@relation  phoneme
@attribute Aa real[-1.7,4.107]
@attribute Ao real[-1.327,4.378]
@attribute Dcl real[-1.823,3.199]
@attribute Iy real[-1.581,2.826]
@attribute Sh real[-1.284,2.719]
@attribute Class {0,1}


@data
0.578, 2.614, 0.866, 0.512, 1.169, 0
0.291, 0.858, 1.77, 0.806, 0.509, 0
-0.114, 1.272, 2.177, -0.644, -0.36, 0
2.504, 0.461, 0.21, 0.17, -0.066, 0
0.171, 0.958, 2.044, -0.762, -0.596, 0
0.096, 0.526, -1.117, 1.757, 0.0, 0
2.039, 1.226, 0.508, 0.35, -0.135, 0
1.54, 2.122, -0.36, -0.388, 0.815, 0
0.278, 2.433, 1.106, 0.58, 0.271, 0
0.799, 2.609, -0.435, -0.262, -0.246, 0
3.716, 0.55, 0.268, 0.454, -0.122, 0
0.815, 1.8, -0.29, 0.217, -0.304, 0
2.039, 0.855, 0.166, 0.124, 0.102, 0
0.85, 2.377, -0.438, 0.381, 1.378, 0
0.321, 1.523, 2.036, -0.577, -0.398, 0
3.436, 0.372, -0.111, -0.065, 0.069, 0
0.4, 3.424, -0.563, -0.259, -0.152, 0
0.249, 0.553, 1.892, 1.658, -0.571, 0
0.118, 0.561, 1.243, 2.211, 0.0, 0
2.503, 0.461, 0.21, 0.17, -0.065, 0
0.197, 1.416, 2.061, -0.848, -0.299, 0
0.605, 2.452, -0.534, 0.304, 0.0, 0
1.532, 1.411, 0.457, 0.28, -0.155, 0
0.086, 0.464, 0.309, 0.495, 0.921, 0
2.235, 0.97, 0.341, 0.366, 0.617, 0
0.269, 1.041, 2.988, -0.754, -0.349, 0
2.765, 1.015, 0.509, 0.546, 0.385, 0
0.536, 0.795, 2.354, 1.06, -0.347, 0
0.743, 0.576, 1.672, 1.092, 0.594, 0
0.273, 1.982, 1.041, 0.567, -0.411, 0
0.582, 3.251, -0.511, 0.702, -0.25, 0
0.128, 0.442, 0.52, 2.045, 0.0, 0
0.638, 3.104, -0.52, -0.249, -0.125, 0
1.363, 1.396, -0.304, -0.127, 0.073, 0
0.078, 0.512, -1.255, 1.731, 0.0, 0
0.249, 1.147, 3.108, -0.844, 0.0, 0
2.366, 1.188, 0.384, 1.008, -0.275, 0
2.637, 0.482, 0.179, 0.133, -0.05, 0
0.643, 2.529, 0.955, 0.423, 0.218, 0
1.09, 1.973, -0.415, 0.189, -0.112, 0
1.482, 2.23, -0.55, -0.209, -0.117, 0
0.257, 1.15, 1.834, -0.751, -0.301, 0
1.483, 1.798, 0.666, 0.921, 0.707, 0
3.537, 0.411, -0.117, -0.073, 0.066, 0
0.301, 2.09, 0.976, 0.867, -0.439, 0
1.669, 1.822, -0.334, -0.116, -0.094, 0
0.674, 1.174, 1.718, 0.622, -0.205, 0
0.384, 1.835, 0.751, 0.334, -0.161, 0
0.737, 2.504, -0.467, 0.255, -0.257, 0
1.543, 1.994, -0.283, -0.126, 0.103, 0
-0.109, 1.071, 1.948, -0.623, -0.391, 0
0.412, 1.746, -0.37, -0.183, -0.103, 0
1.642, 1.196, 0.419, -0.148, -0.416, 0
0.302, 3.129, -0.561, 0.289, 0.196, 0
3.724, -0.302, -0.128, -0.083, -0.061, 0
0.189, 1.314, 1.156, -0.469, 0.0, 0
0.361, 2.402, 1.027, -0.654, 1.309, 0
0.314, 2.256, 1.035, 0.564, 0.272, 0
3.184, 0.486, -0.108, -0.064, -0.038, 0
0.249, 1.876, 0.914, 0.379, 0.0, 0
0.162, 1.153, 1.582, -0.687, 0.0, 0
2.303, 1.264, 0.682, -0.171, 0.19, 0
3.264, -0.306, -0.135, 0.101, 0.056, 0
0.349, 1.736, 1.384, -0.502, 0.304, 0
1.57, 1.472, -0.265, -0.09, 0.08, 0
1.288, 2.328, -0.359, -0.201, 0.175, 0
2.607, 0.359, 0.12, 0.093, 0.087, 0
0.235, 0.966, 2.033, -0.638, -0.266, 0
1.68, 2.342, -0.337, -0.138, 0.135, 0
2.167, 0.312, -0.077, 0.074, -0.104, 0
1.223, 2.363, -0.336, -0.153, 0.235, 0
0.383, 2.201, 1.691, 0.739, -0.347, 0
0.5, 1.762, 1.223, 0.454, 0.18, 0
0.066, 0.284, 0.353, -0.574, 2.136, 0
0.319, 2.064, 1.245, 0.508, -0.266, 0
0.329, 2.302, -0.432, 0.322, -0.117, 0
1.117, 2.55, -0.458, -0.222, -0.135, 0
0.992, 2.133, -0.294, -0.152, -0.11, 0
3.17, 0.529, -0.143, 0.172, -0.064, 0
0.243, 1.234, 1.436, -0.554, -0.275, 0
1.067, 2.209, -0.336, -0.142, 0.106, 0
0.701, 2.062, -0.513, -0.242, -0.126, 0
0.692, 1.18, 1.666, 0.683, -0.224, 0
1.396, 2.19, -0.475, 0.617, 0.98, 0
0.593, 2.432, -0.471, 0.25, 0.214, 0
0.573, 0.92, 1.713, 0.78, 0.487, 0
0.286, 1.034, 2.5, -0.732, 0.0, 0
2.815, 0.989, 0.485, 0.537, 0.408, 0
0.343, 1.65, 2.263, -0.612, 0.0, 0
0.223, 1.357, 1.34, -0.372, -0.238, 0
2.911, 0.613, 0.201, 0.093, 0.079, 0
0.095, 0.413, 0.362, 0.544, 0.0, 0
1.654, 1.518, 0.68, 0.716, 0.826, 0
0.242, 0.555, 1.887, 1.59, -0.572, 0
0.432, 2.114, -0.426, 0.224, 0.14, 0
0.647, 3.212, -0.483, -0.223, -0.146, 0
0.519, 2.023, 1.445, 0.649, 0.0, 0
2.164, 1.797, -0.364, 1.024, -0.274, 0
3.386, -0.301, 0.136, -0.078, -0.055, 0
3.229, 0.401, 0.451, 0.717, -0.291, 0
1.292, 1.044, -0.364, 0.134, 0.0, 0
1.422, 2.28, -0.554, -0.21, 0.114, 0
1.379, 1.73, 0.37, 0.171, -0.074, 0
0.373, 1.511, 0.535, 0.323, 0.0, 0
0.413, 0.945, 2.874, 0.998, -0.369, 0
0.273, 1.03, 1.515, 0.792, 0.411, 0
0.119, 0.604, 0.831, 2.457, -0.836, 0
0.193, 0.996, 2.144, -0.867, 0.0, 0
0.35, 1.239, 2.361, -0.652, 0.566, 0
2.744, 0.524, 1.465, -0.331, -0.129, 0
0.326, 1.658, 2.22, -0.567, 0.0, 0
0.544, 1.687, 0.933, -0.294, 0.355, 0
0.635, 1.895, -0.488, 0.204, -0.116, 0
3.307, 0.503, -0.171, -0.156, 0.598, 0
0.794, 0.514, 1.248, 2.127, -0.652, 0
1.593, 0.577, 0.174, 0.153, 0.075, 0
1.645, 0.996, 0.502, -0.137, -0.052, 0
2.111, 0.901, 0.371, 0.268, 0.515, 0
3.909, 0.584, -0.13, -0.087, 0.057, 0
0.285, 1.467, -0.452, 0.243, -0.106, 0
1.461, 1.555, 0.384, 0.271, 0.149, 0
0.841, 1.726, 0.504, 0.306, -0.309, 0
0.392, 1.371, 2.552, -0.6, 0.559, 0
2.259, 1.52, -0.264, -0.145, -0.08, 0
1.534, 1.45, 0.538, 1.677, -0.396, 0
1.274, 1.307, -0.225, -0.079, -0.059, 0
0.076, 0.254, 0.229, 0.383, -0.375, 0
0.749, 2.044, 0.938, 1.239, -0.376, 0
0.239, 0.524, 0.571, -0.407, -1.046, 0
0.724, 2.438, -0.479, 0.3, -0.289, 0
0.741, 1.431, 0.979, 0.473, 0.233, 0
0.709, 1.759, 0.786, -0.405, 1.618, 0
0.305, 1.632, -0.338, -0.131, -0.088, 0
0.528, 3.087, -0.664, -0.29, -0.186, 0
0.499, 1.932, 1.74, 0.682, 0.0, 0
3.183, 0.633, 0.315, 0.488, -0.181, 0
1.903, 1.271, -0.244, 0.122, 0.098, 0
0.89, 2.258, -0.475, -0.154, 0.224, 0
2.007, 1.997, -0.478, -0.163, -0.101, 0
0.221, 1.321, 1.726, -0.503, -0.229, 0
1.007, 2.845, -0.424, 0.422, 0.617, 0
0.679, 2.482, -0.57, -0.218, -0.115, 0
0.981, 2.268, -0.337, 0.189, -0.161, 0
0.313, 2.116, 1.494, 0.734, 0.318, 0
3.218, -0.364, -0.131, 0.094, -0.072, 0
0.653, 2.511, -0.388, 0.247, -0.266, 0
0.133, 0.604, 1.496, 2.193, 0.0, 0
2.836, 0.582, -0.132, 0.178, 0.106, 0
0.453, 0.577, 1.37, 1.883, -0.557, 0
0.533, 2.581, -0.595, -0.227, -0.123, 0
0.341, 1.007, 2.908, -0.772, 0.391, 0
0.298, 1.241, 1.055, -0.314, -0.624, 0
0.269, 1.522, 1.144, -0.469, 0.338, 0
3.868, -0.331, -0.119, -0.066, -0.044, 0
0.405, 3.056, -0.609, -0.304, -0.271, 0
2.763, 0.624, 0.157, 0.106, -0.06, 0
2.521, 0.403, -0.107, 0.1, -0.068, 0
0.138, 0.753, 1.175, 1.894, 0.0, 0
1.488, 1.97, 0.515, 1.191, -0.329, 0
3.169, 0.412, -0.148, -0.073, -0.045, 0
0.19, 0.987, 2.322, -0.656, -0.279, 0
0.452, 2.261, 1.267, 0.717, -0.245, 0
0.832, 2.711, -0.639, 0.381, 0.0, 0
0.849, 1.656, 0.464, 0.186, 0.0, 0
0.319, 3.013, -0.563, 0.295, 0.19, 0
0.135, 0.584, 0.741, 2.355, 0.0, 0
0.085, 0.346, 0.602, 0.454, 0.0, 0
1.802, 1.243, -0.231, 0.141, 0.096, 0
0.555, 1.681, -0.546, -0.238, -0.174, 0
0.71, 3.162, -0.393, -0.255, 0.662, 0
0.298, 1.866, 0.955, 2.193, -0.589, 0
0.341, 3.256, -0.561, 0.3, 0.194, 0
1.696, 1.867, -0.27, 0.139, 0.158, 0
0.162, 0.705, 1.06, 2.135, -0.602, 0
0.735, 2.461, 1.539, -0.412, -0.208, 0
0.626, 3.136, 0.601, 0.879, -0.316, 0
0.978, 1.539, 0.567, -0.178, 0.141, 0
1.49, 1.435, -0.249, -0.095, 0.091, 0
-0.235, 1.703, 0.826, 0.721, 0.0, 0
1.195, 1.537, -0.344, -0.115, -0.083, 0
0.214, 1.433, 1.771, -0.542, 0.0, 0
3.061, 0.583, 0.224, 0.326, -0.088, 0
1.432, 2.759, -0.477, -0.179, -0.121, 0
2.917, 1.008, 0.494, 0.432, 0.385, 0
0.789, 2.739, -0.55, 1.265, -0.318, 0
0.813, 2.42, 0.648, 0.476, 0.942, 0
0.079, 0.327, 0.386, 0.659, 0.0, 0
0.329, 0.432, 1.607, 1.44, -0.784, 0
0.434, 1.224, -0.374, -0.228, 0.183, 0
0.368, 1.698, 0.81, 0.372, 0.0, 0
0.636, 2.63, 1.553, 0.469, -0.204, 0
2.063, 0.377, 0.143, 0.108, 0.1, 0
1.721, 0.578, -0.193, -0.13, -0.1, 0
0.563, 1.967, 2.317, -0.589, -0.3, 0
0.529, 3.296, -0.577, 0.887, -0.272, 0
3.246, -0.32, -0.14, 0.111, -0.06, 0
0.721, 1.818, 0.438, 0.264, -0.302, 0
0.111, 0.299, 0.404, 0.694, 0.0, 0
0.644, 1.852, -0.505, 0.213, -0.115, 0
0.321, 2.368, -0.557, -0.297, -0.264, 0
0.201, 1.552, 0.829, 0.323, 0.183, 0
0.641, 2.998, -0.526, -0.204, -0.144, 0
2.428, 0.665, -0.123, -0.073, 0.046, 0
0.124, 0.755, 2.184, -0.89, 0.0, 0
0.331, 2.723, -0.524, -0.269, -0.134, 0
1.509, 1.922, 0.539, 1.303, -0.333, 0
1.248, 3.001, -0.43, -0.171, -0.128, 0
0.283, 2.093, 1.121, 0.57, -0.448, 0
1.446, 2.873, -0.521, -0.174, -0.115, 0
0.5, 0.501, 1.436, 1.989, -0.724, 0
0.251, 0.542, 0.61, -0.615, 0.0, 0
1.654, 1.517, 0.68, 0.716, 0.826, 0
0.259, 1.683, 1.178, 0.469, 0.0, 0
3.133, 0.656, 0.181, 0.117, -0.067, 0
0.936, 2.239, 0.778, 1.064, 0.411, 0
-0.102, 0.692, 1.585, 1.197, 0.0, 0
0.505, 1.929, 2.448, -0.626, -0.321, 0
1.23, 1.569, 0.535, 0.332, 0.285, 0
0.796, 0.545, 1.334, 2.268, -0.653, 0
0.235, 0.527, 0.381, 0.925, 0.949, 0
0.555, 2.696, -0.693, -0.288, 0.0, 0
2.337, 0.69, 0.299, 0.223, -0.393, 0
1.0, 1.739, 0.89, 0.369, -0.599, 0
2.602, 0.404, 0.131, 0.1, 0.059, 0
1.052, 2.272, -0.433, -0.186, 0.744, 0
0.188, 0.75, 0.797, 1.287, -0.606, 0
2.976, 1.442, 0.329, -0.139, -0.083, 0
0.479, 2.219, 2.076, -0.524, -0.247, 0
0.119, 0.298, 0.627, 1.522, 0.934, 0
1.336, 1.061, 1.238, 1.11, 0.683, 0
0.301, 1.809, -0.281, -0.138, -0.095, 0
0.412, 2.118, -0.434, 0.226, 0.134, 0
-0.316, 1.418, 1.792, -0.596, 0.561, 0
0.301, 1.704, 1.237, 1.884, -0.639, 0
1.309, 1.141, 1.623, -0.508, -0.211, 0
0.231, 0.987, 0.538, 0.437, 0.0, 0
0.401, 0.831, 1.93, -1.208, -0.434, 0
-1.044, 1.572, -0.923, -0.406, 0.0, 0
0.192, 1.594, 2.314, -0.694, 0.0, 0
0.476, 2.54, -0.447, -0.222, 0.0, 0
3.232, 0.906, 0.491, 0.38, -0.121, 0
0.456, 2.64, -0.604, -0.238, -0.123, 0
0.228, 1.054, 0.309, 0.479, 0.546, 0
0.342, 2.176, -0.339, 0.294, -0.122, 0
0.119, 0.807, 1.294, 1.762, 0.0, 0
-0.104, -0.52, 1.525, -0.945, 0.0, 0
0.089, 0.706, 0.663, 0.406, 0.447, 0
2.952, 1.197, 0.43, 0.466, -0.161, 0
0.479, 0.493, 1.424, 2.1, 0.0, 0
0.586, 2.32, 2.095, -0.587, -0.313, 0
0.227, 0.614, 1.646, -1.219, -0.42, 0
-0.117, -0.583, 1.747, -1.156, 0.0, 0
1.572, 2.779, -0.409, 0.265, 0.271, 0
3.054, -0.324, 0.275, 0.407, -0.238, 0
0.591, 1.121, 1.492, -0.657, 1.705, 1
0.892, 0.6, 1.39, 1.399, 1.392, 1
0.374, 0.712, 1.286, 0.826, 0.543, 1
0.979, 1.545, 1.49, 0.576, 1.144, 1
0.493, 0.807, 2.059, -0.724, 0.521, 1
0.149, 0.513, 0.622, 1.332, 0.851, 1
0.199, 0.636, 0.753, 1.258, 0.0, 1
0.539, 0.555, 2.047, 1.247, 1.558, 1
0.328, 1.144, 0.872, 1.914, -0.704, 1
0.223, 0.367, 0.57, 1.789, 1.503, 1
0.301, 1.086, 2.021, 0.933, 1.105, 1
0.308, 0.604, 2.103, 0.896, 0.547, 1
0.089, 0.322, 0.591, 0.521, -0.299, 1
0.233, 0.685, 0.936, 2.078, -0.9, 1
0.395, 0.644, 3.005, -0.542, 0.52, 1
-0.064, 0.499, 0.744, 1.58, -0.992, 1
0.103, 0.576, 0.331, 0.82, 0.0, 1
0.486, 1.176, 0.879, 1.356, -0.58, 1
0.162, 0.522, 0.97, 2.073, -0.849, 1
0.25, 0.735, 0.944, 2.285, 0.0, 1
1.469, 1.318, 1.68, -0.469, -0.167, 1
0.264, 0.936, 1.734, 0.998, 1.148, 1
0.329, 0.8, 0.792, 0.957, 0.873, 1
0.301, 0.538, 0.551, 1.29, 0.0, 1
0.226, 0.949, 0.954, 0.603, 0.0, 1
0.48, 0.656, 1.949, 1.496, 1.357, 1
0.201, 0.892, 0.909, 1.008, -0.476, 1
1.126, 0.909, 2.506, -0.595, -0.353, 1
0.201, 0.734, 0.887, -0.34, 1.24, 1
0.561, 1.17, 1.464, 1.012, 1.311, 1
0.606, 2.201, 1.476, 1.27, -0.276, 1
0.1, 0.408, 0.771, 0.75, 0.0, 1
0.539, 1.666, 1.935, 1.431, -0.431, 1
0.579, 2.811, 0.758, 0.495, 0.699, 1
0.499, 0.901, -0.659, -0.638, 0.313, 1
0.107, 0.622, 1.23, 0.944, 0.0, 1
0.597, 1.132, 1.895, -0.601, -0.231, 1
0.927, 2.496, 1.039, 0.798, -0.242, 1
0.528, 0.949, 1.6, -0.418, 1.071, 1
0.748, 1.16, 0.798, 0.896, 0.821, 1
0.268, 0.832, 0.727, 2.286, -0.76, 1
0.445, 0.809, 2.027, 1.442, 0.0, 1
0.52, 0.985, 1.236, 1.072, 1.783, 1
0.145, 0.51, 1.109, 1.566, 0.0, 1
0.392, 0.937, 1.285, 1.256, 0.782, 1
0.222, 0.577, 0.607, 1.784, -1.143, 1
0.442, 0.623, 2.162, 0.915, 0.612, 1
0.137, 0.714, 1.35, 0.972, -0.63, 1
0.459, 0.541, 1.959, 1.106, -0.785, 1
0.134, 0.399, 0.524, 1.404, 0.0, 1
0.951, 0.414, 1.981, -0.633, 0.34, 1
0.154, 0.643, 0.916, 2.048, -0.818, 1
0.435, 0.761, 0.772, 1.192, 1.157, 1
0.303, 0.609, 0.474, 1.427, -0.811, 1
0.207, 0.309, 0.63, 1.796, 1.316, 1
0.403, 0.391, 1.954, 1.141, -0.683, 1
0.778, 1.791, -0.416, 0.277, -0.263, 1
0.289, 1.059, 1.928, -0.874, 1.442, 1
1.205, 0.722, 2.709, -0.604, -0.236, 1
0.279, 2.161, 0.845, 1.08, -0.375, 1
0.307, 0.499, 1.35, 1.557, 1.779, 1
0.159, 0.686, 1.129, 1.911, 0.0, 1
0.597, 1.133, 1.896, -0.601, -0.231, 1
0.312, 0.847, 1.561, 2.785, -0.707, 1
1.299, 1.229, 0.921, 0.608, 1.533, 1
0.172, 0.714, 0.53, 0.353, 0.9, 1
0.172, 0.473, 0.679, 1.616, -0.756, 1
0.365, 0.876, 0.9, 1.509, 0.0, 1
0.081, 0.552, 0.265, 0.6, 0.0, 1
1.058, 1.379, 1.66, 1.283, -0.444, 1
0.106, 0.635, 0.252, 0.453, 0.944, 1
0.567, 0.511, 1.018, 1.577, -0.617, 1
0.136, 0.717, 1.145, 1.897, 0.0, 1
0.114, 0.615, -0.664, 2.074, -0.841, 1
0.717, 1.183, 1.79, -0.473, -0.394, 1
0.096, 0.62, 1.14, 1.164, 0.0, 1
0.08, 0.263, 0.868, 0.476, -0.479, 1
0.139, 0.582, 0.517, -0.638, 0.0, 1
0.253, 0.292, 0.594, 1.273, 0.993, 1
0.327, 0.51, 1.476, -1.004, 1.941, 1
0.125, 0.548, 0.795, 0.836, 0.0, 1
0.819, 1.963, 1.105, 1.48, -0.357, 1
0.2, 0.506, 0.833, 0.837, 0.0, 1
0.458, 0.77, 0.527, 1.142, 0.997, 1
0.264, 0.984, 0.623, 0.73, 0.869, 1
0.465, 1.193, 1.433, 1.55, -0.688, 1
0.21, 0.454, 0.517, -0.731, 0.0, 1
0.362, 0.688, 1.513, 0.699, 0.52, 1
0.596, 0.496, 1.501, 0.652, 0.705, 1
0.61, 1.225, 1.108, 1.224, -0.431, 1
1.305, 0.795, 1.715, 0.884, 0.562, 1
0.374, 3.148, 1.502, 0.533, -0.174, 1
0.347, 0.96, 2.339, -0.753, 0.433, 1
0.175, 0.516, 0.862, 1.92, -0.775, 1
0.11, 0.502, 0.868, 0.864, 0.0, 1
0.37, 0.488, 1.665, 2.657, -0.785, 1
0.143, 0.394, 0.731, 2.066, 0.0, 1
0.189, 0.61, 0.518, 0.791, 1.297, 1
0.612, 3.149, -0.747, 0.85, -0.389, 1
0.104, 0.565, 1.153, 0.918, -0.487, 1
1.322, 2.248, 1.092, 0.679, -0.187, 1
0.172, 0.638, 1.644, 0.85, -0.454, 1
1.017, 1.215, 1.091, 0.409, 0.233, 1
0.271, 0.544, 0.439, 1.434, 0.851, 1
0.472, 3.202, -0.686, 0.624, 0.457, 1
0.643, 1.066, 2.15, 1.371, -0.557, 1
0.647, 0.86, 1.755, 0.993, 1.422, 1
1.327, 1.433, 2.092, -0.415, -0.168, 1
1.058, 2.479, -0.455, 1.436, -0.286, 1
0.374, 1.348, 1.521, 1.562, -0.498, 1
0.384, 0.425, 1.9, 1.008, -0.408, 1
0.343, 0.927, 1.783, 1.192, 1.546, 1
0.345, 0.688, 0.766, 2.2, 1.909, 1
0.377, 0.801, 2.391, -0.743, -0.506, 1
0.121, 0.74, 0.345, 1.219, 0.0, 1
0.857, 0.542, 1.612, 1.853, 0.767, 1
0.205, 0.351, -0.866, 1.614, -0.935, 1
0.201, 0.714, 1.576, 1.345, 1.486, 1
0.305, 0.921, 1.172, 2.318, -0.814, 1
0.12, 0.715, 0.427, 0.846, 0.0, 1
-0.092, -0.391, -0.537, -0.685, 0.0, 1
-0.069, -0.273, -0.57, 1.198, 1.274, 1
0.212, 0.585, 0.688, 1.343, 1.256, 1
0.788, 2.615, 1.061, 0.653, 0.542, 1
0.469, 0.548, 1.694, 1.319, 1.587, 1
0.197, 1.015, 0.616, 1.156, 0.0, 1
0.099, 0.661, 0.363, 0.649, 0.65, 1
0.394, 2.329, 0.972, 0.7, 0.875, 1
0.589, 0.656, 1.452, 0.485, 0.376, 1
1.147, 0.598, 1.717, 0.636, -0.247, 1
0.677, 1.384, 1.891, 0.778, 0.913, 1
0.175, 0.414, 0.364, 1.345, -0.857, 1
-0.217, 0.793, -0.519, 1.583, -0.768, 1
0.222, 0.433, 0.684, 1.743, 0.0, 1
0.234, 0.758, 0.7, 1.06, 0.0, 1
1.057, 1.935, 1.325, -0.473, -0.183, 1
1.067, 0.501, 1.841, 0.782, -0.249, 1
0.879, 0.72, 1.949, 1.896, -0.52, 1
0.106, 0.635, 0.252, 0.453, 0.944, 1
0.316, 0.62, 1.236, -0.518, 0.0, 1
0.326, 0.457, 1.856, 1.601, 1.48, 1
0.612, 0.593, 1.924, 1.406, 1.257, 1
0.403, 0.357, 1.871, 1.133, -0.724, 1
0.645, 0.607, 1.681, 0.867, 1.106, 1
0.839, 1.302, 1.472, -0.408, -0.14, 1
0.431, 0.803, 1.946, -0.764, 0.523, 1
0.354, 1.005, 1.607, 0.835, -0.338, 1
1.013, 2.31, 1.406, 0.748, -0.207, 1
0.223, 0.609, 1.516, 0.618, 0.0, 1
0.371, 1.254, 1.56, 0.698, -0.355, 1
1.363, 1.641, 1.936, -0.367, -0.153, 1
0.885, 0.328, 1.847, 0.751, 0.387, 1
0.393, 1.401, 1.688, 1.137, -0.451, 1
0.69, 0.606, 1.739, 1.305, 0.579, 1
0.813, 2.258, 1.171, 1.007, 0.786, 1
0.141, 0.297, 0.561, 1.412, 1.812, 1
0.132, 0.456, 0.442, -0.498, 1.078, 1
0.474, 1.277, 2.454, -0.761, 0.791, 1
0.259, 0.861, 0.785, 2.039, 0.0, 1
0.557, 0.596, 1.601, 1.204, 0.683, 1
-0.095, -0.39, -0.636, 1.812, 0.0, 1
0.296, 1.085, 2.155, -0.596, -0.31, 1
0.954, 1.444, 1.608, 0.716, 0.689, 1
0.477, 1.051, 1.546, 1.689, -0.494, 1
0.12, 0.773, 0.493, 1.222, -0.679, 1
0.184, 0.496, 0.514, 1.117, 1.106, 1
0.441, 0.794, 1.914, 0.962, 1.607, 1
-0.105, 0.697, 1.461, 0.0, 0.0, 1
0.107, 0.415, 0.631, 1.861, -0.632, 1
0.127, 0.422, 0.942, 1.954, -0.795, 1
0.912, 0.79, 0.893, 1.416, 0.563, 1
0.433, 2.88, 0.945, 0.65, -0.23, 1
-0.115, 0.482, -0.579, -0.875, 0.0, 1
0.304, 1.005, 0.773, 1.871, 1.331, 1
0.287, 0.531, 0.696, 1.883, 0.0, 1
0.2, 1.042, 0.604, 1.051, 0.0, 1
0.411, 0.785, 1.7, 1.012, 0.0, 1
0.423, 0.691, 2.491, 0.941, 0.758, 1
0.133, 0.487, 0.98, -0.558, 0.643, 1
0.177, 0.546, 0.556, 1.665, 1.184, 1
0.47, 0.637, 1.772, 1.189, 1.476, 1
0.444, 0.698, 2.216, 0.741, 0.647, 1
0.485, 1.094, 2.292, 1.109, 0.992, 1
0.892, 1.352, 1.659, 0.861, 0.854, 1
0.373, 1.299, 1.945, 0.86, 1.325, 1
0.235, 0.673, 1.025, 1.332, -0.6, 1
0.314, 1.029, 1.379, 1.96, 0.0, 1
0.46, 1.211, 0.488, -0.501, 0.0, 1
0.315, 1.189, 2.53, -0.638, -0.517, 1
0.248, 0.601, 0.681, 0.993, 1.2, 1
0.243, 0.495, 0.455, 1.268, 1.067, 1
0.195, 0.731, 1.117, 1.89, -0.709, 1
0.528, 1.671, 1.743, 1.062, -0.239, 1
0.557, 1.247, 2.436, -0.623, -0.281, 1
1.078, 0.9, 2.517, -0.649, 0.383, 1
0.287, 0.99, 1.566, 0.904, 0.0, 1
-0.632, -0.881, -0.966, -0.868, -0.486, 1
0.132, 0.515, 0.665, 1.668, -0.674, 1
1.236, 1.986, 1.835, -0.38, -0.167, 1
1.214, 1.807, 1.98, -0.398, -0.16, 1
0.099, 0.378, 0.766, 0.692, 0.502, 1
0.367, 0.768, 1.073, 1.582, -0.785, 1
0.544, 2.494, 1.148, 1.169, -0.355, 1
0.148, 0.672, 1.092, 1.526, 0.648, 1
0.319, 1.059, 2.039, -0.751, 1.249, 1
0.618, 0.884, 1.435, 1.215, -0.349, 1
0.602, 0.504, 2.298, 0.889, -0.435, 1
0.244, 0.562, 2.09, 0.839, 0.6, 1
0.302, 0.555, 0.595, 1.213, -0.873, 1
0.693, 0.627, 0.716, 2.078, -0.564, 1
0.098, 0.335, 0.564, 0.887, 1.862, 1
0.523, 0.813, 1.771, 1.27, 0.758, 1
0.195, 0.443, 0.755, 0.65, 0.758, 1
1.091, 0.86, 1.686, 0.658, -0.263, 1
2.038, 2.236, -0.452, -0.132, -0.083, 1
0.42, 0.629, 2.321, -0.719, 0.917, 1
0.214, 1.201, 0.711, 1.41, 0.764, 1
0.455, 1.412, 2.148, 1.31, -0.515, 1
0.271, 0.641, 0.805, 2.283, -1.064, 1
0.863, 2.356, 1.69, 0.594, -0.184, 1
0.564, 0.408, 1.901, -0.56, 0.432, 1
0.16, 0.566, 1.141, -0.499, -0.534, 1
1.308, 2.352, 1.289, -0.325, -0.129, 1
0.151, 0.509, 0.505, -0.312, 0.944, 1
0.446, 0.611, 2.199, 0.807, 1.199, 1
0.2, 0.684, 0.57, 2.185, -1.039, 1
0.591, 1.23, 1.482, 0.806, 1.528, 1
0.436, 2.86, 0.927, 1.081, -0.321, 1
0.242, 0.723, 1.084, 2.037, 0.0, 1
0.198, 0.639, 1.029, 0.671, 1.312, 1
0.23, 0.724, 2.633, 1.233, 0.64, 1
0.833, 2.441, 1.525, 0.436, -0.162, 1
0.298, 0.611, 0.498, 1.293, 1.02, 1
0.548, 0.611, 1.954, -0.61, -0.361, 1
0.092, 0.372, 0.458, 0.579, 0.0, 1
0.416, 0.71, 2.024, 1.498, -0.592, 1
0.211, 0.785, 0.6, 2.162, -0.935, 1
1.157, 2.253, 1.342, -0.457, -0.158, 1
0.84, 2.23, 1.577, -0.333, -0.157, 1
0.616, 0.753, 2.194, -0.546, -0.23, 1
0.215, 0.771, 0.837, 1.89, 0.0, 1
0.494, 2.367, 1.052, 0.751, -0.291, 1
0.238, 0.809, 2.106, -0.604, -0.711, 1
0.349, 0.801, 0.72, 1.195, 1.344, 1
0.242, 0.533, 0.693, 1.327, -0.668, 1
0.54, 1.666, 1.936, 1.432, -0.431, 1
0.871, 0.961, 1.468, 1.132, 1.339, 1
0.168, 0.704, 0.758, 1.268, 1.578, 1
0.935, 1.688, 0.593, 0.627, -0.207, 1
0.303, 1.333, 1.895, -0.562, 0.0, 1
0.567, 0.671, 1.702, 1.233, 1.604, 1
0.169, 0.523, 0.539, 1.885, 0.0, 1
0.075, 0.359, 1.007, 1.857, -0.832, 1
0.785, 2.823, 1.235, 0.7, 0.367, 1
0.863, 0.685, 1.928, 1.896, -0.536, 1
0.299, 0.849, 1.679, -0.609, 0.507, 1
0.181, 0.455, 0.553, 0.831, -0.398, 1
0.335, 0.705, 0.587, 1.756, -1.04, 1
0.249, 0.468, 1.136, -1.116, 2.319, 1
