@relation  phoneme
@attribute Aa real[-1.7,4.107]
@attribute Ao real[-1.327,4.378]
@attribute Dcl real[-1.823,3.199]
@attribute Iy real[-1.581,2.826]
@attribute Sh real[-1.284,2.719]
@attribute Class{0,1}
@inputs Aa,Ao,Dcl,Iy,Sh
@outputs Class
@data
0.535, 2.167, 0.702, 0.414, -0.364, 0
0.62, 1.865, 1.31, 1.097, 0.994, 0
0.266, 3.155, -0.48, 0.434, 1.022, 0
0.379, 2.85, 0.735, 0.557, 1.132, 0
0.191, 0.609, 1.806, 0.81, 1.11, 0
-0.158, 1.356, 2.289, -0.745, 0.0, 0
2.614, 0.392, 0.284, 0.206, -0.256, 0
0.236, 1.165, 2.107, -0.919, -0.514, 0
0.164, 0.556, -0.683, 2.022, 0.0, 0
2.18, 1.275, 0.459, 0.427, -0.234, 0
1.287, 2.039, -0.425, -0.476, 1.222, 0
0.435, 2.563, 1.044, 0.741, 0.0, 0
0.864, 2.681, -0.484, -0.181, -0.12, 0
3.66, 0.423, 0.357, 0.362, -0.11, 0
0.887, 1.627, -0.274, 0.172, -0.14, 0
1.871, 0.788, 0.16, 0.133, -0.159, 0
0.796, 2.222, -0.437, -0.362, 1.473, 0
0.315, 1.222, 2.196, -0.605, -0.437, 0
3.489, 0.378, -0.122, -0.068, -0.049, 0
0.773, 3.556, -0.662, -0.25, -0.14, 0
0.273, 1.057, 1.926, 1.731, 0.0, 0
0.105, 0.495, 1.206, 2.321, 0.0, 0
2.51, 0.295, 0.176, 0.215, -0.068, 0
0.199, 1.424, 1.878, -0.653, -0.339, 0
0.494, 2.442, -0.442, 0.233, -0.134, 0
1.466, 1.697, 0.485, 0.284, -0.18, 0
0.061, 0.266, 0.403, 0.529, 1.194, 0
2.026, 1.041, 0.429, 0.522, 0.615, 0
0.323, 1.315, 3.058, -0.834, -0.44, 0
2.654, 1.16, 0.396, 0.394, 0.218, 0
0.192, 0.982, 2.439, 0.961, -0.506, 0
0.434, 0.671, 1.898, 1.02, 0.347, 0
0.229, 2.188, 0.848, 0.521, -0.24, 0
0.808, 3.041, -0.586, 0.621, -0.26, 0
0.121, 0.635, 0.584, 1.534, 0.0, 0
0.533, 3.131, -0.44, -0.27, -0.308, 0
1.342, 1.218, -0.269, -0.098, 0.086, 0
0.123, 0.469, -0.863, 2.082, -0.998, 0
0.267, 1.331, 2.875, -0.911, 0.0, 0
2.456, 0.964, 0.686, 0.849, -0.257, 0
2.756, 0.266, 0.158, 0.194, -0.063, 0
0.675, 2.915, 0.996, 0.413, -0.177, 0
1.022, 1.836, -0.349, 0.236, -0.167, 0
1.639, 2.471, -0.466, -0.2, -0.11, 0
0.264, 1.163, 1.833, -0.512, -0.233, 0
1.204, 1.859, 0.475, 0.641, 0.666, 0
3.459, 0.478, -0.135, 0.108, 0.074, 0
0.266, 1.875, 1.111, 0.837, -0.38, 0
1.677, 1.795, -0.379, -0.269, 0.929, 0
0.662, 1.514, 1.835, 0.661, -0.229, 0
0.324, 1.719, 0.651, 0.254, -0.137, 0
0.691, 2.636, -0.45, 0.243, -0.23, 0
1.706, 1.949, -0.259, -0.09, -0.075, 0
-0.178, 1.89, 1.988, -0.65, -0.243, 0
0.501, 1.934, -0.39, -0.211, -0.1, 0
1.677, 1.266, 0.522, 0.394, -0.206, 0
0.561, 3.107, -0.531, 0.303, 0.445, 0
3.527, -0.341, -0.112, -0.061, 0.066, 0
-0.201, 1.086, 0.823, -0.403, 0.201, 0
0.593, 2.737, 0.856, -0.336, 1.173, 0
0.533, 2.235, 0.944, 0.496, 0.0, 0
3.399, 0.577, -0.143, -0.079, -0.047, 0
0.441, 2.011, 0.847, 0.308, 0.0, 0
0.19, 1.045, 1.586, -0.476, 0.0, 0
2.437, 1.412, 0.43, 0.15, 0.309, 0
3.183, -0.263, -0.099, -0.065, 0.057, 0
0.354, 2.077, 1.173, -0.609, 1.314, 0
1.557, 1.84, -0.232, -0.116, 0.096, 0
1.304, 2.081, -0.348, -0.199, 0.177, 0
2.696, -0.22, 0.158, 0.09, 0.078, 0
0.281, 0.867, 1.923, -0.525, 0.0, 0
1.613, 2.71, -0.345, -0.185, 0.236, 0
1.974, 0.311, -0.082, 0.072, -0.091, 0
1.298, 2.284, -0.325, -0.147, 0.19, 0
0.472, 2.321, 1.722, 0.716, -0.3, 0
0.386, 1.497, 1.213, 0.493, 0.254, 0
0.058, 0.207, -0.126, -0.348, 1.112, 0
0.437, 1.932, 1.163, 0.588, -0.29, 0
0.375, 2.555, -0.47, 0.26, 0.0, 0
1.041, 2.6, -0.384, -0.157, -0.107, 0
1.033, 1.762, -0.258, -0.14, -0.084, 0
3.148, 0.635, -0.13, 0.094, -0.053, 0
0.297, 1.222, 1.612, -0.49, -0.261, 0
0.966, 2.286, -0.293, -0.149, -0.116, 0
1.061, 2.04, -0.56, -0.277, -0.191, 0
0.953, 0.741, 1.895, 0.956, -0.372, 0
1.533, 1.716, -0.331, 0.433, 1.298, 0
0.736, 2.493, -0.363, 0.211, 0.145, 0
0.718, 0.574, 1.589, 1.189, 0.572, 0
0.22, 1.054, 2.588, -0.85, 0.0, 0
2.793, 0.551, 0.577, 0.686, 0.4, 0
0.456, 1.419, 2.22, -0.713, 0.0, 0
0.249, 1.423, 1.518, -0.459, -0.233, 0
2.912, 0.359, 0.285, 0.149, -0.081, 0
0.093, 0.281, 0.371, 0.441, 0.0, 0
2.168, 1.537, 0.842, 0.709, -0.195, 0
0.363, 0.774, 2.429, 1.578, -0.523, 0
0.524, 2.181, -0.506, 0.329, 0.0, 0
0.666, 3.208, -0.503, -0.23, 0.349, 0
0.296, 2.031, 1.457, 0.737, -0.317, 0
2.074, 2.103, -0.494, 0.601, -0.227, 0
3.451, -0.296, 0.682, 0.204, -0.071, 0
3.438, 0.434, 0.275, 0.618, -0.157, 0
1.158, 0.988, -0.194, 0.094, 0.061, 0
1.556, 2.125, -0.371, -0.158, 0.155, 0
1.036, 1.783, 0.375, 0.249, -0.15, 0
0.427, 1.543, 0.576, -0.193, -0.123, 0
0.551, 1.145, 2.271, 0.668, -0.272, 0
0.25, 0.5, 2.194, 0.831, 0.616, 0
0.147, 0.569, 0.732, 2.224, -0.639, 0
0.296, 1.138, 2.518, -0.974, 0.0, 0
0.189, 1.102, 2.21, -0.87, 0.507, 0
2.935, 0.724, 1.313, -0.259, -0.104, 0
0.33, 1.541, 1.985, -0.539, 0.0, 0
0.699, 1.752, 1.249, -0.341, 0.0, 0
0.757, 2.007, -0.42, 0.268, -0.212, 0
3.258, 0.541, 0.207, -0.17, 0.648, 0
0.657, 0.49, 0.812, 2.008, -0.561, 0
1.565, 0.495, 0.123, 0.11, -0.18, 0
1.633, 1.148, 0.444, -0.309, 1.274, 0
2.299, 0.98, 0.783, -0.217, 0.221, 0
3.772, 0.877, -0.15, 0.11, 0.198, 0
0.308, 1.825, -0.458, 0.35, -0.122, 0
1.439, 1.079, 0.316, 0.216, -0.099, 0
1.12, 1.599, 0.512, 0.329, -0.275, 0
0.246, 1.187, 2.52, -0.672, 1.263, 0
2.177, 1.375, -0.208, -0.083, 0.087, 0
1.93, 0.936, 0.46, 1.76, -0.348, 0
1.042, 1.18, -0.264, -0.114, 0.091, 0
0.09, 0.324, 0.286, 0.468, -0.391, 0
0.965, 1.935, 0.837, 1.316, -0.404, 0
0.078, 0.338, 0.465, -0.538, -1.026, 0
0.66, 2.362, -0.544, 0.298, 0.15, 0
0.996, 1.174, 0.778, 0.324, 0.223, 0
1.108, 1.63, 0.42, -0.32, 1.796, 0
0.417, 1.73, -0.364, -0.154, 0.0, 0
0.49, 3.202, -0.624, -0.301, 0.0, 0
0.418, 2.138, 1.839, 0.707, -0.337, 0
2.982, 0.346, 1.35, 0.51, -0.234, 0
2.023, 1.543, -0.38, 0.199, -0.128, 0
1.196, 2.373, -0.342, -0.155, 0.307, 0
2.307, 1.995, -0.279, -0.144, -0.087, 0
0.22, 1.327, 1.277, -0.376, -0.236, 0
0.951, 2.417, -0.392, 0.438, 0.924, 0
0.623, 2.432, -0.495, -0.203, 0.186, 0
1.164, 2.083, -0.419, 0.67, -0.265, 0
0.284, 1.945, 1.864, 0.609, 0.0, 0
2.203, -0.374, -0.128, -0.092, -0.065, 0
1.126, 2.533, -0.339, 0.183, -0.11, 0
0.15, 0.661, 1.404, 2.273, 0.0, 0
3.046, 0.977, -0.226, 0.142, 0.246, 0
0.429, 0.815, 1.23, 1.691, -0.496, 0
0.837, 2.421, -0.601, -0.271, -0.136, 0
0.252, 1.139, 3.111, -0.832, 0.0, 0
-0.363, 1.817, 1.007, -0.358, -0.279, 0
0.422, 1.875, 1.571, -0.461, 0.272, 0
4.107, 0.607, -0.107, -0.047, -0.033, 0
-0.239, 3.211, -0.684, -0.311, -0.169, 0
2.723, 0.583, 0.284, -0.071, 0.089, 0
2.783, 0.299, -0.098, 0.085, -0.061, 0
0.215, 0.549, 1.037, 1.732, 0.0, 0
1.55, 2.107, 0.583, 0.809, 0.411, 0
2.99, 0.309, -0.153, -0.171, -0.13, 0
0.416, 1.042, 2.32, -0.564, 0.337, 0
1.611, 2.175, 1.114, 0.548, -0.153, 0
0.608, 2.771, -0.436, 0.249, -0.268, 0
0.425, 1.439, 0.424, 0.275, 0.0, 0
0.368, 3.033, -0.68, 0.476, 0.682, 0
0.128, 0.434, 0.509, 2.041, 0.0, 0
0.167, 0.364, 0.556, 0.324, 0.804, 0
1.918, 1.214, 0.261, 0.114, -0.067, 0
0.683, 1.423, -0.355, -0.169, -0.257, 0
0.693, 3.104, -0.387, 0.303, 0.78, 0
0.232, 2.627, 0.687, 1.597, -0.482, 0
0.314, 3.283, -0.709, 0.342, -0.178, 0
2.342, 1.805, -0.33, 1.068, -0.276, 0
0.111, 0.59, 0.694, 2.544, 0.0, 0
0.6, 2.234, 1.442, -0.237, -0.152, 0
0.369, 3.048, 0.828, 0.7, 0.0, 0
1.989, 1.975, 0.622, -0.18, -0.102, 0
1.527, 1.36, -0.303, -0.137, -0.092, 0
-0.174, 1.629, 1.45, 0.648, 0.387, 0
1.415, 1.529, -0.248, -0.101, 0.092, 0
0.456, 1.275, 1.554, -0.418, -0.364, 0
3.151, 0.54, 0.227, 0.216, -0.061, 0
1.29, 2.79, -0.443, -0.266, -0.17, 0
2.525, 0.647, 0.375, 0.356, 0.448, 0
0.977, 2.536, -0.536, 1.041, -0.288, 0
0.785, 2.862, 0.843, 0.538, 0.59, 0
0.147, 0.789, 0.396, 0.672, -0.934, 0
0.169, 0.5, 1.468, 1.001, -1.017, 0
0.836, 1.403, -0.26, -0.336, 2.016, 0
0.273, 2.073, 0.627, 0.313, 0.0, 0
0.713, 2.688, 1.468, -0.438, -0.199, 0
1.594, 0.578, 0.174, 0.153, 0.075, 0
0.976, 0.774, -0.182, -0.091, 0.111, 0
0.439, 2.005, 2.304, -0.752, 0.0, 0
0.489, 3.375, -0.55, 0.611, -0.189, 0
3.802, -0.393, 0.153, -0.082, -0.055, 0
0.82, 2.083, 0.492, 0.283, -0.19, 0
0.079, 0.355, 0.635, 0.519, -0.39, 0
0.842, 1.87, -0.342, 0.327, -0.338, 0
0.682, 2.257, -0.443, -0.238, -0.246, 0
0.366, 1.727, 0.828, 0.386, -0.202, 0
0.583, 3.025, 0.989, -0.302, -0.153, 0
2.389, 0.639, -0.107, 0.13, -0.053, 0
0.172, 0.894, 2.246, -0.842, -0.441, 0
-0.058, 4.378, -0.48, -0.253, -0.163, 0
1.644, 1.654, 0.502, 1.395, -0.389, 0
1.064, 2.8, -0.421, -0.204, 0.239, 0
-0.193, 2.404, 0.942, 0.491, 0.0, 0
1.185, 3.289, -0.571, 0.517, -0.278, 0
-0.199, -0.562, 1.513, 1.824, -0.622, 0
0.091, 0.36, 0.497, -1.093, 0.0, 0
2.209, 1.314, 0.443, 0.529, 0.745, 0
0.332, 1.139, 1.262, 0.825, 0.0, 0
3.139, 0.704, 0.245, 0.915, -0.227, 0
0.405, 2.204, 0.864, 0.482, 1.072, 0
0.279, 0.67, 1.702, 1.477, -0.447, 0
0.482, 1.236, 2.547, -0.705, -0.287, 0
1.029, 1.893, 0.658, -0.432, 1.155, 0
0.436, 0.614, 0.964, 2.308, -0.968, 0
0.141, 0.281, 0.457, 1.052, 1.666, 0
0.562, 3.04, -0.641, -0.265, -0.188, 0
1.932, 0.888, -0.324, 0.439, -0.329, 0
1.404, 1.531, 0.476, 1.601, -0.424, 0
2.469, 0.32, 0.113, 0.082, 0.063, 0
1.093, 1.612, -0.366, 0.529, 0.511, 0
0.155, 0.825, 0.851, 1.949, -0.667, 0
2.829, 1.492, -0.281, 0.337, 0.359, 0
0.524, 2.158, 1.94, 0.695, 0.653, 0
0.426, 0.358, 0.775, 1.07, 1.176, 0
1.565, 0.867, 1.299, 1.041, 0.559, 0
1.439, 2.014, -0.531, -0.168, -0.103, 0
0.284, 1.381, -0.306, -0.147, 0.116, 0
-0.145, 1.424, 1.738, -0.798, 0.0, 0
0.239, 1.807, 1.377, 0.992, -0.478, 0
2.046, 0.532, 2.079, -0.445, -0.161, 0
0.303, 1.426, 0.978, 0.327, 0.157, 0
0.32, 1.062, 2.934, -0.96, -0.502, 0
-0.982, 1.558, -0.327, -0.136, -0.086, 0
-0.152, 1.182, 2.085, -0.991, 0.0, 0
0.557, 2.494, -0.423, 0.309, 1.185, 0
3.22, 0.598, 0.316, 0.096, -0.052, 0
-0.554, 1.179, -0.698, -0.294, -0.148, 0
1.126, 0.591, 0.327, 0.236, -0.176, 0
0.388, 2.567, -0.429, -0.26, -0.127, 0
1.334, 1.06, 1.236, 1.109, 0.682, 0
0.401, -1.038, -1.317, -0.736, -0.35, 0
0.102, 0.551, 0.521, -0.624, 2.719, 0
3.273, 0.455, 0.488, 0.576, 0.307, 0
0.072, 0.265, 0.359, 1.007, 0.0, 0
0.606, 2.024, 2.367, -0.615, -0.322, 0
-0.132, 0.94, 2.238, 1.183, -0.413, 0
0.802, 1.88, 2.01, -0.49, 0.0, 0
0.435, 3.341, -0.518, -0.294, 0.625, 0
1.925, 0.892, 0.355, 0.315, 1.147, 0
1.549, 2.597, -0.462, 0.523, 0.313, 0
0.747, 1.029, 1.346, -0.998, 1.722, 1
0.895, 0.559, 1.321, 1.421, 1.516, 1
0.306, 0.593, 1.177, 0.805, 1.005, 1
0.964, 1.478, 1.244, 0.845, 1.184, 1
0.541, 0.852, 2.056, -0.463, 0.378, 1
0.209, 0.617, 0.883, 1.338, 0.705, 1
0.221, 0.754, 1.001, 1.235, 0.0, 1
0.302, 0.581, 2.031, 1.122, 1.408, 1
0.353, 0.956, 0.749, 1.758, -0.72, 1
0.204, 0.417, 0.705, 1.823, 1.688, 1
0.344, 1.233, 2.288, 0.942, 1.1, 1
0.358, 0.471, 2.017, 0.907, 0.39, 1
0.106, 0.158, 0.101, 0.547, -0.672, 1
0.204, 0.739, 0.812, 1.878, -0.9, 1
0.23, 0.749, 2.933, -0.97, 0.516, 1
0.109, 0.517, 0.866, 1.565, -0.879, 1
0.098, 0.692, 0.303, 0.712, 0.0, 1
0.507, 1.163, 0.873, 0.814, -0.73, 1
0.103, 0.597, 0.979, 2.278, -0.879, 1
0.258, 0.699, 0.836, 2.133, 0.0, 1
1.752, 1.47, 1.261, -0.437, 0.648, 1
0.49, 1.113, 1.751, 1.019, 1.024, 1
0.334, 0.871, 0.905, 0.884, 0.785, 1
0.226, 0.609, 0.58, 1.347, 0.0, 1
0.365, 1.356, 0.965, 0.581, 0.381, 1
0.307, 0.846, 2.121, 1.537, 1.264, 1
0.426, 1.016, 0.8, 1.009, -0.356, 1
0.877, 0.255, 2.422, -0.667, -0.416, 1
0.2, 0.666, 0.749, -0.366, 1.391, 1
0.658, 1.518, 1.368, 1.077, 1.151, 1
0.449, 2.339, 1.345, 1.411, -0.354, 1
0.106, 0.387, 0.835, 0.639, 0.0, 1
0.525, 1.542, 1.83, 1.723, -0.478, 1
0.489, 2.944, 0.652, 0.78, 0.756, 1
0.636, 1.279, -0.573, -0.331, -0.269, 1
0.312, 0.538, 1.261, 0.777, 0.0, 1
0.563, 1.167, 1.752, -0.494, -0.229, 1
0.99, 2.64, 0.721, 0.803, -0.271, 1
0.904, 1.135, 1.596, -0.505, 0.859, 1
0.796, 1.215, 0.822, 0.415, 0.89, 1
0.293, 1.106, 0.792, 2.263, -0.624, 1
0.795, 0.861, 1.896, 1.715, 0.0, 1
0.432, 0.961, 1.246, 0.865, 2.116, 1
0.132, 0.543, 1.111, 1.6, -0.551, 1
0.324, 1.044, 1.513, 1.037, 0.666, 1
-0.165, 0.458, 0.662, 1.811, -1.284, 1
0.47, 0.566, 2.063, 1.201, 0.704, 1
0.25, 0.757, 1.124, 1.021, -0.579, 1
0.408, 0.563, 1.687, 1.186, -0.912, 1
0.108, 0.412, 0.517, 1.09, 0.0, 1
0.978, 0.816, 1.927, -0.591, 0.989, 1
0.123, 0.915, 0.777, 1.984, -0.806, 1
0.336, 0.81, 0.796, 0.968, 0.921, 1
0.202, 0.486, 0.528, 1.473, -0.81, 1
0.234, 0.359, 0.756, 1.917, 1.346, 1
0.418, 0.603, 2.147, 1.006, -0.831, 1
0.367, 1.673, -0.402, -0.351, 0.624, 1
0.458, 0.924, 1.97, -0.625, 1.592, 1
1.383, 0.79, 2.558, -0.547, -0.257, 1
0.329, 2.133, 0.924, 0.436, -0.326, 1
0.532, 0.434, 1.216, 1.443, 1.977, 1
0.141, 0.64, 0.922, 1.899, 0.0, 1
0.826, 1.279, 1.977, -0.533, 0.347, 1
0.301, 1.256, 1.688, 2.351, -0.71, 1
1.471, 1.709, 1.006, 0.695, 1.08, 1
0.274, 0.75, 0.942, 0.397, 0.78, 1
0.173, 0.349, 0.624, 1.579, -1.115, 1
0.328, 0.774, 0.772, 1.417, 0.0, 1
0.127, 0.724, 0.292, 0.52, 0.0, 1
0.911, 1.413, 1.862, 1.071, -0.4, 1
0.106, 0.132, -0.145, 0.47, 0.892, 1
0.582, 0.496, 0.81, 1.548, -0.667, 1
0.135, 0.68, 1.173, 1.552, 0.0, 1
0.222, 0.672, -0.637, 2.422, -1.051, 1
0.423, 1.251, 1.84, -0.554, -0.524, 1
0.156, 0.678, 1.319, 0.914, 0.0, 1
0.113, 0.47, 0.856, 0.597, -0.789, 1
0.117, 0.557, 0.742, -1.242, 0.0, 1
0.227, 0.303, 0.59, 1.548, 0.964, 1
0.305, 0.94, 1.637, -0.982, 1.584, 1
0.115, 0.514, 0.733, 0.725, 0.0, 1
0.995, 1.846, 0.799, 1.53, -0.462, 1
0.21, 0.45, 0.747, 0.946, 0.0, 1
0.96, 1.09, 0.513, 1.114, 0.729, 1
0.226, 1.179, 0.639, 0.92, 1.018, 1
0.314, 1.186, 1.595, 1.327, -0.623, 1
0.135, 0.43, 0.436, -0.241, 0.0, 1
0.299, 0.658, 1.639, 0.851, 0.706, 1
0.537, 0.405, 1.611, 0.681, 0.694, 1
1.14, 1.366, 1.219, 1.11, -0.672, 1
1.604, 0.991, 1.616, 0.869, 0.765, 1
0.384, 3.147, 1.699, -0.41, -0.172, 1
0.403, 1.093, 2.39, -0.687, 0.0, 1
0.28, 0.553, 0.725, 1.927, -0.783, 1
0.121, 0.575, 0.967, 0.943, 0.0, 1
0.409, 0.648, 1.572, 2.168, -0.728, 1
0.098, 0.451, 0.767, 2.514, 0.0, 1
0.139, 0.635, 0.518, 0.514, 1.456, 1
0.627, 2.967, -0.547, 1.082, -0.279, 1
0.186, 0.769, 1.214, 0.71, -0.211, 1
1.167, 2.286, 0.792, 0.269, -0.134, 1
0.272, 0.821, 1.667, 0.89, -0.377, 1
1.371, 0.965, 0.751, 0.638, 0.325, 1
0.278, 0.534, 0.383, 1.363, 0.771, 1
0.487, 2.897, -0.553, 0.567, 0.831, 1
0.689, 1.289, 2.224, 1.191, -0.418, 1
0.542, 1.011, 1.81, 0.796, 1.37, 1
1.2, 1.449, 1.806, -0.52, -0.191, 1
0.334, 2.68, -0.536, 1.172, -0.369, 1
0.572, 1.309, 1.464, 1.936, -0.501, 1
0.585, 0.629, 1.867, 0.911, -0.407, 1
0.63, 1.0, 1.738, 1.238, 1.264, 1
0.35, 0.585, 0.907, 2.188, 1.632, 1
0.226, 0.837, 2.81, -0.819, -0.392, 1
0.326, 0.571, 0.31, 1.106, 0.0, 1
0.834, 0.372, 1.216, 1.957, 1.105, 1
0.278, 0.809, -0.855, 1.768, -0.699, 1
0.325, 0.815, 1.529, 1.28, 1.95, 1
0.532, 1.06, 0.93, 2.435, -0.708, 1
0.181, 0.721, 0.527, 0.791, 0.0, 1
0.171, -0.298, -0.509, -1.084, -0.995, 1
1.077, 0.335, -1.057, 1.496, 1.241, 1
0.36, 0.588, 0.784, 1.501, 1.115, 1
0.736, 2.344, 0.998, 0.618, 0.733, 1
0.427, 0.565, 1.723, 1.149, 1.763, 1
0.142, 1.011, 0.624, 1.292, 0.0, 1
0.124, 0.629, 0.39, 0.669, 1.234, 1
0.564, 2.68, 0.947, 0.763, 0.723, 1
0.623, 0.613, 1.414, 0.62, 0.507, 1
1.177, 0.625, 1.634, 0.618, 0.273, 1
0.806, 1.226, 1.88, 1.044, 0.721, 1
0.214, 0.546, 0.415, 1.385, -0.702, 1
0.743, 1.36, -0.776, 1.141, -0.308, 1
0.231, 0.541, 0.696, 1.579, 0.0, 1
0.323, 0.577, 0.736, 1.267, 0.0, 1
0.962, 1.664, 1.233, -0.71, 1.043, 1
1.014, 0.492, 1.761, 0.847, -0.24, 1
0.696, 0.788, 1.702, 2.166, 0.0, 1
0.146, 0.627, 0.454, 0.294, 0.915, 1
0.285, 0.786, 0.953, -0.399, 0.0, 1
0.195, 0.419, 1.9, 1.248, 1.47, 1
0.588, 0.442, 2.201, 1.255, 1.27, 1
0.479, 0.357, 1.891, 2.419, -0.677, 1
0.646, 0.378, 1.547, 0.796, 0.72, 1
0.763, 1.414, 1.484, -0.299, -0.313, 1
0.29, 0.824, 2.081, -0.602, 0.402, 1
0.562, 1.04, 1.75, 0.703, -0.33, 1
1.249, 2.548, 1.009, 0.749, -0.182, 1
0.16, 0.599, 1.513, 0.893, -0.462, 1
0.459, 0.973, 1.448, 0.678, -0.351, 1
1.585, 1.259, 2.018, -0.585, -0.268, 1
0.47, 0.435, 1.759, 0.743, 0.422, 1
0.337, 1.325, 1.531, 0.701, -0.457, 1
1.213, 0.697, 1.807, 1.233, 0.647, 1
0.807, 2.168, 0.714, 0.84, 0.58, 1
0.222, 0.436, 0.52, 1.207, 1.687, 1
0.135, 0.142, -0.153, -0.663, 1.232, 1
0.283, 1.136, 2.694, -0.661, 0.77, 1
0.221, 0.845, 0.919, 2.423, 0.0, 1
0.666, 0.618, 1.84, 1.067, 0.563, 1
-0.073, -0.25, -0.445, 1.539, -1.184, 1
0.975, 1.07, 2.241, -0.61, -0.294, 1
0.961, 1.678, 1.486, 0.932, 0.726, 1
0.704, 0.988, 1.688, 1.48, -1.12, 1
0.119, 0.804, 0.373, 1.278, 0.0, 1
0.174, 0.938, 0.513, 1.097, 0.886, 1
0.295, 1.018, 1.938, 1.108, 1.46, 1
0.105, 0.707, 1.457, -0.562, 0.0, 1
0.209, 0.543, 0.432, 1.936, -0.74, 1
0.12, 0.398, 0.845, 2.126, -0.77, 1
0.96, 0.431, 1.293, 1.326, 0.919, 1
0.321, 3.02, 1.304, 0.677, -0.201, 1
0.49, 0.722, -1.086, -0.999, -0.785, 1
0.321, 0.674, 0.745, 2.252, 2.087, 1
0.231, 0.52, 0.871, 1.957, 0.0, 1
0.147, 0.971, 0.89, 1.085, 0.0, 1
0.582, 0.401, 1.882, 1.017, 0.0, 1
0.239, 0.589, 2.461, 0.899, 0.0, 1
0.212, 0.746, 0.905, -0.393, 1.21, 1
0.52, 0.38, 0.535, 1.64, 0.998, 1
1.014, 0.653, 1.828, 1.07, 1.297, 1
0.594, 0.557, 2.291, 1.121, 0.557, 1
0.399, 1.039, 2.427, 0.899, 0.413, 1
0.443, 1.345, 1.675, 0.769, 0.708, 1
0.328, 1.369, 2.046, 1.131, 1.141, 1
0.2, 0.764, 0.892, 1.241, -0.772, 1
0.421, 1.494, 1.362, 1.755, 0.0, 1
0.122, 0.689, 0.398, -0.736, 0.0, 1
0.377, 0.801, 2.391, -0.743, -0.506, 1
0.272, 0.527, 0.821, 1.185, 1.092, 1
0.189, 0.543, 0.212, 1.125, 1.457, 1
0.302, 0.65, 1.298, 1.893, -0.499, 1
0.607, 1.628, 2.083, 0.694, -0.247, 1
0.437, 1.43, 2.477, -0.573, 0.388, 1
1.103, 0.633, 2.839, -0.626, -0.248, 1
0.166, 0.724, 1.742, 1.007, 0.0, 1
-0.235, -0.709, -1.258, -1.135, -0.58, 1
0.156, 0.416, 0.696, 2.056, -0.688, 1
0.983, 1.915, 1.802, -0.662, -0.197, 1
1.396, 1.668, 1.742, -0.369, -0.138, 1
0.195, 0.443, 0.755, 0.65, 0.758, 1
0.37, 0.81, 0.888, 1.628, -1.039, 1
0.572, 2.468, 1.182, 0.83, -0.371, 1
0.216, 0.732, 0.77, 1.698, 0.843, 1
0.602, 1.077, 1.397, -0.581, 1.484, 1
0.76, 1.029, 1.582, 0.89, -0.673, 1
0.889, 1.076, 2.289, 0.786, -0.379, 1
0.361, 0.686, 2.173, 0.775, 0.733, 1
0.278, 0.72, 0.442, 1.172, -0.538, 1
0.672, 0.596, 0.65, 2.122, -0.553, 1
0.14, 0.295, 0.575, 1.349, 1.88, 1
0.678, 0.655, 1.833, 1.735, 0.846, 1
0.152, 0.526, 0.835, 0.862, 0.997, 1
0.999, 1.019, 1.141, 0.752, -0.279, 1
0.951, 2.365, -0.493, -0.183, -0.101, 1
0.53, 0.921, 2.206, -0.81, 0.587, 1
0.313, 1.214, 0.8, 1.077, 0.748, 1
0.324, 1.166, 2.049, 0.952, -0.677, 1
0.694, 0.627, 0.716, 2.079, -0.564, 1
0.769, 2.192, 1.816, 0.518, -0.194, 1
0.738, 0.57, 2.037, -0.591, 0.39, 1
-0.05, 0.42, 0.923, -0.357, -0.357, 1
1.435, 2.509, 1.087, -0.212, -0.111, 1
0.158, 0.378, 1.059, -0.398, 0.495, 1
0.518, 0.819, 2.246, 1.016, 1.261, 1
0.229, 0.649, 0.876, 2.198, -1.007, 1
0.604, 1.316, 1.722, 0.669, 1.196, 1
0.599, 3.057, 0.933, 0.59, -0.255, 1
0.469, 0.495, 1.153, 1.905, 0.0, 1
0.202, 0.596, 1.494, 0.648, 1.14, 1
0.252, 0.619, 2.605, 1.36, 1.06, 1
0.625, 2.48, 1.712, 0.655, -0.201, 1
0.178, 0.299, 0.516, 1.123, 1.037, 1
0.432, 0.615, 1.981, -0.682, 0.457, 1
-0.076, 0.341, 0.592, 1.026, 0.0, 1
0.21, 0.749, 2.928, 0.986, -0.491, 1
0.228, 0.844, 1.007, 2.52, -0.974, 1
1.116, 2.206, 1.501, -0.407, -0.147, 1
1.116, 2.347, 1.606, -0.317, -0.156, 1
0.569, 0.908, 2.019, -0.531, -0.226, 1
0.235, 1.131, 0.581, 1.918, 0.0, 1
0.568, 2.557, 0.811, 1.003, -0.411, 1
0.258, 1.188, 2.135, -0.667, -0.424, 1
0.442, 0.747, 0.436, 1.08, 0.996, 1
0.234, 0.576, 0.718, 0.945, -1.009, 1
0.584, 1.796, 1.607, 1.431, -0.338, 1
0.813, 0.951, 2.084, 1.058, 1.043, 1
0.207, 0.658, 1.056, 0.616, 1.462, 1
1.443, 1.953, 0.7, 0.559, 0.0, 1
0.444, 1.556, 2.208, -0.526, -0.355, 1
0.455, 0.43, 1.707, 1.484, 1.698, 1
0.122, 0.512, 0.828, 1.683, 0.0, 1
0.258, 0.378, 1.122, 1.364, -0.784, 1
1.079, 2.734, 0.668, 0.416, 0.213, 1
