@relation  phoneme
@attribute Aa real[-1.7,4.107]
@attribute Ao real[-1.327,4.378]
@attribute Dcl real[-1.823,3.199]
@attribute Iy real[-1.581,2.826]
@attribute Sh real[-1.284,2.719]
@attribute Class{0,1}
@inputs Aa,Ao,Dcl,Iy,Sh
@outputs Class
@data
0.48, 2.104, 0.591, 0.517, -0.112, 0
0.422, 1.671, 1.491, 0.617, 0.503, 0
0.356, 3.227, -0.407, 0.395, 0.814, 0
0.628, 2.801, 0.76, 0.493, 0.981, 0
0.106, 0.767, 1.795, 0.842, 0.416, 0
-0.148, 1.243, 1.99, -0.757, 0.0, 0
2.474, 0.334, 0.207, 0.208, -0.063, 0
0.172, 0.953, 2.051, -0.777, -0.572, 0
0.115, 0.444, -0.433, 2.178, 0.0, 0
2.036, 1.325, 0.513, 0.373, -0.135, 0
1.302, 1.719, -0.343, -0.388, 1.409, 0
0.618, 2.662, 1.031, 0.367, 0.0, 0
0.922, 2.596, -0.575, -0.255, -0.163, 0
3.607, 0.572, 0.336, 0.327, -0.114, 0
1.012, 1.612, -0.3, 0.203, -0.092, 0
1.858, 0.758, 0.135, 0.139, -0.177, 0
0.472, 2.162, -0.375, -0.357, 1.611, 0
0.401, 1.159, 2.064, -0.69, -0.308, 0
3.393, 0.377, -0.111, -0.077, -0.055, 0
0.577, 3.348, -0.621, -0.245, 0.0, 0
0.276, 0.904, 2.035, 1.594, 0.0, 0
0.127, 0.455, 1.162, 2.31, 0.0, 0
2.441, 0.306, 0.14, 0.176, -0.065, 0
0.221, 1.392, 1.834, -0.615, -0.266, 0
0.331, 2.335, -0.436, 0.302, -0.117, 0
1.481, 1.502, 0.527, 0.413, -0.19, 0
0.095, 0.496, 0.329, 0.523, 1.063, 0
2.13, 1.266, 0.434, 0.484, 0.764, 0
0.252, 1.166, 3.149, -0.726, -0.404, 0
2.56, 1.439, 0.356, 0.391, 0.324, 0
0.324, 1.101, 2.536, 1.192, -0.406, 0
0.289, 0.832, 1.765, 0.835, 0.489, 0
0.266, 1.864, 0.824, 0.401, -0.174, 0
0.859, 3.003, -0.501, 0.827, -0.234, 0
0.135, 0.484, 0.626, 2.007, 0.0, 0
0.594, 3.102, -0.502, -0.196, -0.137, 0
1.325, 1.206, -0.296, -0.096, 0.075, 0
0.111, 0.44, -0.51, 2.262, -0.752, 0
0.306, 1.004, 2.947, -0.928, 0.0, 0
2.389, 1.318, 0.691, 0.912, -0.24, 0
2.819, 0.34, 0.188, 0.085, 0.108, 0
0.521, 2.947, 0.989, 0.445, 0.0, 0
1.056, 1.866, -0.335, 0.211, 0.134, 0
1.583, 2.372, -0.478, -0.209, -0.109, 0
0.267, 1.123, 1.753, -0.485, -0.25, 0
1.512, 2.058, 0.567, 0.668, 0.487, 0
3.483, 0.479, -0.134, 0.108, 0.082, 0
0.258, 1.825, 0.995, 0.809, -0.344, 0
1.496, 2.131, -0.356, -0.297, 0.746, 0
0.659, 1.461, 1.744, 0.666, -0.268, 0
0.343, 1.708, 0.602, 0.25, 0.138, 0
0.714, 2.658, -0.467, 0.246, -0.159, 0
1.622, 1.951, -0.313, -0.136, 0.141, 0
-0.188, 1.167, 2.054, -0.745, -0.373, 0
0.469, 1.774, -0.391, -0.157, -0.101, 0
2.043, 1.455, 0.504, 0.394, -0.131, 0
0.783, 3.076, -0.424, 0.304, 0.399, 0
3.576, -0.319, -0.124, 0.095, -0.065, 0
0.159, 1.248, 1.135, -0.353, 0.0, 0
0.554, 2.594, 0.879, -0.513, 1.205, 0
0.448, 2.024, 0.899, 0.33, 0.0, 0
3.227, 0.521, -0.127, -0.08, -0.039, 0
0.252, 2.056, 0.794, 0.26, 0.168, 0
0.15, 1.138, 1.605, -0.456, 0.0, 0
2.314, 1.351, 0.438, -0.138, -0.28, 0
3.177, -0.275, -0.111, 0.09, -0.074, 0
0.256, 2.111, 1.173, -0.532, -0.244, 0
1.576, 1.608, -0.304, -0.121, 0.108, 0
1.219, 2.015, -0.417, -0.187, 0.156, 0
2.745, -0.224, 0.171, 0.097, 0.073, 0
0.316, 1.008, 1.844, -0.54, -0.305, 0
1.831, 2.751, -0.372, -0.169, -0.099, 0
1.909, 0.249, -0.08, 0.102, -0.07, 0
1.247, 2.31, -0.321, -0.157, 0.245, 0
0.456, 2.315, 1.872, 0.703, -0.293, 0
0.398, 1.547, 1.228, 0.466, -0.268, 0
0.061, 0.224, 0.131, -0.207, 0.0, 0
0.413, 1.824, 1.1, 0.434, -0.262, 0
0.397, 2.703, -0.6, 0.372, 0.0, 0
1.078, 2.567, -0.399, -0.188, -0.122, 0
1.143, 1.855, -0.449, -0.163, -0.106, 0
3.13, 0.557, -0.134, 0.181, -0.065, 0
0.232, 1.298, 1.482, -0.482, -0.259, 0
0.867, 2.49, -0.311, -0.157, -0.113, 0
0.962, 2.006, -0.386, -0.173, -0.111, 0
0.904, 0.617, 1.67, 0.864, 0.585, 0
1.207, 1.576, -0.268, 0.337, 1.366, 0
0.711, 2.448, -0.47, 0.255, 0.166, 0
0.238, 0.454, 1.589, 1.379, 0.692, 0
0.218, 1.075, 2.677, -0.948, 0.0, 0
2.558, 0.56, 0.572, 0.476, 0.341, 0
0.354, 1.334, 1.982, -0.7, 0.0, 0
0.303, 1.407, 1.523, -0.434, -0.216, 0
3.078, 0.338, 0.198, 0.211, -0.089, 0
0.059, 0.251, 0.388, 0.535, 0.0, 0
2.21, 1.84, 0.387, 0.952, -0.245, 0
0.412, 0.808, 2.093, 1.937, -0.578, 0
0.34, 2.16, -0.488, 0.361, 0.0, 0
0.513, 3.256, -0.436, -0.268, 0.322, 0
0.378, 2.203, 1.577, 0.783, -0.34, 0
2.217, 1.871, -0.387, 0.776, -0.223, 0
3.067, -0.27, 0.438, 0.21, -0.082, 0
3.517, 0.65, 0.376, 0.525, -0.132, 0
1.24, 0.875, -0.205, -0.078, 0.067, 0
1.453, 2.15, -0.566, -0.182, -0.107, 0
1.041, 1.631, 0.505, 0.34, -0.262, 0
0.35, 1.191, 0.628, -0.277, -0.122, 0
0.374, 1.266, 2.692, 1.077, -0.376, 0
0.145, 0.715, 1.784, 0.792, 0.0, 0
0.241, 0.511, 0.665, 2.272, -0.859, 0
0.283, 1.008, 2.195, -0.895, 0.0, 0
0.339, 1.148, 2.217, -0.623, 0.628, 0
2.848, 0.753, 1.285, -0.31, -0.125, 0
0.308, 1.441, 1.887, -0.593, 0.0, 0
0.366, 1.494, 1.248, -0.413, -0.182, 0
0.677, 1.848, -0.429, 0.329, -0.357, 0
3.052, 0.536, 0.24, -0.165, 0.48, 0
0.366, 0.414, 0.889, 1.934, -0.584, 0
1.6, 0.524, 0.135, 0.129, -0.2, 0
1.923, 0.966, 0.365, 0.301, 1.151, 0
1.857, 1.077, 1.08, -0.289, 0.194, 0
3.629, 1.018, -0.144, -0.048, -0.042, 0
0.226, 1.816, -0.381, 0.327, -0.119, 0
1.479, 0.879, 0.306, 0.208, -0.094, 0
0.869, 1.714, 0.503, 0.308, -0.296, 0
0.257, 1.182, 2.417, -0.7, 1.29, 0
2.059, 1.344, -0.213, -0.103, -0.061, 0
1.757, 0.972, 0.866, 1.579, -0.449, 0
1.089, 1.423, -0.387, -0.123, 0.09, 0
0.096, 0.344, 0.316, 0.476, -0.469, 0
1.152, 2.062, 0.808, 1.29, -0.369, 0
0.108, 0.305, 0.386, -0.664, -1.016, 0
0.693, 2.371, -0.586, 0.312, 0.159, 0
1.071, 0.938, 0.769, 0.346, 0.22, 0
1.063, 1.705, -0.291, -0.277, 1.781, 0
0.318, 1.818, -0.384, -0.162, 0.0, 0
0.54, 3.144, -0.665, -0.261, 0.0, 0
0.273, 2.018, 1.768, 0.697, 0.0, 0
2.94, 0.495, 0.892, 0.337, -0.161, 0
1.939, 1.416, -0.238, 0.139, -0.077, 0
1.31, 2.463, -0.334, -0.148, -0.103, 0
2.082, 1.934, -0.321, -0.1, 0.0, 0
0.141, 1.079, 1.308, -0.341, -0.166, 0
0.959, 2.757, -0.421, 0.513, 0.83, 0
0.626, 2.343, -0.449, -0.212, -0.12, 0
1.031, 1.991, -0.311, 0.194, -0.413, 0
0.245, 2.017, 1.687, 0.99, 0.0, 0
2.393, 0.336, -0.094, -0.053, 0.043, 0
0.769, 2.512, -0.416, 0.27, -0.232, 0
0.121, 0.582, 1.368, 2.225, 0.0, 0
3.084, 0.782, -0.166, -0.088, -0.061, 0
0.428, 0.796, 1.302, 1.773, -0.608, 0
0.74, 2.248, -0.622, -0.25, -0.145, 0
0.249, 1.039, 3.199, -0.81, -0.372, 0
-0.158, 2.19, 1.004, -0.51, 0.0, 0
0.8, 1.932, 1.979, -0.491, 0.318, 0
3.684, 0.362, -0.1, -0.07, 0.052, 0
-0.221, 3.016, -0.621, -0.33, -0.171, 0
2.915, 0.596, 0.294, -0.075, 0.066, 0
2.545, 0.316, -0.103, 0.087, 0.062, 0
0.087, 0.425, 1.102, 1.916, 0.0, 0
2.116, 2.138, 0.544, 0.57, 0.265, 0
3.015, 0.337, -0.117, -0.078, -0.052, 0
0.273, 1.306, 2.321, -0.523, 0.519, 0
1.636, 2.166, 1.094, 0.594, -0.172, 0
0.596, 2.869, -0.439, 0.242, 0.196, 0
0.311, 1.493, 0.423, 0.304, -0.113, 0
0.38, 2.927, -0.502, 0.367, 0.594, 0
0.25, 0.344, 0.711, 2.158, 0.0, 0
0.071, 0.312, 0.521, 0.439, 0.422, 0
2.092, 1.178, 0.318, 0.242, -0.067, 0
0.417, 1.5, -0.407, -0.153, -0.103, 0
0.874, 3.03, -0.496, 0.243, 0.48, 0
0.749, 2.548, 0.543, 1.353, -0.331, 0
0.409, 3.187, -0.635, 0.427, -0.187, 0
2.309, 1.809, -0.363, 0.917, -0.26, 0
0.43, 0.597, 1.02, 2.424, -0.746, 0
0.56, 2.19, 1.354, -0.512, -0.224, 0
0.991, 2.986, 0.833, 0.648, 0.314, 0
1.928, 2.195, -0.284, -0.138, -0.097, 0
1.305, 1.404, -0.301, -0.152, -0.109, 0
-0.165, 1.809, 1.261, 0.59, 0.366, 0
1.335, 1.345, -0.219, -0.089, -0.055, 0
0.714, 1.3, 1.784, -0.571, -0.206, 0
3.097, 0.575, 0.228, 0.275, -0.077, 0
1.284, 2.927, -0.485, -0.241, -0.213, 0
2.4, 0.627, 0.19, 0.172, -0.1, 0
1.04, 2.638, -0.602, 0.913, -0.246, 0
0.891, 2.921, 0.797, 0.537, 0.432, 0
0.048, 0.234, 0.294, 0.469, -1.092, 0
0.324, 0.411, 1.494, 1.456, -0.777, 0
0.254, 1.347, -0.268, -0.318, 0.438, 0
0.282, 1.739, 0.825, 0.329, 0.161, 0
0.716, 2.804, 1.443, -0.436, -0.201, 0
1.585, 0.407, 0.231, -0.081, -0.049, 0
0.826, 0.824, -0.271, -0.182, -0.131, 0
0.531, 2.018, 2.318, -0.568, -0.291, 0
0.597, 3.405, -0.607, 0.647, -0.192, 0
3.892, -0.241, 0.488, -0.127, -0.066, 0
0.763, 1.929, 0.466, 0.255, -0.234, 0
0.076, 0.256, 0.232, 0.389, -0.342, 0
0.798, 1.703, -0.323, 0.333, -0.376, 0
0.362, 2.421, -0.499, -0.284, -0.193, 0
0.236, 1.741, 0.822, 0.382, -0.175, 0
0.583, 2.523, 0.658, 0.295, 0.246, 0
2.377, 0.65, -0.122, -0.071, 0.047, 0
0.14, 0.996, 2.233, -0.721, -0.281, 0
0.455, 3.902, -0.637, -0.353, -0.15, 0
1.466, 1.585, 0.44, 1.371, -0.439, 0
0.99, 2.66, -0.403, -0.164, 0.148, 0
0.252, 2.304, 0.993, 0.561, 0.251, 0
0.403, 3.058, -0.594, 0.407, -0.189, 0
0.545, 0.513, 1.504, 1.904, -0.728, 0
0.145, 0.331, 0.458, -0.741, 0.0, 0
1.766, 1.457, 0.509, 0.27, 0.797, 0
0.315, 1.503, 1.331, 0.369, -0.164, 0
2.866, 0.545, 0.379, 0.959, -0.256, 0
0.254, 2.007, 1.015, 0.607, 1.433, 0
0.291, 0.678, 1.448, 2.1, -0.546, 0
0.22, 1.291, 2.661, -0.639, -0.415, 0
1.198, 2.258, 0.673, -0.462, 0.786, 0
0.159, 0.701, 1.044, 2.069, -0.623, 0
0.236, 0.373, 0.415, 1.402, 2.043, 0
0.503, 2.681, -0.614, -0.278, -0.178, 0
1.765, 1.217, -0.227, 0.195, 0.164, 0
0.713, 2.034, 1.0, 1.202, -0.379, 0
2.431, 0.278, 0.102, 0.083, 0.086, 0
0.595, 1.653, -0.345, 0.205, -0.084, 0
0.164, 0.706, 1.122, 1.936, -0.614, 0
3.086, 1.188, 0.521, 0.388, 0.274, 0
0.482, 2.126, 1.943, -0.484, -0.246, 0
0.434, 0.381, 0.882, 0.984, 1.251, 0
1.802, 0.855, 1.353, 0.851, 0.525, 0
1.301, 2.591, -0.415, -0.246, -0.286, 0
0.308, 2.052, -0.397, 0.273, 0.114, 0
-0.144, 1.214, 1.673, -0.53, -0.214, 0
0.253, 1.762, 1.652, 1.081, -0.507, 0
1.268, 1.104, 2.24, -0.564, -0.208, 0
0.192, 1.598, 0.768, 0.319, 0.17, 0
-0.121, 1.064, 2.83, -0.798, 0.0, 0
-0.83, 1.088, -0.284, -0.135, 0.071, 0
0.203, 1.185, 1.777, -0.6, 0.0, 0
0.415, 2.713, -0.637, 0.789, 0.885, 0
3.221, 0.509, -0.151, 0.16, -0.06, 0
-0.802, 0.884, -0.289, 0.341, -0.452, 0
2.275, 0.69, 0.114, 0.103, 0.072, 0
0.402, 2.483, -0.606, -0.239, 0.203, 0
0.317, 0.745, 1.503, 1.61, 1.167, 0
0.98, -0.688, -0.404, -1.3, -0.836, 0
0.269, 0.579, 0.86, -0.589, 1.974, 0
3.505, 1.089, 0.334, 0.296, 0.126, 0
0.236, 0.995, 0.492, 0.489, 0.525, 0
0.539, 2.177, 2.151, -0.598, -0.311, 0
0.289, 1.721, 1.009, 2.044, -0.563, 0
0.325, 0.779, 0.955, -1.354, 0.0, 0
0.238, 2.446, -0.545, 0.576, 0.0, 0
3.012, 1.408, 0.341, -0.123, -0.073, 0
2.918, 0.315, -0.926, 0.508, -0.253, 0
0.839, 1.08, 1.333, -1.124, 1.503, 1
0.95, 0.555, 1.311, 1.481, 1.495, 1
0.234, 0.722, 1.274, 0.732, 1.318, 1
0.94, 1.464, 1.335, 0.546, 1.342, 1
0.573, 0.733, 2.036, -0.445, 0.642, 1
0.19, 0.846, 0.769, 1.299, 0.877, 1
0.204, 0.779, 0.901, 1.357, 0.0, 1
0.294, 0.523, 2.163, 1.14, 1.487, 1
0.214, 0.954, 0.683, 1.696, -0.645, 1
0.208, 0.406, 0.625, 1.704, 1.572, 1
0.278, 1.134, 2.136, 0.838, 1.005, 1
0.352, 0.541, 2.17, 0.79, 0.371, 1
0.108, 0.397, 0.45, 0.421, -0.36, 1
0.18, 0.679, 0.923, 1.823, -0.782, 1
0.296, 0.73, 2.632, -0.761, 0.493, 1
0.161, 0.552, 0.983, 1.504, -0.933, 1
0.109, 0.697, 0.322, 0.579, 0.0, 1
0.53, 1.273, 1.002, 0.733, -0.692, 1
0.119, 0.614, 0.866, 2.237, -0.765, 1
0.161, 0.685, 0.912, 2.073, 0.0, 1
1.146, 1.426, 1.665, -0.464, 0.846, 1
0.544, 1.256, 1.727, 0.884, 1.175, 1
0.318, 0.811, 0.818, 0.821, 0.86, 1
0.233, 0.543, 0.622, 1.316, 0.0, 1
0.394, 1.646, 0.848, 0.448, 0.299, 1
0.352, 0.733, 2.174, 1.247, 1.489, 1
0.465, 1.111, 0.827, 1.238, -0.55, 1
1.072, 0.89, 2.556, -0.668, -0.373, 1
0.203, 0.689, 0.793, -0.401, 1.49, 1
0.78, 1.52, 1.042, 1.115, 1.255, 1
0.493, 2.223, 1.209, 1.384, -0.442, 1
0.123, 0.402, 0.892, 0.635, 0.0, 1
0.58, 1.224, 1.911, 1.786, -0.516, 1
0.613, 2.804, 0.67, 0.927, 0.56, 1
1.208, 1.688, -0.517, -0.256, -0.178, 1
0.251, 0.511, 1.136, 1.042, 0.0, 1
0.538, 1.104, 1.581, -0.509, -0.268, 1
1.22, 2.523, 0.772, 0.863, -0.24, 1
0.562, 1.018, 1.647, -0.43, 0.918, 1
0.824, 1.346, 0.779, 0.365, 0.839, 1
0.31, 1.211, 0.923, 2.254, -0.569, 1
0.62, 1.132, 2.107, 1.763, 0.0, 1
0.475, 1.016, 1.403, 0.788, 1.902, 1
0.174, 0.719, 1.091, 1.546, -0.581, 1
0.348, 1.079, 1.385, 1.109, 0.688, 1
-0.139, 0.499, 0.678, 1.597, -1.029, 1
0.446, 0.59, 2.048, 0.884, 0.666, 1
0.284, 0.742, 1.263, 1.047, -0.379, 1
0.371, 0.535, 1.803, 1.079, -0.646, 1
0.184, 0.556, 0.534, 1.136, 0.0, 1
0.774, 1.042, 2.066, -0.652, 0.796, 1
0.151, 0.82, 0.63, 1.777, -0.828, 1
0.424, 0.745, 0.766, 1.225, 1.068, 1
0.19, 0.449, 0.561, 1.624, -0.781, 1
0.213, 0.325, 0.7, 1.941, 1.284, 1
0.514, 0.545, 1.953, 0.979, -0.547, 1
0.451, 2.116, -0.46, 0.391, 0.465, 1
0.577, 0.895, 1.831, -0.673, 1.464, 1
1.506, 0.815, 2.557, -0.502, -0.268, 1
0.544, 2.081, 0.904, 0.603, -0.404, 1
0.449, 0.592, 1.338, 1.247, 1.999, 1
0.184, 0.702, 0.859, 1.858, 0.0, 1
0.615, 0.985, 1.8, -0.563, 0.401, 1
0.289, 0.869, 1.597, 2.632, -0.796, 1
1.329, 1.413, 0.913, 0.69, 1.283, 1
0.201, 0.734, 0.887, 0.34, 1.24, 1
0.225, 0.363, 0.738, 1.63, -0.97, 1
0.384, 0.852, 0.76, 1.245, 0.0, 1
0.14, 0.784, 0.345, 0.566, 0.0, 1
0.926, 1.532, 1.984, 0.86, -0.244, 1
0.177, 0.256, -0.164, 0.891, 1.044, 1
0.541, 0.493, 0.741, 1.654, -0.626, 1
0.137, 0.695, 1.079, 1.63, 0.0, 1
0.205, 0.765, -0.71, 2.161, -0.94, 1
0.613, 1.064, 1.877, -0.556, -0.302, 1
0.288, 0.715, 1.059, 0.849, 0.0, 1
0.127, 0.605, 0.837, 0.873, -0.751, 1
0.269, 0.524, 0.711, -0.714, 0.0, 1
0.211, 0.32, 0.595, 1.601, 1.188, 1
0.229, 0.802, 1.485, -0.791, 1.559, 1
0.117, 0.509, 0.828, 0.749, 0.0, 1
0.849, 1.938, 0.812, 1.274, -0.446, 1
0.28, 0.619, 0.735, 0.937, 0.0, 1
0.755, 1.187, 0.829, 1.122, 0.604, 1
0.155, 1.232, 0.554, 1.047, 1.079, 1
0.31, 0.953, 1.54, 1.066, -0.639, 1
0.092, 0.413, 0.687, 0.0, 0.0, 1
0.298, 0.642, 1.59, 0.778, 0.713, 1
0.621, 0.433, 1.557, 0.719, 0.719, 1
0.981, 1.569, 1.487, 1.172, -0.597, 1
1.62, 1.209, 1.446, 0.716, 0.837, 1
0.407, 2.613, 2.02, -0.406, -0.186, 1
0.356, 1.13, 2.504, -0.678, -0.344, 1
0.305, 0.599, 0.826, 1.921, -0.636, 1
0.125, 0.568, 0.883, 0.887, 0.0, 1
0.396, 0.629, 1.525, 1.985, 0.0, 1
0.132, 0.517, 0.811, 2.237, 0.0, 1
0.128, 0.598, 0.394, 0.602, 1.315, 1
0.572, 2.888, -0.527, 0.836, -0.365, 1
0.115, 0.594, 1.195, 0.942, -0.477, 1
1.139, 2.421, 1.189, 0.572, -0.191, 1
0.173, 0.63, 1.636, 0.917, -0.425, 1
1.232, 1.285, 1.167, 0.435, 0.239, 1
0.268, 0.558, 0.412, 1.417, 0.709, 1
0.646, 2.708, -0.576, 0.369, 0.56, 1
0.444, 1.333, 2.26, 1.261, -0.565, 1
0.697, 1.043, 1.942, 0.84, 1.487, 1
1.366, 1.527, 1.842, -0.418, -0.15, 1
0.394, 2.694, -0.586, 1.585, -0.456, 1
0.4, 1.334, 1.457, 1.883, 0.0, 1
0.593, 0.593, 1.714, 1.154, -0.419, 1
0.59, 0.973, 1.521, 1.282, 1.441, 1
0.334, 0.58, 0.978, 2.097, 1.297, 1
0.354, 1.042, 2.617, -0.728, -0.385, 1
0.195, 0.587, 0.56, 1.021, 0.0, 1
0.747, 0.593, 1.381, 1.936, 1.205, 1
0.112, 0.514, -0.887, 1.609, -0.794, 1
0.205, 0.671, 1.484, 1.258, 1.718, 1
0.586, 1.146, 1.123, 2.144, -0.7, 1
0.178, 0.698, 0.508, 0.776, 0.0, 1
-0.058, -0.256, -0.448, -0.954, 0.0, 1
0.499, 0.351, 0.358, 1.423, 1.371, 1
0.379, 0.714, 0.898, 1.607, 1.214, 1
0.7, 2.43, 1.251, 0.542, 0.786, 1
0.44, 0.526, 1.648, 1.108, 1.932, 1
0.199, 1.065, 0.664, 1.27, 0.0, 1
0.101, 0.629, 0.293, 0.74, 1.562, 1
0.502, 2.603, 0.912, 0.986, 0.547, 1
0.639, 0.617, 1.573, 0.633, 0.493, 1
1.147, 0.598, 1.717, 0.635, -0.248, 1
0.881, 1.29, 1.726, 1.098, 0.834, 1
0.175, 0.412, 0.37, 1.379, -0.728, 1
1.533, 1.529, -0.416, 0.391, -0.578, 1
0.137, 0.519, 0.76, 1.611, 0.0, 1
0.389, 0.55, 0.897, 1.13, 0.0, 1
1.035, 1.538, 1.081, -0.549, -0.202, 1
1.021, 0.494, 1.73, 0.887, -0.244, 1
0.715, 0.847, 1.805, 2.094, -0.621, 1
0.119, 0.654, 0.257, 0.404, 0.873, 1
0.318, 0.964, 0.848, -0.477, 0.0, 1
0.306, 0.483, 1.901, 1.404, 1.526, 1
0.671, 0.593, 2.116, 1.026, 1.258, 1
0.497, 0.378, 1.876, 2.463, -0.698, 1
0.599, 0.585, 1.525, 0.809, 0.429, 1
0.75, 1.367, 1.504, -0.44, -0.162, 1
0.28, 0.685, 2.126, -0.687, 0.477, 1
0.483, 0.926, 1.565, 0.679, -0.34, 1
1.011, 2.776, 1.053, 0.474, -0.168, 1
0.15, 0.635, 1.424, 1.116, -0.667, 1
0.523, 1.005, 1.486, 0.892, -0.351, 1
1.175, 1.208, 2.314, -0.469, -0.284, 1
0.838, 0.258, 1.82, 0.769, 0.428, 1
0.376, 1.218, 1.497, 0.859, -0.372, 1
1.02, 0.605, 1.869, 1.409, 0.756, 1
0.851, 2.024, 0.903, 0.524, 0.634, 1
0.24, 0.551, 0.647, 1.204, 1.426, 1
0.131, 0.263, 0.266, -0.386, 0.786, 1
0.317, 1.008, 2.523, -0.625, 0.478, 1
0.228, 0.881, 0.792, 2.501, 0.0, 1
0.596, 0.671, 1.581, 1.095, 0.583, 1
-0.106, -0.363, -0.401, 1.3, 0.0, 1
1.098, 1.264, 2.397, -0.485, -0.22, 1
0.776, 1.633, 1.504, 0.733, 0.619, 1
0.582, 1.276, 1.749, 1.478, -0.4, 1
0.122, 0.827, 0.475, 1.191, 0.0, 1
0.106, 0.772, 0.327, 1.13, 0.969, 1
0.328, 1.09, 2.044, 1.063, 1.043, 1
0.231, 0.885, 1.375, -0.405, -0.198, 1
0.168, 0.49, 0.542, 1.816, -0.7, 1
0.15, 0.391, 0.778, 2.21, -0.693, 1
0.522, 0.539, 1.575, 1.194, 1.138, 1
0.46, 3.218, 1.191, 0.71, -0.206, 1
-0.137, 0.587, -1.131, -0.668, -0.544, 1
0.327, 0.659, 0.765, 2.197, 2.149, 1
0.127, 0.522, 0.881, 1.744, 0.0, 1
0.169, 1.034, 0.889, 1.278, 0.0, 1
0.49, 0.442, 1.683, 1.071, -0.371, 1
0.556, 0.612, 2.482, 0.969, 0.477, 1
0.225, 0.964, 0.972, -0.559, 0.887, 1
0.139, 0.422, 0.463, 1.517, 0.961, 1
0.539, 0.711, 1.794, 1.127, 1.429, 1
0.465, 0.499, 2.231, 0.939, 0.589, 1
0.473, 1.072, 2.299, 1.088, 0.91, 1
0.453, 1.5, 1.71, 0.959, 0.989, 1
0.554, 1.308, 2.1, 0.99, 1.002, 1
0.302, 0.697, 0.709, 1.227, -0.737, 1
0.354, 1.407, 1.046, 1.962, 0.0, 1
0.13, 0.695, 0.415, -0.786, 0.0, 1
0.264, 0.906, 2.213, -0.609, -0.372, 1
0.162, 0.532, 0.652, 1.32, 1.052, 1
0.188, 0.518, 0.22, 0.999, 1.675, 1
0.185, 0.746, 1.31, 1.934, -0.782, 1
0.598, 1.595, 2.137, 0.705, -0.257, 1
0.6, 1.405, 2.477, -0.701, -0.272, 1
1.139, 0.662, 2.77, -0.607, -0.242, 1
0.228, 0.673, 1.563, 1.307, 0.0, 1
-0.144, -0.563, -1.041, -0.916, 0.0, 1
0.072, 0.376, 0.657, 1.93, -0.578, 1
1.079, 2.082, 1.781, -0.401, -0.172, 1
1.339, 1.765, 1.763, -0.355, -0.144, 1
0.195, 0.454, 0.768, 0.713, 0.72, 1
0.44, 0.728, 0.847, 1.453, -0.995, 1
0.657, 2.528, 1.186, 0.882, -0.241, 1
0.132, 0.515, 0.665, 1.668, 0.674, 1
0.556, 1.231, 1.499, -0.436, 1.254, 1
0.4, 0.887, 1.77, 1.122, -0.716, 1
0.521, 1.331, 2.356, 0.887, -0.3, 1
0.385, 0.67, 2.206, 0.839, 0.794, 1
0.272, 0.719, 0.413, 1.061, -0.518, 1
0.672, 0.602, 0.686, 2.131, -0.569, 1
0.209, 0.433, 0.623, 1.429, 2.012, 1
0.636, 0.675, 1.915, 1.532, 0.726, 1
0.257, 0.392, 0.77, 0.966, 0.786, 1
0.908, 0.896, 1.072, 0.937, -0.23, 1
1.936, 2.328, -0.422, -0.148, -0.093, 1
0.431, 0.681, 2.374, -0.694, 0.691, 1
0.31, 1.226, 0.86, 1.086, 0.689, 1
0.307, 0.853, 2.321, 0.792, -0.633, 1
0.149, 0.64, 0.936, 2.099, -0.722, 1
0.88, 2.242, 1.602, 0.587, -0.178, 1
0.803, 0.396, 2.035, -0.54, 0.5, 1
0.059, 0.336, 0.767, -0.21, -0.307, 1
1.256, 2.372, 1.134, -0.324, -0.129, 1
0.138, 0.655, 1.024, 0.0, 0.0, 1
0.349, 0.794, 2.317, 0.913, 1.411, 1
0.214, 0.744, 0.912, 2.221, -1.086, 1
0.721, 1.473, 1.911, 0.746, 1.298, 1
0.651, 2.706, 0.894, 0.903, -0.32, 1
0.436, 0.574, 1.057, 2.314, 0.0, 1
0.199, 0.584, 1.436, 0.621, 1.315, 1
0.27, 0.832, 2.618, 1.274, 0.872, 1
0.653, 2.546, 1.427, 0.868, -0.228, 1
0.292, 0.317, 0.71, 1.238, 0.913, 1
0.505, 0.534, 2.077, -0.799, 0.0, 1
0.098, 0.307, 0.415, 1.045, -0.403, 1
0.211, 0.874, 2.555, 1.074, 1.181, 1
0.274, 0.798, 1.154, 2.06, -1.064, 1
1.109, 2.194, 1.666, -0.357, -0.145, 1
1.155, 2.218, 1.672, -0.313, -0.166, 1
0.627, 0.871, 1.992, -0.54, -0.384, 1
0.25, 0.958, 0.713, 2.169, 0.0, 1
0.494, 2.247, 0.988, 1.177, -0.411, 1
0.37, 1.143, 2.195, -0.54, -0.577, 1
0.312, 0.648, 0.364, 1.123, 0.634, 1
0.297, 0.556, 0.522, 1.111, -1.014, 1
0.487, 1.881, 1.522, 1.629, -0.476, 1
0.635, 1.011, 2.131, 1.184, 0.832, 1
0.137, 0.587, 1.131, 0.668, 0.544, 1
0.921, 1.678, 0.559, 0.668, 0.0, 1
0.611, 1.37, 2.296, -0.706, -0.255, 1
0.31, 0.502, 1.452, 1.496, 1.734, 1
0.165, 0.588, 0.705, 1.854, 0.0, 1
0.245, 0.727, 1.122, 1.739, -0.781, 1
1.105, 2.762, 1.049, -0.25, -0.149, 1
