@relation  phoneme
@attribute Aa real[-1.7,4.107]
@attribute Ao real[-1.327,4.378]
@attribute Dcl real[-1.823,3.199]
@attribute Iy real[-1.581,2.826]
@attribute Sh real[-1.284,2.719]
@attribute Class {0,1}


@data
0.389, 2.467, 0.795, 0.688, 1.2, 0
0.255, 0.496, 1.861, 0.936, 0.456, 0
-0.193, 1.33, 2.367, -0.661, -0.348, 0
2.473, 0.334, 0.206, 0.208, -0.063, 0
0.159, 0.935, 2.185, -0.991, -0.428, 0
0.095, 0.624, -0.79, 2.613, 0.0, 0
2.035, 1.325, 0.513, 0.373, -0.135, 0
1.271, 1.743, -0.315, -0.404, 1.494, 0
0.651, 2.655, 0.991, 0.575, -0.228, 0
0.87, 2.369, -0.472, -0.198, -0.127, 0
3.597, 0.63, 0.352, 0.407, -0.137, 0
0.861, 1.811, -0.291, 0.212, -0.256, 0
1.903, 0.797, 0.211, 0.146, -0.076, 0
1.092, 2.369, -0.402, -0.383, 0.898, 0
0.229, 0.998, 2.236, -0.651, -0.296, 0
3.461, 0.457, -0.111, -0.068, -0.042, 0
0.412, 3.66, -0.606, -0.343, -0.159, 0
0.178, 0.767, 1.783, 1.268, 0.0, 0
0.101, 0.476, 1.097, 2.347, 0.0, 0
2.41, 0.29, 0.153, 0.162, -0.062, 0
0.208, 1.306, 1.854, -0.784, -0.537, 0
0.377, 2.417, -0.479, 0.328, 0.0, 0
1.482, 1.502, 0.527, 0.413, -0.19, 0
0.092, 0.476, 0.321, 0.505, 0.998, 0
2.041, 0.906, 0.385, 0.279, 0.474, 0
0.39, 1.445, 2.949, -0.728, -0.313, 0
2.944, 1.111, 0.37, 0.258, 0.308, 0
0.126, 0.732, 2.17, 0.872, -0.346, 0
0.675, 0.849, 1.785, 0.753, 0.385, 0
0.368, 2.197, 1.093, 0.634, -0.3, 0
0.765, 2.815, -0.525, 0.811, -0.284, 0
0.103, 0.433, 0.544, 2.012, 0.0, 0
0.639, 3.1, -0.462, -0.186, -0.127, 0
1.312, 1.371, -0.298, -0.131, 0.076, 0
0.181, 0.48, -0.852, 1.305, -0.543, 0
0.233, 1.128, 2.685, -0.952, 0.0, 0
2.631, 1.024, 0.564, 0.812, 0.315, 0
2.638, 0.482, 0.179, 0.133, -0.052, 0
0.651, 2.527, 0.904, 0.336, 0.0, 0
1.013, 1.772, -0.324, 0.206, 0.137, 0
1.347, 2.597, -0.453, -0.2, -0.113, 0
0.184, 1.246, 1.751, -0.499, -0.21, 0
1.483, 1.798, 0.666, 0.92, 0.706, 0
3.294, 0.435, -0.123, 0.089, -0.053, 0
0.299, 1.968, 1.041, 0.862, -0.426, 0
1.481, 1.592, -0.328, -0.385, 1.379, 0
0.487, 1.592, 1.754, 0.688, -0.41, 0
0.268, 1.599, 0.712, 0.28, -0.11, 0
0.626, 2.637, -0.419, 0.264, -0.277, 0
1.601, 1.79, -0.298, -0.127, -0.073, 0
0.336, 1.536, 2.01, -0.623, -0.394, 0
0.429, 1.794, -0.342, -0.179, -0.119, 0
1.786, 1.517, 0.394, 0.182, -0.125, 0
0.584, 3.106, -0.421, 0.302, 0.848, 0
3.598, -0.319, -0.143, 0.078, -0.054, 0
0.148, 1.153, 1.199, -0.34, -0.169, 0
0.665, 2.994, 0.875, -0.309, 0.713, 0
0.455, 2.047, 0.878, 0.322, 0.0, 0
3.154, 0.61, -0.149, -0.08, -0.049, 0
0.508, 2.003, 0.67, 0.273, 0.237, 0
0.226, 1.272, 1.624, -0.461, 0.0, 0
1.962, 1.416, 0.268, 0.143, -0.079, 0
3.092, -0.37, -0.131, -0.077, -0.051, 0
0.193, 2.092, 1.05, -0.462, 0.0, 0
1.798, 1.851, -0.275, -0.124, 0.163, 0
1.191, 2.054, -0.432, -0.203, 0.223, 0
2.514, -0.238, 0.103, 0.089, 0.09, 0
0.243, 1.116, 1.773, -0.575, 0.0, 0
1.724, 2.823, -0.384, -0.127, -0.075, 0
2.072, 0.268, -0.11, 0.081, -0.082, 0
1.302, 2.389, -0.356, -0.159, 0.225, 0
0.466, 2.279, 1.825, 0.778, -0.253, 0
0.392, 1.443, 1.052, 0.423, 0.0, 0
0.134, 0.494, -0.522, -0.643, 0.786, 0
0.41, 2.084, 1.072, 0.426, -0.289, 0
0.364, 2.511, -0.373, 0.233, -0.341, 0
1.144, 2.693, -0.415, -0.174, -0.104, 0
0.907, 1.906, -0.415, -0.155, -0.101, 0
3.167, 0.529, -0.143, 0.172, -0.063, 0
0.253, 1.317, 1.506, -0.454, -0.214, 0
0.996, 2.348, -0.41, -0.202, 0.0, 0
0.828, 2.132, -0.487, -0.205, -0.147, 0
0.377, 0.522, 1.817, 1.39, -0.38, 0
1.314, 2.129, -0.441, 0.434, 1.019, 0
0.79, 2.386, -0.403, 0.24, 0.164, 0
0.316, 0.736, 1.614, 1.259, 1.062, 0
0.279, 0.99, 2.555, -0.738, 0.0, 0
2.558, 0.561, 0.573, 0.475, 0.341, 0
0.384, 1.701, 2.268, -0.641, 0.0, 0
0.2, 1.367, 1.592, -0.523, -0.196, 0
2.756, 0.266, 0.158, 0.194, -0.063, 0
0.083, 0.282, 0.248, 0.402, 0.0, 0
1.945, 1.221, 1.189, 1.071, -0.285, 0
0.44, 0.977, 2.731, 1.29, -0.413, 0
0.345, 2.155, -0.48, 0.318, -0.109, 0
0.65, 3.308, -0.468, -0.263, 0.6, 0
0.305, 1.943, 1.757, 0.721, -0.35, 0
2.01, 2.213, -0.519, 0.45, 0.285, 0
3.414, -0.301, 0.136, -0.074, -0.053, 0
3.287, 0.432, 0.511, 0.7, -0.245, 0
1.294, 1.194, -0.215, 0.114, 0.095, 0
1.265, 2.212, -0.34, -0.167, 0.337, 0
1.041, 1.631, 0.505, 0.34, -0.263, 0
0.435, 1.86, 0.716, -0.217, 0.127, 0
0.499, 1.066, 1.695, 0.682, 0.402, 0
0.359, 0.566, 1.358, 0.719, 0.838, 0
0.256, 0.594, 0.877, 2.069, -0.706, 0
0.284, 1.099, 2.571, -0.796, 0.434, 0
0.4, 1.025, 2.406, -0.789, 0.429, 0
2.761, 1.125, 1.297, -0.215, -0.097, 0
0.368, 1.5, 1.976, -0.459, -0.282, 0
0.593, 2.197, 1.393, -0.351, -0.151, 0
0.826, 1.872, -0.313, 0.232, -0.322, 0
3.168, 0.722, 0.277, -0.205, 0.589, 0
0.363, 0.4, 0.848, 1.914, -0.623, 0
1.335, 0.559, 0.149, 0.139, -0.214, 0
1.258, 1.761, 0.45, -0.319, 1.599, 0
2.839, 1.081, 0.315, -0.237, 0.313, 0
3.777, 0.592, -0.136, -0.103, -0.056, 0
0.253, 1.877, -0.412, 0.262, -0.106, 0
1.46, 0.796, 0.449, -0.114, -0.066, 0
0.847, 1.717, 0.516, 0.312, -0.322, 0
0.219, 1.279, 2.585, -0.599, 0.462, 0
2.186, 1.421, -0.367, -0.121, -0.085, 0
1.757, 0.972, 0.866, 1.579, -0.45, 0
0.972, 1.505, -0.232, -0.101, 0.101, 0
0.044, 0.301, 0.313, 0.459, -0.43, 0
0.811, 2.098, 0.834, 1.39, -0.433, 0
-0.059, 0.345, 0.581, -0.648, -1.246, 0
0.574, 2.549, -0.574, 0.268, 0.229, 0
0.744, 1.505, 0.909, 0.437, 0.231, 0
0.896, 1.979, 0.586, -0.279, 1.408, 0
0.393, 1.802, -0.275, -0.123, -0.079, 0
0.469, 3.172, -0.551, -0.226, -0.153, 0
0.483, 2.187, 1.504, 0.606, -0.255, 0
3.045, 0.721, 0.456, 0.553, -0.19, 0
2.308, 1.357, -0.259, 0.199, -0.095, 0
0.899, 2.203, -0.392, -0.202, 0.25, 0
2.157, 2.183, -0.357, -0.115, -0.073, 0
0.218, 1.432, 1.361, -0.408, 0.337, 0
0.534, 2.408, -0.476, 0.345, 1.087, 0
0.725, 2.566, -0.518, -0.195, 0.0, 0
1.041, 1.96, -0.318, 0.195, -0.41, 0
0.231, 1.78, 1.658, 0.697, 0.361, 0
2.493, 0.265, -0.095, 0.081, -0.047, 0
1.473, 2.268, -0.362, 0.19, -0.181, 0
0.122, 0.573, 1.393, 2.191, 0.0, 0
2.708, 0.925, -0.223, -0.075, -0.05, 0
0.461, 0.585, 1.306, 1.773, -0.505, 0
0.445, 2.413, -0.593, -0.228, -0.133, 0
0.25, 1.016, 3.155, -0.745, -0.363, 0
0.229, 2.375, 1.125, -0.488, -0.223, 0
0.279, 1.511, 1.188, -0.466, 0.327, 0
3.677, 0.393, -0.159, -0.093, -0.059, 0
0.304, 3.327, -0.623, -0.266, -0.164, 0
2.653, 0.448, 0.241, 0.089, 0.092, 0
2.889, 0.336, -0.111, -0.075, 0.07, 0
0.076, 0.423, 1.138, 1.862, 0.0, 0
1.644, 1.98, 0.579, 1.252, -0.293, 0
3.065, 0.355, -0.113, -0.073, 0.063, 0
0.437, 1.387, 2.311, -0.658, 0.499, 0
1.21, 1.811, 0.896, 0.463, 0.301, 0
0.771, 2.585, -0.676, 0.426, -0.3, 0
0.807, 1.334, 0.504, 0.168, -0.081, 0
0.397, 2.921, -0.637, 0.523, 0.0, 0
0.245, 0.354, 0.768, 2.27, 0.0, 0
0.079, 0.372, 0.331, 0.48, 0.598, 0
1.91, 1.253, -0.21, -0.097, -0.062, 0
0.614, 1.697, -0.442, -0.163, -0.105, 0
0.934, 3.018, -0.484, 0.233, 0.581, 0
0.619, 3.052, 0.601, 0.951, -0.329, 0
0.45, 3.288, -0.631, 0.424, 0.0, 0
1.798, 1.78, -0.332, -0.14, -0.103, 0
0.152, 0.824, 1.225, 2.058, 0.0, 0
0.723, 2.415, 1.512, -0.365, -0.17, 0
0.327, 2.711, 0.738, 0.307, 0.191, 0
2.267, 2.222, 0.553, 0.413, 0.214, 0
1.446, 1.401, -0.28, -0.119, 0.12, 0
0.195, 1.537, 1.311, 0.581, 0.0, 0
1.79, 1.505, -0.213, -0.115, 0.088, 0
0.405, 0.866, 1.826, -0.591, -0.4, 0
3.097, 0.575, 0.228, 0.275, -0.078, 0
1.264, 2.951, -0.463, -0.179, -0.133, 0
2.518, 0.929, 0.45, 0.931, 0.439, 0
1.027, 2.716, -0.43, 1.009, -0.387, 0
0.688, 2.617, 1.225, 0.483, 0.48, 0
0.085, 0.387, 0.661, 0.6, -0.456, 0
0.333, 0.408, 1.404, 1.46, -0.751, 0
0.697, 1.505, 1.004, -0.429, 1.618, 0
0.265, 1.678, 0.806, 0.324, 0.158, 0
0.749, 2.499, 1.538, -0.428, -0.219, 0
2.039, 0.45, 0.138, 0.086, 0.072, 0
1.515, 1.091, -0.152, -0.072, 0.068, 0
0.496, 1.938, 2.365, -0.645, -0.329, 0
0.503, 3.593, -0.575, 0.493, -0.17, 0
3.619, -0.356, -0.146, 0.091, -0.065, 0
0.738, 1.888, 0.451, 0.261, -0.261, 0
0.147, 0.502, 0.83, 0.36, -0.184, 0
0.847, 1.63, -0.328, 0.351, -0.395, 0
0.468, 2.591, -0.455, -0.238, -0.121, 0
0.257, 1.734, 0.932, 0.734, -0.291, 0
0.667, 3.055, -0.507, -0.226, -0.128, 0
2.479, 0.616, -0.1, -0.064, -0.044, 0
0.175, 0.964, 2.055, -0.756, -0.625, 0
0.403, 3.743, -0.784, -0.361, 0.0, 0
1.509, 1.501, 0.56, 1.513, -0.407, 0
0.811, 2.87, -0.51, -0.232, 0.388, 0
0.424, 2.375, 1.004, 0.523, 0.792, 0
0.982, 2.68, -0.574, 0.265, 0.168, 0
-0.044, 0.533, 1.324, 1.615, 0.0, 0
0.098, 0.381, 0.279, -0.469, 0.0, 0
2.019, 0.887, 0.359, 0.312, 1.019, 0
0.261, 0.593, 1.21, 1.203, 0.0, 0
3.06, 0.584, 0.224, 0.326, -0.088, 0
0.277, 1.607, 1.06, 0.436, 0.32, 0
0.226, 0.672, 1.4, 1.814, 0.0, 0
0.639, 1.201, 1.963, -0.682, -0.242, 0
1.229, 1.569, 0.535, 0.332, 0.285, 0
0.157, 0.841, 0.912, 2.023, -0.689, 0
0.245, 0.569, 0.456, 0.971, 1.058, 0
0.766, 2.892, -0.548, -0.239, -0.136, 0
1.667, 1.272, -0.24, 0.204, 0.163, 0
0.679, 2.033, 1.022, 1.162, -0.432, 0
2.496, 0.36, 0.125, 0.095, -0.08, 0
0.821, 1.984, -0.405, -0.147, 0.159, 0
0.312, 0.847, 0.564, 1.911, -0.682, 0
2.967, 1.482, 0.376, -0.13, -0.074, 0
0.513, 2.237, 2.028, -0.496, -0.249, 0
0.416, 0.399, 0.933, 1.108, 0.775, 0
1.801, 0.853, 1.353, 0.85, 0.525, 0
0.76, 2.556, -0.667, -0.221, 0.15, 0
0.509, 2.083, -0.318, 0.189, 0.219, 0
0.139, 1.504, 1.462, -0.766, 0.0, 0
0.216, 1.59, 1.132, 0.486, -0.201, 0
2.559, 1.059, 1.477, -0.32, -0.123, 0
0.151, 1.007, 1.008, 0.304, 0.0, 0
0.159, 1.028, 1.872, -0.768, -0.553, 0
-0.887, 0.963, -0.431, -0.154, -0.076, 0
-0.309, 0.907, 1.961, -0.659, -0.371, 0
0.423, 1.781, -0.696, 0.491, 1.106, 0
3.222, 0.51, -0.151, 0.16, -0.06, 0
-0.784, 0.627, 0.475, -0.183, -0.185, 0
0.24, 1.01, 0.396, 0.449, 0.561, 0
0.385, 2.111, -0.414, 0.214, -0.128, 0
0.126, 0.814, 1.292, 1.692, 0.0, 0
-0.077, -0.174, 0.431, -0.47, 0.0, 0
0.193, 0.363, 0.561, -0.964, 1.578, 0
3.151, -0.31, 0.308, 0.612, -0.171, 0
1.126, 0.591, 0.327, 0.236, -0.176, 0
0.546, 2.203, 2.094, -0.597, -0.295, 0
0.743, 1.288, 1.955, -0.426, 0.343, 0
2.62, 1.082, 1.435, -0.239, -0.107, 0
0.353, 2.236, -0.549, 0.309, -0.279, 0
2.981, 0.333, 0.158, -0.073, 0.056, 0
0.655, 1.054, 1.372, -0.724, 1.77, 1
0.893, 0.6, 1.39, 1.399, 1.392, 1
0.257, 0.757, 1.331, 0.757, 1.26, 1
0.961, 1.392, 1.215, 0.476, 1.277, 1
0.544, 0.698, 2.078, -0.483, 0.685, 1
0.149, 0.513, 0.622, 1.332, 0.851, 1
0.229, 0.718, 0.778, 1.253, 0.0, 1
0.28, 0.56, 2.257, 0.949, 1.396, 1
0.208, 0.897, 0.738, 1.64, -0.648, 1
0.23, 0.398, 0.533, 1.72, 1.699, 1
0.301, 1.086, 2.021, 0.933, 1.105, 1
0.266, 0.478, 1.972, 1.0, 0.602, 1
0.16, 0.374, 0.269, 0.482, 0.0, 1
0.161, 0.678, 0.809, 2.134, -0.854, 1
0.396, 0.676, 3.044, -0.554, 0.514, 1
0.247, 0.563, 0.768, 1.569, -0.961, 1
0.109, 0.697, 0.322, 0.579, 0.0, 1
0.476, 1.125, 0.832, 1.147, -0.518, 1
0.218, 0.659, 1.048, 2.194, -0.904, 1
0.252, 0.687, 0.823, 1.845, 0.0, 1
1.03, 1.402, 1.403, -0.409, 1.116, 1
0.397, 1.067, 1.781, 1.328, 1.095, 1
0.335, 0.809, 0.806, 0.954, 0.865, 1
0.22, 0.535, 0.665, 1.348, 0.0, 1
0.234, 1.176, 0.888, 0.714, 0.0, 1
0.36, 0.689, 2.035, 1.434, 1.627, 1
0.391, 0.905, 0.689, 0.987, 0.0, 1
0.554, 0.741, 2.498, -0.842, -0.405, 1
0.202, 0.733, 0.89, -0.343, 1.266, 1
0.65, 1.237, 1.356, 0.992, 1.502, 1
0.567, 2.412, 1.066, 1.286, -0.362, 1
0.114, 0.465, 0.749, 0.635, 0.0, 1
0.517, 1.513, 1.587, 1.471, -0.451, 1
0.579, 2.812, 0.757, 0.495, 0.699, 1
0.384, 1.323, -1.087, -0.618, -0.488, 1
0.277, 0.805, 1.301, 0.64, 0.0, 1
0.538, 1.103, 1.581, -0.509, -0.267, 1
0.985, 2.644, 0.805, 0.394, -0.171, 1
0.959, 0.934, 1.852, -0.615, 0.965, 1
0.87, 1.053, 0.731, 0.57, 0.851, 1
0.291, 0.9, 0.781, 2.319, -0.814, 1
0.744, 0.889, 1.878, 1.601, -0.768, 1
0.448, 0.675, 1.287, 1.033, 2.068, 1
0.149, 0.536, 0.941, 1.808, -0.623, 1
0.345, 0.931, 1.287, 1.046, 0.381, 1
-0.118, 0.497, 0.8, 1.743, -0.776, 1
0.497, 0.85, 2.082, 1.021, 0.69, 1
0.287, 0.814, 1.049, 1.082, -0.349, 1
0.383, 0.394, 1.807, 1.108, -0.72, 1
0.209, 0.463, 0.654, 1.13, 0.0, 1
0.496, 0.764, 2.141, -0.605, 0.721, 1
0.226, 0.842, 1.019, 2.022, -0.738, 1
0.443, 0.705, 0.759, 1.27, 0.92, 1
0.243, 0.505, 0.473, 1.348, -0.844, 1
0.215, 0.376, 0.637, 1.861, 1.246, 1
0.411, 0.736, 2.119, 0.839, -0.451, 1
0.983, 1.849, -0.384, -0.181, -0.116, 1
0.248, 0.947, 2.06, -0.911, 1.519, 1
1.205, 0.721, 2.708, -0.604, -0.236, 1
0.355, 1.988, 1.185, 0.51, -0.366, 1
0.543, 0.509, 1.485, 1.332, 1.757, 1
0.15, 0.827, 0.947, 1.827, 0.0, 1
0.801, 0.592, 2.047, -0.555, 0.367, 1
0.285, 1.391, 1.712, 2.097, 0.0, 1
1.396, 1.149, 0.981, 0.662, 1.499, 1
0.202, 0.733, 0.89, 0.343, 1.266, 1
0.155, 0.328, 0.534, 1.662, -0.889, 1
0.232, 0.776, 0.783, 1.646, 0.0, 1
0.089, 0.511, 0.279, 0.573, 0.0, 1
0.939, 1.4, 1.587, 1.303, -0.455, 1
0.14, 0.312, 0.314, 0.351, 0.922, 1
0.567, 0.51, 1.018, 1.576, -0.617, 1
0.155, 0.687, 1.305, 1.694, 0.0, 1
0.227, 0.978, -0.604, 2.218, -1.008, 1
0.259, 1.255, 2.004, -0.496, -0.265, 1
-0.118, 0.62, 1.462, 0.949, 0.0, 1
0.114, 0.501, 0.939, 0.882, -0.52, 1
0.12, 0.508, 0.883, -0.698, 0.0, 1
0.192, 0.292, 0.551, 1.358, 0.978, 1
0.535, 0.876, 1.788, -0.853, 1.208, 1
0.093, 0.435, 0.763, 0.792, 0.0, 1
1.099, 1.843, 1.035, 1.369, -0.462, 1
0.2, 0.506, 0.833, 0.837, 0.0, 1
0.461, 0.809, 0.511, 1.196, 0.839, 1
0.197, 1.125, 0.623, 1.191, 0.831, 1
0.341, 1.223, 1.633, 1.285, 0.0, 1
0.097, 0.434, 0.746, 0.0, 0.0, 1
0.255, 0.747, 1.72, 0.953, 0.448, 1
0.562, 0.458, 1.509, 0.664, 0.622, 1
0.892, 1.429, 0.88, 1.151, -0.472, 1
1.591, 1.104, 1.237, 0.729, 0.636, 1
0.406, 2.574, 2.009, -0.413, -0.177, 1
0.562, 1.253, 2.338, -0.668, -0.28, 1
0.305, 0.599, 0.826, 1.92, -0.635, 1
0.141, 0.56, 1.008, 0.828, 0.0, 1
0.37, 0.517, 1.821, 2.47, -0.766, 1
0.146, 0.554, 0.714, 2.295, 0.0, 1
0.192, 0.638, 0.498, 0.73, 1.219, 1
0.371, 2.963, -0.437, 1.227, -0.389, 1
0.213, 0.605, 1.485, 0.623, 0.0, 1
1.186, 2.573, 1.102, 0.344, 0.194, 1
0.517, 0.837, 1.659, 0.895, -0.548, 1
1.09, 1.212, 1.154, 0.432, 0.239, 1
0.297, 0.545, 0.349, 1.286, 0.849, 1
0.647, 2.709, -0.576, 0.369, 0.56, 1
0.47, 1.373, 2.131, 1.264, -0.616, 1
0.584, 0.843, 1.965, 0.939, 1.358, 1
1.062, 1.602, 1.669, -0.576, -0.203, 1
0.928, 2.511, -0.43, 0.97, -0.284, 1
0.391, 1.409, 1.394, 1.683, -0.481, 1
0.607, 0.586, 1.667, 1.078, -0.395, 1
0.822, 1.043, 1.901, 1.127, 1.375, 1
0.337, 0.682, 0.799, 2.159, 1.867, 1
0.302, 0.915, 2.528, -0.668, -0.52, 1
0.11, 0.544, 0.343, 0.866, 0.0, 1
0.929, 0.343, 1.27, 1.584, 1.263, 1
0.239, 0.753, -0.972, 1.907, 0.0, 1
0.346, 0.526, 1.47, 1.195, 1.876, 1
0.324, 0.917, 1.098, 2.418, -0.86, 1
0.157, 0.642, 0.459, 0.761, 0.0, 1
0.219, 0.484, -0.573, -1.097, -0.629, 1
0.242, 0.421, -0.247, 1.066, 1.571, 1
0.367, 0.788, 0.858, 1.386, 1.212, 1
0.709, 2.371, 1.326, 0.602, 0.86, 1
0.431, 0.475, 1.736, 1.339, 1.742, 1
0.125, 1.0, 0.65, 1.428, 0.0, 1
0.098, 0.693, 0.294, 0.912, 1.322, 1
0.788, 2.617, 1.061, 0.653, 0.542, 1
0.734, 0.647, 1.387, 0.556, 0.451, 1
1.137, 0.603, 1.704, 0.636, -0.26, 1
0.699, 1.203, 1.834, 0.804, 0.999, 1
0.204, 0.527, 0.407, 1.66, -0.714, 1
0.917, 1.68, 0.577, 0.633, -0.2, 1
0.208, 0.617, 0.643, 1.657, 0.0, 1
0.172, 0.526, 0.524, 1.262, 0.0, 1
0.873, 1.694, 1.54, -0.52, -0.207, 1
1.021, 0.494, 1.73, 0.887, -0.244, 1
0.704, 0.758, 1.516, 1.905, -0.85, 1
0.119, 0.654, 0.257, 0.404, 0.873, 1
0.099, 0.534, 0.854, -0.444, 0.0, 1
0.254, 0.422, 1.865, 1.307, 1.838, 1
0.532, 0.573, 2.07, 1.39, 1.461, 1
0.387, 0.474, 1.643, 2.735, -0.624, 1
0.603, 0.551, 1.518, 0.914, 0.517, 1
0.695, 1.215, 1.535, -0.318, -0.267, 1
0.242, 0.679, 2.17, -0.68, 0.545, 1
0.697, 1.068, 1.811, 0.515, -0.298, 1
0.874, 2.65, 1.256, 0.584, -0.191, 1
0.182, 0.731, 1.465, 1.308, -0.537, 1
0.36, 0.984, 1.417, 1.034, -0.364, 1
1.231, 1.554, 2.102, -0.409, -0.219, 1
0.885, 0.328, 1.847, 0.751, 0.387, 1
0.367, 1.632, 1.455, 0.562, -0.387, 1
1.083, 0.58, 1.967, 1.264, 1.061, 1
0.504, 2.242, 0.645, 0.684, 0.845, 1
0.251, 0.474, 0.627, 1.311, 2.021, 1
0.136, 0.458, 0.449, -0.51, 1.155, 1
0.429, 1.231, 2.523, -0.798, 0.623, 1
0.11, 0.626, 0.914, 2.22, 0.0, 1
0.369, 0.48, 1.833, 1.151, 0.58, 1
-0.147, -0.297, -0.468, 1.205, 0.0, 1
0.886, 1.555, 2.311, -0.56, -0.228, 1
0.955, 1.445, 1.608, 0.716, 0.689, 1
0.628, 1.023, 2.13, 1.307, -0.706, 1
0.128, 0.788, 0.52, 1.231, 0.0, 1
0.452, 0.759, 0.523, 1.077, 0.982, 1
0.445, 0.965, 2.056, 0.958, 1.31, 1
0.215, 0.611, 1.407, -0.446, 0.477, 1
0.103, 0.435, 0.622, 1.844, -0.797, 1
0.123, 0.447, 0.743, 2.028, -0.833, 1
1.004, 0.527, 1.608, 1.904, 0.718, 1
0.508, 3.092, 1.04, 0.693, -0.255, 1
-0.184, 0.485, -0.671, -0.982, 0.0, 1
0.223, 0.603, 0.703, 2.053, 1.019, 1
0.287, 0.532, 0.697, 1.884, 0.0, 1
0.287, 0.883, 0.887, 0.842, 0.0, 1
0.551, 0.418, 2.13, 0.91, 0.485, 1
0.441, 0.596, 2.27, 0.923, 0.602, 1
0.103, 0.411, 0.718, -0.632, 1.311, 1
0.111, 0.452, 0.574, 1.57, 0.892, 1
0.538, 0.682, 1.767, 1.165, 1.541, 1
0.564, 0.46, 2.157, 0.906, 0.501, 1
0.496, 1.171, 2.48, 0.947, -0.352, 1
0.891, 1.352, 1.66, 0.861, 0.854, 1
0.293, 1.319, 1.76, 1.0, 1.248, 1
0.316, 0.742, 0.73, 1.221, -0.88, 1
0.367, 1.258, 1.592, 1.568, 0.0, 1
0.105, 0.594, 0.326, -0.808, 0.0, 1
0.356, 1.082, 2.255, -0.575, -0.644, 1
0.134, 0.462, 0.877, 1.248, 1.302, 1
0.296, 0.584, 0.554, 1.044, 1.251, 1
0.191, 0.787, 1.295, 1.728, -0.619, 1
1.029, 1.651, 1.821, 0.625, -0.207, 1
0.584, 1.413, 2.371, -0.653, -0.275, 1
1.139, 0.662, 2.77, -0.607, -0.242, 1
0.174, 0.727, 1.782, 1.152, -0.627, 1
-0.114, -0.497, -0.851, -0.818, -0.459, 1
0.074, 0.352, 0.808, 1.879, -0.616, 1
0.92, 1.932, 2.113, -0.448, -0.189, 1
1.474, 1.911, 1.588, -0.271, -0.123, 1
0.109, 0.472, 0.772, 0.685, 0.638, 1
0.436, 0.734, 0.685, 1.698, -1.012, 1
0.544, 2.493, 1.148, 1.169, -0.355, 1
0.216, 0.796, 0.792, 1.752, 0.0, 1
0.486, 1.117, 0.534, -0.587, 1.164, 1
0.661, 0.798, 1.355, 0.796, -1.107, 1
0.517, 1.118, 2.514, 1.132, -0.358, 1
0.444, 0.698, 2.216, 0.741, 0.647, 1
0.152, 0.582, 0.581, 1.101, -0.482, 1
0.672, 0.602, 0.686, 2.131, -0.569, 1
0.204, 0.411, 0.654, 1.529, 1.854, 1
0.636, 0.675, 1.915, 1.531, 0.725, 1
0.249, 0.381, 0.719, 0.869, 0.708, 1
0.457, 1.035, 1.066, 0.84, 0.0, 1
1.971, 2.302, -0.412, -0.137, -0.089, 1
0.633, 0.802, 2.23, -0.659, 0.0, 1
0.219, 1.263, 0.836, 0.971, 0.568, 1
0.249, 0.964, 2.085, 1.071, 0.0, 1
0.326, 0.7, 0.62, 1.886, -0.972, 1
0.87, 2.27, 1.651, 0.636, -0.192, 1
0.951, 0.414, 1.982, -0.634, 0.34, 1
0.061, 0.277, 0.686, -0.248, -0.275, 1
1.199, 2.525, 1.24, -0.326, -0.166, 1
0.122, 0.561, 0.927, 0.0, 0.0, 1
0.287, 0.931, 2.156, 0.902, 1.253, 1
0.3, 0.715, 0.781, 2.231, -1.148, 1
0.729, 1.166, 1.935, 0.736, 1.285, 1
0.999, 2.847, 0.928, 0.438, -0.144, 1
0.351, 0.785, 1.03, 1.792, 0.0, 1
0.225, 0.618, 1.494, 0.633, 1.451, 1
0.231, 0.661, 2.467, 1.153, 1.191, 1
0.936, 2.357, 1.622, 0.519, -0.174, 1
0.103, 0.427, 0.643, 1.374, 0.984, 1
0.497, 0.773, 2.066, -0.596, 0.0, 1
0.109, 0.445, 0.879, 0.87, 0.0, 1
0.257, 1.029, 2.142, 1.26, 0.0, 1
0.103, 0.453, 0.788, 2.483, -0.904, 1
1.013, 2.312, 1.531, -0.381, -0.162, 1
1.039, 2.271, 1.699, -0.369, -0.168, 1
0.545, 0.752, 2.025, -0.604, -0.363, 1
0.125, 0.794, 0.66, 2.03, 0.0, 1
0.494, 2.368, 1.053, 0.752, -0.291, 1
0.265, 1.079, 2.209, -0.673, -0.831, 1
0.36, 0.797, 0.594, 1.179, 1.337, 1
0.147, 0.625, 0.666, 0.87, -0.562, 1
0.487, 1.881, 1.522, 1.629, -0.476, 1
0.409, 0.753, 1.935, 0.942, 1.234, 1
0.348, 0.808, 0.61, 0.932, 1.497, 1
1.707, 1.574, 0.449, 0.381, 0.0, 1
0.852, 1.655, 2.298, -0.528, -0.219, 1
0.326, 0.458, 1.856, 1.602, 1.481, 1
0.1, 0.508, 0.479, 1.837, 0.0, 1
0.146, 0.532, 0.866, 1.36, -0.487, 1
0.785, 2.821, 1.234, 0.699, 0.367, 1
1.031, 0.584, 1.866, 1.532, -0.671, 1
0.317, 1.119, 2.004, -0.864, 0.0, 1
0.182, 0.614, 0.629, 0.449, 0.0, 1
0.325, 0.765, 0.736, 1.373, -0.677, 1
0.253, 0.481, 1.122, -1.007, 2.337, 1
