@relation  phoneme
@attribute Aa real[-1.7,4.107]
@attribute Ao real[-1.327,4.378]
@attribute Dcl real[-1.823,3.199]
@attribute Iy real[-1.581,2.826]
@attribute Sh real[-1.284,2.719]
@attribute Class {0,1}


@data
0.306, 0.593, 1.177, 0.805, 1.005, 1
-0.266, 0.638, 0.731, 1.742, 0.0, 1
0.294, 1.074, 0.746, 1.111, -0.805, 1
0.272, 0.821, 1.667, 0.89, -0.377, 1
0.195, 0.854, 1.671, 0.779, 0.477, 1
0.37, 0.517, 1.821, 2.47, -0.766, 1
0.696, 0.788, 1.702, 2.166, 0.0, 1
0.594, 0.557, 2.291, 1.121, 0.557, 1
1.175, 1.208, 2.314, -0.469, -0.284, 1
0.234, 0.576, 0.718, 0.945, -1.009, 1
0.332, 1.281, 0.901, 1.925, -0.568, 1
0.209, 0.543, 0.432, 1.936, -0.74, 1
0.361, 0.686, 2.173, 0.775, 0.733, 1
0.23, 0.398, 0.533, 1.72, 1.699, 1
0.216, 0.336, 0.652, 1.634, 1.03, 1
1.157, 2.253, 1.342, -0.457, -0.158, 1
0.439, 0.896, 1.934, 0.769, 0.0, 1
1.158, 2.391, 1.307, -0.248, -0.129, 1
0.497, 0.85, 2.082, 1.021, 0.69, 1
1.249, 2.548, 1.009, 0.749, -0.182, 1
0.105, 0.594, 0.326, -0.808, 0.0, 1
0.349, 0.794, 2.317, 0.913, 1.411, 1
0.489, 2.944, 0.652, 0.78, 0.756, 1
0.704, 0.758, 1.516, 1.905, -0.85, 1
1.396, 1.149, 0.981, 0.662, 1.499, 1
0.516, 1.19, 0.935, 0.766, -0.709, 1
0.121, 0.671, 1.375, 0.0, 0.0, 1
0.116, 0.719, 1.221, 0.0, 0.0, 1
0.188, 0.518, 0.22, 0.999, 1.675, 1
0.322, 0.697, 0.758, 2.289, 2.125, 1
