@relation  phoneme
@attribute Aa real[-1.7,4.107]
@attribute Ao real[-1.327,4.378]
@attribute Dcl real[-1.823,3.199]
@attribute Iy real[-1.581,2.826]
@attribute Sh real[-1.284,2.719]
@attribute Class {0,1}


@data
0.15, 1.057, 0.645, 1.318, 1.157, 1
0.984, 2.097, 1.249, 0.781, -0.23, 1
0.287, 0.816, 1.133, 1.041, 0.354, 1
0.122, 0.512, 0.828, 1.683, 0.0, 1
0.365, 0.876, 0.9, 1.509, 0.0, 1
-0.085, 0.562, 0.929, 0.957, -0.724, 1
0.2, 0.591, 1.458, 0.632, 1.286, 1
0.295, 0.837, 1.527, 2.826, -0.816, 1
0.442, 0.52, 1.071, 2.105, 0.0, 1
0.618, 0.567, 1.996, 1.247, 1.241, 1
0.951, 0.414, 1.981, -0.633, 0.34, 1
0.312, 0.648, 0.364, 1.123, 0.634, 1
0.293, 1.106, 0.792, 2.263, -0.624, 1
0.222, 0.577, 0.607, 1.784, -1.143, 1
0.31, -0.812, 1.327, -0.465, 0.513, 1
0.209, 0.433, 0.623, 1.429, 2.012, 1
0.272, 0.527, 0.821, 1.185, 1.092, 1
0.839, 1.302, 1.472, -0.408, -0.14, 1
0.324, 1.166, 2.049, 0.952, -0.677, 1
1.506, 0.815, 2.557, -0.502, -0.268, 1
0.358, 0.471, 2.017, 0.907, 0.39, 1
1.435, 2.509, 1.087, -0.212, -0.111, 1
-0.632, -0.881, -0.966, -0.868, -0.486, 1
0.36, 0.689, 2.035, 1.434, 1.627, 1
0.99, 2.64, 0.721, 0.803, -0.271, 1
0.3, 0.715, 0.781, 2.231, -1.148, 1
1.598, 1.054, 1.336, 0.808, 0.732, 1
0.507, 1.592, 0.943, 1.732, -0.538, 1
0.582, 0.401, 1.882, 1.017, 0.0, 1
0.274, 0.75, 0.942, 0.397, 0.78, 1
1.053, 0.573, 1.927, 1.495, -0.636, 1
0.458, 1.129, 0.473, -0.542, 1.27, 1
1.971, 2.302, -0.412, -0.137, -0.089, 1
