@relation  phoneme
@attribute Aa real[-1.7,4.107]
@attribute Ao real[-1.327,4.378]
@attribute Dcl real[-1.823,3.199]
@attribute Iy real[-1.581,2.826]
@attribute Sh real[-1.284,2.719]
@attribute Class {0,1}


@data
0.348, 0.808, 0.61, 0.932, 1.497, 1
0.89, 1.93, 1.45, 1.343, -0.285, 1
0.367, 0.51, 0.946, 0.886, 0.64, 1
0.137, 0.695, 1.079, 1.63, 0.0, 1
0.298, 1.13, 0.75, 1.29, -0.74, 1
-0.235, 0.726, 0.866, 1.448, 0.0, 1
0.234, 0.722, 1.274, 0.732, 1.318, 1
0.37, 0.488, 1.665, 2.657, -0.785, 1
0.4, 1.334, 1.457, 1.883, 0.0, 1
0.539, 0.555, 2.047, 1.247, 1.558, 1
0.826, 1.279, 1.977, -0.533, 0.347, 1
0.297, 0.556, 0.522, 1.111, -1.014, 1
0.328, 1.144, 0.872, 1.914, -0.704, 1
0.168, 0.49, 0.542, 1.816, -0.7, 1
0.539, 0.653, 2.008, 0.62, 0.753, 1
0.213, 0.51, 0.977, 1.266, 1.975, 1
-0.319, 0.635, 0.881, 1.262, 1.014, 1
0.509, 1.904, 1.168, -0.309, -0.273, 1
0.485, 1.094, 2.292, 1.109, 0.992, 1
1.091, 0.86, 1.686, 0.658, -0.263, 1
0.266, 0.478, 1.972, 1.0, 0.602, 1
1.02, 2.502, 1.043, -0.343, -0.167, 1
-0.426, -0.74, 1.046, -0.529, -0.319, 1
0.34, 0.664, 2.174, 1.207, 1.763, 1
1.22, 2.523, 0.772, 0.863, -0.24, 1
0.093, 0.443, 0.752, 2.5, 0.0, 1
1.178, 0.625, 1.634, 0.618, 0.273, 1
0.825, 2.156, 1.007, 1.281, -0.436, 1
0.596, 0.187, 1.576, 0.863, -0.569, 1
0.279, 1.93, 0.803, 1.596, 0.0, 1
0.857, 0.542, 1.612, 1.853, 0.767, 1
0.403, 1.026, 1.205, 1.809, 1.525, 1
0.369, 2.829, 0.701, 1.401, -0.329, 1
