@relation  phoneme
@attribute Aa real[-1.7,4.107]
@attribute Ao real[-1.327,4.378]
@attribute Dcl real[-1.823,3.199]
@attribute Iy real[-1.581,2.826]
@attribute Sh real[-1.284,2.719]
@attribute Class {0,1}


@data
0.248, 0.601, 0.681, 0.993, 1.2, 1
1.173, 1.814, 1.537, 0.741, -0.208, 1
0.266, 0.711, 1.002, 1.138, 0.536, 1
0.141, 0.64, 0.922, 1.899, 0.0, 1
0.351, 0.785, 1.03, 1.792, 0.0, 1
-0.115, 0.697, 1.321, 1.713, 0.0, 1
0.199, 0.584, 1.436, 0.621, 1.315, 1
0.289, 0.869, 1.597, 2.632, -0.796, 1
0.396, 0.629, 1.525, 1.985, 0.0, 1
1.213, 0.697, 1.807, 1.233, 0.647, 1
0.803, 0.396, 2.035, -0.54, 0.5, 1
0.314, 0.665, 0.361, 1.111, 0.659, 1
0.31, 1.211, 0.923, 2.254, -0.569, 1
0.103, 0.435, 0.622, 1.844, -0.797, 1
0.683, -1.082, 1.528, -0.873, -0.347, 1
0.204, 0.411, 0.654, 1.529, 1.854, 1
0.292, 0.317, 0.71, 1.238, 0.913, 1
0.873, 1.694, 1.54, -0.52, -0.207, 1
0.939, 1.4, 1.587, 1.303, -0.455, 1
1.752, 1.47, 1.261, -0.437, 0.648, 1
0.551, 0.418, 2.13, 0.91, 0.485, 1
1.105, 2.762, 1.049, -0.25, -0.149, 1
-0.523, -0.751, -0.851, -0.583, 1.304, 1
0.307, 0.846, 2.121, 1.537, 1.264, 1
1.167, 2.286, 0.792, 0.269, -0.134, 1
0.228, 0.844, 1.007, 2.52, -0.974, 1
1.591, 1.104, 1.237, 0.729, 0.636, 1
1.231, 1.8, 0.877, 1.553, -0.374, 1
0.53, 0.257, 1.625, 0.905, -0.513, 1
0.507, 1.163, 0.873, 0.814, -0.73, 1
0.479, 0.357, 1.891, 2.419, -0.677, 1
1.299, 1.229, 0.921, 0.608, 1.533, 1
2.038, 2.236, -0.452, -0.132, -0.083, 1
