@relation  phoneme
@attribute Aa real[-1.7,4.107]
@attribute Ao real[-1.327,4.378]
@attribute Dcl real[-1.823,3.199]
@attribute Iy real[-1.581,2.826]
@attribute Sh real[-1.284,2.719]
@attribute Class{0,1}
@inputs Aa,Ao,Dcl,Iy,Sh
@outputs Class
@data
1.166, 1.382, 1.907, 0.706, 0.375, 1
0.457, 1.035, 1.066, 0.84, 0.0, 1
0.264, 0.984, 0.623, 0.73, 0.869, 1
1.393, 2.061, 1.372, 0.577, -0.16, 1
0.374, 0.712, 1.286, 0.826, 0.543, 1
0.145, 0.51, 1.109, 1.566, 0.0, 1
0.305, 1.048, 1.192, 1.328, -0.969, 1
-0.259, 0.619, 0.87, 1.167, -1.013, 1
0.257, 0.757, 1.331, 0.757, 1.26, 1
0.387, 0.474, 1.643, 2.735, -0.624, 1
0.146, 0.554, 0.714, 2.295, 0.0, 1
0.576, 0.551, 1.96, 1.163, 1.59, 1
0.814, 0.334, 2.258, -0.651, -0.394, 1
0.143, 0.546, 0.624, 1.11, 0.548, 1
0.291, 0.9, 0.781, 2.319, -0.814, 1
0.107, 0.415, 0.631, 1.861, -0.632, 1
-0.136, -0.397, 0.703, -0.743, 1.456, 1
0.14, 0.295, 0.575, 1.349, 1.88, 1
-0.239, 0.7, 0.858, 1.292, 1.084, 1
1.062, 1.602, 1.669, -0.576, -0.203, 1
0.473, 1.072, 2.299, 1.088, 0.91, 1
1.165, 0.903, 1.661, 0.648, -0.264, 1
0.53, 0.45, 2.178, 0.994, 0.6, 1
1.199, 2.525, 1.24, -0.326, -0.166, 1
-0.426, -0.741, 1.046, -0.53, -0.32, 1
0.352, 0.733, 2.174, 1.247, 1.489, 1
1.046, 2.514, 0.865, 0.812, -0.214, 1
0.672, 0.602, 0.686, 2.131, -0.569, 1
1.305, 0.795, 1.715, 0.884, 0.562, 1
0.487, 1.881, 1.522, 1.629, -0.476, 1
0.554, 0.219, 1.588, 0.873, -0.602, 1
0.279, 2.161, 0.845, 1.08, -0.375, 1
0.497, 0.378, 1.876, 2.463, -0.698, 1
0.227, 0.878, 0.548, 1.898, 1.184, 1
1.058, 2.479, -0.455, 1.436, -0.286, 1
