@relation  phoneme
@attribute Aa real[-1.7,4.107]
@attribute Ao real[-1.327,4.378]
@attribute Dcl real[-1.823,3.199]
@attribute Iy real[-1.581,2.826]
@attribute Sh real[-1.284,2.719]
@attribute Class {0,1}


@data
0.222, 1.185, 0.632, 0.977, 1.181, 1
1.21, 1.967, 1.315, 0.986, -0.323, 1
0.419, 0.601, 1.127, 1.045, 0.554, 1
0.127, 0.522, 0.881, 1.744, 0.0, 1
0.312, 1.078, 1.058, 1.277, 0.0, 1
-0.102, 0.724, 1.211, 1.293, -0.592, 1
0.202, 0.596, 1.494, 0.648, 1.14, 1
0.312, 0.847, 1.561, 2.785, -0.707, 1
0.469, 0.495, 1.153, 1.905, 0.0, 1
1.083, 0.58, 1.967, 1.264, 1.061, 1
0.951, 0.414, 1.982, -0.634, 0.34, 1
0.326, 0.571, 0.31, 1.106, 0.0, 1
0.305, 1.08, 0.845, 2.245, -0.67, 1
-0.165, 0.458, 0.662, 1.811, -1.284, 1
0.403, -0.648, 2.077, -0.693, 0.832, 1
0.251, 0.474, 0.627, 1.311, 2.021, 1
0.134, 0.462, 0.877, 1.248, 1.302, 1
0.763, 1.414, 1.484, -0.299, -0.313, 1
0.444, 1.333, 2.26, 1.261, -0.565, 1
1.585, 1.259, 2.018, -0.585, -0.268, 1
0.352, 0.541, 2.17, 0.79, 0.371, 1
1.352, 2.625, 0.972, -0.205, -0.12, 1
-0.59, -1.327, -0.549, -0.647, 0.0, 1
0.382, 0.701, 1.966, 1.669, 1.539, 1
1.079, 2.734, 0.668, 0.416, 0.213, 1
0.271, 0.641, 0.805, 2.283, -1.064, 1
1.604, 0.991, 1.616, 0.869, 0.765, 1
0.789, 1.414, 1.1, 1.857, -0.593, 1
0.411, 0.785, 1.7, 1.012, 0.0, 1
0.394, 1.646, 0.848, 0.448, 0.299, 1
-0.321, -0.599, 1.496, 0.806, -0.366, 1
0.486, 1.117, 0.534, -0.587, 1.164, 1
1.936, 2.328, -0.422, -0.148, -0.093, 1
