@relation  phoneme
@attribute Aa real[-1.7,4.107]
@attribute Ao real[-1.327,4.378]
@attribute Dcl real[-1.823,3.199]
@attribute Iy real[-1.581,2.826]
@attribute Sh real[-1.284,2.719]
@attribute Class {0,1}


@data
0.357, 0.901, 1.058, 1.343, 0.75, 1
0.138, 0.65, 1.206, 1.528, 0.0, 1
0.319, 1.231, 0.761, 1.386, -0.735, 1
0.302, 0.555, 0.595, 1.213, -0.873, 1
0.446, 0.611, 2.199, 0.807, 1.199, 1
0.324, 0.917, 1.098, 2.418, -0.86, 1
0.098, 0.451, 0.767, 2.514, 0.0, 1
1.004, 0.527, 1.608, 1.904, 0.718, 1
1.098, 1.264, 2.397, -0.485, -0.22, 1
0.245, 0.521, 0.79, 1.135, 1.037, 1
0.319, 1.171, 0.956, 1.831, -0.771, 1
0.249, 0.569, 0.933, 2.165, -1.034, 1
-0.094, -0.341, 0.691, -0.623, 0.0, 1
0.331, 0.729, 0.666, 1.338, 1.339, 1
0.098, 0.335, 0.564, 0.887, 1.862, 1
0.909, 2.114, 0.864, -0.23, -0.106, 1
0.487, 1.881, 1.522, 1.629, -0.476, 1
1.09, 1.212, 1.154, 0.432, 0.239, 1
0.28, 0.56, 2.257, 0.949, 1.396, 1
0.985, 2.644, 0.805, 0.394, -0.171, 1
-0.154, -0.237, -0.372, 1.003, 1.676, 1
0.558, 0.474, 2.098, 0.861, 1.547, 1
0.329, 2.133, 0.924, 0.436, -0.326, 1
0.475, 0.363, 1.871, 2.417, -0.68, 1
1.471, 1.709, 1.006, 0.695, 1.08, 1
0.285, 1.391, 1.712, 2.097, 0.0, 1
-0.105, 0.697, 1.461, 0.0, 0.0, 1
0.367, 1.673, -0.402, -0.351, 0.624, 1
1.115, 0.331, 1.24, 2.039, 1.045, 1
0.512, 0.87, -1.3, 0.649, -0.324, 1
