@relation  phoneme
@attribute Aa real[-1.7,4.107]
@attribute Ao real[-1.327,4.378]
@attribute Dcl real[-1.823,3.199]
@attribute Iy real[-1.581,2.826]
@attribute Sh real[-1.284,2.719]
@attribute Class {0,1}


@data
1.322, 2.248, 1.092, 0.679, -0.187, 1
0.137, 0.587, 1.131, 0.668, 0.544, 1
0.118, 0.497, 0.8, 1.743, 0.776, 1
0.354, 1.407, 1.046, 1.962, 0.0, 1
0.155, 0.687, 1.305, 1.694, 0.0, 1
0.198, 0.639, 1.029, 0.671, 1.312, 1
0.409, 0.648, 1.572, 2.168, -0.728, 1
0.582, 0.496, 0.81, 1.548, -0.667, 1
0.532, 0.573, 2.07, 1.39, 1.461, 1
0.877, 0.255, 2.422, -0.667, -0.416, 1
0.189, 0.543, 0.212, 1.125, 1.457, 1
0.547, 1.069, 1.007, 2.259, -0.731, 1
0.335, 0.705, 0.587, 1.756, -1.04, 1
0.158, 0.378, 1.059, -0.398, 0.495, 1
0.24, 0.551, 0.647, 1.204, 1.426, 1
0.111, 0.452, 0.574, 1.57, 0.892, 1
1.146, 1.426, 1.665, -0.464, 0.846, 1
0.298, 1.666, 1.496, 1.471, -0.607, 1
1.62, 1.209, 1.446, 0.716, 0.837, 1
0.365, 0.526, 2.425, 0.918, 0.958, 1
1.059, 2.209, 0.967, -0.361, -0.145, 1
0.077, -0.088, 0.197, -0.326, 0.0, 1
0.331, 1.163, 1.909, 1.493, 1.117, 1
1.139, 2.421, 1.189, 0.572, -0.191, 1
0.238, 0.61, 0.755, 0.864, -0.918, 1
0.324, 1.044, 1.513, 1.037, 0.666, 1
0.53, 1.273, 1.002, 0.733, -0.692, 1
0.172, 0.411, 1.958, 0.959, -1.005, 1
0.46, 1.211, 0.488, -0.501, 0.0, 1
0.698, 2.407, 1.776, 0.749, -0.224, 1
0.321, 0.674, 0.745, 2.252, 2.087, 1
