@relation  phoneme
@attribute Aa real[-1.7,4.107]
@attribute Ao real[-1.327,4.378]
@attribute Dcl real[-1.823,3.199]
@attribute Iy real[-1.581,2.826]
@attribute Sh real[-1.284,2.719]
@attribute Class {0,1}


@data
0.885, 1.789, 1.276, 1.406, -0.496, 1
0.345, 0.931, 1.287, 1.046, 0.381, 1
0.135, 0.68, 1.173, 1.552, 0.0, 1
0.411, 1.046, 0.669, 0.982, -0.332, 1
0.304, 0.561, 1.215, 0.762, 0.0, 1
0.207, 0.658, 1.056, 0.616, 1.462, 1
0.301, 1.256, 1.688, 2.351, -0.71, 1
0.834, 0.372, 1.216, 1.957, 1.105, 1
0.635, 1.011, 2.131, 1.184, 0.832, 1
0.718, 1.183, 1.79, -0.473, -0.394, 1
0.21, 0.606, 0.22, 1.168, 1.434, 1
0.532, 1.06, 0.93, 2.435, -0.708, 1
0.326, 0.7, 0.62, 1.886, -0.972, 1
0.446, 0.59, 2.048, 0.884, 0.666, 1
0.218, 0.331, 0.468, 1.11, 1.845, 1
0.177, 0.546, 0.556, 1.665, 1.184, 1
1.364, 0.808, 1.355, -0.511, -0.38, 1
0.367, 1.258, 1.592, 1.568, 0.0, 1
1.256, 2.372, 1.134, -0.324, -0.129, 1
0.556, 0.612, 2.482, 0.969, 0.477, 1
1.283, 2.381, 1.223, -0.348, 0.221, 1
0.069, -0.166, 0.428, -0.408, 0.0, 1
0.546, 0.449, 2.054, 0.936, 1.639, 1
0.959, 2.302, 1.197, 0.369, -0.176, 1
0.36, 1.301, 0.931, 1.889, -0.615, 1
1.027, 0.82, 1.077, 1.064, 0.469, 1
0.908, 0.896, 1.072, 0.937, -0.23, 1
0.891, 0.909, 1.041, 0.848, -0.23, 1
0.999, 1.019, 1.141, 0.752, -0.279, 1
0.747, 0.593, 1.381, 1.936, 1.205, 1
0.327, 0.659, 0.765, 2.197, 2.149, 1
