@relation winequality-white-3-9_vs_5
@attribute FixedAcidity real [3.8, 14.2]
@attribute VolatileAcidity real [0.08, 1.1]
@attribute CitricAcid real [0.0, 1.66]
@attribute ResidualSugar real [0.6, 65.8]
@attribute Chlorides real [0.009, 0.346]
@attribute FreeSulfurDioxide real [2.0, 289.0]
@attribute TotalSulfurDioxide real [9.0, 440.0]
@attribute Density real [0.98711, 1.03898]
@attribute PH real [2.72, 3.82]
@attribute Sulphates real [0.22, 1.08]
@attribute Alcohol real [8.0, 14.2]
@attribute Class {positive, negative}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Class
@data
6.9, 0.4, 0.17, 12.9, 0.033, 59.0, 186.0, 0.99754, 3.08, 0.49, 9.4, negative
5.0, 0.61, 0.12, 1.3, 0.009, 65.0, 100.0, 0.9874, 3.26, 0.37, 13.5, negative
6.9, 0.33, 0.31, 7.7, 0.04, 29.0, 135.0, 0.99226, 3.11, 0.57, 12.3, negative
6.4, 0.27, 0.45, 8.3, 0.05, 52.0, 196.0, 0.9955, 3.18, 0.48, 9.5, negative
6.4, 0.27, 0.45, 8.3, 0.05, 52.0, 196.0, 0.9955, 3.18, 0.48, 9.5, negative
6.5, 0.26, 0.5, 8.0, 0.051, 46.0, 197.0, 0.99536, 3.18, 0.47, 9.5, negative
7.0, 0.3, 0.28, 2.2, 0.042, 21.0, 177.0, 0.99166, 3.2, 0.57, 11.4, negative
8.1, 0.2, 0.3, 1.3, 0.036, 7.0, 49.0, 0.99242, 2.99, 0.73, 10.3, negative
6.8, 0.21, 0.62, 6.4, 0.041, 7.0, 113.0, 0.99358, 2.96, 0.59, 10.2, negative
6.8, 0.26, 0.34, 15.1, 0.06, 42.0, 162.0, 0.99705, 3.24, 0.52, 10.5, positive
7.2, 0.28, 0.38, 2.0, 0.052, 23.0, 156.0, 0.9912, 3.13, 0.52, 11.1, negative
6.7, 0.26, 0.49, 8.1, 0.052, 48.0, 197.0, 0.99558, 3.19, 0.48, 9.5, negative
5.1, 0.23, 0.18, 1.0, 0.053, 13.0, 99.0, 0.98956, 3.22, 0.39, 11.5, negative
6.8, 0.31, 0.19, 3.5, 0.086, 30.0, 130.0, 0.993, 2.83, 0.44, 9.6, negative
6.5, 0.41, 0.22, 4.8, 0.052, 49.0, 142.0, 0.9946, 3.14, 0.62, 9.2, negative
7.3, 0.25, 0.26, 7.2, 0.048, 52.0, 207.0, 0.99587, 3.12, 0.37, 9.2, negative
6.1, 0.22, 0.28, 16.55, 0.059, 54.0, 135.0, 0.99665, 3.2, 0.38, 10.5, negative
6.5, 0.35, 0.31, 10.2, 0.069, 58.0, 170.0, 0.99692, 3.18, 0.49, 9.4, negative
8.6, 0.22, 0.33, 1.2, 0.031, 38.0, 95.0, 0.99239, 2.83, 0.31, 10.3, negative
5.4, 0.24, 0.18, 2.3, 0.05, 22.0, 145.0, 0.99207, 3.24, 0.46, 10.3, negative
6.4, 0.25, 0.57, 1.0, 0.062, 21.0, 122.0, 0.99238, 3.0, 0.4, 9.5, negative
6.8, 0.27, 0.22, 17.8, 0.034, 16.0, 116.0, 0.9989, 3.07, 0.53, 9.2, negative
6.3, 0.24, 0.29, 1.6, 0.052, 48.0, 185.0, 0.9934, 3.21, 0.5, 9.4, negative
6.9, 0.38, 0.28, 8.3, 0.062, 22.0, 166.0, 0.99506, 3.16, 0.72, 10.6, negative
6.1, 0.28, 0.27, 8.0, 0.048, 41.0, 162.0, 0.99498, 3.21, 0.51, 9.9, negative
6.3, 0.18, 0.22, 5.6, 0.047, 45.0, 147.0, 0.99383, 3.09, 0.54, 10.0, negative
6.7, 0.31, 0.34, 6.8, 0.059, 51.0, 215.0, 0.99538, 3.33, 0.56, 10.3, negative
6.6, 0.33, 0.32, 15.6, 0.054, 62.0, 227.0, 0.99734, 3.25, 0.56, 10.4, negative
7.4, 0.31, 0.26, 8.6, 0.048, 47.0, 206.0, 0.9964, 3.26, 0.36, 9.1, negative
7.6, 0.48, 0.31, 9.4, 0.046, 6.0, 194.0, 0.99714, 3.07, 0.61, 9.4, negative
6.3, 0.34, 0.52, 6.3, 0.047, 63.0, 186.0, 0.99481, 3.18, 0.44, 9.6, negative
7.1, 0.34, 0.86, 1.4, 0.174, 36.0, 99.0, 0.99288, 2.92, 0.5, 9.3, negative
6.3, 0.3, 0.48, 7.4, 0.053, 34.0, 149.0, 0.99472, 3.18, 0.53, 9.8, negative
7.0, 0.44, 0.24, 12.1, 0.056, 68.0, 210.0, 0.99718, 3.05, 0.5, 9.5, negative
6.4, 0.29, 0.18, 15.0, 0.04, 21.0, 116.0, 0.99736, 3.14, 0.5, 9.2, negative
7.5, 0.29, 0.24, 9.9, 0.058, 25.0, 115.0, 0.99567, 3.15, 0.46, 10.9, negative
6.0, 0.33, 0.26, 5.1, 0.051, 16.0, 119.0, 0.99416, 3.15, 0.41, 9.2, negative
6.4, 0.29, 0.3, 6.5, 0.209, 62.0, 156.0, 0.99478, 3.1, 0.4, 9.4, negative
7.2, 0.34, 0.23, 8.9, 0.105, 22.0, 155.0, 0.99692, 3.01, 0.58, 9.5, negative
7.4, 0.38, 0.34, 8.3, 0.052, 44.0, 168.0, 0.99627, 3.11, 0.52, 9.2, negative
6.4, 0.24, 0.26, 8.2, 0.054, 47.0, 182.0, 0.99538, 3.12, 0.5, 9.5, negative
6.4, 0.42, 0.19, 9.3, 0.043, 28.0, 145.0, 0.99433, 3.23, 0.53, 10.98, negative
7.3, 0.28, 0.35, 1.6, 0.054, 31.0, 148.0, 0.99178, 3.18, 0.47, 10.7, negative
7.0, 0.23, 0.28, 2.7, 0.053, 16.0, 92.0, 0.99372, 3.18, 0.56, 9.3, negative
6.1, 0.34, 0.21, 5.0, 0.042, 17.0, 133.0, 0.99373, 3.02, 0.53, 9.4, negative
6.1, 0.34, 0.21, 5.0, 0.042, 17.0, 133.0, 0.99373, 3.02, 0.53, 9.4, negative
6.4, 0.26, 0.21, 8.2, 0.05, 51.0, 182.0, 0.99542, 3.23, 0.48, 9.5, negative
8.1, 0.36, 0.59, 13.6, 0.051, 60.0, 134.0, 0.99886, 2.96, 0.39, 8.7, negative
6.3, 0.39, 0.22, 2.8, 0.048, 53.0, 173.0, 0.99304, 3.24, 0.45, 9.8, negative
6.0, 0.28, 0.29, 19.3, 0.051, 36.0, 174.0, 0.99911, 3.14, 0.5, 9.0, negative
6.4, 0.32, 0.26, 7.9, 0.05, 53.0, 180.0, 0.99514, 3.14, 0.5, 9.6, negative
6.4, 0.32, 0.26, 7.9, 0.05, 53.0, 180.0, 0.99514, 3.14, 0.5, 9.6, negative
6.4, 0.32, 0.26, 7.9, 0.05, 53.0, 180.0, 0.99514, 3.14, 0.5, 9.6, negative
5.8, 0.555, 0.26, 4.5, 0.053, 17.0, 126.0, 0.9943, 3.24, 0.46, 9.1, negative
6.3, 0.36, 0.2, 2.0, 0.048, 48.0, 191.0, 0.9929, 3.17, 0.51, 9.6, negative
5.8, 0.34, 0.21, 7.2, 0.041, 48.0, 146.0, 0.99441, 3.16, 0.49, 9.8, negative
8.3, 0.49, 0.23, 6.65, 0.034, 6.0, 158.0, 0.99344, 3.05, 0.48, 11.2, negative
6.5, 0.51, 0.25, 1.7, 0.048, 39.0, 177.0, 0.99212, 3.28, 0.57, 10.5666666666667, negative
5.6, 0.695, 0.06, 6.8, 0.042, 9.0, 84.0, 0.99432, 3.44, 0.44, 10.2, negative
6.0, 0.36, 0.32, 1.1, 0.053, 26.0, 173.0, 0.99414, 3.38, 0.54, 8.8, negative
7.9, 0.3, 0.6, 1.85, 0.048, 13.0, 106.0, 0.99331, 3.24, 0.49, 11.85, negative
6.0, 0.14, 0.37, 1.2, 0.032, 63.0, 148.0, 0.99185, 3.32, 0.44, 11.2, negative
5.8, 0.3, 0.09, 6.3, 0.042, 36.0, 138.0, 0.99382, 3.15, 0.48, 9.7, negative
6.4, 0.31, 0.31, 12.9, 0.045, 55.0, 161.0, 0.99546, 3.02, 0.59, 10.2, negative
5.8, 0.36, 0.5, 1.0, 0.127, 63.0, 178.0, 0.99212, 3.1, 0.45, 9.7, negative
6.4, 0.23, 0.35, 10.3, 0.042, 54.0, 140.0, 0.9967, 3.23, 0.47, 9.2, negative
5.5, 0.32, 0.13, 1.3, 0.037, 45.0, 156.0, 0.99184, 3.26, 0.38, 10.7, negative
6.5, 0.33, 0.38, 8.3, 0.048, 68.0, 174.0, 0.99492, 3.14, 0.5, 9.6, negative
