@relation winequality-white-3-9_vs_5
@attribute FixedAcidity real [3.8, 14.2]
@attribute VolatileAcidity real [0.08, 1.1]
@attribute CitricAcid real [0.0, 1.66]
@attribute ResidualSugar real [0.6, 65.8]
@attribute Chlorides real [0.009, 0.346]
@attribute FreeSulfurDioxide real [2.0, 289.0]
@attribute TotalSulfurDioxide real [9.0, 440.0]
@attribute Density real [0.98711, 1.03898]
@attribute PH real [2.72, 3.82]
@attribute Sulphates real [0.22, 1.08]
@attribute Alcohol real [8.0, 14.2]
@attribute Class {positive, negative}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Class
@data
7.2, 0.31, 0.35, 7.2, 0.046, 45.0, 178.0, 0.9955, 3.14, 0.53, 9.7, negative
7.4, 0.28, 0.36, 14.6, 0.048, 35.0, 161.0, 0.9968, 3.14, 0.56, 10.6, negative
6.7, 0.39, 0.24, 2.7, 0.017, 22.0, 80.0, 0.99084, 3.03, 0.37, 11.5, negative
6.7, 0.42, 0.39, 12.1, 0.04, 61.0, 248.0, 0.99794, 3.31, 0.58, 9.7, negative
6.6, 0.27, 0.52, 8.1, 0.044, 53.0, 202.0, 0.99548, 3.18, 0.48, 9.5, negative
8.1, 0.2, 0.3, 1.3, 0.036, 7.0, 49.0, 0.99242, 2.99, 0.73, 10.3, negative
6.2, 0.31, 0.23, 3.3, 0.052, 34.0, 113.0, 0.99429, 3.16, 0.48, 8.4, negative
6.5, 0.41, 0.22, 4.8, 0.052, 49.0, 142.0, 0.9946, 3.14, 0.62, 9.2, negative
6.2, 0.31, 0.23, 3.3, 0.052, 34.0, 113.0, 0.99429, 3.16, 0.48, 8.4, negative
7.6, 0.37, 0.51, 11.7, 0.094, 58.0, 181.0, 0.99776, 2.91, 0.51, 9.0, negative
7.1, 0.28, 0.31, 1.5, 0.053, 20.0, 98.0, 0.99069, 3.15, 0.5, 11.4, negative
8.6, 0.31, 0.3, 0.9, 0.045, 16.0, 109.0, 0.99249, 2.95, 0.39, 10.1, negative
6.5, 0.22, 0.31, 3.9, 0.046, 17.0, 106.0, 0.99098, 3.15, 0.31, 11.5, negative
6.9, 0.4, 0.37, 8.9, 0.053, 36.0, 148.0, 0.996, 3.16, 0.5, 9.3, negative
4.9, 0.345, 0.34, 1.0, 0.068, 32.0, 143.0, 0.99138, 3.24, 0.4, 10.1, negative
6.3, 0.33, 0.2, 17.9, 0.066, 36.0, 161.0, 0.9991, 3.14, 0.51, 8.8, negative
6.4, 0.41, 0.01, 6.1, 0.048, 20.0, 70.0, 0.99362, 3.19, 0.42, 10.0, negative
5.5, 0.28, 0.21, 1.6, 0.032, 23.0, 85.0, 0.99027, 3.42, 0.42, 12.5, negative
6.5, 0.36, 0.16, 1.3, 0.054, 11.0, 107.0, 0.99398, 3.19, 0.39, 8.5, negative
6.6, 0.21, 0.34, 5.6, 0.046, 30.0, 140.0, 0.99299, 3.22, 0.38, 11.0, negative
6.9, 0.37, 0.23, 9.5, 0.057, 54.0, 166.0, 0.99568, 3.23, 0.42, 10.0, negative
7.4, 0.31, 0.26, 8.6, 0.048, 47.0, 206.0, 0.9964, 3.26, 0.36, 9.1, negative
6.1, 0.3, 0.47, 1.4, 0.049, 50.0, 187.0, 0.9927, 3.19, 0.45, 9.5, negative
6.9, 0.24, 0.4, 15.4, 0.052, 81.0, 198.0, 0.9986, 3.2, 0.69, 9.4, negative
7.6, 0.27, 0.32, 1.2, 0.043, 23.0, 72.0, 0.99236, 3.06, 0.68, 10.5, negative
7.9, 0.36, 0.53, 12.9, 0.049, 63.0, 139.0, 0.99792, 2.94, 0.45, 9.1, negative
7.0, 0.44, 0.24, 12.1, 0.056, 68.0, 210.0, 0.99718, 3.05, 0.5, 9.5, negative
7.6, 0.36, 0.48, 13.5, 0.038, 44.0, 116.0, 0.9982, 3.04, 0.48, 9.2, negative
7.2, 0.21, 0.36, 15.7, 0.045, 68.0, 183.0, 0.99922, 3.25, 0.76, 9.4, negative
6.4, 0.26, 0.35, 7.7, 0.056, 45.0, 191.0, 0.99527, 3.16, 0.5, 9.5, negative
7.4, 0.38, 0.34, 8.3, 0.052, 44.0, 168.0, 0.99627, 3.11, 0.52, 9.2, negative
6.5, 0.22, 0.19, 4.5, 0.096, 16.0, 115.0, 0.9937, 3.02, 0.44, 9.6, negative
7.3, 0.22, 0.37, 15.5, 0.048, 70.0, 203.0, 0.99899, 3.25, 0.77, 9.4, negative
7.4, 0.27, 0.26, 11.8, 0.053, 55.0, 173.0, 0.99699, 3.11, 0.6, 9.8, negative
5.9, 0.29, 0.16, 7.9, 0.044, 48.0, 197.0, 0.99512, 3.21, 0.36, 9.4, negative
5.7, 0.29, 0.16, 7.9, 0.044, 48.0, 197.0, 0.99512, 3.21, 0.36, 9.4, negative
6.1, 0.21, 0.19, 1.4, 0.046, 51.0, 131.0, 0.99184, 3.22, 0.39, 10.5, negative
7.2, 0.47, 0.16, 5.9, 0.048, 14.0, 125.0, 0.99428, 3.09, 0.49, 9.8, negative
6.7, 0.34, 0.31, 16.4, 0.051, 20.0, 146.0, 0.99834, 3.06, 0.54, 9.1, negative
6.0, 0.28, 0.29, 19.3, 0.051, 36.0, 174.0, 0.99911, 3.14, 0.5, 9.0, negative
6.6, 0.26, 0.56, 15.4, 0.053, 32.0, 141.0, 0.9981, 3.11, 0.49, 9.3, negative
7.1, 0.36, 0.2, 1.6, 0.271, 24.0, 140.0, 0.99356, 3.11, 0.63, 9.8, negative
6.3, 0.29, 0.3, 8.1, 0.212, 60.0, 150.0, 0.9958, 3.1, 0.4, 9.3, negative
6.8, 0.2, 0.25, 6.2, 0.052, 22.0, 106.0, 0.9935, 3.09, 0.54, 10.8, negative
6.1, 0.25, 0.18, 10.5, 0.049, 41.0, 124.0, 0.9963, 3.14, 0.35, 10.5, negative
8.3, 0.18, 0.37, 1.2, 0.049, 6.0, 94.0, 0.9937, 3.18, 0.52, 10.1, negative
6.9, 0.28, 0.37, 9.1, 0.037, 16.0, 76.0, 0.9948, 3.05, 0.54, 11.1, negative
6.1, 0.2, 0.4, 1.9, 0.028, 32.0, 138.0, 0.9914, 3.26, 0.72, 11.7, negative
8.6, 0.36, 0.26, 11.1, 0.03, 43.5, 171.0, 0.9948, 3.03, 0.49, 12.0, negative
6.4, 0.3, 0.33, 5.2, 0.05, 30.0, 137.0, 0.99304, 3.26, 0.58, 11.1, negative
6.9, 0.29, 0.32, 5.8, 0.04, 16.0, 112.0, 0.993, 3.04, 0.58, 11.2, negative
5.9, 0.42, 0.36, 2.4, 0.034, 19.0, 77.0, 0.99184, 3.25, 0.48, 10.9, negative
5.8, 0.27, 0.2, 7.3, 0.04, 42.0, 145.0, 0.99442, 3.15, 0.48, 9.8, negative
7.3, 0.28, 0.37, 1.2, 0.039, 26.0, 99.0, 0.99198, 3.01, 0.62, 10.8, negative
6.4, 0.62, 0.12, 4.7, 0.06, 33.0, 196.0, 0.99556, 3.22, 0.48, 8.9, negative
6.4, 0.31, 0.53, 8.8, 0.057, 36.0, 221.0, 0.99642, 3.17, 0.44, 9.1, negative
4.7, 0.335, 0.14, 1.3, 0.036, 69.0, 168.0, 0.99212, 3.47, 0.46, 10.5, negative
7.2, 0.26, 0.32, 10.4, 0.062, 23.0, 114.0, 0.9966, 3.23, 0.49, 10.5, negative
6.8, 0.32, 0.43, 1.6, 0.05, 4.0, 65.0, 0.99346, 3.27, 0.47, 10.7, negative
6.0, 0.14, 0.37, 1.2, 0.032, 63.0, 148.0, 0.99185, 3.32, 0.44, 11.2, negative
6.1, 0.34, 0.24, 18.35, 0.05, 33.0, 184.0, 0.99943, 3.12, 0.61, 9.3, negative
6.4, 0.28, 0.45, 8.6, 0.057, 47.0, 223.0, 0.99654, 3.16, 0.51, 9.1, negative
5.4, 0.375, 0.4, 3.3, 0.054, 29.0, 147.0, 0.99482, 3.42, 0.52, 9.1, negative
5.9, 0.32, 0.26, 1.5, 0.057, 17.0, 141.0, 0.9917, 3.24, 0.36, 10.7, negative
6.7, 0.5, 0.36, 11.5, 0.096, 18.0, 92.0, 0.99642, 3.11, 0.49, 9.6, negative
5.2, 0.25, 0.23, 1.4, 0.047, 20.0, 77.0, 0.99001, 3.32, 0.62, 11.4, negative
6.4, 0.35, 0.51, 7.8, 0.055, 53.0, 177.0, 0.99502, 3.12, 0.45, 9.6, negative
6.8, 0.22, 0.36, 1.2, 0.052, 38.0, 127.0, 0.9933, 3.04, 0.54, 9.2, negative
