@relation  twonorm
@attribute A1 real[-4.2497,3.5782]
@attribute A2 real[-3.9606,4.3451]
@attribute A3 real[-4.4798,4.4039]
@attribute A4 real[-3.8891,4.2589]
@attribute A5 real[-3.9099,5.6395]
@attribute A6 real[-4.0095,3.9901]
@attribute A7 real[-3.7334,4.4522]
@attribute A8 real[-4.5744,3.8648]
@attribute A9 real[-3.8136,4.254]
@attribute A10 real[-4.1999,4.0829]
@attribute A11 real[-3.9204,4.0953]
@attribute A12 real[-3.8262,4.3025]
@attribute A13 real[-3.9451,3.7817]
@attribute A14 real[-3.8516,4.1238]
@attribute A15 real[-3.6978,3.5485]
@attribute A16 real[-3.6976,4.2439]
@attribute A17 real[-3.9428,3.7233]
@attribute A18 real[-4.0653,4.0557]
@attribute A19 real[-4.1218,4.3238]
@attribute A20 real[-3.7831,4.279]
@attribute Class{0,1}
@inputs A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20
@outputs Class
@data
-0.8258, -0.1831, 0.7125, 0.2494, 0.3178, 0.3677, -1.5907, -0.9515, 0.2338, -1.3559, 0.4728, 0.5657, 0.2823, 0.531, -0.0443, -0.0822, -0.5086, 1.7117, 1.5414, 1.9026, 0
0.7224, -0.8206, -1.1169, 1.4787, 0.8124, 0.334, -0.6765, 1.1468, -0.1481, -0.271, -0.308, 0.0228, -0.805, 1.8166, 0.1834, 0.5504, 3.1097, 1.5671, 1.1992, 0.6056, 0
-0.6066, -0.3781, 1.0681, 0.587, 0.7697, -0.8596, 1.0367, 0.4284, 0.6493, 0.4572, -0.0149, -1.3598, 2.9331, 2.321, 1.3629, 0.0855, -1.0519, 1.4279, 0.6315, -0.4708, 0
1.6209, 0.6809, -0.0215, 1.6497, 2.532, 1.6729, 0.6523, -0.5641, 1.347, 0.2627, 0.902, -1.0687, 0.7755, 0.1725, 1.927, 0.2843, 2.005, -1.0645, 2.1614, 1.0538, 0
1.0007, 1.22, 0.9489, 1.3465, 1.5509, 2.1808, 0.0182, 2.1561, 0.2945, -1.7414, -0.158, 0.2165, -0.0863, 1.3241, 1.1481, -0.0624, -1.276, 0.0652, 0.6492, 0.9993, 0
1.0778, -1.0361, -0.7994, 1.0459, -0.0656, -0.4926, -0.9985, -1.1017, -0.0156, -0.0949, 1.0414, -1.2839, 0.8231, -0.324, 0.8397, 0.6786, 0.126, -0.5941, 0.881, -0.682, 0
2.0664, -0.9411, 1.7472, -0.1471, 0.0115, -0.3615, 1.2897, 1.7053, 1.6677, 0.2575, -0.478, -0.4739, 1.0402, 1.9989, -0.1319, 0.661, 0.4018, -0.3209, 1.5161, 1.8711, 0
-0.4232, -0.5247, -0.3668, -0.0581, -1.5003, -0.1359, -1.7302, 1.3318, 1.0266, -0.431, -0.3491, 0.3244, 2.9206, 1.4832, -0.7918, 1.5284, 0.5133, 0.8835, -0.0355, -0.5065, 0
-1.9856, -0.59, -0.1611, 0.7728, 1.5152, -0.2751, -0.8757, 1.1373, -0.0517, 1.0438, 0.9595, 1.1005, -0.2105, -1.3878, 0.7761, 1.2188, -0.2764, 0.8678, 1.5895, -1.318, 0
-0.8549, 1.2825, 0.056, 0.6861, 0.2689, 0.706, 0.6683, 2.1025, 1.5404, -0.6804, 0.4243, 0.3279, -2.4503, 1.9131, 0.4184, 2.0153, 0.0021, -0.3806, -0.7971, -0.3214, 0
0.1959, 0.2323, 1.3166, 1.6026, -0.0305, -0.6011, -1.4826, 1.3761, 1.1073, 2.6004, -0.3935, 1.3197, 0.2644, 1.3136, 0.7313, 0.7977, 0.6214, 1.4596, -0.8513, 0.8335, 0
0.7987, 0.9325, -0.9221, 1.2366, 0.1106, 1.2891, 1.6317, 1.0679, 0.6155, 0.8577, 0.4035, -0.797, -0.3267, 1.7509, 0.6999, 1.4808, 1.9975, -0.6363, 1.7456, -0.0539, 0
1.7936, 1.1253, 1.9449, 0.0929, 1.3112, -0.18, 1.8734, 0.589, 0.9898, 1.262, -0.8285, 0.362, -1.3482, 1.0628, 1.0183, 0.7147, 0.1257, -0.1632, 1.0321, -0.5984, 0
0.8592, -0.1754, -1.3818, 0.6083, 0.6357, -1.3629, 0.9893, 0.6475, 0.0805, 2.0549, 1.7027, 1.0294, 0.707, 1.6247, 0.2528, 1.6266, 0.7921, -1.3827, 0.4977, 1.9734, 0
-0.1051, 0.8897, -0.8585, 3.1061, -0.0107, -0.0331, -1.4718, -0.2525, -0.7108, 0.0494, -0.7047, -2.4323, 0.6287, 0.8675, 1.0553, -0.1754, -0.6873, -0.0601, 0.8764, -0.0082, 0
0.5473, 1.4114, 0.0028, 1.2025, -0.5689, 1.3283, 1.0518, -0.8997, -1.2064, 0.7973, 1.3561, 1.1201, -0.1978, 0.992, 1.0946, 0.3024, -0.4455, -1.2433, 1.5482, 0.7649, 0
-0.178, 0.1612, -0.7939, 0.8384, -0.1779, 1.4668, 0.8476, 2.1166, -0.3689, 2.3035, 2.0875, -0.0472, 0.3763, -0.0024, 0.8508, 0.1538, 0.3042, 0.9594, 0.5834, -0.0406, 0
0.4982, -0.5688, 0.018, 1.2819, -0.5342, 1.301, -1.5514, -0.9874, 0.9767, 0.6571, 0.3537, -0.1972, -0.0211, 1.4246, -0.9709, 0.6537, 0.1158, 2.3811, 2.6392, 0.7309, 0
1.2084, -1.2915, 0.2658, 0.7532, -0.9151, 0.5143, -0.0347, 2.0163, 1.7228, 1.4183, 0.89, -0.5247, 0.6799, 0.408, -0.1136, -0.4816, -0.2334, 2.457, -0.5582, 0.9693, 0
0.0541, 1.1056, 2.0736, -1.117, 0.8137, 1.0438, 0.8484, 1.9513, 0.1971, -0.0050, 2.5351, 1.8471, 0.3091, 0.0598, -0.3365, 1.2088, 2.1737, 1.1582, 0.3685, -0.3348, 0
0.0798, -0.1431, 0.795, 0.2162, -0.8494, 2.3195, 0.578, 0.712, 0.641, 1.5391, 1.0381, -0.2578, -0.2772, 0.3747, 2.3164, 0.6505, 0.3747, -1.6241, -0.7468, 0.5301, 0
1.1741, 1.3353, -0.265, -0.8998, 0.9991, -0.5372, -0.4248, -0.0365, 2.3073, 1.994, 0.3967, 1.0063, 0.6696, 0.5995, -0.2911, 0.8934, 0.1511, 0.1055, 2.7784, -1.3064, 0
-0.4166, 0.4856, 0.342, 0.8844, 0.3359, 0.604, 0.8632, -0.8197, -0.4341, -0.2087, -1.0681, -0.049, -0.0186, -0.2646, 1.3902, 0.8285, 0.8034, -0.2521, 1.2413, 1.7574, 0
2.2344, -0.409, -0.5884, 0.8417, 0.5903, 0.8447, -0.6176, -0.7039, 1.1551, 1.7039, 0.5119, -0.0148, 0.3655, -1.387, -2.0208, 1.6224, 0.0157, -0.7238, 0.2881, 1.3064, 0
0.2401, -0.1486, 0.4388, 1.7392, 0.5902, 0.5867, -1.0265, 1.5917, 0.1457, 1.4515, 0.3646, 0.4826, 0.9523, -0.038, -1.7188, 2.3913, 1.4249, 0.4799, -0.0259, -0.5522, 0
-0.3801, 0.3668, 1.5373, 1.5642, 1.7715, 0.5755, 1.5036, -0.5468, 1.3327, 0.0486, 1.754, 1.3193, 0.0533, -0.1435, 1.4324, 1.6468, 0.1815, 1.1568, 0.8164, -0.1538, 0
-1.314, -0.696, 0.8582, 0.4517, 1.4935, 0.6223, 0.3418, -0.4198, -0.2357, 1.1416, 0.6327, 0.2185, 1.2036, -0.4354, 1.5332, 2.3612, -0.5299, 0.9532, 0.6464, 1.6136, 0
1.5445, -0.6314, 1.6325, -0.721, -0.2959, 1.0961, 0.2756, 0.3027, 1.1137, -2.8128, 0.6336, 0.709, -0.0272, 0.5519, 0.6704, 1.3099, -0.032, 0.0335, 0.5637, 0.2472, 0
-0.5039, 1.9481, 0.0842, -1.1863, 0.9394, -0.3157, 0.4796, 0.4851, 1.1825, -1.0412, 0.1782, -0.0313, 0.8067, 1.3052, 0.5105, 0.3334, -0.346, 1.3681, 0.4118, 0.7846, 0
1.6567, 1.1327, 1.4372, 0.8949, 0.1025, 1.8015, 2.3603, 1.3618, 0.0346, -0.0539, 0.0399, -0.4456, 0.7089, 0.3001, -1.124, 0.3799, 0.8351, 1.4954, -1.4676, 0.3932, 0
0.4591, -0.3048, -0.479, -1.8478, -0.7262, 0.4712, 0.5821, -0.0804, 0.1368, 0.765, 2.6443, 0.7431, 1.1889, 1.5661, -1.1828, 0.662, 0.9965, -0.852, -0.848, 1.3523, 0
1.0258, -0.7146, 0.1502, 0.5789, -0.0715, -0.0679, 1.0247, 0.9409, 0.6325, 0.0030, 2.3137, 1.2178, -0.635, 0.8906, -1.0531, 1.541, 0.1903, 1.4585, 1.2069, 1.6293, 0
-0.5895, 0.997, 0.6515, 0.5519, 0.0382, -0.1805, 0.6385, -0.7501, 0.4057, 0.6621, 2.5271, -1.0784, -1.7007, -0.3355, 0.5596, -0.138, 0.9876, 2.0084, 0.1939, 1.4872, 0
1.1307, -0.9384, -0.0925, 1.6852, -0.1956, 0.1498, 0.2293, 0.3605, -0.5862, 1.0135, 0.6963, 0.7711, 0.9206, -0.6449, 0.873, 0.5556, 3.1611, 0.4489, 1.3713, 2.6804, 0
-0.1732, -0.1783, 0.7178, 1.0626, 1.2924, 2.5927, 2.0594, 0.0077, 0.2183, -0.3548, 1.2306, 1.3578, 0.1436, -0.452, 1.8637, 0.8674, 0.1193, -0.6341, -0.0425, 0.3559, 0
0.5385, 1.6196, -0.5013, 0.3143, -2.2983, -0.3831, 1.3967, -1.1124, 0.8559, 0.7128, 1.2108, 0.3707, 1.9808, 0.2018, -0.075, 0.3367, 0.2417, 0.461, 0.748, -0.652, 0
1.3229, 1.5092, 1.2615, -2.0881, 0.2994, 0.1321, 0.4928, 0.7112, 0.8765, 0.2637, 2.2068, -0.0492, -0.3673, 1.02, -0.8533, 0.6005, 1.4819, -0.5659, -0.2635, 1.6278, 0
0.556, 1.874, -0.4752, -0.1278, -0.8414, 2.1953, 0.459, 0.0625, 0.4941, 0.5618, 0.2184, 0.8793, 0.688, -0.6389, -0.0678, 0.9623, 0.8237, -0.3637, 1.5097, 1.6002, 0
0.4371, 2.1682, -0.716, 0.8669, -0.9515, -0.3224, 1.6139, -0.566, -0.8277, 0.0807, 1.0383, -0.2902, -0.0173, 1.9891, -0.5873, 1.055, -0.2433, 1.5194, 0.1405, 0.2992, 0
-0.2676, 0.0018, 0.611, 1.3394, 0.6788, 0.6529, -1.1161, -0.8185, -0.2677, 0.9292, 0.258, 1.3166, 0.1042, 1.8395, -0.1168, 0.1545, 1.9054, 0.0713, 0.5139, -0.2312, 0
1.6744, 0.4485, -0.3582, 1.2128, 2.1555, 0.0269, 0.8262, 0.726, 1.8853, 0.1423, 0.3645, 2.9089, 2.1441, 0.0467, -0.1839, -0.8106, 0.259, 1.5406, -0.1404, -0.8817, 0
0.8998, 0.7823, 1.5386, 1.61, 0.1516, -0.4186, 2.2243, 0.2374, 0.8622, 0.0368, -0.2709, 0.3683, 0.6418, 2.3531, -1.4144, 0.601, 0.6094, 0.2247, 0.0512, -0.0607, 0
0.4815, -0.4952, 1.4425, 1.345, -0.5374, 0.6872, 1.0019, 0.4855, -0.3671, -0.1539, 0.3733, -0.4791, 0.4421, 1.7111, 0.4722, 0.3656, -0.1656, 1.2163, -1.06, 0.3516, 0
0.1155, 0.7434, 0.8849, 1.1868, 1.0664, 1.1814, -1.1861, 0.9222, 1.579, 0.063, 1.0266, 0.9266, 1.7686, 0.876, -0.4818, 0.0359, 0.9295, -0.3734, 1.7784, 0.0779, 0
0.8124, 0.3098, 0.6152, -0.2345, 0.1113, -0.5966, 1.2216, -0.348, 0.6879, -0.5239, 0.0639, 0.1732, 0.4096, 0.5176, 1.2642, -0.6334, -1.8719, 1.6254, 1.1902, -1.1845, 0
0.1518, -1.1679, 1.6957, 1.9321, 2.025, 1.7535, 1.0934, 1.016, 0.1156, 0.5847, 0.3488, -0.354, -0.4661, 0.3503, 0.7418, 1.2123, 1.5753, 1.4599, 1.8419, 0.9668, 0
-0.2972, 2.1082, -0.1336, 0.6309, 0.9692, -0.0725, 1.6691, 1.7681, 0.3943, 1.2437, 1.7858, 0.7693, 0.8379, 0.7415, 1.6848, 0.7187, -0.7689, 0.911, -0.4293, 2.5651, 0
-0.6255, -1.7954, 1.308, 0.9385, -0.1437, 0.4753, -0.1971, 0.7305, -0.1973, 0.7524, 2.1193, 1.1938, 0.3608, -0.2404, 0.2414, 1.6072, 1.2162, -1.1294, 0.4241, 0.2303, 0
0.5683, -0.4908, 0.7106, -0.649, -0.56, 0.541, -0.0849, 0.3729, 2.3937, 0.8742, 1.3472, -0.1702, 1.461, -0.6194, -1.8547, -0.5919, 1.0136, 0.2592, 0.2694, 1.4281, 0
0.5381, -0.4377, -0.2341, 1.8008, -0.7169, 1.5956, 0.9643, 0.5951, 0.5087, -0.7615, 1.4565, 0.8821, -0.285, -0.1316, -0.953, -0.5343, 0.2381, 2.3784, -1.269, -1.328, 0
-0.1126, 2.0577, 1.3366, -1.0103, -0.1003, 0.9745, 2.0958, 0.2597, -0.071, 1.4666, -1.2595, 0.7958, 1.4592, 2.0885, 0.5677, 1.1023, -0.4268, -0.337, -0.3616, 1.1164, 0
1.2912, 0.3456, 0.8525, -0.4156, 0.6131, -0.385, -1.1284, 0.3272, 1.5105, 0.9082, -0.7998, -0.5965, -0.8425, -0.1859, -0.5301, -0.3866, 0.4024, -0.2707, 0.7222, 0.049, 0
1.3349, 2.0145, 1.1715, 0.3088, 0.5248, -1.053, -0.1697, 2.1394, 1.5354, 1.1925, 1.0147, 1.6968, -0.8378, -0.716, 0.0178, -0.292, 0.4367, 1.8142, 1.0035, -0.8676, 0
1.0923, -1.2106, -0.8687, 1.3034, -0.0558, 0.1536, -0.1946, 0.1764, 0.4664, -1.1943, 0.9754, -0.3554, 0.3111, 1.1994, 0.1905, 0.8538, 0.4285, 0.0683, -0.0576, 1.7252, 0
-0.1535, -0.7391, -0.0258, 0.9964, 1.0231, 0.1002, 0.8814, 0.5836, -1.1119, -2.4663, 0.4616, 0.6141, 2.2957, 1.3147, 0.034, -0.4829, 0.0788, 0.3306, 0.3038, 0.1049, 0
1.7943, 1.3552, 1.2163, -0.0309, 0.3875, 0.2139, 0.3723, -0.6171, 1.4528, -1.6893, 1.5496, 1.371, 0.6722, 0.1614, -0.5179, 1.8369, -0.9478, 1.1271, 0.6984, 0.0561, 0
0.6796, -0.1452, 0.2981, 0.3967, -0.2073, 1.3176, -0.789, 2.4722, -0.6235, 0.4183, 0.6577, 1.5543, 1.1761, 0.6057, -0.272, 1.2963, 0.5656, 0.1161, 0.7144, 0.3738, 0
-0.4068, -0.3366, 3.2166, 0.4311, 0.2013, 0.8349, 0.9447, 1.7368, 0.0531, 1.5229, 0.2796, -0.661, 0.376, 1.1193, -0.5125, 2.0021, -0.2363, 0.8019, 0.3226, 1.9172, 0
0.3721, 0.9404, -0.7862, -0.473, 0.5334, 0.2922, 1.5181, 1.1491, 1.0918, 0.2327, 1.0883, -0.616, -0.1242, -0.154, -0.8038, -0.9861, 0.211, 0.4488, 0.466, -1.4426, 0
0.8154, 1.574, 0.8777, 0.1832, 0.4287, 0.6049, 1.4016, -0.5994, 0.3335, 0.5728, 1.6191, -0.1393, -0.8584, -0.3332, -1.3555, 0.5192, 1.2856, 0.7387, 0.4825, 0.8248, 0
-1.0896, 0.1502, 0.6404, 1.2594, -1.6174, -0.2521, 0.9323, 1.568, -0.1417, 1.6735, 0.4302, 0.6137, 1.8782, 1.7035, -0.0154, -0.2914, 1.3507, 0.4581, -0.8026, -0.531, 0
0.1233, -0.0071, 0.3695, -0.1928, 1.011, -0.076, 2.1053, 0.0404, 0.5892, 1.314, 1.8984, 0.3174, 1.3302, -0.1314, 0.8656, -0.9523, 2.0617, -0.6616, 0.7458, 0.2152, 0
1.0307, 1.9907, 1.6895, 0.2823, -0.6881, 0.7697, -0.6567, -0.2415, -0.246, 0.2449, -0.6254, 1.1867, 0.7161, -0.0726, 2.503, 1.1053, 0.6552, -0.0711, 1.6432, 1.2473, 0
0.382, -0.3299, 0.8539, 1.5817, -1.3204, -1.2073, 1.9454, 0.4681, 0.1568, 0.0149, 0.7313, -0.3574, 0.0282, 1.1003, 0.484, 0.1991, 0.4679, 0.0275, 0.8837, -0.7772, 0
-0.0758, 0.7915, 0.9717, 1.3955, 0.6711, -1.8065, -0.0192, -0.7522, 0.5635, -0.176, -0.9916, 0.4002, 1.598, 1.7534, 1.4021, 1.5785, -0.1974, 0.7989, 1.3709, 0.44, 0
1.024, -0.169, -0.584, -0.4128, 1.9397, -1.1478, 0.7253, 1.2957, -0.7092, 0.3824, 0.2976, 1.2696, -0.594, 0.1537, -0.319, -0.0438, 0.4659, -0.559, 0.6377, 1.3481, 0
1.9438, 0.4052, -0.2791, 0.2912, -0.2578, -0.9291, 0.797, -1.3824, -0.7994, 1.0637, 1.1842, -0.0507, -0.9044, 1.7903, 0.7017, -0.1098, -0.5169, 0.1188, 0.6115, 0.7917, 0
2.3487, 0.2433, -0.3652, -0.1547, 0.4489, 0.3596, 0.7308, 1.8342, 0.2118, -0.857, 1.1153, 0.9691, 1.0104, 0.3824, -1.0988, 1.8926, 0.9834, 1.0503, -0.03, -0.4712, 0
0.0504, 2.8907, 1.972, 0.5633, 0.3782, 0.5392, 1.2852, 0.4389, 2.5655, 0.5249, 1.0735, -0.1692, 1.1652, -0.1975, 0.2896, -1.041, 0.9564, 1.0393, 1.9083, -0.0452, 0
0.9012, 0.5036, 0.1308, -0.0317, 2.5268, 0.0826, 0.3177, 1.2108, 1.6834, 2.3858, -0.3039, -0.1462, -0.017, 0.3098, 1.0668, 1.6893, 1.2198, -0.2789, -0.7747, 1.2884, 0
-0.5348, -0.6366, -0.1588, -1.0815, 1.0714, 0.8467, -0.1636, 1.208, -0.0916, -0.1579, -1.3379, 0.6734, 1.4294, -0.0452, 0.5617, -0.1153, 0.9421, -0.227, 1.3542, -1.3083, 0
-0.4251, 0.207, -0.4224, -1.9708, -0.2644, 0.6037, -0.678, 1.6206, -1.0053, -1.071, 1.4478, 1.4196, 0.5162, 1.2056, 1.2683, 1.1093, 0.4535, -0.2647, -0.233, -1.0954, 0
-1.4449, -1.4173, 1.8866, 1.2322, 1.3203, -0.3122, -0.1515, 0.2885, 0.1193, -0.5286, -0.705, -0.5368, 0.9797, 1.426, 0.5344, -0.1901, 1.3722, 0.4546, 0.3563, 0.8085, 0
1.1379, 0.2162, -0.3721, 2.2512, 1.1687, 0.3231, -1.1866, 1.958, -0.374, 0.0162, 1.4641, 1.5723, 0.9127, 0.2248, 0.9987, 3.5172, 0.1316, 1.1808, -0.0703, -0.758, 0
1.8374, -0.1961, 0.7261, -0.4547, 0.0841, -0.7251, -1.7609, 1.7052, 0.9582, 0.5496, 0.4203, 1.8262, 0.3398, 1.3247, 0.9734, -0.8068, 1.4479, -0.9593, -0.6618, -0.7171, 0
0.0849, -0.1986, 0.3638, 0.3863, -1.1327, 1.049, 0.8753, -0.8198, 0.2014, -0.0442, -0.2486, -0.7643, 0.0834, -1.7869, 1.729, -0.2948, 2.0197, 1.1077, 0.7102, 1.0015, 0
-0.1681, -2.5881, 1.7055, 0.5459, 1.7016, 2.474, 0.8279, 1.1289, 0.0072, -0.0352, 0.8327, 0.0106, 1.1487, 0.3914, 0.3136, 0.2328, 0.4766, -0.0428, 1.8562, 0.3972, 0
-0.432, 1.4611, 0.9063, 0.131, 1.0871, -0.3208, 0.1052, -0.0644, 0.3381, -1.179, 0.5603, 0.608, 1.7018, 2.378, 0.2379, -0.0916, -0.9211, -0.7323, 0.9133, -0.9171, 0
-1.2664, 0.1822, 0.3875, 0.3804, -1.303, -0.7157, 1.6422, 1.9631, 1.1458, -0.2798, -0.7489, 1.2641, -0.5899, 1.1323, 0.7466, 1.2335, 0.5992, 0.9949, -0.3484, -0.8264, 0
-0.0963, -0.1265, 0.4326, -0.5074, -0.0358, 0.0399, 2.1094, 0.1882, 1.1731, 0.3455, 0.0147, 0.8659, 0.6255, 1.6613, -0.4416, -1.3141, 1.1876, -0.5132, 0.0628, -1.0139, 0
-0.1701, -0.2896, 0.44, 0.6284, -1.1667, 1.2543, 0.5633, 1.3907, -1.0543, 0.8538, 1.4018, 1.9788, -1.4051, -0.0089, 1.1405, 0.0518, -0.5405, -0.4761, -0.9951, 0.5564, 0
-0.5774, 0.6462, 0.0794, -1.4483, -0.9961, -1.1788, -0.9215, 0.1247, -0.0927, -0.1215, 2.3852, -0.0113, -0.7507, -0.7112, 1.8707, 1.226, 0.3385, -0.187, -1.222, 0.0858, 0
-0.1883, 1.5761, -0.1676, 1.5107, 0.8363, -0.6363, 0.297, 0.0913, 0.5623, 0.2751, 0.9292, -0.0884, -0.1766, 0.9854, -1.0587, 1.5692, -1.0906, 0.5219, 1.1584, -0.8209, 0
0.6595, 0.3112, -0.0483, -0.8172, 1.8541, 2.0099, 0.7774, 0.6596, 1.0252, 1.2399, -1.0188, 1.6665, 1.7787, -0.9752, 1.8233, 0.4467, 0.5555, -0.7625, -1.3672, 0.226, 0
-1.3875, 1.4657, 0.5344, 1.0456, 1.1209, 1.8475, 1.2543, 1.4126, 0.095, 1.8182, 1.9, 0.8565, -1.9116, 0.8081, 1.8569, -0.9262, 0.0612, 1.1681, 1.8008, 0.4799, 0
0.5399, 0.1469, 0.152, 1.2934, 0.5371, 0.9899, -0.4113, 1.7701, 1.0766, -0.0057, 0.331, 0.0919, 1.0267, 1.213, 0.5544, 1.9366, 0.6243, 0.9595, -0.6714, 2.8012, 0
1.6533, 2.5813, -0.0325, 1.105, -0.0309, -0.4113, -0.2495, 0.2684, 1.1026, 0.2615, -0.2477, -0.7235, -1.4794, 1.6426, 0.5319, -0.5862, -1.5484, -0.9373, 1.1731, -0.8452, 0
-0.6409, -0.1261, 0.5834, 0.2554, 0.9883, 0.7093, 0.6295, -0.5234, 1.2002, -0.0546, -1.9856, -0.2593, 0.7682, -0.1021, -1.5257, 0.8174, -0.1044, 0.7413, -0.1336, -0.0127, 0
1.3068, -0.3926, 1.4316, 0.4867, 1.6149, 1.0367, -0.2746, 0.764, 0.6958, -1.418, -0.2664, -2.1296, 1.4963, 1.3176, 2.9748, 0.1963, 0.231, 1.8707, 0.2423, 0.0737, 0
-0.5006, -2.5362, -0.5466, 1.94, -0.8067, -0.1747, 1.8852, 0.1758, 0.9027, -0.4755, 1.3856, 0.6238, 1.458, 1.2368, 0.1696, 1.3737, 0.949, -0.7399, 0.6804, -1.0278, 0
-0.5884, 1.0013, 2.4004, -0.6898, 1.1607, 0.1045, 0.5005, 0.6106, 0.9693, 2.0941, 1.6031, 1.7458, 0.4177, 0.0233, -1.0115, 1.1731, 2.0803, 0.4019, -0.5181, 0.2717, 0
0.6064, 0.9351, -0.2627, 1.1571, 1.2736, 1.2177, 0.8091, -1.0593, -0.0215, 0.6421, 0.1771, 1.237, 1.6771, 0.7956, 0.3027, -0.1996, -0.6416, 0.0418, 0.6215, 0.896, 0
-0.6409, -0.6384, -0.2732, 0.9019, -0.0222, 1.373, 1.0812, 2.1667, 1.1146, -0.2955, -0.3682, 1.5577, -1.8378, -0.2777, 0.556, 1.0425, -0.2067, -0.9134, 2.415, 1.2936, 0
0.8473, 1.9271, 0.0402, 2.1428, 0.2486, -0.487, -0.7883, 0.4055, 0.3337, -1.0365, -0.7834, 1.1168, 0.5799, 0.0575, 1.1431, 0.0493, 0.9076, -1.2058, -0.4512, 2.3676, 0
1.6595, 0.0522, -0.2261, -1.1003, 0.0628, 0.6552, 0.6888, 0.539, 0.5577, 0.9476, -0.3839, -0.7266, -0.0417, -0.5773, -0.2683, 1.2792, 0.4556, 1.8534, 1.1947, 0.0372, 0
1.6125, 0.4711, -1.3287, 0.8104, 1.0285, -1.6243, 1.729, 1.3127, 1.6054, 0.8445, 0.0246, 0.9437, 0.8232, 0.6853, 2.4866, 1.3194, 0.6292, 1.5625, 1.2198, -0.37, 0
-2.4551, -1.1533, -0.1864, 0.1952, 0.8924, 1.2581, -0.0047, 1.05, 0.1991, 1.4678, 1.1663, -0.1783, 0.5675, 0.6769, 0.6387, 1.3287, -0.1953, 1.4792, -0.0596, -0.4956, 0
-0.2416, 2.0808, -0.096, 0.9299, 0.8676, -0.608, -1.4554, -0.3599, -2.0003, 0.5274, 2.3842, 2.5122, 0.7138, 1.0995, 0.488, 0.6247, -0.3019, 1.4421, 1.5316, 1.3891, 0
0.8362, 0.3868, 1.423, 0.9479, -0.323, 0.6504, 2.2276, 0.2342, 0.7291, -0.2402, 0.9337, 0.1486, 1.1484, -0.0183, 2.4674, 0.2732, -0.3635, 1.8887, 1.2173, 2.7931, 0
0.0342, -0.1575, -0.6276, 1.6105, 0.8691, 1.383, 1.2048, -0.0779, 0.3616, -0.1696, -0.9864, 1.1032, 1.1847, 0.1413, 0.6324, -0.1856, -1.0917, 0.0674, -1.5551, -0.3062, 0
0.6575, -0.2958, 0.1611, -0.3947, 0.012, 1.369, -0.8814, -1.2206, 1.0299, 0.63, 0.9386, 2.6215, -0.1835, 0.9348, -2.1726, 1.3804, -0.4011, 0.0432, 1.1547, 1.2724, 0
0.2452, -0.0257, 1.0163, 0.2837, -0.3208, 1.4283, -0.09, 1.9616, -0.442, 0.7644, 0.555, -1.7917, -0.049, 0.1181, 0.4894, -0.2278, 0.9785, 1.6025, 0.2687, 1.2457, 0
0.1859, 0.207, 0.2871, 0.6046, 1.6026, -0.06, 1.235, -0.9108, -0.6242, 1.1681, -0.7372, 1.4513, 2.7288, 0.9445, 0.791, 1.3312, 1.6453, 1.4264, 0.7399, 3.0162, 0
3.2569, 1.7807, 0.6131, -0.8338, -0.4361, -0.9425, 1.1383, -0.7749, 0.479, -1.1376, 1.8583, 0.8611, 0.5955, -1.0532, 0.6645, 0.0598, 0.3518, 0.2203, 0.7773, 1.7723, 0
1.3629, 0.6768, 3.7731, 1.4176, -1.0879, 0.2637, -1.447, 1.0793, -0.8666, 0.4343, -0.2177, 1.8524, 0.1252, 0.7323, -1.3251, 0.9079, 0.0254, 1.3232, 0.9607, -0.496, 0
0.1663, 1.7256, 0.4939, 2.0629, 1.0336, -0.4405, 0.1297, 0.9472, -0.1655, 0.3549, 1.4394, 0.977, 0.2128, 0.2406, 1.1534, 1.7971, -0.275, 1.7884, -0.9177, 1.1771, 0
0.5987, -0.9047, 0.9738, -0.3835, 0.7012, 0.353, -0.041, 1.2403, 2.995, -0.7539, 0.2389, 0.0232, 0.5035, -0.2128, -0.31, 1.3491, 1.3675, 2.3291, -0.1493, 0.1978, 0
-0.9044, -0.5967, -0.0962, -1.3103, -1.5128, 1.2413, 1.1488, 0.3991, -0.6279, 0.1303, 0.016, 1.175, 0.5028, 1.0171, 1.5035, -0.3942, 0.8573, -0.134, -0.6168, 0.8722, 0
-0.3572, -0.2255, 1.5452, 1.4936, 0.1575, 0.5564, 0.888, 0.3823, 0.7743, 0.2264, -0.9808, 1.1851, -0.7471, 1.733, -0.1791, 0.5243, 0.9001, 1.7763, 2.7433, -0.4478, 0
1.247, -1.6356, -0.6272, 0.0086, 1.177, 0.7601, -1.3754, 1.1911, 1.6104, 0.689, -0.3648, 0.9553, -0.0649, 0.9538, 1.0006, 1.0506, 1.9492, 0.2838, -0.6503, -0.5419, 0
0.6866, -0.8787, 0.4314, -0.3143, 1.43, 0.6441, 1.091, 1.5526, 2.391, 0.9664, 0.9739, 2.9097, -0.4467, 0.9894, -0.8366, 1.0946, 1.7667, 0.9134, -0.4728, -0.1834, 0
-0.2946, -0.3484, 0.3899, -1.0402, 1.7103, -0.6307, 0.6209, -0.6802, 0.6366, 0.5942, 0.5249, -0.1775, -0.9539, -0.6788, -0.1625, 0.3563, 0.9976, 1.232, 0.369, 1.7085, 0
