@relation  twonorm
@attribute A1 real[-4.2497,3.5782]
@attribute A2 real[-3.9606,4.3451]
@attribute A3 real[-4.4798,4.4039]
@attribute A4 real[-3.8891,4.2589]
@attribute A5 real[-3.9099,5.6395]
@attribute A6 real[-4.0095,3.9901]
@attribute A7 real[-3.7334,4.4522]
@attribute A8 real[-4.5744,3.8648]
@attribute A9 real[-3.8136,4.254]
@attribute A10 real[-4.1999,4.0829]
@attribute A11 real[-3.9204,4.0953]
@attribute A12 real[-3.8262,4.3025]
@attribute A13 real[-3.9451,3.7817]
@attribute A14 real[-3.8516,4.1238]
@attribute A15 real[-3.6978,3.5485]
@attribute A16 real[-3.6976,4.2439]
@attribute A17 real[-3.9428,3.7233]
@attribute A18 real[-4.0653,4.0557]
@attribute A19 real[-4.1218,4.3238]
@attribute A20 real[-3.7831,4.279]
@attribute Class{0,1}
@inputs A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20
@outputs Class
@data
0.17, -0.3714, 1.1632, -0.2869, -1.0608, -0.0483, 0.5671, -0.6309, 1.6862, 0.9848, 1.17, 1.0487, 0.1784, 0.3082, -0.7494, 1.5085, 1.331, 0.4724, 0.7504, -0.1264, 0
-0.3794, 1.1637, -0.5425, 0.441, -0.4387, -1.2109, -0.1538, 0.4262, -0.9398, 0.633, 1.6692, 0.5951, -0.3797, -0.2844, 0.2025, -0.3601, -0.9222, -0.0934, 0.6935, 2.1517, 0
-0.5665, 0.4576, 1.1975, 0.605, -1.971, 0.3895, 0.1334, 2.4704, 2.943, 1.9951, 0.8083, 2.1304, 0.6244, 0.3549, 1.6902, 0.6601, 1.2269, 2.3875, 0.5037, -0.3862, 0
0.6534, 0.9799, 0.8702, 1.3464, -0.0252, 0.4177, 0.0090, -0.6544, 0.2905, -0.4502, 0.6486, 0.7843, 0.5016, -0.3675, 0.7539, 2.6432, 0.5339, 1.7481, 1.8642, 0.687, 0
0.6741, 0.0793, 0.2399, 0.8459, 0.3611, -0.9099, -0.1456, 0.8117, -0.9421, 2.0632, 0.9138, -0.7799, 0.1298, 0.8471, 0.7262, 1.0156, -0.4591, -0.1989, 0.2241, 0.391, 0
-0.0443, 0.1855, -1.0731, 0.7234, -0.0498, -1.0223, 1.2447, 2.0554, -0.6344, -0.5804, -1.1224, 0.7275, 0.2923, -0.1438, 1.7751, -0.2704, 0.8424, 0.362, -0.7351, 0.257, 0
-0.1258, 0.3269, 0.7918, 0.2909, 0.5901, 0.6543, 1.1096, 0.3497, 0.7766, 0.0181, -0.5873, -0.2862, 1.1231, -0.5069, -0.4618, 0.3695, 0.7855, 0.4719, 0.8244, -0.7842, 0
0.6499, 0.2112, 1.7543, -0.8215, 0.1552, 1.3815, -1.0856, 0.7372, 0.1132, 0.9567, 0.4029, 0.6061, 0.6155, 1.5054, 1.0897, 1.0949, 0.299, -0.1961, 0.7279, -0.247, 0
-0.0333, 0.0921, -1.6373, 0.0363, -0.1424, 0.6818, 0.4302, 0.9205, 2.1234, 2.1516, 1.1585, 0.3811, 0.2278, 0.3523, 0.8529, 0.9511, 1.1052, 1.7223, -0.1164, 1.241, 0
0.6252, 0.6587, 0.8076, 2.3908, -0.7412, 0.6154, 0.0472, 0.1976, 0.4077, 1.8414, 0.4024, 0.6244, 0.4604, -0.5288, 0.5202, 0.5435, 0.5275, 1.0867, -0.1722, 0.4159, 0
0.0182, 2.1863, 0.5126, 1.7242, 0.3737, -0.8203, 0.5126, -0.6152, 2.7601, -1.0781, 1.0878, -0.5176, 1.7369, 1.2537, 0.8335, 1.5949, 1.6962, 1.6314, -0.6954, -1.0545, 0
-0.4766, -0.3588, 0.9407, 1.6973, 1.042, 1.886, 1.4482, 0.4822, -0.1865, -0.6033, 0.6633, 0.4084, 0.373, 1.5024, 1.1685, 1.2457, -0.3868, 1.2985, 0.0863, 1.0295, 0
-0.2241, 0.9777, -0.5409, 0.9219, 0.8327, 0.041, -0.483, 1.8302, 0.8897, 0.2288, 0.1103, 0.0672, 0.5153, 0.9469, 0.8631, 0.8905, 0.0792, -0.914, -0.1892, 1.0222, 0
0.434, 1.5545, -1.0469, 0.2847, -0.5174, 1.2616, 1.5024, 1.6605, 0.5646, 1.7609, -1.241, 1.1178, 1.1359, 1.2203, -0.6279, -0.5314, 1.1867, 1.0549, 0.8564, -1.0615, 0
-0.0258, 0.3924, -0.6668, 0.4954, -1.4253, 0.4614, 0.9994, -0.0942, 0.6745, 1.4433, -0.0615, -0.1932, 0.2841, 0.0233, 0.8523, -0.1812, -0.2633, 0.5074, -0.5425, -1.5447, 0
0.7115, 0.2856, 1.4743, 1.0995, 1.1117, 0.0667, 0.5191, -0.8778, 0.4884, 0.1994, -0.4334, 0.3141, 0.9514, 1.6604, 1.7321, -0.3042, -0.407, 0.5229, 0.5716, 0.6644, 0
1.3797, -0.5846, -0.4467, 0.3564, 3.1361, 1.0301, 0.5897, 1.4281, 0.8706, 0.7918, 0.686, -0.8053, 1.1898, 0.3678, -0.8735, 0.6645, 1.9325, -1.7182, 1.661, 1.2064, 0
0.1767, 0.6778, -0.7126, 0.7075, 0.5401, -0.2582, 1.0592, 1.7551, 1.7909, 0.301, -1.1731, -0.1772, -0.2659, 1.2832, 0.118, 1.076, 0.7976, 0.1184, 0.1329, 0.3698, 0
-1.086, -0.563, 1.6508, 3.1467, 1.0256, -0.5009, 0.9717, 1.1778, 0.3664, -0.6884, 0.0678, 1.4772, 0.562, 0.19, 1.0716, 1.7796, -0.9425, 0.5576, -0.4417, 0.5599, 0
0.4677, 0.5699, 1.0062, 0.8119, 0.4696, 1.1647, -0.4012, 0.3649, 1.3772, 1.3194, 1.49, 0.767, 1.0724, -2.1075, -1.5103, -0.3177, 0.5609, 0.6147, 1.9927, -0.8696, 0
1.723, 1.4362, -0.4379, 0.4063, 0.654, 1.337, 1.4907, 1.9437, 0.1011, -0.206, -1.1307, -0.2669, -0.78, 1.7003, 0.8317, -0.2532, -0.1426, -0.3841, 1.0136, 0.9646, 0
0.9049, -0.056, -1.048, 0.471, 1.8256, -0.0811, 0.9876, -0.6444, 1.0094, 0.7103, -0.6121, 0.4791, 2.1543, 0.7591, 1.6675, 0.5368, 1.6398, 0.0696, -0.4758, 0.3385, 0
-2.3088, 0.353, 0.3513, -1.0342, -0.3781, -1.4555, 1.0116, 1.9246, 2.3784, 1.4092, 0.3109, -0.7303, -0.5475, -0.9946, -0.0372, 2.7899, -0.0901, 0.739, 1.7186, -0.6336, 0
1.129, 0.5313, -0.8853, 0.7467, 0.3192, -0.3266, 0.3192, 0.1113, 0.5645, -0.5111, 1.0234, 0.3592, 0.1188, 1.8116, -0.8271, 1.1191, 1.9936, -0.7443, 0.0616, 0.9943, 0
1.3218, -0.7824, 0.7345, 0.5739, 1.0506, 0.5931, -0.8779, 0.4276, 1.1094, -0.2019, 0.9302, 0.1832, 0.4985, -1.0188, 0.6506, 2.6749, 1.2041, 0.3662, 0.6805, -0.0788, 0
1.3814, -0.0319, 1.3721, 0.6731, -1.1736, -0.0326, 0.0456, 0.4892, 1.4481, -0.1482, 0.7484, 0.7375, 0.0448, 1.1498, -0.143, -1.4183, 2.4143, -1.1376, -0.4017, 0.4055, 0
1.7244, -0.2089, 1.0792, 0.1909, 0.6903, 1.8411, 0.7238, -0.8034, -0.7769, 0.9113, 0.2341, -0.7337, 2.6738, 2.245, 0.8011, -0.515, 0.9489, 0.1185, 0.9848, 0.6215, 0
-0.1979, -0.1082, 0.7459, 0.9834, 0.4526, 1.1061, 0.4926, 1.5118, -1.2295, 1.9043, -0.2955, 1.2873, 0.1649, 1.3835, 0.6625, 0.0010, 1.4808, 0.4658, -0.7336, 2.8676, 0
-0.4837, 1.0007, 1.3182, 0.8194, -0.9024, -0.7695, 1.0143, 2.5436, -0.2602, 0.9436, -0.2539, -1.2461, 0.6657, -1.2026, -0.8795, 1.3059, 0.0815, 1.2718, 1.7325, 0.0276, 0
1.2119, 1.7405, 0.6325, 1.028, 0.0792, 1.3296, -0.2373, 1.5768, -0.0609, 0.4438, 1.4191, 0.9118, -2.3567, -0.8768, -0.1668, 1.6909, 0.6, -0.1524, 1.3801, -0.4408, 0
1.3143, 0.7856, -1.4757, -0.314, 0.3831, 2.0026, 0.6525, 0.4849, -0.2218, -0.8039, -1.1232, -0.1989, -0.3225, 1.3953, 1.639, 0.9122, -0.6572, -1.5395, 1.1583, 1.0733, 0
-0.2866, 1.9636, 0.2181, -0.6956, 1.7427, -0.7787, 0.7474, -0.9249, 0.2181, -0.5316, 0.2534, -0.1336, -0.3195, -0.0327, -0.5082, 0.8795, -0.1295, -0.2379, 0.0378, -1.1758, 0
0.7076, 0.8378, 0.5341, -0.0167, -0.2763, 1.0224, 0.2935, 0.8074, 0.4437, 0.6395, 0.2967, 0.9143, 1.1034, 1.0352, 1.4945, -0.2932, 0.0114, 0.5024, -1.9849, 0.4706, 0
0.2465, -0.695, 0.6418, -0.2026, -0.8858, -0.7132, -0.8408, 1.0427, 1.4186, 0.8703, 1.2832, 0.4865, 0.4315, -0.8201, -0.0371, 0.0371, 1.1465, 1.1687, 0.5181, 1.3477, 0
0.589, -0.3693, 2.5223, 1.1596, 0.6054, 1.522, 1.4318, 1.8061, 1.417, 1.3794, 1.3941, -0.6002, 0.3732, 1.0086, 0.1608, -0.4673, -0.6237, 2.5393, 0.2991, 0.3848, 0
-0.4689, -0.1428, 2.3206, -1.3737, 0.2065, 0.8346, 1.2063, 1.3046, 0.524, -0.3562, 0.0726, 0.2202, -0.1298, 0.5292, 0.6517, -0.471, 0.7414, 2.0742, -0.2416, 0.7078, 0
0.0259, 0.6913, 0.7254, 1.471, 0.3736, -0.7381, 0.4518, 0.323, 1.0699, -0.4367, 0.6951, 0.7883, 0.9579, 0.4048, 0.7273, 0.0492, 0.9599, 1.0922, 3.1202, 1.9365, 0
0.6742, 1.7705, -0.8546, 0.4713, 0.4557, 0.8735, -0.5806, 0.9087, 0.0531, 1.005, 1.5381, 1.1448, 2.3549, 1.1177, -1.6696, -0.1426, 0.3058, 0.4093, 0.7141, 1.329, 0
-1.3281, 2.367, 0.2653, -0.7719, 0.3719, 0.3896, -0.3625, 1.7946, 0.5236, 0.1633, 0.4575, 0.5923, -0.1876, 0.6692, -1.0505, -0.6097, 0.5751, 0.3565, -0.0875, 1.4114, 0
1.1561, 0.9604, -0.3046, -0.1321, 1.3571, 1.0993, -0.5517, 1.8427, 1.2136, 0.8406, 2.3982, 1.2106, 0.6501, 0.7902, -0.3898, 0.2684, 2.5034, -1.1235, -1.6889, 0.8319, 0
1.7462, 0.147, -0.4335, 0.24, 1.907, 0.4869, -0.0728, 1.4733, 2.6837, -1.0122, 0.6358, 0.852, 0.2097, 0.5809, -0.742, 0.5463, 1.5744, 0.1094, 0.0066, -0.0228, 0
0.4371, -0.7366, -0.9763, 0.5329, -1.5491, 2.1149, 0.8014, 0.5326, -0.3341, -0.1951, -0.2584, 1.0699, 0.3795, 0.3766, -1.7908, -0.1592, -0.2392, -0.2496, -0.0906, -2.0645, 0
0.1955, -0.656, -0.1485, -0.0634, 1.6228, 0.9366, -2.1558, 0.8965, 0.1963, -1.5857, -0.3272, -0.7321, 0.6041, 1.4488, 0.7999, -0.6007, 1.8086, 0.6939, -0.4031, 1.0326, 0
0.8952, 1.0471, -0.2335, 1.1563, 2.6253, 0.2145, -0.9138, -0.8233, 1.9032, -1.6854, -0.1599, 0.4025, 3.0182, -0.451, 0.4487, 1.5468, 2.3035, 0.0203, 0.6726, -0.0364, 0
0.9154, 1.6338, 1.8555, -0.1071, 0.8074, 0.4034, 2.5933, 0.3573, -0.6006, 0.6418, 0.8548, -0.7397, 0.9745, -1.1052, 1.2585, -0.1938, 1.2588, -0.5861, -0.0255, -0.7415, 0
0.2174, 0.9085, -0.6177, 0.907, 0.7342, 0.2538, 0.7161, 0.5756, 1.5528, -0.0532, 0.7682, 1.5921, 1.7517, 0.0351, 0.2817, 1.2164, -2.6229, 1.8642, 1.2392, 1.3837, 0
0.1362, 1.489, -0.769, -0.172, 2.0937, 1.1305, 0.6469, 1.0796, 1.3461, 2.1312, -0.8551, 1.5052, 0.1286, -0.7384, 1.9719, -0.0928, 0.8056, 0.4423, 1.118, 0.5989, 0
-1.0553, 1.3396, 1.613, 1.5118, -0.4556, 0.0418, 0.7234, 0.1942, -0.5151, 0.8868, -0.5836, -0.2538, 0.661, -0.9298, 1.4294, -0.6706, 0.2477, 0.4641, 0.7291, 0.2307, 0
0.1995, 1.5217, -0.7331, 0.8492, 0.5033, 0.2082, 1.0089, -0.4157, 0.6806, 0.6037, 1.7959, -0.9425, 1.697, -0.0916, 0.0018, 0.0894, 0.1378, -0.0412, 1.0509, 0.3701, 0
-1.0507, 0.7402, 0.3674, 0.197, -0.0477, 0.4751, 1.8528, 1.0184, 0.3494, 1.8623, 0.8104, 0.9788, 1.2922, 0.5506, 1.7876, 1.8008, 1.3012, 2.4345, 1.1637, 0.9873, 0
-0.3874, 1.7604, 1.3996, -0.1698, 0.1204, 1.507, 1.0959, 0.9002, 0.0577, 0.9056, -0.4672, 1.1071, 0.9063, 0.9558, -0.6688, -0.2276, 0.7051, -0.4978, -0.5268, -0.031, 0
0.7164, -0.764, 0.5689, -0.4125, 1.6599, 0.8402, -0.2828, 1.3384, 2.049, -0.1142, 0.2241, -0.0984, -0.5449, 0.3679, -0.6356, 0.9542, 0.7052, -0.701, 1.4729, -0.2474, 0
-0.3166, 0.8311, 0.6833, 0.6981, -0.0484, 0.2762, -0.0387, -1.2078, 1.009, -0.5164, 1.3334, 0.745, -0.7083, 2.0137, 0.6018, 1.6263, 0.4716, 0.4752, 0.2237, 0.1967, 0
1.5104, 0.7001, 0.466, 2.8757, 1.6519, 1.0122, 1.9733, -0.1819, -0.1965, 1.3791, 1.3775, -1.4189, 0.2438, 1.1862, -0.0575, -0.5071, 0.699, 0.6419, 0.2973, 1.2941, 0
-0.2661, 2.2992, 0.2006, 0.8591, 1.8185, 0.5081, 1.7812, 0.3569, 1.0475, 0.3867, 1.5576, -0.0914, -0.1454, 1.7374, 0.351, 0.3607, -0.2422, -0.036, -1.4199, 0.1488, 0
-0.4544, 1.9003, -0.7303, 0.9066, 0.902, 2.2587, 0.2863, 0.8474, 1.3833, 0.6541, -0.4938, 0.619, 0.3487, 1.5503, 0.2698, 0.0647, -0.8194, 1.2313, 0.9913, 0.5926, 0
0.2338, 1.1239, 1.1837, 0.315, 2.3924, 1.4326, 2.7146, 0.682, -0.0677, -1.2175, -0.4284, 0.9316, -0.9146, -0.5106, 0.3867, 0.2154, 0.5867, 0.5583, -0.6244, 1.3437, 0
-0.04, 1.8433, -0.2808, 0.9267, 0.0857, -0.3664, 0.5572, -0.2082, -1.0157, 1.2764, 0.664, 0.8545, 1.0909, 0.0335, 0.4214, -2.0764, -0.0821, 1.7389, -0.9578, -0.5354, 0
0.687, 0.209, 2.9737, 0.0511, 1.0201, -0.1757, 0.6619, 1.1645, 0.4511, 0.6912, 1.5514, -1.4107, 0.2326, 0.647, 1.202, 1.5564, 0.669, 1.6614, 0.148, 1.2288, 0
0.082, 0.6652, 2.1162, -0.5397, 1.0845, 1.1166, -0.4101, 1.5675, 0.0129, 0.56, 1.9007, -0.5696, 1.1457, -0.1178, -1.9334, 1.5221, 0.1371, -0.0779, -0.1988, 1.5827, 0
0.3406, 2.126, 0.8582, 1.1236, -0.2281, 0.066, 0.6819, -0.3002, 0.7901, 0.4734, 1.0203, 1.5761, 1.0907, 0.5673, 0.3651, -0.0533, 0.6392, 0.5766, 1.6489, 1.1715, 0
0.2381, 0.1199, -1.3155, -1.0383, 1.1232, -0.0963, 1.1332, 0.5268, 1.36, 1.3155, -0.1973, 0.849, 0.6977, -0.1432, -0.1583, 0.4057, -0.4222, 2.8958, -0.083, 0.4485, 0
0.8765, 0.2862, 0.4023, -0.2602, -1.8545, -0.1214, 0.5024, 1.1655, 1.1728, 1.1624, 0.6102, 0.764, 0.1867, 1.0373, 1.748, -0.6266, 0.0498, 0.6844, -0.1556, -1.0597, 0
2.4075, 0.0653, -1.0235, -0.4596, 1.4208, 0.1985, 0.4463, -1.482, 1.0753, -0.4981, 0.6855, 1.3269, 3.1294, -0.4159, -1.1822, -0.1423, 0.818, -0.124, 1.1033, 0.463, 0
0.2641, -0.3828, 0.1583, -0.1979, 1.2703, -1.57, 0.4508, 1.9044, 0.5786, -0.6981, -0.1724, 1.1221, 1.5018, 0.0957, 0.1128, 0.8933, 1.2223, 1.4357, -1.2366, 0.167, 0
0.7665, -0.584, 0.1229, -0.6642, 1.3317, 0.2128, 1.5837, 0.2668, 1.2113, 2.2564, 1.1639, 1.487, 0.5932, 0.6148, 1.9435, 0.18, -0.391, -1.573, 0.0456, -0.3287, 0
-0.2305, 0.3148, -0.3888, -0.2396, -0.4024, 1.3135, 1.542, 0.6147, 1.1386, 1.4798, -0.8281, -0.1004, 0.4523, 0.2289, -0.1592, 1.3791, -2.3322, 0.4891, 0.6939, 0.8814, 0
-0.5847, 0.3128, 0.3268, -1.6586, 0.2198, 2.7242, 1.689, -0.303, 1.3339, -1.1874, -0.3375, 0.7376, -0.5899, 1.2994, 0.2895, 2.2567, -0.2438, 0.2485, -0.1492, 1.151, 0
-0.2328, -0.4431, 0.8137, 0.3514, 1.47, 0.6933, 1.5295, -0.0231, -0.8209, -1.753, 1.801, 0.5768, -0.7355, 0.9383, 0.6376, 0.6998, 1.6226, 0.5694, 1.7088, -0.2733, 0
1.7503, 0.3561, -1.3063, 0.8033, 0.5173, 0.7008, 1.197, -0.2673, -0.2939, 1.4792, -0.8014, -0.4054, -0.7869, 1.9885, -0.1829, -0.5118, -0.1832, -0.7248, -1.3831, 0.2169, 0
0.4216, 0.5499, -0.5787, -0.6072, 3.0238, 0.1104, 0.6397, 0.4918, 0.174, 1.6836, -0.8236, 0.6568, -0.8921, 1.6321, 1.4593, 0.1223, -1.5995, 0.4646, 1.6595, 0.2515, 0
1.4302, 0.6073, -0.7777, 0.0379, 0.223, 0.8134, 2.182, -1.4739, 1.3356, 1.7513, 2.0851, 0.7553, 0.5532, 0.2498, 1.1539, -0.2363, 0.2699, -1.3795, -0.4672, -0.2375, 0
0.9151, 0.0319, 1.114, 1.0609, -0.2752, 1.2221, -0.5137, 1.034, 0.8235, -0.7623, -0.8812, -1.4041, 1.0899, -0.7864, 0.9777, 1.4661, 1.1797, 1.8279, 2.159, 0.3101, 0
0.5917, 0.862, -0.3803, 0.5461, 1.1197, 0.6221, 1.1307, 1.9407, -0.1838, 1.2644, -0.0147, 0.4016, 1.7493, 1.9445, -0.6663, 0.7366, 0.1021, 2.6295, 1.41, -0.4846, 0
-0.3884, 0.704, 1.3409, -0.3285, 1.5124, 0.0725, 1.0517, 0.2589, -0.5911, 0.0478, 1.0255, -0.5281, -0.501, 1.6585, 1.0591, -0.7058, 1.6236, 0.6302, 1.214, 0.7857, 0
-0.322, 0.5372, 0.3406, -0.7847, 1.2562, 2.4121, -0.177, 0.0658, -0.5341, -1.057, -0.0151, 1.9875, 1.2173, 0.6628, -0.2877, 0.807, -0.455, -0.3522, 0.6045, -2.6297, 0
0.7708, 0.7542, 0.9943, 0.0437, -0.739, 1.051, -0.7419, 0.6996, 1.1352, 0.9902, 0.9698, 1.5986, -0.3269, 0.8273, 0.9552, 0.3476, 0.3881, 0.0265, 0.3299, 1.2377, 0
-0.4949, -0.8863, -0.5248, 1.0246, 1.2709, 0.0492, -0.8414, 1.2266, -0.9393, 0.3522, -0.363, 0.5743, -0.5453, -0.0763, -0.0483, -0.6077, 0.9603, 1.0346, 0.8364, -0.8032, 0
0.0951, 0.5435, -0.6849, 0.657, 0.4484, -0.5126, 0.3442, -1.0711, 0.0726, -0.9773, 2.0759, 0.9259, 0.0924, 1.7778, -0.596, 1.2838, 0.924, 1.2738, 0.4727, 0.9516, 0
0.656, 1.1061, -0.6754, 0.852, 0.7461, 0.9715, -0.1003, 2.0265, 0.8049, 0.6238, 0.7257, 0.8154, 1.3616, 1.9129, -0.4054, 0.9398, 0.9788, 2.0256, 1.0604, 0.1802, 0
-0.7255, -0.5452, -0.2243, 0.0307, 1.5259, 0.2121, -0.1005, -1.0077, 1.0501, 2.3311, 0.5482, -0.753, 1.1258, -0.343, 0.3259, 0.3096, -1.9228, 0.3234, 0.5362, 0.8823, 0
0.6866, 1.8519, 0.4926, 0.2938, 2.2316, -0.6224, 1.2619, 0.1492, 0.5974, -0.4658, 1.3675, -0.4852, 1.098, 0.0815, -0.3223, 0.8729, 2.5789, -0.044, 0.4904, 1.2036, 0
0.3015, 0.9044, 0.5403, 0.0715, -0.4389, 2.3606, -0.8195, 1.2598, -0.3077, -0.3835, -0.4079, 0.821, -0.3839, 0.3709, -0.6511, 0.2203, 0.3095, 0.2483, -0.6444, 0.5945, 0
2.031, -0.2175, 0.6514, 1.5894, -0.1322, -0.1121, -0.0899, -1.146, 0.2675, 0.6986, 1.2717, -0.4791, 1.1029, 2.2971, 0.6558, 0.4164, 1.1206, 0.6663, 0.4533, 0.1541, 0
1.0241, -0.2493, 2.1694, 1.6344, 0.5357, 0.5786, 2.2047, 1.2628, 0.0964, 0.9405, 0.1208, -0.9563, 1.1037, 0.7399, 0.6592, -0.0372, 0.3585, -0.9271, 0.5822, 0.719, 0
1.3799, 1.2112, 0.0661, 2.2473, -0.948, -0.0023, -1.8407, 1.1446, 0.8754, -1.0955, 1.1864, -0.2041, 1.1025, 1.3926, 0.7059, 1.3008, 0.7231, -0.6497, -0.8962, 0.7779, 0
-0.0496, -0.4502, 0.2988, 1.2486, -0.4711, 1.1581, 0.2443, 1.7098, -0.5604, -0.0393, -0.705, 1.9485, 1.5292, -0.876, 1.1025, -1.2033, -0.9567, -0.4369, 0.6677, -1.6559, 0
1.6303, 2.153, 0.1346, 0.7185, 0.2943, 1.7325, 0.7594, 0.6481, 1.2921, 0.733, 0.5785, 0.6349, -0.1124, 1.1545, -0.3545, 0.9913, -0.3353, -1.0209, 2.5644, -0.032, 0
0.3421, 0.8203, 0.2758, 0.3681, 0.6631, 0.8141, 0.1034, -2.128, 2.6825, 2.6429, 1.8552, 0.4739, -0.9331, 1.7266, 1.1685, -0.6359, 1.2659, 2.3448, 0.2397, 0.6902, 0
1.4273, 0.5135, 1.7313, 2.1472, 0.6097, -1.5614, 0.5609, 0.7785, 0.4574, -0.4482, 0.914, -0.2984, 0.8339, 1.5602, 0.1491, -0.1107, 0.736, -1.3913, -0.1083, 0.4678, 0
1.1497, 0.1809, 1.3225, 0.9754, 0.9954, -0.6747, 1.0006, -0.2072, -0.1121, -0.0777, -1.9808, -1.5569, 0.5908, -0.0375, 0.8827, 1.1084, 0.6647, -0.6709, 0.6577, 0.4693, 0
0.8496, 1.3741, -0.6506, 0.3019, 0.1835, -1.3635, 1.1683, -2.2761, -0.5254, 2.2093, 0.6704, 1.7988, -0.1725, 0.0542, 0.9399, -0.6367, -0.1393, 0.2243, -0.8795, 0.5997, 0
0.3071, 0.8514, 1.1561, 2.0485, -0.1496, 0.8286, -0.2079, 1.3278, -0.4861, 0.0758, -0.5098, -0.9833, 2.7908, 0.6655, 0.4234, -0.1316, 0.5792, 0.5573, -0.6325, 1.1144, 0
-0.3783, 1.4223, 0.5724, 1.6776, -1.1419, -0.51, 0.0514, -0.681, 0.356, 0.866, 1.3583, 0.3668, 0.5348, 0.5779, 0.8438, -0.6665, 1.5586, 1.1982, -0.3336, 1.1514, 0
1.1274, 0.2678, 0.0205, -0.5489, 0.7148, 1.1091, -0.4558, 1.4407, 1.5346, 0.7222, 0.4529, 0.1773, 0.9744, 1.1179, 0.4356, 1.7726, 0.0931, -0.5468, 1.27, -1.0454, 0
1.6579, -0.6203, 0.02, 0.9946, 0.6692, 0.1448, -1.1604, 0.2564, -0.1235, 1.5682, 0.0535, 0.7703, 0.6442, 0.9089, 1.4527, 1.4652, 1.4013, 1.842, 0.599, -0.8163, 0
2.0304, 0.0134, 1.2898, 0.6735, 0.1314, 0.0877, -0.4269, 0.8309, 1.8216, 1.1252, 0.1745, -0.422, 0.7521, 0.4424, 2.1299, -0.3776, -1.2182, 0.0558, 0.3424, -0.9164, 0
-0.9959, 1.2342, 1.5306, -0.9642, 1.9217, -0.5231, 0.5418, 1.2804, -0.6361, -0.2375, 2.1018, -0.3032, 0.5446, -0.8123, 1.1324, -0.3752, 0.133, 0.1428, 0.2462, 0.098, 0
0.1939, 2.5826, 1.5649, 0.4609, -0.1703, -0.2125, 0.8857, 0.7312, -0.0866, -0.7367, -1.849, 0.4664, -0.1343, -0.2622, 1.4087, 0.4255, -0.2688, -0.1763, -0.9496, -0.7956, 0
-0.102, -0.0344, 0.6045, 1.2963, 0.8376, 0.0264, 0.1559, 0.1619, 1.8673, 1.5255, 0.6869, 0.758, 0.4323, -0.8748, -1.6531, 1.0282, -0.2882, 1.1855, 1.8404, -0.6756, 0
-0.1339, -0.6704, 0.0664, 1.4318, 0.6778, 0.6265, -0.7357, 0.8213, -0.0818, 0.6297, 1.533, 0.101, 0.8113, 1.3385, 0.9536, 0.4539, 0.6757, -0.2737, -0.0381, 1.2557, 0
2.576, 0.6942, 0.0871, 2.53, 0.8625, -0.6451, 0.8027, 0.2399, 0.51, -0.2004, 0.5495, 0.2732, 0.8455, -0.2971, -0.7844, -0.8071, 1.1261, -1.154, 2.1276, 1.3581, 0
0.3347, 1.0812, -0.5667, 0.9609, 0.3872, -0.4823, 0.3852, -0.8508, 2.2069, -0.7282, 0.3187, 0.1402, 2.1817, -0.4212, 0.0433, -0.4775, -0.893, -0.3519, 0.6499, -0.9206, 0
0.0435, 1.3484, 1.5348, 1.5189, 2.243, 1.0683, 1.2356, -0.1292, 0.5907, -0.5711, 1.2099, 0.8501, 2.3951, -1.3892, 0.5139, -0.7991, 0.0724, -0.1994, 0.1844, 0.6317, 0
-0.5247, 0.085, 0.4405, 1.7857, 0.9764, -0.4034, -0.5453, 0.4596, 1.3016, 0.6934, 1.2892, -1.1335, 0.3664, 0.9956, 0.6819, 2.4475, 0.4217, 0.2322, -0.5953, -0.4533, 0
1.7321, 0.4835, 0.8064, -0.6516, 1.9414, 1.2958, -0.4152, -1.0152, 1.1411, 0.1417, 1.4121, -0.548, 0.2058, -0.3744, 0.6275, 1.7821, -0.8221, 1.2723, -0.3798, 1.7285, 0
0.6847, -1.7402, 0.2536, 0.8399, 0.1243, 0.8614, 1.1079, -1.4507, 0.3769, -0.4299, -0.531, 0.5602, 0.5978, 0.3135, -0.1932, -0.8504, -1.4196, 1.5835, -0.3445, -0.4015, 0
1.5872, 1.3763, 1.1011, 0.1868, -0.2437, 1.1602, -0.8801, 1.1582, 0.4428, 0.0257, 0.7117, 0.1647, 0.0175, -0.4299, -0.1174, -0.2953, 0.6668, -0.978, -0.4762, 0.2358, 0
0.6585, -0.7104, 0.0267, 0.8695, 0.4526, 1.5529, 1.0982, 1.177, 1.3895, 0.4156, 1.9934, 0.9234, 0.6109, -0.2209, -0.046, 0.3686, 2.2565, -0.117, 0.1989, 0.0931, 0
1.5943, 0.2866, 0.4038, -0.0846, -1.0516, 0.0991, 0.5238, 0.4092, 0.5174, 0.8574, -0.4276, 0.858, 1.3183, 0.7327, 0.1929, 1.2836, 0.2231, -0.7159, 0.626, 3.7864, 0
-1.9712, -0.3112, 0.3716, 1.3031, 1.7614, 0.0113, 0.6969, 1.2606, 0.6265, 0.2541, 0.3379, 0.8942, 0.1511, 0.4405, -0.1913, 0.1622, 0.1736, 0.9738, -1.1905, -4.0E-4, 0
