@relation  twonorm
@attribute A1 real[-4.2497,3.5782]
@attribute A2 real[-3.9606,4.3451]
@attribute A3 real[-4.4798,4.4039]
@attribute A4 real[-3.8891,4.2589]
@attribute A5 real[-3.9099,5.6395]
@attribute A6 real[-4.0095,3.9901]
@attribute A7 real[-3.7334,4.4522]
@attribute A8 real[-4.5744,3.8648]
@attribute A9 real[-3.8136,4.254]
@attribute A10 real[-4.1999,4.0829]
@attribute A11 real[-3.9204,4.0953]
@attribute A12 real[-3.8262,4.3025]
@attribute A13 real[-3.9451,3.7817]
@attribute A14 real[-3.8516,4.1238]
@attribute A15 real[-3.6978,3.5485]
@attribute A16 real[-3.6976,4.2439]
@attribute A17 real[-3.9428,3.7233]
@attribute A18 real[-4.0653,4.0557]
@attribute A19 real[-4.1218,4.3238]
@attribute A20 real[-3.7831,4.279]
@attribute Class{0,1}
@inputs A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20
@outputs Class
@data
-0.0993, -0.2235, 1.0996, 0.0454, -0.6307, -0.8562, 1.002, 0.291, 0.9894, 0.0018, -2.1394, -1.1777, 0.7711, -0.0439, 0.8538, -0.9313, 0.7776, 1.0883, 0.1126, 0.8236, 0
0.8913, -0.1487, 0.6502, -0.1962, 2.1845, 0.107, 0.1022, -0.1848, -0.2027, 2.1472, -0.5715, 0.9618, 2.0297, 0.6027, 2.0843, 2.0495, -0.7535, 0.848, 0.9568, 0.652, 0
0.1236, -0.9548, 0.4822, 1.2543, 1.064, 0.3871, 1.6135, -0.3463, -3.0943, -1.3637, 0.5719, -1.209, 0.3013, 0.0717, 0.1436, 2.1165, 1.3148, 0.2836, 0.9418, 1.9388, 0
2.0663, -0.4037, 0.2693, 0.7803, -0.3947, 0.7426, 1.7837, 2.0791, 0.5498, 1.7194, 0.5721, -0.3745, 1.1139, -0.3333, -1.6756, 0.9485, -0.5004, -0.4959, 1.4473, 2.1135, 0
-0.3921, 0.3137, 0.64, 0.9785, 0.3046, 1.0971, 0.3775, 0.5709, 1.8472, 0.1512, -0.0114, 0.6785, 1.964, -0.3921, 0.0621, 1.8324, 0.3353, -1.152, 1.4015, -0.4843, 0
-0.0763, 1.4303, 1.5638, -0.9167, 1.0851, 0.5846, 1.3307, 0.7389, 0.9269, 0.2177, 0.3534, -0.2385, 1.3512, -0.8768, 2.2565, 1.95, 0.5705, 0.523, 0.0398, 0.9571, 0
0.8718, 0.1261, 0.9526, -0.1292, 1.3078, 0.9158, 0.034, -0.0438, 1.2662, 1.9327, 0.8095, 2.4784, 0.9255, -0.0573, 0.645, 2.7682, 0.395, -0.3723, -0.9533, 0.0884, 0
2.241, 0.6076, 0.9493, 0.9901, -0.0908, 0.8346, -1.7009, 0.9429, 1.6231, 1.7183, 1.0025, 0.4874, -0.5574, -0.1991, 0.8011, 2.1266, -1.3491, 0.6689, -0.0868, 0.056, 0
-1.1734, 1.8453, 1.6464, 1.4109, 0.6048, -0.1593, 1.121, -0.9273, 0.8791, -0.7008, 0.0778, 0.3476, 0.4235, 0.3535, -0.2782, 0.3611, -1.662, 1.0194, 0.3405, -1.0919, 0
0.9236, 1.3274, 1.3374, 0.7513, 0.5432, 1.6429, 0.5673, 0.6533, -0.1905, -0.5105, -0.2784, 0.0659, 0.2745, -1.3229, 0.9685, -0.7214, 0.4662, -1.3032, 1.331, 1.2865, 0
0.3649, 1.0312, -0.4136, -0.8478, 2.0386, 0.9977, 0.6574, 1.1585, 1.4296, 1.0957, 1.3633, 0.7095, 1.1274, 1.6908, 0.2055, 0.7603, 1.8448, 0.4577, 0.4064, 1.7515, 0
1.4769, 1.8967, 0.4146, 1.5909, -1.6253, -1.6524, 0.0964, 0.7309, 0.5097, 1.1901, 0.6311, 1.425, 1.4228, -0.7128, -0.9732, 0.5192, 0.8763, 0.5197, 0.0258, 0.5377, 0
-0.6421, 1.5729, -0.7855, -0.1997, 1.9687, 0.5075, 0.5121, -1.477, 1.3308, 0.831, 1.9874, -0.3936, -0.4358, -0.0783, 0.5665, 1.3052, -0.2003, 1.6781, 0.2085, 0.6675, 0
-0.2182, 0.9455, 1.3812, 0.8637, 1.3723, 1.0222, 1.0834, -0.6284, -0.2294, 0.8832, 0.2957, -0.0317, 0.8822, 0.5725, 0.4615, -0.3421, 2.2417, -2.1785, 2.0265, 1.8024, 0
1.8003, 1.037, 0.6881, 0.6637, 1.0811, 2.0716, 0.0244, -0.2307, -1.4326, 1.4101, -0.6551, 0.0255, -0.5203, 0.0334, 0.6769, 0.3284, -0.1, -0.5379, -0.6889, 1.187, 0
1.3438, 0.9283, -0.2731, -0.1096, -0.6457, 1.1084, 1.9237, 0.0832, -0.7844, 1.2432, 0.1233, 0.1982, 1.8218, -1.1082, 0.6706, 0.5812, 0.0354, 0.7062, 0.2776, -0.8833, 0
1.7736, 1.2528, 2.0966, -1.0051, 1.5505, 0.2569, -0.4635, 1.1499, -0.6521, 1.782, 0.406, -0.1506, -1.7326, -0.5575, -0.1545, -1.2217, 0.7442, -1.9969, 1.002, -0.6672, 0
0.0426, 1.8646, -0.0584, 0.6016, 0.3923, 2.1352, -0.0562, -0.1674, 0.8986, -0.5122, 0.0078, 0.8873, -0.6587, 0.9889, -0.6319, 0.3793, 0.8509, 1.1192, 1.8008, 0.0913, 0
-0.7968, 1.4845, 0.2438, 0.0020, -0.1591, -0.8483, 2.4181, -1.4874, 1.4993, -0.789, 0.3688, 1.548, 0.8469, 1.0357, 0.9366, -0.2633, -0.4543, -0.3694, 0.5849, 0.0475, 0
0.4548, 1.0893, 0.2624, 1.0751, 0.6842, 0.0514, 0.4524, 0.3036, -0.9023, -1.0744, -0.4812, 0.3463, -0.4427, -0.5654, 0.9788, 0.9055, 0.7532, -0.4751, 0.717, -1.3436, 0
0.4189, 0.2267, -0.9842, 2.3883, 1.2202, 0.4034, -1.5477, -0.8266, 2.0021, 0.2201, 1.0202, 1.616, 1.1058, 0.7677, 0.6403, 0.739, 0.9075, 1.8708, 0.1262, 0.8404, 0
1.4641, 0.1528, 0.4328, 0.64, -1.6136, 0.819, 0.3906, -0.6653, 1.3378, -0.7309, -0.2728, 0.0123, 1.8586, 0.3386, -1.9226, -0.4356, -0.3659, 0.3678, -1.2584, 0.2153, 0
0.6594, -1.3527, 1.7649, 1.4302, -0.3427, -0.05, 1.6158, -1.72, -2.1173, 0.0688, 1.1663, 0.2042, 1.0866, 1.242, 1.0138, -1.2234, 0.655, 0.6036, 0.3414, -1.4216, 0
-0.1762, 2.4621, 0.3145, 1.6559, -0.8042, 0.9046, -1.6408, 0.4564, 1.709, -0.741, 0.2994, -0.0020, 1.6191, -0.3735, 1.5289, 0.0153, 2.2993, 0.0547, -0.3613, -0.0184, 0
1.2072, 0.1299, 1.3713, 0.67, -0.5513, 0.0027, 0.358, 0.0365, 0.9709, 0.2525, 1.7192, -1.8555, -0.2335, 1.4815, 2.0619, 0.1716, 0.026, 1.6315, -0.5871, 0.0347, 0
-0.7365, 0.3667, -1.1735, 1.5236, 2.1642, 1.1792, 1.2485, 0.2233, 0.433, 0.1117, 0.6066, -0.7033, 0.6214, -1.2628, 0.2987, 0.5565, 0.8658, 0.6925, 0.2872, 1.302, 0
-0.8161, 1.8994, 0.729, 0.7113, 1.1355, -0.8424, 1.2504, 1.8646, 0.3641, 0.4971, 1.8241, 0.9509, 0.8356, 0.1062, -0.2381, 0.751, -0.056, -0.4573, 0.7656, 1.948, 0
0.9342, 0.8631, -0.5523, 0.4904, 0.7778, 1.2919, -0.0626, 0.5459, -0.3952, -0.2448, 2.5343, -0.0454, 0.7542, -1.5817, 1.5055, 0.2386, -0.5136, -2.4308, 0.8808, 0.6992, 0
0.1312, -0.2204, 0.5734, -1.614, -0.9467, 1.0693, 1.477, -0.8261, 1.9207, -0.4513, 1.3217, -0.9586, 0.6407, 0.7877, -0.2216, -2.0803, 2.4469, 0.5143, -0.506, 0.2975, 0
-0.2503, 0.2087, 2.7881, 1.8939, -0.0761, 0.3975, 2.3546, -0.3947, 1.9123, 0.0014, 1.1459, -0.0702, 1.0296, -0.6068, -0.8321, 0.3056, 0.1407, 2.846, -0.5083, -0.3448, 0
0.9346, 0.2762, 2.1516, 0.799, -1.2364, -0.5339, 0.3196, -1.6221, 1.2413, -0.5242, -0.1399, 0.6439, 0.2267, 2.3892, 1.2128, 0.9923, -0.4885, 0.5582, -1.2311, -0.0548, 0
0.8674, 0.6221, 1.6168, -0.4111, 0.5956, -0.7078, -0.828, -0.1486, 0.8677, -1.3101, -0.0892, 0.5989, 0.2659, -0.9596, -0.0865, 0.509, 0.7901, 1.7176, -0.3366, -0.4634, 0
1.6227, 1.9614, 0.9813, 0.2345, 0.7042, -0.2193, -0.1892, -0.0311, 1.3955, 1.9049, -0.0929, 1.3416, 0.7651, 1.2414, -0.0895, -0.8794, -0.2111, 0.8198, -0.5115, 2.2152, 0
-0.627, -1.5344, 0.3253, 1.1172, 1.031, -0.11, -0.6842, -0.9041, 1.1966, 1.7469, 1.8478, 0.2835, 0.4428, 2.4065, -0.7817, 0.7588, 0.3135, -0.2213, 2.3572, 1.7732, 0
1.726, -0.6214, -0.4093, 0.7342, 0.7823, 0.014, 1.8815, 2.3809, -0.2048, 0.4554, -0.0428, 0.5042, 2.0575, 0.9727, 0.4658, 1.1877, -0.3623, 1.45, 1.6904, 0.608, 0
0.1062, 1.3347, 1.4006, 0.7344, 0.7892, 1.4194, 0.6064, -0.8188, -0.4658, -0.4156, 0.3467, 1.5603, 2.0453, -0.3351, 0.3349, 0.3482, 0.3911, -0.9065, 0.5095, -0.541, 0
1.1714, 0.9898, 0.2837, 0.164, -0.5375, 0.5574, 0.3302, 1.5441, -1.1991, -1.9274, 1.4128, 1.1761, -0.2854, 1.3593, -1.0987, 0.0638, 0.9251, 0.8302, 0.9635, 0.6571, 0
1.4604, -0.6365, 2.3695, 1.8688, 3.3984, 0.9955, 0.1518, 0.327, -0.0824, 2.4231, -0.7066, 0.4311, 1.2022, 0.6677, 0.4577, 2.2283, 1.2685, 1.7586, 0.402, 0.8335, 0
0.7749, 1.1138, -0.2003, 0.095, 1.4009, 1.3082, 2.8835, 1.9379, 1.3993, 0.9286, -0.7021, 0.4054, 1.6342, 0.3, 0.5862, 0.917, 0.7232, -0.5923, 0.7, -0.8768, 0
0.7405, 2.0592, 0.9175, 2.043, -0.4342, 0.0456, 0.4954, 0.0146, -0.7738, 2.4127, 1.2193, 0.2865, 1.2062, -0.4333, -0.2578, 0.2344, 0.4673, 1.006, 0.3101, -0.3446, 0
-0.864, 0.7798, 1.4105, 0.4164, -0.9393, -0.071, 0.8215, 2.431, 1.571, 0.5187, 0.6095, 0.9511, 2.3869, 1.0671, -0.353, -0.3979, 0.6031, -0.4425, -0.6077, 1.1255, 0
0.8209, 1.517, 0.2671, -0.4589, 1.0058, 0.5059, 1.0323, 2.0, 0.4673, 0.1641, 1.4012, 1.5502, -0.1617, 0.6099, 1.7676, 0.3154, 2.2202, 1.1725, 2.1021, 0.4476, 0
0.2124, 1.0609, 1.6441, 3.3676, -0.4654, 1.054, 0.2603, -0.3657, 0.3801, 1.0609, -1.9599, 0.5602, -0.1022, 1.0287, 1.9014, 2.6659, 2.5933, 0.4449, 0.0966, 1.0645, 0
0.6244, 0.5829, 1.272, -1.5109, -0.195, -0.1878, 0.4761, 0.5194, 0.8085, 0.6366, 1.1856, 0.3723, -0.5548, 0.7522, 1.6454, 1.1041, 0.7619, 1.5906, 1.5619, -0.5217, 0
0.7011, 1.6157, 1.7018, 1.4491, 1.7158, -0.4612, -0.3439, -0.6441, 1.4035, -1.246, -0.8064, 0.4804, 0.2584, 1.5499, 0.406, 0.4779, 1.4294, 1.1247, 0.3955, -0.3869, 0
1.4416, -0.336, 0.1186, 0.2074, 1.3853, -0.4598, 0.6261, 1.5403, 1.1212, 0.5781, 0.4205, -0.6756, -0.4163, -0.718, -0.2916, 1.0903, 0.3013, 1.9651, -0.0308, -0.0807, 0
3.0272, 1.3713, -0.4216, 2.0816, 0.0969, -0.3935, 1.2515, 0.4543, 0.1492, -0.8727, 0.9034, -1.0032, 0.798, 0.7232, -0.6826, 0.9185, 1.6646, 2.2976, 0.8431, 0.9837, 0
0.2372, 1.631, 1.2165, -1.2675, 0.8381, 0.6996, 0.5313, 0.1625, 0.6356, -0.9259, 2.2128, 0.9681, -0.1911, -0.9991, -1.3125, 2.1134, 0.1182, 1.3236, 1.4501, -0.7224, 0
1.5285, -0.2486, 0.2661, 1.045, 0.4495, 0.9986, 1.3104, 2.5722, 2.8018, 0.8873, 1.2457, 1.3438, 1.384, -0.43, 1.726, 0.6596, -0.4591, -1.0538, 1.2964, -0.9277, 0
1.4459, 1.549, 0.0858, 0.7399, 0.4214, 1.0585, 1.5049, -0.5801, 0.2385, 2.2342, 0.2534, 0.1523, 0.3378, 1.4377, -1.0321, 0.9759, 0.014, -0.0217, -1.9835, 1.3152, 0
0.4967, 1.5547, 0.7297, -0.6292, 2.1322, 0.9, 0.4709, 0.5282, 0.9551, -0.5633, -0.2826, 1.3768, 0.7949, 0.2095, 2.1401, 0.9436, 0.837, 0.2111, 0.0757, 0.8402, 0
0.6051, -0.8563, 0.4805, -0.1357, 0.3848, 0.4535, 0.5753, 1.218, 0.0281, 1.3596, 0.7166, 1.1564, -0.4106, 1.9034, 0.2109, -0.3172, 1.983, 1.3391, -0.5523, -0.8406, 0
-1.15, -0.2977, 1.9164, -0.5311, 0.528, -0.4734, -0.1026, 2.6102, -1.21, -0.0897, -0.0614, 1.3288, 0.6444, 1.1435, 1.7005, 0.7246, 1.774, 1.1021, -0.0572, 0.381, 0
0.6004, -0.9811, 0.4914, 1.3811, 0.8639, -0.7844, -0.098, -0.2668, -1.045, -0.5759, -1.229, 1.5659, -0.4241, 0.2249, -0.1897, 1.0244, -1.5809, 0.4342, -0.5908, -0.6448, 0
2.0284, 0.3519, -0.1407, 1.1478, -0.4279, -0.368, -1.7156, 0.9021, 0.0858, -0.0785, 1.0256, 1.0845, 0.1667, 0.5764, -1.1117, 0.4645, 0.3752, -1.1642, 0.5223, -1.1196, 0
1.0507, 0.7223, -0.9104, 0.0248, 1.3969, 0.0304, 0.8314, -0.6552, 1.2155, -0.8253, -1.2883, 2.6975, -0.0134, -0.4034, 1.8483, 1.0971, 1.3852, -0.4808, -1.0136, -0.369, 0
1.5273, 0.0521, 0.245, 1.7972, 1.3102, 2.227, -0.4729, 0.0233, 0.0163, 1.3671, 0.9097, -1.3388, 1.7814, -0.8322, 1.493, -0.042, -0.0578, 0.1378, 1.0622, 1.2393, 0
-0.3819, -0.9008, 1.8093, 1.2368, -0.3872, 0.0692, 2.2175, 0.3137, -0.3672, 1.4802, 1.9346, 1.3074, -0.6994, 2.5675, 0.0307, 0.4282, -0.101, 0.4855, 0.4422, 0.6225, 0
-0.8757, 1.3415, 0.1464, 0.7928, 0.1672, -0.2208, -0.7193, 1.3084, 0.935, 3.1899, -0.1728, 0.3443, 0.1832, 0.2863, 0.8267, 0.7346, -0.4871, 1.7155, 0.2601, 0.6676, 0
0.6537, 0.4686, -0.5375, -0.198, -0.4521, -0.7368, 1.1623, 1.0117, 1.7569, -0.7584, -0.0839, -1.8896, -1.6771, 2.2346, 2.1564, -0.3455, -0.9943, -0.2423, -1.2917, -0.0386, 0
-1.1721, -0.1695, -1.8253, 2.6688, -0.0355, 0.4233, 0.3933, 0.5619, -0.3035, -0.5707, 0.8205, 2.0928, 0.1256, -0.1236, 1.8499, -1.0645, 0.0852, -0.5595, 0.9046, 0.8429, 0
-0.4828, 0.2585, 1.2764, 0.2994, 0.0657, -1.0762, 0.1426, 0.0655, 1.5286, 0.7911, 2.1172, -0.4427, 0.5285, 0.8833, 0.5959, -0.6571, 0.7001, -0.8147, -0.2536, 0.4037, 0
-0.9706, 0.0589, 0.3856, 0.4459, -0.4212, -0.9043, 1.8601, 0.7705, -0.374, -0.6698, 1.3971, 0.1924, -0.1049, 0.3701, 0.2921, 1.5008, -1.6334, -0.485, 1.2699, 0.5064, 0
0.2041, 0.8758, -0.3216, 1.4069, 1.9996, 0.8006, 1.2398, 1.026, -2.1524, -1.4443, -0.6284, 1.3037, 0.2969, -0.2333, 0.4998, -0.18, 0.6503, -0.2934, -0.1539, 0.0736, 0
-0.8329, -0.8473, 1.5126, 0.5941, 1.9266, 1.2052, -0.4341, 1.4839, -2.8767, 0.9029, 2.8267, 1.4447, -0.238, -0.7698, 1.005, 1.2656, -0.9058, 1.1353, 1.9903, -0.5867, 0
0.5142, 0.3214, 0.4925, -0.659, 0.8212, 0.602, 0.5661, 0.3996, 0.863, -2.0804, 0.4418, 0.9142, 0.2241, -0.3062, 0.9504, 2.1365, -0.0447, 0.4728, -0.1692, 2.3102, 0
0.8779, 2.0217, -1.4142, -0.7433, -1.3087, 0.802, 0.2749, -0.5094, 0.6548, 1.8348, -0.5921, -1.8051, 0.08, 0.958, 0.5636, -0.4462, 0.2873, 0.4383, 1.5441, 0.7805, 0
-1.6483, 1.6013, 0.1248, 0.1806, -1.4841, 2.0797, 0.5915, 0.4454, 0.7831, 0.8936, 0.0736, 0.8351, 1.1058, 0.9899, 1.2794, -0.2438, 1.6018, 0.4431, -0.111, 0.2916, 0
0.132, 0.9992, 0.0157, 0.1728, -0.6828, 0.4631, 0.2962, 1.1415, 0.1849, -1.2711, 0.7383, -2.287, 0.7538, 0.0596, 0.7878, 0.337, -0.8301, 1.3265, -0.298, -0.0315, 0
-0.7009, -1.2619, -0.47, 1.4892, -0.2704, 0.419, 1.6101, 1.3232, -0.1097, 0.2313, 0.3002, 0.2874, 1.1806, 0.7791, 2.6467, -1.112, 0.3839, 0.3741, 0.9322, -0.2007, 0
-0.0018, 1.4971, 1.3292, -1.1195, 0.3115, 1.6098, -0.6507, 0.7883, 0.2313, -0.1821, -0.5507, 2.192, -0.952, 0.6901, -0.8849, 0.928, 1.4047, 1.9339, 0.2146, -1.2984, 0
0.6686, 0.797, 0.1555, 0.019, 2.0255, 1.7467, 0.2629, 0.5905, -1.1243, -0.8772, 0.6216, 0.1274, 1.1143, 2.4524, -1.0506, 0.1152, 0.1088, -1.1055, 0.5367, -0.3981, 0
-0.031, -1.0766, 1.0107, 1.0131, -0.1104, 0.3267, 1.3825, 2.0192, -0.2276, -0.5984, -0.7772, 0.5667, 0.3185, -0.713, 0.5099, 0.6542, -0.916, 0.0994, 0.6671, 0.183, 0
0.7896, 3.9141, 0.3197, 1.5004, 1.4473, 0.2891, -0.1091, 1.5143, 0.5854, -0.2093, -0.7047, 0.7922, 0.3073, -1.2768, 0.571, 1.1688, 1.3166, 0.5701, -1.3956, 0.8038, 0
-0.1923, 0.2661, -2.2963, 1.1754, 0.7077, 0.0398, -0.3153, -0.2061, -0.3242, 1.3027, -0.2233, 2.6194, 0.0255, 0.2422, 0.3421, 1.6199, 0.2652, 1.7053, 1.7167, 0.6861, 0
-0.1625, 0.5653, -0.2553, 1.8614, -0.9894, 1.3834, 0.757, 1.0342, 2.4366, 0.8221, -1.1668, 1.0852, -0.3093, 0.6372, -0.8338, 2.5616, 1.0602, 0.6158, 0.9875, 0.4968, 0
0.5335, -1.5221, -0.625, 1.7345, 1.3909, 0.9218, -0.7923, -1.2768, 0.9459, 0.5029, 0.9894, 0.5453, -0.7527, 0.1154, -0.2476, 0.9464, 0.5843, 1.2744, 0.9199, 0.0997, 0
0.3094, 1.6613, 0.5545, 0.4045, -1.3382, 0.6577, 0.0124, 0.0263, -0.0037, 0.1666, 0.7505, 0.3312, -0.3299, -0.4056, 1.3358, -0.2974, 0.411, 1.1765, 1.1476, 0.1314, 0
-1.4822, -0.6081, 1.2365, 1.3843, 0.0132, 1.7372, 1.2636, 0.9356, 1.2289, 0.2732, 0.9219, 0.8596, 1.1108, 0.4833, -0.3345, 0.9756, 0.5237, 2.3209, -0.1554, 1.212, 0
-1.0676, -0.2951, 1.609, 1.5243, 1.0304, 1.0861, 0.7075, 0.4078, -0.0915, 0.5669, -0.1436, 1.1824, 2.0141, 0.3728, 0.7259, 1.1024, -0.2908, 1.336, -0.5701, 0.9589, 0
0.2217, 0.0351, 2.8059, -1.2211, 0.6232, 1.6401, -0.7261, 0.4965, 1.9374, 0.3512, 1.2042, 0.2168, -0.118, 1.1949, 0.4168, 2.3921, 0.3589, -0.2072, 0.6662, 1.3858, 0
1.8738, 0.3678, 1.3938, -0.6509, 0.1999, 1.2057, -0.0733, 1.1929, 2.6599, 2.114, -0.2784, 0.0366, 0.4276, 0.6779, -0.2712, 0.6776, -0.2729, 1.5511, 0.4638, 0.5549, 0
0.4451, 0.1902, 1.2147, 1.1802, 1.4028, -0.7216, 1.6785, -0.7397, 0.8965, 1.4681, 0.6144, 3.1832, 0.6658, 0.7048, -0.1626, 1.7746, 0.6308, -0.6575, 0.4959, 0.1969, 0
0.8863, 0.1139, -0.0964, -0.4835, 0.9156, -0.4732, -1.0503, -0.2611, 1.2258, -0.5714, 0.2011, 0.5657, -0.0433, -0.6911, 0.1721, -1.9703, 0.1495, 1.832, 1.9242, 0.7342, 0
1.0907, 0.8092, 2.7285, 2.5804, -0.0633, -0.7915, 0.566, 1.2732, -1.4812, 1.1259, 0.8923, 1.574, -0.2336, 0.5745, -0.0412, 0.1353, -0.5888, 0.4784, 0.4489, 0.6648, 0
0.2921, 2.5451, 1.4622, 0.6003, -0.2345, -0.1098, 0.8116, 0.2273, 0.5368, -0.2295, 1.6595, -0.4403, 1.24, -0.8412, 0.4532, -0.5233, 1.2458, 0.6145, -0.3771, 0.4546, 0
0.4794, 1.6314, -0.1516, -1.1274, 1.9162, 1.0328, 1.1412, -0.0142, 0.9775, 0.7932, -1.2941, -0.8179, 1.3912, -0.7296, -0.0391, 0.9842, 0.4876, 1.088, -0.1443, -0.6437, 0
0.6922, 0.0583, -0.0775, -1.8138, -0.9424, 1.684, 1.2113, -0.9004, 0.8205, 1.1079, -1.434, 0.1268, 0.4519, -0.456, -0.2262, 0.2085, -1.875, -1.5444, 1.5387, 1.5874, 0
-0.9483, -0.6408, 1.6001, 0.7364, 0.6233, -0.261, 0.9325, 1.117, 0.4495, 1.8517, -0.7356, 0.7427, -0.9653, 0.6371, 0.4115, -0.4635, 2.4873, 0.1469, 0.9702, 1.3661, 0
3.1959, -1.6644, 0.0010, -0.6986, -1.0209, 1.7079, -0.7731, 1.7754, 0.4574, 0.2038, 0.283, 0.7732, 0.4177, 1.2886, 0.2144, 0.5471, 1.0525, 1.7864, 0.1919, 0.4204, 0
1.3224, 0.8884, 1.7282, 0.4476, 1.3286, 0.6161, 0.1711, 0.8181, 0.4589, 2.5686, 0.5863, 2.5463, 0.064, 0.04, -0.0237, 0.6362, 0.0162, -0.0078, 1.9328, -0.1266, 0
-0.5552, 2.3354, 1.0625, -0.4841, 1.9999, 0.6791, 0.7973, -0.674, 1.0507, 0.1607, 0.6005, 0.5842, -0.0055, -0.2315, 1.838, -0.0718, -0.1866, 0.9151, -0.4405, 0.7944, 0
-1.4736, 0.0673, 1.7392, 1.2573, 0.9204, 0.091, -0.1919, 1.8986, 1.2634, 1.3963, 0.0704, 2.3157, 0.5275, 0.2147, 0.9795, 0.5745, -0.2937, 1.317, 1.6432, -0.5654, 0
1.216, -0.7123, -0.4002, -1.4292, -1.2642, 0.0976, 0.0951, 2.3014, 0.8526, 1.037, -0.2376, 1.0852, 0.6579, 0.3277, 0.617, 0.5465, -0.8631, 0.1934, 2.5001, 2.189, 0
0.3089, -0.0622, -0.5374, 1.3761, -0.3397, 1.3308, 2.0545, 0.4349, -0.1872, 0.5443, 0.5342, -0.6225, -0.1799, 1.1046, 2.0004, 0.5091, 0.5605, 2.2253, 0.3875, 0.0243, 0
-0.8188, 2.1146, 0.1673, 0.8588, 1.0476, 0.3357, 0.2367, 0.1491, 0.0244, 0.866, -1.6711, 0.851, -0.9174, -0.9767, 1.2534, -0.3863, 0.7932, -1.027, 0.2499, -0.4536, 0
-1.1869, 1.3054, -0.2014, -0.6407, -0.4392, 0.0838, 0.8044, 0.3184, -1.4876, 1.6467, 1.4364, 2.0036, -0.1902, 0.1495, 0.0645, 0.9262, 1.237, -0.4475, 0.2711, 0.9954, 0
-0.3636, 1.1717, -1.4476, 0.3154, -0.4891, -0.1231, -1.5576, -0.7331, 0.9011, -1.1048, 0.84, 0.5064, 0.7819, 0.073, 1.5004, 0.3824, 0.6069, -0.4538, 1.7941, 0.4152, 0
-0.2212, 0.2465, -1.4238, 1.1014, 2.1363, -0.83, -0.6855, 0.8764, 0.8887, -0.853, 1.6407, 0.0176, 0.0356, 1.7139, 0.218, 0.9797, 0.1168, 1.3589, 0.1641, -0.9439, 0
0.2696, 0.8631, -0.5152, -0.0451, 1.1675, 0.3117, -0.4442, 0.9402, 1.2606, 2.4466, 0.1862, 0.4962, -0.2555, 2.882, -0.077, 0.7036, 1.985, -0.6102, 2.491, 0.9959, 0
-0.5967, 1.784, 0.7322, -0.4117, -0.4011, 0.4576, 0.4698, 2.0979, 0.9547, 0.8074, 0.5267, 0.2247, 0.9951, -0.2493, 1.6525, 2.6985, -0.1835, -0.8695, -0.4781, -0.6554, 0
1.3211, 1.1741, 1.9011, 1.4321, -0.5962, 2.2159, -0.5734, -0.7906, -0.6027, 2.5255, -0.4093, 0.6186, -0.945, -0.0526, 1.0646, 0.1223, 0.0316, 1.7712, -0.4745, 0.349, 0
-2.0902, 0.2826, 0.5311, 0.8906, 0.0398, 1.3351, 0.2743, 0.0971, 1.5402, 1.091, 0.6988, 1.7509, -0.6202, -1.7052, 0.6244, 1.3328, -0.107, 1.4325, 0.5133, 1.2073, 0
2.1534, 1.5405, 0.6248, 0.9425, 0.4154, 0.5616, 0.2494, -2.8252, 0.5975, 1.5327, -0.252, 0.2366, 0.2358, 1.0138, 0.8184, 0.3131, -0.2658, 0.0051, 0.0641, -0.9805, 0
0.2387, 1.21, 1.5309, 0.5807, 0.3528, 0.6994, -0.3855, -0.5104, 0.3014, -0.1275, 0.7563, 0.5447, 1.7519, 1.8935, 1.0862, 0.5994, -0.5078, 1.037, -0.0185, 1.5794, 0
-0.2545, 1.9779, 0.2589, 0.9305, 1.8405, 1.5224, 0.4528, 0.9189, 1.9191, 0.2702, -1.6409, 1.3521, 0.8102, 0.954, 1.6916, 0.1236, 0.81, -0.3501, 0.0097, -0.0257, 0
1.1458, 2.2376, 1.7481, 1.1661, -0.0206, 0.2565, 1.4013, 3.3583, 0.863, 0.733, 0.2701, -0.6297, 0.5277, 0.6215, 0.2175, 0.0366, 1.4666, 0.1403, -0.9162, -0.3211, 0
0.9991, 0.8407, 1.4885, 0.8901, 1.6513, -0.8579, 0.1443, -0.3998, -0.3463, -1.0226, -1.7296, 0.5296, 0.7053, 0.5721, 0.8261, 0.2663, 0.0704, -0.3198, -0.7286, -0.4373, 0
0.8299, -0.1917, 0.7425, -0.0466, -0.4514, 0.7425, 2.7645, 0.3679, 0.3525, 0.05, 1.2268, -0.6921, 0.774, 0.097, 2.263, 1.1067, 1.3138, 0.4346, 2.6711, -0.7807, 0
0.5087, 0.7667, -0.5822, 0.0146, -0.9969, 1.498, 0.9354, 1.1382, 0.1794, 1.6139, 2.5318, 0.4502, -0.2087, 1.1873, 0.6188, -1.0343, 0.8331, 1.3333, 1.1378, 1.1601, 0
1.6395, 1.2003, 1.2225, -0.564, 2.7722, -1.0798, 0.1386, 0.1163, -0.3212, 0.8893, 0.3716, 2.5541, 1.2442, 0.522, 0.4381, -0.0254, 0.3545, -0.7734, 0.6567, -0.5059, 0
