@relation  texture
@attribute A1 real[-1.45,0.774]
@attribute A2 real[-1.2,0.33]
@attribute A3 real[-1.31,0.344]
@attribute A4 real[-1.11,0.588]
@attribute A5 real[-1.053,0.439]
@attribute A6 real[-1.003,0.452]
@attribute A7 real[-1.208,0.525]
@attribute A8 real[-1.08,0.398]
@attribute A9 real[-1.057,0.437]
@attribute A10 real[-1.258,0.355]
@attribute A11 real[-1.45,0.774]
@attribute A12 real[-1.083,0.372]
@attribute A13 real[-1.119,0.635]
@attribute A14 real[-1.018,0.157]
@attribute A15 real[-0.943,0.164]
@attribute A16 real[-0.994,0.036]
@attribute A17 real[-1.172,0.02]
@attribute A18 real[-1.017,0.115]
@attribute A19 real[-1.004,0.083]
@attribute A20 real[-1.18,0.439]
@attribute A21 real[-1.45,0.774]
@attribute A22 real[-1.228,0.596]
@attribute A23 real[-1.341,0.446]
@attribute A24 real[-1.177,0.688]
@attribute A25 real[-1.137,0.41]
@attribute A26 real[-1.11,0.373]
@attribute A27 real[-1.239,0.612]
@attribute A28 real[-1.154,0.422]
@attribute A29 real[-1.132,0.392]
@attribute A30 real[-1.422,0.472]
@attribute A31 real[-1.45,0.774]
@attribute A32 real[-1.179,0.565]
@attribute A33 real[-1.147,0.675]
@attribute A34 real[-1.123,0.313]
@attribute A35 real[-1.015,0.34]
@attribute A36 real[-1.03,0.156]
@attribute A37 real[-1.253,0.09]
@attribute A38 real[-1.097,0.194]
@attribute A39 real[-1.076,0.202]
@attribute A40 real[-1.215,0.465]
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}


@data
-1.161, -0.541, -0.495, -0.39, -0.254, -0.148, -0.67, -0.409, -0.301, -0.699, -1.161, -0.624, -0.391, -0.597, -0.384, -0.473, -0.796, -0.48, -0.457, -0.519, -1.161, -0.811, -0.826, -0.685, -0.571, -0.472, -0.831, -0.654, -0.584, -0.843, -1.161, -0.767, -0.703, -0.686, -0.591, -0.627, -0.819, -0.648, -0.594, -0.676, 3
-1.319, -0.762, -0.657, -0.568, -0.377, -0.234, -0.794, -0.551, -0.421, -0.76, -1.319, -0.876, -0.663, -0.822, -0.6, -0.602, -1.005, -0.706, -0.623, -0.714, -1.319, -1.077, -1.05, -0.985, -0.879, -0.795, -1.095, -0.949, -0.89, -1.078, -1.319, -0.92, -0.744, -0.857, -0.689, -0.681, -1.021, -0.791, -0.722, -0.785, 3
-1.218, -0.626, -0.505, -0.479, -0.289, -0.223, -0.709, -0.434, -0.385, -0.715, -1.218, -0.719, -0.453, -0.714, -0.463, -0.552, -0.899, -0.557, -0.531, -0.604, -1.218, -0.912, -0.837, -0.811, -0.659, -0.579, -0.929, -0.729, -0.673, -0.866, -1.218, -0.856, -0.675, -0.799, -0.633, -0.654, -0.941, -0.703, -0.641, -0.691, 3
-1.219, -0.571, -0.63, -0.415, -0.288, -0.165, -0.67, -0.474, -0.381, -0.85, -1.219, -0.629, -0.514, -0.604, -0.446, -0.582, -0.792, -0.53, -0.514, -0.614, -1.219, -0.89, -0.773, -0.763, -0.6, -0.529, -0.897, -0.68, -0.627, -0.833, -1.219, -0.816, -0.718, -0.733, -0.621, -0.641, -0.869, -0.683, -0.615, -0.678, 3
-1.28, -0.745, -0.565, -0.554, -0.344, -0.271, -0.784, -0.522, -0.442, -0.73, -1.28, -0.816, -0.501, -0.752, -0.498, -0.536, -0.927, -0.608, -0.569, -0.641, -1.28, -1.044, -1.014, -0.951, -0.848, -0.761, -1.038, -0.899, -0.838, -0.998, -1.28, -0.921, -0.758, -0.859, -0.7, -0.706, -1.013, -0.786, -0.72, -0.808, 3
-1.091, -0.498, -0.398, -0.347, -0.192, -0.149, -0.622, -0.351, -0.277, -0.641, -1.091, -0.565, -0.294, -0.571, -0.367, -0.462, -0.772, -0.463, -0.444, -0.462, -1.091, -0.714, -0.743, -0.6, -0.468, -0.375, -0.753, -0.549, -0.488, -0.767, -1.091, -0.696, -0.603, -0.63, -0.502, -0.551, -0.782, -0.569, -0.51, -0.604, 3
-1.178, -0.474, -0.544, -0.262, -0.167, -0.017, -0.556, -0.407, -0.279, -0.809, -1.178, -0.536, -0.347, -0.529, -0.38, -0.477, -0.695, -0.421, -0.392, -0.386, -1.178, -0.881, -0.866, -0.743, -0.651, -0.544, -0.853, -0.717, -0.637, -0.845, -1.178, -0.751, -0.713, -0.695, -0.624, -0.693, -0.853, -0.687, -0.634, -0.728, 3
-1.166, -0.563, -0.516, -0.41, -0.252, -0.155, -0.61, -0.386, -0.309, -0.686, -1.166, -0.688, -0.476, -0.669, -0.46, -0.521, -0.845, -0.561, -0.519, -0.616, -1.166, -0.936, -0.964, -0.827, -0.761, -0.682, -0.908, -0.796, -0.743, -0.922, -1.166, -0.747, -0.557, -0.71, -0.549, -0.61, -0.876, -0.626, -0.599, -0.661, 3
-1.151, -0.625, -0.573, -0.458, -0.322, -0.208, -0.653, -0.456, -0.355, -0.682, -1.151, -0.762, -0.531, -0.725, -0.513, -0.547, -0.9, -0.627, -0.581, -0.654, -1.151, -0.882, -0.844, -0.75, -0.645, -0.532, -0.849, -0.701, -0.627, -0.803, -1.151, -0.708, -0.58, -0.672, -0.511, -0.577, -0.828, -0.58, -0.534, -0.605, 3
-1.278, -0.757, -0.755, -0.598, -0.436, -0.298, -0.811, -0.596, -0.503, -0.906, -1.278, -0.799, -0.64, -0.76, -0.564, -0.636, -0.952, -0.68, -0.64, -0.767, -1.278, -1.021, -0.95, -0.922, -0.795, -0.737, -1.024, -0.863, -0.815, -0.985, -1.278, -0.942, -0.823, -0.876, -0.735, -0.743, -1.028, -0.825, -0.772, -0.88, 3
-1.17, -0.413, -0.537, -0.233, -0.087, -0.0060, -0.496, -0.288, -0.228, -0.753, -1.17, -0.496, -0.379, -0.507, -0.359, -0.544, -0.671, -0.399, -0.409, -0.476, -1.17, -0.823, -0.772, -0.696, -0.552, -0.475, -0.835, -0.63, -0.576, -0.825, -1.17, -0.716, -0.617, -0.647, -0.503, -0.577, -0.794, -0.557, -0.506, -0.595, 3
-1.199, -0.626, -0.722, -0.426, -0.321, -0.182, -0.639, -0.484, -0.387, -0.856, -1.199, -0.634, -0.445, -0.607, -0.394, -0.522, -0.771, -0.479, -0.45, -0.53, -1.199, -0.901, -0.888, -0.778, -0.674, -0.588, -0.891, -0.733, -0.669, -0.885, -1.199, -0.8, -0.736, -0.749, -0.618, -0.643, -0.915, -0.693, -0.632, -0.751, 3
-1.232, -0.613, -0.563, -0.373, -0.245, -0.127, -0.652, -0.448, -0.31, -0.689, -1.232, -0.645, -0.467, -0.599, -0.422, -0.536, -0.77, -0.488, -0.438, -0.512, -1.232, -0.946, -0.893, -0.828, -0.692, -0.598, -0.938, -0.762, -0.689, -0.901, -1.232, -0.836, -0.703, -0.766, -0.628, -0.635, -0.934, -0.717, -0.648, -0.717, 3
-1.25, -0.661, -0.591, -0.501, -0.33, -0.22, -0.741, -0.495, -0.394, -0.745, -1.25, -0.787, -0.653, -0.75, -0.576, -0.658, -0.939, -0.674, -0.639, -0.751, -1.25, -1.005, -0.942, -0.903, -0.774, -0.69, -1.002, -0.835, -0.771, -0.927, -1.25, -0.852, -0.616, -0.8, -0.602, -0.642, -0.944, -0.691, -0.644, -0.704, 3
-1.169, -0.547, -0.468, -0.388, -0.195, -0.087, -0.627, -0.355, -0.27, -0.674, -1.169, -0.631, -0.464, -0.626, -0.452, -0.548, -0.814, -0.536, -0.51, -0.571, -1.169, -0.85, -0.841, -0.737, -0.638, -0.574, -0.868, -0.703, -0.652, -0.893, -1.169, -0.804, -0.61, -0.72, -0.554, -0.559, -0.872, -0.631, -0.565, -0.643, 3
-1.162, -0.518, -0.479, -0.346, -0.221, -0.185, -0.603, -0.385, -0.314, -0.649, -1.162, -0.674, -0.477, -0.647, -0.454, -0.563, -0.827, -0.551, -0.536, -0.611, -1.162, -0.888, -0.905, -0.782, -0.694, -0.616, -0.885, -0.746, -0.692, -0.897, -1.162, -0.724, -0.531, -0.668, -0.531, -0.584, -0.803, -0.607, -0.556, -0.575, 3
-1.236, -0.565, -0.558, -0.387, -0.213, -0.116, -0.671, -0.434, -0.353, -0.845, -1.236, -0.677, -0.498, -0.642, -0.428, -0.536, -0.827, -0.523, -0.494, -0.586, -1.236, -0.933, -0.932, -0.812, -0.698, -0.598, -0.94, -0.775, -0.707, -0.95, -1.236, -0.815, -0.784, -0.732, -0.657, -0.695, -0.874, -0.699, -0.628, -0.72, 3
-1.212, -0.613, -0.706, -0.461, -0.369, -0.247, -0.723, -0.549, -0.447, -0.933, -1.212, -0.641, -0.57, -0.63, -0.523, -0.654, -0.828, -0.606, -0.584, -0.696, -1.212, -0.914, -0.803, -0.812, -0.654, -0.581, -0.934, -0.726, -0.672, -0.86, -1.212, -0.839, -0.75, -0.775, -0.663, -0.686, -0.927, -0.74, -0.679, -0.773, 3
-1.273, -0.797, -0.769, -0.655, -0.51, -0.415, -0.845, -0.632, -0.551, -0.878, -1.273, -0.863, -0.671, -0.856, -0.662, -0.717, -1.042, -0.77, -0.724, -0.813, -1.273, -0.983, -0.938, -0.89, -0.783, -0.707, -1.027, -0.872, -0.82, -1.023, -1.273, -0.932, -0.763, -0.883, -0.729, -0.756, -1.044, -0.834, -0.788, -0.873, 3
-1.282, -0.697, -0.644, -0.531, -0.372, -0.255, -0.769, -0.539, -0.445, -0.812, -1.282, -0.751, -0.574, -0.713, -0.526, -0.604, -0.91, -0.634, -0.595, -0.69, -1.282, -0.962, -0.882, -0.84, -0.699, -0.604, -0.978, -0.784, -0.721, -0.936, -1.282, -0.862, -0.736, -0.8, -0.661, -0.699, -0.95, -0.732, -0.681, -0.748, 3
-1.266, -0.631, -0.625, -0.489, -0.332, -0.246, -0.735, -0.527, -0.449, -0.853, -1.266, -0.683, -0.537, -0.691, -0.505, -0.647, -0.883, -0.601, -0.578, -0.674, -1.266, -0.922, -0.843, -0.811, -0.651, -0.585, -0.946, -0.735, -0.69, -0.915, -1.266, -0.853, -0.691, -0.815, -0.651, -0.689, -0.972, -0.737, -0.675, -0.728, 3
-1.299, -0.679, -0.582, -0.463, -0.324, -0.226, -0.705, -0.491, -0.387, -0.671, -1.299, -0.823, -0.561, -0.767, -0.537, -0.599, -0.942, -0.638, -0.608, -0.678, -1.299, -1.006, -0.967, -0.893, -0.777, -0.692, -1.006, -0.842, -0.774, -0.966, -1.299, -0.799, -0.509, -0.743, -0.538, -0.559, -0.888, -0.613, -0.542, -0.535, 3
-1.141, -0.529, -0.511, -0.349, -0.2, -0.066, -0.585, -0.377, -0.277, -0.696, -1.141, -0.556, -0.325, -0.561, -0.341, -0.474, -0.718, -0.411, -0.384, -0.406, -1.141, -0.806, -0.768, -0.687, -0.56, -0.468, -0.822, -0.638, -0.574, -0.806, -1.141, -0.776, -0.62, -0.72, -0.549, -0.555, -0.881, -0.638, -0.568, -0.645, 3
-1.23, -0.768, -0.726, -0.628, -0.487, -0.366, -0.839, -0.628, -0.536, -0.875, -1.23, -0.867, -0.722, -0.844, -0.682, -0.687, -1.033, -0.805, -0.749, -0.866, -1.23, -1.031, -0.973, -0.943, -0.843, -0.794, -1.016, -0.888, -0.846, -0.965, -1.23, -0.905, -0.779, -0.852, -0.711, -0.707, -1.004, -0.804, -0.734, -0.833, 3
-1.115, -0.579, -0.622, -0.403, -0.232, -0.134, -0.58, -0.385, -0.317, -0.783, -1.115, -0.598, -0.446, -0.613, -0.41, -0.514, -0.788, -0.475, -0.427, -0.518, -1.115, -0.876, -0.882, -0.775, -0.687, -0.601, -0.862, -0.73, -0.682, -0.88, -1.115, -0.744, -0.711, -0.726, -0.619, -0.677, -0.902, -0.695, -0.646, -0.754, 3
-1.238, -0.554, -0.556, -0.373, -0.21, -0.087, -0.656, -0.418, -0.324, -0.826, -1.238, -0.673, -0.472, -0.643, -0.418, -0.522, -0.827, -0.503, -0.474, -0.556, -1.238, -0.929, -0.917, -0.796, -0.668, -0.572, -0.928, -0.75, -0.681, -0.927, -1.238, -0.81, -0.772, -0.734, -0.657, -0.702, -0.874, -0.698, -0.636, -0.714, 3
-1.23, -0.556, -0.578, -0.364, -0.255, -0.168, -0.623, -0.434, -0.326, -0.736, -1.23, -0.696, -0.478, -0.665, -0.465, -0.548, -0.846, -0.555, -0.52, -0.593, -1.23, -0.944, -0.881, -0.829, -0.68, -0.586, -0.945, -0.76, -0.693, -0.89, -1.23, -0.741, -0.58, -0.693, -0.535, -0.613, -0.831, -0.592, -0.522, -0.574, 3
-1.142, -0.502, -0.619, -0.371, -0.25, -0.079, -0.57, -0.402, -0.309, -0.83, -1.142, -0.515, -0.266, -0.577, -0.35, -0.487, -0.724, -0.392, -0.359, -0.358, -1.142, -0.769, -0.794, -0.663, -0.556, -0.464, -0.796, -0.617, -0.562, -0.824, -1.142, -0.748, -0.653, -0.729, -0.607, -0.662, -0.883, -0.673, -0.626, -0.684, 3
-1.067, -0.486, -0.429, -0.318, -0.137, -0.0020, -0.544, -0.286, -0.194, -0.61, -1.067, -0.563, -0.423, -0.539, -0.38, -0.455, -0.722, -0.463, -0.421, -0.499, -1.067, -0.733, -0.739, -0.605, -0.52, -0.459, -0.73, -0.582, -0.535, -0.786, -1.067, -0.675, -0.493, -0.608, -0.452, -0.478, -0.76, -0.526, -0.474, -0.547, 3
-1.133, -0.529, -0.475, -0.387, -0.19, -0.153, -0.583, -0.341, -0.302, -0.741, -1.133, -0.537, -0.339, -0.573, -0.347, -0.518, -0.732, -0.395, -0.385, -0.435, -1.133, -0.84, -0.821, -0.736, -0.632, -0.562, -0.85, -0.687, -0.634, -0.82, -1.133, -0.775, -0.669, -0.739, -0.584, -0.635, -0.909, -0.667, -0.626, -0.745, 3
-1.235, -0.664, -0.619, -0.523, -0.379, -0.273, -0.759, -0.536, -0.44, -0.824, -1.235, -0.757, -0.526, -0.74, -0.534, -0.59, -0.943, -0.647, -0.619, -0.708, -1.235, -0.953, -0.858, -0.852, -0.702, -0.631, -0.97, -0.774, -0.71, -0.873, -1.235, -0.86, -0.675, -0.789, -0.596, -0.632, -0.934, -0.681, -0.621, -0.704, 3
-1.137, -0.526, -0.449, -0.357, -0.171, -0.07, -0.6, -0.332, -0.263, -0.648, -1.137, -0.611, -0.442, -0.603, -0.433, -0.526, -0.789, -0.514, -0.49, -0.548, -1.137, -0.809, -0.801, -0.692, -0.593, -0.529, -0.824, -0.657, -0.605, -0.851, -1.137, -0.763, -0.573, -0.676, -0.503, -0.517, -0.827, -0.579, -0.515, -0.595, 3
-1.111, -0.431, -0.411, -0.287, -0.157, -0.088, -0.536, -0.309, -0.224, -0.645, -1.111, -0.559, -0.308, -0.545, -0.311, -0.413, -0.735, -0.414, -0.385, -0.471, -1.111, -0.862, -0.851, -0.768, -0.67, -0.606, -0.859, -0.717, -0.671, -0.838, -1.111, -0.711, -0.504, -0.657, -0.483, -0.532, -0.786, -0.542, -0.494, -0.522, 3
-1.212, -0.687, -0.582, -0.556, -0.377, -0.321, -0.778, -0.521, -0.465, -0.824, -1.212, -0.728, -0.468, -0.716, -0.466, -0.529, -0.919, -0.574, -0.523, -0.618, -1.212, -0.931, -0.882, -0.827, -0.703, -0.627, -0.944, -0.772, -0.714, -0.905, -1.212, -0.877, -0.643, -0.832, -0.631, -0.666, -0.995, -0.73, -0.677, -0.751, 3
-1.122, -0.505, -0.464, -0.281, -0.194, -0.059, -0.515, -0.341, -0.241, -0.579, -1.122, -0.641, -0.401, -0.593, -0.384, -0.472, -0.758, -0.472, -0.459, -0.508, -1.122, -0.829, -0.864, -0.703, -0.612, -0.5, -0.807, -0.659, -0.581, -0.809, -1.122, -0.64, -0.374, -0.607, -0.405, -0.434, -0.741, -0.471, -0.405, -0.379, 3
-1.232, -0.7, -0.547, -0.53, -0.325, -0.235, -0.742, -0.491, -0.396, -0.68, -1.232, -0.745, -0.49, -0.719, -0.474, -0.555, -0.914, -0.587, -0.56, -0.655, -1.232, -0.959, -0.868, -0.848, -0.7, -0.602, -0.963, -0.782, -0.704, -0.88, -1.232, -0.847, -0.614, -0.794, -0.57, -0.594, -0.961, -0.677, -0.619, -0.689, 3
-1.22, -0.647, -0.589, -0.437, -0.26, -0.158, -0.669, -0.453, -0.371, -0.743, -1.22, -0.785, -0.61, -0.742, -0.541, -0.598, -0.927, -0.658, -0.619, -0.719, -1.22, -1.012, -0.98, -0.942, -0.844, -0.798, -1.026, -0.889, -0.853, -0.993, -1.22, -0.775, -0.638, -0.727, -0.58, -0.64, -0.89, -0.654, -0.595, -0.682, 3
-1.226, -0.54, -0.589, -0.347, -0.208, -0.115, -0.585, -0.359, -0.266, -0.726, -1.226, -0.687, -0.466, -0.652, -0.434, -0.539, -0.829, -0.524, -0.494, -0.586, -1.226, -0.974, -0.939, -0.869, -0.762, -0.667, -0.972, -0.826, -0.762, -0.94, -1.226, -0.732, -0.611, -0.694, -0.537, -0.615, -0.833, -0.587, -0.514, -0.587, 3
-1.004, -0.395, -0.364, -0.218, -0.105, -0.06, -0.472, -0.282, -0.237, -0.615, -1.004, -0.518, -0.351, -0.512, -0.336, -0.465, -0.713, -0.447, -0.452, -0.528, -1.004, -0.717, -0.664, -0.61, -0.481, -0.413, -0.716, -0.539, -0.487, -0.674, -1.004, -0.573, -0.387, -0.563, -0.405, -0.5, -0.696, -0.451, -0.418, -0.436, 3
-1.273, -1.01, -1.04, -0.92, -0.833, -0.778, -1.029, -0.893, -0.867, -1.113, -1.273, -0.884, -0.958, -0.843, -0.793, -0.863, -1.013, -0.867, -0.859, -1.04, -1.273, -0.859, -1.054, -0.729, -0.677, -0.545, -0.874, -0.742, -0.693, -1.093, -1.273, -0.894, -0.783, -0.835, -0.681, -0.718, -0.993, -0.77, -0.739, -0.874, 4
-1.212, -0.969, -1.091, -0.884, -0.846, -0.79, -0.974, -0.873, -0.854, -1.108, -1.212, -0.883, -1.02, -0.856, -0.842, -0.907, -1.013, -0.899, -0.896, -1.076, -1.212, -0.886, -1.219, -0.788, -0.836, -0.72, -0.89, -0.828, -0.8, -1.173, -1.212, -0.882, -0.841, -0.85, -0.739, -0.766, -1.012, -0.823, -0.791, -0.919, 4
-1.299, -1.06, -1.144, -0.986, -0.947, -0.924, -1.077, -0.977, -0.973, -1.205, -1.299, -0.893, -0.991, -0.846, -0.817, -0.912, -1.012, -0.883, -0.889, -1.086, -1.299, -0.941, -1.175, -0.804, -0.79, -0.661, -0.925, -0.829, -0.784, -1.144, -1.299, -1.0, -0.971, -0.942, -0.853, -0.893, -1.084, -0.932, -0.922, -1.076, 4
-1.044, -0.741, -0.894, -0.656, -0.629, -0.574, -0.758, -0.652, -0.639, -0.944, -1.044, -0.732, -0.69, -0.71, -0.596, -0.661, -0.866, -0.68, -0.673, -0.825, -1.044, -0.763, -1.038, -0.672, -0.698, -0.627, -0.763, -0.691, -0.679, -0.995, -1.044, -0.693, -0.777, -0.701, -0.671, -0.764, -0.867, -0.738, -0.737, -0.887, 4
-1.225, -0.962, -1.045, -0.868, -0.807, -0.749, -0.968, -0.85, -0.832, -1.098, -1.225, -0.83, -0.903, -0.775, -0.728, -0.777, -0.935, -0.796, -0.775, -0.953, -1.225, -0.842, -1.08, -0.696, -0.694, -0.557, -0.815, -0.729, -0.682, -1.071, -1.225, -0.868, -0.814, -0.811, -0.702, -0.747, -0.962, -0.782, -0.766, -0.914, 4
-1.145, -0.916, -1.01, -0.823, -0.793, -0.75, -0.904, -0.816, -0.791, -1.007, -1.145, -0.806, -0.905, -0.789, -0.776, -0.876, -0.954, -0.852, -0.883, -1.077, -1.145, -0.787, -1.045, -0.686, -0.693, -0.627, -0.801, -0.711, -0.706, -1.073, -1.145, -0.779, -0.774, -0.751, -0.661, -0.739, -0.92, -0.743, -0.733, -0.892, 4
-1.329, -1.085, -1.128, -1.002, -0.92, -0.849, -1.101, -0.97, -0.941, -1.183, -1.329, -0.929, -0.951, -0.879, -0.785, -0.844, -1.047, -0.865, -0.847, -1.033, -1.329, -0.982, -1.137, -0.864, -0.805, -0.694, -0.987, -0.852, -0.81, -1.145, -1.329, -1.037, -0.996, -0.978, -0.874, -0.894, -1.119, -0.954, -0.923, -1.065, 4
-1.225, -0.964, -1.06, -0.88, -0.835, -0.786, -0.981, -0.879, -0.869, -1.138, -1.225, -0.834, -0.92, -0.812, -0.759, -0.829, -0.986, -0.832, -0.823, -1.005, -1.225, -0.893, -1.098, -0.785, -0.756, -0.66, -0.9, -0.793, -0.77, -1.127, -1.225, -0.923, -0.873, -0.881, -0.776, -0.816, -1.039, -0.866, -0.841, -0.984, 4
-1.248, -1.019, -1.086, -0.938, -0.885, -0.843, -1.02, -0.912, -0.898, -1.119, -1.248, -0.842, -0.919, -0.81, -0.757, -0.838, -0.973, -0.821, -0.823, -1.004, -1.248, -0.897, -1.137, -0.776, -0.759, -0.634, -0.897, -0.793, -0.756, -1.12, -1.248, -0.957, -0.948, -0.912, -0.838, -0.898, -1.058, -0.921, -0.926, -1.095, 4
-1.1, -0.85, -0.973, -0.769, -0.74, -0.694, -0.869, -0.773, -0.755, -1.0, -1.1, -0.761, -0.779, -0.76, -0.681, -0.762, -0.931, -0.768, -0.768, -0.926, -1.1, -0.797, -1.053, -0.699, -0.72, -0.651, -0.804, -0.73, -0.708, -1.037, -1.1, -0.807, -0.764, -0.777, -0.684, -0.736, -0.935, -0.781, -0.774, -0.924, 4
-1.336, -1.128, -1.171, -1.059, -0.999, -0.951, -1.144, -1.038, -1.015, -1.205, -1.336, -0.999, -1.001, -0.942, -0.855, -0.88, -1.096, -0.933, -0.901, -1.062, -1.336, -1.02, -1.155, -0.911, -0.857, -0.768, -1.009, -0.878, -0.839, -1.12, -1.336, -1.073, -1.013, -1.023, -0.92, -0.932, -1.158, -1.003, -0.979, -1.113, 4
-1.178, -0.936, -1.054, -0.861, -0.832, -0.803, -0.948, -0.852, -0.844, -1.085, -1.178, -0.809, -0.923, -0.791, -0.762, -0.835, -0.961, -0.831, -0.834, -1.023, -1.178, -0.857, -1.108, -0.751, -0.742, -0.623, -0.855, -0.757, -0.733, -1.104, -1.178, -0.888, -0.895, -0.847, -0.762, -0.788, -1.002, -0.844, -0.817, -0.976, 4
-1.136, -0.893, -1.046, -0.806, -0.791, -0.737, -0.896, -0.818, -0.807, -1.081, -1.136, -0.742, -0.907, -0.747, -0.741, -0.863, -0.926, -0.806, -0.839, -1.061, -1.136, -0.811, -1.041, -0.722, -0.702, -0.629, -0.823, -0.716, -0.709, -1.056, -1.136, -0.846, -0.759, -0.832, -0.695, -0.726, -0.995, -0.802, -0.783, -0.909, 4
-1.26, -1.016, -1.135, -0.935, -0.899, -0.857, -1.024, -0.925, -0.922, -1.178, -1.26, -0.896, -1.042, -0.868, -0.852, -0.931, -1.03, -0.914, -0.918, -1.115, -1.26, -0.92, -1.159, -0.812, -0.795, -0.697, -0.914, -0.813, -0.794, -1.136, -1.26, -0.946, -0.909, -0.897, -0.786, -0.826, -1.047, -0.873, -0.853, -1.013, 4
-1.243, -0.998, -1.073, -0.912, -0.854, -0.793, -1.004, -0.89, -0.866, -1.098, -1.243, -0.879, -0.945, -0.847, -0.79, -0.846, -1.008, -0.857, -0.842, -1.011, -1.243, -0.911, -1.114, -0.798, -0.772, -0.679, -0.904, -0.794, -0.767, -1.106, -1.243, -0.936, -0.86, -0.888, -0.763, -0.791, -1.039, -0.847, -0.812, -0.945, 4
-1.2, -0.994, -1.108, -0.923, -0.899, -0.86, -1.01, -0.926, -0.91, -1.119, -1.2, -0.867, -0.883, -0.85, -0.765, -0.832, -1.015, -0.847, -0.837, -0.993, -1.2, -0.897, -1.114, -0.801, -0.792, -0.719, -0.902, -0.809, -0.786, -1.091, -1.2, -0.935, -0.947, -0.911, -0.853, -0.912, -1.061, -0.942, -0.951, -1.122, 4
-1.085, -0.789, -0.945, -0.691, -0.665, -0.587, -0.795, -0.698, -0.676, -0.981, -1.085, -0.748, -0.761, -0.718, -0.638, -0.692, -0.88, -0.72, -0.709, -0.869, -1.085, -0.833, -1.022, -0.748, -0.74, -0.668, -0.837, -0.75, -0.733, -1.013, -1.085, -0.812, -0.87, -0.778, -0.744, -0.789, -0.932, -0.815, -0.797, -0.941, 4
-1.12, -0.89, -0.992, -0.809, -0.775, -0.741, -0.886, -0.789, -0.777, -1.0, -1.12, -0.748, -0.838, -0.737, -0.694, -0.791, -0.912, -0.776, -0.79, -0.985, -1.12, -0.742, -0.991, -0.64, -0.608, -0.485, -0.77, -0.655, -0.628, -1.056, -1.12, -0.75, -0.729, -0.734, -0.622, -0.69, -0.911, -0.719, -0.7, -0.85, 4
-1.285, -1.056, -1.117, -0.97, -0.914, -0.86, -1.055, -0.947, -0.921, -1.14, -1.285, -0.917, -1.007, -0.867, -0.826, -0.877, -1.033, -0.901, -0.885, -1.069, -1.285, -0.918, -1.082, -0.802, -0.741, -0.621, -0.931, -0.792, -0.743, -1.095, -1.285, -0.942, -0.884, -0.894, -0.767, -0.797, -1.056, -0.86, -0.831, -0.981, 4
-1.205, -0.919, -1.016, -0.821, -0.765, -0.707, -0.929, -0.802, -0.77, -1.034, -1.205, -0.755, -0.832, -0.731, -0.676, -0.771, -0.91, -0.752, -0.739, -0.914, -1.205, -0.799, -1.096, -0.676, -0.679, -0.543, -0.809, -0.717, -0.672, -1.078, -1.205, -0.857, -0.831, -0.812, -0.709, -0.757, -0.969, -0.791, -0.763, -0.91, 4
-1.233, -0.995, -1.111, -0.909, -0.871, -0.797, -0.995, -0.897, -0.867, -1.105, -1.233, -0.865, -1.006, -0.836, -0.825, -0.901, -0.993, -0.876, -0.879, -1.069, -1.233, -0.869, -1.119, -0.76, -0.73, -0.612, -0.868, -0.747, -0.722, -1.119, -1.233, -0.893, -0.785, -0.859, -0.711, -0.749, -1.022, -0.808, -0.777, -0.909, 4
-1.176, -0.922, -1.045, -0.811, -0.78, -0.687, -0.902, -0.813, -0.774, -1.042, -1.176, -0.854, -0.915, -0.813, -0.757, -0.818, -0.96, -0.822, -0.816, -0.993, -1.176, -0.883, -1.152, -0.767, -0.793, -0.707, -0.841, -0.78, -0.758, -1.068, -1.176, -0.857, -0.886, -0.818, -0.755, -0.799, -0.974, -0.831, -0.806, -0.955, 4
-1.193, -0.966, -1.072, -0.882, -0.845, -0.802, -0.966, -0.87, -0.852, -1.077, -1.193, -0.891, -1.017, -0.851, -0.846, -0.918, -0.99, -0.896, -0.911, -1.094, -1.193, -0.862, -1.207, -0.741, -0.79, -0.668, -0.836, -0.779, -0.755, -1.14, -1.193, -0.849, -0.883, -0.807, -0.735, -0.78, -0.97, -0.811, -0.788, -0.95, 4
-1.137, -0.881, -0.996, -0.78, -0.748, -0.695, -0.869, -0.776, -0.75, -0.991, -1.137, -0.809, -0.806, -0.789, -0.7, -0.771, -0.951, -0.79, -0.792, -0.96, -1.137, -0.789, -1.045, -0.685, -0.69, -0.618, -0.79, -0.701, -0.687, -1.051, -1.137, -0.741, -0.825, -0.726, -0.693, -0.799, -0.899, -0.764, -0.769, -0.936, 4
-1.279, -1.088, -1.12, -1.015, -0.959, -0.917, -1.091, -0.988, -0.959, -1.13, -1.279, -0.924, -1.025, -0.887, -0.858, -0.925, -1.053, -0.93, -0.931, -1.127, -1.279, -0.927, -1.182, -0.818, -0.816, -0.701, -0.938, -0.843, -0.808, -1.173, -1.279, -0.966, -0.996, -0.92, -0.87, -0.914, -1.076, -0.953, -0.938, -1.103, 4
-1.175, -0.923, -1.009, -0.848, -0.797, -0.75, -0.946, -0.832, -0.81, -1.035, -1.175, -0.804, -0.984, -0.799, -0.805, -0.9, -0.964, -0.856, -0.863, -1.042, -1.175, -0.805, -1.16, -0.688, -0.712, -0.57, -0.797, -0.725, -0.698, -1.121, -1.175, -0.832, -0.8, -0.796, -0.693, -0.747, -0.953, -0.777, -0.756, -0.906, 4
