@relation  texture
@attribute A1 real[-1.45,0.774]
@attribute A2 real[-1.2,0.33]
@attribute A3 real[-1.31,0.344]
@attribute A4 real[-1.11,0.588]
@attribute A5 real[-1.053,0.439]
@attribute A6 real[-1.003,0.452]
@attribute A7 real[-1.208,0.525]
@attribute A8 real[-1.08,0.398]
@attribute A9 real[-1.057,0.437]
@attribute A10 real[-1.258,0.355]
@attribute A11 real[-1.45,0.774]
@attribute A12 real[-1.083,0.372]
@attribute A13 real[-1.119,0.635]
@attribute A14 real[-1.018,0.157]
@attribute A15 real[-0.943,0.164]
@attribute A16 real[-0.994,0.036]
@attribute A17 real[-1.172,0.02]
@attribute A18 real[-1.017,0.115]
@attribute A19 real[-1.004,0.083]
@attribute A20 real[-1.18,0.439]
@attribute A21 real[-1.45,0.774]
@attribute A22 real[-1.228,0.596]
@attribute A23 real[-1.341,0.446]
@attribute A24 real[-1.177,0.688]
@attribute A25 real[-1.137,0.41]
@attribute A26 real[-1.11,0.373]
@attribute A27 real[-1.239,0.612]
@attribute A28 real[-1.154,0.422]
@attribute A29 real[-1.132,0.392]
@attribute A30 real[-1.422,0.472]
@attribute A31 real[-1.45,0.774]
@attribute A32 real[-1.179,0.565]
@attribute A33 real[-1.147,0.675]
@attribute A34 real[-1.123,0.313]
@attribute A35 real[-1.015,0.34]
@attribute A36 real[-1.03,0.156]
@attribute A37 real[-1.253,0.09]
@attribute A38 real[-1.097,0.194]
@attribute A39 real[-1.076,0.202]
@attribute A40 real[-1.215,0.465]
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}


@data
-1.164, -0.545, -0.625, -0.349, -0.268, -0.116, -0.591, -0.438, -0.302, -0.751, -1.164, -0.583, -0.475, -0.561, -0.412, -0.522, -0.726, -0.47, -0.414, -0.497, -1.164, -0.854, -0.821, -0.735, -0.604, -0.495, -0.862, -0.678, -0.598, -0.836, -1.164, -0.773, -0.687, -0.705, -0.601, -0.593, -0.875, -0.684, -0.608, -0.68, 3
-1.308, -0.685, -0.622, -0.521, -0.332, -0.252, -0.75, -0.507, -0.424, -0.792, -1.308, -0.808, -0.666, -0.772, -0.586, -0.664, -0.96, -0.689, -0.652, -0.77, -1.308, -1.076, -1.019, -0.99, -0.879, -0.806, -1.085, -0.936, -0.883, -1.033, -1.308, -0.902, -0.676, -0.842, -0.637, -0.657, -0.993, -0.725, -0.657, -0.724, 3
-1.141, -0.637, -0.52, -0.498, -0.322, -0.263, -0.717, -0.467, -0.409, -0.769, -1.141, -0.669, -0.354, -0.665, -0.388, -0.449, -0.869, -0.495, -0.45, -0.523, -1.141, -0.88, -0.863, -0.777, -0.684, -0.608, -0.885, -0.741, -0.685, -0.868, -1.141, -0.817, -0.617, -0.785, -0.607, -0.648, -0.955, -0.709, -0.662, -0.728, 3
-1.21, -0.617, -0.575, -0.442, -0.259, -0.202, -0.655, -0.434, -0.382, -0.75, -1.21, -0.639, -0.501, -0.625, -0.445, -0.555, -0.798, -0.52, -0.473, -0.554, -1.21, -0.873, -0.805, -0.755, -0.612, -0.534, -0.877, -0.678, -0.627, -0.849, -1.21, -0.837, -0.718, -0.776, -0.642, -0.666, -0.937, -0.722, -0.659, -0.745, 3
-1.264, -0.739, -0.7, -0.522, -0.389, -0.259, -0.752, -0.552, -0.434, -0.812, -1.264, -0.786, -0.521, -0.729, -0.513, -0.567, -0.912, -0.623, -0.58, -0.665, -1.264, -1.002, -0.983, -0.904, -0.798, -0.706, -1.011, -0.863, -0.803, -1.003, -1.264, -0.885, -0.735, -0.838, -0.674, -0.72, -1.013, -0.776, -0.721, -0.828, 3
-0.993, -0.406, -0.557, -0.272, -0.212, -0.087, -0.5, -0.36, -0.262, -0.749, -0.993, -0.436, -0.215, -0.443, -0.236, -0.407, -0.601, -0.295, -0.312, -0.363, -0.993, -0.658, -0.643, -0.514, -0.419, -0.321, -0.624, -0.461, -0.385, -0.59, -0.993, -0.694, -0.531, -0.647, -0.494, -0.495, -0.794, -0.582, -0.506, -0.57, 3
-1.18, -0.426, -0.551, -0.25, -0.155, -0.065, -0.524, -0.379, -0.268, -0.781, -1.18, -0.5, -0.308, -0.529, -0.356, -0.507, -0.663, -0.373, -0.368, -0.345, -1.18, -0.854, -0.848, -0.718, -0.605, -0.497, -0.848, -0.682, -0.606, -0.852, -1.18, -0.755, -0.69, -0.676, -0.598, -0.629, -0.833, -0.663, -0.589, -0.67, 3
-1.182, -0.619, -0.564, -0.439, -0.269, -0.127, -0.654, -0.425, -0.333, -0.679, -1.182, -0.722, -0.514, -0.694, -0.474, -0.522, -0.877, -0.582, -0.521, -0.614, -1.182, -0.952, -0.962, -0.859, -0.787, -0.714, -0.952, -0.832, -0.782, -0.959, -1.182, -0.797, -0.637, -0.747, -0.593, -0.634, -0.916, -0.68, -0.631, -0.712, 3
-1.137, -0.591, -0.554, -0.442, -0.291, -0.192, -0.67, -0.463, -0.383, -0.76, -1.137, -0.664, -0.516, -0.641, -0.473, -0.554, -0.837, -0.586, -0.543, -0.644, -1.137, -0.819, -0.822, -0.708, -0.614, -0.522, -0.828, -0.669, -0.604, -0.837, -1.137, -0.767, -0.672, -0.695, -0.588, -0.605, -0.849, -0.664, -0.607, -0.686, 3
-1.307, -0.803, -0.706, -0.64, -0.433, -0.353, -0.846, -0.606, -0.522, -0.826, -1.307, -0.828, -0.627, -0.798, -0.579, -0.672, -0.991, -0.693, -0.659, -0.774, -1.307, -1.016, -0.933, -0.904, -0.751, -0.673, -1.026, -0.841, -0.785, -0.987, -1.307, -0.938, -0.741, -0.885, -0.688, -0.697, -1.056, -0.796, -0.732, -0.818, 3
-1.216, -0.391, -0.578, -0.204, -0.085, 0.01, -0.49, -0.303, -0.192, -0.703, -1.216, -0.436, -0.311, -0.465, -0.294, -0.535, -0.564, -0.295, -0.296, -0.303, -1.216, -0.843, -0.805, -0.709, -0.572, -0.471, -0.842, -0.644, -0.581, -0.839, -1.216, -0.774, -0.657, -0.701, -0.576, -0.62, -0.839, -0.632, -0.572, -0.654, 3
-1.193, -0.616, -0.652, -0.443, -0.312, -0.208, -0.689, -0.494, -0.408, -0.851, -1.193, -0.637, -0.53, -0.606, -0.471, -0.582, -0.803, -0.558, -0.526, -0.641, -1.193, -0.886, -0.814, -0.784, -0.644, -0.577, -0.913, -0.721, -0.673, -0.892, -1.193, -0.827, -0.726, -0.757, -0.636, -0.66, -0.911, -0.711, -0.654, -0.75, 3
-1.278, -0.588, -0.596, -0.416, -0.217, -0.15, -0.625, -0.386, -0.328, -0.782, -1.278, -0.63, -0.335, -0.639, -0.376, -0.531, -0.785, -0.423, -0.419, -0.444, -1.278, -0.97, -0.933, -0.846, -0.712, -0.64, -0.969, -0.793, -0.74, -0.973, -1.278, -0.87, -0.776, -0.816, -0.683, -0.724, -0.979, -0.747, -0.698, -0.787, 3
-1.254, -0.726, -0.653, -0.569, -0.394, -0.277, -0.79, -0.564, -0.466, -0.747, -1.254, -0.854, -0.68, -0.826, -0.635, -0.688, -1.011, -0.748, -0.7, -0.792, -1.254, -1.001, -0.969, -0.896, -0.785, -0.693, -1.002, -0.847, -0.777, -0.946, -1.254, -0.855, -0.635, -0.818, -0.62, -0.653, -0.974, -0.713, -0.652, -0.726, 3
-1.156, -0.515, -0.561, -0.339, -0.207, -0.073, -0.612, -0.413, -0.306, -0.79, -1.156, -0.624, -0.526, -0.584, -0.441, -0.546, -0.776, -0.537, -0.518, -0.64, -1.156, -0.892, -0.812, -0.762, -0.63, -0.544, -0.863, -0.707, -0.64, -0.821, -1.156, -0.746, -0.612, -0.679, -0.53, -0.575, -0.815, -0.586, -0.532, -0.591, 3
-1.19, -0.564, -0.434, -0.37, -0.212, -0.13, -0.613, -0.387, -0.286, -0.602, -1.19, -0.746, -0.516, -0.704, -0.485, -0.553, -0.886, -0.603, -0.566, -0.664, -1.19, -0.924, -0.879, -0.809, -0.688, -0.586, -0.901, -0.743, -0.672, -0.854, -1.19, -0.717, -0.457, -0.66, -0.466, -0.514, -0.793, -0.533, -0.476, -0.496, 3
-1.212, -0.591, -0.539, -0.416, -0.244, -0.142, -0.65, -0.389, -0.28, -0.707, -1.212, -0.656, -0.476, -0.646, -0.448, -0.574, -0.813, -0.521, -0.485, -0.587, -1.212, -0.933, -0.898, -0.81, -0.705, -0.613, -0.926, -0.776, -0.705, -0.897, -1.212, -0.834, -0.673, -0.786, -0.621, -0.638, -0.951, -0.71, -0.649, -0.737, 3
-1.228, -0.622, -0.719, -0.476, -0.386, -0.248, -0.709, -0.546, -0.442, -0.908, -1.228, -0.672, -0.562, -0.659, -0.517, -0.632, -0.854, -0.609, -0.576, -0.686, -1.228, -0.933, -0.876, -0.834, -0.699, -0.638, -0.95, -0.768, -0.735, -0.948, -1.228, -0.858, -0.778, -0.798, -0.687, -0.723, -0.951, -0.767, -0.718, -0.809, 3
-1.372, -0.915, -0.801, -0.742, -0.547, -0.441, -0.971, -0.734, -0.621, -0.928, -1.372, -1.006, -0.793, -0.948, -0.741, -0.735, -1.127, -0.861, -0.791, -0.91, -1.372, -1.181, -1.108, -1.104, -0.995, -0.936, -1.175, -1.04, -0.992, -1.091, -1.372, -1.037, -0.866, -0.977, -0.805, -0.798, -1.131, -0.909, -0.838, -0.93, 3
-1.247, -0.736, -0.712, -0.596, -0.463, -0.388, -0.8, -0.595, -0.525, -0.875, -1.247, -0.778, -0.612, -0.769, -0.592, -0.675, -0.96, -0.696, -0.66, -0.769, -1.247, -0.949, -0.889, -0.846, -0.72, -0.642, -0.977, -0.812, -0.761, -0.98, -1.247, -0.874, -0.682, -0.823, -0.638, -0.691, -0.987, -0.731, -0.692, -0.764, 3
-1.247, -0.637, -0.578, -0.472, -0.317, -0.221, -0.725, -0.487, -0.376, -0.732, -1.247, -0.653, -0.482, -0.664, -0.484, -0.604, -0.84, -0.554, -0.522, -0.573, -1.247, -0.919, -0.921, -0.783, -0.676, -0.56, -0.914, -0.75, -0.659, -0.903, -1.247, -0.859, -0.705, -0.789, -0.634, -0.657, -0.942, -0.713, -0.642, -0.714, 3
-1.272, -0.669, -0.616, -0.479, -0.322, -0.18, -0.723, -0.466, -0.35, -0.745, -1.272, -0.772, -0.585, -0.704, -0.51, -0.555, -0.891, -0.609, -0.55, -0.661, -1.272, -0.994, -0.946, -0.878, -0.743, -0.652, -0.985, -0.811, -0.743, -0.936, -1.272, -0.83, -0.616, -0.746, -0.529, -0.564, -0.895, -0.605, -0.541, -0.611, 3
-1.12, -0.372, -0.462, -0.15, -0.054, 0.063, -0.444, -0.248, -0.1, -0.613, -1.12, -0.41, -0.201, -0.394, -0.194, -0.4, -0.534, -0.223, -0.229, -0.259, -1.12, -0.785, -0.771, -0.658, -0.551, -0.468, -0.779, -0.612, -0.555, -0.791, -1.12, -0.726, -0.645, -0.682, -0.546, -0.583, -0.836, -0.62, -0.564, -0.646, 3
-1.265, -0.765, -0.682, -0.596, -0.403, -0.285, -0.811, -0.566, -0.46, -0.786, -1.265, -0.845, -0.591, -0.812, -0.562, -0.594, -0.995, -0.675, -0.622, -0.713, -1.265, -1.054, -0.968, -0.962, -0.829, -0.757, -1.041, -0.883, -0.827, -0.956, -1.265, -0.951, -0.786, -0.886, -0.728, -0.709, -1.043, -0.825, -0.755, -0.839, 3
-1.179, -0.532, -0.633, -0.343, -0.24, -0.143, -0.557, -0.421, -0.336, -0.785, -1.179, -0.531, -0.445, -0.553, -0.406, -0.568, -0.689, -0.437, -0.396, -0.452, -1.179, -0.855, -0.853, -0.745, -0.631, -0.537, -0.88, -0.706, -0.634, -0.884, -1.179, -0.801, -0.756, -0.752, -0.672, -0.681, -0.929, -0.753, -0.684, -0.769, 3
-1.253, -0.502, -0.534, -0.332, -0.148, -0.087, -0.556, -0.307, -0.275, -0.737, -1.253, -0.591, -0.295, -0.594, -0.335, -0.466, -0.726, -0.365, -0.37, -0.354, -1.253, -0.924, -0.902, -0.792, -0.655, -0.557, -0.92, -0.739, -0.672, -0.928, -1.253, -0.822, -0.759, -0.755, -0.647, -0.701, -0.904, -0.689, -0.643, -0.748, 3
-1.181, -0.606, -0.503, -0.426, -0.27, -0.111, -0.653, -0.419, -0.292, -0.621, -1.181, -0.713, -0.504, -0.676, -0.478, -0.516, -0.861, -0.589, -0.526, -0.619, -1.181, -0.913, -0.889, -0.817, -0.723, -0.658, -0.925, -0.776, -0.726, -0.911, -1.181, -0.77, -0.581, -0.718, -0.537, -0.576, -0.879, -0.619, -0.565, -0.626, 3
-1.115, -0.563, -0.588, -0.387, -0.269, -0.131, -0.604, -0.419, -0.333, -0.743, -1.115, -0.538, -0.451, -0.533, -0.401, -0.524, -0.703, -0.452, -0.425, -0.506, -1.115, -0.787, -0.782, -0.665, -0.553, -0.465, -0.808, -0.632, -0.561, -0.831, -1.115, -0.757, -0.704, -0.723, -0.654, -0.675, -0.9, -0.732, -0.687, -0.759, 3
-1.087, -0.469, -0.475, -0.289, -0.19, -0.079, -0.555, -0.352, -0.282, -0.682, -1.087, -0.591, -0.443, -0.564, -0.383, -0.494, -0.748, -0.48, -0.468, -0.557, -1.087, -0.802, -0.794, -0.678, -0.578, -0.478, -0.773, -0.623, -0.559, -0.756, -1.087, -0.675, -0.458, -0.619, -0.447, -0.49, -0.757, -0.526, -0.478, -0.501, 3
-1.179, -0.551, -0.461, -0.414, -0.22, -0.142, -0.651, -0.37, -0.323, -0.669, -1.179, -0.64, -0.449, -0.641, -0.444, -0.564, -0.816, -0.509, -0.501, -0.549, -1.179, -0.859, -0.861, -0.749, -0.636, -0.556, -0.868, -0.693, -0.637, -0.866, -1.179, -0.816, -0.67, -0.753, -0.616, -0.632, -0.887, -0.682, -0.624, -0.674, 3
-1.228, -0.674, -0.651, -0.465, -0.327, -0.239, -0.712, -0.511, -0.421, -0.815, -1.228, -0.755, -0.629, -0.7, -0.549, -0.63, -0.871, -0.622, -0.591, -0.707, -1.228, -0.954, -0.94, -0.846, -0.739, -0.662, -0.955, -0.796, -0.736, -0.951, -1.228, -0.838, -0.671, -0.775, -0.616, -0.619, -0.932, -0.703, -0.637, -0.688, 3
-1.037, -0.472, -0.484, -0.321, -0.185, -0.157, -0.544, -0.328, -0.268, -0.689, -1.037, -0.54, -0.377, -0.544, -0.381, -0.512, -0.727, -0.457, -0.451, -0.554, -1.037, -0.757, -0.733, -0.657, -0.554, -0.469, -0.783, -0.629, -0.574, -0.776, -1.037, -0.664, -0.642, -0.628, -0.543, -0.606, -0.783, -0.594, -0.545, -0.655, 3
-1.16, -0.492, -0.457, -0.32, -0.12, -0.03, -0.542, -0.275, -0.177, -0.585, -1.16, -0.653, -0.422, -0.641, -0.401, -0.474, -0.812, -0.495, -0.44, -0.492, -1.16, -0.922, -0.944, -0.81, -0.729, -0.642, -0.889, -0.773, -0.719, -0.905, -1.16, -0.712, -0.519, -0.659, -0.459, -0.52, -0.8, -0.52, -0.464, -0.523, 3
-1.278, -0.661, -0.55, -0.507, -0.325, -0.203, -0.76, -0.488, -0.378, -0.759, -1.278, -0.776, -0.478, -0.739, -0.485, -0.517, -0.927, -0.58, -0.531, -0.582, -1.278, -0.991, -0.933, -0.881, -0.745, -0.66, -0.988, -0.807, -0.746, -0.933, -1.278, -0.903, -0.759, -0.84, -0.672, -0.692, -0.98, -0.75, -0.678, -0.75, 3
-1.219, -0.438, -0.367, -0.242, -0.088, -0.054, -0.518, -0.227, -0.18, -0.535, -1.219, -0.519, -0.288, -0.529, -0.329, -0.505, -0.65, -0.331, -0.33, -0.312, -1.219, -0.88, -0.884, -0.757, -0.651, -0.557, -0.882, -0.711, -0.647, -0.891, -1.219, -0.755, -0.506, -0.693, -0.481, -0.509, -0.843, -0.54, -0.476, -0.501, 3
-1.235, -0.644, -0.737, -0.474, -0.381, -0.265, -0.72, -0.567, -0.483, -0.944, -1.235, -0.691, -0.581, -0.661, -0.522, -0.636, -0.848, -0.614, -0.594, -0.697, -1.235, -0.913, -0.82, -0.789, -0.631, -0.543, -0.921, -0.707, -0.647, -0.861, -1.235, -0.824, -0.739, -0.766, -0.638, -0.695, -0.917, -0.703, -0.648, -0.739, 3
-1.277, -0.681, -0.625, -0.494, -0.328, -0.202, -0.752, -0.488, -0.375, -0.747, -1.277, -0.796, -0.626, -0.732, -0.554, -0.599, -0.923, -0.659, -0.604, -0.708, -1.277, -1.024, -0.988, -0.915, -0.798, -0.706, -1.009, -0.857, -0.797, -0.98, -1.277, -0.843, -0.685, -0.768, -0.582, -0.615, -0.917, -0.655, -0.596, -0.673, 3
-1.204, -0.56, -0.624, -0.409, -0.262, -0.177, -0.63, -0.447, -0.373, -0.816, -1.204, -0.699, -0.586, -0.684, -0.507, -0.63, -0.866, -0.599, -0.588, -0.717, -1.204, -0.985, -0.927, -0.898, -0.789, -0.732, -0.986, -0.842, -0.798, -0.932, -1.204, -0.789, -0.674, -0.745, -0.609, -0.661, -0.893, -0.681, -0.633, -0.712, 3
-1.163, -0.542, -0.674, -0.376, -0.292, -0.179, -0.64, -0.501, -0.427, -0.952, -1.163, -0.6, -0.542, -0.58, -0.482, -0.623, -0.777, -0.575, -0.565, -0.696, -1.163, -0.843, -0.735, -0.726, -0.562, -0.49, -0.85, -0.63, -0.581, -0.78, -1.163, -0.74, -0.666, -0.678, -0.575, -0.645, -0.823, -0.627, -0.576, -0.655, 3
-1.244, -1.013, -1.092, -0.934, -0.887, -0.854, -1.026, -0.923, -0.904, -1.11, -1.244, -0.866, -0.883, -0.844, -0.753, -0.837, -1.017, -0.842, -0.844, -1.024, -1.244, -0.823, -1.097, -0.712, -0.693, -0.568, -0.85, -0.733, -0.708, -1.147, -1.244, -0.837, -0.829, -0.809, -0.692, -0.762, -0.981, -0.776, -0.76, -0.924, 4
-1.22, -0.968, -1.082, -0.87, -0.838, -0.768, -0.958, -0.864, -0.835, -1.085, -1.22, -0.915, -0.962, -0.881, -0.82, -0.881, -1.031, -0.891, -0.891, -1.062, -1.22, -0.946, -1.17, -0.849, -0.859, -0.794, -0.935, -0.865, -0.853, -1.137, -1.22, -0.886, -0.833, -0.859, -0.741, -0.788, -1.027, -0.839, -0.818, -0.963, 4
-1.315, -1.098, -1.1, -1.028, -0.942, -0.898, -1.114, -0.983, -0.954, -1.133, -1.315, -0.92, -0.977, -0.881, -0.804, -0.854, -1.051, -0.882, -0.86, -1.043, -1.315, -0.916, -1.144, -0.797, -0.755, -0.613, -0.93, -0.805, -0.765, -1.175, -1.315, -0.982, -1.006, -0.928, -0.854, -0.871, -1.086, -0.933, -0.902, -1.06, 4
-1.119, -0.786, -0.912, -0.672, -0.603, -0.491, -0.796, -0.656, -0.604, -0.925, -1.119, -0.754, -0.81, -0.702, -0.638, -0.713, -0.851, -0.698, -0.702, -0.891, -1.119, -0.834, -1.071, -0.711, -0.732, -0.639, -0.78, -0.726, -0.707, -1.025, -1.119, -0.79, -0.747, -0.718, -0.621, -0.636, -0.851, -0.692, -0.655, -0.788, 4
-1.177, -0.94, -1.061, -0.86, -0.83, -0.781, -0.949, -0.849, -0.828, -1.06, -1.177, -0.796, -0.856, -0.778, -0.712, -0.788, -0.957, -0.792, -0.788, -0.97, -1.177, -0.782, -1.062, -0.687, -0.677, -0.556, -0.821, -0.707, -0.676, -1.082, -1.177, -0.808, -0.818, -0.795, -0.713, -0.799, -0.973, -0.802, -0.802, -0.965, 4
-1.163, -0.937, -1.065, -0.861, -0.844, -0.804, -0.938, -0.856, -0.845, -1.075, -1.163, -0.81, -0.885, -0.797, -0.752, -0.843, -0.968, -0.832, -0.84, -1.02, -1.163, -0.778, -0.995, -0.682, -0.639, -0.533, -0.815, -0.684, -0.657, -1.059, -1.163, -0.77, -0.816, -0.756, -0.675, -0.76, -0.934, -0.758, -0.746, -0.917, 4
-1.296, -1.061, -1.129, -0.974, -0.913, -0.845, -1.063, -0.947, -0.913, -1.131, -1.296, -0.916, -0.974, -0.868, -0.804, -0.847, -1.031, -0.874, -0.841, -1.008, -1.296, -0.945, -1.114, -0.844, -0.802, -0.709, -0.961, -0.83, -0.789, -1.1, -1.296, -0.997, -0.917, -0.954, -0.834, -0.845, -1.107, -0.931, -0.902, -1.037, 4
-1.23, -0.934, -1.066, -0.818, -0.773, -0.69, -0.932, -0.826, -0.794, -1.086, -1.23, -0.838, -0.903, -0.801, -0.741, -0.814, -0.964, -0.809, -0.794, -0.96, -1.23, -0.918, -1.096, -0.818, -0.779, -0.692, -0.923, -0.808, -0.788, -1.115, -1.23, -0.904, -0.899, -0.863, -0.779, -0.818, -1.015, -0.857, -0.836, -0.975, 4
-1.252, -1.005, -1.104, -0.891, -0.833, -0.737, -0.993, -0.873, -0.826, -1.069, -1.252, -0.861, -0.893, -0.789, -0.716, -0.769, -0.937, -0.772, -0.741, -0.907, -1.252, -0.925, -1.151, -0.783, -0.758, -0.605, -0.886, -0.783, -0.73, -1.088, -1.252, -0.992, -1.036, -0.931, -0.899, -0.915, -1.062, -0.962, -0.939, -1.089, 4
-1.108, -0.866, -1.006, -0.77, -0.755, -0.713, -0.846, -0.768, -0.763, -1.035, -1.108, -0.699, -0.768, -0.701, -0.642, -0.753, -0.876, -0.721, -0.733, -0.914, -1.108, -0.741, -1.057, -0.66, -0.695, -0.62, -0.799, -0.739, -0.745, -1.176, -1.108, -0.798, -0.814, -0.785, -0.725, -0.813, -0.97, -0.829, -0.838, -1.008, 4
-1.298, -1.123, -1.183, -1.055, -1.021, -0.982, -1.121, -1.045, -1.029, -1.204, -1.298, -1.007, -1.044, -0.965, -0.908, -0.935, -1.111, -0.984, -0.967, -1.121, -1.298, -1.005, -1.216, -0.895, -0.889, -0.782, -0.994, -0.904, -0.866, -1.183, -1.298, -1.022, -1.071, -0.986, -0.941, -0.985, -1.13, -1.017, -1.011, -1.178, 4
-1.157, -0.958, -1.038, -0.894, -0.861, -0.833, -0.98, -0.892, -0.876, -1.068, -1.157, -0.835, -0.967, -0.811, -0.801, -0.87, -0.975, -0.866, -0.874, -1.064, -1.157, -0.834, -1.074, -0.743, -0.735, -0.657, -0.856, -0.754, -0.748, -1.098, -1.157, -0.868, -0.892, -0.832, -0.761, -0.8, -0.988, -0.844, -0.828, -0.994, 4
-1.142, -0.904, -1.059, -0.808, -0.813, -0.783, -0.877, -0.809, -0.794, -1.014, -1.142, -0.827, -0.897, -0.802, -0.776, -0.871, -0.957, -0.847, -0.876, -1.052, -1.142, -0.836, -1.02, -0.745, -0.719, -0.662, -0.847, -0.734, -0.723, -1.029, -1.142, -0.802, -0.806, -0.778, -0.689, -0.759, -0.945, -0.772, -0.769, -0.932, 4
-1.201, -0.999, -1.078, -0.919, -0.883, -0.848, -0.991, -0.904, -0.89, -1.091, -1.201, -0.898, -1.08, -0.867, -0.906, -0.977, -1.018, -0.963, -0.984, -1.18, -1.201, -0.9, -1.159, -0.788, -0.8, -0.698, -0.892, -0.815, -0.79, -1.129, -1.201, -0.899, -0.88, -0.853, -0.766, -0.821, -1.002, -0.843, -0.838, -1.0, 4
-1.214, -0.976, -1.126, -0.874, -0.86, -0.79, -0.942, -0.868, -0.856, -1.121, -1.214, -0.851, -0.985, -0.814, -0.806, -0.883, -0.962, -0.856, -0.858, -1.036, -1.214, -0.893, -1.136, -0.781, -0.772, -0.677, -0.879, -0.786, -0.761, -1.085, -1.214, -0.905, -0.87, -0.879, -0.78, -0.846, -1.045, -0.88, -0.88, -1.044, 4
-1.242, -1.049, -1.079, -0.987, -0.929, -0.893, -1.067, -0.967, -0.948, -1.125, -1.242, -0.909, -0.899, -0.865, -0.765, -0.797, -1.019, -0.846, -0.825, -0.984, -1.242, -0.906, -1.137, -0.79, -0.775, -0.668, -0.896, -0.803, -0.787, -1.172, -1.242, -0.963, -0.993, -0.927, -0.87, -0.922, -1.074, -0.95, -0.948, -1.116, 4
-1.138, -0.791, -0.926, -0.705, -0.652, -0.598, -0.835, -0.705, -0.695, -1.028, -1.138, -0.799, -0.808, -0.769, -0.687, -0.74, -0.934, -0.771, -0.756, -0.922, -1.138, -0.869, -1.111, -0.769, -0.785, -0.696, -0.853, -0.787, -0.769, -1.082, -1.138, -0.791, -0.857, -0.766, -0.719, -0.783, -0.928, -0.786, -0.765, -0.909, 4
-1.161, -0.901, -1.02, -0.813, -0.778, -0.72, -0.91, -0.813, -0.793, -1.052, -1.161, -0.792, -0.854, -0.759, -0.706, -0.779, -0.921, -0.776, -0.778, -0.959, -1.161, -0.782, -1.027, -0.674, -0.646, -0.533, -0.791, -0.668, -0.638, -1.026, -1.161, -0.793, -0.728, -0.766, -0.651, -0.727, -0.933, -0.736, -0.725, -0.873, 4
-1.267, -1.011, -1.111, -0.927, -0.886, -0.833, -1.026, -0.925, -0.911, -1.171, -1.267, -0.876, -0.985, -0.822, -0.79, -0.842, -0.989, -0.857, -0.836, -1.017, -1.267, -0.891, -1.079, -0.759, -0.713, -0.588, -0.887, -0.764, -0.721, -1.09, -1.267, -0.927, -0.874, -0.871, -0.761, -0.806, -1.025, -0.845, -0.829, -0.983, 4
-1.233, -0.956, -1.011, -0.852, -0.775, -0.708, -0.957, -0.824, -0.792, -1.049, -1.233, -0.825, -0.882, -0.777, -0.708, -0.79, -0.945, -0.781, -0.78, -0.971, -1.233, -0.852, -1.046, -0.726, -0.673, -0.544, -0.856, -0.732, -0.697, -1.1, -1.233, -0.884, -0.815, -0.826, -0.689, -0.719, -0.977, -0.772, -0.74, -0.882, 4
-1.224, -0.95, -1.047, -0.861, -0.798, -0.722, -0.968, -0.847, -0.827, -1.118, -1.224, -0.84, -0.97, -0.821, -0.786, -0.872, -0.992, -0.851, -0.858, -1.053, -1.224, -0.874, -1.168, -0.761, -0.758, -0.627, -0.87, -0.773, -0.742, -1.124, -1.224, -0.885, -0.855, -0.843, -0.736, -0.786, -1.003, -0.818, -0.797, -0.951, 4
-1.268, -0.958, -1.034, -0.846, -0.761, -0.675, -0.973, -0.828, -0.784, -1.072, -1.268, -0.913, -0.924, -0.866, -0.78, -0.842, -1.023, -0.856, -0.847, -1.011, -1.268, -0.956, -1.097, -0.848, -0.793, -0.703, -0.951, -0.825, -0.792, -1.086, -1.268, -0.898, -0.878, -0.843, -0.741, -0.792, -1.001, -0.825, -0.805, -0.964, 4
-1.174, -0.934, -1.056, -0.844, -0.825, -0.787, -0.928, -0.846, -0.834, -1.074, -1.174, -0.838, -0.958, -0.814, -0.804, -0.91, -0.974, -0.871, -0.903, -1.107, -1.174, -0.851, -1.095, -0.755, -0.747, -0.68, -0.857, -0.759, -0.756, -1.088, -1.174, -0.829, -0.83, -0.801, -0.713, -0.787, -0.961, -0.792, -0.775, -0.923, 4
-1.095, -0.841, -0.986, -0.761, -0.742, -0.711, -0.861, -0.772, -0.767, -1.03, -1.095, -0.745, -0.863, -0.724, -0.698, -0.778, -0.89, -0.763, -0.765, -0.949, -1.095, -0.776, -1.089, -0.661, -0.696, -0.592, -0.759, -0.705, -0.691, -1.063, -1.095, -0.789, -0.798, -0.756, -0.677, -0.728, -0.913, -0.761, -0.753, -0.92, 4
-1.339, -1.105, -1.145, -1.028, -0.96, -0.908, -1.118, -0.996, -0.964, -1.166, -1.339, -0.96, -1.045, -0.919, -0.879, -0.944, -1.083, -0.949, -0.945, -1.138, -1.339, -0.972, -1.178, -0.861, -0.829, -0.712, -0.987, -0.87, -0.831, -1.19, -1.339, -1.016, -0.968, -0.966, -0.858, -0.864, -1.124, -0.954, -0.918, -1.06, 4
-1.131, -0.886, -1.015, -0.804, -0.776, -0.729, -0.886, -0.795, -0.785, -1.045, -1.131, -0.812, -0.999, -0.782, -0.813, -0.858, -0.94, -0.871, -0.871, -1.079, -1.131, -0.808, -1.074, -0.696, -0.711, -0.623, -0.791, -0.72, -0.711, -1.083, -1.131, -0.79, -0.699, -0.758, -0.615, -0.646, -0.912, -0.703, -0.673, -0.801, 4
