@relation  page-blocks
@attribute Height numeric
@attribute Lenght numeric
@attribute Area numeric
@attribute Eccen numeric
@attribute P_black numeric
@attribute P_and numeric
@attribute Mean_tr numeric
@attribute Blackpix numeric
@attribute Blackand numeric
@attribute Wb_trans numeric
@attribute Class {1,2,3,4,5}


@data
11, 83, 913, 7.545, 0.274, 0.9, 1.71, 250, 822, 146, 1
9, 532, 4788, 59.111, 0.154, 0.642, 1.29, 736, 3073, 572, 1
10, 27, 270, 2.7, 0.63, 0.833, 6.07, 170, 225, 28, 1
12, 272, 3264, 22.667, 0.249, 0.602, 2.01, 812, 1965, 404, 1
11, 261, 2871, 23.727, 0.233, 0.637, 1.75, 668, 1830, 381, 1
9, 231, 2079, 25.667, 0.196, 0.637, 1.49, 407, 1324, 274, 1
8, 113, 904, 14.125, 0.21, 0.759, 1.41, 190, 686, 135, 1
9, 19, 171, 2.111, 0.55, 0.86, 7.23, 94, 147, 13, 1
9, 95, 855, 10.556, 0.284, 0.849, 1.91, 243, 726, 127, 1
8, 21, 168, 2.625, 0.28, 0.923, 1.38, 47, 155, 34, 1
8, 5, 40, 0.625, 0.375, 0.95, 1.67, 15, 38, 9, 1
6, 17, 102, 2.833, 0.451, 0.745, 2.56, 46, 76, 18, 1
17, 23, 391, 1.353, 0.419, 0.808, 6.56, 164, 316, 25, 1
9, 34, 306, 3.778, 0.412, 0.902, 1.91, 126, 276, 66, 1
8, 15, 120, 1.875, 0.433, 0.975, 2.0, 52, 117, 26, 1
10, 126, 1260, 12.6, 0.463, 0.848, 3.16, 584, 1068, 185, 1
23, 118, 2714, 5.13, 0.293, 0.784, 2.06, 795, 2129, 385, 1
11, 168, 1848, 15.273, 0.234, 0.723, 1.55, 432, 1337, 279, 1
6, 11, 66, 1.833, 0.364, 0.833, 1.6, 24, 55, 15, 1
8, 16, 128, 2.0, 0.477, 0.906, 2.44, 61, 116, 25, 1
7, 11, 77, 1.571, 0.39, 0.792, 1.58, 30, 61, 19, 1
6, 40, 240, 6.667, 0.221, 0.621, 1.43, 53, 149, 37, 1
6, 44, 264, 7.333, 0.265, 0.811, 1.23, 70, 214, 57, 1
10, 330, 3300, 33.0, 0.207, 0.671, 1.61, 684, 2215, 425, 1
7, 85, 595, 12.143, 0.192, 0.869, 1.3, 114, 517, 88, 1
13, 33, 429, 2.538, 0.245, 0.534, 3.89, 105, 229, 27, 1
7, 9, 63, 1.286, 0.238, 0.619, 1.5, 15, 39, 10, 1
8, 183, 1464, 22.875, 0.288, 0.664, 2.08, 421, 972, 202, 1
9, 58, 522, 6.444, 0.351, 0.669, 2.29, 183, 349, 80, 1
9, 333, 2997, 37.0, 0.237, 0.671, 1.57, 711, 2011, 452, 1
7, 23, 161, 3.286, 0.329, 0.845, 1.66, 53, 136, 32, 1
8, 69, 552, 8.625, 0.098, 0.344, 1.38, 54, 190, 39, 1
6, 6, 36, 1.0, 0.528, 0.917, 3.17, 19, 33, 6, 1
7, 14, 98, 2.0, 0.296, 0.786, 2.9, 29, 77, 10, 1
11, 262, 2882, 23.818, 0.251, 0.677, 1.85, 722, 1951, 391, 1
8, 82, 656, 10.25, 0.402, 0.991, 2.1, 264, 650, 126, 1
10, 80, 800, 8.0, 0.275, 0.435, 3.93, 220, 348, 56, 1
1, 49, 49, 49.0, 0.286, 1.0, 7.0, 14, 49, 2, 1
6, 7, 42, 1.167, 0.452, 1.0, 2.38, 19, 42, 8, 1
10, 23, 230, 2.3, 0.248, 0.678, 2.19, 57, 156, 26, 1
7, 245, 1715, 35.0, 0.143, 0.608, 1.41, 246, 1042, 175, 1
14, 254, 3556, 18.143, 0.377, 0.569, 4.72, 1341, 2022, 284, 1
9, 30, 270, 3.333, 0.304, 0.711, 1.86, 82, 192, 44, 1
7, 9, 63, 1.286, 0.302, 0.905, 1.46, 19, 57, 13, 1
8, 10, 80, 1.25, 0.438, 0.988, 1.94, 35, 79, 18, 1
10, 251, 2510, 25.1, 0.151, 0.567, 1.29, 378, 1423, 293, 1
11, 102, 1122, 9.273, 0.289, 0.829, 1.87, 324, 930, 173, 1
12, 230, 2760, 19.167, 0.164, 0.57, 3.48, 453, 1572, 130, 1
8, 22, 176, 2.75, 0.403, 1.0, 2.03, 71, 176, 35, 1
25, 187, 4675, 7.48, 0.472, 0.943, 7.28, 2207, 4408, 303, 1
9, 76, 684, 8.444, 0.363, 0.874, 2.18, 248, 598, 114, 1
14, 153, 2142, 10.929, 0.38, 0.643, 4.44, 813, 1378, 183, 1
8, 35, 280, 4.375, 0.418, 0.929, 2.39, 117, 260, 49, 1
9, 33, 297, 3.667, 0.347, 0.929, 2.58, 103, 276, 40, 1
8, 20, 160, 2.5, 0.525, 0.938, 3.5, 84, 150, 24, 1
7, 19, 133, 2.714, 0.451, 0.97, 2.73, 60, 129, 22, 1
9, 100, 900, 11.111, 0.276, 0.847, 1.91, 248, 762, 130, 1
7, 14, 98, 2.0, 0.316, 0.908, 1.94, 31, 89, 16, 1
7, 31, 217, 4.429, 0.382, 0.811, 1.84, 83, 176, 45, 1
9, 78, 702, 8.667, 0.349, 0.863, 2.17, 245, 606, 113, 1
9, 505, 4545, 56.111, 0.189, 0.626, 1.32, 861, 2847, 654, 1
9, 508, 4572, 56.444, 0.16, 0.52, 1.3, 732, 2379, 563, 1
9, 37, 333, 4.111, 0.228, 0.586, 1.27, 76, 195, 60, 1
10, 12, 120, 1.2, 0.4, 0.933, 2.29, 48, 112, 21, 1
9, 37, 333, 4.111, 0.517, 0.934, 2.82, 172, 311, 61, 1
9, 55, 495, 6.111, 0.299, 1.0, 1.92, 148, 495, 77, 1
9, 76, 684, 8.444, 0.307, 0.882, 1.84, 210, 603, 114, 1
8, 299, 2392, 37.375, 0.186, 0.687, 1.32, 446, 1643, 338, 1
7, 15, 105, 2.143, 0.4, 0.924, 1.5, 42, 97, 28, 1
10, 30, 300, 3.0, 0.367, 0.783, 2.29, 110, 235, 48, 1
11, 74, 814, 6.727, 0.267, 0.628, 2.21, 217, 511, 98, 1
9, 36, 324, 4.0, 0.352, 0.806, 1.75, 114, 261, 65, 1
8, 30, 240, 3.75, 0.342, 0.896, 2.0, 82, 215, 41, 1
10, 36, 360, 3.6, 0.367, 0.844, 2.24, 132, 304, 59, 1
10, 8, 80, 0.8, 0.5, 1.0, 5.0, 40, 80, 8, 1
6, 99, 594, 16.5, 0.301, 0.803, 1.46, 179, 477, 123, 1
6, 96, 576, 16.0, 0.267, 0.939, 1.51, 154, 541, 102, 1
9, 44, 396, 4.889, 0.24, 0.775, 1.42, 95, 307, 67, 1
12, 71, 852, 5.917, 0.631, 0.904, 6.64, 538, 770, 81, 1
7, 4, 28, 0.571, 0.286, 0.964, 8.0, 8, 27, 1, 1
9, 9, 81, 1.0, 0.383, 0.802, 2.38, 31, 65, 13, 1
10, 35, 350, 3.5, 0.311, 0.72, 1.88, 109, 252, 58, 1
9, 169, 1521, 18.778, 0.353, 0.742, 2.53, 537, 1129, 212, 1
12, 101, 1212, 8.417, 0.292, 0.792, 1.99, 354, 960, 178, 1
5, 93, 465, 18.6, 0.351, 1.0, 1.66, 163, 465, 98, 1
8, 32, 256, 4.0, 0.375, 0.801, 2.04, 96, 205, 47, 1
7, 35, 245, 5.0, 0.494, 0.902, 2.57, 121, 221, 47, 1
10, 44, 440, 4.4, 0.318, 0.87, 1.75, 140, 383, 80, 1
13, 354, 4602, 27.231, 0.38, 0.598, 4.39, 1749, 2750, 398, 1
16, 92, 1472, 5.75, 0.245, 0.522, 3.61, 361, 769, 100, 1
10, 33, 330, 3.3, 0.391, 0.982, 2.05, 129, 324, 63, 1
9, 49, 441, 5.444, 0.231, 0.685, 1.46, 102, 302, 70, 1
10, 155, 1550, 15.5, 0.275, 0.803, 1.85, 427, 1244, 231, 1
12, 261, 3132, 21.75, 0.207, 0.564, 1.81, 649, 1768, 358, 1
9, 107, 963, 11.889, 0.209, 0.778, 1.38, 201, 749, 146, 1
10, 17, 170, 1.7, 0.224, 0.729, 2.38, 38, 124, 16, 1
6, 14, 84, 2.333, 0.512, 1.0, 3.07, 43, 84, 14, 1
12, 89, 1068, 7.417, 0.429, 0.879, 3.5, 458, 939, 131, 1
5, 63, 315, 12.6, 0.368, 0.927, 2.0, 116, 292, 58, 1
7, 24, 168, 3.429, 0.28, 0.607, 1.38, 47, 102, 34, 1
9, 349, 3141, 38.778, 0.125, 0.453, 1.29, 394, 1422, 306, 1
11, 119, 1309, 10.818, 0.261, 0.798, 1.88, 341, 1045, 181, 1
7, 45, 315, 6.429, 0.483, 0.984, 2.45, 152, 310, 62, 1
10, 262, 2620, 26.2, 0.185, 0.655, 1.31, 484, 1715, 369, 1
9, 38, 342, 4.222, 0.444, 0.898, 2.71, 152, 307, 56, 1
5, 6, 30, 1.2, 0.433, 1.0, 1.63, 13, 30, 8, 1
7, 158, 1106, 22.571, 0.211, 0.552, 1.6, 233, 610, 146, 1
10, 141, 1410, 14.1, 0.236, 0.645, 2.25, 333, 910, 148, 1
10, 7, 70, 0.7, 0.357, 0.871, 2.08, 25, 61, 12, 1
9, 45, 405, 5.0, 0.442, 0.956, 3.31, 179, 387, 54, 1
7, 40, 280, 5.714, 0.186, 0.754, 2.26, 52, 211, 23, 1
10, 52, 520, 5.2, 0.298, 0.752, 2.09, 155, 391, 74, 1
12, 39, 468, 3.25, 0.282, 0.487, 4.0, 132, 228, 33, 1
7, 41, 287, 5.857, 0.22, 0.756, 1.47, 63, 217, 43, 1
16, 227, 3632, 14.188, 0.41, 0.731, 4.97, 1490, 2654, 300, 1
4, 16, 64, 4.0, 0.391, 0.938, 1.67, 25, 60, 15, 1
9, 116, 1044, 12.889, 0.339, 0.88, 1.86, 354, 919, 190, 1
7, 21, 147, 3.0, 0.279, 0.748, 1.52, 41, 110, 27, 1
10, 316, 3160, 31.6, 0.366, 0.673, 2.74, 1158, 2126, 422, 1
13, 133, 1729, 10.231, 0.36, 0.721, 4.9, 622, 1247, 127, 1
7, 125, 875, 17.857, 0.29, 0.735, 1.59, 254, 643, 160, 1
10, 93, 930, 9.3, 0.206, 0.794, 1.48, 192, 738, 130, 1
10, 256, 2560, 25.6, 0.371, 0.779, 2.95, 951, 1995, 322, 1
6, 96, 576, 16.0, 0.335, 0.703, 2.44, 193, 405, 79, 1
9, 64, 576, 7.111, 0.491, 0.984, 2.57, 283, 567, 110, 1
9, 91, 819, 10.111, 0.302, 0.956, 1.98, 247, 783, 125, 1
13, 77, 1001, 5.923, 0.258, 0.564, 3.04, 258, 565, 85, 1
8, 28, 224, 3.5, 0.411, 0.996, 1.92, 92, 223, 48, 1
8, 17, 136, 2.125, 0.309, 0.676, 2.33, 42, 92, 18, 1
11, 51, 561, 4.636, 0.294, 0.824, 2.06, 165, 462, 80, 1
8, 41, 328, 5.125, 0.351, 0.963, 1.92, 115, 316, 60, 1
14, 340, 4760, 24.286, 0.344, 0.563, 4.6, 1636, 2682, 356, 1
7, 123, 861, 17.571, 0.265, 0.626, 1.66, 228, 539, 137, 1
9, 101, 909, 11.222, 0.211, 0.816, 1.37, 192, 742, 140, 1
7, 8, 56, 1.143, 0.393, 0.75, 2.0, 22, 42, 11, 1
10, 38, 380, 3.8, 0.439, 0.897, 2.83, 167, 341, 59, 1
3, 8, 24, 2.667, 0.333, 0.875, 1.33, 8, 21, 6, 1
7, 20, 140, 2.857, 0.436, 0.736, 2.35, 61, 103, 26, 1
9, 201, 1809, 22.333, 0.152, 0.456, 1.27, 275, 825, 216, 1
10, 22, 220, 2.2, 0.277, 0.595, 1.74, 61, 131, 35, 1
6, 13, 78, 2.167, 0.333, 0.846, 1.37, 26, 66, 19, 1
25, 471, 11775, 18.84, 0.449, 0.886, 7.8, 5290, 10437, 678, 1
8, 275, 2200, 34.375, 0.209, 0.737, 1.31, 460, 1621, 351, 1
8, 12, 96, 1.5, 0.479, 1.0, 2.19, 46, 96, 21, 1
5, 4, 20, 0.8, 0.7, 0.8, 7.0, 14, 16, 2, 1
7, 46, 322, 6.571, 0.416, 0.776, 2.63, 134, 250, 51, 1
15, 356, 5340, 23.733, 0.406, 0.626, 5.29, 2167, 3342, 410, 1
8, 19, 152, 2.375, 0.388, 1.0, 1.74, 59, 152, 34, 1
7, 26, 182, 3.714, 0.352, 1.0, 1.36, 64, 182, 47, 1
11, 32, 352, 2.909, 0.335, 0.994, 2.27, 118, 350, 52, 1
9, 41, 369, 4.556, 0.336, 0.694, 1.91, 124, 256, 65, 1
6, 41, 246, 6.833, 0.224, 0.85, 1.2, 55, 209, 46, 1
8, 7, 56, 0.875, 0.429, 1.0, 2.18, 24, 56, 11, 1
8, 96, 768, 12.0, 0.111, 0.479, 1.35, 85, 368, 63, 1
9, 85, 765, 9.444, 0.395, 0.846, 2.32, 302, 647, 130, 1
9, 160, 1440, 17.778, 0.215, 0.8, 1.58, 310, 1152, 196, 1
9, 43, 387, 4.778, 0.3, 0.713, 1.78, 116, 276, 65, 1
7, 63, 441, 9.0, 0.288, 0.991, 1.61, 127, 437, 79, 1
10, 33, 330, 3.3, 0.345, 0.779, 1.9, 114, 257, 60, 1
8, 13, 104, 1.625, 0.635, 0.788, 8.25, 66, 82, 8, 1
8, 12, 96, 1.5, 0.385, 0.688, 1.95, 37, 66, 19, 1
8, 63, 504, 7.875, 0.256, 0.694, 1.52, 129, 350, 85, 1
8, 76, 608, 9.5, 0.475, 0.87, 2.73, 289, 529, 106, 1
10, 271, 2710, 27.1, 0.188, 0.665, 1.31, 509, 1803, 388, 1
7, 14, 98, 2.0, 0.255, 0.735, 1.56, 25, 72, 16, 1
6, 11, 66, 1.833, 0.303, 0.97, 1.33, 20, 64, 15, 1
9, 16, 144, 1.778, 0.278, 0.917, 1.48, 40, 132, 27, 1
10, 31, 310, 3.1, 0.197, 0.652, 1.3, 61, 202, 47, 1
11, 115, 1265, 10.455, 0.266, 0.723, 1.79, 337, 915, 188, 1
8, 186, 1488, 23.25, 0.399, 0.812, 2.53, 593, 1208, 234, 1
9, 195, 1755, 21.667, 0.126, 0.383, 1.53, 221, 673, 144, 1
7, 40, 280, 5.714, 0.336, 0.971, 1.57, 94, 272, 60, 1
9, 174, 1566, 19.333, 0.178, 0.737, 1.71, 279, 1154, 163, 1
6, 16, 96, 2.667, 0.49, 0.844, 1.96, 47, 81, 24, 1
11, 67, 737, 6.091, 0.269, 0.689, 2.96, 198, 508, 67, 1
7, 240, 1680, 34.286, 0.215, 0.538, 1.64, 362, 904, 221, 1
6, 13, 78, 2.167, 0.538, 0.923, 2.63, 42, 72, 16, 1
8, 16, 128, 2.0, 0.344, 0.898, 1.91, 44, 115, 23, 1
7, 38, 266, 5.429, 0.301, 0.85, 1.45, 80, 226, 55, 1
6, 7, 42, 1.167, 0.31, 0.786, 1.86, 13, 33, 7, 1
9, 47, 423, 5.222, 0.371, 0.825, 2.75, 157, 349, 57, 1
8, 190, 1520, 23.75, 0.326, 0.63, 2.22, 495, 957, 223, 1
7, 13, 91, 1.857, 0.308, 0.824, 1.33, 28, 75, 21, 1
2, 52, 104, 26.0, 0.144, 0.702, 2.5, 15, 73, 6, 1
8, 46, 368, 5.75, 0.356, 0.927, 2.11, 131, 341, 62, 1
8, 15, 120, 1.875, 0.458, 0.95, 2.2, 55, 114, 25, 1
5, 8, 40, 1.6, 0.55, 0.95, 1.83, 22, 38, 12, 1
10, 504, 5040, 50.4, 0.139, 0.665, 1.19, 701, 3352, 590, 1
9, 55, 495, 6.111, 0.251, 0.808, 1.43, 124, 400, 87, 1
7, 11, 77, 1.571, 0.299, 0.779, 1.64, 23, 60, 14, 1
10, 121, 1210, 12.1, 0.415, 0.879, 2.61, 502, 1063, 192, 1
9, 22, 198, 2.444, 0.318, 0.909, 2.42, 63, 180, 26, 1
10, 61, 610, 6.1, 0.305, 0.952, 1.98, 186, 581, 94, 1
1, 65, 65, 65.0, 0.2, 1.0, 1.08, 13, 65, 12, 1
13, 226, 2938, 17.385, 0.258, 0.971, 3.12, 759, 2852, 243, 1
8, 68, 544, 8.5, 0.336, 0.868, 1.91, 183, 472, 96, 1
19, 28, 532, 1.474, 0.588, 0.912, 13.04, 313, 485, 24, 1
9, 33, 297, 3.667, 0.34, 0.677, 2.53, 101, 201, 40, 1
8, 15, 120, 1.875, 0.325, 0.833, 1.86, 39, 100, 21, 1
8, 16, 128, 2.0, 0.258, 0.945, 1.18, 33, 121, 28, 1
7, 343, 2401, 49.0, 0.213, 0.772, 1.45, 512, 1854, 352, 1
7, 9, 63, 1.286, 0.365, 0.698, 1.64, 23, 44, 14, 1
8, 9, 72, 1.125, 0.278, 0.5, 2.86, 20, 36, 7, 1
10, 119, 1190, 11.9, 0.275, 0.665, 1.84, 327, 791, 178, 1
9, 533, 4797, 59.222, 0.167, 0.592, 1.34, 799, 2841, 596, 1
10, 12, 120, 1.2, 0.183, 0.392, 2.2, 22, 47, 10, 1
77, 245, 18865, 3.182, 0.445, 0.523, 32.67, 8396, 9871, 257, 1
8, 93, 744, 11.625, 0.324, 0.835, 1.99, 241, 621, 121, 1
38, 52, 1976, 1.368, 0.452, 0.911, 3.49, 894, 1801, 256, 1
10, 33, 330, 3.3, 0.282, 0.839, 1.82, 93, 277, 51, 1
8, 28, 224, 3.5, 0.393, 0.759, 2.2, 88, 170, 40, 1
7, 6, 42, 0.857, 0.405, 0.929, 1.89, 17, 39, 9, 1
6, 2, 12, 0.333, 0.583, 1.0, 7.0, 7, 12, 1, 1
7, 43, 301, 6.143, 0.292, 0.85, 1.33, 88, 256, 66, 1
9, 34, 306, 3.778, 0.366, 0.846, 2.38, 112, 259, 47, 1
10, 47, 470, 4.7, 0.223, 0.706, 1.62, 105, 332, 65, 1
8, 57, 456, 7.125, 0.268, 0.798, 1.45, 122, 364, 84, 1
10, 44, 440, 4.4, 0.441, 0.92, 2.94, 194, 405, 66, 1
3, 4, 12, 1.333, 0.667, 0.667, 8.0, 8, 8, 1, 1
8, 14, 112, 1.75, 0.321, 0.938, 1.71, 36, 105, 21, 1
24, 166, 3984, 6.917, 0.905, 0.98, 17.08, 3604, 3905, 211, 1
10, 19, 190, 1.9, 0.605, 0.816, 8.85, 115, 155, 13, 1
5, 9, 45, 1.8, 0.333, 1.0, 1.88, 15, 45, 8, 1
8, 25, 200, 3.125, 0.335, 0.77, 1.68, 67, 154, 40, 1
10, 33, 330, 3.3, 0.321, 0.852, 2.47, 106, 281, 43, 1
7, 197, 1379, 28.143, 0.072, 0.326, 1.5, 99, 450, 66, 1
7, 19, 133, 2.714, 0.286, 0.669, 1.36, 38, 89, 28, 1
8, 33, 264, 4.125, 0.371, 0.678, 1.88, 98, 179, 52, 1
8, 80, 640, 10.0, 0.298, 0.883, 1.72, 191, 565, 111, 1
10, 162, 1620, 16.2, 0.294, 0.73, 2.71, 477, 1183, 176, 1
9, 39, 351, 4.333, 0.444, 0.923, 2.74, 156, 324, 57, 1
7, 54, 378, 7.714, 0.497, 0.849, 3.42, 188, 321, 55, 1
8, 152, 1216, 19.0, 0.27, 0.623, 2.0, 328, 757, 164, 1
7, 19, 133, 2.714, 0.406, 1.0, 1.69, 54, 133, 32, 1
12, 26, 312, 2.167, 0.224, 0.907, 1.63, 70, 283, 43, 1
7, 10, 70, 1.429, 0.314, 1.0, 1.29, 22, 70, 17, 1
8, 27, 216, 3.375, 0.282, 0.87, 1.36, 61, 188, 45, 1
9, 17, 153, 1.889, 0.333, 0.895, 2.13, 51, 137, 24, 1
10, 20, 200, 2.0, 0.275, 0.91, 1.9, 55, 182, 29, 1
14, 57, 798, 4.071, 0.714, 0.94, 11.88, 570, 750, 48, 1
7, 152, 1064, 21.714, 0.214, 0.73, 1.27, 228, 777, 179, 1
7, 214, 1498, 30.571, 0.461, 0.865, 2.95, 691, 1296, 234, 1
9, 120, 1080, 13.333, 0.331, 0.859, 1.98, 358, 928, 181, 1
6, 7, 42, 1.167, 0.5, 1.0, 1.75, 21, 42, 12, 1
9, 172, 1548, 19.111, 0.167, 0.678, 1.28, 258, 1050, 202, 1
7, 19, 133, 2.714, 0.346, 1.0, 1.44, 46, 133, 32, 1
9, 83, 747, 9.222, 0.284, 0.849, 1.91, 212, 634, 111, 1
3, 31, 93, 10.333, 0.226, 0.774, 2.1, 21, 72, 10, 1
10, 48, 480, 4.8, 0.313, 0.76, 2.5, 150, 365, 60, 1
23, 132, 3036, 5.739, 0.95, 1.0, 20.76, 2885, 3036, 139, 1
25, 291, 7275, 11.64, 0.456, 0.934, 7.29, 3315, 6796, 455, 1
5, 17, 85, 3.4, 0.4, 0.965, 1.31, 34, 82, 26, 1
28, 281, 7868, 10.036, 0.318, 0.551, 4.72, 2502, 4339, 530, 1
12, 117, 1404, 9.75, 0.2, 0.714, 1.6, 281, 1002, 176, 1
9, 465, 4185, 51.667, 0.157, 0.644, 1.24, 658, 2694, 532, 1
10, 38, 380, 3.8, 0.426, 0.947, 3.12, 162, 360, 52, 1
7, 8, 56, 1.143, 0.25, 0.768, 1.56, 14, 43, 9, 1
23, 198, 4554, 8.609, 0.924, 0.999, 14.93, 4210, 4548, 282, 1
10, 10, 100, 1.0, 0.56, 0.69, 28.0, 56, 69, 2, 1
8, 11, 88, 1.375, 0.318, 1.0, 1.4, 28, 88, 20, 1
10, 261, 2610, 26.1, 0.259, 0.767, 1.74, 676, 2001, 388, 1
10, 55, 550, 5.5, 0.295, 0.756, 1.98, 162, 416, 82, 1
9, 306, 2754, 34.0, 0.192, 0.751, 1.4, 530, 2069, 378, 1
12, 498, 5976, 41.5, 0.307, 0.639, 2.44, 1833, 3818, 752, 1
10, 33, 330, 3.3, 0.294, 0.791, 1.83, 97, 261, 53, 1
6, 13, 78, 2.167, 0.269, 0.667, 1.5, 21, 52, 14, 1
10, 35, 350, 3.5, 0.434, 0.803, 2.34, 152, 281, 65, 1
10, 177, 1770, 17.7, 0.26, 0.693, 1.77, 461, 1226, 261, 1
6, 37, 222, 6.167, 0.392, 0.757, 2.23, 87, 168, 39, 1
9, 18, 162, 2.0, 0.241, 0.981, 1.44, 39, 159, 27, 1
8, 23, 184, 2.875, 0.462, 1.0, 1.89, 85, 184, 45, 1
2, 21, 42, 10.5, 0.167, 0.643, 1.4, 7, 27, 5, 1
10, 47, 470, 4.7, 0.336, 0.628, 2.26, 158, 295, 70, 1
10, 83, 830, 8.3, 0.425, 0.86, 2.92, 353, 714, 121, 1
9, 64, 576, 7.111, 0.465, 0.899, 2.58, 268, 518, 104, 1
10, 19, 190, 1.9, 0.553, 0.805, 7.5, 105, 153, 14, 1
8, 79, 632, 9.875, 0.375, 0.956, 2.12, 237, 604, 112, 1
6, 13, 78, 2.167, 0.179, 0.923, 2.0, 14, 72, 7, 1
7, 10, 70, 1.429, 0.286, 0.771, 2.22, 20, 54, 9, 1
9, 59, 531, 6.556, 0.348, 0.829, 2.26, 185, 440, 82, 1
11, 271, 2981, 24.636, 0.278, 0.728, 1.99, 829, 2171, 417, 1
11, 272, 2992, 24.727, 0.168, 0.595, 1.43, 504, 1781, 352, 1
6, 15, 90, 2.5, 0.278, 0.744, 1.92, 25, 67, 13, 1
33, 180, 5940, 5.455, 0.236, 0.611, 1.68, 1400, 3627, 835, 1
8, 12, 96, 1.5, 0.396, 0.99, 1.9, 38, 95, 20, 1
24, 336, 8064, 14.0, 0.898, 0.958, 15.91, 7238, 7729, 455, 1
8, 80, 640, 10.0, 0.184, 0.544, 1.4, 118, 348, 84, 1
16, 410, 6560, 25.625, 0.381, 0.569, 5.55, 2497, 3731, 450, 1
60, 57, 3420, 0.95, 0.46, 0.831, 3.91, 1574, 2843, 403, 1
11, 98, 1078, 8.909, 0.317, 0.643, 2.8, 342, 693, 122, 1
10, 41, 410, 4.1, 0.312, 0.734, 1.94, 128, 301, 66, 1
11, 41, 451, 3.727, 0.337, 0.634, 2.92, 152, 286, 52, 1
8, 16, 128, 2.0, 0.398, 0.828, 2.68, 51, 106, 19, 1
9, 32, 288, 3.556, 0.333, 0.861, 1.68, 96, 248, 57, 1
7, 4, 28, 0.571, 0.321, 1.0, 3.0, 9, 28, 3, 1
8, 141, 1128, 17.625, 0.371, 0.977, 1.84, 418, 1102, 227, 1
12, 43, 516, 3.583, 0.31, 0.793, 2.32, 160, 409, 69, 1
9, 10, 90, 1.111, 0.389, 0.889, 1.94, 35, 80, 18, 1
11, 52, 572, 4.727, 0.28, 0.605, 2.05, 160, 346, 78, 1
11, 9, 99, 0.818, 0.384, 0.727, 3.8, 38, 72, 10, 1
8, 84, 672, 10.5, 0.229, 0.689, 1.4, 154, 463, 110, 1
9, 82, 738, 9.111, 0.309, 0.778, 1.93, 228, 574, 118, 1
7, 31, 217, 4.429, 0.415, 0.783, 2.31, 90, 170, 39, 1
9, 30, 270, 3.333, 0.248, 0.937, 1.46, 67, 253, 46, 1
10, 23, 230, 2.3, 0.37, 0.83, 2.3, 85, 191, 37, 1
6, 95, 570, 15.833, 0.274, 0.784, 1.97, 156, 447, 79, 1
9, 40, 360, 4.444, 0.344, 0.683, 2.07, 124, 246, 60, 1
8, 9, 72, 1.125, 0.375, 0.986, 2.08, 27, 71, 13, 1
7, 16, 112, 2.286, 0.42, 0.768, 1.96, 47, 86, 24, 1
10, 63, 630, 6.3, 0.294, 0.895, 2.2, 185, 564, 84, 1
9, 82, 738, 9.111, 0.389, 0.92, 2.33, 287, 679, 123, 1
14, 422, 5908, 30.143, 0.18, 0.58, 1.7, 1062, 3426, 624, 1
7, 168, 1176, 24.0, 0.081, 0.369, 1.14, 95, 434, 83, 1
8, 50, 400, 6.25, 0.405, 0.993, 1.93, 162, 397, 84, 1
10, 47, 470, 4.7, 0.198, 0.781, 1.29, 93, 367, 72, 1
6, 184, 1104, 30.667, 0.323, 0.752, 1.99, 357, 830, 179, 1
16, 181, 2896, 11.313, 0.4, 0.759, 5.1, 1157, 2198, 227, 1
10, 13, 130, 1.3, 0.385, 0.823, 2.0, 50, 107, 25, 1
12, 232, 2784, 19.333, 0.316, 0.703, 2.34, 879, 1957, 375, 1
9, 165, 1485, 18.333, 0.337, 0.713, 2.54, 501, 1059, 197, 1
10, 31, 310, 3.1, 0.329, 0.952, 2.08, 102, 295, 49, 1
8, 24, 192, 3.0, 0.375, 0.964, 1.8, 72, 185, 40, 1
9, 14, 126, 1.556, 0.333, 0.897, 2.47, 42, 113, 17, 1
14, 314, 4396, 22.429, 0.379, 0.721, 4.66, 1664, 3168, 357, 1
5, 99, 495, 19.8, 0.303, 0.739, 1.92, 150, 366, 78, 1
6, 23, 138, 3.833, 0.377, 0.862, 2.36, 52, 119, 22, 1
7, 31, 217, 4.429, 0.396, 0.862, 2.1, 86, 187, 41, 1
8, 7, 56, 0.875, 0.429, 1.0, 2.67, 24, 56, 9, 1
5, 39, 195, 7.8, 0.436, 0.656, 3.54, 85, 128, 24, 1
3, 16, 48, 5.333, 0.375, 0.938, 2.25, 18, 45, 8, 1
11, 92, 1012, 8.364, 0.361, 0.851, 2.3, 365, 861, 159, 1
7, 7, 49, 1.0, 0.347, 0.633, 2.83, 17, 31, 6, 1
7, 16, 112, 2.286, 0.286, 0.955, 1.68, 32, 107, 19, 1
6, 27, 162, 4.5, 0.475, 0.809, 2.33, 77, 131, 33, 1
9, 65, 585, 7.222, 0.265, 0.73, 1.67, 155, 427, 93, 1
7, 22, 154, 3.143, 0.247, 0.883, 1.19, 38, 136, 32, 1
9, 250, 2250, 27.778, 0.366, 0.768, 2.6, 823, 1727, 317, 1
8, 96, 768, 12.0, 0.276, 0.883, 1.77, 212, 678, 120, 1
6, 7, 42, 1.167, 0.476, 0.976, 2.22, 20, 41, 9, 1
6, 24, 144, 4.0, 0.257, 0.771, 1.42, 37, 111, 26, 1
12, 72, 864, 6.0, 0.635, 0.94, 5.97, 549, 812, 92, 1
