@relation  page-blocks
@attribute Height numeric
@attribute Lenght numeric
@attribute Area numeric
@attribute Eccen numeric
@attribute P_black numeric
@attribute P_and numeric
@attribute Mean_tr numeric
@attribute Blackpix numeric
@attribute Blackand numeric
@attribute Wb_trans numeric
@attribute Class {1,2,3,4,5}


@data
11, 85, 935, 7.727, 0.257, 0.894, 1.67, 240, 836, 144, 1
9, 535, 4815, 59.444, 0.165, 0.636, 1.38, 793, 3063, 573, 1
12, 22, 264, 1.833, 0.538, 0.852, 8.35, 142, 225, 17, 1
12, 271, 3252, 22.583, 0.238, 0.571, 1.98, 773, 1857, 391, 1
11, 262, 2882, 23.818, 0.238, 0.57, 1.84, 685, 1643, 373, 1
14, 150, 2100, 10.714, 0.225, 0.681, 4.14, 472, 1430, 114, 1
9, 99, 891, 11.0, 0.21, 0.778, 1.39, 187, 693, 135, 1
9, 19, 171, 2.111, 0.667, 0.895, 7.6, 114, 153, 15, 1
10, 86, 860, 8.6, 0.326, 0.844, 1.85, 280, 726, 151, 1
12, 14, 168, 1.167, 0.357, 0.958, 2.31, 60, 161, 26, 1
5, 8, 40, 1.6, 0.35, 0.975, 1.0, 14, 39, 14, 1
5, 21, 105, 4.2, 0.295, 0.733, 1.48, 31, 77, 21, 1
9, 44, 396, 4.889, 0.412, 0.795, 2.47, 163, 315, 66, 1
8, 39, 312, 4.875, 0.388, 0.933, 2.2, 121, 291, 55, 1
5, 25, 125, 5.0, 0.4, 0.928, 1.52, 50, 116, 33, 1
10, 126, 1260, 12.6, 0.456, 0.875, 2.98, 575, 1103, 193, 1
11, 245, 2695, 22.273, 0.353, 0.765, 2.77, 952, 2063, 344, 1
9, 197, 1773, 21.889, 0.274, 0.699, 1.74, 485, 1240, 278, 1
6, 11, 66, 1.833, 0.333, 0.788, 1.47, 22, 52, 15, 1
8, 16, 128, 2.0, 0.461, 0.93, 2.57, 59, 119, 23, 1
7, 11, 77, 1.571, 0.39, 0.766, 1.76, 30, 59, 17, 1
8, 30, 240, 3.75, 0.225, 0.671, 1.23, 54, 161, 44, 1
7, 38, 266, 5.429, 0.308, 0.789, 1.55, 82, 210, 53, 1
10, 325, 3250, 32.5, 0.215, 0.692, 1.51, 700, 2248, 463, 1
6, 96, 576, 16.0, 0.238, 0.778, 1.38, 137, 448, 99, 1
9, 46, 414, 5.111, 0.242, 0.575, 1.43, 100, 238, 70, 1
5, 12, 60, 2.4, 0.2, 0.583, 2.0, 12, 35, 6, 1
7, 211, 1477, 30.143, 0.257, 0.653, 1.7, 380, 965, 223, 1
10, 52, 520, 5.2, 0.306, 0.688, 1.96, 159, 358, 81, 1
11, 272, 2992, 24.727, 0.279, 0.681, 1.97, 835, 2039, 423, 1
5, 32, 160, 6.4, 0.35, 0.863, 1.33, 56, 138, 42, 1
10, 58, 580, 5.8, 0.081, 0.224, 1.62, 47, 130, 29, 1
6, 6, 36, 1.0, 0.417, 1.0, 1.88, 15, 36, 8, 1
7, 14, 98, 2.0, 0.367, 0.786, 1.57, 36, 77, 23, 1
11, 261, 2871, 23.727, 0.257, 0.644, 2.01, 738, 1849, 368, 1
7, 95, 665, 13.571, 0.296, 0.982, 1.64, 197, 653, 120, 1
7, 110, 770, 15.714, 0.174, 0.447, 1.25, 134, 344, 107, 1
7, 7, 49, 1.0, 0.306, 0.959, 1.67, 15, 47, 9, 1
7, 6, 42, 0.857, 0.357, 1.0, 1.67, 15, 42, 9, 1
10, 23, 230, 2.3, 0.27, 0.648, 2.0, 62, 149, 31, 1
9, 194, 1746, 21.556, 0.169, 0.597, 1.37, 295, 1043, 215, 1
14, 269, 3766, 19.214, 0.337, 0.625, 4.61, 1271, 2353, 276, 1
9, 30, 270, 3.333, 0.285, 0.6, 1.51, 77, 162, 51, 1
7, 9, 63, 1.286, 0.317, 0.81, 1.54, 20, 51, 13, 1
8, 10, 80, 1.25, 0.425, 0.913, 2.0, 34, 73, 17, 1
10, 250, 2500, 25.0, 0.12, 0.603, 1.19, 301, 1507, 253, 1
11, 101, 1111, 9.182, 0.267, 0.849, 1.72, 297, 943, 173, 1
13, 213, 2769, 16.385, 0.359, 0.658, 4.65, 995, 1821, 214, 1
8, 22, 176, 2.75, 0.426, 1.0, 2.42, 75, 176, 31, 1
9, 533, 4797, 59.222, 0.166, 0.803, 1.3, 797, 3853, 612, 1
9, 75, 675, 8.333, 0.373, 0.913, 2.23, 252, 616, 113, 1
10, 212, 2120, 21.2, 0.24, 0.61, 1.85, 508, 1293, 274, 1
8, 34, 272, 4.25, 0.379, 0.971, 1.84, 103, 264, 56, 1
10, 30, 300, 3.0, 0.333, 0.93, 1.79, 100, 279, 56, 1
9, 18, 162, 2.0, 0.63, 0.944, 7.29, 102, 153, 14, 1
7, 19, 133, 2.714, 0.662, 0.91, 5.18, 88, 121, 17, 1
9, 99, 891, 11.0, 0.27, 0.818, 1.93, 241, 729, 125, 1
7, 14, 98, 2.0, 0.357, 0.939, 1.84, 35, 92, 19, 1
7, 31, 217, 4.429, 0.318, 0.839, 1.35, 69, 182, 51, 1
9, 79, 711, 8.778, 0.343, 0.899, 2.2, 244, 639, 111, 1
9, 510, 4590, 56.667, 0.171, 0.695, 1.27, 787, 3190, 618, 1
9, 510, 4590, 56.667, 0.149, 0.541, 1.22, 686, 2484, 561, 1
9, 37, 333, 4.111, 0.333, 0.655, 2.22, 111, 218, 50, 1
6, 20, 120, 3.333, 0.367, 0.967, 1.38, 44, 116, 32, 1
9, 37, 333, 4.111, 0.538, 0.901, 2.8, 179, 300, 64, 1
13, 38, 494, 2.923, 0.314, 0.957, 3.6, 155, 473, 43, 1
9, 78, 702, 8.667, 0.464, 0.89, 3.33, 326, 625, 98, 1
9, 264, 2376, 29.333, 0.197, 0.656, 1.34, 468, 1558, 349, 1
8, 13, 104, 1.625, 0.423, 0.923, 1.76, 44, 96, 25, 1
8, 37, 296, 4.625, 0.375, 0.753, 2.22, 111, 223, 50, 1
11, 75, 825, 6.818, 0.27, 0.679, 2.08, 223, 560, 107, 1
10, 32, 320, 3.2, 0.338, 0.816, 1.83, 108, 261, 59, 1
7, 34, 238, 4.857, 0.223, 0.916, 1.33, 53, 218, 40, 1
6, 60, 360, 10.0, 0.292, 0.822, 1.57, 105, 296, 67, 1
10, 8, 80, 0.8, 0.688, 1.0, 9.17, 55, 80, 6, 1
10, 60, 600, 6.0, 0.365, 0.788, 2.35, 219, 473, 93, 1
9, 64, 576, 7.111, 0.302, 0.92, 1.98, 174, 530, 88, 1
9, 46, 414, 5.111, 0.242, 0.737, 1.47, 100, 305, 68, 1
12, 71, 852, 5.917, 0.608, 0.866, 5.95, 518, 738, 87, 1
7, 4, 28, 0.571, 0.25, 0.857, 1.75, 7, 24, 4, 1
9, 9, 81, 1.0, 0.358, 0.914, 1.81, 29, 74, 16, 1
10, 35, 350, 3.5, 0.337, 0.714, 1.87, 118, 250, 63, 1
10, 151, 1510, 15.1, 0.381, 0.785, 3.48, 575, 1186, 165, 1
12, 102, 1224, 8.5, 0.292, 0.764, 2.09, 357, 935, 171, 1
8, 59, 472, 7.375, 0.464, 0.985, 2.74, 219, 465, 80, 1
10, 26, 260, 2.6, 0.354, 0.769, 2.09, 92, 200, 44, 1
8, 29, 232, 3.625, 0.453, 0.996, 2.1, 105, 231, 50, 1
8, 54, 432, 6.75, 0.35, 0.887, 1.74, 151, 383, 87, 1
13, 350, 4550, 26.923, 0.381, 0.589, 4.49, 1732, 2682, 386, 1
9, 163, 1467, 18.111, 0.264, 0.51, 2.98, 387, 748, 130, 1
8, 42, 336, 5.25, 0.375, 0.899, 2.07, 126, 302, 61, 1
10, 45, 450, 4.5, 0.282, 0.718, 1.84, 127, 323, 69, 1
9, 172, 1548, 19.111, 0.353, 0.799, 2.43, 546, 1237, 225, 1
13, 239, 3107, 18.385, 0.239, 0.615, 2.16, 742, 1912, 343, 1
9, 109, 981, 12.111, 0.219, 0.774, 1.69, 215, 759, 127, 1
8, 21, 168, 2.625, 0.208, 0.762, 2.92, 35, 128, 12, 1
6, 14, 84, 2.333, 0.571, 1.0, 2.29, 48, 84, 21, 1
7, 153, 1071, 21.857, 0.467, 0.97, 2.75, 500, 1039, 182, 1
8, 40, 320, 5.0, 0.347, 0.913, 1.63, 111, 292, 68, 1
8, 21, 168, 2.625, 0.232, 0.643, 1.3, 39, 108, 30, 1
10, 317, 3170, 31.7, 0.124, 0.484, 1.32, 392, 1535, 298, 1
11, 118, 1298, 10.727, 0.26, 0.817, 2.01, 338, 1061, 168, 1
8, 40, 320, 5.0, 0.481, 0.988, 2.61, 154, 316, 59, 1
10, 262, 2620, 26.2, 0.179, 0.606, 1.36, 469, 1587, 344, 1
8, 41, 328, 5.125, 0.424, 0.966, 2.53, 139, 317, 55, 1
5, 6, 30, 1.2, 0.233, 1.0, 1.4, 7, 30, 5, 1
6, 187, 1122, 31.167, 0.188, 0.591, 1.26, 211, 663, 168, 1
12, 117, 1404, 9.75, 0.251, 0.635, 1.86, 353, 891, 190, 1
10, 7, 70, 0.7, 0.314, 0.857, 1.83, 22, 60, 12, 1
10, 41, 410, 4.1, 0.463, 0.968, 2.79, 190, 397, 68, 1
7, 40, 280, 5.714, 0.229, 0.686, 1.28, 64, 192, 50, 1
12, 44, 528, 3.667, 0.294, 0.742, 2.31, 155, 392, 67, 1
15, 31, 465, 2.067, 0.204, 0.465, 3.96, 95, 216, 24, 1
7, 41, 287, 5.857, 0.226, 0.784, 1.48, 65, 225, 44, 1
11, 344, 3784, 31.273, 0.446, 0.712, 4.71, 1686, 2694, 358, 1
5, 13, 65, 2.6, 0.415, 0.938, 1.69, 27, 61, 16, 1
8, 132, 1056, 16.5, 0.311, 0.873, 2.01, 328, 922, 163, 1
7, 21, 147, 3.0, 0.32, 0.714, 1.68, 47, 105, 28, 1
14, 234, 3276, 16.714, 0.383, 0.634, 4.2, 1256, 2077, 299, 1
12, 142, 1704, 11.833, 0.337, 0.759, 3.04, 575, 1293, 189, 1
6, 146, 876, 24.333, 0.325, 0.691, 1.83, 285, 605, 156, 1
7, 135, 945, 19.286, 0.156, 0.753, 1.23, 147, 712, 120, 1
10, 249, 2490, 24.9, 0.462, 0.842, 3.53, 1151, 2097, 326, 1
6, 96, 576, 16.0, 0.319, 0.703, 2.3, 184, 405, 80, 1
8, 70, 560, 8.75, 0.463, 0.986, 2.31, 259, 552, 112, 1
9, 92, 828, 10.222, 0.35, 0.917, 2.07, 290, 759, 140, 1
7, 143, 1001, 20.429, 0.105, 0.526, 1.28, 105, 527, 82, 1
7, 33, 231, 4.714, 0.385, 0.922, 2.23, 89, 213, 40, 1
7, 20, 140, 2.857, 0.257, 0.75, 1.33, 36, 105, 27, 1
8, 70, 560, 8.75, 0.388, 0.841, 2.21, 217, 471, 98, 1
8, 41, 328, 5.125, 0.335, 0.933, 2.08, 110, 306, 53, 1
14, 364, 5096, 26.0, 0.366, 0.562, 4.71, 1865, 2865, 396, 1
13, 67, 871, 5.154, 0.432, 0.517, 6.6, 376, 450, 57, 1
9, 102, 918, 11.333, 0.193, 0.768, 1.29, 177, 705, 137, 1
6, 9, 54, 1.5, 0.296, 0.796, 2.0, 16, 43, 8, 1
10, 38, 380, 3.8, 0.397, 0.887, 2.7, 151, 337, 56, 1
2, 11, 22, 5.5, 0.409, 0.955, 9.0, 9, 21, 1, 1
8, 17, 136, 2.125, 0.456, 0.824, 2.38, 62, 112, 26, 1
8, 242, 1936, 30.25, 0.128, 0.574, 1.27, 247, 1111, 195, 1
19, 12, 228, 0.632, 0.303, 0.439, 7.67, 69, 100, 9, 1
6, 13, 78, 2.167, 0.295, 0.872, 1.44, 23, 68, 16, 1
25, 494, 12350, 19.76, 0.462, 0.93, 7.35, 5707, 11482, 776, 1
8, 273, 2184, 34.125, 0.215, 0.808, 1.27, 469, 1764, 369, 1
12, 8, 96, 0.667, 0.615, 0.969, 5.9, 59, 93, 10, 1
5, 4, 20, 0.8, 0.6, 1.0, 2.4, 12, 20, 5, 1
13, 25, 325, 1.923, 0.351, 0.68, 6.0, 114, 221, 19, 1
15, 356, 5340, 23.733, 0.398, 0.738, 5.32, 2127, 3940, 400, 1
8, 19, 152, 2.375, 0.428, 0.961, 1.76, 65, 146, 37, 1
8, 23, 184, 2.875, 0.364, 0.967, 2.03, 67, 178, 33, 1
11, 32, 352, 2.909, 0.301, 0.895, 1.89, 106, 315, 56, 1
9, 41, 369, 4.556, 0.244, 0.661, 1.32, 90, 244, 68, 1
8, 30, 240, 3.75, 0.242, 0.821, 1.53, 58, 197, 38, 1
5, 11, 55, 2.2, 0.364, 1.0, 1.33, 20, 55, 15, 1
9, 81, 729, 9.0, 0.187, 0.542, 1.49, 136, 395, 91, 1
10, 75, 750, 7.5, 0.428, 0.909, 2.28, 321, 682, 141, 1
12, 124, 1488, 10.333, 0.3, 0.869, 1.96, 447, 1293, 228, 1
8, 48, 384, 6.0, 0.341, 0.737, 1.96, 131, 283, 67, 1
10, 44, 440, 4.4, 0.35, 0.957, 1.9, 154, 421, 81, 1
10, 33, 330, 3.3, 0.352, 0.745, 2.07, 116, 246, 56, 1
8, 13, 104, 1.625, 0.683, 0.817, 7.1, 71, 85, 10, 1
12, 8, 96, 0.667, 0.448, 0.656, 4.3, 43, 63, 10, 1
9, 56, 504, 6.222, 0.343, 0.706, 1.97, 173, 356, 88, 1
6, 101, 606, 16.833, 0.411, 0.876, 1.93, 249, 531, 129, 1
10, 272, 2720, 27.2, 0.187, 0.649, 1.38, 508, 1765, 368, 1
7, 14, 98, 2.0, 0.214, 0.786, 1.11, 21, 77, 19, 1
6, 11, 66, 1.833, 0.333, 0.97, 1.57, 22, 64, 14, 1
7, 21, 147, 3.0, 0.286, 0.857, 1.35, 42, 126, 31, 1
7, 44, 308, 6.286, 0.218, 0.734, 1.26, 67, 226, 53, 1
12, 104, 1248, 8.667, 0.335, 0.758, 2.46, 418, 946, 170, 1
9, 166, 1494, 18.444, 0.386, 0.75, 2.95, 576, 1121, 195, 1
8, 216, 1728, 27.0, 0.156, 0.511, 1.33, 270, 883, 203, 1
8, 35, 280, 4.375, 0.443, 0.996, 2.14, 124, 279, 58, 1
10, 151, 1510, 15.1, 0.193, 0.77, 1.48, 291, 1162, 197, 1
8, 12, 96, 1.5, 0.583, 0.813, 6.22, 56, 78, 9, 1
10, 74, 740, 7.4, 0.303, 0.708, 2.17, 224, 524, 103, 1
8, 231, 1848, 28.875, 0.21, 0.543, 1.65, 389, 1003, 236, 1
10, 8, 80, 0.8, 0.525, 0.875, 7.0, 42, 70, 6, 1
8, 16, 128, 2.0, 0.406, 0.93, 1.68, 52, 119, 31, 1
8, 33, 264, 4.125, 0.345, 0.886, 1.57, 91, 234, 58, 1
6, 7, 42, 1.167, 0.357, 0.762, 2.14, 15, 32, 7, 1
10, 42, 420, 4.2, 0.317, 0.85, 2.22, 133, 357, 60, 1
9, 168, 1512, 18.667, 0.268, 0.661, 1.89, 405, 1000, 214, 1
7, 13, 91, 1.857, 0.275, 0.824, 1.32, 25, 75, 19, 1
7, 15, 105, 2.143, 0.2, 0.571, 1.5, 21, 60, 14, 1
8, 46, 368, 5.75, 0.356, 0.957, 1.79, 131, 352, 73, 1
8, 15, 120, 1.875, 0.417, 0.925, 2.17, 50, 111, 23, 1
4, 10, 40, 2.5, 0.5, 0.9, 4.0, 20, 36, 5, 1
11, 436, 4796, 39.636, 0.336, 0.755, 2.86, 1612, 3623, 564, 1
10, 50, 500, 5.0, 0.268, 0.764, 1.94, 134, 382, 69, 1
7, 11, 77, 1.571, 0.364, 0.727, 1.56, 28, 56, 18, 1
8, 154, 1232, 19.25, 0.424, 0.87, 2.75, 522, 1072, 190, 1
6, 33, 198, 5.5, 0.268, 0.848, 1.39, 53, 168, 38, 1
7, 86, 602, 12.286, 0.281, 0.958, 1.55, 169, 577, 109, 1
1, 60, 60, 60.0, 0.217, 1.0, 1.08, 13, 60, 12, 1
13, 227, 2951, 17.462, 0.226, 0.837, 3.11, 668, 2470, 215, 1
8, 69, 552, 8.625, 0.261, 0.879, 1.47, 144, 485, 98, 1
10, 49, 490, 4.9, 0.59, 0.982, 3.11, 289, 481, 93, 1
10, 31, 310, 3.1, 0.281, 0.606, 1.98, 87, 188, 44, 1
10, 12, 120, 1.2, 0.333, 0.867, 1.82, 40, 104, 22, 1
4, 32, 128, 8.0, 0.313, 1.0, 2.11, 40, 128, 19, 1
7, 346, 2422, 49.429, 0.159, 0.749, 1.17, 386, 1813, 329, 1
7, 9, 63, 1.286, 0.429, 0.667, 3.0, 27, 42, 9, 1
5, 14, 70, 2.8, 0.329, 0.5, 2.56, 23, 35, 9, 1
14, 84, 1176, 6.0, 0.261, 0.623, 2.31, 307, 733, 133, 1
14, 339, 4746, 24.214, 0.248, 0.547, 2.44, 1175, 2596, 481, 1
7, 17, 119, 2.429, 0.227, 0.58, 2.7, 27, 69, 10, 1
38, 410, 15580, 10.789, 0.254, 0.604, 2.4, 3957, 9403, 1651, 1
9, 84, 756, 9.333, 0.288, 0.791, 1.83, 218, 598, 119, 1
11, 184, 2024, 16.727, 0.484, 0.884, 4.6, 979, 1789, 213, 1
7, 48, 336, 6.857, 0.292, 0.804, 1.53, 98, 270, 64, 1
7, 32, 224, 4.571, 0.308, 0.777, 1.25, 69, 174, 55, 1
6, 7, 42, 1.167, 0.429, 0.881, 3.6, 18, 37, 5, 1
1, 12, 12, 12.0, 0.583, 1.0, 3.5, 7, 12, 2, 1
9, 33, 297, 3.667, 0.33, 0.845, 1.81, 98, 251, 54, 1
9, 34, 306, 3.778, 0.363, 0.863, 1.76, 111, 264, 63, 1
10, 47, 470, 4.7, 0.338, 0.698, 2.3, 159, 328, 69, 1
7, 65, 455, 9.286, 0.316, 0.848, 1.52, 144, 386, 95, 1
9, 50, 450, 5.556, 0.496, 0.958, 2.69, 223, 431, 83, 1
3, 4, 12, 1.333, 0.75, 0.75, 9.0, 9, 9, 1, 1
6, 19, 114, 3.167, 0.316, 0.886, 1.8, 36, 101, 20, 1
24, 170, 4080, 7.083, 0.931, 0.999, 17.04, 3799, 4075, 223, 1
36, 5, 180, 0.139, 0.656, 0.817, 7.87, 118, 147, 15, 1
4, 11, 44, 2.75, 0.364, 0.955, 1.33, 16, 42, 12, 1
8, 25, 200, 3.125, 0.37, 0.73, 2.06, 74, 146, 36, 1
9, 38, 342, 4.222, 0.371, 0.874, 1.87, 127, 299, 68, 1
8, 162, 1296, 20.25, 0.204, 0.412, 3.12, 265, 534, 85, 1
7, 19, 133, 2.714, 0.248, 0.624, 1.5, 33, 83, 22, 1
8, 31, 248, 3.875, 0.375, 0.722, 2.02, 93, 179, 46, 1
10, 63, 630, 6.3, 0.298, 0.795, 1.72, 188, 501, 109, 1
9, 181, 1629, 20.111, 0.375, 0.738, 2.9, 611, 1202, 211, 1
8, 44, 352, 5.5, 0.455, 0.949, 3.2, 160, 334, 50, 1
9, 43, 387, 4.778, 0.455, 0.899, 2.98, 176, 348, 59, 1
9, 135, 1215, 15.0, 0.249, 0.626, 1.56, 302, 761, 193, 1
8, 17, 136, 2.125, 0.441, 0.978, 1.67, 60, 133, 36, 1
9, 35, 315, 3.889, 0.26, 0.924, 1.37, 82, 291, 60, 1
5, 14, 70, 2.8, 0.414, 0.943, 1.38, 29, 66, 21, 1
7, 31, 217, 4.429, 0.276, 0.788, 1.25, 60, 171, 48, 1
9, 17, 153, 1.889, 0.451, 0.941, 2.46, 69, 144, 28, 1
7, 28, 196, 4.0, 0.337, 0.99, 2.13, 66, 194, 31, 1
11, 71, 781, 6.455, 0.666, 0.937, 6.19, 520, 732, 84, 1
12, 90, 1080, 7.5, 0.183, 0.716, 1.92, 198, 773, 103, 1
7, 215, 1505, 30.714, 0.538, 0.993, 3.2, 810, 1495, 253, 1
9, 121, 1089, 13.444, 0.356, 0.817, 2.2, 388, 890, 176, 1
1, 42, 42, 42.0, 0.381, 1.0, 1.07, 16, 42, 15, 1
6, 263, 1578, 43.833, 0.124, 0.66, 1.11, 196, 1041, 177, 1
7, 19, 133, 2.714, 0.398, 0.88, 1.83, 53, 117, 29, 1
9, 83, 747, 9.222, 0.356, 0.914, 2.77, 266, 683, 96, 1
8, 12, 96, 1.5, 0.208, 0.771, 1.11, 20, 74, 18, 1
10, 48, 480, 4.8, 0.331, 0.742, 2.37, 159, 356, 67, 1
24, 135, 3240, 5.625, 0.911, 0.966, 18.69, 2953, 3131, 158, 1
25, 292, 7300, 11.68, 0.45, 0.914, 7.23, 3283, 6670, 454, 1
7, 12, 84, 1.714, 0.452, 0.952, 2.0, 38, 80, 19, 1
27, 320, 8640, 11.852, 0.321, 0.561, 4.53, 2774, 4845, 613, 1
8, 180, 1440, 22.5, 0.199, 0.724, 1.31, 286, 1043, 219, 1
14, 301, 4214, 21.5, 0.257, 0.564, 2.37, 1084, 2378, 458, 1
10, 38, 380, 3.8, 0.432, 0.939, 2.78, 164, 357, 59, 1
7, 8, 56, 1.143, 0.464, 0.768, 2.17, 26, 43, 12, 1
24, 198, 4752, 8.25, 0.911, 0.983, 15.8, 4329, 4670, 274, 1
8, 14, 112, 1.75, 0.482, 0.679, 3.0, 54, 76, 18, 1
8, 11, 88, 1.375, 0.443, 1.0, 1.63, 39, 88, 24, 1
10, 256, 2560, 25.6, 0.363, 0.765, 2.84, 928, 1959, 327, 1
6, 89, 534, 14.833, 0.303, 0.79, 1.82, 162, 422, 89, 1
8, 340, 2720, 42.5, 0.183, 0.736, 1.41, 499, 2002, 355, 1
16, 376, 6016, 23.5, 0.371, 0.58, 5.57, 2232, 3490, 401, 1
7, 47, 329, 6.714, 0.258, 0.763, 1.29, 85, 251, 66, 1
7, 11, 77, 1.571, 0.234, 0.675, 1.29, 18, 52, 14, 1
10, 35, 350, 3.5, 0.42, 0.826, 2.23, 147, 289, 66, 1
10, 174, 1740, 17.4, 0.278, 0.733, 2.02, 483, 1276, 239, 1
10, 22, 220, 2.2, 0.332, 0.714, 2.15, 73, 157, 34, 1
9, 19, 171, 2.111, 0.251, 0.977, 1.34, 43, 167, 32, 1
8, 23, 184, 2.875, 0.288, 1.0, 1.47, 53, 184, 36, 1
2, 19, 38, 9.5, 0.184, 0.789, 1.4, 7, 30, 5, 1
9, 53, 477, 5.889, 0.335, 0.602, 2.42, 160, 287, 66, 1
10, 79, 790, 7.9, 0.385, 0.88, 2.13, 304, 695, 143, 1
8, 73, 584, 9.125, 0.433, 0.875, 2.75, 253, 511, 92, 1
10, 19, 190, 1.9, 0.563, 0.837, 8.23, 107, 159, 13, 1
8, 79, 632, 9.875, 0.316, 0.975, 1.8, 200, 616, 111, 1
7, 11, 77, 1.571, 0.221, 0.922, 1.21, 17, 71, 14, 1
9, 8, 72, 0.889, 0.222, 0.736, 1.78, 16, 53, 9, 1
8, 67, 536, 8.375, 0.392, 0.724, 2.31, 210, 388, 91, 1
9, 331, 2979, 36.778, 0.222, 0.69, 1.57, 661, 2056, 421, 1
11, 275, 3025, 25.0, 0.287, 0.637, 2.83, 868, 1928, 307, 1
7, 13, 91, 1.857, 0.275, 0.758, 2.27, 25, 69, 11, 1
12, 497, 5964, 41.417, 0.297, 0.733, 2.25, 1773, 4374, 789, 1
12, 8, 96, 0.667, 0.292, 1.0, 3.11, 28, 96, 9, 1
25, 410, 10250, 16.4, 0.272, 0.67, 2.29, 2792, 6872, 1218, 1
9, 72, 648, 8.0, 0.241, 0.548, 1.61, 156, 355, 97, 1
16, 424, 6784, 26.5, 0.371, 0.563, 5.34, 2514, 3820, 471, 1
14, 253, 3542, 18.071, 0.372, 0.826, 4.36, 1317, 2924, 302, 1
11, 98, 1078, 8.909, 0.276, 0.602, 2.15, 297, 649, 138, 1
17, 24, 408, 1.412, 0.36, 0.708, 5.88, 147, 289, 25, 1
10, 45, 450, 4.5, 0.296, 0.584, 2.05, 133, 263, 65, 1
8, 16, 128, 2.0, 0.43, 0.859, 2.2, 55, 110, 25, 1
10, 29, 290, 2.9, 0.29, 0.803, 1.83, 84, 233, 46, 1
7, 4, 28, 0.571, 0.5, 1.0, 2.33, 14, 28, 6, 1
9, 126, 1134, 14.0, 0.466, 0.907, 2.84, 528, 1029, 186, 1
11, 46, 506, 4.182, 0.283, 0.84, 1.81, 143, 425, 79, 1
10, 9, 90, 0.9, 0.344, 0.889, 2.82, 31, 80, 11, 1
9, 64, 576, 7.111, 0.345, 0.694, 2.29, 199, 400, 87, 1
6, 17, 102, 2.833, 0.314, 0.686, 2.29, 32, 70, 14, 1
8, 85, 680, 10.625, 0.238, 0.687, 1.46, 162, 467, 111, 1
12, 61, 732, 5.083, 0.251, 0.746, 1.77, 184, 546, 104, 1
8, 28, 224, 3.5, 0.46, 0.79, 2.58, 103, 177, 40, 1
7, 39, 273, 5.571, 0.33, 0.853, 1.43, 90, 233, 63, 1
9, 26, 234, 2.889, 0.385, 0.85, 1.88, 90, 199, 48, 1
6, 93, 558, 15.5, 0.276, 0.962, 1.52, 154, 537, 101, 1
9, 41, 369, 4.556, 0.263, 0.743, 1.41, 97, 274, 69, 1
8, 9, 72, 1.125, 0.431, 1.0, 2.38, 31, 72, 13, 1
7, 17, 119, 2.429, 0.429, 0.748, 2.22, 51, 89, 23, 1
7, 92, 644, 13.143, 0.292, 0.907, 1.54, 188, 584, 122, 1
9, 82, 738, 9.111, 0.408, 0.924, 2.39, 301, 682, 126, 1
14, 410, 5740, 29.286, 0.241, 0.592, 2.4, 1382, 3400, 576, 1
8, 135, 1080, 16.875, 0.077, 0.294, 1.54, 83, 317, 54, 1
8, 50, 400, 6.25, 0.528, 0.955, 3.01, 211, 382, 70, 1
7, 69, 483, 9.857, 0.188, 0.754, 1.28, 91, 364, 71, 1
11, 101, 1111, 9.182, 0.33, 0.734, 2.68, 367, 815, 137, 1
11, 262, 2882, 23.818, 0.259, 0.788, 1.94, 747, 2271, 386, 1
7, 18, 126, 2.571, 0.254, 0.841, 1.39, 32, 106, 23, 1
10, 284, 2840, 28.4, 0.202, 0.709, 1.43, 575, 2013, 402, 1
10, 155, 1550, 15.5, 0.332, 0.687, 2.47, 514, 1065, 208, 1
8, 39, 312, 4.875, 0.423, 0.955, 1.83, 132, 298, 72, 1
6, 32, 192, 5.333, 0.417, 0.964, 2.11, 80, 185, 38, 1
7, 18, 126, 2.571, 0.357, 0.865, 2.14, 45, 109, 21, 1
15, 294, 4410, 19.6, 0.395, 0.651, 5.28, 1743, 2872, 330, 1
9, 55, 495, 6.111, 0.275, 0.661, 1.92, 136, 327, 71, 1
5, 28, 140, 5.6, 0.329, 0.871, 1.77, 46, 122, 26, 1
7, 31, 217, 4.429, 0.295, 0.857, 1.64, 64, 186, 39, 1
7, 8, 56, 1.143, 0.482, 1.0, 2.25, 27, 56, 12, 1
10, 20, 200, 2.0, 0.4, 0.605, 3.48, 80, 121, 23, 1
6, 8, 48, 1.333, 0.417, 1.0, 2.86, 20, 48, 7, 1
10, 100, 1000, 10.0, 0.41, 0.846, 2.81, 410, 846, 146, 1
8, 6, 48, 0.75, 0.542, 0.646, 13.0, 26, 31, 2, 1
7, 16, 112, 2.286, 0.25, 1.0, 1.56, 28, 112, 18, 1
9, 18, 162, 2.0, 0.519, 0.796, 7.64, 84, 129, 11, 1
9, 66, 594, 7.333, 0.241, 0.707, 1.42, 143, 420, 101, 1
8, 19, 152, 2.375, 0.355, 0.868, 1.74, 54, 132, 31, 1
11, 195, 2145, 17.727, 0.358, 0.781, 3.0, 768, 1676, 256, 1
8, 98, 784, 12.25, 0.221, 0.874, 1.42, 173, 685, 122, 1
6, 7, 42, 1.167, 0.286, 0.857, 1.5, 12, 36, 8, 1
8, 18, 144, 2.25, 0.215, 0.813, 2.38, 31, 117, 13, 1
12, 72, 864, 6.0, 0.63, 0.885, 6.11, 544, 765, 89, 1
