@relation  page-blocks
@attribute Height numeric
@attribute Lenght numeric
@attribute Area numeric
@attribute Eccen numeric
@attribute P_black numeric
@attribute P_and numeric
@attribute Mean_tr numeric
@attribute Blackpix numeric
@attribute Blackand numeric
@attribute Wb_trans numeric
@attribute Class {1,2,3,4,5}


@data
28, 32, 896, 1.143, 0.501, 0.744, 7.02, 449, 667, 64, 1
25, 261, 6525, 10.44, 0.887, 0.945, 17.75, 5785, 6164, 326, 1
8, 40, 320, 5.0, 0.403, 0.991, 2.53, 129, 317, 51, 1
9, 12, 108, 1.333, 0.407, 1.0, 1.57, 44, 108, 28, 1
8, 83, 664, 10.375, 0.437, 0.866, 2.52, 290, 575, 115, 1
7, 9, 63, 1.286, 0.349, 0.905, 2.2, 22, 57, 10, 1
9, 111, 999, 12.333, 0.218, 0.81, 1.7, 218, 809, 128, 1
7, 23, 161, 3.286, 0.348, 1.0, 1.37, 56, 161, 41, 1
7, 45, 315, 6.429, 0.381, 0.771, 2.22, 120, 243, 54, 1
10, 157, 1570, 15.7, 0.233, 0.565, 1.65, 366, 887, 222, 1
9, 107, 963, 11.889, 0.383, 0.858, 2.22, 369, 826, 166, 1
7, 31, 217, 4.429, 0.286, 0.673, 1.55, 62, 146, 40, 1
8, 215, 1720, 26.875, 0.366, 0.792, 2.86, 629, 1362, 220, 1
8, 12, 96, 1.5, 0.375, 0.927, 1.8, 36, 89, 20, 1
1, 35, 35, 35.0, 0.429, 1.0, 1.07, 15, 35, 14, 1
24, 107, 2568, 4.458, 0.908, 0.982, 16.91, 2333, 2523, 138, 1
9, 18, 162, 2.0, 0.66, 0.883, 7.13, 107, 143, 15, 1
5, 8, 40, 1.6, 0.325, 0.9, 1.63, 13, 36, 8, 1
7, 5, 35, 0.714, 0.829, 0.829, 29.0, 29, 29, 1, 1
10, 21, 210, 2.1, 0.324, 0.6, 3.4, 68, 126, 20, 1
19, 13, 247, 0.684, 0.215, 0.551, 1.51, 53, 136, 35, 1
11, 101, 1111, 9.182, 0.398, 0.888, 2.76, 442, 987, 160, 1
10, 12, 120, 1.2, 0.142, 0.317, 2.83, 17, 38, 6, 1
7, 14, 98, 2.0, 0.327, 0.99, 2.67, 32, 97, 12, 1
13, 104, 1352, 8.0, 0.198, 0.639, 3.44, 268, 864, 78, 1
8, 163, 1304, 20.375, 0.383, 0.982, 2.79, 500, 1280, 179, 1
8, 16, 128, 2.0, 0.422, 0.992, 1.86, 54, 127, 29, 1
17, 106, 1802, 6.235, 0.927, 1.0, 14.53, 1671, 1802, 115, 1
7, 30, 210, 4.286, 0.329, 1.0, 1.38, 69, 210, 50, 1
10, 53, 530, 5.3, 0.215, 0.781, 1.44, 114, 414, 79, 1
11, 22, 242, 2.0, 0.417, 0.694, 4.04, 101, 168, 25, 1
9, 347, 3123, 38.556, 0.111, 0.433, 1.26, 347, 1351, 275, 1
8, 82, 656, 10.25, 0.288, 0.997, 1.99, 189, 654, 95, 1
1, 123, 123, 123.0, 0.163, 1.0, 1.05, 20, 123, 19, 1
6, 221, 1326, 36.833, 0.268, 0.536, 1.95, 356, 711, 183, 1
9, 93, 837, 10.333, 0.259, 0.895, 1.74, 217, 749, 125, 1
6, 50, 300, 8.333, 0.327, 0.777, 2.0, 98, 233, 49, 1
13, 65, 845, 5.0, 0.302, 0.677, 2.58, 255, 572, 99, 1
10, 35, 350, 3.5, 0.091, 0.157, 2.67, 32, 55, 12, 1
12, 23, 276, 1.917, 0.417, 0.623, 8.21, 115, 172, 14, 1
1, 31, 31, 31.0, 0.226, 1.0, 1.17, 7, 31, 6, 1
9, 376, 3384, 41.778, 0.225, 0.875, 1.34, 760, 2960, 569, 1
10, 17, 170, 1.7, 0.318, 0.529, 3.86, 54, 90, 14, 1
13, 123, 1599, 9.462, 0.428, 0.798, 4.38, 684, 1276, 156, 1
13, 440, 5720, 33.846, 0.255, 0.696, 2.18, 1459, 3983, 669, 1
5, 11, 55, 2.2, 0.4, 0.927, 1.57, 22, 51, 14, 1
6, 4, 24, 0.667, 0.417, 0.708, 2.5, 10, 17, 4, 1
11, 243, 2673, 22.091, 0.117, 0.342, 1.41, 314, 914, 223, 1
12, 85, 1020, 7.083, 0.476, 0.614, 5.4, 486, 626, 90, 1
12, 11, 132, 0.917, 0.652, 0.735, 12.29, 86, 97, 7, 1
9, 21, 189, 2.333, 0.529, 0.958, 3.33, 100, 181, 30, 1
8, 99, 792, 12.375, 0.211, 0.886, 1.48, 167, 702, 113, 1
10, 179, 1790, 17.9, 0.2, 0.758, 1.41, 358, 1356, 254, 1
9, 12, 108, 1.333, 0.62, 0.944, 4.79, 67, 102, 14, 1
1, 263, 263, 263.0, 0.152, 1.0, 1.03, 40, 263, 39, 1
9, 77, 693, 8.556, 0.486, 0.97, 2.63, 337, 672, 128, 1
8, 103, 824, 12.875, 0.142, 0.62, 1.17, 117, 511, 100, 1
7, 56, 392, 8.0, 0.227, 0.602, 1.25, 89, 236, 71, 1
7, 7, 49, 1.0, 0.592, 0.959, 2.42, 29, 47, 12, 1
7, 14, 98, 2.0, 0.337, 0.898, 1.94, 33, 88, 17, 1
5, 5, 25, 1.0, 0.4, 0.52, 10.0, 10, 13, 1, 1
82, 314, 25748, 3.829, 0.296, 0.502, 10.84, 7618, 12923, 703, 1
13, 266, 3458, 20.462, 0.398, 0.579, 4.81, 1375, 2003, 286, 1
12, 45, 540, 3.75, 0.467, 0.694, 6.63, 252, 375, 38, 1
1, 50, 50, 50.0, 0.2, 1.0, 1.11, 10, 50, 9, 1
20, 32, 640, 1.6, 0.43, 0.555, 21.15, 275, 355, 13, 1
6, 36, 216, 6.0, 0.509, 0.991, 2.0, 110, 214, 55, 1
9, 36, 324, 4.0, 0.654, 0.92, 6.42, 212, 298, 33, 1
11, 13, 143, 1.182, 0.42, 0.979, 2.22, 60, 140, 27, 1
11, 8, 88, 0.727, 0.58, 1.0, 5.1, 51, 88, 10, 1
1, 95, 95, 95.0, 0.379, 1.0, 1.03, 36, 95, 35, 1
7, 231, 1617, 33.0, 0.26, 0.64, 1.71, 420, 1035, 246, 1
7, 141, 987, 20.143, 0.16, 0.757, 1.17, 158, 747, 135, 1
11, 20, 220, 1.818, 0.568, 0.895, 8.93, 125, 197, 14, 1
10, 49, 490, 4.9, 0.52, 0.961, 2.97, 255, 471, 86, 1
8, 10, 80, 1.25, 0.288, 0.813, 1.64, 23, 65, 14, 1
5, 39, 195, 7.8, 0.338, 0.903, 1.35, 66, 176, 49, 1
8, 28, 224, 3.5, 0.438, 0.496, 19.6, 98, 111, 5, 1
7, 92, 644, 13.143, 0.143, 0.713, 1.46, 92, 459, 63, 1
8, 74, 592, 9.25, 0.568, 0.983, 3.11, 336, 582, 108, 1
8, 21, 168, 2.625, 0.417, 0.958, 1.94, 70, 161, 36, 1
17, 24, 408, 1.412, 0.426, 0.792, 4.46, 174, 323, 39, 1
8, 14, 112, 1.75, 0.286, 0.884, 2.67, 32, 99, 12, 1
11, 8, 88, 0.727, 0.727, 0.989, 10.67, 64, 87, 6, 1
5, 15, 75, 3.0, 0.093, 0.347, 1.4, 7, 26, 5, 1
6, 33, 198, 5.5, 0.52, 0.995, 2.24, 103, 197, 46, 1
6, 23, 138, 3.833, 0.283, 0.891, 1.11, 39, 123, 35, 1
24, 96, 2304, 4.0, 0.208, 0.504, 3.18, 480, 1161, 151, 1
4, 47, 188, 11.75, 0.298, 0.739, 2.33, 56, 139, 24, 1
7, 33, 231, 4.714, 0.299, 0.848, 1.44, 69, 196, 48, 1
7, 49, 343, 7.0, 0.318, 0.735, 1.54, 109, 252, 71, 1
8, 18, 144, 2.25, 0.472, 1.0, 2.52, 68, 144, 27, 1
7, 15, 105, 2.143, 0.438, 0.895, 2.3, 46, 94, 20, 1
11, 123, 1353, 11.182, 0.48, 0.656, 5.74, 649, 887, 113, 1
5, 94, 470, 18.8, 0.183, 0.798, 1.62, 86, 375, 53, 1
10, 19, 190, 1.9, 0.6, 0.768, 9.5, 114, 146, 12, 1
6, 4, 24, 0.667, 0.583, 0.792, 3.5, 14, 19, 4, 1
5, 20, 100, 4.0, 0.47, 0.73, 2.35, 47, 73, 20, 1
8, 158, 1264, 19.75, 0.102, 0.346, 1.33, 129, 437, 97, 1
4, 9, 36, 2.25, 0.611, 0.611, 22.0, 22, 22, 1, 2
1, 107, 107, 107.0, 0.869, 1.0, 18.6, 93, 107, 5, 2
1, 235, 235, 235.0, 0.923, 1.0, 27.13, 217, 235, 8, 2
1, 148, 148, 148.0, 0.986, 1.0, 73.0, 146, 148, 2, 2
1, 17, 17, 17.0, 0.765, 1.0, 3.25, 13, 17, 4, 2
7, 1, 7, 0.143, 1.0, 1.0, 7.0, 7, 7, 1, 2
3, 537, 1611, 179.0, 0.345, 0.405, 22.24, 556, 652, 25, 2
2, 537, 1074, 268.5, 0.538, 0.594, 32.11, 578, 638, 18, 2
3, 470, 1410, 156.67, 0.352, 0.387, 23.62, 496, 545, 21, 2
1, 45, 45, 45.0, 0.756, 1.0, 5.67, 34, 45, 6, 2
2, 536, 1072, 268.0, 0.498, 0.533, 41.08, 534, 571, 13, 2
3, 259, 777, 86.333, 0.96, 0.978, 67.82, 746, 760, 11, 2
17, 341, 5797, 20.059, 0.935, 0.998, 36.38, 5420, 5784, 149, 2
2, 20, 40, 10.0, 0.725, 0.875, 29.0, 29, 35, 1, 2
1, 47, 47, 47.0, 0.532, 1.0, 25.0, 25, 47, 1, 2
1, 42, 42, 42.0, 0.19, 1.0, 1.6, 8, 42, 5, 2
1, 186, 186, 186.0, 0.828, 1.0, 9.06, 154, 186, 17, 2
1, 10, 10, 10.0, 1.0, 1.0, 10.0, 10, 10, 1, 2
1, 73, 73, 73.0, 0.616, 1.0, 3.75, 45, 73, 12, 2
1, 55, 55, 55.0, 0.564, 1.0, 10.33, 31, 55, 3, 2
1, 22, 22, 22.0, 0.5, 1.0, 1.83, 11, 22, 6, 2
4, 19, 76, 4.75, 0.276, 0.382, 5.25, 21, 29, 4, 2
1, 19, 19, 19.0, 0.579, 1.0, 3.67, 11, 19, 3, 2
1, 26, 26, 26.0, 1.0, 1.0, 26.0, 26, 26, 1, 2
25, 169, 4225, 6.76, 0.215, 0.947, 1.57, 907, 4000, 579, 2
1, 15, 15, 15.0, 0.867, 1.0, 6.5, 13, 15, 2, 2
1, 14, 14, 14.0, 1.0, 1.0, 14.0, 14, 14, 1, 2
5, 333, 1665, 66.6, 0.374, 0.413, 36.65, 623, 688, 17, 2
2, 25, 50, 12.5, 0.36, 1.0, 4.5, 18, 50, 4, 2
2, 17, 34, 8.5, 0.588, 0.971, 6.67, 20, 33, 3, 2
1, 70, 70, 70.0, 1.0, 1.0, 70.0, 70, 70, 1, 2
2, 22, 44, 11.0, 0.75, 0.75, 33.0, 33, 33, 1, 2
2, 52, 104, 26.0, 0.231, 0.529, 1.5, 24, 55, 16, 2
4, 115, 460, 28.75, 0.426, 0.487, 17.82, 196, 224, 11, 2
1, 20, 20, 20.0, 0.85, 1.0, 8.5, 17, 20, 2, 2
2, 325, 650, 162.5, 0.485, 0.537, 28.64, 315, 349, 11, 2
1, 81, 81, 81.0, 0.901, 1.0, 24.33, 73, 81, 3, 2
2, 99, 198, 49.5, 0.253, 0.616, 4.55, 50, 122, 11, 2
1, 283, 283, 283.0, 0.993, 1.0, 140.5, 281, 283, 2, 2
1, 196, 196, 196.0, 0.98, 1.0, 64.0, 192, 196, 3, 2
1, 16, 16, 16.0, 1.0, 1.0, 16.0, 16, 16, 1, 2
1, 32, 32, 32.0, 0.469, 1.0, 1.88, 15, 32, 8, 2
6, 39, 234, 6.5, 0.192, 0.197, 45.0, 45, 46, 1, 2
37, 1, 37, 0.027, 1.0, 1.0, 37.0, 37, 37, 1, 2
1, 379, 379, 379.0, 0.963, 1.0, 60.83, 365, 379, 6, 2
2, 535, 1070, 267.5, 0.648, 0.92, 11.75, 693, 984, 59, 2
2, 9, 18, 4.5, 0.556, 0.556, 10.0, 10, 10, 1, 2
1, 10, 10, 10.0, 1.0, 1.0, 10.0, 10, 10, 1, 2
2, 6, 12, 3.0, 0.667, 1.0, 4.0, 8, 12, 2, 2
1, 65, 65, 65.0, 0.646, 1.0, 3.0, 42, 65, 14, 2
1, 537, 537, 537.0, 1.0, 1.0, 537.0, 537, 537, 1, 2
1, 127, 127, 127.0, 0.646, 1.0, 13.67, 82, 127, 6, 2
2, 63, 126, 31.5, 0.341, 0.508, 10.75, 43, 64, 4, 2
6, 142, 852, 23.667, 0.115, 0.173, 6.53, 98, 147, 15, 2
1, 106, 106, 106.0, 0.434, 1.0, 1.02, 46, 106, 45, 2
1, 13, 13, 13.0, 1.0, 1.0, 13.0, 13, 13, 1, 2
5, 7, 35, 1.4, 0.2, 0.314, 7.0, 7, 11, 1, 2
28, 330, 9240, 11.786, 0.057, 0.066, 31.0, 527, 614, 17, 2
2, 536, 1072, 268.0, 0.568, 0.688, 24.36, 609, 737, 25, 2
1, 58, 58, 58.0, 0.845, 1.0, 9.8, 49, 58, 5, 2
1, 87, 87, 87.0, 0.92, 1.0, 16.0, 80, 87, 5, 2
1, 10, 10, 10.0, 1.0, 1.0, 10.0, 10, 10, 1, 2
1, 13, 13, 13.0, 1.0, 1.0, 13.0, 13, 13, 1, 2
1, 138, 138, 138.0, 1.0, 1.0, 138.0, 138, 138, 1, 2
1, 36, 36, 36.0, 0.583, 1.0, 4.2, 21, 36, 5, 2
24, 510, 12240, 21.25, 0.846, 0.927, 38.65, 10359, 11341, 268, 2
168, 135, 22680, 0.804, 0.82, 0.904, 62.81, 18591, 20513, 296, 3
93, 104, 9672, 1.118, 0.451, 0.611, 4.25, 4366, 5908, 1028, 3
186, 469, 87234, 2.522, 0.378, 0.529, 22.29, 33017, 46133, 1481, 3
29, 32, 928, 1.103, 0.432, 0.689, 6.27, 401, 639, 64, 3
28, 31, 868, 1.107, 0.508, 0.767, 7.47, 441, 666, 59, 3
64, 73, 4672, 1.141, 0.403, 0.445, 72.38, 1882, 2077, 26, 3
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, 4
38, 1, 38, 0.026, 1.0, 1.0, 38.0, 38, 38, 1, 4
84, 1, 84, 0.012, 1.0, 1.0, 84.0, 84, 84, 1, 4
8, 1, 8, 0.125, 0.875, 1.0, 7.0, 7, 8, 1, 4
7, 1, 7, 0.143, 1.0, 1.0, 7.0, 7, 7, 1, 4
93, 4, 372, 0.043, 0.419, 0.565, 2.89, 156, 210, 54, 4
16, 1, 16, 0.063, 1.0, 1.0, 16.0, 16, 16, 1, 4
14, 1, 14, 0.071, 1.0, 1.0, 14.0, 14, 14, 1, 4
1, 25, 25, 25.0, 1.0, 1.0, 25.0, 25, 25, 1, 4
11, 1, 11, 0.091, 1.0, 1.0, 11.0, 11, 11, 1, 4
12, 2, 24, 0.167, 0.625, 0.667, 15.0, 15, 16, 1, 4
31, 1, 31, 0.032, 1.0, 1.0, 31.0, 31, 31, 1, 4
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, 4
430, 5, 2150, 0.012, 0.216, 0.221, 46.5, 465, 475, 10, 4
31, 1, 31, 0.032, 1.0, 1.0, 31.0, 31, 31, 1, 4
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, 4
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, 4
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, 4
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, 4
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, 4
7, 11, 77, 1.571, 0.117, 0.494, 1.8, 9, 38, 5, 5
12, 4, 48, 0.333, 0.292, 1.0, 2.0, 14, 48, 7, 5
101, 99, 9999, 0.98, 0.14, 0.778, 2.02, 1398, 7780, 691, 5
7, 13, 91, 1.857, 0.154, 0.484, 2.0, 14, 44, 7, 5
13, 8, 104, 0.615, 0.154, 0.769, 1.07, 16, 80, 15, 5
45, 79, 3555, 1.756, 0.087, 0.195, 4.81, 308, 693, 64, 5
34, 25, 850, 0.735, 0.256, 0.534, 2.06, 218, 454, 106, 5
8, 1, 8, 0.125, 0.875, 1.0, 7.0, 7, 8, 1, 5
8, 4, 32, 0.5, 0.438, 0.594, 7.0, 14, 19, 2, 5
16, 30, 480, 1.875, 0.133, 0.471, 2.29, 64, 226, 28, 5
55, 48, 2640, 0.873, 0.142, 0.364, 4.26, 375, 960, 88, 5
13, 13, 169, 1.0, 0.124, 0.45, 3.5, 21, 76, 6, 5
39, 70, 2730, 1.795, 0.09, 0.255, 7.0, 245, 697, 35, 5
21, 68, 1428, 3.238, 0.052, 0.109, 5.69, 74, 156, 13, 5
311, 463, 143993, 1.489, 0.088, 0.16, 3.93, 12631, 23092, 3212, 5
197, 198, 39006, 1.005, 0.273, 0.332, 46.93, 10654, 12964, 227, 5
36, 48, 1728, 1.333, 0.143, 0.437, 3.58, 247, 755, 69, 5
6, 6, 36, 1.0, 0.194, 0.417, 3.5, 7, 15, 2, 5
52, 461, 23972, 8.865, 0.192, 0.248, 11.52, 4607, 5938, 400, 5
83, 314, 26062, 3.783, 0.298, 0.671, 8.75, 7772, 17482, 888, 5
17, 60, 1020, 3.529, 0.139, 0.371, 7.1, 142, 378, 20, 5
81, 49, 3969, 0.605, 0.113, 0.398, 2.26, 449, 1580, 199, 5
13, 5, 65, 0.385, 0.323, 0.554, 5.25, 21, 36, 4, 5
6, 76, 456, 12.667, 0.353, 0.961, 1.49, 161, 438, 108, 1
8, 69, 552, 8.625, 0.234, 0.683, 1.54, 129, 377, 84, 1
9, 15, 135, 1.667, 0.178, 0.556, 1.6, 24, 75, 15, 1
9, 86, 774, 9.556, 0.211, 0.517, 1.29, 163, 400, 126, 1
14, 420, 5880, 30.0, 0.376, 0.571, 4.92, 2209, 3356, 449, 1
12, 80, 960, 6.667, 0.324, 0.673, 2.45, 311, 646, 127, 1
10, 22, 220, 2.2, 0.336, 0.836, 2.74, 74, 184, 27, 1
11, 11, 121, 1.0, 0.43, 0.802, 4.73, 52, 97, 11, 1
11, 26, 286, 2.364, 0.283, 0.888, 2.19, 81, 254, 37, 1
14, 187, 2618, 13.357, 0.265, 0.477, 2.31, 693, 1248, 300, 1
8, 192, 1536, 24.0, 0.207, 0.579, 1.57, 318, 889, 203, 1
10, 19, 190, 1.9, 0.6, 0.858, 7.6, 114, 163, 15, 1
7, 13, 91, 1.857, 0.363, 1.0, 1.94, 33, 91, 17, 1
11, 19, 209, 1.727, 0.306, 0.789, 2.46, 64, 165, 26, 1
7, 41, 287, 5.857, 0.321, 0.725, 1.48, 92, 208, 62, 1
7, 12, 84, 1.714, 0.476, 0.81, 2.11, 40, 68, 19, 1
9, 23, 207, 2.556, 0.246, 0.57, 1.82, 51, 118, 28, 1
6, 9, 54, 1.5, 0.352, 0.87, 1.58, 19, 47, 12, 1
11, 109, 1199, 9.909, 0.234, 0.62, 1.92, 281, 743, 146, 1
6, 25, 150, 4.167, 0.273, 0.787, 1.17, 41, 118, 35, 1
8, 15, 120, 1.875, 0.292, 0.808, 1.84, 35, 97, 19, 1
10, 34, 340, 3.4, 0.321, 0.853, 2.02, 109, 290, 54, 1
9, 311, 2799, 34.556, 0.163, 0.582, 1.34, 456, 1629, 340, 1
6, 96, 576, 16.0, 0.26, 0.856, 1.53, 150, 493, 98, 1
6, 81, 486, 13.5, 0.282, 0.957, 1.34, 137, 465, 102, 1
3, 4, 12, 1.333, 0.833, 0.917, 10.0, 10, 11, 1, 1
11, 185, 2035, 16.818, 0.356, 0.772, 2.94, 724, 1572, 246, 1
12, 26, 312, 2.167, 0.276, 0.83, 2.21, 86, 259, 39, 1
10, 145, 1450, 14.5, 0.268, 0.747, 1.83, 389, 1083, 213, 1
8, 32, 256, 4.0, 0.402, 0.898, 1.81, 103, 230, 57, 1
10, 511, 5110, 51.1, 0.115, 0.414, 1.53, 588, 2114, 385, 1
3, 3, 9, 1.0, 0.889, 1.0, 8.0, 8, 9, 1, 1
8, 20, 160, 2.5, 0.5, 1.0, 2.76, 80, 160, 29, 1
9, 36, 324, 4.0, 0.556, 0.923, 3.21, 180, 299, 56, 1
7, 14, 98, 2.0, 0.357, 0.969, 1.52, 35, 95, 23, 1
7, 16, 112, 2.286, 0.241, 0.634, 1.93, 27, 71, 14, 1
11, 86, 946, 7.818, 0.297, 0.748, 1.95, 281, 708, 144, 1
8, 82, 656, 10.25, 0.358, 0.84, 2.24, 235, 551, 105, 1
8, 46, 368, 5.75, 0.315, 0.938, 1.78, 116, 345, 65, 1
10, 80, 800, 8.0, 0.308, 0.838, 2.02, 246, 670, 122, 1
7, 29, 203, 4.143, 0.286, 0.67, 1.71, 58, 136, 34, 1
12, 67, 804, 5.583, 0.403, 0.704, 3.68, 324, 566, 88, 1
11, 378, 4158, 34.364, 0.33, 0.684, 2.95, 1371, 2846, 465, 1
9, 114, 1026, 12.667, 0.272, 0.741, 1.86, 279, 760, 150, 1
8, 64, 512, 8.0, 0.301, 0.857, 1.93, 154, 439, 80, 1
7, 18, 126, 2.571, 0.238, 0.714, 1.15, 30, 90, 26, 1
8, 30, 240, 3.75, 0.433, 1.0, 2.12, 104, 240, 49, 1
11, 8, 88, 0.727, 0.409, 0.477, 36.0, 36, 42, 1, 1
11, 84, 924, 7.636, 0.262, 0.82, 1.69, 242, 758, 143, 1
7, 98, 686, 14.0, 0.207, 0.491, 1.42, 142, 337, 100, 1
9, 20, 180, 2.222, 0.261, 0.617, 1.68, 47, 111, 28, 1
7, 34, 238, 4.857, 0.273, 0.761, 1.48, 65, 181, 44, 1
8, 23, 184, 2.875, 0.337, 0.783, 1.94, 62, 144, 32, 1
7, 27, 189, 3.857, 0.286, 1.0, 1.32, 54, 189, 41, 1
11, 10, 110, 0.909, 0.436, 0.927, 4.36, 48, 102, 11, 1
8, 62, 496, 7.75, 0.361, 0.877, 3.03, 179, 435, 59, 1
23, 125, 2875, 5.435, 0.953, 1.0, 20.75, 2739, 2875, 132, 1
9, 76, 684, 8.444, 0.352, 0.813, 2.27, 241, 556, 106, 1
9, 86, 774, 9.556, 0.3, 0.677, 2.13, 232, 524, 109, 1
8, 15, 120, 1.875, 0.283, 0.65, 2.27, 34, 78, 15, 1
7, 8, 56, 1.143, 0.357, 0.786, 1.54, 20, 44, 13, 1
9, 109, 981, 12.111, 0.243, 0.848, 1.58, 238, 832, 151, 1
5, 18, 90, 3.6, 0.689, 1.0, 3.44, 62, 90, 18, 1
7, 15, 105, 2.143, 0.343, 1.0, 1.64, 36, 105, 22, 1
6, 45, 270, 7.5, 0.422, 0.881, 1.73, 114, 238, 66, 1
9, 60, 540, 6.667, 0.413, 0.822, 2.75, 223, 444, 81, 1
12, 20, 240, 1.667, 0.525, 0.854, 9.0, 126, 205, 14, 1
5, 4, 20, 0.8, 0.45, 0.45, 9.0, 9, 9, 1, 1
6, 6, 36, 1.0, 0.306, 0.556, 3.67, 11, 20, 3, 1
1, 41, 41, 41.0, 0.39, 1.0, 1.07, 16, 41, 15, 1
9, 453, 4077, 50.333, 0.08, 0.363, 1.21, 326, 1478, 269, 1
11, 272, 2992, 24.727, 0.171, 0.61, 1.47, 511, 1824, 348, 1
9, 64, 576, 7.111, 0.177, 0.479, 2.32, 102, 276, 44, 1
10, 16, 160, 1.6, 0.375, 0.769, 2.14, 60, 123, 28, 1
12, 272, 3264, 22.667, 0.329, 0.75, 2.74, 1075, 2448, 393, 1
13, 10, 130, 0.769, 0.3, 0.808, 6.5, 39, 105, 6, 1
5, 56, 280, 11.2, 0.121, 0.471, 1.31, 34, 132, 26, 1
9, 38, 342, 4.222, 0.313, 0.62, 2.18, 107, 212, 49, 1
7, 35, 245, 5.0, 0.408, 0.755, 2.38, 100, 185, 42, 1
10, 155, 1550, 15.5, 0.314, 0.631, 2.64, 486, 978, 184, 1
9, 536, 4824, 59.556, 0.091, 0.358, 1.38, 441, 1725, 320, 1
10, 19, 190, 1.9, 0.326, 0.768, 1.59, 62, 146, 39, 1
5, 75, 375, 15.0, 0.269, 0.979, 1.22, 101, 367, 83, 1
12, 404, 4848, 33.667, 0.334, 0.674, 2.82, 1617, 3267, 573, 1
10, 11, 110, 1.1, 0.382, 1.0, 1.5, 42, 110, 28, 1
12, 22, 264, 1.833, 0.542, 0.784, 8.94, 143, 207, 16, 1
10, 9, 90, 0.9, 0.356, 0.933, 1.6, 32, 84, 20, 1
6, 96, 576, 16.0, 0.198, 0.668, 1.61, 114, 385, 71, 1
6, 17, 102, 2.833, 0.382, 0.951, 1.63, 39, 97, 24, 1
8, 73, 584, 9.125, 0.235, 0.803, 1.47, 137, 469, 93, 1
8, 45, 360, 5.625, 0.367, 0.897, 2.44, 132, 323, 54, 1
7, 5, 35, 0.714, 0.429, 0.886, 2.5, 15, 31, 6, 1
7, 71, 497, 10.143, 0.394, 0.958, 1.87, 196, 476, 105, 1
13, 342, 4446, 26.308, 0.231, 0.548, 2.15, 1027, 2437, 477, 1
38, 342, 12996, 9.0, 0.275, 0.466, 12.99, 3573, 6053, 275, 1
11, 175, 1925, 15.909, 0.21, 0.469, 1.98, 405, 902, 205, 1
9, 84, 756, 9.333, 0.329, 0.632, 2.08, 249, 478, 120, 1
8, 59, 472, 7.375, 0.322, 0.881, 2.41, 152, 416, 63, 1
13, 135, 1755, 10.385, 0.492, 0.833, 5.5, 864, 1462, 157, 1
5, 2, 10, 0.4, 0.8, 0.8, 8.0, 8, 8, 1, 1
25, 169, 4225, 6.76, 0.218, 0.971, 1.58, 923, 4101, 586, 1
10, 21, 210, 2.1, 0.348, 0.757, 3.17, 73, 159, 23, 1
9, 102, 918, 11.333, 0.386, 0.895, 2.77, 354, 822, 128, 1
9, 46, 414, 5.111, 0.316, 0.857, 1.72, 131, 355, 76, 1
9, 148, 1332, 16.444, 0.198, 0.77, 1.33, 264, 1025, 198, 1
8, 15, 120, 1.875, 0.467, 0.783, 2.24, 56, 94, 25, 1
6, 95, 570, 15.833, 0.3, 0.911, 1.64, 171, 519, 104, 1
6, 14, 84, 2.333, 0.286, 1.0, 1.2, 24, 84, 20, 1
9, 81, 729, 9.0, 0.322, 0.819, 2.22, 235, 597, 106, 1
7, 11, 77, 1.571, 0.364, 1.0, 1.33, 28, 77, 21, 1
8, 14, 112, 1.75, 0.429, 1.0, 2.4, 48, 112, 20, 1
5, 6, 30, 1.2, 0.433, 0.733, 13.0, 13, 22, 1, 1
9, 535, 4815, 59.444, 0.118, 0.482, 1.31, 566, 2323, 432, 1
11, 22, 242, 2.0, 0.624, 0.88, 9.44, 151, 213, 16, 1
10, 292, 2920, 29.2, 0.203, 0.649, 1.5, 594, 1896, 397, 1
9, 122, 1098, 13.556, 0.339, 0.947, 2.57, 372, 1040, 145, 1
7, 11, 77, 1.571, 0.364, 0.948, 1.47, 28, 73, 19, 1
6, 46, 276, 7.667, 0.322, 0.877, 1.48, 89, 242, 60, 1
9, 49, 441, 5.444, 0.306, 0.773, 1.82, 135, 341, 74, 1
8, 54, 432, 6.75, 0.245, 0.745, 1.29, 106, 322, 82, 1
7, 9, 63, 1.286, 0.286, 0.968, 1.2, 18, 61, 15, 1
16, 439, 7024, 27.438, 0.384, 0.724, 5.09, 2696, 5084, 530, 1
11, 57, 627, 5.182, 0.295, 0.719, 2.47, 185, 451, 75, 1
16, 389, 6224, 24.313, 0.364, 0.569, 5.35, 2268, 3544, 424, 1
8, 70, 560, 8.75, 0.332, 0.896, 1.66, 186, 502, 112, 1
9, 534, 4806, 59.333, 0.184, 0.733, 1.34, 884, 3524, 661, 1
7, 14, 98, 2.0, 0.408, 0.939, 2.5, 40, 92, 16, 1
8, 20, 160, 2.5, 0.406, 0.906, 1.86, 65, 145, 35, 1
