@relation  texture
@attribute A1 real[-1.45,0.774]
@attribute A2 real[-1.2,0.33]
@attribute A3 real[-1.31,0.344]
@attribute A4 real[-1.11,0.588]
@attribute A5 real[-1.053,0.439]
@attribute A6 real[-1.003,0.452]
@attribute A7 real[-1.208,0.525]
@attribute A8 real[-1.08,0.398]
@attribute A9 real[-1.057,0.437]
@attribute A10 real[-1.258,0.355]
@attribute A11 real[-1.45,0.774]
@attribute A12 real[-1.083,0.372]
@attribute A13 real[-1.119,0.635]
@attribute A14 real[-1.018,0.157]
@attribute A15 real[-0.943,0.164]
@attribute A16 real[-0.994,0.036]
@attribute A17 real[-1.172,0.02]
@attribute A18 real[-1.017,0.115]
@attribute A19 real[-1.004,0.083]
@attribute A20 real[-1.18,0.439]
@attribute A21 real[-1.45,0.774]
@attribute A22 real[-1.228,0.596]
@attribute A23 real[-1.341,0.446]
@attribute A24 real[-1.177,0.688]
@attribute A25 real[-1.137,0.41]
@attribute A26 real[-1.11,0.373]
@attribute A27 real[-1.239,0.612]
@attribute A28 real[-1.154,0.422]
@attribute A29 real[-1.132,0.392]
@attribute A30 real[-1.422,0.472]
@attribute A31 real[-1.45,0.774]
@attribute A32 real[-1.179,0.565]
@attribute A33 real[-1.147,0.675]
@attribute A34 real[-1.123,0.313]
@attribute A35 real[-1.015,0.34]
@attribute A36 real[-1.03,0.156]
@attribute A37 real[-1.253,0.09]
@attribute A38 real[-1.097,0.194]
@attribute A39 real[-1.076,0.202]
@attribute A40 real[-1.215,0.465]
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}


@data
-1.3, -1.087, -1.174, -1.002, -0.964, -0.913, -1.066, -0.973, -0.951, -1.151, -1.3, -0.915, -0.985, -0.866, -0.804, -0.857, -1.024, -0.871, -0.855, -1.04, -1.3, -0.966, -1.128, -0.856, -0.801, -0.693, -0.96, -0.834, -0.802, -1.134, -1.3, -1.006, -0.98, -0.981, -0.878, -0.92, -1.142, -0.976, -0.968, -1.124, 4
-1.26, -1.078, -1.138, -1.013, -0.974, -0.934, -1.083, -1.0, -0.99, -1.185, -1.26, -0.976, -1.089, -0.935, -0.924, -0.961, -1.081, -0.987, -0.981, -1.156, -1.26, -0.958, -1.202, -0.859, -0.866, -0.778, -0.953, -0.87, -0.853, -1.174, -1.26, -0.964, -1.06, -0.925, -0.907, -0.96, -1.074, -0.976, -0.978, -1.156, 4
-1.278, -1.089, -1.124, -1.018, -0.96, -0.91, -1.084, -0.984, -0.959, -1.125, -1.278, -0.956, -0.962, -0.919, -0.834, -0.871, -1.074, -0.917, -0.902, -1.06, -1.278, -0.937, -1.164, -0.829, -0.809, -0.7, -0.945, -0.841, -0.815, -1.182, -1.278, -0.982, -0.999, -0.953, -0.88, -0.94, -1.11, -0.966, -0.964, -1.128, 4
-1.244, -1.008, -1.087, -0.912, -0.857, -0.782, -0.995, -0.888, -0.85, -1.06, -1.244, -0.91, -1.019, -0.868, -0.842, -0.893, -1.022, -0.909, -0.906, -1.099, -1.244, -0.945, -1.144, -0.849, -0.829, -0.739, -0.946, -0.839, -0.811, -1.122, -1.244, -0.904, -0.849, -0.862, -0.747, -0.79, -1.03, -0.848, -0.823, -0.98, 4
-1.029, -0.802, -0.977, -0.719, -0.728, -0.7, -0.803, -0.739, -0.732, -0.988, -1.029, -0.715, -0.839, -0.707, -0.7, -0.789, -0.86, -0.765, -0.779, -0.953, -1.029, -0.747, -1.023, -0.634, -0.653, -0.546, -0.711, -0.652, -0.641, -1.01, -1.029, -0.758, -0.858, -0.728, -0.728, -0.778, -0.876, -0.796, -0.796, -0.977, 4
-1.172, -0.939, -1.089, -0.851, -0.838, -0.774, -0.941, -0.861, -0.839, -1.092, -1.172, -0.785, -0.841, -0.762, -0.692, -0.772, -0.931, -0.764, -0.755, -0.929, -1.172, -0.827, -1.051, -0.724, -0.696, -0.597, -0.837, -0.725, -0.698, -1.045, -1.172, -0.878, -0.892, -0.849, -0.779, -0.842, -1.006, -0.865, -0.868, -1.041, 4
-1.12, -0.89, -0.992, -0.809, -0.775, -0.741, -0.886, -0.789, -0.777, -1.0, -1.12, -0.748, -0.838, -0.737, -0.694, -0.791, -0.912, -0.776, -0.79, -0.985, -1.12, -0.742, -0.991, -0.64, -0.608, -0.485, -0.77, -0.655, -0.628, -1.056, -1.12, -0.75, -0.729, -0.734, -0.622, -0.69, -0.911, -0.719, -0.7, -0.85, 4
-1.092, -0.802, -0.925, -0.697, -0.649, -0.588, -0.797, -0.683, -0.658, -0.929, -1.092, -0.7, -0.757, -0.697, -0.634, -0.74, -0.872, -0.71, -0.717, -0.885, -1.092, -0.72, -1.01, -0.616, -0.629, -0.554, -0.744, -0.662, -0.644, -1.031, -1.092, -0.724, -0.696, -0.707, -0.624, -0.712, -0.889, -0.715, -0.711, -0.859, 4
-1.174, -0.934, -1.056, -0.844, -0.825, -0.787, -0.928, -0.846, -0.834, -1.074, -1.174, -0.838, -0.958, -0.814, -0.804, -0.91, -0.974, -0.871, -0.903, -1.107, -1.174, -0.851, -1.095, -0.755, -0.747, -0.68, -0.857, -0.759, -0.756, -1.088, -1.174, -0.829, -0.83, -0.801, -0.713, -0.787, -0.961, -0.792, -0.775, -0.923, 4
-1.221, -0.975, -1.104, -0.892, -0.869, -0.832, -0.979, -0.883, -0.871, -1.111, -1.221, -0.814, -0.972, -0.79, -0.791, -0.889, -0.961, -0.849, -0.849, -1.038, -1.221, -0.837, -1.092, -0.729, -0.706, -0.597, -0.852, -0.731, -0.696, -1.064, -1.221, -0.878, -0.861, -0.835, -0.733, -0.786, -0.998, -0.813, -0.793, -0.948, 4
-1.26, -1.016, -1.086, -0.928, -0.873, -0.811, -1.019, -0.906, -0.878, -1.113, -1.26, -0.853, -0.901, -0.814, -0.738, -0.82, -0.981, -0.814, -0.814, -1.005, -1.26, -0.882, -1.061, -0.764, -0.701, -0.588, -0.887, -0.754, -0.724, -1.102, -1.26, -0.926, -0.863, -0.883, -0.755, -0.791, -1.043, -0.849, -0.821, -0.97, 4
-1.178, -0.923, -1.0, -0.848, -0.785, -0.736, -0.945, -0.82, -0.797, -1.029, -1.178, -0.762, -0.897, -0.766, -0.735, -0.846, -0.932, -0.787, -0.791, -0.956, -1.178, -0.84, -1.143, -0.734, -0.747, -0.644, -0.842, -0.761, -0.744, -1.121, -1.178, -0.909, -0.889, -0.886, -0.797, -0.836, -1.035, -0.884, -0.874, -1.025, 4
-1.363, -1.13, -1.156, -1.052, -0.972, -0.907, -1.145, -1.015, -0.974, -1.169, -1.363, -0.967, -0.996, -0.899, -0.805, -0.836, -1.055, -0.875, -0.838, -1.016, -1.363, -0.987, -1.16, -0.849, -0.791, -0.655, -0.97, -0.837, -0.786, -1.15, -1.363, -1.055, -1.033, -0.991, -0.902, -0.898, -1.132, -0.984, -0.946, -1.085, 4
-1.252, -1.004, -1.09, -0.927, -0.884, -0.857, -1.021, -0.916, -0.916, -1.164, -1.252, -0.839, -0.932, -0.816, -0.772, -0.863, -0.994, -0.844, -0.849, -1.04, -1.252, -0.893, -1.076, -0.785, -0.751, -0.665, -0.912, -0.788, -0.759, -1.111, -1.252, -0.944, -0.922, -0.9, -0.82, -0.882, -1.053, -0.907, -0.907, -1.067, 4
-1.216, -0.889, -1.003, -0.778, -0.707, -0.584, -0.9, -0.763, -0.708, -1.018, -1.216, -0.835, -0.879, -0.797, -0.72, -0.797, -0.954, -0.786, -0.783, -0.965, -1.216, -0.917, -1.1, -0.811, -0.782, -0.697, -0.9, -0.791, -0.763, -1.061, -1.216, -0.872, -0.789, -0.814, -0.671, -0.69, -0.962, -0.753, -0.706, -0.832, 4
-1.218, -0.957, -1.078, -0.875, -0.852, -0.826, -0.971, -0.873, -0.865, -1.111, -1.218, -0.8, -0.937, -0.765, -0.747, -0.839, -0.928, -0.797, -0.792, -0.977, -1.218, -0.847, -1.074, -0.715, -0.684, -0.566, -0.827, -0.708, -0.667, -1.031, -1.218, -0.901, -0.874, -0.847, -0.741, -0.779, -0.995, -0.818, -0.797, -0.951, 4
-1.302, -1.064, -1.14, -0.964, -0.907, -0.828, -1.051, -0.939, -0.9, -1.129, -1.302, -0.919, -1.016, -0.859, -0.815, -0.859, -1.014, -0.874, -0.855, -1.054, -1.302, -0.948, -1.165, -0.814, -0.789, -0.654, -0.921, -0.812, -0.767, -1.136, -1.302, -0.984, -0.929, -0.925, -0.818, -0.833, -1.068, -0.899, -0.868, -1.006, 4
-1.313, -1.09, -1.158, -1.004, -0.949, -0.882, -1.095, -0.991, -0.96, -1.184, -1.313, -0.902, -0.966, -0.854, -0.794, -0.862, -1.029, -0.877, -0.864, -1.063, -1.313, -0.975, -1.14, -0.862, -0.816, -0.713, -0.989, -0.868, -0.828, -1.159, -1.313, -1.052, -1.022, -1.006, -0.912, -0.936, -1.147, -0.996, -0.975, -1.119, 4
-1.022, -0.761, -0.996, -0.653, -0.678, -0.599, -0.733, -0.683, -0.661, -0.975, -1.022, -0.687, -0.819, -0.681, -0.676, -0.771, -0.844, -0.742, -0.756, -0.937, -1.022, -0.695, -0.942, -0.602, -0.6, -0.54, -0.705, -0.609, -0.6, -0.945, -1.022, -0.663, -0.649, -0.66, -0.568, -0.669, -0.844, -0.663, -0.66, -0.812, 4
-1.299, -1.065, -1.127, -0.977, -0.919, -0.864, -1.065, -0.955, -0.925, -1.13, -1.299, -0.964, -1.065, -0.923, -0.897, -0.963, -1.072, -0.959, -0.968, -1.156, -1.299, -1.016, -1.175, -0.918, -0.885, -0.807, -1.006, -0.896, -0.872, -1.151, -1.299, -1.006, -0.952, -0.955, -0.852, -0.87, -1.1, -0.94, -0.909, -1.047, 4
-1.126, -0.883, -1.04, -0.794, -0.78, -0.729, -0.89, -0.801, -0.782, -1.039, -1.126, -0.802, -0.907, -0.796, -0.775, -0.891, -0.964, -0.849, -0.885, -1.085, -1.126, -0.796, -1.03, -0.703, -0.691, -0.616, -0.81, -0.699, -0.675, -1.005, -1.126, -0.76, -0.845, -0.731, -0.698, -0.78, -0.9, -0.771, -0.763, -0.934, 4
-1.166, -0.906, -1.045, -0.815, -0.793, -0.742, -0.91, -0.818, -0.796, -1.048, -1.166, -0.846, -0.889, -0.828, -0.77, -0.863, -0.988, -0.847, -0.867, -1.05, -1.166, -0.838, -1.083, -0.74, -0.74, -0.676, -0.848, -0.755, -0.749, -1.092, -1.166, -0.784, -0.883, -0.757, -0.732, -0.832, -0.928, -0.804, -0.807, -0.984, 4
-1.15, -0.893, -1.005, -0.794, -0.755, -0.691, -0.874, -0.774, -0.75, -0.989, -1.15, -0.782, -0.882, -0.758, -0.724, -0.798, -0.924, -0.793, -0.794, -0.979, -1.15, -0.825, -1.057, -0.733, -0.722, -0.64, -0.846, -0.748, -0.74, -1.11, -1.15, -0.821, -0.86, -0.798, -0.732, -0.798, -0.96, -0.805, -0.799, -0.951, 4
-1.206, -0.934, -1.002, -0.836, -0.769, -0.701, -0.943, -0.818, -0.782, -1.023, -1.206, -0.863, -0.892, -0.835, -0.762, -0.822, -1.0, -0.838, -0.824, -0.98, -1.206, -0.881, -1.103, -0.775, -0.769, -0.686, -0.884, -0.787, -0.758, -1.087, -1.206, -0.874, -0.804, -0.822, -0.706, -0.75, -0.98, -0.793, -0.767, -0.911, 4
-1.057, -0.832, -0.996, -0.741, -0.741, -0.687, -0.816, -0.743, -0.726, -0.976, -1.057, -0.779, -0.865, -0.772, -0.757, -0.855, -0.928, -0.833, -0.869, -1.062, -1.057, -0.759, -1.064, -0.677, -0.726, -0.685, -0.772, -0.722, -0.738, -1.093, -1.057, -0.699, -0.865, -0.693, -0.703, -0.808, -0.863, -0.765, -0.772, -0.965, 4
-1.32, -1.037, -1.061, -0.944, -0.844, -0.772, -1.061, -0.91, -0.87, -1.119, -1.32, -0.816, -0.942, -0.775, -0.729, -0.824, -0.947, -0.785, -0.771, -0.961, -1.32, -0.86, -1.106, -0.705, -0.65, -0.46, -0.864, -0.72, -0.648, -1.103, -1.32, -0.947, -0.857, -0.882, -0.736, -0.765, -1.042, -0.827, -0.793, -0.932, 4
-1.094, -0.864, -0.998, -0.782, -0.762, -0.72, -0.857, -0.773, -0.763, -1.004, -1.094, -0.736, -0.748, -0.724, -0.627, -0.714, -0.894, -0.714, -0.719, -0.899, -1.094, -0.685, -0.989, -0.577, -0.568, -0.439, -0.709, -0.606, -0.583, -1.041, -1.094, -0.684, -0.758, -0.673, -0.599, -0.689, -0.844, -0.665, -0.644, -0.8, 4
-1.388, -1.126, -1.211, -1.018, -0.951, -0.848, -1.114, -0.988, -0.94, -1.198, -1.388, -0.971, -1.089, -0.92, -0.875, -0.92, -1.086, -0.933, -0.9, -1.082, -1.388, -1.054, -1.215, -0.952, -0.909, -0.822, -1.075, -0.947, -0.911, -1.215, -1.388, -1.088, -0.993, -1.041, -0.902, -0.919, -1.193, -1.004, -0.975, -1.114, 4
-1.254, -1.009, -1.162, -0.924, -0.907, -0.848, -1.01, -0.924, -0.912, -1.178, -1.254, -0.869, -1.02, -0.844, -0.839, -0.933, -1.007, -0.896, -0.904, -1.089, -1.254, -0.935, -1.159, -0.831, -0.817, -0.732, -0.93, -0.83, -0.811, -1.123, -1.254, -0.97, -0.938, -0.927, -0.831, -0.865, -1.077, -0.921, -0.903, -1.056, 4
-1.189, -0.946, -1.024, -0.872, -0.813, -0.763, -0.967, -0.85, -0.839, -1.088, -1.189, -0.793, -0.957, -0.785, -0.777, -0.869, -0.949, -0.829, -0.833, -1.015, -1.189, -0.84, -1.174, -0.72, -0.744, -0.609, -0.828, -0.758, -0.731, -1.137, -1.189, -0.899, -0.887, -0.868, -0.784, -0.829, -1.018, -0.863, -0.85, -0.998, 4
-1.296, -1.061, -1.129, -0.974, -0.913, -0.845, -1.063, -0.947, -0.913, -1.131, -1.296, -0.916, -0.974, -0.868, -0.804, -0.847, -1.031, -0.874, -0.841, -1.008, -1.296, -0.945, -1.114, -0.844, -0.802, -0.709, -0.961, -0.83, -0.789, -1.1, -1.296, -0.997, -0.917, -0.954, -0.834, -0.845, -1.107, -0.931, -0.902, -1.037, 4
-1.196, -0.984, -1.092, -0.917, -0.882, -0.839, -1.006, -0.913, -0.906, -1.148, -1.196, -0.896, -0.989, -0.878, -0.847, -0.922, -1.043, -0.925, -0.937, -1.127, -1.196, -0.935, -1.173, -0.85, -0.875, -0.823, -0.942, -0.881, -0.879, -1.165, -1.196, -0.94, -0.986, -0.908, -0.866, -0.919, -1.052, -0.943, -0.949, -1.111, 4
-1.044, -0.741, -0.894, -0.656, -0.629, -0.574, -0.758, -0.652, -0.639, -0.944, -1.044, -0.732, -0.69, -0.71, -0.596, -0.661, -0.866, -0.68, -0.673, -0.825, -1.044, -0.763, -1.038, -0.672, -0.698, -0.627, -0.763, -0.691, -0.679, -0.995, -1.044, -0.693, -0.777, -0.701, -0.671, -0.764, -0.867, -0.738, -0.737, -0.887, 4
-1.189, -0.936, -1.014, -0.837, -0.782, -0.708, -0.942, -0.829, -0.789, -1.031, -1.189, -0.776, -0.904, -0.728, -0.726, -0.83, -0.897, -0.789, -0.801, -1.002, -1.189, -0.798, -1.078, -0.637, -0.642, -0.484, -0.779, -0.699, -0.638, -1.068, -1.189, -0.874, -0.851, -0.807, -0.726, -0.769, -0.954, -0.809, -0.785, -0.945, 4
-1.157, -0.906, -1.016, -0.816, -0.786, -0.756, -0.917, -0.827, -0.811, -1.051, -1.157, -0.843, -0.897, -0.833, -0.793, -0.888, -0.997, -0.875, -0.9, -1.081, -1.157, -0.805, -1.085, -0.705, -0.727, -0.648, -0.82, -0.737, -0.717, -1.086, -1.157, -0.782, -0.823, -0.744, -0.678, -0.754, -0.908, -0.745, -0.729, -0.899, 4
-1.282, -1.038, -1.153, -0.955, -0.924, -0.88, -1.046, -0.945, -0.926, -1.153, -1.282, -0.882, -0.997, -0.849, -0.817, -0.884, -1.017, -0.882, -0.869, -1.054, -1.282, -0.911, -1.11, -0.794, -0.746, -0.63, -0.904, -0.775, -0.744, -1.108, -1.282, -0.952, -0.917, -0.898, -0.779, -0.807, -1.051, -0.857, -0.831, -0.987, 4
-1.133, -0.887, -1.03, -0.791, -0.769, -0.706, -0.876, -0.784, -0.76, -1.017, -1.133, -0.827, -0.942, -0.807, -0.795, -0.886, -0.959, -0.858, -0.883, -1.079, -1.133, -0.836, -1.115, -0.741, -0.766, -0.7, -0.828, -0.763, -0.76, -1.099, -1.133, -0.798, -0.873, -0.763, -0.72, -0.79, -0.922, -0.793, -0.778, -0.95, 4
-1.246, -0.989, -1.05, -0.894, -0.828, -0.774, -0.993, -0.871, -0.845, -1.091, -1.246, -0.828, -0.887, -0.792, -0.718, -0.813, -0.967, -0.797, -0.799, -0.991, -1.246, -0.856, -1.047, -0.745, -0.689, -0.584, -0.884, -0.752, -0.727, -1.117, -1.246, -0.909, -0.832, -0.866, -0.725, -0.763, -1.027, -0.819, -0.794, -0.94, 4
-1.258, -0.961, -1.097, -0.842, -0.794, -0.678, -0.955, -0.841, -0.789, -1.111, -1.258, -0.903, -0.9, -0.849, -0.767, -0.825, -1.003, -0.843, -0.837, -1.001, -1.258, -0.94, -1.148, -0.822, -0.809, -0.692, -0.927, -0.835, -0.798, -1.134, -1.258, -0.914, -0.881, -0.861, -0.759, -0.796, -1.021, -0.846, -0.812, -0.959, 4
-1.104, -0.833, -1.011, -0.718, -0.708, -0.641, -0.816, -0.735, -0.712, -1.004, -1.104, -0.805, -0.894, -0.785, -0.77, -0.861, -0.935, -0.838, -0.865, -1.047, -1.104, -0.804, -1.079, -0.703, -0.729, -0.649, -0.788, -0.721, -0.708, -1.042, -1.104, -0.718, -0.85, -0.697, -0.696, -0.783, -0.868, -0.766, -0.759, -0.929, 4
-1.14, -0.867, -1.0, -0.768, -0.739, -0.668, -0.871, -0.773, -0.743, -1.01, -1.14, -0.782, -0.809, -0.747, -0.677, -0.74, -0.907, -0.752, -0.743, -0.903, -1.14, -0.86, -1.032, -0.772, -0.745, -0.676, -0.873, -0.767, -0.753, -1.051, -1.14, -0.867, -0.931, -0.827, -0.801, -0.848, -0.974, -0.869, -0.856, -1.01, 4
-1.335, -1.084, -1.148, -0.988, -0.923, -0.847, -1.087, -0.964, -0.918, -1.14, -1.335, -0.896, -0.928, -0.851, -0.763, -0.832, -1.024, -0.842, -0.817, -0.982, -1.335, -0.966, -1.139, -0.843, -0.78, -0.647, -0.976, -0.836, -0.782, -1.132, -1.335, -1.043, -1.053, -0.99, -0.921, -0.947, -1.137, -0.999, -0.971, -1.119, 4
-1.214, -0.976, -1.126, -0.874, -0.86, -0.79, -0.942, -0.868, -0.856, -1.121, -1.214, -0.851, -0.985, -0.814, -0.806, -0.883, -0.962, -0.856, -0.858, -1.036, -1.214, -0.893, -1.136, -0.781, -0.772, -0.677, -0.879, -0.786, -0.761, -1.085, -1.214, -0.905, -0.87, -0.879, -0.78, -0.846, -1.045, -0.88, -0.88, -1.044, 4
-1.186, -0.934, -1.031, -0.849, -0.807, -0.762, -0.94, -0.832, -0.811, -1.054, -1.186, -0.799, -0.884, -0.776, -0.725, -0.809, -0.949, -0.803, -0.805, -1.002, -1.186, -0.86, -1.064, -0.765, -0.741, -0.669, -0.868, -0.766, -0.762, -1.104, -1.186, -0.888, -0.851, -0.863, -0.762, -0.816, -1.02, -0.852, -0.849, -0.996, 4
-1.213, -0.949, -1.066, -0.864, -0.826, -0.781, -0.961, -0.851, -0.832, -1.09, -1.213, -0.79, -0.88, -0.764, -0.729, -0.828, -0.939, -0.801, -0.797, -0.977, -1.213, -0.814, -1.108, -0.685, -0.696, -0.561, -0.816, -0.735, -0.688, -1.095, -1.213, -0.867, -0.821, -0.811, -0.698, -0.745, -0.968, -0.784, -0.762, -0.916, 4
-1.144, -0.94, -1.095, -0.85, -0.854, -0.799, -0.922, -0.864, -0.849, -1.084, -1.144, -0.823, -0.965, -0.807, -0.804, -0.869, -0.966, -0.86, -0.856, -1.026, -1.144, -0.84, -1.06, -0.74, -0.721, -0.62, -0.831, -0.729, -0.704, -1.034, -1.144, -0.867, -0.845, -0.837, -0.75, -0.787, -0.987, -0.837, -0.828, -0.982, 4
-1.272, -0.997, -1.085, -0.905, -0.843, -0.772, -1.017, -0.894, -0.867, -1.135, -1.272, -0.871, -0.857, -0.834, -0.724, -0.789, -1.008, -0.811, -0.798, -0.966, -1.272, -0.894, -1.08, -0.769, -0.712, -0.577, -0.904, -0.774, -0.724, -1.104, -1.272, -0.936, -0.868, -0.884, -0.748, -0.777, -1.038, -0.834, -0.799, -0.943, 4
-1.169, -0.915, -1.036, -0.832, -0.804, -0.773, -0.929, -0.845, -0.843, -1.108, -1.169, -0.83, -0.94, -0.822, -0.795, -0.894, -0.993, -0.875, -0.902, -1.103, -1.169, -0.89, -1.116, -0.799, -0.803, -0.74, -0.886, -0.814, -0.816, -1.14, -1.169, -0.877, -0.809, -0.851, -0.73, -0.754, -1.007, -0.829, -0.804, -0.927, 4
-1.266, -1.064, -1.079, -0.987, -0.916, -0.88, -1.058, -0.945, -0.923, -1.1, -1.266, -0.931, -0.993, -0.89, -0.842, -0.908, -1.047, -0.917, -0.926, -1.117, -1.266, -0.938, -1.198, -0.818, -0.828, -0.715, -0.925, -0.853, -0.825, -1.184, -1.266, -0.96, -1.021, -0.906, -0.87, -0.915, -1.054, -0.94, -0.926, -1.092, 4
-1.075, -0.838, -0.953, -0.74, -0.714, -0.664, -0.818, -0.735, -0.717, -0.964, -1.075, -0.685, -0.783, -0.677, -0.641, -0.763, -0.834, -0.698, -0.719, -0.892, -1.075, -0.758, -1.074, -0.654, -0.68, -0.586, -0.756, -0.691, -0.682, -1.066, -1.075, -0.812, -0.837, -0.801, -0.746, -0.815, -0.968, -0.839, -0.853, -1.025, 4
-1.31, -1.06, -1.137, -0.967, -0.905, -0.84, -1.058, -0.942, -0.914, -1.15, -1.31, -0.909, -1.008, -0.876, -0.831, -0.903, -1.034, -0.887, -0.882, -1.065, -1.31, -0.945, -1.155, -0.834, -0.793, -0.683, -0.946, -0.819, -0.796, -1.168, -1.31, -0.979, -0.881, -0.937, -0.795, -0.823, -1.093, -0.892, -0.863, -1.003, 4
-1.346, -1.119, -1.185, -1.038, -0.981, -0.914, -1.129, -1.016, -0.984, -1.197, -1.346, -0.963, -0.959, -0.904, -0.805, -0.851, -1.06, -0.881, -0.865, -1.044, -1.346, -0.991, -1.16, -0.843, -0.789, -0.653, -0.95, -0.828, -0.781, -1.141, -1.346, -1.048, -1.031, -0.974, -0.881, -0.893, -1.104, -0.95, -0.919, -1.072, 4
-1.368, -1.069, -1.139, -0.962, -0.879, -0.799, -1.076, -0.931, -0.891, -1.156, -1.368, -0.948, -0.998, -0.895, -0.814, -0.872, -1.055, -0.88, -0.859, -1.032, -1.368, -1.082, -1.217, -0.983, -0.944, -0.879, -1.08, -0.968, -0.941, -1.197, -1.368, -1.104, -1.02, -1.054, -0.935, -0.951, -1.186, -1.023, -1.001, -1.132, 4
-1.181, -0.922, -1.068, -0.837, -0.818, -0.774, -0.932, -0.834, -0.819, -1.075, -1.181, -0.762, -0.933, -0.745, -0.745, -0.842, -0.916, -0.796, -0.792, -0.977, -1.181, -0.792, -1.037, -0.682, -0.655, -0.558, -0.804, -0.679, -0.653, -1.034, -1.181, -0.854, -0.813, -0.804, -0.683, -0.722, -0.958, -0.76, -0.73, -0.875, 4
-1.057, -0.825, -1.002, -0.742, -0.77, -0.756, -0.819, -0.772, -0.777, -1.027, -1.057, -0.751, -0.858, -0.737, -0.74, -0.846, -0.898, -0.809, -0.845, -1.027, -1.057, -0.767, -1.066, -0.68, -0.715, -0.635, -0.786, -0.726, -0.72, -1.062, -1.057, -0.736, -0.834, -0.747, -0.725, -0.836, -0.928, -0.811, -0.832, -1.014, 4
-1.268, -0.958, -1.034, -0.846, -0.761, -0.675, -0.973, -0.828, -0.784, -1.072, -1.268, -0.913, -0.924, -0.866, -0.78, -0.842, -1.023, -0.856, -0.847, -1.011, -1.268, -0.956, -1.097, -0.848, -0.793, -0.703, -0.951, -0.825, -0.792, -1.086, -1.268, -0.898, -0.878, -0.843, -0.741, -0.792, -1.001, -0.825, -0.805, -0.964, 4
-1.244, -1.023, -1.076, -0.947, -0.89, -0.853, -1.032, -0.921, -0.898, -1.089, -1.244, -0.841, -0.956, -0.794, -0.768, -0.849, -0.958, -0.828, -0.826, -1.025, -1.244, -0.868, -1.069, -0.74, -0.701, -0.576, -0.862, -0.738, -0.69, -1.058, -1.244, -0.95, -0.96, -0.894, -0.825, -0.832, -1.035, -0.903, -0.869, -1.02, 4
-1.176, -0.922, -1.045, -0.811, -0.78, -0.687, -0.902, -0.813, -0.774, -1.042, -1.176, -0.854, -0.915, -0.813, -0.757, -0.818, -0.96, -0.822, -0.816, -0.993, -1.176, -0.883, -1.152, -0.767, -0.793, -0.707, -0.841, -0.78, -0.758, -1.068, -1.176, -0.857, -0.886, -0.818, -0.755, -0.799, -0.974, -0.831, -0.806, -0.955, 4
-1.058, -0.742, -0.929, -0.658, -0.64, -0.59, -0.771, -0.664, -0.654, -0.97, -1.058, -0.718, -0.757, -0.691, -0.631, -0.698, -0.854, -0.706, -0.698, -0.851, -1.058, -0.781, -1.091, -0.676, -0.751, -0.682, -0.752, -0.735, -0.737, -1.075, -1.058, -0.748, -0.864, -0.729, -0.738, -0.824, -0.885, -0.803, -0.812, -0.974, 4
-1.131, -0.886, -1.015, -0.804, -0.776, -0.729, -0.886, -0.795, -0.785, -1.045, -1.131, -0.812, -0.999, -0.782, -0.813, -0.858, -0.94, -0.871, -0.871, -1.079, -1.131, -0.808, -1.074, -0.696, -0.711, -0.623, -0.791, -0.72, -0.711, -1.083, -1.131, -0.79, -0.699, -0.758, -0.615, -0.646, -0.912, -0.703, -0.673, -0.801, 4
-1.164, -0.911, -1.001, -0.804, -0.753, -0.674, -0.893, -0.789, -0.756, -1.008, -1.164, -0.828, -0.908, -0.79, -0.743, -0.816, -0.937, -0.804, -0.802, -0.981, -1.164, -0.861, -1.155, -0.742, -0.774, -0.674, -0.817, -0.761, -0.74, -1.074, -1.164, -0.851, -0.917, -0.808, -0.769, -0.804, -0.96, -0.836, -0.806, -0.955, 4
-1.213, -0.954, -1.054, -0.858, -0.805, -0.726, -0.951, -0.841, -0.807, -1.064, -1.213, -0.829, -0.925, -0.805, -0.763, -0.827, -0.971, -0.832, -0.822, -1.002, -1.213, -0.81, -1.05, -0.702, -0.659, -0.532, -0.824, -0.689, -0.659, -1.068, -1.213, -0.825, -0.75, -0.797, -0.665, -0.729, -0.966, -0.753, -0.731, -0.874, 4
-1.328, -1.082, -1.145, -0.996, -0.935, -0.867, -1.097, -0.98, -0.947, -1.178, -1.328, -0.93, -0.955, -0.881, -0.801, -0.858, -1.048, -0.88, -0.868, -1.048, -1.328, -0.942, -1.105, -0.806, -0.735, -0.601, -0.934, -0.798, -0.751, -1.128, -1.328, -0.993, -0.894, -0.936, -0.785, -0.804, -1.086, -0.878, -0.841, -0.978, 4
-1.2, -0.901, -1.065, -0.799, -0.763, -0.671, -0.925, -0.814, -0.782, -1.113, -1.2, -0.788, -0.906, -0.763, -0.726, -0.808, -0.94, -0.795, -0.794, -0.991, -1.2, -0.889, -1.074, -0.78, -0.744, -0.642, -0.881, -0.761, -0.731, -1.052, -1.2, -0.901, -0.842, -0.852, -0.73, -0.75, -0.995, -0.813, -0.785, -0.933, 4
-1.208, -0.961, -1.105, -0.865, -0.841, -0.795, -0.948, -0.86, -0.859, -1.135, -1.208, -0.879, -1.037, -0.838, -0.842, -0.904, -0.993, -0.904, -0.907, -1.11, -1.208, -0.913, -1.11, -0.803, -0.785, -0.689, -0.899, -0.802, -0.771, -1.077, -1.208, -0.905, -0.856, -0.853, -0.746, -0.786, -1.004, -0.835, -0.812, -0.963, 4
