@relation  page-blocks
@attribute Height numeric
@attribute Lenght numeric
@attribute Area numeric
@attribute Eccen numeric
@attribute P_black numeric
@attribute P_and numeric
@attribute Mean_tr numeric
@attribute Blackpix numeric
@attribute Blackand numeric
@attribute Wb_trans numeric
@attribute Class {1,2,3,4,5}


@data
11, 25, 275, 2.273, 0.36, 0.909, 2.11, 99, 250, 47, 1
8, 83, 664, 10.375, 0.404, 0.741, 2.58, 268, 492, 104, 1
5, 7, 35, 1.4, 0.657, 0.886, 3.83, 23, 31, 6, 1
8, 16, 128, 2.0, 0.383, 0.742, 2.33, 49, 95, 21, 1
10, 15, 150, 1.5, 0.36, 0.813, 2.08, 54, 122, 26, 1
9, 363, 3267, 40.333, 0.128, 0.532, 1.28, 417, 1738, 326, 1
7, 13, 91, 1.857, 0.341, 0.846, 1.82, 31, 77, 17, 1
12, 116, 1392, 9.667, 0.331, 0.756, 2.62, 461, 1053, 176, 1
7, 18, 126, 2.571, 0.206, 0.651, 2.17, 26, 82, 12, 1
10, 23, 230, 2.3, 0.343, 0.791, 1.88, 79, 182, 42, 1
9, 47, 423, 5.222, 0.333, 0.757, 2.39, 141, 320, 59, 1
13, 201, 2613, 15.462, 0.4, 0.722, 4.45, 1046, 1887, 235, 1
8, 98, 784, 12.25, 0.221, 0.874, 1.42, 173, 685, 122, 1
11, 146, 1606, 13.273, 0.238, 0.58, 1.83, 383, 932, 209, 1
9, 108, 972, 12.0, 0.222, 0.778, 1.73, 216, 756, 125, 1
5, 6, 30, 1.2, 0.433, 1.0, 1.63, 13, 30, 8, 1
8, 12, 96, 1.5, 0.458, 0.927, 2.2, 44, 89, 20, 1
9, 41, 369, 4.556, 0.301, 0.886, 1.91, 111, 327, 58, 1
10, 32, 320, 3.2, 0.334, 0.797, 2.1, 107, 255, 51, 1
19, 28, 532, 1.474, 0.588, 0.912, 13.04, 313, 485, 24, 1
10, 30, 300, 3.0, 0.3, 0.73, 2.14, 90, 219, 42, 1
11, 86, 946, 7.818, 0.413, 0.853, 3.1, 391, 807, 126, 1
6, 18, 108, 3.0, 0.287, 0.741, 4.43, 31, 80, 7, 1
8, 16, 128, 2.0, 0.477, 0.906, 2.44, 61, 116, 25, 1
4, 28, 112, 7.0, 0.455, 1.0, 1.27, 51, 112, 40, 1
9, 20, 180, 2.222, 0.361, 0.7, 2.32, 65, 126, 28, 1
9, 103, 927, 11.444, 0.164, 0.771, 1.22, 152, 715, 125, 1
9, 97, 873, 10.778, 0.466, 0.973, 2.42, 407, 849, 168, 1
6, 13, 78, 2.167, 0.308, 1.0, 1.41, 24, 78, 17, 1
7, 14, 98, 2.0, 0.327, 0.99, 2.67, 32, 97, 12, 1
8, 12, 96, 1.5, 0.396, 0.844, 2.11, 38, 81, 18, 1
8, 10, 80, 1.25, 0.363, 0.913, 3.22, 29, 73, 9, 1
14, 410, 5740, 29.286, 0.241, 0.592, 2.4, 1382, 3400, 576, 1
8, 523, 4184, 65.375, 0.06, 0.305, 1.2, 250, 1277, 209, 1
6, 11, 66, 1.833, 0.303, 0.712, 1.54, 20, 47, 13, 1
11, 8, 88, 0.727, 0.25, 1.0, 2.44, 22, 88, 9, 1
6, 23, 138, 3.833, 0.377, 0.862, 2.36, 52, 119, 22, 1
8, 15, 120, 1.875, 0.283, 0.65, 2.27, 34, 78, 15, 1
1, 7, 7, 7.0, 1.0, 1.0, 7.0, 7, 7, 1, 1
8, 76, 608, 9.5, 0.314, 0.711, 1.87, 191, 432, 102, 1
9, 108, 972, 12.0, 0.345, 0.645, 2.45, 335, 627, 137, 1
8, 40, 320, 5.0, 0.391, 0.991, 2.08, 125, 317, 60, 1
10, 119, 1190, 11.9, 0.202, 0.842, 1.59, 240, 1002, 151, 1
77, 245, 18865, 3.182, 0.445, 0.523, 32.67, 8396, 9871, 257, 1
7, 18, 126, 2.571, 0.27, 0.714, 1.36, 34, 90, 25, 1
8, 183, 1464, 22.875, 0.185, 0.76, 1.43, 271, 1112, 190, 1
9, 19, 171, 2.111, 0.55, 0.86, 7.23, 94, 147, 13, 1
1, 42, 42, 42.0, 0.405, 1.0, 1.06, 17, 42, 16, 1
11, 7, 77, 0.636, 0.468, 0.481, 36.0, 36, 37, 1, 1
9, 37, 333, 4.111, 0.381, 0.808, 2.05, 127, 269, 62, 1
8, 6, 48, 0.75, 0.458, 0.833, 2.75, 22, 40, 8, 1
8, 5, 40, 0.625, 0.525, 1.0, 3.0, 21, 40, 7, 1
9, 194, 1746, 21.556, 0.191, 0.691, 1.4, 333, 1207, 238, 1
6, 75, 450, 12.5, 0.356, 0.973, 1.47, 160, 438, 109, 1
7, 11, 77, 1.571, 0.416, 0.818, 2.0, 32, 63, 16, 1
8, 23, 184, 2.875, 0.462, 1.0, 1.89, 85, 184, 45, 1
9, 30, 270, 3.333, 0.285, 0.6, 1.51, 77, 162, 51, 1
9, 267, 2403, 29.667, 0.164, 0.73, 1.28, 393, 1754, 307, 1
8, 203, 1624, 25.375, 0.149, 0.767, 1.27, 242, 1246, 191, 1
7, 25, 175, 3.571, 0.303, 0.709, 1.51, 53, 124, 35, 1
9, 83, 747, 9.222, 0.333, 0.742, 2.93, 249, 554, 85, 1
10, 8, 80, 0.8, 0.6, 1.0, 6.0, 48, 80, 8, 1
11, 118, 1298, 10.727, 0.408, 0.616, 6.63, 530, 800, 80, 1
8, 26, 208, 3.25, 0.236, 0.779, 1.26, 49, 162, 39, 1
10, 46, 460, 4.6, 0.278, 0.583, 1.66, 128, 268, 77, 1
6, 13, 78, 2.167, 0.333, 0.91, 1.37, 26, 71, 19, 1
23, 47, 1081, 2.043, 0.315, 0.747, 2.2, 341, 808, 155, 1
6, 11, 66, 1.833, 0.379, 0.818, 1.67, 25, 54, 15, 1
9, 262, 2358, 29.111, 0.089, 0.43, 1.19, 210, 1015, 176, 1
11, 8, 88, 0.727, 0.693, 0.989, 10.17, 61, 87, 6, 1
9, 35, 315, 3.889, 0.273, 0.654, 1.65, 86, 206, 52, 1
9, 122, 1098, 13.556, 0.333, 0.829, 2.54, 366, 910, 144, 1
7, 231, 1617, 33.0, 0.26, 0.64, 1.71, 420, 1035, 246, 1
8, 30, 240, 3.75, 0.233, 0.833, 1.24, 56, 200, 45, 1
6, 96, 576, 16.0, 0.318, 0.575, 3.0, 183, 331, 61, 1
8, 7, 56, 0.875, 0.411, 0.875, 2.09, 23, 49, 11, 1
7, 33, 231, 4.714, 0.351, 0.957, 1.45, 81, 221, 56, 1
12, 207, 2484, 17.25, 0.2, 0.699, 1.7, 496, 1736, 292, 1
11, 9, 99, 0.818, 0.465, 0.687, 5.75, 46, 68, 8, 1
7, 20, 140, 2.857, 0.329, 1.0, 1.48, 46, 140, 31, 1
6, 27, 162, 4.5, 0.241, 0.988, 1.11, 39, 160, 35, 1
11, 185, 2035, 16.818, 0.487, 0.883, 4.5, 991, 1796, 220, 1
24, 280, 6720, 11.667, 0.456, 0.913, 7.66, 3064, 6134, 400, 1
5, 29, 145, 5.8, 0.538, 0.89, 2.36, 78, 129, 33, 1
7, 7, 49, 1.0, 0.306, 0.898, 1.36, 15, 44, 11, 1
1, 40, 40, 40.0, 0.4, 1.0, 1.07, 16, 40, 15, 1
5, 14, 70, 2.8, 0.457, 1.0, 1.52, 32, 70, 21, 1
20, 16, 320, 0.8, 0.5, 0.572, 26.67, 160, 183, 6, 1
7, 96, 672, 13.714, 0.271, 0.688, 1.54, 182, 462, 118, 1
9, 100, 900, 11.111, 0.247, 0.637, 1.83, 222, 573, 121, 1
11, 23, 253, 2.091, 0.265, 0.735, 2.09, 67, 186, 32, 1
10, 33, 330, 3.3, 0.342, 0.927, 1.66, 113, 306, 68, 1
13, 409, 5317, 31.462, 0.267, 0.582, 2.23, 1421, 3095, 637, 1
12, 9, 108, 0.75, 0.509, 0.657, 9.17, 55, 71, 6, 1
5, 17, 85, 3.4, 0.471, 0.929, 2.35, 40, 79, 17, 1
6, 17, 102, 2.833, 0.275, 0.824, 2.0, 28, 84, 14, 1
8, 12, 96, 1.5, 0.583, 0.813, 6.22, 56, 78, 9, 1
7, 56, 392, 8.0, 0.329, 0.791, 1.65, 129, 310, 78, 1
7, 48, 336, 6.857, 0.292, 0.804, 1.53, 98, 270, 64, 1
9, 43, 387, 4.778, 0.377, 0.922, 2.25, 146, 357, 65, 1
9, 29, 261, 3.222, 0.307, 0.648, 1.95, 80, 169, 41, 1
8, 231, 1848, 28.875, 0.228, 0.569, 1.64, 421, 1052, 257, 1
7, 305, 2135, 43.571, 0.109, 0.501, 1.21, 232, 1069, 191, 1
5, 19, 95, 3.8, 0.232, 0.4, 5.5, 22, 38, 4, 1
7, 31, 217, 4.429, 0.336, 0.834, 1.52, 73, 181, 48, 1
3, 7, 21, 2.333, 0.619, 0.619, 13.0, 13, 13, 1, 1
8, 36, 288, 4.5, 0.458, 0.958, 2.06, 132, 276, 64, 1
8, 25, 200, 3.125, 0.415, 1.0, 1.89, 83, 200, 44, 1
7, 13, 91, 1.857, 0.374, 0.901, 1.7, 34, 82, 20, 1
8, 23, 184, 2.875, 0.451, 0.832, 2.08, 83, 153, 40, 1
3, 4, 12, 1.333, 0.667, 0.667, 8.0, 8, 8, 1, 1
6, 44, 264, 7.333, 0.447, 0.811, 2.11, 118, 214, 56, 1
9, 40, 360, 4.444, 0.356, 0.967, 2.29, 128, 348, 56, 1
23, 125, 2875, 5.435, 0.953, 1.0, 20.75, 2739, 2875, 132, 1
17, 171, 2907, 10.059, 0.208, 0.422, 2.42, 606, 1226, 250, 1
10, 50, 500, 5.0, 0.472, 0.812, 2.74, 236, 406, 86, 1
8, 175, 1400, 21.875, 0.156, 0.882, 1.2, 219, 1235, 183, 1
8, 7, 56, 0.875, 0.357, 0.964, 1.82, 20, 54, 11, 1
28, 171, 4788, 6.107, 0.258, 0.912, 1.99, 1235, 4369, 621, 1
5, 39, 195, 7.8, 0.436, 0.656, 3.54, 85, 128, 24, 1
10, 284, 2840, 28.4, 0.202, 0.709, 1.43, 575, 2013, 402, 1
8, 22, 176, 2.75, 0.295, 0.483, 2.6, 52, 85, 20, 1
7, 8, 56, 1.143, 0.393, 1.0, 1.69, 22, 56, 13, 1
9, 21, 189, 2.333, 0.175, 0.513, 1.65, 33, 97, 20, 1
8, 29, 232, 3.625, 0.401, 0.884, 2.38, 93, 205, 39, 1
1, 12, 12, 12.0, 0.583, 1.0, 3.5, 7, 12, 2, 1
11, 20, 220, 1.818, 0.168, 0.75, 3.36, 37, 165, 11, 1
8, 109, 872, 13.625, 0.271, 0.864, 1.83, 236, 753, 129, 1
8, 93, 744, 11.625, 0.185, 0.538, 1.24, 138, 400, 111, 1
9, 107, 963, 11.889, 0.328, 0.656, 2.08, 316, 632, 152, 1
1, 9, 9, 9.0, 1.0, 1.0, 9.0, 9, 9, 1, 1
8, 8, 64, 1.0, 0.203, 0.344, 4.33, 13, 22, 3, 1
10, 126, 1260, 12.6, 0.456, 0.875, 2.98, 575, 1103, 193, 1
8, 70, 560, 8.75, 0.464, 0.988, 2.36, 260, 553, 110, 1
7, 20, 140, 2.857, 0.25, 0.593, 1.35, 35, 83, 26, 1
9, 509, 4581, 56.556, 0.123, 0.501, 1.26, 563, 2297, 448, 1
7, 110, 770, 15.714, 0.174, 0.447, 1.25, 134, 344, 107, 1
13, 151, 1963, 11.615, 0.302, 0.726, 2.59, 593, 1425, 229, 1
6, 96, 576, 16.0, 0.267, 0.939, 1.51, 154, 541, 102, 1
9, 185, 1665, 20.556, 0.386, 0.686, 2.83, 643, 1142, 227, 1
9, 50, 450, 5.556, 0.32, 0.716, 2.67, 144, 322, 54, 1
14, 125, 1750, 8.929, 0.289, 0.734, 2.21, 505, 1285, 228, 1
4, 93, 372, 23.25, 0.312, 0.763, 1.66, 116, 284, 70, 1
7, 7, 49, 1.0, 0.592, 0.959, 2.42, 29, 47, 12, 1
7, 315, 2205, 45.0, 0.056, 0.248, 1.13, 124, 546, 110, 1
10, 34, 340, 3.4, 0.297, 0.885, 1.71, 101, 301, 59, 1
8, 40, 320, 5.0, 0.456, 0.997, 2.7, 146, 319, 54, 1
9, 14, 126, 1.556, 0.706, 0.865, 7.42, 89, 109, 12, 1
1, 95, 95, 95.0, 0.379, 1.0, 1.03, 36, 95, 35, 1
12, 320, 3840, 26.667, 0.231, 0.514, 2.06, 888, 1975, 431, 1
5, 107, 535, 21.4, 0.247, 0.91, 1.43, 132, 487, 92, 1
12, 22, 264, 1.833, 0.621, 0.788, 9.65, 164, 208, 17, 1
1, 263, 263, 263.0, 0.152, 1.0, 1.03, 40, 263, 39, 1
5, 333, 1665, 66.6, 0.374, 0.413, 36.65, 623, 688, 17, 2
2, 537, 1074, 268.5, 0.538, 0.594, 32.11, 578, 638, 18, 2
1, 8, 8, 8.0, 1.0, 1.0, 8.0, 8, 8, 1, 2
8, 16, 128, 2.0, 0.398, 0.695, 2.55, 51, 89, 20, 2
1, 36, 36, 36.0, 0.583, 1.0, 5.25, 21, 36, 4, 2
1, 14, 14, 14.0, 0.643, 1.0, 4.5, 9, 14, 2, 2
1, 28, 28, 28.0, 0.536, 1.0, 3.0, 15, 28, 5, 2
3, 113, 339, 37.667, 0.357, 0.378, 30.25, 121, 128, 4, 2
1, 19, 19, 19.0, 0.737, 1.0, 4.67, 14, 19, 3, 2
5, 110, 550, 22.0, 0.547, 0.556, 100.33, 301, 306, 3, 2
1, 55, 55, 55.0, 0.564, 1.0, 10.33, 31, 55, 3, 2
1, 283, 283, 283.0, 0.993, 1.0, 140.5, 281, 283, 2, 2
1, 17, 17, 17.0, 0.765, 1.0, 3.25, 13, 17, 4, 2
1, 13, 13, 13.0, 0.692, 1.0, 4.5, 9, 13, 2, 2
10, 2, 20, 0.2, 0.55, 0.6, 11.0, 11, 12, 1, 2
1, 131, 131, 131.0, 0.977, 1.0, 64.0, 128, 131, 2, 2
10, 553, 5530, 55.3, 0.797, 0.884, 21.3, 4409, 4890, 207, 2
2, 537, 1074, 268.5, 0.52, 0.621, 26.57, 558, 667, 21, 2
3, 59, 177, 19.667, 0.475, 0.475, 84.0, 84, 84, 1, 2
4, 115, 460, 28.75, 0.426, 0.487, 17.82, 196, 224, 11, 2
1, 9, 9, 9.0, 0.889, 1.0, 8.0, 8, 9, 1, 2
2, 18, 36, 9.0, 0.722, 0.722, 26.0, 26, 26, 1, 2
1, 81, 81, 81.0, 0.901, 1.0, 24.33, 73, 81, 3, 2
1, 46, 46, 46.0, 0.239, 1.0, 1.38, 11, 46, 8, 2
2, 475, 950, 237.5, 0.504, 0.544, 95.8, 479, 517, 5, 2
1, 159, 159, 159.0, 0.994, 1.0, 158.0, 158, 159, 1, 2
1, 36, 36, 36.0, 0.306, 1.0, 1.83, 11, 36, 6, 2
1, 43, 43, 43.0, 0.907, 1.0, 9.75, 39, 43, 4, 2
7, 14, 98, 2.0, 0.102, 0.204, 10.0, 10, 20, 1, 2
1, 69, 69, 69.0, 0.667, 1.0, 4.18, 46, 69, 11, 2
1, 106, 106, 106.0, 0.858, 1.0, 15.17, 91, 106, 6, 2
3, 500, 1500, 166.67, 0.373, 0.421, 19.28, 559, 632, 29, 2
1, 42, 42, 42.0, 0.19, 1.0, 1.6, 8, 42, 5, 2
128, 347, 44416, 2.711, 0.399, 0.567, 13.07, 17721, 25163, 1356, 3
93, 104, 9672, 1.118, 0.451, 0.611, 4.25, 4366, 5908, 1028, 3
28, 32, 896, 1.143, 0.462, 0.722, 7.02, 414, 647, 59, 3
23, 1, 23, 0.043, 1.0, 1.0, 23.0, 23, 23, 1, 4
8, 1, 8, 0.125, 1.0, 1.0, 8.0, 8, 8, 1, 4
17, 1, 17, 0.059, 1.0, 1.0, 17.0, 17, 17, 1, 4
39, 1, 39, 0.026, 1.0, 1.0, 39.0, 39, 39, 1, 4
11, 1, 11, 0.091, 1.0, 1.0, 11.0, 11, 11, 1, 4
13, 1, 13, 0.077, 1.0, 1.0, 13.0, 13, 13, 1, 4
58, 3, 174, 0.052, 0.339, 0.345, 59.0, 59, 60, 1, 4
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, 4
54, 48, 2592, 0.889, 0.143, 0.264, 6.85, 370, 685, 54, 5
153, 442, 67626, 2.889, 0.114, 0.215, 6.27, 7689, 14538, 1227, 5
5, 9, 45, 1.8, 0.178, 0.533, 1.6, 8, 24, 5, 5
9, 10, 90, 1.111, 0.144, 0.522, 6.5, 13, 47, 2, 5
14, 17, 238, 1.214, 0.113, 0.387, 1.8, 27, 92, 15, 5
19, 47, 893, 2.474, 0.078, 0.112, 3.89, 70, 100, 18, 5
28, 61, 1708, 2.179, 0.172, 0.509, 1.97, 294, 870, 149, 5
32, 106, 3392, 3.313, 0.198, 0.395, 4.56, 671, 1341, 147, 5
6, 5, 30, 0.833, 0.233, 0.633, 1.75, 7, 19, 4, 5
83, 315, 26145, 3.795, 0.295, 0.594, 9.21, 7725, 15523, 839, 5
13, 5, 65, 0.385, 0.323, 0.554, 5.25, 21, 36, 4, 5
16, 30, 480, 1.875, 0.133, 0.471, 2.29, 64, 226, 28, 5
