@relation  page-blocks
@attribute Height numeric
@attribute Lenght numeric
@attribute Area numeric
@attribute Eccen numeric
@attribute P_black numeric
@attribute P_and numeric
@attribute Mean_tr numeric
@attribute Blackpix numeric
@attribute Blackand numeric
@attribute Wb_trans numeric
@attribute Class {1,2,3,4,5}


@data
11, 25, 275, 2.273, 0.298, 0.811, 2.05, 82, 223, 40, 1
10, 65, 650, 6.5, 0.475, 0.971, 2.76, 309, 631, 112, 1
7, 5, 35, 0.714, 0.429, 0.886, 2.5, 15, 31, 6, 1
11, 12, 132, 1.091, 0.432, 0.674, 4.38, 57, 89, 13, 1
6, 25, 150, 4.167, 0.313, 1.0, 1.38, 47, 150, 34, 1
10, 318, 3180, 31.8, 0.128, 0.511, 1.18, 406, 1625, 344, 1
7, 13, 91, 1.857, 0.308, 0.824, 1.33, 28, 75, 21, 1
12, 118, 1416, 9.833, 0.35, 0.778, 2.98, 495, 1102, 166, 1
7, 18, 126, 2.571, 0.119, 0.452, 2.14, 15, 57, 7, 1
9, 26, 234, 2.889, 0.342, 0.821, 2.35, 80, 192, 34, 1
9, 47, 423, 5.222, 0.279, 0.773, 1.53, 118, 327, 77, 1
10, 268, 2680, 26.8, 0.395, 0.59, 5.88, 1058, 1581, 180, 1
8, 102, 816, 12.75, 0.212, 0.884, 1.25, 173, 721, 138, 1
7, 227, 1589, 32.429, 0.217, 0.509, 1.6, 345, 809, 215, 1
7, 141, 987, 20.143, 0.16, 0.757, 1.17, 158, 747, 135, 1
1, 31, 31, 31.0, 0.226, 1.0, 1.17, 7, 31, 6, 1
6, 16, 96, 2.667, 0.49, 0.938, 2.14, 47, 90, 22, 1
9, 41, 369, 4.556, 0.374, 0.846, 2.06, 138, 312, 67, 1
7, 46, 322, 6.571, 0.416, 0.776, 2.63, 134, 250, 51, 1
8, 64, 512, 8.0, 0.541, 0.947, 3.85, 277, 485, 72, 1
5, 58, 290, 11.6, 0.2, 0.745, 1.41, 58, 216, 41, 1
10, 98, 980, 9.8, 0.392, 0.849, 2.49, 384, 832, 154, 1
8, 14, 112, 1.75, 0.277, 0.643, 2.82, 31, 72, 11, 1
8, 16, 128, 2.0, 0.406, 0.93, 1.68, 52, 119, 31, 1
8, 14, 112, 1.75, 0.518, 0.964, 3.22, 58, 108, 18, 1
11, 17, 187, 1.545, 0.321, 0.652, 4.29, 60, 122, 14, 1
9, 102, 918, 11.333, 0.18, 0.759, 1.2, 165, 697, 137, 1
9, 99, 891, 11.0, 0.484, 0.951, 2.52, 431, 847, 171, 1
6, 13, 78, 2.167, 0.256, 0.974, 1.54, 20, 76, 13, 1
12, 8, 96, 0.667, 0.302, 1.0, 2.9, 29, 96, 10, 1
6, 16, 96, 2.667, 0.49, 0.844, 1.96, 47, 81, 24, 1
8, 10, 80, 1.25, 0.238, 0.925, 1.73, 19, 74, 11, 1
23, 271, 6233, 11.783, 0.126, 0.359, 1.87, 786, 2239, 420, 1
8, 508, 4064, 63.5, 0.092, 0.393, 1.28, 372, 1599, 290, 1
5, 13, 65, 2.6, 0.262, 0.769, 2.43, 17, 50, 7, 1
8, 11, 88, 1.375, 0.25, 0.83, 1.29, 22, 73, 17, 1
8, 17, 136, 2.125, 0.228, 0.882, 1.24, 31, 120, 25, 1
7, 17, 119, 2.429, 0.16, 0.739, 1.73, 19, 88, 11, 1
4, 2, 8, 0.5, 0.875, 0.875, 7.0, 7, 7, 1, 1
11, 54, 594, 4.909, 0.316, 0.697, 2.07, 188, 414, 91, 1
12, 84, 1008, 7.0, 0.42, 0.565, 4.75, 423, 570, 89, 1
7, 46, 322, 6.571, 0.298, 0.994, 2.18, 96, 320, 44, 1
10, 119, 1190, 11.9, 0.392, 0.891, 2.46, 467, 1060, 190, 1
38, 410, 15580, 10.789, 0.279, 0.696, 2.39, 4341, 10849, 1815, 1
8, 16, 128, 2.0, 0.383, 0.781, 1.69, 49, 100, 29, 1
8, 184, 1472, 23.0, 0.237, 0.777, 1.64, 349, 1144, 213, 1
9, 19, 171, 2.111, 0.667, 0.895, 7.6, 114, 153, 15, 1
7, 6, 42, 0.857, 0.333, 1.0, 1.4, 14, 42, 10, 1
9, 9, 81, 1.0, 0.321, 0.395, 13.0, 26, 32, 2, 1
9, 35, 315, 3.889, 0.397, 0.832, 1.92, 125, 262, 65, 1
8, 6, 48, 0.75, 0.542, 0.646, 13.0, 26, 31, 2, 1
1, 40, 40, 40.0, 0.4, 1.0, 1.07, 16, 40, 15, 1
10, 170, 1700, 17.0, 0.261, 0.709, 1.66, 444, 1206, 268, 1
4, 114, 456, 28.5, 0.393, 0.978, 1.83, 179, 446, 98, 1
7, 11, 77, 1.571, 0.364, 0.727, 1.56, 28, 56, 18, 1
9, 21, 189, 2.333, 0.529, 0.958, 3.33, 100, 181, 30, 1
5, 56, 280, 11.2, 0.121, 0.471, 1.31, 34, 132, 26, 1
8, 299, 2392, 37.375, 0.186, 0.687, 1.32, 446, 1643, 338, 1
9, 184, 1656, 20.444, 0.214, 0.798, 1.46, 354, 1322, 242, 1
7, 25, 175, 3.571, 0.189, 0.806, 1.22, 33, 141, 27, 1
8, 93, 744, 11.625, 0.324, 0.835, 1.99, 241, 621, 121, 1
9, 9, 81, 1.0, 0.728, 0.889, 7.38, 59, 72, 8, 1
11, 123, 1353, 11.182, 0.48, 0.656, 5.74, 649, 887, 113, 1
7, 30, 210, 4.286, 0.338, 0.762, 1.54, 71, 160, 46, 1
15, 31, 465, 2.067, 0.204, 0.465, 3.96, 95, 216, 24, 1
7, 11, 77, 1.571, 0.286, 0.909, 1.29, 22, 70, 17, 1
13, 83, 1079, 6.385, 0.373, 0.628, 3.5, 403, 678, 115, 1
7, 9, 63, 1.286, 0.381, 0.952, 1.85, 24, 60, 13, 1
9, 267, 2403, 29.667, 0.131, 0.517, 1.35, 315, 1242, 234, 1
11, 8, 88, 0.727, 0.602, 1.0, 5.89, 53, 88, 9, 1
10, 31, 310, 3.1, 0.339, 0.713, 2.14, 105, 221, 49, 1
11, 100, 1100, 9.091, 0.269, 0.765, 1.9, 296, 842, 156, 1
9, 174, 1566, 19.333, 0.15, 0.738, 1.22, 235, 1156, 193, 1
8, 30, 240, 3.75, 0.296, 0.863, 2.09, 71, 207, 34, 1
8, 76, 608, 9.5, 0.232, 0.51, 1.88, 141, 310, 75, 1
5, 12, 60, 2.4, 0.467, 0.6, 4.67, 28, 36, 6, 1
8, 28, 224, 3.5, 0.299, 0.969, 1.6, 67, 217, 42, 1
10, 227, 2270, 22.7, 0.225, 0.97, 1.64, 510, 2202, 311, 1
11, 9, 99, 0.818, 0.343, 0.626, 3.4, 34, 62, 10, 1
6, 22, 132, 3.667, 0.197, 1.0, 2.89, 26, 132, 9, 1
5, 32, 160, 6.4, 0.419, 0.981, 1.31, 67, 157, 51, 1
24, 84, 2016, 3.5, 0.474, 0.872, 8.69, 956, 1758, 110, 1
82, 314, 25748, 3.829, 0.296, 0.502, 10.84, 7618, 12923, 703, 1
8, 18, 144, 2.25, 0.396, 0.882, 1.84, 57, 127, 31, 1
1, 49, 49, 49.0, 0.286, 1.0, 7.0, 14, 49, 2, 1
2, 19, 38, 9.5, 0.184, 0.789, 1.4, 7, 30, 5, 1
5, 14, 70, 2.8, 0.543, 0.929, 2.0, 38, 65, 19, 1
9, 33, 297, 3.667, 0.357, 0.63, 2.47, 106, 187, 43, 1
11, 57, 627, 5.182, 0.343, 0.678, 2.95, 215, 425, 73, 1
11, 81, 891, 7.364, 0.339, 0.695, 2.77, 302, 619, 109, 1
7, 36, 252, 5.143, 0.302, 0.873, 1.36, 76, 220, 56, 1
10, 33, 330, 3.3, 0.367, 0.864, 1.95, 121, 285, 62, 1
15, 356, 5340, 23.733, 0.398, 0.738, 5.32, 2127, 3940, 400, 1
8, 15, 120, 1.875, 0.433, 0.625, 2.74, 52, 75, 19, 1
7, 12, 84, 1.714, 0.476, 0.762, 2.86, 40, 64, 14, 1
5, 21, 105, 4.2, 0.333, 0.79, 1.46, 35, 83, 24, 1
11, 9, 99, 0.818, 0.515, 0.768, 8.5, 51, 76, 6, 1
12, 33, 396, 2.75, 0.391, 0.793, 4.08, 155, 314, 38, 1
10, 34, 340, 3.4, 0.356, 0.744, 1.98, 121, 253, 61, 1
4, 95, 380, 23.75, 0.311, 0.979, 1.51, 118, 372, 78, 1
10, 25, 250, 2.5, 0.268, 0.588, 1.91, 67, 147, 35, 1
10, 189, 1890, 18.9, 0.263, 0.515, 2.34, 498, 973, 213, 1
11, 190, 2090, 17.273, 0.239, 0.457, 2.11, 500, 955, 237, 1
12, 8, 96, 0.667, 0.479, 0.5, 46.0, 46, 48, 1, 1
7, 31, 217, 4.429, 0.313, 0.853, 1.58, 68, 185, 43, 1
5, 5, 25, 1.0, 0.72, 0.72, 18.0, 18, 18, 1, 1
9, 32, 288, 3.556, 0.413, 0.993, 1.72, 119, 286, 69, 1
8, 26, 208, 3.25, 0.389, 1.0, 2.31, 81, 208, 35, 1
8, 10, 80, 1.25, 0.35, 1.0, 2.0, 28, 80, 14, 1
1, 177, 177, 177.0, 0.203, 1.0, 1.03, 36, 177, 35, 1
4, 4, 16, 1.0, 0.5, 0.5, 8.0, 8, 8, 1, 1
9, 29, 261, 3.222, 0.414, 0.966, 2.4, 108, 252, 45, 1
9, 40, 360, 4.444, 0.483, 0.992, 2.85, 174, 357, 61, 1
23, 132, 3036, 5.739, 0.95, 1.0, 20.76, 2885, 3036, 139, 1
11, 303, 3333, 27.545, 0.151, 0.2, 7.49, 502, 666, 67, 1
10, 47, 470, 4.7, 0.481, 0.991, 2.97, 226, 466, 76, 1
8, 174, 1392, 21.75, 0.161, 0.72, 1.3, 224, 1002, 172, 1
7, 8, 56, 1.143, 0.339, 0.875, 2.38, 19, 49, 8, 1
24, 198, 4752, 8.25, 0.911, 0.983, 15.8, 4329, 4670, 274, 1
10, 19, 190, 1.9, 0.6, 0.768, 9.5, 114, 146, 12, 1
11, 261, 2871, 23.727, 0.257, 0.644, 2.01, 738, 1849, 368, 1
15, 11, 165, 0.733, 0.503, 0.685, 10.38, 83, 113, 8, 1
8, 7, 56, 0.875, 0.411, 1.0, 1.92, 23, 56, 12, 1
9, 23, 207, 2.556, 0.169, 0.319, 2.92, 35, 66, 12, 1
7, 33, 231, 4.714, 0.351, 0.987, 1.53, 81, 228, 53, 1
6, 2, 12, 0.333, 0.667, 1.0, 8.0, 8, 12, 1, 1
10, 22, 220, 2.2, 0.377, 0.614, 2.44, 83, 135, 34, 1
9, 97, 873, 10.778, 0.328, 0.921, 1.77, 286, 804, 162, 1
9, 82, 738, 9.111, 0.383, 0.641, 2.62, 283, 473, 108, 1
8, 117, 936, 14.625, 0.173, 0.642, 1.3, 162, 601, 125, 1
3, 4, 12, 1.333, 0.917, 0.917, 11.0, 11, 11, 1, 1
4, 17, 68, 4.25, 0.191, 0.647, 1.86, 13, 44, 7, 1
12, 102, 1224, 8.5, 0.257, 0.804, 1.77, 315, 984, 178, 1
7, 79, 553, 11.286, 0.566, 0.967, 3.56, 313, 535, 88, 1
5, 27, 135, 5.4, 0.296, 0.496, 3.08, 40, 67, 13, 1
9, 510, 4590, 56.667, 0.148, 0.537, 1.33, 681, 2465, 513, 1
7, 97, 679, 13.857, 0.196, 0.461, 1.68, 133, 313, 79, 1
9, 268, 2412, 29.778, 0.465, 0.694, 6.3, 1122, 1675, 178, 1
7, 112, 784, 16.0, 0.168, 0.667, 1.25, 132, 523, 106, 1
10, 162, 1620, 16.2, 0.454, 0.573, 5.93, 735, 928, 124, 1
9, 53, 477, 5.889, 0.335, 0.602, 2.42, 160, 287, 66, 1
8, 180, 1440, 22.5, 0.371, 0.832, 2.32, 534, 1198, 230, 1
8, 47, 376, 5.875, 0.221, 0.702, 1.26, 83, 264, 66, 1
8, 6, 48, 0.75, 0.375, 0.896, 1.8, 18, 43, 10, 1
7, 262, 1834, 37.429, 0.152, 0.684, 1.28, 279, 1254, 218, 1
8, 44, 352, 5.5, 0.284, 0.673, 1.43, 100, 237, 70, 1
9, 37, 333, 4.111, 0.517, 0.934, 2.82, 172, 311, 61, 1
7, 22, 154, 3.143, 0.097, 0.403, 1.36, 15, 62, 11, 1
7, 13, 91, 1.857, 0.791, 0.978, 6.0, 72, 89, 12, 1
14, 254, 3556, 18.143, 0.377, 0.569, 4.72, 1341, 2022, 284, 1
7, 75, 525, 10.714, 0.156, 0.758, 1.28, 82, 398, 64, 1
3, 104, 312, 34.667, 0.606, 0.683, 9.95, 189, 213, 19, 1
9, 24, 216, 2.667, 0.287, 0.912, 1.72, 62, 197, 36, 1
17, 34, 578, 2.0, 0.123, 0.156, 17.75, 71, 90, 4, 1
8, 231, 1848, 28.875, 0.872, 0.882, 179.0, 1611, 1630, 9, 2
2, 536, 1072, 268.0, 0.532, 0.558, 30.0, 570, 598, 19, 2
1, 8, 8, 8.0, 0.875, 1.0, 7.0, 7, 8, 1, 2
2, 62, 124, 31.0, 0.452, 0.565, 11.2, 56, 70, 5, 2
1, 35, 35, 35.0, 0.829, 1.0, 9.67, 29, 35, 3, 2
1, 14, 14, 14.0, 1.0, 1.0, 14.0, 14, 14, 1, 2
1, 27, 27, 27.0, 0.259, 1.0, 1.4, 7, 27, 5, 2
2, 157, 314, 78.5, 0.506, 0.551, 26.5, 159, 173, 6, 2
1, 20, 20, 20.0, 0.75, 1.0, 3.0, 15, 20, 5, 2
5, 128, 640, 25.6, 0.759, 0.764, 162.0, 486, 489, 3, 2
2, 32, 64, 16.0, 0.516, 0.531, 33.0, 33, 34, 1, 2
1, 279, 279, 279.0, 0.964, 1.0, 38.43, 269, 279, 7, 2
1, 17, 17, 17.0, 0.882, 1.0, 7.5, 15, 17, 2, 2
2, 6, 12, 3.0, 0.667, 1.0, 4.0, 8, 12, 2, 2
1, 22, 22, 22.0, 0.5, 1.0, 1.83, 11, 22, 6, 2
2, 69, 138, 34.5, 0.623, 0.906, 10.75, 86, 125, 8, 2
17, 342, 5814, 20.118, 0.916, 0.996, 30.27, 5328, 5790, 176, 2
2, 538, 1076, 269.0, 0.519, 0.684, 34.88, 558, 736, 16, 2
2, 100, 200, 50.0, 0.46, 0.505, 11.5, 92, 101, 8, 2
3, 132, 396, 44.0, 0.505, 0.558, 20.0, 200, 221, 10, 2
1, 10, 10, 10.0, 1.0, 1.0, 10.0, 10, 10, 1, 2
1, 29, 29, 29.0, 0.931, 1.0, 13.5, 27, 29, 2, 2
1, 85, 85, 85.0, 0.882, 1.0, 12.5, 75, 85, 6, 2
2, 25, 50, 12.5, 0.36, 1.0, 4.5, 18, 50, 4, 2
3, 286, 858, 95.333, 0.406, 0.427, 87.0, 348, 366, 4, 2
1, 148, 148, 148.0, 0.959, 1.0, 47.33, 142, 148, 3, 2
1, 10, 10, 10.0, 1.0, 1.0, 10.0, 10, 10, 1, 2
1, 41, 41, 41.0, 0.927, 1.0, 12.67, 38, 41, 3, 2
2, 52, 104, 26.0, 0.231, 0.529, 1.5, 24, 55, 16, 2
1, 70, 70, 70.0, 1.0, 1.0, 70.0, 70, 70, 1, 2
1, 98, 98, 98.0, 0.939, 1.0, 30.67, 92, 98, 3, 2
28, 330, 9240, 11.786, 0.057, 0.066, 31.0, 527, 614, 17, 2
21, 2, 42, 0.095, 0.738, 0.738, 31.0, 31, 31, 1, 2
174, 471, 81954, 2.707, 0.339, 0.433, 15.84, 27820, 35499, 1756, 3
153, 158, 24174, 1.033, 0.587, 0.641, 46.95, 14180, 15491, 302, 3
28, 31, 868, 1.107, 0.508, 0.767, 7.47, 441, 666, 59, 3
26, 1, 26, 0.038, 1.0, 1.0, 26.0, 26, 26, 1, 4
7, 1, 7, 0.143, 1.0, 1.0, 7.0, 7, 7, 1, 4
11, 2, 22, 0.182, 0.636, 0.636, 14.0, 14, 14, 1, 4
19, 2, 38, 0.105, 0.816, 0.816, 31.0, 31, 31, 1, 4
13, 1, 13, 0.077, 1.0, 1.0, 13.0, 13, 13, 1, 4
54, 1, 54, 0.019, 1.0, 1.0, 54.0, 54, 54, 1, 4
105, 2, 210, 0.019, 0.529, 0.533, 111.0, 111, 112, 1, 4
93, 4, 372, 0.043, 0.419, 0.565, 2.89, 156, 210, 54, 4
7, 1, 7, 0.143, 1.0, 1.0, 7.0, 7, 7, 1, 4
7, 1, 7, 0.143, 1.0, 1.0, 7.0, 7, 7, 1, 4
7, 1, 7, 0.143, 1.0, 1.0, 7.0, 7, 7, 1, 4
7, 1, 7, 0.143, 1.0, 1.0, 7.0, 7, 7, 1, 4
38, 70, 2660, 1.842, 0.059, 0.062, 19.63, 157, 165, 8, 5
311, 463, 143993, 1.489, 0.088, 0.16, 3.93, 12631, 23092, 3212, 5
6, 9, 54, 1.5, 0.148, 0.296, 4.0, 8, 16, 2, 5
7, 15, 105, 2.143, 0.114, 0.295, 2.4, 12, 31, 5, 5
7, 47, 329, 6.714, 0.158, 0.289, 5.78, 52, 95, 9, 5
34, 25, 850, 0.735, 0.256, 0.534, 2.06, 218, 454, 106, 5
30, 60, 1800, 2.0, 0.154, 0.457, 1.85, 278, 823, 150, 5
49, 79, 3871, 1.612, 0.084, 0.179, 7.36, 324, 694, 44, 5
5, 7, 35, 1.4, 0.229, 0.6, 2.67, 8, 21, 3, 5
91, 285, 25935, 3.132, 0.158, 0.165, 113.89, 4100, 4287, 36, 5
8, 16, 128, 2.0, 0.156, 0.859, 5.0, 20, 110, 4, 5
118, 105, 12390, 0.89, 0.052, 0.105, 3.33, 642, 1296, 193, 5
