@relation  page-blocks
@attribute Height numeric
@attribute Lenght numeric
@attribute Area numeric
@attribute Eccen numeric
@attribute P_black numeric
@attribute P_and numeric
@attribute Mean_tr numeric
@attribute Blackpix numeric
@attribute Blackand numeric
@attribute Wb_trans numeric
@attribute Class {1,2,3,4,5}


@data
9, 30, 270, 3.333, 0.248, 0.937, 1.46, 67, 253, 46, 1
14, 44, 616, 3.143, 0.398, 0.766, 2.5, 245, 472, 98, 1
8, 4, 32, 0.5, 0.375, 1.0, 2.4, 12, 32, 5, 1
8, 16, 128, 2.0, 0.344, 0.742, 1.52, 44, 95, 29, 1
6, 25, 150, 4.167, 0.273, 0.787, 1.17, 41, 118, 35, 1
9, 341, 3069, 37.889, 0.072, 0.305, 1.35, 222, 935, 165, 1
10, 9, 90, 0.9, 0.333, 0.878, 2.5, 30, 79, 12, 1
10, 145, 1450, 14.5, 0.268, 0.747, 1.83, 389, 1083, 213, 1
7, 18, 126, 2.571, 0.286, 0.627, 1.57, 36, 79, 23, 1
6, 39, 234, 6.5, 0.303, 0.739, 1.58, 71, 173, 45, 1
9, 48, 432, 5.333, 0.227, 0.657, 1.42, 98, 284, 69, 1
13, 191, 2483, 14.692, 0.406, 0.617, 4.71, 1007, 1532, 214, 1
9, 84, 756, 9.333, 0.222, 0.937, 1.81, 168, 708, 93, 1
7, 239, 1673, 34.143, 0.16, 0.476, 1.51, 268, 797, 177, 1
9, 107, 963, 11.889, 0.217, 0.842, 1.34, 209, 811, 156, 1
1, 35, 35, 35.0, 0.2, 1.0, 1.17, 7, 35, 6, 1
8, 12, 96, 1.5, 0.417, 0.927, 1.74, 40, 89, 23, 1
8, 47, 376, 5.875, 0.362, 0.88, 2.0, 136, 331, 68, 1
7, 46, 322, 6.571, 0.304, 0.745, 1.53, 98, 240, 64, 1
8, 65, 520, 8.125, 0.302, 0.908, 1.74, 157, 472, 90, 1
10, 31, 310, 3.1, 0.197, 0.652, 1.3, 61, 202, 47, 1
12, 84, 1008, 7.0, 0.43, 0.703, 3.52, 433, 709, 123, 1
7, 15, 105, 2.143, 0.324, 0.762, 3.09, 34, 80, 11, 1
8, 16, 128, 2.0, 0.477, 0.875, 2.44, 61, 112, 25, 1
9, 12, 108, 1.333, 0.62, 0.944, 4.79, 67, 102, 14, 1
9, 22, 198, 2.444, 0.268, 0.596, 3.31, 53, 118, 16, 1
11, 82, 902, 7.455, 0.236, 0.814, 1.97, 213, 734, 108, 1
10, 90, 900, 9.0, 0.501, 0.868, 3.92, 451, 781, 115, 1
5, 16, 80, 3.2, 0.25, 0.938, 2.0, 20, 75, 10, 1
7, 14, 98, 2.0, 0.378, 1.0, 1.95, 37, 98, 19, 1
8, 12, 96, 1.5, 0.406, 0.885, 2.17, 39, 85, 18, 1
9, 9, 81, 1.0, 0.16, 0.864, 1.63, 13, 70, 8, 1
16, 344, 5504, 21.5, 0.373, 0.572, 5.73, 2053, 3146, 358, 1
7, 521, 3647, 74.429, 0.091, 0.386, 1.28, 333, 1409, 260, 1
8, 8, 64, 1.0, 0.234, 0.672, 1.5, 15, 43, 10, 1
5, 18, 90, 3.6, 0.467, 0.867, 1.91, 42, 78, 22, 1
7, 19, 133, 2.714, 0.346, 0.842, 1.77, 46, 112, 26, 1
7, 17, 119, 2.429, 0.336, 0.874, 1.74, 40, 104, 23, 1
3, 3, 9, 1.0, 0.889, 1.0, 8.0, 8, 9, 1, 1
9, 64, 576, 7.111, 0.345, 0.694, 2.29, 199, 400, 87, 1
9, 106, 954, 11.778, 0.373, 0.649, 2.8, 356, 619, 127, 1
8, 41, 328, 5.125, 0.335, 0.933, 2.08, 110, 306, 53, 1
10, 120, 1200, 12.0, 0.279, 0.765, 1.7, 335, 918, 197, 1
23, 371, 8533, 16.13, 0.941, 1.0, 16.83, 8027, 8533, 477, 1
8, 15, 120, 1.875, 0.417, 0.925, 2.17, 50, 111, 23, 1
16, 90, 1440, 5.625, 0.197, 0.77, 1.39, 283, 1109, 204, 1
6, 30, 180, 5.0, 0.45, 0.833, 3.12, 81, 150, 26, 1
8, 5, 40, 0.625, 0.45, 1.0, 3.0, 18, 40, 6, 1
7, 12, 84, 1.714, 0.226, 0.607, 2.38, 19, 51, 8, 1
7, 47, 329, 6.714, 0.322, 0.833, 1.74, 106, 274, 61, 1
8, 6, 48, 0.75, 0.313, 0.813, 1.88, 15, 39, 8, 1
6, 7, 42, 1.167, 0.333, 0.738, 2.33, 14, 31, 6, 1
13, 133, 1729, 10.231, 0.36, 0.721, 4.9, 622, 1247, 127, 1
7, 63, 441, 9.0, 0.338, 0.998, 1.8, 149, 440, 83, 1
7, 11, 77, 1.571, 0.325, 0.935, 1.39, 25, 72, 18, 1
9, 21, 189, 2.333, 0.429, 0.772, 3.0, 81, 146, 27, 1
6, 50, 300, 8.333, 0.213, 0.577, 1.31, 64, 173, 49, 1
10, 234, 2340, 23.4, 0.188, 0.614, 1.38, 441, 1437, 319, 1
10, 179, 1790, 17.9, 0.2, 0.758, 1.41, 358, 1356, 254, 1
9, 21, 189, 2.333, 0.206, 0.778, 1.22, 39, 147, 32, 1
7, 107, 749, 15.286, 0.27, 0.654, 1.6, 202, 490, 126, 1
8, 10, 80, 1.25, 0.45, 0.988, 1.71, 36, 79, 21, 1
14, 91, 1274, 6.5, 0.389, 0.628, 5.05, 495, 800, 98, 1
9, 23, 207, 2.556, 0.386, 0.894, 2.42, 80, 185, 33, 1
9, 52, 468, 5.778, 0.286, 0.652, 1.84, 134, 305, 73, 1
1, 77, 77, 77.0, 0.325, 1.0, 1.04, 25, 77, 24, 1
11, 101, 1111, 9.182, 0.33, 0.734, 2.68, 367, 815, 137, 1
5, 13, 65, 2.6, 0.554, 0.8, 3.0, 36, 52, 12, 1
9, 279, 2511, 31.0, 0.097, 0.339, 1.34, 243, 851, 181, 1
5, 17, 85, 3.4, 0.576, 0.953, 2.33, 49, 81, 21, 1
13, 25, 325, 1.923, 0.351, 0.68, 6.0, 114, 221, 19, 1
9, 132, 1188, 14.667, 0.189, 0.588, 1.54, 225, 698, 146, 1
9, 166, 1494, 18.444, 0.386, 0.75, 2.95, 576, 1121, 195, 1
7, 33, 231, 4.714, 0.368, 0.896, 1.57, 85, 207, 54, 1
6, 96, 576, 16.0, 0.309, 0.644, 2.44, 178, 371, 73, 1
5, 11, 55, 2.2, 0.436, 0.891, 1.71, 24, 49, 14, 1
7, 33, 231, 4.714, 0.385, 0.922, 2.23, 89, 213, 40, 1
10, 262, 2620, 26.2, 0.274, 0.757, 1.8, 719, 1984, 399, 1
8, 12, 96, 1.5, 0.427, 0.719, 2.73, 41, 69, 15, 1
1, 143, 143, 143.0, 0.133, 1.0, 1.06, 19, 143, 18, 1
1, 167, 167, 167.0, 0.192, 1.0, 1.03, 32, 167, 31, 1
23, 87, 2001, 3.783, 0.286, 0.671, 2.36, 572, 1342, 242, 1
25, 203, 5075, 8.12, 0.837, 0.929, 15.22, 4246, 4713, 279, 1
7, 21, 147, 3.0, 0.293, 0.81, 1.34, 43, 119, 32, 1
7, 7, 49, 1.0, 0.408, 0.857, 2.22, 20, 42, 9, 1
7, 6, 42, 0.857, 0.214, 0.286, 9.0, 9, 12, 1, 1
9, 8, 72, 0.889, 0.681, 0.764, 12.25, 49, 55, 4, 1
11, 24, 264, 2.182, 0.53, 0.727, 10.0, 140, 192, 14, 1
8, 85, 680, 10.625, 0.238, 0.687, 1.46, 162, 467, 111, 1
9, 98, 882, 10.889, 0.185, 0.662, 1.58, 163, 584, 103, 1
8, 31, 248, 3.875, 0.427, 0.992, 2.16, 106, 246, 49, 1
8, 41, 328, 5.125, 0.378, 0.945, 1.61, 124, 310, 77, 1
15, 342, 5130, 22.8, 0.24, 0.548, 2.49, 1232, 2810, 495, 1
5, 24, 120, 4.8, 0.375, 0.95, 1.45, 45, 114, 31, 1
8, 10, 80, 1.25, 0.438, 0.988, 1.94, 35, 79, 18, 1
11, 9, 99, 0.818, 0.465, 0.818, 9.2, 46, 81, 5, 1
10, 10, 100, 1.0, 0.5, 0.53, 50.0, 50, 53, 1, 1
10, 39, 390, 3.9, 0.31, 0.779, 1.95, 121, 304, 62, 1
10, 34, 340, 3.4, 0.388, 0.891, 2.1, 132, 303, 63, 1
9, 43, 387, 4.778, 0.47, 0.948, 3.31, 182, 367, 55, 1
7, 33, 231, 4.714, 0.364, 0.753, 1.68, 84, 174, 50, 1
11, 161, 1771, 14.636, 0.329, 0.605, 3.05, 582, 1071, 191, 1
28, 82, 2296, 2.929, 0.271, 0.39, 8.9, 623, 895, 70, 1
5, 19, 95, 3.8, 0.442, 0.937, 1.5, 42, 89, 28, 1
7, 31, 217, 4.429, 0.221, 0.853, 1.78, 48, 185, 27, 1
8, 2, 16, 0.25, 0.563, 0.563, 9.0, 9, 9, 1, 1
8, 35, 280, 4.375, 0.418, 0.929, 2.39, 117, 260, 49, 1
8, 25, 200, 3.125, 0.33, 1.0, 1.65, 66, 200, 40, 1
5, 19, 95, 3.8, 0.316, 0.916, 1.5, 30, 87, 20, 1
9, 22, 198, 2.444, 0.298, 0.965, 2.11, 59, 191, 28, 1
7, 2, 14, 0.286, 0.857, 0.857, 12.0, 12, 12, 1, 1
10, 28, 280, 2.8, 0.343, 0.975, 2.13, 96, 273, 45, 1
7, 51, 357, 7.286, 0.207, 0.969, 1.14, 74, 346, 65, 1
24, 99, 2376, 4.125, 0.912, 0.96, 20.07, 2168, 2282, 108, 1
13, 266, 3458, 20.462, 0.398, 0.579, 4.81, 1375, 2003, 286, 1
9, 51, 459, 5.667, 0.296, 0.786, 2.34, 136, 361, 58, 1
8, 168, 1344, 21.0, 0.32, 0.909, 1.76, 430, 1222, 245, 1
8, 7, 56, 0.875, 0.375, 1.0, 2.63, 21, 56, 8, 1
9, 510, 4590, 56.667, 0.149, 0.541, 1.22, 686, 2484, 561, 1
7, 28, 196, 4.0, 0.337, 0.99, 2.13, 66, 194, 31, 1
10, 268, 2680, 26.8, 0.494, 0.754, 6.02, 1325, 2022, 220, 1
7, 19, 133, 2.714, 0.662, 0.91, 5.18, 88, 121, 17, 1
7, 8, 56, 1.143, 0.482, 1.0, 2.25, 27, 56, 12, 1
9, 25, 225, 2.778, 0.329, 0.502, 2.55, 74, 113, 29, 1
5, 46, 230, 9.2, 0.174, 0.804, 1.43, 40, 185, 28, 1
3, 4, 12, 1.333, 0.917, 0.917, 11.0, 11, 11, 1, 1
8, 27, 216, 3.375, 0.218, 0.829, 2.14, 47, 179, 22, 1
9, 100, 900, 11.111, 0.276, 0.847, 1.91, 248, 762, 130, 1
11, 62, 682, 5.636, 0.218, 0.705, 1.62, 149, 481, 92, 1
9, 99, 891, 11.0, 0.27, 0.818, 1.93, 241, 729, 125, 1
5, 9, 45, 1.8, 0.533, 0.911, 2.0, 24, 41, 12, 1
9, 8, 72, 0.889, 0.722, 0.792, 13.0, 52, 57, 4, 1
8, 163, 1304, 20.375, 0.383, 0.982, 2.79, 500, 1280, 179, 1
10, 55, 550, 5.5, 0.678, 0.827, 6.32, 373, 455, 59, 1
9, 16, 144, 1.778, 0.208, 0.715, 1.5, 30, 103, 20, 1
11, 337, 3707, 30.636, 0.175, 0.637, 2.2, 650, 2361, 296, 1
6, 131, 786, 21.833, 0.106, 0.471, 1.38, 83, 370, 60, 1
16, 121, 1936, 7.563, 0.396, 0.611, 5.6, 767, 1182, 137, 1
10, 58, 580, 5.8, 0.402, 0.893, 2.81, 233, 518, 83, 1
11, 161, 1771, 14.636, 0.333, 0.65, 2.71, 589, 1152, 217, 1
17, 24, 408, 1.412, 0.426, 0.792, 4.46, 174, 323, 39, 1
3, 424, 1272, 141.33, 0.537, 0.557, 136.6, 683, 709, 5, 1
8, 45, 360, 5.625, 0.206, 0.789, 1.8, 74, 284, 41, 1
8, 7, 56, 0.875, 0.518, 1.0, 2.64, 29, 56, 11, 1
28, 32, 896, 1.143, 0.501, 0.744, 7.02, 449, 667, 64, 1
11, 30, 330, 2.727, 0.467, 0.824, 4.16, 154, 272, 37, 1
10, 31, 310, 3.1, 0.645, 0.774, 6.67, 200, 240, 30, 1
8, 15, 120, 1.875, 0.475, 0.992, 2.59, 57, 119, 22, 1
3, 4, 12, 1.333, 0.917, 0.917, 11.0, 11, 11, 1, 1
9, 62, 558, 6.889, 0.403, 0.665, 3.26, 225, 371, 69, 1
9, 43, 387, 4.778, 0.481, 0.953, 3.15, 186, 369, 59, 1
17, 22, 374, 1.294, 0.321, 0.406, 8.57, 120, 152, 14, 1
5, 75, 375, 15.0, 0.259, 0.867, 1.18, 97, 325, 82, 1
3, 537, 1611, 179.0, 0.345, 0.405, 22.24, 556, 652, 25, 2
2, 537, 1074, 268.5, 0.537, 0.609, 22.19, 577, 654, 26, 2
7, 1, 7, 0.143, 1.0, 1.0, 7.0, 7, 7, 1, 2
2, 48, 96, 24.0, 0.625, 0.677, 30.0, 60, 65, 2, 2
1, 33, 33, 33.0, 0.667, 1.0, 3.67, 22, 33, 6, 2
1, 15, 15, 15.0, 0.867, 1.0, 6.5, 13, 15, 2, 2
1, 28, 28, 28.0, 0.964, 1.0, 27.0, 27, 28, 1, 2
2, 116, 232, 58.0, 0.616, 0.802, 17.88, 143, 186, 8, 2
1, 18, 18, 18.0, 0.944, 1.0, 17.0, 17, 18, 1, 2
2, 236, 472, 118.0, 0.566, 0.689, 10.27, 267, 325, 26, 2
1, 52, 52, 52.0, 0.538, 1.0, 14.0, 28, 52, 2, 2
1, 206, 206, 206.0, 0.99, 1.0, 204.0, 204, 206, 1, 2
1, 16, 16, 16.0, 1.0, 1.0, 16.0, 16, 16, 1, 2
1, 11, 11, 11.0, 1.0, 1.0, 11.0, 11, 11, 1, 2
1, 16, 16, 16.0, 1.0, 1.0, 16.0, 16, 16, 1, 2
1, 114, 114, 114.0, 0.939, 1.0, 21.4, 107, 114, 5, 2
12, 278, 3336, 23.167, 0.11, 0.144, 15.91, 366, 479, 23, 2
2, 538, 1076, 269.0, 0.637, 0.703, 29.78, 685, 756, 23, 2
2, 123, 246, 61.5, 0.5, 0.504, 123.0, 123, 124, 1, 2
1, 196, 196, 196.0, 0.98, 1.0, 64.0, 192, 196, 3, 2
1, 14, 14, 14.0, 1.0, 1.0, 14.0, 14, 14, 1, 2
4, 9, 36, 2.25, 0.611, 0.611, 22.0, 22, 22, 1, 2
1, 75, 75, 75.0, 0.813, 1.0, 5.55, 61, 75, 11, 2
1, 44, 44, 44.0, 0.25, 1.0, 2.2, 11, 44, 5, 2
2, 537, 1074, 268.5, 0.621, 0.747, 16.68, 667, 802, 40, 2
1, 187, 187, 187.0, 0.963, 1.0, 25.71, 180, 187, 7, 2
37, 1, 37, 0.027, 1.0, 1.0, 37.0, 37, 37, 1, 2
2, 22, 44, 11.0, 0.705, 0.864, 15.5, 31, 38, 2, 2
1, 77, 77, 77.0, 0.403, 1.0, 5.17, 31, 77, 6, 2
1, 61, 61, 61.0, 1.0, 1.0, 61.0, 61, 61, 1, 2
1, 47, 47, 47.0, 1.0, 1.0, 47.0, 47, 47, 1, 2
6, 39, 234, 6.5, 0.192, 0.197, 45.0, 45, 46, 1, 2
168, 135, 22680, 0.804, 0.82, 0.904, 62.81, 18591, 20513, 296, 3
65, 50, 3250, 0.769, 0.454, 0.487, 245.83, 1475, 1582, 6, 3
14, 2, 28, 0.143, 0.536, 0.536, 15.0, 15, 15, 1, 4
5, 2, 10, 0.4, 0.7, 0.7, 7.0, 7, 7, 1, 4
13, 1, 13, 0.077, 1.0, 1.0, 13.0, 13, 13, 1, 4
53, 1, 53, 0.019, 1.0, 1.0, 53.0, 53, 53, 1, 4
10, 1, 10, 0.1, 0.9, 1.0, 9.0, 9, 10, 1, 4
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, 4
98, 3, 294, 0.031, 0.48, 0.486, 141.0, 141, 143, 1, 4
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, 4
31, 71, 2201, 2.29, 0.159, 0.296, 10.29, 350, 651, 34, 5
83, 314, 26062, 3.783, 0.282, 0.619, 8.77, 7353, 16139, 838, 5
4, 11, 44, 2.75, 0.159, 0.932, 1.75, 7, 41, 4, 5
6, 12, 72, 2.0, 0.139, 0.514, 1.43, 10, 37, 7, 5
7, 24, 168, 3.429, 0.101, 0.298, 1.89, 17, 50, 9, 5
22, 22, 484, 1.0, 0.107, 0.473, 1.79, 52, 229, 29, 5
21, 68, 1428, 3.238, 0.052, 0.109, 5.69, 74, 156, 13, 5
85, 69, 5865, 0.812, 0.165, 0.441, 1.44, 969, 2588, 674, 5
5, 4, 20, 0.8, 0.45, 0.65, 4.5, 9, 13, 2, 5
32, 350, 11200, 10.938, 0.142, 0.402, 3.96, 1588, 4497, 401, 5
16, 29, 464, 1.813, 0.144, 0.496, 2.58, 67, 230, 26, 5
