@relation  page-blocks
@attribute Height numeric
@attribute Lenght numeric
@attribute Area numeric
@attribute Eccen numeric
@attribute P_black numeric
@attribute P_and numeric
@attribute Mean_tr numeric
@attribute Blackpix numeric
@attribute Blackand numeric
@attribute Wb_trans numeric
@attribute Class {1,2,3,4,5}


@data
9, 30, 270, 3.333, 0.27, 0.796, 1.4, 73, 215, 52, 1
10, 65, 650, 6.5, 0.445, 0.911, 2.58, 289, 592, 112, 1
5, 7, 35, 1.4, 0.429, 0.886, 2.5, 15, 31, 6, 1
8, 16, 128, 2.0, 0.453, 0.68, 2.9, 58, 87, 20, 1
10, 15, 150, 1.5, 0.3, 1.0, 1.88, 45, 150, 24, 1
10, 317, 3170, 31.7, 0.124, 0.484, 1.32, 392, 1535, 298, 1
7, 13, 91, 1.857, 0.33, 0.835, 1.43, 30, 76, 21, 1
10, 143, 1430, 14.3, 0.355, 0.775, 2.33, 508, 1108, 218, 1
7, 18, 126, 2.571, 0.167, 0.437, 2.63, 21, 55, 8, 1
9, 26, 234, 2.889, 0.385, 0.85, 1.88, 90, 199, 48, 1
9, 47, 423, 5.222, 0.31, 0.78, 2.34, 131, 330, 56, 1
41, 67, 2747, 1.634, 0.441, 0.529, 33.67, 1212, 1452, 36, 1
7, 117, 819, 16.714, 0.186, 0.847, 1.26, 152, 694, 121, 1
10, 157, 1570, 15.7, 0.233, 0.565, 1.65, 366, 887, 222, 1
7, 141, 987, 20.143, 0.163, 0.787, 1.16, 161, 777, 139, 1
1, 32, 32, 32.0, 0.438, 1.0, 2.0, 14, 32, 7, 1
8, 12, 96, 1.5, 0.479, 0.938, 2.3, 46, 90, 20, 1
9, 41, 369, 4.556, 0.374, 0.881, 2.26, 138, 325, 61, 1
11, 29, 319, 2.636, 0.408, 0.765, 3.1, 130, 244, 42, 1
10, 49, 490, 4.9, 0.59, 0.982, 3.11, 289, 481, 93, 1
7, 42, 294, 6.0, 0.143, 0.714, 1.27, 42, 210, 33, 1
10, 98, 980, 9.8, 0.376, 0.861, 2.1, 368, 844, 175, 1
7, 16, 112, 2.286, 0.321, 0.643, 2.57, 36, 72, 14, 1
8, 16, 128, 2.0, 0.375, 0.93, 2.09, 48, 119, 23, 1
8, 14, 112, 1.75, 0.455, 1.0, 1.96, 51, 112, 26, 1
17, 11, 187, 0.647, 0.417, 0.647, 9.75, 78, 121, 8, 1
9, 102, 918, 11.333, 0.193, 0.768, 1.29, 177, 705, 137, 1
9, 99, 891, 11.0, 0.464, 0.942, 2.52, 413, 839, 164, 1
6, 13, 78, 2.167, 0.308, 0.974, 1.41, 24, 76, 17, 1
12, 8, 96, 0.667, 0.292, 1.0, 3.11, 28, 96, 9, 1
8, 12, 96, 1.5, 0.51, 0.844, 2.58, 49, 81, 19, 1
8, 10, 80, 1.25, 0.325, 0.913, 1.53, 26, 73, 17, 1
11, 511, 5621, 46.455, 0.17, 0.538, 1.42, 956, 3023, 671, 1
9, 453, 4077, 50.333, 0.08, 0.363, 1.21, 326, 1478, 269, 1
5, 13, 65, 2.6, 0.262, 0.692, 1.42, 17, 45, 12, 1
10, 9, 90, 0.9, 0.3, 0.778, 2.25, 27, 70, 12, 1
8, 17, 136, 2.125, 0.228, 0.86, 1.48, 31, 117, 21, 1
7, 17, 119, 2.429, 0.328, 0.731, 1.44, 39, 87, 27, 1
8, 1, 8, 0.125, 1.0, 1.0, 8.0, 8, 8, 1, 1
10, 59, 590, 5.9, 0.269, 0.69, 1.81, 159, 407, 88, 1
13, 80, 1040, 6.154, 0.434, 0.536, 5.57, 451, 557, 81, 1
7, 46, 322, 6.571, 0.304, 0.963, 2.58, 98, 310, 38, 1
10, 119, 1190, 11.9, 0.39, 0.81, 2.75, 464, 964, 169, 1
38, 410, 15580, 10.789, 0.254, 0.604, 2.4, 3957, 9403, 1651, 1
8, 16, 128, 2.0, 0.359, 0.781, 2.0, 46, 100, 23, 1
11, 134, 1474, 12.182, 0.286, 0.777, 2.36, 422, 1145, 179, 1
9, 19, 171, 2.111, 0.655, 0.871, 8.62, 112, 149, 13, 1
7, 6, 42, 0.857, 0.357, 1.0, 1.67, 15, 42, 9, 1
13, 6, 78, 0.462, 0.436, 0.449, 34.0, 34, 35, 1, 1
10, 33, 330, 3.3, 0.345, 0.779, 1.9, 114, 257, 60, 1
6, 8, 48, 1.333, 0.458, 0.729, 2.44, 22, 35, 9, 1
8, 5, 40, 0.625, 0.475, 1.0, 2.38, 19, 40, 8, 1
11, 156, 1716, 14.182, 0.224, 0.71, 1.52, 385, 1219, 253, 1
6, 76, 456, 12.667, 0.353, 0.961, 1.49, 161, 438, 108, 1
7, 11, 77, 1.571, 0.351, 0.727, 1.5, 27, 56, 18, 1
9, 21, 189, 2.333, 0.519, 0.942, 3.27, 98, 178, 30, 1
6, 47, 282, 7.833, 0.177, 0.45, 1.61, 50, 127, 31, 1
9, 268, 2412, 29.778, 0.183, 0.686, 1.29, 441, 1654, 341, 1
9, 186, 1674, 20.667, 0.16, 0.814, 1.26, 268, 1363, 213, 1
5, 35, 175, 7.0, 0.2, 0.829, 4.38, 35, 145, 8, 1
9, 82, 738, 9.111, 0.337, 0.821, 2.49, 249, 606, 100, 1
9, 9, 81, 1.0, 0.63, 0.802, 5.1, 51, 65, 10, 1
9, 154, 1386, 17.111, 0.406, 0.727, 2.93, 563, 1008, 192, 1
10, 21, 210, 2.1, 0.348, 0.757, 3.17, 73, 159, 23, 1
12, 39, 468, 3.25, 0.282, 0.487, 4.0, 132, 228, 33, 1
6, 13, 78, 2.167, 0.295, 0.897, 1.64, 23, 70, 14, 1
13, 84, 1092, 6.462, 0.35, 0.59, 3.16, 382, 644, 121, 1
9, 7, 63, 0.778, 0.365, 0.937, 1.77, 23, 59, 13, 1
9, 268, 2412, 29.778, 0.132, 0.534, 1.24, 319, 1288, 258, 1
11, 8, 88, 0.727, 0.602, 1.0, 4.08, 53, 88, 13, 1
9, 34, 306, 3.778, 0.386, 0.706, 2.41, 118, 216, 49, 1
11, 101, 1111, 9.182, 0.253, 0.77, 1.71, 281, 856, 164, 1
7, 219, 1533, 31.286, 0.182, 0.798, 1.26, 279, 1224, 222, 1
8, 30, 240, 3.75, 0.363, 0.85, 2.29, 87, 204, 38, 1
10, 60, 600, 6.0, 0.223, 0.607, 1.47, 134, 364, 91, 1
5, 12, 60, 2.4, 0.2, 0.583, 2.0, 12, 35, 6, 1
9, 25, 225, 2.778, 0.249, 0.911, 1.51, 56, 205, 37, 1
9, 281, 2529, 31.222, 0.272, 0.856, 1.73, 687, 2164, 398, 1
11, 9, 99, 0.818, 0.475, 0.636, 15.67, 47, 63, 3, 1
6, 22, 132, 3.667, 0.326, 1.0, 1.3, 43, 132, 33, 1
5, 32, 160, 6.4, 0.413, 0.994, 1.35, 66, 159, 49, 1
11, 184, 2024, 16.727, 0.471, 0.885, 4.48, 954, 1791, 213, 1
25, 340, 8500, 13.6, 0.866, 0.926, 16.57, 7358, 7872, 444, 1
8, 18, 144, 2.25, 0.403, 0.896, 2.52, 58, 129, 23, 1
7, 7, 49, 1.0, 0.245, 1.0, 1.71, 12, 49, 7, 1
2, 21, 42, 10.5, 0.167, 0.643, 1.4, 7, 27, 5, 1
5, 14, 70, 2.8, 0.586, 0.943, 2.28, 41, 66, 18, 1
12, 25, 300, 2.083, 0.32, 0.643, 2.59, 96, 193, 37, 1
11, 56, 616, 5.091, 0.386, 0.7, 3.09, 238, 431, 77, 1
9, 98, 882, 10.889, 0.302, 0.712, 2.03, 266, 628, 131, 1
5, 51, 255, 10.2, 0.314, 0.831, 1.63, 80, 212, 49, 1
10, 33, 330, 3.3, 0.321, 0.852, 2.47, 106, 281, 43, 1
16, 341, 5456, 21.313, 0.378, 0.724, 5.23, 2060, 3949, 394, 1
8, 14, 112, 1.75, 0.464, 0.768, 2.6, 52, 86, 20, 1
7, 12, 84, 1.714, 0.417, 0.738, 1.84, 35, 62, 19, 1
7, 15, 105, 2.143, 0.371, 0.829, 1.77, 39, 87, 22, 1
11, 9, 99, 0.818, 0.465, 0.768, 3.83, 46, 76, 12, 1
9, 44, 396, 4.889, 0.412, 0.795, 2.47, 163, 315, 66, 1
9, 38, 342, 4.222, 0.377, 0.731, 2.74, 129, 250, 47, 1
5, 75, 375, 15.0, 0.269, 0.979, 1.22, 101, 367, 83, 1
10, 25, 250, 2.5, 0.32, 0.648, 2.0, 80, 162, 40, 1
8, 240, 1920, 30.0, 0.194, 0.515, 1.34, 373, 988, 279, 1
10, 215, 2150, 21.5, 0.133, 0.464, 1.2, 287, 997, 239, 1
12, 8, 96, 0.667, 0.438, 0.51, 42.0, 42, 49, 1, 1
7, 31, 217, 4.429, 0.304, 0.843, 1.32, 66, 183, 50, 1
5, 5, 25, 1.0, 0.28, 0.72, 1.75, 7, 18, 4, 1
7, 41, 287, 5.857, 0.422, 1.0, 1.73, 121, 287, 70, 1
8, 26, 208, 3.25, 0.394, 1.0, 2.16, 82, 208, 38, 1
8, 10, 80, 1.25, 0.4, 1.0, 1.88, 32, 80, 17, 1
6, 31, 186, 5.167, 0.263, 0.812, 1.4, 49, 151, 35, 1
4, 4, 16, 1.0, 0.438, 0.438, 7.0, 7, 7, 1, 1
8, 33, 264, 4.125, 0.39, 0.973, 1.72, 103, 257, 60, 1
9, 40, 360, 4.444, 0.506, 0.964, 3.08, 182, 347, 59, 1
24, 125, 3000, 5.208, 0.915, 0.959, 21.29, 2746, 2877, 129, 1
11, 303, 3333, 27.545, 0.183, 0.268, 4.97, 611, 892, 123, 1
8, 59, 472, 7.375, 0.464, 0.985, 2.74, 219, 465, 80, 1
7, 198, 1386, 28.286, 0.17, 0.713, 1.36, 236, 988, 174, 1
7, 8, 56, 1.143, 0.357, 0.893, 2.22, 20, 50, 9, 1
25, 198, 4950, 7.92, 0.869, 0.932, 15.94, 4304, 4611, 270, 1
7, 27, 189, 3.857, 0.402, 0.746, 1.81, 76, 141, 42, 1
11, 261, 2871, 23.727, 0.246, 0.638, 1.93, 707, 1833, 366, 1
14, 11, 154, 0.786, 0.526, 0.708, 8.1, 81, 109, 10, 1
8, 7, 56, 0.875, 0.411, 1.0, 2.09, 23, 56, 11, 1
10, 19, 190, 1.9, 0.142, 0.326, 3.0, 27, 62, 9, 1
8, 29, 232, 3.625, 0.444, 1.0, 2.15, 103, 232, 48, 1
6, 2, 12, 0.333, 0.583, 1.0, 7.0, 7, 12, 1, 1
8, 28, 224, 3.5, 0.438, 0.496, 19.6, 98, 111, 5, 1
10, 87, 870, 8.7, 0.344, 0.901, 2.27, 299, 784, 132, 1
9, 82, 738, 9.111, 0.245, 0.562, 1.48, 181, 415, 122, 1
9, 105, 945, 11.667, 0.236, 0.579, 1.91, 223, 547, 117, 1
1, 13, 13, 13.0, 0.769, 1.0, 5.0, 10, 13, 2, 1
5, 13, 65, 2.6, 0.154, 0.662, 10.0, 10, 43, 1, 1
7, 175, 1225, 25.0, 0.186, 0.906, 1.21, 228, 1110, 188, 1
8, 68, 544, 8.5, 0.54, 0.974, 3.03, 294, 530, 97, 1
9, 15, 135, 1.667, 0.178, 0.556, 1.6, 24, 75, 15, 1
9, 508, 4572, 56.444, 0.128, 0.53, 1.27, 587, 2425, 461, 1
7, 98, 686, 14.0, 0.207, 0.491, 1.42, 142, 337, 100, 1
10, 249, 2490, 24.9, 0.294, 0.636, 2.32, 731, 1584, 315, 1
8, 99, 792, 12.375, 0.199, 0.662, 1.39, 158, 524, 114, 1
11, 147, 1617, 13.364, 0.32, 0.607, 2.2, 518, 982, 235, 1
10, 47, 470, 4.7, 0.336, 0.628, 2.26, 158, 295, 70, 1
9, 161, 1449, 17.889, 0.432, 0.93, 2.87, 626, 1347, 218, 1
9, 41, 369, 4.556, 0.263, 0.743, 1.41, 97, 274, 69, 1
6, 8, 48, 1.333, 0.563, 0.958, 3.38, 27, 46, 8, 1
8, 233, 1864, 29.125, 0.151, 0.665, 1.36, 282, 1239, 207, 1
5, 69, 345, 13.8, 0.249, 0.632, 1.51, 86, 218, 57, 1
9, 37, 333, 4.111, 0.532, 0.913, 3.22, 177, 304, 55, 1
12, 11, 132, 0.917, 0.652, 0.735, 12.29, 86, 97, 7, 1
7, 13, 91, 1.857, 0.78, 0.989, 7.89, 71, 90, 9, 1
14, 265, 3710, 18.929, 0.354, 0.565, 4.47, 1315, 2097, 294, 1
7, 74, 518, 10.571, 0.16, 0.83, 1.12, 83, 430, 74, 1
12, 23, 276, 1.917, 0.576, 0.79, 9.94, 159, 218, 16, 1
8, 27, 216, 3.375, 0.218, 0.852, 2.24, 47, 184, 21, 1
9, 43, 387, 4.778, 0.509, 0.959, 3.58, 197, 371, 55, 1
3, 541, 1623, 180.33, 0.71, 0.747, 88.62, 1152, 1213, 13, 2
2, 537, 1074, 268.5, 0.538, 0.555, 82.57, 578, 596, 7, 2
1, 8, 8, 8.0, 1.0, 1.0, 8.0, 8, 8, 1, 2
2, 64, 128, 32.0, 0.43, 0.602, 3.93, 55, 77, 14, 2
1, 35, 35, 35.0, 0.857, 1.0, 10.0, 30, 35, 3, 2
1, 14, 14, 14.0, 0.929, 1.0, 13.0, 13, 14, 1, 2
1, 27, 27, 27.0, 0.407, 1.0, 1.83, 11, 27, 6, 2
3, 113, 339, 37.667, 0.41, 0.472, 13.9, 139, 160, 10, 2
1, 20, 20, 20.0, 0.85, 1.0, 8.5, 17, 20, 2, 2
2, 325, 650, 162.5, 0.485, 0.537, 28.64, 315, 349, 11, 2
1, 63, 63, 63.0, 0.587, 1.0, 2.31, 37, 63, 16, 2
1, 278, 278, 278.0, 0.946, 1.0, 29.22, 263, 278, 9, 2
1, 17, 17, 17.0, 0.824, 1.0, 4.67, 14, 17, 3, 2
1, 12, 12, 12.0, 0.667, 1.0, 4.0, 8, 12, 2, 2
1, 22, 22, 22.0, 0.955, 1.0, 21.0, 21, 22, 1, 2
1, 127, 127, 127.0, 0.646, 1.0, 13.67, 82, 127, 6, 2
17, 341, 5797, 20.059, 0.935, 0.998, 36.38, 5420, 5784, 149, 2
2, 536, 1072, 268.0, 0.568, 0.688, 24.36, 609, 737, 25, 2
2, 98, 196, 49.0, 0.48, 0.653, 9.4, 94, 128, 10, 2
2, 199, 398, 99.5, 0.485, 0.508, 32.17, 193, 202, 6, 2
1, 10, 10, 10.0, 0.9, 1.0, 9.0, 9, 10, 1, 2
1, 29, 29, 29.0, 1.0, 1.0, 29.0, 29, 29, 1, 2
1, 84, 84, 84.0, 0.917, 1.0, 19.25, 77, 84, 4, 2
2, 24, 48, 12.0, 0.354, 1.0, 3.4, 17, 48, 5, 2
2, 446, 892, 223.0, 0.439, 0.603, 17.82, 392, 538, 22, 2
1, 148, 148, 148.0, 0.986, 1.0, 73.0, 146, 148, 2, 2
1, 15, 15, 15.0, 0.533, 1.0, 2.0, 8, 15, 4, 2
1, 41, 41, 41.0, 0.78, 1.0, 4.57, 32, 41, 7, 2
2, 50, 100, 25.0, 0.46, 0.51, 15.33, 46, 51, 3, 2
1, 70, 70, 70.0, 0.943, 1.0, 22.0, 66, 70, 3, 2
1, 95, 95, 95.0, 1.0, 1.0, 95.0, 95, 95, 1, 2
11, 252, 2772, 22.909, 0.092, 0.095, 63.75, 255, 262, 4, 2
2, 21, 42, 10.5, 0.452, 1.0, 6.33, 19, 42, 3, 2
166, 472, 78352, 2.843, 0.359, 0.547, 17.12, 28093, 42821, 1641, 3
178, 140, 24920, 0.787, 0.574, 0.649, 21.52, 14292, 16177, 664, 3
28, 31, 868, 1.107, 0.492, 0.745, 7.49, 427, 647, 57, 3
27, 1, 27, 0.037, 1.0, 1.0, 27.0, 27, 27, 1, 4
4, 2, 8, 0.5, 0.875, 0.875, 7.0, 7, 7, 1, 4
9, 2, 18, 0.222, 0.611, 0.722, 11.0, 11, 13, 1, 4
38, 1, 38, 0.026, 1.0, 1.0, 38.0, 38, 38, 1, 4
12, 1, 12, 0.083, 1.0, 1.0, 12.0, 12, 12, 1, 4
76, 1, 76, 0.013, 1.0, 1.0, 76.0, 76, 76, 1, 4
94, 2, 188, 0.021, 0.516, 0.516, 97.0, 97, 97, 1, 4
6, 21, 126, 3.5, 0.198, 0.444, 1.67, 25, 56, 15, 4
430, 5, 2150, 0.012, 0.216, 0.221, 46.5, 465, 475, 10, 4
43, 62, 2666, 1.442, 0.08, 0.17, 6.63, 212, 454, 32, 5
306, 465, 142290, 1.52, 0.055, 0.123, 2.69, 7861, 17452, 2925, 5
5, 12, 60, 2.4, 0.133, 0.267, 4.0, 8, 16, 2, 5
6, 17, 102, 2.833, 0.137, 0.627, 2.8, 14, 64, 5, 5
16, 21, 336, 1.313, 0.095, 0.515, 1.6, 32, 173, 20, 5
34, 27, 918, 0.794, 0.219, 0.554, 3.09, 201, 509, 65, 5
30, 61, 1830, 2.033, 0.157, 0.483, 1.88, 288, 884, 153, 5
45, 79, 3555, 1.756, 0.087, 0.195, 4.81, 308, 693, 64, 5
9, 4, 36, 0.444, 0.25, 0.75, 9.0, 9, 27, 1, 5
158, 167, 26386, 1.057, 0.16, 0.276, 8.24, 4213, 7279, 511, 5
9, 17, 153, 1.889, 0.144, 0.458, 3.14, 22, 70, 7, 5
101, 99, 9999, 0.98, 0.14, 0.778, 2.02, 1398, 7780, 691, 5
