@relation  twonorm
@attribute A1 real[-4.2497,3.5782]
@attribute A2 real[-3.9606,4.3451]
@attribute A3 real[-4.4798,4.4039]
@attribute A4 real[-3.8891,4.2589]
@attribute A5 real[-3.9099,5.6395]
@attribute A6 real[-4.0095,3.9901]
@attribute A7 real[-3.7334,4.4522]
@attribute A8 real[-4.5744,3.8648]
@attribute A9 real[-3.8136,4.254]
@attribute A10 real[-4.1999,4.0829]
@attribute A11 real[-3.9204,4.0953]
@attribute A12 real[-3.8262,4.3025]
@attribute A13 real[-3.9451,3.7817]
@attribute A14 real[-3.8516,4.1238]
@attribute A15 real[-3.6978,3.5485]
@attribute A16 real[-3.6976,4.2439]
@attribute A17 real[-3.9428,3.7233]
@attribute A18 real[-4.0653,4.0557]
@attribute A19 real[-4.1218,4.3238]
@attribute A20 real[-3.7831,4.279]
@attribute Class{0,1}
@inputs A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20
@outputs Class
@data
0.766, 0.1866, 1.2368, 0.8237, 0.5637, -1.0538, -1.0745, -0.1572, -0.7956, 1.5893, -0.0447, 0.0952, -0.1438, 0.1856, 0.709, 2.7825, 1.8821, 0.6817, 0.2119, 0.6789, 0
0.5584, 0.9775, -0.0229, -0.2531, -0.5263, 0.0448, -0.2566, 2.1271, 1.2901, 0.0305, 0.471, 0.1705, 0.2548, 1.235, -0.0086, 0.9154, 0.5885, 1.6121, 2.0023, -0.1291, 0
1.3334, 1.4053, -0.5123, -0.4649, -0.092, -0.4414, 0.8479, -0.9398, -0.3005, 0.1243, 0.8035, 0.2579, -0.9918, 1.0526, 0.3233, 0.3757, 0.7495, 1.0239, 0.2923, 1.5595, 0
-1.1648, -0.5477, -1.8138, 0.9331, 0.0907, 1.2436, 1.9112, 0.3529, -0.2964, 0.5868, 1.9487, 0.0588, -0.7707, -0.2401, 0.3458, -0.8346, 2.1585, 0.3843, -1.3642, 0.0914, 0
-0.7565, -1.139, 1.7771, -0.1832, 0.4604, 0.7469, -0.0103, 0.6002, 1.0821, -0.7752, -0.2036, 1.9455, 0.7449, -0.4108, 0.8072, 1.228, 0.6085, 0.0597, -0.1522, 0.4258, 0
0.4045, 0.841, 1.6369, 0.4619, -0.2021, 2.1051, 1.7086, 0.8938, -1.0003, 1.596, 0.8381, 0.0882, 0.9568, 0.8045, -0.0593, 0.3662, 0.5167, -0.0297, 1.8463, 0.9423, 0
1.726, -0.6214, -0.4093, 0.7342, 0.7823, 0.014, 1.8815, 2.3809, -0.2048, 0.4554, -0.0428, 0.5042, 2.0575, 0.9727, 0.4658, 1.1877, -0.3623, 1.45, 1.6904, 0.608, 0
2.3511, 1.6769, -0.0229, 1.0967, 1.0137, 0.471, 1.926, 0.8811, -0.2094, 0.0347, 1.2245, 0.4875, -0.4145, -0.2019, -0.0686, -1.1799, 0.5525, 0.017, -0.5612, -0.2791, 0
1.129, 0.5313, -0.8853, 0.7467, 0.3192, -0.3266, 0.3192, 0.1113, 0.5645, -0.5111, 1.0234, 0.3592, 0.1188, 1.8116, -0.8271, 1.1191, 1.9936, -0.7443, 0.0616, 0.9943, 0
1.1785, 0.5586, 0.157, 1.7563, 0.02, -0.3052, 1.0729, -2.1184, 0.1257, 0.7653, 1.0982, 2.3457, -0.8894, 0.9242, 2.0251, 0.2081, 1.7917, 0.0977, 1.935, 0.4547, 0
-0.1369, 0.2478, -0.0361, 0.408, 0.8248, 1.2292, 0.6068, -0.1422, -0.199, -0.713, 0.6749, 1.0899, -0.8322, 2.5056, 1.0872, 0.4918, 0.7822, 0.8128, 1.4553, 1.3672, 0
-0.6729, 0.4716, 1.1377, 0.1345, -0.6059, 0.6354, 1.4576, 1.8216, 1.6579, -0.895, 0.1872, 1.1059, 0.9326, -0.3834, 0.6073, -0.9342, 0.6427, 1.0755, 0.7042, 1.427, 0
1.6561, 0.3812, 1.9453, -0.5415, 0.866, 0.0442, -1.1253, -0.7359, 1.6581, -1.1357, 1.4805, 0.705, 0.2977, 2.0916, 1.0977, 0.8271, -0.6808, -0.4054, 0.034, -0.9372, 0
-0.1047, -0.3014, 1.8315, 1.9177, -0.8351, 0.712, -0.5063, 0.1717, 0.9546, 1.1017, -1.2074, 1.4309, -0.5467, 1.1312, 0.0017, 6.0E-4, 0.482, -0.8489, -0.2764, -0.0342, 0
1.4449, 1.5565, 0.6225, 1.7139, 0.3204, 0.8841, -1.3961, 0.6926, 1.1141, -0.0968, 0.5151, 1.4559, -0.1161, 0.2381, 0.1868, 0.5236, -0.2823, 2.1727, -0.7512, 0.0827, 0
0.3987, 1.2384, -0.6013, 0.9333, 0.6578, -0.124, 1.3172, -1.0076, -0.9334, 1.4981, -1.4606, -1.5369, 0.6112, -0.5305, 1.25, 0.8575, 0.1197, -0.1171, 0.7999, -0.274, 0
0.0389, -1.0325, -0.332, -0.507, -1.2282, 0.1103, 0.8301, 0.0632, -0.6543, 1.1608, -0.1542, 0.969, 0.8983, 1.6373, 0.274, -0.9851, 1.1767, 0.8139, 0.3365, 0.4348, 0
1.3179, 0.7417, -0.0228, -0.2039, -0.2518, 0.1819, -0.1697, 0.6851, 0.4246, 0.4453, -0.2995, -1.0818, 0.8851, 1.5725, 0.7218, -0.7786, 0.0946, -0.0286, -0.2675, 1.2555, 0
0.1518, -1.1679, 1.6957, 1.9321, 2.025, 1.7535, 1.0934, 1.016, 0.1156, 0.5847, 0.3488, -0.354, -0.4661, 0.3503, 0.7418, 1.2123, 1.5753, 1.4599, 1.8419, 0.9668, 0
-1.8083, 0.2004, -0.0719, 0.4065, -1.5981, 1.4555, 0.7343, 0.7239, 0.7189, -0.5494, -1.0245, -0.5999, 0.9168, 0.7892, -1.3949, -0.6725, 0.4579, 0.4601, 1.0582, 0.3759, 0
-0.1182, 1.1427, -1.3739, 0.5318, 0.0475, -1.2538, 0.3568, 0.7199, -0.4823, 1.7638, 0.5714, -1.0771, -0.1726, 1.1656, 0.9187, -0.235, -1.7246, -0.6557, 0.4624, 0.3891, 0
-0.4259, -0.091, 0.2284, 1.2757, 0.0044, 0.1926, -1.4318, -0.2554, 1.5819, 0.5632, -0.2992, -0.2563, 0.1125, 0.4466, 0.7392, 0.4393, 1.4117, 2.1382, 1.3996, 0.3489, 0
0.936, -0.3914, 1.5204, 0.8353, 0.6797, 1.2295, -1.2975, 1.8372, 0.6421, 1.424, -0.693, 1.2768, 1.2609, -0.4557, -0.096, -0.3089, 0.1962, -0.1672, 0.0042, 1.1103, 0
0.5089, -0.1402, -0.7337, -0.4053, 1.5815, 0.5155, 1.0359, -0.3515, 0.8972, -0.1592, 3.2433, -0.3943, -0.0319, -0.3663, 1.3939, -0.4835, -0.9482, 1.1253, -0.8836, 1.5212, 0
1.8547, -0.0061, 0.204, 1.5581, -0.9164, 0.5495, -1.6938, -0.7807, -0.5041, 0.0501, 0.4643, -0.5072, 0.0841, 1.2426, 1.162, 1.2052, 1.271, 1.1174, 0.7284, 2.0638, 0
1.8386, 1.9173, 1.452, 1.7662, -0.8081, 0.7891, -1.7161, -1.0879, 1.1429, 0.9103, 0.156, 0.0915, 0.4736, -2.3537, 0.2105, 0.1689, -0.6502, 1.3417, -0.9137, 0.4493, 0
-0.0359, 1.1876, 0.3016, 0.6188, -0.1702, -0.899, 0.0502, 0.841, -0.7687, 2.7005, 0.168, -0.4565, -0.8391, -1.0743, 0.9661, -0.0955, 0.3482, 1.816, -0.5404, -0.3002, 0
2.0506, -0.5915, -0.3688, 0.4131, -0.1008, 0.9067, 0.2424, -0.4966, -1.4842, -0.2574, -1.2663, 0.7432, 1.4735, 0.86, -1.5497, 1.6887, 1.7391, -0.4281, -0.2592, 2.0725, 0
0.1256, 0.8942, 0.7712, 1.1256, 0.699, -0.3654, 0.5101, 1.0258, -0.3151, 0.796, 0.924, -0.4528, 0.6288, -1.999, 0.8031, -0.1651, -0.8711, -0.318, 0.1992, -0.3321, 0
-0.0715, 1.2268, -0.1568, 0.4558, 1.8463, 3.0117, -0.3291, 0.8105, -0.2994, -0.7838, -1.3554, -0.0587, 1.4949, 0.0090, 1.6343, -0.4258, 0.1854, 0.1638, 0.2608, 0.7496, 0
-0.2823, -0.1372, 0.3721, 1.9266, 0.2369, -0.0611, -0.2988, -0.0808, 1.4255, -0.4824, -0.5777, -1.5088, 0.5927, 0.397, -0.1281, 0.6482, 0.2163, 0.8052, 0.8614, 0.421, 0
-1.1053, 1.7252, -0.4419, 0.4549, 1.1098, 0.6722, -0.7652, 0.949, 0.867, 0.9934, 0.9477, -1.4355, -0.1818, -0.1832, -0.9457, 1.6063, 0.6638, 0.5542, -0.1303, -0.2279, 0
1.3218, -0.7824, 0.7345, 0.5739, 1.0506, 0.5931, -0.8779, 0.4276, 1.1094, -0.2019, 0.9302, 0.1832, 0.4985, -1.0188, 0.6506, 2.6749, 1.2041, 0.3662, 0.6805, -0.0788, 0
-0.4938, 0.0492, 0.0102, 0.5306, -1.3084, 1.4868, 0.5546, 0.9653, 0.9798, 1.4392, 0.1293, 0.5086, -0.4006, 0.8497, 0.6775, 1.3457, 1.9234, 2.7755, 1.2577, -0.2604, 0
0.5888, 0.2173, 0.2614, 0.7645, 0.4761, 0.6259, 1.2316, -0.6648, 0.0749, 0.6444, 0.9791, -1.7152, 1.1893, 2.1561, 0.5574, 0.9631, 1.2001, 0.1986, 0.1257, -0.6599, 0
1.1761, 1.2122, -0.3493, 0.8246, 0.4604, 0.9061, 1.2608, 0.2465, -0.2953, 1.4103, 1.4928, 0.6719, 0.3293, -0.4564, 1.2742, -1.0249, -0.38, 1.108, 0.9015, -0.2154, 0
-0.2023, 0.0173, -1.4696, 1.3631, 1.7947, -0.5392, 1.2412, 0.4103, 1.1903, 0.0288, -0.354, -0.3385, 1.368, -0.3492, 1.0011, 0.5104, 0.8255, -0.5042, 0.0609, -0.6006, 0
2.4338, -0.4056, 0.6219, -0.1241, 0.566, 1.673, 0.8143, -1.1441, -0.3209, 0.0143, -1.3831, 0.5256, 0.9963, -0.324, 0.2124, 0.5482, -0.9064, 0.4979, -0.4084, 0.9159, 0
0.565, 0.5783, -0.1583, -0.2263, 0.2588, 0.2192, 0.5437, -0.624, -1.3067, 0.3478, 2.9159, 1.6513, -0.5095, 0.6837, 0.4127, -0.1388, 1.979, 0.3607, 0.5027, 0.3274, 0
1.7098, 0.536, 0.6253, -0.7479, -0.0205, 0.1654, -0.8438, 0.9632, 0.4113, 1.7586, 1.2392, -0.3972, 0.7233, -0.4408, 1.9879, -0.9102, 0.0853, -0.2075, 0.0678, 0.0993, 0
1.6792, -0.2385, 0.7534, 0.8209, 1.2518, 1.839, -0.2617, 0.4732, 0.8244, -0.0662, -0.6568, 0.8137, 0.4258, 1.1549, 1.2118, -0.577, 0.0121, 1.1682, 1.4901, 1.0407, 0
-1.3213, 2.6235, 0.2921, 0.2737, 1.6216, -0.2808, 0.4836, 0.9223, 2.016, 0.7179, -0.8778, 0.8969, 0.8372, 0.6005, -0.4156, -0.8552, 2.0287, -0.1696, 0.2836, 0.9929, 0
0.1876, 1.2727, 0.1998, 0.1335, 0.559, 0.2778, 2.5917, 0.7856, 1.138, -0.4863, 1.7639, 1.1203, 0.7178, -0.7792, 1.4147, -0.0643, 0.5182, 0.8721, 1.1903, 0.8265, 0
-0.606, 0.9845, 0.1162, 2.0125, 1.4022, -0.11, 0.5463, 0.5027, -0.834, -1.1754, 0.9284, 0.6652, -1.4804, 0.5346, 0.9091, -0.0352, 1.0119, 1.3057, 1.0396, 1.158, 0
0.2379, 2.2982, -0.4236, 0.1991, 1.355, -0.9236, 1.7023, 0.0896, 0.8244, 1.6359, 0.6844, 1.1466, 1.2246, 0.377, -0.0334, -0.5526, 1.7016, 1.3565, -0.5304, 0.914, 0
1.5205, -0.3792, -0.0877, -1.1993, -1.0241, 1.9009, 1.1293, 1.6199, -0.2409, 0.422, 0.844, 0.7286, 1.2391, 0.2879, 1.0213, 0.566, 0.5804, 0.5563, 2.0703, 0.7061, 0
-0.0533, 0.9165, -0.5354, 0.6726, -0.8844, 0.729, 0.2602, -0.7339, 0.3376, 0.7235, 0.983, -0.5303, 0.6035, -0.1108, 1.9287, -0.513, 0.3575, 0.2223, -1.208, -0.7915, 0
0.3878, -0.9082, 0.6614, 0.6511, 0.2825, 1.5892, 0.8766, 1.0412, 0.7679, 0.6986, -0.2898, 1.587, 0.361, 1.0636, -0.2429, 1.7004, 0.4329, 0.4701, 1.6244, -0.9041, 0
0.0358, 1.2166, 0.9224, 0.7348, 0.0981, -0.203, 2.0436, -0.6944, 2.2041, 2.3237, 0.5982, 1.1157, -0.1483, 0.6055, -0.4344, 0.736, 0.1295, 0.2885, -0.0787, 0.602, 0
-1.5792, 0.8551, -1.4774, 1.5228, -0.7341, 2.0033, 0.8059, -0.8363, 0.0502, 1.2101, -0.3557, 0.3933, 0.4372, 0.2683, 0.5379, -0.0911, 0.0189, -0.7092, -0.7816, 1.0603, 0
0.2328, 0.4536, 1.1996, 0.3951, -1.0299, 0.0524, 0.1944, -0.3596, 0.8599, -1.1089, -0.3046, -0.3808, 2.0938, 0.6408, -1.3388, 0.5543, 1.0616, -2.4453, 1.0602, 1.5157, 0
0.2472, -0.7643, -0.4039, 0.5205, 0.996, -1.4212, 0.5092, 0.6206, 0.3325, -1.2903, 2.0692, -0.2165, 0.4667, 0.2679, 0.9026, 0.8258, 0.9947, -0.9618, -0.1584, -1.6305, 0
0.8853, -0.2595, 1.1718, -0.5987, 0.4243, -0.4783, 0.4579, 0.7996, 0.0105, -0.4563, 2.2447, 1.9282, 0.9708, -0.2844, 0.7135, 0.2098, 0.2016, 1.2307, 0.0491, -0.49, 0
-0.2402, 0.9432, 0.1524, -0.2092, -0.4209, 0.2273, 1.5708, 0.1346, 1.7556, -0.7255, 1.2437, 0.6493, -0.2524, 1.1944, 0.8891, 2.0623, 0.9217, 0.9206, -0.5322, -0.2383, 0
-1.2418, 0.7563, 0.6642, -0.5576, -0.8203, 0.855, 0.2325, 0.2265, 0.135, -0.1944, 0.6459, 0.0731, -0.3089, 0.9869, 1.2867, -0.6784, 1.0783, 0.3074, -2.0875, 0.8736, 0
-0.0575, 2.0546, 0.748, -0.4108, -0.9822, -0.3182, 0.4848, 0.9769, 0.2421, -0.0376, 0.2963, 1.7431, -0.1402, 0.456, 1.6256, -0.6092, -0.1729, -0.6232, 1.1175, 1.6215, 0
0.3969, 0.1278, 0.8752, 0.3796, 1.056, 0.5312, 1.1819, 0.0973, 0.4975, 0.1563, 1.8276, 1.551, -0.0879, -0.1752, -1.0124, 2.1962, 0.5238, 0.691, -1.9418, -0.6311, 0
-0.5895, 0.997, 0.6515, 0.5519, 0.0382, -0.1805, 0.6385, -0.7501, 0.4057, 0.6621, 2.5271, -1.0784, -1.7007, -0.3355, 0.5596, -0.138, 0.9876, 2.0084, 0.1939, 1.4872, 0
-0.2233, -0.5669, 0.0194, -0.5947, -0.3877, -0.3255, 0.2222, 1.6774, 0.2292, 0.3604, 0.8717, 1.6406, 1.1285, 1.6367, -0.3944, 1.9067, 0.4901, 1.2979, -1.0282, 0.7028, 0
1.4918, 1.07, -0.2217, 0.4042, -0.2532, -0.6927, -0.8426, -0.3428, 1.1373, -0.657, -2.1257, -0.6155, 1.1573, 1.0743, 0.5297, 1.1385, 0.8249, 0.6082, 0.1179, 0.618, 0
0.1401, -0.2727, 1.6395, 1.1911, 0.1441, -0.6719, 1.8954, 1.5067, 1.6481, 0.1559, 1.3261, 0.0585, 0.3564, 1.3364, -0.7659, 0.476, 1.0367, 0.2677, -0.6232, 0.2187, 0
-0.4766, -0.3588, 0.9407, 1.6973, 1.042, 1.886, 1.4482, 0.4822, -0.1865, -0.6033, 0.6633, 0.4084, 0.373, 1.5024, 1.1685, 1.2457, -0.3868, 1.2985, 0.0863, 1.0295, 0
0.0538, -0.2639, 0.7218, -1.022, 0.3332, 1.1122, 0.5272, 1.0344, 0.6715, -0.2823, 0.5295, -0.2728, -1.7393, 1.1161, 2.0996, 0.3016, 1.0321, 0.593, 0.3963, 2.4547, 0
0.3863, -0.6311, 2.212, 2.5944, -0.7152, 0.2765, 1.6117, 0.1068, 0.2589, 1.6897, -0.41, -0.3101, 1.5621, 2.2683, 0.6675, 0.0222, 0.4508, 0.7774, 0.321, 1.1561, 0
-0.1339, -0.6704, 0.0664, 1.4318, 0.6778, 0.6265, -0.7357, 0.8213, -0.0818, 0.6297, 1.533, 0.101, 0.8113, 1.3385, 0.9536, 0.4539, 0.6757, -0.2737, -0.0381, 1.2557, 0
2.031, -0.2175, 0.6514, 1.5894, -0.1322, -0.1121, -0.0899, -1.146, 0.2675, 0.6986, 1.2717, -0.4791, 1.1029, 2.2971, 0.6558, 0.4164, 1.1206, 0.6663, 0.4533, 0.1541, 0
1.2875, 2.0363, 0.696, 0.6017, -0.2197, 1.7873, 0.1853, -0.0453, 1.0366, -1.3372, -1.2428, 1.8215, 0.1457, -0.9173, -0.0693, 1.3214, 0.6332, 0.6327, 1.3642, 0.4878, 0
0.044, 0.1175, -0.1708, -0.797, 0.7325, 1.6762, 0.0926, -0.0995, 0.5274, 0.4269, 1.4666, 1.2127, 0.3305, 1.1757, 0.1899, 0.7455, 2.0669, 2.0164, -0.032, 1.2795, 0
-0.9972, -0.3256, -0.3951, 0.6348, 0.8448, -1.2984, 0.4737, 1.8973, -0.1797, 0.6936, 1.1314, 0.3415, -1.0112, 1.0151, -1.1672, -0.1705, -0.9706, 0.5507, 0.4794, 0.8756, 0
1.304, -0.8378, 1.4675, -0.4842, 0.6596, 0.2258, 1.8323, 0.5594, 0.434, 0.9097, -0.274, 0.769, 0.8554, 0.8317, 1.0994, 1.5649, 1.3828, -0.3285, -1.1476, 1.9841, 0
-0.0496, -0.4502, 0.2988, 1.2486, -0.4711, 1.1581, 0.2443, 1.7098, -0.5604, -0.0393, -0.705, 1.9485, 1.5292, -0.876, 1.1025, -1.2033, -0.9567, -0.4369, 0.6677, -1.6559, 0
-0.7255, -0.5452, -0.2243, 0.0307, 1.5259, 0.2121, -0.1005, -1.0077, 1.0501, 2.3311, 0.5482, -0.753, 1.1258, -0.343, 0.3259, 0.3096, -1.9228, 0.3234, 0.5362, 0.8823, 0
0.7327, -0.2448, 1.2117, 0.8419, 2.3097, 1.3098, 0.2353, 0.2815, 0.5674, 0.234, -0.2816, 0.2112, -0.2226, 2.3341, 0.795, -2.0495, -0.766, 0.6978, -0.6999, 1.1975, 0
-0.04, 1.8433, -0.2808, 0.9267, 0.0857, -0.3664, 0.5572, -0.2082, -1.0157, 1.2764, 0.664, 0.8545, 1.0909, 0.0335, 0.4214, -2.0764, -0.0821, 1.7389, -0.9578, -0.5354, 0
0.5675, 0.6336, 0.9883, 1.0836, 0.8293, 0.0432, 1.1863, -1.9377, 0.1633, -1.4375, -1.0713, 0.4495, 0.2506, 2.9701, 0.2961, 2.0561, 0.7164, 1.7897, 0.5823, -0.584, 0
0.5237, 1.7598, 0.6574, 1.8697, 0.7715, 1.5302, 0.9102, -1.2858, 0.161, 0.4954, 1.9254, -0.1417, 1.6329, 0.3893, -2.5993, -0.1434, 1.6139, 1.3258, -0.7533, 0.1327, 0
2.0047, 2.0093, 0.7426, -1.0281, 0.5832, 1.0127, -0.9303, 0.1341, 1.9597, -0.6459, 1.2876, 1.8507, 1.7135, -0.1184, 1.2864, -0.1959, 1.3981, -0.031, 1.7138, 2.013, 0
1.3256, -0.3334, 1.1115, 0.5637, 0.7417, 0.9487, -0.8468, 1.8258, 0.4698, -1.2044, 0.9957, 0.1166, 0.4445, -0.202, 1.3715, -0.9662, -1.0277, 1.6837, 1.3553, 0.9323, 0
-0.1772, 0.4309, -0.4025, 0.1841, 0.7403, -0.4571, 0.0881, 0.1699, 0.3572, 0.2699, 0.9367, 0.8298, 0.4983, -1.0373, 1.8856, -0.6233, 1.8031, -0.1171, 0.6973, -1.2463, 0
1.7382, -0.3634, -1.2674, -0.5634, 1.146, 1.3287, -0.9547, 0.285, 0.9443, 2.3776, 0.8682, 1.2009, 1.06, 0.4079, -0.3069, -1.1271, 0.2434, -0.9843, 0.7675, 1.4622, 0
0.4784, -0.9103, 0.2968, -0.1288, 0.4288, 0.5807, 1.9639, 0.0592, -0.0904, 0.6531, 0.9551, 0.2536, 1.6557, 1.1222, -1.2558, 1.5819, 1.0805, 1.32, 0.878, -0.5788, 0
0.8978, -0.052, 0.5713, -1.4061, 2.3256, -0.4016, 1.7535, 0.8205, 0.2516, 0.2517, 0.8943, -1.363, 0.8847, -0.4681, -0.8257, 0.4455, 0.9327, 0.9324, 2.0822, -0.7744, 0
1.5359, 1.3467, -0.554, -0.4439, 0.3302, 2.3619, 0.8295, -0.3001, 0.5599, 1.5227, 1.6047, 1.138, -0.6976, 1.1867, 0.5451, 0.8436, 1.1589, 0.177, -0.6939, -0.1238, 0
-0.1276, 2.1684, 0.1994, 1.5373, 0.1169, 0.7698, 0.8878, 1.0899, -0.3661, 0.6013, 0.5995, 0.3076, -0.1596, 0.5762, -0.1699, 2.5573, 0.9199, -0.2883, 1.4366, 2.0146, 0
2.1533, 1.269, -0.2243, -1.5938, 0.0485, -0.1996, 0.9362, 1.4736, -0.7235, 0.6339, 1.2705, 0.5889, -0.7643, 0.9549, 0.3441, 0.0564, 1.755, 0.7872, 1.6812, -1.7999, 0
-1.0553, 1.3396, 1.613, 1.5118, -0.4556, 0.0418, 0.7234, 0.1942, -0.5151, 0.8868, -0.5836, -0.2538, 0.661, -0.9298, 1.4294, -0.6706, 0.2477, 0.4641, 0.7291, 0.2307, 0
-0.1524, -0.6529, -1.0227, 1.1354, -0.4363, 0.2483, -0.0321, 0.6581, 0.0264, -1.1003, 1.8101, 2.1413, 0.1143, 1.2907, 0.8066, 0.2927, 0.3987, 0.706, -0.6437, 1.547, 0
1.9453, -0.0503, 0.8341, 1.1656, 1.7692, -0.5274, -0.2645, 0.1108, -0.6748, 1.0788, 0.9373, 1.6833, 2.5515, -0.057, 0.3933, 0.2417, 0.5849, 1.3617, -0.2638, -0.5029, 0
0.6856, 0.2943, -1.5242, 0.2288, 1.7338, -0.0624, -0.068, -0.5104, 0.2706, -0.6731, 0.2062, 0.6022, 0.892, -0.9476, 0.8386, 1.0638, 0.1277, 0.6887, 0.5412, 0.8605, 0
-0.3936, -1.028, 0.3465, 0.8893, -0.3374, -0.228, 0.932, -1.0408, 0.8258, 1.6045, -0.5308, 2.4978, 1.453, -0.0873, -0.7954, 0.3289, 0.2617, 0.3918, 0.6406, 1.5568, 0
-1.1083, 1.2867, 1.2013, 0.41, -0.8083, 1.0398, 0.9377, -0.8148, 0.8354, -0.3053, 0.4944, -0.0403, 1.6258, -0.0603, -0.1489, -0.4871, 0.7636, -0.162, 1.5898, 1.7496, 0
1.7434, 0.1956, -0.7556, 1.1107, 0.0937, -1.1389, 0.5535, 0.7727, -0.6464, -0.1573, 0.7488, 0.534, -0.1525, 1.2485, 0.9327, 1.328, -0.3754, -1.058, -1.2197, -0.0559, 0
0.5087, 0.7667, -0.5822, 0.0146, -0.9969, 1.498, 0.9354, 1.1382, 0.1794, 1.6139, 2.5318, 0.4502, -0.2087, 1.1873, 0.6188, -1.0343, 0.8331, 1.3333, 1.1378, 1.1601, 0
0.9061, 1.9464, 0.949, 1.2997, 1.7905, -0.3031, 0.118, 0.4497, -0.6301, -0.6117, 0.033, -0.2139, 1.2048, 2.3022, 1.7451, 0.6017, -0.3963, 0.4126, 0.1515, 2.247, 0
-0.462, 0.1139, 0.0745, -0.8388, 0.2984, 1.0475, -0.7594, -0.2034, 1.0618, -2.0564, 1.0373, 0.0935, 0.5882, 2.1794, 2.3364, 0.1548, 1.1022, 1.5763, -0.6385, -0.4995, 0
1.0289, 2.2293, 1.7076, -0.4469, 0.2906, -0.2163, 0.3657, 0.4902, 1.2347, 0.5052, 0.9548, 0.0015, 1.2998, 1.3779, 1.179, 1.3218, -0.741, 0.7673, 0.238, 1.6383, 0
-0.3168, -0.8676, 1.1801, 0.0097, -0.3608, -1.439, 2.5315, 1.0464, 0.429, 0.3696, 0.9863, 1.1334, 1.2564, -0.8354, 0.9591, 1.4414, 0.2781, 0.0034, -0.1738, -0.9085, 0
-0.4532, 1.867, 1.598, 0.496, -0.2418, -0.356, 1.4003, -1.0526, -0.4628, 1.6572, -1.1251, 0.1952, 2.2695, -1.1975, 0.1303, 0.1504, 0.519, -0.3086, 1.5483, -0.58, 0
0.9717, -1.4196, 0.55, 1.8008, 0.1331, -0.0263, 1.7878, -0.6625, -0.5472, 1.1553, 0.7721, 0.8064, 1.4935, -1.1747, 1.8815, 0.9472, 2.7221, -0.019, -1.3339, 0.0572, 0
1.1846, 0.6643, 1.3824, -0.9587, -1.1613, -0.2807, -0.7049, 1.134, 0.4566, 2.8439, 0.8459, 0.4519, -0.3575, 1.0422, 0.6788, 0.4565, 2.432, 0.4693, 1.3432, 0.4051, 0
0.9449, 3.001, -0.8072, -0.7379, -0.169, -1.3017, -0.131, 0.6612, 1.3615, 0.9075, -1.1352, 1.3727, 1.3899, 0.8281, 1.6347, -0.0614, 1.6957, 0.9264, 1.229, 0.5628, 0
-0.2506, 1.8821, -0.6927, -0.3612, 0.1062, 1.8717, 1.2444, 0.4971, -1.2408, 0.0535, 0.3853, 0.6032, 1.0591, 0.3592, -0.0179, -1.3633, 1.0414, -1.2617, 0.5778, -0.0514, 0
0.6491, 0.1316, 0.4806, -0.311, -0.6924, 0.5094, -0.5998, -0.1974, -0.3772, -1.5481, 2.246, -1.1634, 1.1814, 1.2982, -0.6636, -1.1531, 1.7421, -0.3864, -0.7003, 1.3594, 0
-0.114, -0.4421, -0.7958, -0.5608, -0.9658, -0.4252, -0.516, -0.7834, 0.9293, 0.5038, -0.8854, 0.6873, 0.8958, 1.587, -0.5205, 0.1687, 1.3788, -0.1509, 1.4191, 1.1684, 0
2.2928, 0.3867, 0.5023, 2.212, 1.4841, 0.227, -0.3556, 2.2501, -0.3246, -0.6633, 1.0962, 0.2187, 0.9588, 0.3889, -0.827, 1.3607, 1.5093, -0.4682, 0.0907, -0.0913, 0
1.5296, 2.0287, 1.5975, 1.5519, -0.1592, 1.7908, -0.2192, 0.8299, 1.2467, 1.1041, -1.7965, 0.2898, 0.0485, 0.3961, 0.1536, -1.2985, 0.1309, 0.9973, 0.4438, 1.5966, 0
2.5847, 2.0162, 1.4408, 0.3106, 0.3808, 0.0144, 0.8827, -0.9385, 0.0526, 0.3405, 0.2851, -0.1026, 1.2246, 0.176, 0.3148, 0.7184, 0.643, 1.041, 0.0724, -0.5303, 0
-0.3526, -0.0476, 1.8445, -0.1196, 1.7233, -0.5095, -0.9256, 1.187, 0.2564, 1.9055, 0.1703, -0.0499, 0.5795, 1.0369, 0.8395, 0.9336, 1.9331, 1.6919, -0.996, 1.532, 0
0.1836, -1.6489, 0.116, 1.1347, -0.6402, -0.7471, 0.7196, 1.4683, 1.1349, -0.187, -0.087, 0.2523, -0.5881, 0.9999, -0.5632, 0.9919, 2.2057, -0.6051, 0.5713, -0.0734, 0
-0.1342, -1.3247, 0.9721, 0.2462, 1.8267, 0.254, 0.7074, 1.2857, 0.4526, 1.3933, 0.353, 1.4012, 1.0195, 1.2249, -0.787, 0.889, 0.7415, 0.8815, 0.499, -0.0285, 0
3.532, 2.2661, -0.6999, -0.4032, 1.253, 1.9023, -0.1261, 0.7945, 0.7473, 0.0213, -0.0232, 1.2942, 0.8317, -0.167, -0.0711, 1.1705, 2.1066, 0.9664, -0.16, -0.559, 0
1.0172, -0.787, 0.2176, -0.1464, 1.7836, 0.4086, 0.6121, 3.2144, -1.0269, -1.7207, 1.2534, 2.386, 0.6612, 0.9289, 0.9984, 0.0601, 0.6116, -0.0442, -0.0444, -0.04, 0
