@relation  twonorm
@attribute A1 real[-4.2497,3.5782]
@attribute A2 real[-3.9606,4.3451]
@attribute A3 real[-4.4798,4.4039]
@attribute A4 real[-3.8891,4.2589]
@attribute A5 real[-3.9099,5.6395]
@attribute A6 real[-4.0095,3.9901]
@attribute A7 real[-3.7334,4.4522]
@attribute A8 real[-4.5744,3.8648]
@attribute A9 real[-3.8136,4.254]
@attribute A10 real[-4.1999,4.0829]
@attribute A11 real[-3.9204,4.0953]
@attribute A12 real[-3.8262,4.3025]
@attribute A13 real[-3.9451,3.7817]
@attribute A14 real[-3.8516,4.1238]
@attribute A15 real[-3.6978,3.5485]
@attribute A16 real[-3.6976,4.2439]
@attribute A17 real[-3.9428,3.7233]
@attribute A18 real[-4.0653,4.0557]
@attribute A19 real[-4.1218,4.3238]
@attribute A20 real[-3.7831,4.279]
@attribute Class{0,1}
@inputs A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20
@outputs Class
@data
1.8798, 0.4728, 1.4757, 1.6066, 1.0697, 0.2684, 0.4065, 0.1103, 1.0031, 1.0747, 2.1922, -0.7032, 0.0525, 0.7796, 1.0816, 1.5772, 0.537, 0.6942, 0.4753, -0.4545, 0
0.6158, 1.1953, 0.9773, 0.643, 0.3692, 0.2269, 0.8057, 0.375, 1.7427, 0.4712, 0.2433, 0.7476, 1.7124, 1.1422, -1.0254, 1.8008, 0.934, 1.0579, 0.7994, 0.5017, 0
-0.2866, 1.9636, 0.2181, -0.6956, 1.7427, -0.7787, 0.7474, -0.9249, 0.2181, -0.5316, 0.2534, -0.1336, -0.3195, -0.0327, -0.5082, 0.8795, -0.1295, -0.2379, 0.0378, -1.1758, 0
1.4124, 0.9029, -0.1529, 0.8728, 0.7642, 1.2845, 2.594, 0.7849, 0.422, 1.6202, -0.6376, 0.6151, -0.6761, -0.2676, 0.5351, -0.2768, 1.6222, 0.2746, 0.5638, 0.2532, 0
0.1788, -1.8854, -0.7984, 0.0525, 0.8429, 1.0958, -0.2886, 1.0288, 1.4705, -0.762, 1.4285, 1.0075, 0.7377, -0.471, 1.4183, 0.5101, -1.3821, 1.5878, 0.0663, 2.018, 0
0.9952, 1.1479, 1.8749, 1.6061, 0.7413, 0.3731, 0.6282, 0.4934, 0.9423, 1.6753, 0.4755, 0.3559, -0.0915, 0.3923, -0.4706, 0.1385, 0.3606, 0.5379, 1.0799, 0.4562, 0
0.4575, 0.6944, -1.1513, 0.2388, -0.0707, -0.498, 2.9974, 0.5215, 0.2891, -0.4799, 0.0435, 0.761, 1.0884, 0.8047, 1.5065, 1.6925, 1.2757, 2.7696, 0.4238, 0.0329, 0
0.6689, 0.1727, 0.7125, 0.2808, 0.4274, -0.4006, -0.2007, 0.7068, 0.4723, -0.5649, 1.0765, -0.0102, 0.0204, 0.4153, 0.9945, -1.2071, 0.8304, 0.605, 0.4948, -0.3107, 0
0.4688, 0.2139, 2.4487, 0.2502, -0.4077, -0.3132, 0.6347, 0.6175, 0.9069, -0.6009, 0.5181, 0.3964, -0.5492, 1.7291, -0.7436, 0.7873, 0.4855, 0.8119, -0.0923, -0.67, 0
1.3558, 0.2179, 0.5134, 1.2989, -0.2422, 1.3813, 0.7468, -0.2706, -0.2748, 1.2669, -0.0080, 1.0609, -1.488, 0.0843, 1.792, 0.8292, -0.2216, 0.5019, 0.2997, 3.0733, 0
0.1507, 1.5778, -0.7893, -1.422, 0.2975, 1.4232, 0.1309, -0.1432, 0.7987, 0.364, 0.1429, 0.7295, -1.7924, -0.029, -0.2185, 0.2759, -0.2565, -0.1646, 0.5921, 0.1246, 0
-1.0148, -1.3941, 0.6716, -0.5745, 1.2765, 0.0302, 1.1127, 1.302, 1.5318, 0.0425, -1.3219, -0.8135, 1.1992, 0.0558, 0.5711, -0.6023, -0.9349, 0.4966, 1.4228, 0.8148, 0
2.0445, 0.4311, 0.2253, -1.9772, 1.4792, -0.3601, -1.0397, -1.2276, 1.0243, 0.4154, 1.2605, -0.0307, 1.7755, 0.478, 1.871, 1.6567, 0.0904, 1.3064, -1.3665, -0.1027, 0
0.2275, 0.2382, 0.6496, -0.7793, -0.4238, -0.4946, 0.6538, 0.8234, 1.1701, 0.3109, -1.8197, 1.1603, 0.2851, 1.0174, -0.4104, 1.4601, 1.727, 0.0845, 0.138, -0.0461, 0
0.731, -0.1838, 2.1339, 0.6657, 1.0249, -0.2213, -0.5744, 1.0405, 1.2823, 0.6117, -0.5574, 0.7432, -0.1598, -0.7438, -0.0705, -1.017, 0.9574, -0.1684, -0.5209, 0.8373, 0
0.0473, 0.5032, -0.4047, 0.6265, 1.4547, -0.2359, -0.1061, -0.9617, -1.2324, 0.7931, -0.6578, 2.8415, 0.9577, -0.2835, 0.2107, 0.9732, 2.245, -0.013, -0.5103, 1.075, 0
0.3392, -1.3216, -1.1768, -0.4547, 0.05, -0.6373, 1.1542, 1.0382, -0.3793, 1.3537, 0.4951, -0.5366, 1.1892, 1.2952, 0.7118, 0.7657, 1.8174, 0.8883, -1.4762, -0.2096, 0
1.7519, 1.3576, 0.346, 0.8726, -0.5901, -0.4098, 1.2145, 1.9664, 0.74, 1.6245, 0.3997, -0.1546, 1.1536, 1.3092, -0.7838, -0.4504, 1.3611, -0.0605, -0.6584, 1.2209, 0
1.1564, 0.1058, 2.265, 0.2154, 2.3242, -0.0622, 1.6599, 1.8798, 0.255, 1.7804, -1.2398, 0.6691, 1.1308, 2.3073, 0.8594, -0.0201, 0.5843, 0.9757, 0.3857, 0.7959, 0
0.3899, -0.6898, -0.2665, -0.0131, 0.7203, 2.5141, 0.7468, 0.8747, 0.7243, -0.3902, 0.7986, -0.998, 1.012, -1.1815, -0.0635, -0.1831, 0.7883, 1.5784, 1.5012, 0.4233, 0
0.6741, 0.0793, 0.2399, 0.8459, 0.3611, -0.9099, -0.1456, 0.8117, -0.9421, 2.0632, 0.9138, -0.7799, 0.1298, 0.8471, 0.7262, 1.0156, -0.4591, -0.1989, 0.2241, 0.391, 0
0.3937, -0.4676, -1.2522, 0.2623, -0.0193, 0.9904, -0.0904, -0.7132, -1.7762, 2.8139, 0.0359, 1.2936, 0.1841, 1.0735, -0.0567, 0.0486, 1.5751, 0.7994, 0.4487, -0.1012, 0
2.2218, 1.2973, 0.0677, 0.5178, -0.2752, 0.9986, 0.2618, 0.8384, -0.192, 0.8729, -1.2779, 0.2842, 2.4408, 1.1234, -0.2201, 0.1498, -0.7069, -0.1143, 1.3112, 0.3307, 0
1.164, -0.8837, 0.3927, 0.5153, 1.0715, 1.3735, 1.9539, 0.3034, 1.0727, -0.1402, 1.202, 0.0051, -1.3201, -0.1964, -0.2513, -0.6708, -0.4074, 0.7751, -0.3236, -0.3709, 0
1.1826, -0.81, 0.1245, 0.7342, -0.3501, -0.4254, 0.4418, 0.3488, -0.7961, 0.6584, 0.3156, 0.2996, 1.4494, 0.4504, 0.4557, -0.284, 0.896, 0.245, -0.7741, -0.021, 0
0.6692, 2.1192, -0.9566, -0.7435, -0.0966, 1.1334, 0.0291, -0.3448, 0.3044, 0.3154, 0.6713, 0.7025, 0.5736, -0.1704, 0.6963, 1.5608, -1.2686, -0.5725, -1.2909, -0.2105, 0
-0.8508, 0.2217, -0.3152, 2.3215, 0.693, -0.6965, -0.2151, 0.6142, 0.5618, 1.2032, 0.2994, 0.86, 2.0505, 0.2108, 0.9942, -0.1865, 0.4565, 1.664, -1.033, 1.1985, 0
0.375, -0.6572, -0.1944, 2.0772, 0.6612, -0.9581, -1.1001, 0.2877, 0.0991, 0.4931, -0.9804, 0.7586, 0.5743, 1.7145, -1.1355, 0.2723, 0.462, -0.5801, 1.5588, -0.0355, 0
0.865, 0.3385, 0.7506, 2.0583, 1.0731, 0.0113, 0.9134, -0.5385, -0.9931, 1.4801, 0.3549, 1.0022, 0.8444, 1.2186, 1.2555, 0.0194, -0.6238, -1.5349, -0.2849, 0.8479, 0
0.835, 1.2031, -1.2045, -0.02, 0.7177, 1.4827, -0.6614, 0.1045, 0.833, 0.8367, -0.0518, -0.3781, -0.1432, -1.4544, 1.9111, 0.819, 0.0279, 1.9598, -0.0788, -0.8265, 0
1.1956, -0.7343, -0.5733, 1.2165, -0.4646, 0.2545, 1.3699, -0.2586, 1.9923, 1.926, 0.4611, -0.9658, 0.7754, -2.5219, -0.5667, -0.8864, 0.8503, 1.2504, -0.0341, 0.9821, 0
1.115, 0.4497, 0.6031, 1.4053, 1.2433, 0.5864, -1.0949, -1.7095, 1.3275, 0.7833, -0.8803, -0.85, 0.32, 0.6547, 0.5172, 0.9756, 0.3118, 0.6556, 0.9102, 0.6558, 0
0.5253, -0.6755, -1.4063, 0.3907, 1.7498, -0.2366, 1.2942, 1.5138, 1.3484, 1.5095, 0.5572, 1.5303, -0.1373, -0.507, -1.0623, 1.228, 0.1683, 0.5871, 1.0258, 0.5837, 0
-1.0507, 0.7402, 0.3674, 0.197, -0.0477, 0.4751, 1.8528, 1.0184, 0.3494, 1.8623, 0.8104, 0.9788, 1.2922, 0.5506, 1.7876, 1.8008, 1.3012, 2.4345, 1.1637, 0.9873, 0
0.1719, -0.3432, -0.0599, 0.8799, 0.4293, 1.473, 0.6909, 2.6387, -0.7095, 0.5407, 1.1089, 1.2644, 1.2143, 0.4146, 0.5158, 0.4176, 1.1738, -0.0741, 0.6719, -0.6197, 0
0.9328, 0.376, 0.1134, 0.3532, 0.5665, 0.7729, 0.7622, 0.5636, -0.0183, 0.7143, 0.9635, -1.4078, 0.4416, -0.8913, 0.9072, 0.4428, 0.2282, -0.3825, 0.2295, 1.9453, 0
-1.5275, -0.9704, -1.0452, 1.0839, 2.1081, 0.0155, 1.5894, 0.1327, 0.1807, 0.3565, 1.674, -1.53, 0.5547, 0.9937, 1.447, 0.09, 0.3033, 1.1888, -0.1787, 0.7049, 0
0.8294, -0.0826, 2.0501, 1.5135, 2.3213, 1.1791, -0.9265, 0.7568, 0.577, 0.6742, 0.0315, 1.0542, 1.745, -0.8526, 0.1674, -0.1472, 0.3308, 0.4352, -0.9143, 0.4478, 0
0.0429, 0.1418, -0.2563, -0.6247, 0.15, 0.0454, 1.4559, -0.1783, 0.5339, 0.403, 0.2245, 1.9727, 1.3618, -0.6629, 0.7341, 0.355, 1.5353, -0.8229, -0.3955, 1.1615, 0
-1.8224, 0.084, 1.203, 1.1051, -0.5314, -1.5568, -1.2424, 1.4197, 2.0915, 2.0358, 0.8467, 0.6722, -0.3236, 0.6312, 0.6676, 0.5046, 0.1338, -0.108, -0.6481, -1.6716, 0
1.2923, 0.6165, -0.1361, 1.08, -0.7109, 1.1457, 0.3463, 0.3162, 0.3175, -0.235, 0.7449, -0.1386, -0.6324, 2.2425, 1.4071, -0.2889, 1.2736, 1.3263, 0.4634, 0.8626, 0
-1.3281, 2.367, 0.2653, -0.7719, 0.3719, 0.3896, -0.3625, 1.7946, 0.5236, 0.1633, 0.4575, 0.5923, -0.1876, 0.6692, -1.0505, -0.6097, 0.5751, 0.3565, -0.0875, 1.4114, 0
0.961, 1.0757, 1.5808, -0.2124, 1.3111, 1.6004, 2.3828, 0.2841, 1.2081, 0.2214, -0.1342, 2.4386, -0.7717, -0.179, -0.2896, 0.0853, 0.948, 0.7383, -0.0269, 0.7961, 0
-0.4299, -1.0987, 0.792, 0.7342, 0.2206, -0.5659, 1.2777, 0.7805, 0.3399, -0.9635, -0.389, 1.6151, -0.4295, -0.4133, -0.6122, 0.4763, 1.6407, -0.2027, 0.6931, 1.1083, 0
-0.6114, 0.8059, -0.4828, 0.5552, -0.2271, -0.1473, 1.4888, -0.585, 0.7233, -0.1278, 1.2503, -0.2313, 2.2222, 1.2068, 0.7206, -0.8294, 1.6501, 1.4951, -0.998, 0.4459, 0
1.0495, 0.0872, 2.4447, 0.5446, -0.3499, 0.5368, -0.6896, 0.3565, 0.1159, 1.0773, 1.1182, 0.8446, 1.498, -0.4683, 1.0488, 0.7535, -1.4055, -1.0143, 0.2808, 0.3881, 0
0.7238, 1.4193, 0.1499, 0.4261, 0.7726, 0.123, 1.2892, -0.4683, 0.4139, 1.7352, -0.2797, -1.1063, 0.237, 0.8147, 1.2727, 0.4254, -0.7727, 1.3528, -0.0778, -0.4991, 0
-0.6503, 0.3057, 1.506, 1.6261, -0.0431, 0.705, 0.5947, 0.796, -0.0285, 0.7425, -0.1369, 1.5872, 3.0643, 0.4377, 0.3988, 1.2818, 0.532, 1.7417, 1.4305, -0.5752, 0
0.236, 1.7162, 2.4907, 0.1291, 0.1955, 0.7066, 1.3039, 0.6524, 0.2666, 1.5741, 1.5571, -0.6527, 0.8184, -0.1972, -0.6027, 0.8033, -0.6074, 3.0568, 1.0242, 1.1703, 0
-0.9575, -1.4612, -1.2513, 2.3251, 1.2581, 0.1992, -1.4677, -0.1631, -0.6225, 1.0513, -0.4312, -0.2077, 0.94, 0.8317, 0.2312, 1.6922, 0.7791, 0.4777, 0.5451, 0.2463, 0
-0.6172, 0.0165, 0.2913, 0.4431, 0.0386, -0.7643, -1.468, 1.0106, -0.8309, 0.1531, -0.1941, -0.5875, -0.3655, -0.1033, -0.1206, 1.0082, 1.5136, -1.8734, -0.0781, 0.7416, 0
0.5491, 0.0793, 0.4827, 1.425, 0.403, -0.9502, 2.0918, -0.9078, 0.8582, -1.2822, 0.6083, 0.334, 0.2619, 2.699, 0.7275, -1.7659, 1.8945, -0.6285, 0.7265, 0.3147, 0
0.1095, -0.1594, -0.4553, -1.1086, 0.4806, 1.1929, 1.2776, 0.6397, -0.1182, -0.2205, 1.1346, 0.9581, 0.2568, 1.2774, 0.107, 1.8833, 1.3063, 0.7054, 0.2483, -0.8824, 0
0.5149, 0.9392, 1.8732, 0.575, -0.4998, 0.4537, 1.2924, 0.5623, 1.2636, 0.2063, -0.4625, 1.4805, 2.3477, 1.1853, 1.0023, 1.3574, 1.0316, -0.2753, 0.2003, 0.7849, 0
0.5473, 1.4114, 0.0028, 1.2025, -0.5689, 1.3283, 1.0518, -0.8997, -1.2064, 0.7973, 1.3561, 1.1201, -0.1978, 0.992, 1.0946, 0.3024, -0.4455, -1.2433, 1.5482, 0.7649, 0
-0.2095, 0.6361, -0.5262, 1.092, -0.4985, -0.3195, 0.5295, 0.7541, -0.867, -0.781, 0.3801, 0.6343, 0.5255, 0.5673, 1.2159, -0.1083, 0.2588, -0.1172, -0.0301, 0.4535, 0
2.4702, 0.4367, -0.8832, 1.273, 0.045, -0.8637, 1.8574, -0.7224, 1.2589, -0.0608, -0.2671, 0.2663, 1.3839, -0.4743, -1.4306, 2.0001, 0.3133, 0.4268, -1.1648, 0.0677, 0
-1.1254, 2.1468, 1.7774, -0.1703, -0.6969, 0.4277, 0.333, -0.0088, -1.0095, 0.8686, 1.9658, 0.0188, -0.1915, -0.3013, 0.9869, 1.1633, -0.3445, 0.9272, -0.7808, 2.4777, 0
0.4719, -1.146, 0.4263, -2.0427, -0.2086, -0.9542, 0.3723, 0.4588, 0.0262, 0.6645, -0.5607, 1.1731, 2.3663, 0.5565, 0.0257, 1.176, 0.1802, 0.4454, -0.2277, -0.6165, 0
2.3194, -0.3682, 0.9251, 1.3168, 0.2592, 0.1709, -1.4119, -0.2239, -0.6728, 0.2859, 0.5081, 1.8674, 0.7045, 1.3567, 0.2301, 0.1767, -0.0739, 0.1192, 1.8977, -0.6497, 0
0.3268, 0.4664, -0.0656, 1.0301, 0.3847, 1.692, 0.5571, 2.8861, 1.6652, 2.0708, 1.5831, -0.4261, 0.3542, -1.5267, 0.7651, -0.1295, -0.9309, 1.8253, 0.7114, 2.1344, 0
-1.39, 0.8755, -0.2629, -0.4163, 1.5358, 0.4529, 1.2014, -0.144, -1.2031, -0.6318, 1.6969, -0.4895, 1.2147, 1.9676, 2.6461, 0.8747, -1.8741, 1.7733, -0.475, 0.4215, 0
-0.0638, 0.0010, 1.5035, -0.1951, 1.455, 0.664, -0.6194, 1.2428, 0.8422, -0.045, 0.8477, 0.0638, 0.3979, 0.9668, 1.3874, 1.5902, 0.3018, 1.1538, 0.3177, 1.0676, 0
0.7063, 1.1557, 1.1846, 1.3395, -0.3717, -1.4658, -0.3616, 1.0714, -0.1942, -0.5114, 0.1009, 0.947, 0.2211, 0.8759, 1.221, -0.3545, 1.0529, -1.0259, 0.8495, 1.6021, 0
0.2748, 0.2828, 0.4624, 2.043, 0.255, 0.8687, 1.7879, 0.9216, -0.3897, -0.4151, 1.3835, 0.7104, -0.3553, 1.3462, 0.4468, 1.0817, -0.1328, 0.5455, -0.3068, 0.2122, 0
-0.7009, -1.2619, -0.47, 1.4892, -0.2704, 0.419, 1.6101, 1.3232, -0.1097, 0.2313, 0.3002, 0.2874, 1.1806, 0.7791, 2.6467, -1.112, 0.3839, 0.3741, 0.9322, -0.2007, 0
1.356, 1.4215, 0.0296, 0.522, 0.2652, 2.3694, 0.2714, -0.1603, -0.315, -2.1271, -0.6789, 2.0443, -1.1796, -0.458, -0.9726, -1.6767, -0.8362, 0.9364, 0.6597, -0.3808, 0
0.6593, 0.1615, 1.4524, 0.9428, 1.1687, 0.4999, 0.8102, 0.1493, 0.1225, -0.825, 1.5378, 0.5918, 1.6387, 1.3418, -0.6174, 0.4428, 1.8156, 1.8427, 0.4191, 1.1856, 0
0.234, 0.1886, 0.2957, 0.6144, 1.3075, 2.146, -0.3699, 2.0871, 0.5576, -0.4861, 2.3179, 0.4152, -0.5604, 0.0714, 0.3279, 1.3523, 0.3837, 1.9794, -0.2049, 0.6187, 0
1.7936, 1.1253, 1.9449, 0.0929, 1.3112, -0.18, 1.8734, 0.589, 0.9898, 1.262, -0.8285, 0.362, -1.3482, 1.0628, 1.0183, 0.7147, 0.1257, -0.1632, 1.0321, -0.5984, 0
0.5616, 0.3383, 0.0050, -0.0347, -0.7992, 0.26, 0.0152, 0.2441, -0.2442, 1.0582, -1.0148, 0.9833, 1.4279, 0.9994, 0.4082, -0.5443, -0.8564, -0.4882, 0.8853, -0.8928, 0
-0.0856, -0.5336, 0.5594, 0.5671, 0.2906, 0.3043, 0.4831, 0.8176, -0.7269, 1.5029, -0.6307, -1.1549, 0.15, -1.727, 1.4532, 0.3941, -0.0194, -0.0966, 1.3497, -0.4029, 0
0.3883, 1.5529, 1.8027, 1.1923, 2.3513, 1.14, 1.3772, -0.1004, 0.1421, -0.7317, 0.5431, 0.8016, 1.2082, 1.9716, -0.0061, -0.6681, -0.7725, -1.5921, 0.3127, 0.4674, 0
-0.716, 0.7988, 0.0953, 0.2086, -2.0775, 0.938, 0.6461, -1.1415, 0.5478, -0.2049, 0.4243, -0.8461, -0.2558, 1.2301, 0.2376, 0.0888, -0.0246, 1.3036, 1.0069, 0.172, 0
1.0509, 1.0801, 0.2264, 2.0478, -0.2078, -0.2243, 0.1486, -0.186, 0.4363, -1.6366, 0.2166, 0.4232, 0.748, 0.6135, 0.6411, -0.1749, 1.4478, 0.3634, -0.4542, 0.8228, 0
0.6585, -0.7104, 0.0267, 0.8695, 0.4526, 1.5529, 1.0982, 1.177, 1.3895, 0.4156, 1.9934, 0.9234, 0.6109, -0.2209, -0.046, 0.3686, 2.2565, -0.117, 0.1989, 0.0931, 0
0.9804, 2.6158, 0.5053, -1.1203, -0.7396, 0.1997, -1.099, 0.2088, 0.8103, 0.1121, -0.5592, 0.2028, 0.7385, 0.2286, 1.8946, -0.5356, 1.7135, 1.4096, 1.9903, 1.0402, 0
0.3291, -0.4041, 1.2619, -2.7418, 1.6611, -0.7248, 1.6614, -0.0672, -0.4634, 1.2298, 1.8325, -0.1841, 0.6091, 2.4998, 1.5917, 1.0553, -0.6455, 1.8982, 0.82, 0.3375, 0
0.6244, 0.5829, 1.272, -1.5109, -0.195, -0.1878, 0.4761, 0.5194, 0.8085, 0.6366, 1.1856, 0.3723, -0.5548, 0.7522, 1.6454, 1.1041, 0.7619, 1.5906, 1.5619, -0.5217, 0
0.3707, -1.071, -0.8212, 0.0041, 1.0629, 0.5049, -0.4438, 1.3545, 0.8223, -0.0215, 1.202, 1.1226, -0.1166, 0.1449, 1.0743, 0.2614, 0.2489, -0.8686, 1.0499, 1.3406, 0
1.1149, 0.1864, -0.2313, -0.1291, -0.7914, 0.9364, 3.2769, -1.5268, -1.2426, 1.2854, -0.5573, -0.0816, 0.9282, 0.6098, 1.0647, 0.5354, 1.3993, 1.2466, 1.7464, -0.6968, 0
1.5184, -0.1851, 0.8941, -0.5688, 0.6535, -0.9478, 0.9656, -1.1187, -0.0986, 1.2626, 1.3163, -1.2195, 0.2282, 1.0143, 1.1369, 0.7277, 0.9312, 0.0739, 2.6544, -0.0371, 0
1.108, 1.1587, 1.4591, -0.293, 0.6777, 2.5129, 0.3281, 1.1748, 1.5262, 0.6098, 1.3572, -0.4823, -0.4246, 1.4754, -0.2547, -0.3305, 1.2375, 0.0599, 0.4078, 1.1662, 0
0.5399, 0.1469, 0.152, 1.2934, 0.5371, 0.9899, -0.4113, 1.7701, 1.0766, -0.0057, 0.331, 0.0919, 1.0267, 1.213, 0.5544, 1.9366, 0.6243, 0.9595, -0.6714, 2.8012, 0
0.933, 1.6171, 0.1928, 0.0208, -0.8721, -0.9871, 1.3707, 1.2781, 0.0204, 1.6093, 0.5983, 1.2484, 1.139, 1.5236, 0.0932, -0.0546, -0.257, -0.4587, 1.3507, -0.2187, 0
-2.1337, 1.1503, 0.5526, 1.8387, 0.397, -1.0161, 0.7209, -1.2223, 0.6002, 0.0664, 0.6106, -0.5676, -0.1046, -0.083, 1.2322, -0.3792, 0.9176, 0.6077, 0.1027, 0.3753, 0
2.5202, -0.5895, 0.4742, -0.9221, 0.1387, 1.4387, -1.2829, -0.5984, 0.7985, -0.6427, 2.2101, 1.1556, 0.2478, 0.8275, -0.8892, 0.6907, -1.2588, 1.3168, 0.4767, -0.1758, 0
1.0072, 0.8049, -0.0922, -0.0384, 1.0807, 0.2411, 1.2381, 0.0861, 0.4093, 0.3498, 0.6434, 3.194, 1.5143, -0.7885, 1.0357, 0.3878, -0.5687, 1.1701, -0.9685, 0.6773, 0
0.5027, 1.004, -0.2063, 2.6317, 1.5982, 0.0935, -0.8664, 0.1862, 1.9671, 1.0241, 0.3312, 0.1125, 1.6119, -0.2518, -1.1855, 1.3414, -0.7929, -0.5425, 1.3424, 0.4932, 0
0.6016, -0.7573, 5.0E-4, 1.0106, 0.7132, -0.3261, 1.294, -0.3868, 1.1428, 0.9212, 1.4041, 0.5194, 0.8232, -0.9023, -1.4014, 0.328, 0.8717, 1.0648, -0.4619, 1.4362, 0
-0.5493, -0.3505, 0.3849, -2.3693, -1.6012, 1.9734, 0.9327, -0.0828, -0.0691, -0.6702, 0.5024, 0.9347, -0.6463, -0.9741, 2.1099, 0.4819, -0.4526, -1.3363, 2.251, 0.3905, 0
0.8927, -0.2558, -0.4319, -2.1412, -0.5071, 0.328, 1.032, -0.3842, 1.5778, 1.0616, 1.0352, 0.8111, -0.5497, 1.2693, 0.745, 1.3459, -0.5206, -0.121, -0.079, -0.9199, 0
0.4901, -0.5857, 0.7851, 1.8073, -0.3182, 1.7675, 1.9351, 0.7538, -0.7503, 1.3587, 1.2059, 0.6607, -0.8683, 1.5594, -1.4169, 0.0609, 0.5599, 1.4805, 1.0366, 1.2551, 0
0.5111, -0.3416, 0.8748, 0.4144, 2.6904, 0.7903, 0.2078, -0.0142, 0.8486, -0.0835, -1.852, 0.3137, 0.3004, 1.3726, 2.3371, 0.5283, 0.6499, -0.06, 0.3578, 1.7099, 0
-1.4059, 0.5754, -0.1161, -0.9258, 0.4899, 1.8644, -0.8907, 1.0162, 2.1404, -0.5216, 1.9066, 0.854, 1.0019, 0.3886, 1.0722, 1.0512, 0.8843, 0.8233, 1.7906, -0.5751, 0
0.2063, 1.1926, 1.0124, 0.6229, 2.478, 0.2539, 0.6312, 0.5463, 0.7008, -1.1134, -0.2255, 0.208, 2.9118, 0.436, -1.0715, 0.5881, -0.1743, -1.5754, -0.9575, -0.2213, 0
-0.5918, 0.1922, -0.3632, 0.6085, 1.508, -0.8668, 1.4592, -0.4849, -0.3456, 1.0886, 0.4176, 0.6156, -0.2665, -1.1331, 1.3066, 0.8363, 0.5396, 0.3656, 2.8769, -1.2245, 0
0.7234, 1.1975, 0.1333, 0.129, -0.5168, 1.9571, -0.5711, 0.3271, -0.1329, 0.6864, -0.38, 1.0068, -0.0222, -0.0297, 0.6872, -0.865, 0.4341, 0.5912, 0.3119, -0.651, 0
-0.2713, 0.5842, 1.943, -0.0374, 0.182, 0.983, 1.0539, -0.2754, -1.0033, -1.364, -0.2027, 0.6503, 2.046, 0.3679, 1.805, 0.5, 1.6382, 0.2447, -0.4295, 0.0854, 0
-0.6794, 2.4238, 2.6365, 1.6185, -8.0E-4, 1.1355, 0.6134, 0.4658, -0.8182, 0.8179, 0.2, 0.1466, 1.1823, 1.1709, 1.2415, 0.4391, 1.7128, 0.7571, 1.6699, 0.4872, 0
0.4755, 1.8858, 0.5246, -0.073, -1.1444, -0.1377, 0.4541, 1.2931, 1.5634, 0.6658, -0.4236, 1.8567, 1.2692, -0.5296, 2.1477, -1.2984, 2.2754, -0.4221, 0.7509, 1.0157, 0
1.0147, -0.3187, 0.6571, 0.9041, 0.9476, -0.7508, -0.1065, 1.1842, 0.2145, 0.2131, 0.1344, 0.6736, 0.9258, 0.695, -0.6699, 0.3157, 0.1566, -0.5212, 0.2675, -0.2642, 0
-0.4508, 0.5896, 0.0685, 0.0616, 0.0806, 2.1536, 0.9892, 1.4956, 0.5752, -0.8009, 0.5049, -0.9813, 0.0366, -1.1257, 1.0863, 0.5663, 0.2832, -0.9243, 0.1317, 0.8099, 0
1.005, 0.5411, -0.0798, 3.2321, 0.7705, 0.3028, -1.5806, 1.2374, -0.5015, -0.1889, -0.3585, -1.407, 1.1782, 0.4954, -0.1172, 1.1272, 1.0498, 0.8009, 0.7991, 0.5454, 0
1.017, 1.5917, -1.3461, 2.7489, 0.0482, 0.637, 1.0223, 2.6648, 1.3149, 0.0388, 0.7086, -0.2601, 0.8324, 1.2846, 0.1526, 1.0938, 1.5677, -1.2201, 1.1402, -1.0217, 0
0.7522, -0.1899, 0.5606, 0.3304, -0.1008, 1.4079, -0.5027, -0.484, 0.1268, -0.4863, -1.011, -1.2447, -0.6688, -0.1173, -0.4243, -0.5565, -0.7752, 1.8749, 0.7594, 2.3512, 0
2.5153, -0.3705, 1.0554, 0.1407, -0.7946, 0.7495, 1.2223, -0.535, 0.2136, -0.3348, 0.5945, 0.4604, -0.5629, 0.3472, 0.0182, -1.2238, -0.7136, -0.0545, 1.8092, 0.7705, 0
-1.4131, 0.5487, 0.3786, 0.2853, 1.3965, 1.3337, 0.2463, 0.2358, 0.1931, -0.0667, -0.1932, -0.5756, 0.5889, 1.1749, 0.8313, 2.4333, 1.2157, 1.3723, -0.9033, 1.6911, 0
2.4552, 0.7818, -0.3578, 1.4605, -0.6854, 1.2539, -0.1285, 0.0949, 0.6238, 0.1727, 0.3541, -1.4313, 0.4672, 1.092, -1.0955, -0.5615, 0.6233, -0.6774, -0.2525, 0.2854, 0
-1.586, -0.3397, -0.6372, 1.397, 2.2714, -0.1383, -0.3966, -0.8206, -1.0025, 1.475, 1.7023, 1.7895, -0.0887, -0.3142, -0.4801, 0.182, -0.0714, 1.2921, 0.5242, -0.3961, 0
2.2955, 1.8417, -0.4586, 1.414, 1.5127, 1.0499, -0.9564, -0.735, -0.6945, 2.5272, -0.6067, 1.8493, -0.14, 1.8005, -0.1985, 0.7507, 2.4515, 0.0665, -1.0449, -0.0217, 0
-0.3652, 1.2835, 0.0692, -0.1879, 1.4162, 0.2921, 0.1242, 0.9776, 1.1619, 0.6157, 0.9658, 0.773, 1.3955, 1.8331, 1.66, 1.8726, 1.5441, -0.1041, -0.788, 0.1779, 0
