@relation  twonorm
@attribute A1 real[-4.2497,3.5782]
@attribute A2 real[-3.9606,4.3451]
@attribute A3 real[-4.4798,4.4039]
@attribute A4 real[-3.8891,4.2589]
@attribute A5 real[-3.9099,5.6395]
@attribute A6 real[-4.0095,3.9901]
@attribute A7 real[-3.7334,4.4522]
@attribute A8 real[-4.5744,3.8648]
@attribute A9 real[-3.8136,4.254]
@attribute A10 real[-4.1999,4.0829]
@attribute A11 real[-3.9204,4.0953]
@attribute A12 real[-3.8262,4.3025]
@attribute A13 real[-3.9451,3.7817]
@attribute A14 real[-3.8516,4.1238]
@attribute A15 real[-3.6978,3.5485]
@attribute A16 real[-3.6976,4.2439]
@attribute A17 real[-3.9428,3.7233]
@attribute A18 real[-4.0653,4.0557]
@attribute A19 real[-4.1218,4.3238]
@attribute A20 real[-3.7831,4.279]
@attribute Class {0,1}


@data
-0.1912, 1.2877, 0.4864, 0.8323, -0.2854, 1.3833, 0.9267, 1.8052, -0.1635, 0.1099, -0.3049, -0.6137, -0.1241, 0.5884, 1.3183, 1.082, 1.4477, 0.8222, 0.408, -0.3793, 0
-0.3583, 1.532, 0.1204, -0.4549, -0.2315, 0.5134, 0.0797, 0.813, 1.3131, -0.5691, -0.58, 1.6298, -0.0571, 1.9013, -0.0629, 0.3317, 1.13, 0.8352, 0.1509, 0.8242, 0
0.3721, 0.9404, -0.7862, -0.473, 0.5334, 0.2922, 1.5181, 1.1491, 1.0918, 0.2327, 1.0883, -0.616, -0.1242, -0.154, -0.8038, -0.9861, 0.211, 0.4488, 0.466, -1.4426, 0
0.2149, -1.2112, 0.0695, -1.1234, 1.0079, 0.9979, 0.1863, 0.4967, -0.8208, 0.1224, 0.2424, 1.0598, 0.0043, 0.0248, 1.2867, 1.7125, -0.61, 1.6575, 0.5172, 0.2986, 0
1.2409, 0.7937, 0.5354, -1.0495, 0.0903, 1.0544, -0.336, 0.0499, 1.0713, 1.3097, 0.7345, 0.7611, 2.7591, 1.539, 0.6832, -0.2116, 0.9689, -0.3756, 0.7686, 0.5292, 0
1.0046, -0.7213, -0.5316, 0.3444, 1.3641, -1.3302, 0.5972, 0.4914, 0.9085, -0.02, 0.9041, 1.8021, 0.8651, 1.1058, 1.477, 2.0917, -0.5677, 2.6084, 0.2296, -0.6228, 0
0.1578, -0.0578, 0.4398, 1.4374, 0.5894, 0.3862, 1.1263, 0.6171, 0.4382, -0.3644, 0.2655, 0.872, -0.1552, 1.1319, 0.7401, 0.2273, -0.6801, -0.9231, -0.4589, -0.0046, 0
1.8374, -0.1961, 0.7261, -0.4547, 0.0841, -0.7251, -1.7609, 1.7052, 0.9582, 0.5496, 0.4203, 1.8262, 0.3398, 1.3247, 0.9734, -0.8068, 1.4479, -0.9593, -0.6618, -0.7171, 0
2.1534, 1.5405, 0.6248, 0.9425, 0.4154, 0.5616, 0.2494, -2.8252, 0.5975, 1.5327, -0.252, 0.2366, 0.2358, 1.0138, 0.8184, 0.3131, -0.2658, 0.0051, 0.0641, -0.9805, 0
-1.3028, 1.2038, 1.9213, 0.6818, 0.4436, 1.8207, 0.4486, -0.414, 0.9003, -0.9021, 0.93, 0.7064, -0.3649, 0.4603, 0.4175, 0.5627, 0.072, 1.3792, 0.9488, 1.7627, 0
-0.3188, 0.4865, 0.7887, -5.0E-4, 2.448, -0.0043, 0.5268, 0.275, -1.2202, -1.3547, 0.3127, 2.3897, 1.3806, 0.1345, 0.162, 0.3894, 0.4064, 0.5652, 0.5586, 1.3428, 0
2.5436, 0.9623, -0.0645, 1.3804, 1.0817, -2.1995, -0.5475, 0.9872, 0.0871, 0.1851, 0.9274, 0.7213, 0.7121, 1.8256, 0.3363, 0.3408, 0.8953, -0.7783, -0.8001, 0.9188, 0
1.0372, 0.5345, 0.6153, 1.858, -0.6612, -0.0376, 0.4357, 0.9382, 1.2084, 0.0623, -1.1089, 0.7247, -0.1744, 0.9912, 0.1842, 0.8562, 1.0778, 0.6174, -0.4605, 1.8917, 0
1.0652, 0.8623, 0.336, 1.2748, 0.9181, 0.1394, -0.1413, 1.049, -1.0104, 1.4878, -0.1571, 1.0103, 1.017, -0.6103, 0.1054, 0.1599, -0.8936, -0.4333, -0.7357, -0.3952, 0
-0.7094, 1.6597, 2.2889, 0.5648, 2.6086, 0.8027, -0.6919, -0.2538, 0.3319, 1.6606, -0.5867, 1.5261, 1.4332, -0.2513, 0.804, 0.1925, -0.9074, 0.4497, 0.7768, 0.9058, 0
-1.1171, -0.8374, -0.5398, -0.3413, -0.6158, -0.3373, 0.7536, 0.4585, -0.7644, 2.2883, 0.1688, 1.4602, 0.3889, 2.015, -0.1691, 0.8818, 0.0675, 0.3436, -0.9051, 0.6602, 0
-0.0406, -0.0466, 0.4151, 0.8701, -0.1359, 0.946, -0.8105, 1.7242, -0.5657, 1.0165, 1.0218, 0.412, 0.0372, 0.5653, -1.2347, -0.1289, -1.0352, 0.28, -1.9344, 1.193, 0
0.6373, -0.171, 0.0222, 0.1581, 1.528, 1.3769, 0.0265, 1.0976, -0.2398, 2.1107, 0.1559, 0.1607, 2.2435, 0.0745, 0.481, 0.7635, 1.2281, 0.983, -0.5212, -0.2602, 0
-0.813, -0.193, -0.52, -1.138, 0.6429, 1.8327, -0.0327, 1.6758, 1.1044, -0.074, 0.9844, -0.9106, 0.684, 1.2645, -1.3097, -0.2615, 1.1759, -0.7298, 0.1614, 1.1206, 0
1.4017, 0.1597, 1.0082, 0.1864, 0.3387, -0.459, -0.3424, 2.701, 1.8345, -0.2445, 0.2857, 2.3997, -0.7293, 0.5674, -0.1844, -0.3889, -0.9068, -0.6888, -1.1563, 0.2323, 0
0.3076, 2.0231, -0.4553, 1.2706, 0.8752, 1.0952, -0.4811, -0.2693, -0.5178, 2.2902, -0.0592, 0.2249, -0.7506, -0.9173, 1.228, -0.5915, -0.1516, 0.0015, 1.1044, 0.3086, 0
0.0635, 0.774, -0.4154, 1.3047, -0.404, 0.1279, -0.1826, 1.31, 0.6753, 0.4999, -1.7105, 0.9439, 1.1152, 0.4923, 0.1008, -0.5314, 1.3596, 1.9344, -0.6098, -0.7387, 0
1.0971, 0.3646, 0.0797, 0.3939, 0.544, 0.8779, 1.9066, -1.1405, 1.566, -0.3654, 1.3441, -0.6349, 0.8698, 0.7878, -0.6789, 0.0348, 0.4426, -0.6141, -0.7695, -0.6869, 0
-0.0517, 0.3002, 1.1136, 0.8325, -0.0277, 0.6563, -1.1684, 1.0802, -0.6549, 0.713, 1.4755, -0.624, 0.1953, 1.1772, 1.6081, 0.4874, 1.94, 0.8942, -0.3587, 1.6482, 0
-0.3882, 2.1984, 0.7548, -0.2389, -0.2653, 1.6799, -0.4158, -1.5303, -0.7128, -0.0763, 1.5213, -0.2187, 1.3493, -0.6606, 0.1317, -0.2917, -0.3022, 1.4053, 0.4062, 0.1329, 0
0.2639, 0.2025, 1.3743, 1.4845, 0.3734, -0.3183, 1.156, 0.2174, -0.0845, 0.9337, -0.5977, 1.6986, 1.2688, -0.1868, 0.1534, 0.478, 1.5668, 1.5565, 0.7596, 1.8459, 0
2.1138, -0.9006, 0.414, 1.6379, 0.0243, 0.7159, -1.0727, 1.7392, -0.8874, -0.4441, -1.2442, 2.4075, 1.7658, 1.6523, 0.1148, 0.7299, 1.5091, 1.655, 0.2252, 0.4303, 0
0.6499, 1.242, 1.2698, 0.569, -0.2061, -0.1189, 1.4843, 0.3221, 0.4318, -1.1573, -1.4397, 1.4612, -1.2738, -1.398, 2.1637, -0.5523, -0.9513, 0.1048, -1.28, 0.7321, 0
1.1747, 1.0944, -0.0277, 0.0692, 0.3961, 0.6111, 0.1083, 1.6255, -0.3465, 1.2747, 0.3513, 0.1316, 2.5441, 0.3869, -0.2655, 0.2635, 0.1057, 1.0502, 0.9627, -0.0963, 0
-0.102, -0.0344, 0.6045, 1.2963, 0.8376, 0.0264, 0.1559, 0.1619, 1.8673, 1.5255, 0.6869, 0.758, 0.4323, -0.8748, -1.6531, 1.0282, -0.2882, 1.1855, 1.8404, -0.6756, 0
2.1051, 0.823, 0.1151, 0.8158, 0.7888, 0.4142, -0.0715, 0.7729, 1.3058, 1.0418, -0.3703, 1.0405, 0.5551, 0.4068, -0.9839, 2.0153, 2.0781, 0.0742, 0.7904, -1.1185, 0
1.353, -1.3383, -0.2337, 0.7674, 0.8694, 0.8056, 1.1563, 0.6521, 0.7225, 1.2241, 2.1736, 0.5743, 2.5705, 1.744, 0.3082, 2.1463, -0.294, 0.4635, 0.7187, 0.7727, 0
-1.169, 2.1372, 1.2513, 0.7874, -1.6044, 0.8026, 1.4733, 1.9703, 0.2745, 1.2187, 0.457, 2.0378, 1.4296, 0.3787, 0.3383, 1.105, 0.2178, 1.7125, -1.4551, 0.304, 0
0.3886, 1.3409, 1.9465, 1.4306, 0.6289, 0.3063, -0.41, 2.3389, 1.0324, 2.4485, 0.547, -0.8655, 0.6385, 1.3382, -0.9947, 1.606, 1.869, 0.875, -0.0323, -1.4126, 0
1.0011, 1.4844, -1.1232, 0.483, -1.4791, -0.0916, 0.2977, 0.8419, 1.3581, 1.9688, 1.1931, 0.6642, -1.3258, -0.3547, -0.3322, 0.8968, 0.462, -0.2872, -0.205, 0.9194, 0
-0.1427, -0.1186, 0.6274, 0.0528, 0.9272, 0.0335, 1.9052, 0.9874, 1.692, 1.0863, 1.3594, -0.3748, -0.5372, 1.9591, 2.7241, -0.5065, 1.5251, 1.6523, 1.2102, 0.7692, 0
1.1511, -0.1435, 1.2697, 0.0217, 2.0508, 1.5698, 0.7658, 0.9095, 1.4356, -1.4869, 1.7155, 0.4885, 1.0683, -0.8419, 0.9716, -0.1239, 1.5843, -0.6622, 0.7774, 1.5103, 0
0.3993, -1.7191, -0.9862, -0.42, 0.3554, -0.4125, -0.3345, -0.4081, -0.6164, 0.9985, 0.4948, -0.1741, 0.3623, 1.023, 0.9962, 0.0646, 2.0177, 0.4287, 0.5137, 1.049, 0
0.0798, -0.1431, 0.795, 0.2162, -0.8494, 2.3195, 0.578, 0.712, 0.641, 1.5391, 1.0381, -0.2578, -0.2772, 0.3747, 2.3164, 0.6505, 0.3747, -1.6241, -0.7468, 0.5301, 0
1.3147, 0.0124, 0.3798, -0.1257, -1.6215, -1.1668, -0.6406, 1.1723, -0.5517, 1.0099, 1.6362, -0.3337, -0.9158, 1.0405, 0.2606, -0.3092, 1.3667, -0.1896, 0.6485, 0.9296, 0
-0.5974, 0.015, 1.252, 0.0141, 1.3236, 0.7746, -0.699, 0.0873, 0.2366, 0.7482, 0.3233, 0.8475, 1.6549, 0.6075, 0.0592, -1.2621, 0.6522, 0.2001, 1.831, 0.9672, 0
0.3582, 0.6614, -0.2734, 0.6058, 1.1952, 1.1902, 1.9821, 0.0048, 0.4727, 1.5206, 0.1028, 1.7399, -0.3214, -0.9987, -0.1967, -0.023, 1.1917, 0.5268, 0.7454, -0.0169, 0
0.052, 1.1211, 0.458, 0.8396, -0.7326, 2.0653, 2.1762, 1.6974, 0.2362, -1.8048, 1.3048, 0.6747, -1.3006, 0.2629, 0.3633, -0.3925, -0.056, -0.1666, 0.5308, 0.8781, 0
0.8637, 1.6985, 0.1479, 0.0945, -0.2657, 1.348, 0.9546, -0.1677, 0.1298, 1.5494, 0.2697, -0.7556, 0.1118, 0.3191, 0.0828, -1.4117, 1.2678, 1.3558, -0.8568, -0.5047, 0
1.5469, 0.2065, 1.6418, -1.1454, -0.1992, 0.5233, 0.1226, -0.4729, 0.7185, -0.1216, -0.0181, 0.9745, 0.582, -0.5286, 2.2634, 0.5088, -1.0815, 0.342, 2.4021, 2.301, 0
0.4459, -0.0715, -1.2633, 1.8309, 0.6293, 0.2456, 0.5763, -0.8872, 0.952, -0.9467, -0.8995, 0.4786, 0.0044, -0.0475, 0.9168, -1.2291, 0.0355, 0.9657, 0.051, 0.9513, 0
-0.492, 1.7757, 1.1413, 1.3723, 0.9572, 0.9785, 1.1406, 1.6551, 1.191, 0.0637, 0.3548, 0.2165, 1.1407, 0.0426, -0.6197, 0.5584, 0.3208, 0.3929, -0.0874, -0.1437, 0
-0.0434, 1.1531, 2.085, 0.3877, 0.0458, 2.7333, 0.9182, -0.3684, 0.1717, 2.064, 2.4283, -0.0141, 0.1534, -0.115, 0.852, 1.5468, -0.0797, 1.4264, -0.1449, 1.8044, 0
2.591, 0.7924, -0.237, 2.6262, 0.3133, 0.8728, -1.005, -0.3754, 2.0927, 1.2842, 0.1377, -0.8221, 1.9751, -1.132, 0.3178, 0.9436, 2.4697, -0.3625, 1.434, 0.0495, 0
3.3239, 0.3748, -0.1478, 0.3271, -0.1621, 0.232, 0.1866, 0.3006, -0.0545, 0.6817, -0.6525, 0.7826, 1.5477, -0.0589, -1.298, 1.1738, 1.4156, 1.017, 1.4432, 2.0929, 0
1.9141, 0.3812, -0.7881, 0.0858, 4.2131, 0.3517, 0.7694, 0.2122, 1.0125, -0.6311, -0.1118, -0.4185, -0.2636, 2.2974, 2.3931, 0.4732, -0.6254, -0.038, 2.0052, -0.8666, 0
0.9959, 0.8292, 1.4313, -0.4105, 0.9821, -0.0574, 1.2395, -0.6446, 0.4652, 0.1916, 1.0888, 1.1475, 0.6836, 0.6529, -0.3767, 0.8722, 0.5209, 2.1529, 0.9833, -0.4074, 0
-0.6425, 0.5372, -0.6477, -0.7432, -0.6142, 0.4906, 0.9437, -0.753, 0.6131, 2.0247, -0.7233, 0.2693, 0.1108, 1.087, 0.0817, 1.4705, 0.1535, 0.332, -1.0733, 0.0391, 0
-0.8911, 0.8797, -0.5023, 1.1001, -0.8027, 1.914, 0.0193, -0.3734, -0.4635, 0.4698, 1.799, 1.6202, 0.5538, 0.9027, 1.911, 1.5368, -0.6789, -1.4339, 0.1937, 1.4755, 0
2.1331, 2.2072, -0.6687, 1.6691, -1.1288, -0.889, 1.6414, 1.403, 1.9023, 1.4894, 0.7399, 1.3406, 0.1426, 0.6204, 1.1401, 0.8185, 0.7072, -0.8557, 2.4228, 1.4984, 0
0.9818, -1.9744, 0.0376, -1.0926, -1.1192, 1.6957, -0.2129, -0.5213, 1.4068, 0.6013, 0.6618, 1.796, 0.4345, 0.5379, 0.2848, 1.274, -0.0595, 0.7312, 0.2444, 0.4321, 0
0.2452, -0.0257, 1.0163, 0.2837, -0.3208, 1.4283, -0.09, 1.9616, -0.442, 0.7644, 0.555, -1.7917, -0.049, 0.1181, 0.4894, -0.2278, 0.9785, 1.6025, 0.2687, 1.2457, 0
1.122, -0.1123, 0.3358, -1.9714, -0.3493, 0.4853, -1.3165, 1.0531, 0.0685, 0.5821, -0.4587, 0.3703, -0.1834, 1.7559, -0.9126, 1.2752, 1.2779, 0.1907, -0.1276, 0.6285, 0
0.1472, 0.4044, 0.2848, 0.7742, 0.7266, 0.9614, -0.1435, 0.6074, 0.8064, -1.0462, -1.3866, -0.305, 0.2754, 0.7008, -0.4838, 0.576, -1.9059, 0.019, -0.4087, 0.0035, 0
1.3461, -1.1245, 2.23, 0.3207, 1.0974, 0.6654, 1.1188, 1.053, 0.5869, 0.0237, -0.4214, 0.3923, 0.3583, -0.2916, 1.2434, -0.7697, -0.6267, 3.4845, 0.4601, -0.5714, 0
2.2971, 1.5705, 1.3349, -0.4068, 1.9686, -0.1298, 1.5583, 0.4089, -0.4878, 0.1394, 0.2641, -0.4866, 0.7097, 0.3705, 1.4273, 1.5255, -0.6863, 1.2505, 0.0475, 0.612, 0
-0.4244, -1.4429, 1.7325, -0.7518, 1.9721, 0.6274, 1.3045, -0.7203, -0.5178, 0.5166, 0.0297, -0.062, -1.2499, -0.6249, -0.5735, 0.4033, 0.8687, 0.0152, 0.0731, 1.2456, 0
1.4574, -1.5196, 2.1865, 0.8593, -0.7086, -1.9305, 2.1586, -0.5024, 0.0882, 0.0787, -0.3548, 0.7714, 0.9437, 1.18, 0.9013, 0.0282, 0.8316, -0.3927, 1.6632, -0.1604, 0
-1.315, -1.9388, -0.4243, 1.9031, -0.1419, 0.593, 2.0329, 1.6865, 1.7606, -0.6056, -0.3332, 1.0327, 1.8138, 0.0438, -0.0199, 1.0789, -0.5684, -1.7441, 1.803, 0.6315, 0
-0.1665, -0.3993, 1.0935, -0.0732, 0.4731, -0.5702, 0.4677, -0.6574, -0.2836, -0.0103, 0.9254, -1.8825, 0.6922, 1.6696, 1.1372, -0.6687, 1.978, 0.4935, 0.1667, 0.3703, 0
1.7639, 0.5047, -0.8368, 0.1868, 0.0279, 1.6683, 0.7421, -0.3857, 0.2177, 0.8339, -0.9744, 0.9846, 0.1164, 0.2617, -0.2049, -1.1614, 1.8183, 0.6945, -0.5211, 1.439, 0
0.1184, 5.0E-4, -0.5137, -0.5119, 1.8332, -0.3991, 0.0512, 2.5958, 0.8589, 0.2326, 0.6538, 0.4761, 0.4002, -0.0114, 1.1354, 0.869, 0.2206, 0.7516, 0.4334, 0.6717, 0
-0.6969, 0.0078, 1.257, 1.2234, 0.4729, 1.0753, -0.1239, -0.8897, 0.0866, -0.4381, 0.945, 0.5544, -0.7664, -0.715, -0.9429, 0.4302, 0.8, 1.0378, 0.7493, 0.5898, 0
1.623, 1.2927, 0.4261, 0.176, 2.1682, 0.4145, 0.7844, 0.7357, 0.6892, 0.1812, 0.0608, 1.1001, 0.1152, 0.0050, 0.0476, 1.6297, 2.8151, -0.6814, -0.4166, 0.954, 0
0.6632, -0.1117, -0.2143, -0.459, -2.4702, 1.1927, 1.0286, 0.1425, 1.2506, 1.4388, -0.7119, 0.9886, 1.1532, 0.3299, 2.0663, -1.5957, -0.5651, -0.8037, 1.1663, -1.3177, 0
2.2344, -0.409, -0.5884, 0.8417, 0.5903, 0.8447, -0.6176, -0.7039, 1.1551, 1.7039, 0.5119, -0.0148, 0.3655, -1.387, -2.0208, 1.6224, 0.0157, -0.7238, 0.2881, 1.3064, 0
0.3667, -0.3849, -0.5481, 0.6995, 0.6798, -0.1485, 0.1117, -1.5541, 1.6671, -0.0362, 0.3815, 0.2824, 1.0055, 1.1253, -1.2567, 0.8041, 0.5027, -1.0582, 0.3801, 1.1787, 0
-1.1458, 0.6046, -0.3287, 0.7794, -0.5391, -0.5708, 0.8035, 1.5859, 0.2873, 0.3434, 0.5447, -2.2885, 0.2614, 0.9996, 0.02, -0.734, 0.0511, 1.3822, -0.1646, 0.7339, 0
-0.7731, 0.6813, 0.8644, 0.982, 1.5634, 0.5862, 1.5424, 0.8327, 0.2731, -0.4459, -0.9675, 0.9943, 0.8472, 0.5433, 0.2753, 1.1768, 1.4417, 0.1115, -0.4067, 0.3744, 0
0.1065, 0.4201, 0.2909, 0.5663, 0.9495, 0.8904, -2.2259, 0.4266, -0.5227, 1.0018, 1.6433, 1.4115, 1.1329, 1.5158, 1.465, 0.0857, 2.2584, 0.7592, 0.1131, 0.2153, 0
1.524, -0.5648, 0.0192, 0.0684, 0.5152, 1.1482, -0.1424, -0.5554, 0.4711, 1.4734, -0.4615, 0.7598, 1.2133, 1.1244, 0.1433, -0.7946, 0.2055, 0.0551, 0.6519, -0.1745, 0
0.1107, -0.6716, -0.2599, -0.5888, 0.5922, 1.322, 0.5405, 0.1694, -0.877, -1.0004, -0.694, 2.0146, 0.9208, 1.4051, 1.1582, -0.6938, 0.4337, 1.2364, -0.1326, 0.497, 0
0.8624, 0.0417, 1.6588, -0.531, 1.1934, -0.9874, 1.5866, 1.0404, -0.9764, -0.5752, 2.3094, 1.8289, -0.3514, 0.6058, 0.6665, -0.1324, 1.0751, -0.0934, 1.0898, -0.1355, 0
-0.2144, -0.4344, -1.076, 0.1698, 0.6434, 1.7266, 1.6445, -0.9069, 0.6317, 0.7721, 1.5366, 0.0479, -1.5865, 2.6224, 1.0993, -0.3674, -0.0118, 0.4644, 0.9132, -0.0332, 0
-0.2414, -0.4441, 1.75, 0.8187, 1.8032, 2.163, 2.0997, 1.253, 0.1238, 0.6893, -0.5716, 1.0737, 0.0227, 1.5839, -0.83, 0.6722, 1.5288, 1.2722, 1.7776, -0.6192, 0
0.4898, -0.6508, 1.2599, 0.3568, -0.5903, 2.2501, 3.1932, -0.1821, 1.688, 1.3886, -0.5038, -0.3529, 0.6292, -0.3112, 1.0636, 1.0879, 0.8407, 0.8319, 1.2266, 0.8171, 0
1.3439, -0.8384, -0.6941, -1.2853, 0.8831, 1.0766, 0.1781, 1.0196, 0.9196, 1.3757, 1.8344, 0.122, 0.7936, 2.4199, 0.5294, -0.119, 2.3038, -1.896, -0.2779, 1.2551, 0
-0.7538, 1.885, 0.6449, -0.5582, -0.2125, -1.5101, 1.7881, 1.4072, 0.5116, -0.3557, 1.081, 1.3781, 1.1682, 1.3884, 1.472, 1.7451, -0.1836, 1.4273, 0.9536, 1.7895, 0
0.6235, 1.0818, -0.2907, -2.623, -0.4802, -0.3715, 0.1962, -1.029, -0.0891, -0.469, 1.8768, 1.0973, 1.5924, 2.2913, 0.6525, 2.2441, -0.4091, -0.8454, 1.6731, -0.9552, 0
1.0193, 0.4793, 0.1681, 0.4409, -0.6019, -1.0614, 1.1594, 0.9091, 1.0027, 1.3233, 2.1581, 0.3638, -0.7706, 0.068, -0.7104, -0.5483, 1.7582, 0.51, 1.7047, 0.3643, 0
-0.352, 1.0129, -0.0106, 1.2883, -1.1026, 1.3123, -0.1639, 1.0975, 2.129, -1.206, 1.3239, 0.7641, -1.0715, -1.0023, -0.1385, -0.9069, -1.3732, 1.5988, -0.3336, -0.5945, 0
3.4611, -0.0663, 0.4526, 0.3387, 2.3323, -0.0022, 0.3852, -0.1851, 1.2257, 0.5089, 1.5797, 2.3151, 0.589, 0.0721, 1.338, 0.7058, -0.6543, 0.732, 0.7933, 1.033, 0
0.2987, 0.7385, 0.0406, 0.5233, 2.7478, 0.663, -0.091, -0.4858, -1.1563, 0.2426, 0.6426, 0.2438, 2.6876, 0.7871, 0.4385, 0.2378, -0.0523, -0.7876, 1.0503, -0.6723, 0
0.2997, -0.2244, 0.3758, 0.0549, -1.2119, 0.9706, 1.9695, 2.0763, 0.6828, 0.748, 1.1249, 0.4365, 1.0493, 1.3251, -1.4114, 0.3474, 0.7073, 1.0155, -0.8327, 1.5845, 0
-0.8318, -0.0084, -0.5944, 1.7089, -0.4985, 1.4183, 0.7434, 0.4908, 1.6082, 0.3732, -0.1688, -0.4936, 0.806, -0.5495, 1.3051, -2.0835, 0.5678, 1.433, 0.1592, 0.6216, 0
1.5123, 0.2475, 0.9883, -0.8697, -2.0025, -0.3425, -0.575, -0.2403, 1.7034, -0.4794, -0.7267, -0.1034, -0.8705, 1.3768, 1.5294, 0.3869, -0.6122, 0.4881, -0.5028, -0.797, 0
0.1845, -0.6762, -0.7149, 1.6902, 0.9436, 1.611, 0.3231, 0.8048, -1.1739, 2.5688, -0.0379, 0.4633, 1.037, -0.7089, 1.8275, 1.2235, 1.2631, 1.093, 1.2255, -1.228, 0
-0.1239, 0.1816, -1.2406, -0.0098, 1.6992, 3.0289, 0.6163, 1.7544, -1.0522, 0.1449, 0.3226, -0.1004, 0.3212, 0.6528, 1.2252, 1.5091, 0.0119, -0.5784, 1.1091, 0.691, 0
0.7631, 0.2828, 2.1186, 0.521, 0.2882, 2.0796, -0.6931, 0.1083, 0.7551, 1.484, 0.2332, -1.1797, 1.6182, 1.0155, 0.7779, 1.0306, 0.526, 1.0666, 1.6396, 0.2693, 0
0.6931, 0.7728, 0.7509, 0.2565, -1.3877, 0.9261, 0.9679, -0.3441, -0.2272, 0.2988, -0.2081, -0.2371, 3.2554, 1.0159, 0.8496, 1.9186, 0.8378, -1.1215, 0.2202, -0.1376, 0
-1.7431, 0.8157, 0.4433, 1.1307, 0.7285, -1.4435, 1.8922, -0.5192, 0.4623, 1.456, 1.4543, -1.2081, -0.086, -0.1367, 0.3787, 0.0394, 1.9576, -0.0717, 1.6972, 0.7906, 0
-0.6976, 0.5177, 3.411, 0.9058, -0.5085, 1.273, 0.2922, 0.6358, -0.0097, 0.3589, 0.1449, 1.4751, 0.1026, -0.1745, 0.1914, -1.1265, 1.0734, 1.4085, -0.1455, 0.3409, 0
-0.7145, -0.4553, 0.6753, 0.8218, -1.0344, -0.9352, 1.3625, 0.5614, 0.4912, -0.2811, 0.3984, 2.3805, 2.2836, 0.4677, 1.7612, -0.692, 0.3981, 0.7825, -0.811, 0.2116, 0
1.1434, 0.3817, 1.1208, 0.6579, 1.5502, 1.7746, -0.671, 1.5895, -0.2786, 1.6717, -0.096, -0.2997, 1.1095, 0.2144, 0.3755, 0.2569, 1.5314, 0.7238, 1.1767, -0.138, 0
0.4656, 1.5807, -0.3399, 1.2166, -1.1608, 1.8187, 0.8337, 0.7215, 0.5494, -1.4526, -0.0035, 0.9577, 0.7131, -1.0062, -0.1679, -0.9404, 1.6438, 1.5561, 1.7584, 0.2854, 0
0.3869, 0.1496, 0.1796, -0.0071, 0.0731, 0.3063, 0.6164, 0.0749, 0.9371, 0.5068, -1.7921, -0.73, 1.3294, 1.1297, 1.6717, -1.9203, 0.3717, -1.4522, 1.1512, 1.1164, 0
1.2072, 0.1299, 1.3713, 0.67, -0.5513, 0.0027, 0.358, 0.0365, 0.9709, 0.2525, 1.7192, -1.8555, -0.2335, 1.4815, 2.0619, 0.1716, 0.026, 1.6315, -0.5871, 0.0347, 0
-0.1757, 0.6212, 0.0414, 1.1706, 0.4089, -1.2355, -1.1609, -0.5057, 0.9043, 0.9292, 0.9989, 0.2315, 0.9824, 0.16, -0.8777, 0.9524, 2.3974, 1.1357, 0.4085, 1.1371, 0
-0.1573, 1.3343, -1.8214, -0.1947, 1.207, 0.0528, -0.5949, 2.5266, 0.0146, 0.2231, 2.4678, 2.6607, 0.7869, 1.0999, 0.672, 0.772, -0.6746, -1.6435, 0.2491, -0.1933, 0
2.1929, -0.3847, 0.1906, 1.9414, -1.187, 0.8282, 0.6499, -0.8552, 2.1568, -1.416, -1.2132, 0.0076, -0.3181, 0.1956, 2.4578, -0.983, -0.4526, 0.4249, 0.2325, 0.4342, 0
0.5486, -0.1071, 1.6774, 0.1378, 2.8328, 1.1837, 2.2333, -1.0247, 0.6319, -0.2615, -0.7783, -0.9104, 0.2411, 0.5723, 0.4579, 0.3226, 2.2459, 0.912, 1.3859, 0.6292, 0
1.8842, 2.2171, -0.1401, 0.9106, 1.2082, -0.6686, -0.5398, -0.0237, -0.6616, 1.8584, 0.2855, -0.2533, 1.3149, 0.5129, -0.6235, 1.2599, 0.5464, -0.2109, 0.7903, 2.6034, 0
2.1188, -0.1053, -0.9289, 0.1918, 0.3431, 1.3551, 0.9675, 0.7403, 1.1855, 1.0011, -0.1962, 2.0761, -0.2157, 1.0013, -0.357, 0.635, 1.0673, -1.0976, 0.806, -0.3749, 0
-0.3819, -0.9008, 1.8093, 1.2368, -0.3872, 0.0692, 2.2175, 0.3137, -0.3672, 1.4802, 1.9346, 1.3074, -0.6994, 2.5675, 0.0307, 0.4282, -0.101, 0.4855, 0.4422, 0.6225, 0
-0.4144, 0.2378, -0.3948, 0.2812, 1.5171, 1.015, -0.2438, 2.3499, -1.1828, 0.5601, 0.2371, 0.2925, 0.2258, 0.6606, 1.6577, 0.9542, 2.4613, 2.042, 0.4586, 0.2528, 0
0.3072, 0.2281, 0.5973, 0.0751, 1.299, -0.5025, 0.1156, 1.9423, -1.3164, -0.9321, 1.8863, 0.4198, -0.1586, 0.2541, 0.3752, 1.6829, 1.5054, 0.0339, -0.7859, 1.3181, 0
2.4438, 0.2567, 0.6619, 0.9748, 0.216, 1.3809, -0.4073, 1.6212, -2.3609, -0.0817, 1.554, 1.4901, 1.606, 0.9521, 0.2218, 0.8514, 1.521, -0.4029, 2.1585, -0.1539, 0
