@relation  magic
@attribute FLength numeric
@attribute FWidth numeric
@attribute FSize numeric
@attribute FConc numeric
@attribute FConc1 numeric
@attribute FAsym real[-457.9161,575.2407]
@attribute FM3Long real[-331.78,238.321]
@attribute FM3Trans real[-205.8947,179.851]
@attribute FAlpha numeric
@attribute FDist numeric
@attribute Class {g,h}


@data
33.4997, 20.8424, 2.6258, 0.3101, 0.1598, 0.5451, -21.9975, 14.4993, 24.9095, 230.422, g
17.2538, 10.5402, 2.4564, 0.6748, 0.3444, 20.7148, 10.6371, 7.1082, 2.559, 124.563, g
81.382, 30.4853, 3.786, 0.1688, 0.0862, -56.9508, 67.6181, 16.2233, 2.9274, 284.594, g
22.7566, 11.795, 2.4158, 0.5797, 0.405, 23.1034, 16.5853, -9.3735, 43.3032, 171.037, g
77.5931, 24.9163, 3.2767, 0.1782, 0.0949, 21.4103, 62.6855, 21.9289, 2.2272, 266.53, g
69.5501, 24.6282, 3.4084, 0.2058, 0.1052, 29.9314, 66.0273, 14.3879, 9.3943, 241.037, g
52.2552, 26.5603, 3.2909, 0.1515, 0.0827, -25.853, -30.3301, -5.9967, 0.282, 248.992, g
30.9444, 23.0933, 2.7404, 0.3145, 0.1682, 15.6732, 20.9811, -18.097, 23.9855, 92.8759, g
38.5385, 12.8024, 2.8235, 0.3423, 0.1884, 28.2927, -15.7568, 7.8428, 0.583, 187.046, g
23.4415, 14.9202, 2.4914, 0.471, 0.2661, -0.7943, -16.4041, -6.6795, 23.308, 157.409, g
48.1845, 20.7749, 2.8791, 0.2404, 0.138, 53.8795, 40.9115, -16.5255, 13.072, 234.827, g
19.0792, 9.998, 2.2553, 0.5889, 0.3083, 24.1207, 9.164, 5.0535, 75.0613, 202.863, g
19.4169, 7.4028, 2.1123, 0.7568, 0.4363, 2.3493, -8.5268, -4.4851, 20.417, 166.091, g
84.0883, 25.5212, 2.9963, 0.1785, 0.0943, -127.792, 76.7409, 21.6472, 5.4781, 234.926, g
71.0454, 31.5358, 3.41, 0.1988, 0.1017, 47.2843, 70.4096, 19.5975, 4.348, 264.354, g
80.9821, 21.72, 3.4794, 0.1612, 0.0884, 70.7046, 83.2727, -17.342, 3.3473, 234.874, g
72.173, 28.1953, 3.3085, 0.2605, 0.1507, -37.7817, 55.5415, -28.4975, 4.71, 324.804, g
31.9332, 26.6219, 2.8645, 0.3661, 0.2029, 17.7106, 20.076, -11.752, 49.979, 85.3921, g
86.053, 23.1441, 3.239, 0.2555, 0.1537, -38.8545, 66.8435, -17.8851, 3.062, 323.242, g
100.664, 36.7371, 4.1396, 0.0939, 0.0472, 56.3175, 85.6362, 19.1624, 1.45, 272.607, g
28.7312, 9.3927, 2.5769, 0.4715, 0.2556, -35.263, -19.6186, 6.1274, 6.8387, 146.825, g
65.524, 24.9014, 3.5027, 0.1691, 0.0866, 34.6093, 35.69, -15.2309, 5.325, 231.693, g
30.7607, 13.698, 2.4616, 0.3972, 0.2401, 21.8286, 22.3039, 12.3671, 2.423, 180.545, g
23.2115, 15.2788, 2.6753, 0.4794, 0.265, -0.1323, -16.7925, -5.8932, 16.4065, 137.015, g
13.2555, 10.6448, 2.1508, 0.7845, 0.4346, 14.2806, 3.7382, -11.6449, 71.43, 138.516, g
76.6657, 19.6882, 3.0276, 0.2572, 0.1581, -59.9645, 54.625, -16.0764, 0.436, 270.166, g
27.0368, 9.9898, 2.4822, 0.5766, 0.3081, 19.1899, -11.2125, -3.5857, 20.8434, 230.98, g
74.7378, 19.2336, 3.0934, 0.2452, 0.1367, 73.6665, 75.3194, -11.1982, 4.5935, 211.81, g
63.3715, 22.8596, 3.0152, 0.1999, 0.1067, 27.7348, 42.5924, -12.7436, 4.4256, 252.271, g
95.5597, 27.2877, 3.0519, 0.2422, 0.1389, 95.3006, 75.8873, 25.3293, 0.669, 172.864, g
21.1516, 12.3907, 2.2878, 0.6495, 0.4149, -11.4064, -15.6257, 10.6124, 21.755, 100.137, g
20.393, 7.2693, 2.0774, 0.7197, 0.3808, 1.7435, -8.8963, 5.6807, 8.8679, 158.763, g
88.3846, 29.7673, 3.3742, 0.1876, 0.1088, 43.919, 98.9246, -10.9787, 10.06, 173.821, g
51.6411, 23.1357, 3.3334, 0.2176, 0.1097, -2.5647, 34.877, -10.7424, 0.314, 235.535, g
42.9047, 13.9391, 3.0682, 0.3, 0.1628, 12.8989, 32.7874, -5.4281, 0.839, 192.135, g
28.8362, 11.2117, 2.4786, 0.4552, 0.2309, -23.7812, -16.2585, -8.6529, 7.4925, 159.247, g
21.7287, 11.3452, 2.3598, 0.5939, 0.3079, 20.9225, 20.1144, -9.904, 35.7407, 75.258, g
55.2401, 25.4326, 3.2, 0.2265, 0.1227, -57.1064, 40.7969, 20.7366, 8.2751, 270.904, g
20.1638, 12.7267, 2.4448, 0.4452, 0.2316, -19.1572, -6.4733, 6.7455, 11.655, 188.7, g
20.641, 11.6441, 2.357, 0.5582, 0.3055, -1.7374, 5.9444, 10.9967, 59.013, 65.5167, g
18.9645, 12.9814, 2.527, 0.523, 0.3105, 10.1536, 12.8059, 4.7404, 18.749, 187.018, g
18.1038, 10.749, 2.1644, 0.5205, 0.2637, 0.7222, -6.0334, 2.9306, 20.707, 84.1078, g
29.9358, 23.5957, 2.7427, 0.302, 0.1691, 21.8132, 13.6714, -14.6917, 39.0829, 143.347, g
24.5434, 15.9465, 2.3191, 0.4892, 0.3046, 7.1094, 15.2248, -10.296, 61.886, 152.957, g
48.5393, 19.3707, 2.4401, 0.3775, 0.1942, 35.1581, 33.3854, -14.009, 9.9947, 163.199, g
41.745, 19.728, 3.1065, 0.2504, 0.1475, 36.2267, 34.9348, 11.3817, 1.2137, 167.026, g
39.2546, 35.7186, 3.539, 0.1862, 0.0938, 2.341, -28.0878, 24.6286, 86.2934, 65.6288, g
28.769, 12.8974, 2.7181, 0.3713, 0.2115, -1.6653, 16.7179, 7.409, 1.9751, 208.336, g
19.7247, 12.8248, 2.3608, 0.5795, 0.2985, 14.6508, 6.771, 8.7923, 17.9567, 220.061, g
41.7332, 20.7097, 3.0443, 0.2104, 0.1061, -10.6918, 9.6262, 9.8165, 1.0347, 168.992, g
18.2028, 15.8708, 2.4526, 0.5115, 0.2945, 18.9639, 18.329, 5.3072, 2.5957, 48.9988, g
58.4195, 18.7126, 2.8561, 0.2786, 0.14, 39.9883, 53.4838, 14.0012, 3.8408, 250.466, g
59.3765, 24.5358, 3.3144, 0.2119, 0.1142, 32.9449, 58.346, -12.8838, 8.7949, 154.341, g
25.7036, 16.313, 2.7889, 0.4488, 0.2659, 1.7939, 18.0822, 13.6775, 8.435, 122.932, g
67.8422, 36.3001, 3.7223, 0.1435, 0.0721, 54.1032, 80.51, 20.7159, 21.905, 140.122, g
17.9263, 10.6429, 2.2765, 0.5979, 0.3201, -2.1462, 8.1116, 6.1012, 52.3308, 170.66, g
83.0728, 33.7804, 3.4059, 0.2867, 0.1718, -12.0088, -63.6065, 12.3629, 0.054, 368.97, g
28.2857, 9.793, 2.3434, 0.449, 0.229, 42.9049, -19.386, 6.6437, 15.2, 221.949, g
22.0765, 10.1157, 2.3784, 0.6192, 0.341, -19.6963, -16.4018, -8.0939, 2.356, 190.444, g
29.4591, 13.9346, 2.6232, 0.3619, 0.1893, 1.5087, -16.443, -8.9275, 15.514, 218.712, g
25.806, 10.0689, 2.3212, 0.4678, 0.2506, -7.6673, -18.0561, -6.9773, 23.33, 237.548, g
57.9726, 25.6855, 3.2838, 0.2981, 0.1652, -49.93, 45.7886, 20.1317, 0.023, 280.151, g
42.5173, 29.0378, 3.4363, 0.1765, 0.0987, 32.2464, 25.8013, -11.0238, 11.891, 85.2971, g
72.969, 19.2006, 3.008, 0.2749, 0.1537, -47.3236, 42.1489, -10.2088, 4.087, 291.175, g
37.5816, 17.5338, 2.9574, 0.2978, 0.1848, -7.6015, 7.1308, 9.2668, 7.3987, 253.27, g
16.5728, 15.793, 2.5072, 0.5443, 0.3313, 8.6408, -14.1881, 11.3575, 88.0664, 165.33, g
25.812, 10.1488, 2.2956, 0.4709, 0.2456, -10.5069, -19.7376, 4.5985, 37.8541, 136.774, g
43.269, 19.0051, 2.9511, 0.2764, 0.1461, 31.9451, 26.9287, -8.8186, 4.97, 139.805, g
122.173, 36.5418, 3.7497, 0.1176, 0.0606, 122.709, 92.9621, 16.4024, 2.9702, 228.212, g
51.595, 15.553, 2.4456, 0.4409, 0.224, 40.5613, 41.8769, 10.2099, 15.23, 122.346, g
22.3317, 6.5726, 2.1599, 0.7405, 0.391, -24.9368, -9.4103, -6.7721, 39.4854, 101.62, g
32.3343, 11.6189, 2.5688, 0.3995, 0.2092, -18.2298, -20.2218, 3.8586, 8.9595, 111.141, g
21.8676, 15.3845, 2.4362, 0.4249, 0.2546, 25.4564, 13.5299, 3.9643, 17.2981, 205.663, g
13.453, 9.7891, 2.2418, 0.8252, 0.4957, 13.0028, 7.8225, -11.3998, 11.4657, 172.05, g
18.14, 10.6353, 2.3483, 0.5695, 0.2848, 24.0076, 8.5178, -4.854, 53.2443, 168.416, g
20.0961, 7.1571, 2.1089, 0.7704, 0.393, 22.0709, 12.3311, 5.24, 37.783, 98.7046, g
18.6528, 7.273, 2.2135, 0.8135, 0.4618, -5.0858, 9.7208, 2.6196, 42.5147, 149.847, g
87.7575, 39.433, 3.9338, 0.1399, 0.0809, -38.4877, 69.0485, 14.0213, 1.2098, 291.82, g
66.9411, 22.6725, 3.0594, 0.266, 0.133, 51.7194, 76.8033, -9.8085, 5.633, 154.979, g
41.9869, 14.8955, 2.6154, 0.3491, 0.2218, 32.7394, 38.5268, -12.0441, 18.8358, 142.196, g
32.7377, 16.3811, 2.9337, 0.311, 0.166, 22.3459, 17.2871, -8.9872, 15.842, 200.285, g
54.733, 14.7307, 2.695, 0.3047, 0.1826, 38.366, 47.9121, -4.6043, 6.381, 174.53, g
29.8203, 14.3003, 2.6075, 0.358, 0.1988, 4.9431, -15.6367, -10.7675, 17.7272, 200.326, g
32.5517, 12.968, 2.4541, 0.5589, 0.3708, -29.0313, -24.5179, -10.8125, 15.486, 156.299, g
26.6016, 0.0, 2.2188, 0.7915, 0.432, -27.8246, -13.8735, -1.0E-4, 15.92, 189.441, g
12.8457, 11.395, 2.1222, 0.7245, 0.4189, -15.0104, 8.4177, 8.7189, 78.0798, 164.907, g
21.8349, 12.6315, 2.2355, 0.6163, 0.3692, 12.4304, 14.1908, 9.8831, 65.6716, 180.926, g
60.0737, 18.208, 3.1339, 0.2182, 0.1231, -18.8277, 18.2696, -6.69, 5.624, 250.575, g
71.4159, 24.9376, 3.5075, 0.1974, 0.1027, -105.408, 47.4224, 26.1025, 1.4909, 256.102, g
48.1086, 10.0532, 2.4713, 0.4054, 0.2078, -9.7819, -30.044, -1.8495, 4.7215, 127.071, g
29.1102, 17.1188, 2.7376, 0.3952, 0.226, -15.7983, -22.6773, 11.6872, 9.8315, 211.817, g
13.0217, 10.9102, 2.1123, 0.7568, 0.4595, 13.9316, -5.6924, -9.707, 54.248, 196.793, g
97.0232, 27.7519, 3.2253, 0.269, 0.1961, -18.1672, 58.1563, -16.9043, 2.8669, 343.473, g
49.2705, 19.1009, 3.1229, 0.3188, 0.1654, 22.1893, 49.0443, -16.5606, 8.8233, 231.298, g
67.2833, 16.4001, 2.7007, 0.4223, 0.2699, 56.8337, 58.9521, -12.2699, 1.291, 223.46, g
30.5904, 16.5965, 2.7063, 0.3441, 0.2016, 5.9967, 17.8634, 10.7776, 15.8836, 195.0, g
25.3202, 9.612, 2.5569, 0.6241, 0.3925, 0.4347, 21.4067, -8.3583, 5.08, 216.813, g
38.869, 16.4441, 2.5231, 0.2669, 0.1364, 60.1956, -14.2822, 12.1884, 3.008, 120.348, g
47.9143, 21.5263, 3.0512, 0.2018, 0.116, 42.4916, 29.1216, 15.3573, 8.8996, 147.031, g
102.611, 30.6296, 3.7644, 0.1445, 0.0827, 33.7303, 90.3116, -16.806, 1.1606, 279.206, g
24.1542, 17.677, 2.5629, 0.4049, 0.2503, 22.1474, -12.9443, -8.0966, 56.148, 73.9966, g
26.4554, 16.9124, 2.8366, 0.335, 0.1741, 14.8868, -10.4256, 5.2201, 88.1553, 99.3337, g
36.6371, 17.8658, 2.4983, 0.2921, 0.1476, -51.3737, 14.5003, -13.7279, 15.401, 157.466, g
73.7611, 24.7409, 3.3852, 0.2917, 0.2016, -40.2082, 57.9402, -14.3158, 3.0585, 301.076, g
41.3125, 23.0867, 2.8913, 0.2261, 0.115, 47.4051, 17.0944, -13.9333, 2.1898, 154.983, g
98.0185, 34.7769, 3.1977, 0.2766, 0.1507, -80.7267, -58.5457, -27.1038, 3.6065, 397.197, g
26.611, 14.1842, 2.4878, 0.4195, 0.2715, 29.0377, 20.5257, -8.2908, 29.5051, 135.119, g
56.5222, 20.4612, 2.9661, 0.2411, 0.1238, 49.4512, 52.2958, -12.639, 3.306, 288.36, g
29.8194, 14.2443, 2.5085, 0.369, 0.1969, -23.387, -19.8816, 11.5818, 2.141, 159.168, g
56.2513, 26.6153, 3.2665, 0.1971, 0.108, 55.8478, 45.2993, -17.1503, 9.9628, 114.099, g
20.3349, 7.2629, 2.0663, 0.7296, 0.382, -2.3018, 9.7089, -5.6116, 9.4078, 183.373, g
36.9017, 24.9234, 3.0876, 0.1855, 0.0977, -2.4734, -13.2831, 8.1078, 1.9727, 135.037, g
70.4372, 23.8977, 2.9292, 0.4909, 0.2996, -63.3836, -72.3311, 17.5967, 0.875, 317.562, g
38.9602, 27.5297, 3.3717, 0.1972, 0.1064, 39.1493, 20.9165, 17.0329, 3.7694, 206.494, g
101.227, 42.5267, 3.324, 0.184, 0.1022, -51.125, -38.9128, -26.6217, 3.329, 369.024, g
41.9813, 18.8544, 2.8976, 0.2266, 0.1247, -38.8729, -20.9564, -10.4786, 6.311, 227.871, g
33.0532, 16.455, 2.9125, 0.3193, 0.1645, 8.6542, 18.3475, 7.3028, 9.549, 190.467, g
19.9142, 12.9894, 2.4385, 0.4954, 0.2532, 14.5792, 5.8693, 3.4161, 53.016, 49.0425, g
57.9816, 28.8317, 2.9969, 0.2064, 0.1334, -72.4177, -32.9045, 22.1207, 9.023, 270.844, g
25.2864, 10.0618, 2.3953, 0.507, 0.2998, -7.9511, -18.1736, -7.7926, 8.436, 180.758, g
37.3119, 17.1725, 2.6314, 0.3481, 0.1834, 36.0601, 24.4252, 5.2623, 2.7907, 185.909, g
13.0965, 10.6153, 2.1599, 0.7751, 0.481, -13.3696, -3.7041, 10.1351, 66.481, 212.475, g
77.1568, 21.9626, 2.6299, 0.4103, 0.2075, 75.0829, 50.9593, -25.1506, 0.482, 301.252, g
25.6468, 22.5865, 2.7493, 0.285, 0.1683, -12.632, -16.3279, 11.9013, 3.2549, 146.34, g
20.2889, 18.7466, 2.4166, 0.41, 0.2165, -29.2138, 4.8046, 16.8496, 19.5164, 201.838, g
74.9025, 25.0511, 3.0028, 0.1908, 0.1217, 92.9118, 59.8709, -8.8902, 0.745, 248.487, g
38.4181, 17.1406, 2.5971, 0.402, 0.2162, 16.0802, 39.5951, -13.8313, 0.393, 261.014, g
28.1945, 17.8022, 2.3692, 0.4103, 0.2329, 13.7393, 19.4556, 5.0322, 24.601, 267.574, g
39.4615, 23.6827, 2.8552, 0.2415, 0.1249, -35.0333, -18.9088, 19.8684, 2.068, 174.946, g
13.3605, 10.5168, 2.1833, 0.7934, 0.4033, 14.8849, 2.5413, -11.8987, 43.485, 230.569, g
41.8157, 21.1334, 2.8132, 0.2706, 0.1668, 27.743, 32.2557, 14.2121, 34.2159, 148.826, g
20.9847, 12.5638, 2.3253, 0.539, 0.2955, 24.4503, 14.9624, 9.6203, 14.578, 237.504, g
27.6075, 26.4077, 2.9472, 0.2507, 0.1429, 8.1399, 20.4556, -14.8525, 31.557, 72.3307, g
96.2068, 21.1363, 3.1019, 0.2357, 0.1325, 91.0272, 66.9564, 4.5695, 0.686, 317.499, g
40.0616, 17.2468, 3.0088, 0.3332, 0.1935, 15.5818, 36.7101, 9.8772, 3.265, 225.938, g
38.3363, 16.057, 2.6959, 0.3041, 0.1782, -33.4973, -32.0162, -11.1469, 6.499, 221.529, g
48.451, 20.6188, 3.0013, 0.2084, 0.1072, -77.1456, -32.3139, 17.4248, 8.691, 185.927, g
71.8457, 21.0573, 3.4625, 0.1855, 0.0984, -63.5667, 55.7707, 13.0937, 1.9065, 265.755, g
70.1836, 30.1893, 3.4552, 0.1725, 0.0934, 57.9162, 64.3395, -11.2424, 2.4324, 240.516, g
25.738, 7.1952, 2.2648, 0.6576, 0.4266, -10.3428, -11.6935, 4.034, 39.52, 202.976, g
29.0856, 16.7256, 2.7493, 0.3954, 0.2378, 10.661, -17.5067, -8.0813, 16.421, 139.156, g
43.3724, 31.0202, 3.4532, 0.1838, 0.1048, 48.9576, 37.6172, -20.5515, 14.518, 75.6293, g
18.7354, 10.6923, 2.3096, 0.7059, 0.3652, -8.339, 16.5115, -7.031, 46.1771, 156.999, g
24.4082, 19.4895, 2.9914, 0.36, 0.2198, 9.615, 15.303, 7.9559, 20.487, 91.0575, g
31.6449, 19.14, 2.666, 0.2869, 0.1456, -0.6528, -12.193, -12.4431, 3.7388, 88.9212, g
26.2912, 14.2649, 2.4786, 0.412, 0.2342, -24.8207, -23.4458, -3.3606, 23.678, 111.243, g
63.3379, 28.1032, 3.4176, 0.169, 0.0904, -7.5021, 55.0795, 5.6854, 5.324, 189.071, g
49.9884, 18.3477, 2.9983, 0.2018, 0.1019, -6.3434, 28.8756, 11.7644, 4.2187, 187.793, g
70.1449, 19.9188, 2.8335, 0.4872, 0.2854, -85.8732, 35.4051, 17.3513, 5.0238, 276.312, g
59.0249, 13.5471, 2.6345, 0.3991, 0.2587, -85.8805, 44.7229, -6.6479, 0.057, 255.293, g
65.1698, 17.3891, 2.8837, 0.4301, 0.3026, -2.3466, -26.1585, 4.0094, 2.2087, 327.946, g
31.8413, 10.5839, 2.3775, 0.5199, 0.283, 32.7176, 20.8975, -9.3392, 14.307, 86.9099, g
40.4803, 15.8483, 2.8457, 0.368, 0.1947, -28.5884, -11.7925, 5.9756, 0.829, 205.721, g
113.421, 32.4801, 3.5739, 0.1752, 0.1058, -62.0495, 68.1213, 21.933, 0.837, 268.427, g
21.2333, 6.9168, 2.0986, 0.7251, 0.4104, -22.6371, -12.9263, 6.2734, 3.7149, 238.689, g
26.3148, 18.4591, 2.8274, 0.3884, 0.2418, 7.8003, -12.8794, -14.3551, 13.776, 117.24, g
96.8578, 39.4755, 3.9903, 0.1204, 0.0679, -59.0369, 66.0291, -26.431, 3.8107, 340.996, g
34.9856, 23.1396, 2.8392, 0.2969, 0.1571, 18.1047, -20.4761, -11.7366, 20.0586, 137.561, g
24.7, 10.3209, 2.3988, 0.491, 0.2695, -6.4656, -18.2282, 7.0415, 8.3766, 182.316, g
60.9972, 16.1369, 3.0851, 0.2195, 0.113, 50.887, 30.7445, 13.6536, 0.8192, 208.7, g
30.3063, 11.1478, 2.4502, 0.5071, 0.3245, -14.6267, -14.0046, -7.3102, 66.01, 155.056, g
95.3553, 45.6576, 3.7829, 0.1401, 0.0822, -40.0166, -47.0452, -19.15, 2.0661, 320.998, g
24.8746, 16.3143, 2.6518, 0.466, 0.2375, 7.8902, 20.5957, 14.1454, 48.493, 150.95, g
25.6878, 18.1027, 2.7789, 0.4027, 0.2238, 25.2699, 22.6046, 9.8842, 0.374, 207.114, g
33.5116, 18.7002, 2.9937, 0.2872, 0.1456, -36.0744, -25.0953, 4.0595, 13.848, 205.336, g
20.5359, 12.1304, 2.4289, 0.5177, 0.2812, -2.2525, 9.8922, -10.9555, 18.331, 238.503, g
20.7138, 9.9089, 2.2304, 0.5941, 0.3676, -4.6486, 15.8454, -9.9597, 69.608, 152.882, g
36.3999, 17.965, 3.0278, 0.3386, 0.2087, 12.184, 18.6928, 13.4639, 1.711, 162.041, g
29.9919, 15.2295, 2.6875, 0.3881, 0.2351, 33.7809, 24.3796, 4.6567, 4.0005, 183.542, g
75.3837, 39.6086, 3.5638, 0.1742, 0.1014, 50.8689, 76.7048, 34.1011, 10.522, 216.027, g
31.9231, 25.5388, 2.873, 0.3389, 0.1976, -0.7132, 25.5081, -6.917, 44.2068, 158.972, g
21.5261, 10.2191, 2.5447, 0.622, 0.4322, 4.4733, 17.9128, -9.1012, 16.6298, 216.857, g
40.0973, 21.5047, 2.9941, 0.2524, 0.1343, 42.9608, 34.3455, -11.4139, 0.183, 147.843, g
24.8332, 15.6621, 2.5949, 0.4269, 0.2274, 5.8766, 17.1802, 9.8723, 4.833, 165.036, g
62.2088, 19.5505, 2.972, 0.2272, 0.12, 57.7117, 33.9672, -15.2448, 1.9962, 239.387, g
72.9495, 30.9379, 3.3908, 0.1273, 0.0657, -90.3579, 56.4519, -10.9689, 0.0857, 239.887, g
74.7241, 25.517, 3.3375, 0.1687, 0.0857, 52.4757, 57.9373, -9.0161, 4.5284, 261.352, g
64.6156, 19.2661, 2.9754, 0.3302, 0.2228, -39.9302, 50.9935, -16.7622, 10.652, 298.281, g
85.6557, 15.0364, 2.5599, 0.3003, 0.1529, 117.238, -60.19, 8.7001, 16.789, 207.381, g
24.2447, 9.2461, 2.2648, 0.6033, 0.3342, 30.8288, -13.7677, -10.3649, 15.631, 212.124, g
37.1411, 22.6281, 2.9269, 0.2331, 0.1189, -6.7854, 20.568, -9.823, 11.7059, 196.991, g
21.3305, 12.7697, 2.3334, 0.4919, 0.2575, -27.3154, -10.8733, -7.5809, 15.8492, 64.6895, g
24.9971, 12.5645, 2.49, 0.3819, 0.2055, -21.7143, -5.9541, 7.0785, 14.1145, 168.869, g
23.9972, 15.9345, 2.3784, 0.4519, 0.2741, 12.9755, 12.8222, -15.1791, 17.7641, 126.346, g
27.3463, 16.0693, 2.6064, 0.3144, 0.1597, -26.2384, -14.5259, -11.4329, 8.19, 125.036, g
43.7014, 14.2281, 2.86, 0.2747, 0.1401, -48.3086, 24.9629, -2.6712, 0.4341, 197.124, g
65.0492, 20.4085, 3.1836, 0.2333, 0.1268, -64.2384, 42.3664, -13.017, 9.9495, 262.636, g
77.6918, 36.8864, 3.5261, 0.1954, 0.1205, -43.3672, 65.5969, 36.4114, 3.9967, 297.998, g
107.219, 43.8984, 3.1741, 0.1333, 0.0693, -173.907, 67.392, -30.0256, 4.3625, 226.225, g
43.2691, 19.8014, 2.6977, 0.2568, 0.1314, -4.9028, -36.329, -15.2182, 1.5744, 191.881, g
84.2033, 28.5707, 2.9934, 0.2508, 0.1437, -1.3425, 38.1488, -12.4325, 7.734, 329.582, g
19.967, 7.1262, 2.2109, 0.7815, 0.4031, 21.5647, 12.7246, 5.0347, 12.325, 178.732, g
48.1337, 22.3934, 2.752, 0.2867, 0.1602, 33.335, 26.3135, -17.4034, 14.1339, 264.22, g
58.4263, 24.0523, 2.9692, 0.351, 0.241, -48.2052, -40.5965, 12.9533, 4.377, 311.433, g
66.2317, 28.0831, 3.4596, 0.1374, 0.0692, 81.8702, 48.5886, 14.4011, 8.1299, 186.715, g
22.7867, 10.9825, 2.5315, 0.5441, 0.275, 13.6017, 19.0918, 9.1667, 2.559, 131.612, g
26.7897, 13.7595, 2.5521, 0.4236, 0.2174, 29.6339, 20.456, -2.9292, 0.812, 237.134, g
26.889, 9.8236, 2.4433, 0.4468, 0.2324, 34.4309, 19.4041, -6.9568, 18.419, 192.16, g
39.0029, 17.4096, 2.7517, 0.2781, 0.1408, 11.6114, -25.2946, 11.6892, 8.0864, 198.178, g
44.1203, 20.2104, 2.8096, 0.1876, 0.0969, 38.9545, 34.0401, -7.0226, 29.21, 119.751, g
21.111, 6.3501, 2.1351, 0.7766, 0.5238, -18.4059, -17.361, 6.2086, 39.389, 136.715, g
29.5559, 8.534, 2.3636, 0.5887, 0.3139, 12.3344, 21.706, 4.9633, 39.4223, 211.908, g
26.0623, 11.3865, 2.3909, 0.4837, 0.2785, -9.2245, -9.9723, -4.5442, 33.861, 278.076, g
32.8292, 21.0823, 3.1421, 0.2819, 0.146, 7.5484, 32.0291, -5.0925, 10.1763, 117.168, g
59.3247, 23.9572, 2.6304, 0.2553, 0.1347, 35.8973, 63.4388, -9.2386, 62.09, 113.053, g
31.1721, 16.9447, 2.8089, 0.2981, 0.1561, 33.1836, 9.5701, -6.909, 46.111, 59.6816, g
88.8964, 25.1039, 3.3585, 0.1599, 0.083, -61.572, 63.5636, 13.3271, 2.5743, 268.116, g
72.8104, 14.3361, 3.096, 0.307, 0.1607, -54.9261, 58.5437, -5.9832, 0.644, 286.265, g
76.2691, 28.3801, 3.3471, 0.1093, 0.056, -122.106, 51.0922, 13.2275, 4.1242, 219.472, g
20.0879, 7.223, 2.2162, 0.7599, 0.386, 3.9973, -11.4332, 5.278, 75.3057, 179.562, g
25.8364, 18.8065, 2.659, 0.3816, 0.1941, 3.8979, 19.2688, -10.7975, 4.6269, 248.951, g
72.1379, 11.6246, 2.6972, 0.3193, 0.1777, 53.933, 57.9968, -5.8937, 0.5105, 220.687, g
23.623, 9.1083, 2.2788, 0.6474, 0.4079, 25.9931, 10.164, 8.2581, 2.525, 193.019, g
20.9063, 12.7151, 2.4541, 0.4288, 0.2162, -16.9266, -6.9811, -8.9833, 42.3501, 194.225, g
21.268, 6.8651, 2.1189, 0.73, 0.4221, -22.2155, -13.5124, 6.2884, 12.8928, 109.644, g
28.8261, 17.6026, 2.7296, 0.3187, 0.1761, 14.0467, 9.5193, 9.2501, 88.0136, 100.509, g
29.4243, 16.4252, 2.7871, 0.3298, 0.182, -13.9511, 23.4194, -9.0011, 52.698, 57.8385, g
88.3094, 27.4454, 2.7608, 0.3886, 0.2038, -48.1421, -87.6045, -19.1741, 1.3258, 278.594, g
22.014, 16.4877, 2.6508, 0.4313, 0.2246, -19.6349, -15.2749, -12.3711, 17.1919, 91.2358, g
20.6488, 7.1313, 2.0774, 0.7364, 0.3808, 23.1464, 11.6168, 5.8569, 54.5987, 164.286, g
49.5844, 23.4306, 2.9388, 0.2084, 0.1203, 56.7983, 18.6067, 11.7506, 6.6105, 216.875, g
88.7452, 29.7188, 3.6021, 0.185, 0.1104, 50.7498, 83.4887, -14.3874, 3.4725, 288.938, g
32.4194, 16.5268, 2.8132, 0.3966, 0.2022, 11.0777, 32.4985, -11.2757, 8.477, 194.475, g
98.6223, 24.3881, 3.3109, 0.1984, 0.1097, -81.5172, 78.0311, -15.46, 2.1682, 317.364, g
77.9874, 32.8993, 3.6155, 0.1968, 0.1194, -44.186, 56.4687, -20.9122, 1.8587, 285.885, g
13.0071, 10.8215, 2.2188, 0.7553, 0.4743, -13.6128, 5.3116, -8.5435, 78.917, 194.846, g
21.5836, 11.0068, 2.243, 0.56, 0.3, -21.6466, -19.3165, -10.2306, 8.279, 195.988, g
27.3576, 10.0167, 2.3627, 0.5033, 0.2798, 15.5782, 19.5226, 5.0151, 59.4668, 235.028, g
114.303, 40.4397, 4.1952, 0.0746, 0.039, 72.1985, 90.6989, 28.7095, 0.3, 298.697, g
41.151, 18.1161, 3.2239, 0.2652, 0.1603, 16.797, -7.4717, -14.7868, 1.6001, 213.524, g
107.402, 28.1038, 3.3481, 0.1521, 0.0873, 96.6456, 110.191, -15.4661, 15.361, 226.943, g
39.4806, 18.9588, 2.9687, 0.2773, 0.1392, -9.235, 24.7853, 10.3638, 10.02, 159.242, g
34.7714, 17.8139, 2.7835, 0.3523, 0.1918, 23.7456, 30.3091, 7.6813, 0.831, 161.232, g
77.5343, 18.8832, 3.2671, 0.2584, 0.1436, 46.2902, 94.0484, 12.4317, 1.892, 213.191, g
27.673, 12.2087, 2.3493, 0.4251, 0.217, 21.6289, -14.5838, -9.3565, 10.6699, 203.473, g
