@relation  magic
@attribute FLength real[4.2835,334.177]
@attribute FWidth real[0.0,256.382]
@attribute FSize real[1.9413,5.3233]
@attribute FConc real[0.0131,0.893]
@attribute FConc1 real[3.0E-4,0.6752]
@attribute FAsym real[-457.9161,575.2407]
@attribute FM3Long real[-331.78,238.321]
@attribute FM3Trans real[-205.8947,179.851]
@attribute FAlpha real[0.0,90.0]
@attribute FDist real[1.2826,495.561]
@attribute Class{g,h}
@inputs FLength,FWidth,FSize,FConc,FConc1,FAsym,FM3Long,FM3Trans,FAlpha,FDist
@outputs Class
@data
25.7577, 18.0876, 2.6893, 0.4131, 0.2219, 9.4966, 11.0487, -9.8209, 8.682, 216.462, g
26.1052, 9.4291, 2.5045, 0.6228, 0.3427, -15.1371, -10.1234, 5.5135, 3.9731, 219.587, g
20.9428, 12.44, 2.3953, 0.4789, 0.2596, 27.4178, 9.3586, 9.3778, 60.023, 67.208, g
53.1026, 19.5641, 3.089, 0.3299, 0.1723, 46.5358, 53.4769, -11.1149, 6.083, 255.59, g
26.9291, 16.4709, 2.7597, 0.3791, 0.213, 8.8077, -19.6155, 8.8907, 13.461, 218.723, g
25.2907, 11.508, 2.4713, 0.5169, 0.3125, 11.5509, 14.6478, -7.9248, 3.1678, 119.874, g
95.0076, 24.8016, 3.6641, 0.1448, 0.0788, -51.1695, 81.4116, 13.7195, 0.051, 278.401, g
19.9394, 7.0015, 2.1599, 0.7958, 0.4325, 20.468, 13.8313, 4.9394, 31.0284, 186.238, g
66.473, 26.7256, 3.7367, 0.1553, 0.08, 24.5698, 55.1792, 12.3933, 0.467, 250.614, g
68.9956, 16.3591, 2.8007, 0.3244, 0.1938, 26.7713, 70.2504, -4.4205, 6.3649, 237.727, g
45.7794, 16.0074, 2.9761, 0.2779, 0.1421, -13.6447, -26.4445, -9.6365, 0.6344, 242.53, g
21.4802, 11.5451, 2.3766, 0.6008, 0.313, 10.7882, 20.2038, 8.9408, 34.988, 97.1281, g
36.6969, 20.1094, 2.7582, 0.2757, 0.1492, 33.8705, -22.8432, 10.7475, 4.74, 171.47, g
24.8223, 12.0167, 2.4378, 0.4124, 0.2354, -9.028, -12.5426, -5.085, 8.302, 159.235, g
45.9267, 21.1137, 3.0939, 0.2352, 0.1301, 39.9539, 39.2603, -16.04, 18.5777, 223.142, g
17.3028, 10.9575, 2.3674, 0.5966, 0.3026, 22.3107, 9.5094, 5.014, 50.682, 195.452, g
19.7592, 12.1812, 2.3664, 0.5419, 0.2989, 3.6595, -11.2892, -10.7783, 18.354, 182.91, g
87.1984, 27.0197, 3.5433, 0.1772, 0.0937, -105.018, 71.9328, 8.7419, 0.883, 256.077, g
79.4851, 29.5448, 3.8792, 0.1397, 0.0727, 26.964, 73.077, 17.5256, 4.5885, 261.942, g
83.5277, 21.7244, 3.1987, 0.2418, 0.132, 59.2782, 79.2466, -10.8127, 6.34, 218.901, g
81.3466, 38.2146, 3.3173, 0.1647, 0.086, -42.1784, 59.5826, 31.3628, 1.2749, 317.927, g
31.3719, 23.3887, 3.071, 0.2896, 0.1592, 18.6838, 22.6569, -15.9902, 28.6317, 90.0006, g
86.8646, 30.5756, 3.4769, 0.1974, 0.1279, -29.9985, 63.331, 16.4681, 3.97, 332.352, g
93.6783, 37.3368, 4.0157, 0.1141, 0.0573, 52.8575, 75.7577, 21.5958, 0.667, 286.915, g
26.1343, 9.7406, 2.5883, 0.511, 0.2826, -30.7638, -20.9091, 7.3484, 2.897, 128.081, g
63.2448, 10.3697, 2.7642, 0.3219, 0.1678, 28.2344, 33.0502, 7.5099, 6.61, 235.973, g
32.0205, 17.3002, 3.0103, 0.3164, 0.1704, 30.7149, 18.6074, 11.1977, 5.6933, 179.787, g
27.8833, 18.0692, 2.7255, 0.3819, 0.1985, 6.7361, -21.7496, 10.1515, 32.071, 136.78, g
12.7261, 11.6556, 2.0473, 0.7175, 0.3812, 15.4734, -7.7999, 10.9133, 63.531, 121.872, g
77.0826, 25.4232, 3.4002, 0.2006, 0.1041, -53.2658, 69.2391, -20.8604, 5.0251, 275.476, g
12.7395, 11.6166, 2.0434, 0.7149, 0.3937, 15.5222, -8.7786, 9.7171, 29.266, 228.304, g
80.0227, 39.5044, 4.0087, 0.1186, 0.0626, 76.2288, 74.772, -27.862, 8.5037, 207.781, g
43.2815, 8.7109, 2.2068, 0.5466, 0.2764, 28.2203, 27.6114, -5.5561, 6.025, 255.658, g
88.0016, 41.5354, 3.5597, 0.1177, 0.0602, 83.6852, 85.6667, -26.5495, 26.8401, 179.895, g
26.04, 9.8212, 2.4661, 0.6154, 0.388, -18.473, -10.9135, -6.9071, 31.6781, 94.5966, g
19.3309, 7.4555, 2.1861, 0.7296, 0.4463, 0.3978, -4.6025, 4.4678, 13.369, 160.851, g
76.1177, 35.978, 3.9144, 0.1207, 0.0611, 27.5879, 77.244, -22.7704, 1.8785, 165.033, g
45.0083, 22.6768, 2.9398, 0.3044, 0.1591, 9.3298, 35.8661, 17.2228, 1.511, 243.302, g
46.1716, 13.0382, 2.8021, 0.3186, 0.1617, 10.5899, 30.2373, 7.7737, 2.6994, 190.364, g
57.5315, 13.503, 2.8069, 0.2746, 0.1412, -25.774, -10.5913, -1.4559, 7.4165, 169.469, g
38.0902, 23.3226, 3.2331, 0.2619, 0.1535, 30.0035, 27.8475, -13.6954, 25.6015, 78.4666, g
45.8873, 22.874, 3.0925, 0.2667, 0.1337, -62.7271, 25.2934, 13.4505, 4.521, 279.283, g
16.3137, 11.4038, 2.3365, 0.6129, 0.371, -2.5906, 6.0221, 7.3284, 10.758, 181.856, g
16.4733, 11.3066, 2.3502, 0.6205, 0.3549, -3.5313, 7.2908, 7.0545, 67.376, 65.9992, g
22.192, 10.5126, 2.233, 0.5497, 0.2836, 17.6481, 16.7732, 5.9768, 33.726, 187.819, g
20.6311, 7.2234, 2.0314, 0.707, 0.3674, 1.3775, -8.45, 5.8889, 25.186, 86.7517, g
29.114, 18.1634, 2.8759, 0.4484, 0.3267, 8.9725, 21.0902, -12.0594, 19.0682, 144.449, g
25.2091, 10.6551, 2.3701, 0.4989, 0.3006, 10.6071, 21.1038, 3.9151, 41.563, 147.489, g
36.2746, 12.2371, 2.64, 0.4009, 0.2302, 37.3792, 30.6402, -6.7504, 2.975, 168.353, g
46.2564, 19.1547, 2.9609, 0.2276, 0.122, 52.6054, 21.5971, -10.3703, 6.5852, 161.699, g
21.8056, 0.0, 2.1833, 0.8066, 0.4426, 5.1148, -14.1388, 0.0, 55.95, 62.714, g
19.6945, 12.4113, 2.2911, 0.491, 0.3043, -0.5092, 7.2857, -10.5442, 3.769, 209.893, g
27.2564, 18.7721, 2.6133, 0.3289, 0.1766, 12.4277, 14.8929, 14.9817, 1.7427, 221.25, g
33.9582, 15.6826, 2.734, 0.3764, 0.2205, -11.2252, 22.7188, -6.709, 4.042, 168.67, g
20.9972, 16.9618, 2.5826, 0.4105, 0.2288, 27.6067, 10.3521, -6.0207, 26.046, 49.1779, g
56.2087, 23.3978, 3.4311, 0.2057, 0.1173, 38.0585, 47.3994, 17.7267, 4.526, 264.023, g
46.1925, 12.4181, 2.6238, 0.3496, 0.1748, 48.5413, 33.9312, -4.0739, 10.7331, 153.351, g
43.2456, 35.685, 3.4692, 0.1599, 0.0844, 5.5244, 37.2119, 19.9618, 11.8193, 128.238, g
70.5873, 25.2781, 3.3779, 0.2077, 0.1154, 61.9726, 79.9268, -12.0857, 1.0197, 140.838, g
16.1931, 11.1654, 2.356, 0.6652, 0.3855, 4.8248, -6.9421, -8.1622, 56.5349, 168.497, g
86.0885, 36.2589, 3.4839, 0.2359, 0.1337, -12.8931, -56.7464, -4.0291, 4.158, 372.98, g
26.6682, 19.8427, 2.7517, 0.3082, 0.1568, 42.8664, -12.8551, 8.1071, 2.048, 230.339, g
19.4019, 12.8113, 2.5838, 0.5476, 0.3194, -12.0816, -15.4461, -7.1279, 12.6022, 195.098, g
38.3174, 19.4342, 2.9462, 0.2105, 0.1138, 11.4503, -11.9383, -10.765, 11.258, 226.958, g
42.5751, 10.8151, 2.567, 0.2954, 0.1477, -8.3266, -22.6394, 4.3417, 11.3585, 232.055, g
56.5279, 27.5027, 3.009, 0.2449, 0.1405, -59.589, 41.9594, 17.7267, 6.718, 271.972, g
39.7431, 20.2266, 3.2121, 0.2197, 0.1194, 22.7578, 24.3205, 8.7425, 12.148, 93.2771, g
73.4527, 20.2934, 2.9745, 0.3043, 0.1766, -52.1882, 44.5837, 9.6189, 0.288, 278.241, g
43.516, 27.127, 2.8873, 0.2229, 0.1316, -20.0589, 7.6962, 23.3337, 7.658, 252.709, g
23.6678, 1.0E-4, 2.1629, 0.7148, 0.3746, 0.0, -1.0E-4, -10.8913, 81.1385, 168.663, g
28.209, 14.4629, 2.7235, 0.3951, 0.2127, -11.6924, -22.9235, 7.6222, 24.821, 140.829, g
34.4505, 9.7234, 2.5145, 0.5138, 0.2859, 36.3998, 31.0299, 5.991, 14.824, 141.014, g
164.031, 49.9716, 3.6349, 0.1623, 0.0896, 145.029, 129.694, -26.5435, 9.083, 174.283, g
45.2961, 15.706, 2.6459, 0.3096, 0.1616, 46.9584, 35.5583, -8.8174, 16.594, 116.39, g
22.7689, 17.0966, 2.3953, 0.5352, 0.2716, -32.3802, 16.9109, -11.1947, 38.404, 114.82, g
45.9228, 13.9059, 2.6207, 0.3305, 0.1856, -19.4593, -27.9816, -13.4221, 10.455, 112.963, g
31.6036, 11.7235, 2.5185, 0.5303, 0.3773, 26.2722, 23.8238, -9.9574, 6.3609, 205.261, g
12.9089, 11.3751, 2.2889, 0.7404, 0.3882, 15.0519, -5.6225, -11.5768, 33.8245, 174.147, g
20.2427, 6.8375, 2.1569, 0.7944, 0.4634, 19.657, 15.0587, -5.3686, 22.9125, 169.265, g
24.0471, 14.086, 2.667, 0.4521, 0.268, 27.1514, 19.5702, -9.3572, 31.0402, 102.389, g
17.8316, 10.6337, 2.3424, 0.6136, 0.3205, 3.036, -9.0233, 6.2132, 46.4513, 150.953, g
87.257, 23.2826, 3.0183, 0.2167, 0.1146, -31.4565, 68.7719, -4.4924, 2.3986, 297.909, g
86.4077, 46.0472, 4.0415, 0.1018, 0.0509, 44.787, 97.2492, 5.8431, 18.0251, 128.668, g
44.6393, 29.6229, 3.1989, 0.2897, 0.1679, 22.4119, 47.0557, -18.6717, 0.0056, 126.288, g
31.9453, 16.2592, 2.88, 0.3401, 0.1931, 24.5478, 16.1951, -9.9875, 1.2725, 211.948, g
62.1595, 28.6383, 3.4442, 0.1327, 0.0739, 26.1706, 50.5118, 12.5823, 6.3446, 184.737, g
30.3031, 11.8554, 2.5781, 0.3567, 0.181, 14.9382, -21.9329, -6.1281, 0.274, 201.537, g
25.076, 12.7537, 2.549, 0.5057, 0.2726, -25.7238, 10.8683, -9.2794, 4.506, 154.744, g
22.0057, 11.8316, 2.4208, 0.5085, 0.2751, -27.7526, -10.8543, -11.3273, 29.699, 180.377, g
18.1602, 10.3203, 2.2553, 0.6278, 0.3417, -2.3181, 8.3368, -6.6033, 79.697, 154.535, g
21.1221, 9.3478, 2.2967, 0.697, 0.452, 18.4225, 20.1723, -11.544, 75.3948, 167.109, g
61.9078, 22.0154, 3.3528, 0.2002, 0.1156, -9.082, 36.0049, -7.2386, 3.613, 236.169, g
69.3249, 23.0715, 3.0249, 0.2587, 0.1572, -70.4276, 50.122, 21.7806, 5.8399, 268.863, g
29.5519, 15.6218, 2.7486, 0.3818, 0.1971, -9.2178, -20.5552, 3.9239, 6.6996, 140.956, g
29.2457, 15.493, 2.4878, 0.3935, 0.2358, -8.3689, -22.9316, 8.6107, 4.6888, 207.77, g
12.566, 11.8802, 2.0314, 0.6977, 0.3674, 16.0329, -9.1508, -10.0164, 55.0063, 192.948, g
78.709, 41.2868, 3.587, 0.2096, 0.1308, -16.8134, 58.0471, 23.1935, 1.3633, 343.2, g
46.7412, 22.3069, 3.1256, 0.2171, 0.1127, 17.0541, 37.6895, 18.3464, 8.8499, 225.908, g
57.0377, 18.2816, 3.3557, 0.2217, 0.1126, 44.0953, 40.1071, -8.7296, 2.359, 226.338, g
21.6327, 17.2218, 2.5434, 0.4206, 0.2246, 7.9688, 9.6019, 14.4923, 10.615, 186.555, g
26.2873, 11.4751, 2.4057, 0.5422, 0.2809, 1.0535, 21.562, -10.3089, 14.527, 212.938, g
53.9569, 19.9037, 2.9829, 0.2278, 0.1295, 57.7763, -22.0191, 12.3603, 7.5737, 145.457, g
38.8511, 17.2885, 2.8724, 0.2938, 0.1764, 34.7714, 27.479, 4.9562, 2.089, 154.78, g
88.7747, 24.3092, 3.4783, 0.2005, 0.1029, 35.667, 92.4847, -15.6103, 1.8142, 273.908, g
23.6829, 0.0, 2.0512, 0.7289, 0.3689, 2.6669, -12.8175, 1.0E-4, 77.229, 79.9193, g
29.477, 20.4587, 2.6488, 0.3681, 0.2076, 13.2985, -22.7664, -15.2174, 78.0997, 93.7728, g
53.0787, 20.6704, 3.1411, 0.2066, 0.1087, -35.8371, 40.2262, -16.3337, 6.81, 147.687, g
77.537, 26.5315, 3.3195, 0.2314, 0.1402, -45.7388, 78.6207, -10.8984, 0.9581, 284.693, g
39.4923, 17.2441, 2.9304, 0.3251, 0.2095, 49.0681, 22.5333, -3.8436, 5.7442, 168.199, g
93.9755, 27.7106, 3.6192, 0.2221, 0.1263, -39.1663, -42.5904, -20.326, 0.7124, 381.871, g
26.8784, 9.6646, 2.3971, 0.5772, 0.3347, 28.3946, 23.2541, 6.545, 34.2142, 145.562, g
72.8669, 31.7363, 3.5028, 0.2193, 0.1114, 62.6778, 60.4856, -23.6438, 1.067, 300.595, g
23.7968, 12.5196, 2.5403, 0.4409, 0.2493, -17.4553, -15.0968, -7.7301, 4.534, 161.05, g
45.6761, 25.8262, 3.2469, 0.2215, 0.1124, 49.8415, 39.707, 17.2252, 9.1708, 102.7, g
21.4256, 10.8762, 2.2648, 0.5435, 0.2745, -6.5049, 18.2813, -9.0743, 39.8692, 180.989, g
24.1784, 17.3187, 2.4031, 0.4229, 0.2391, 6.9258, -3.9891, 13.0288, 22.993, 130.942, g
75.4335, 24.8016, 2.993, 0.2805, 0.1723, -60.4083, -53.5001, 17.2595, 0.298, 301.215, g
49.4783, 23.1211, 3.0613, 0.1902, 0.1038, 36.3809, 18.327, 17.6042, 11.9037, 206.958, g
81.5248, 35.3152, 3.5215, 0.2603, 0.1332, -60.2904, -60.7465, -23.3133, 4.049, 374.416, g
22.0159, 15.7602, 2.444, 0.4173, 0.2104, -23.0116, -8.201, 8.0787, 55.1338, 229.633, g
33.7019, 18.0682, 3.0328, 0.3236, 0.1692, 12.5594, 24.0915, 12.6786, 4.542, 198.21, g
26.7751, 18.1128, 2.6556, 0.4199, 0.2155, 19.1387, 14.3378, -11.7582, 66.0281, 57.7037, g
95.724, 20.0338, 2.9731, 0.3074, 0.1569, -85.9442, -53.9602, 15.2288, 1.197, 242.81, g
27.515, 14.227, 2.6196, 0.4034, 0.2197, -14.2964, -16.8821, 9.1943, 8.977, 173.972, g
36.0383, 14.4691, 2.9222, 0.3481, 0.1752, 29.8792, 31.4879, 11.2548, 4.35, 188.978, g
19.6633, 9.2678, 2.2304, 0.6176, 0.4147, -20.4804, -14.1482, 2.7477, 81.0899, 211.998, g
90.8675, 24.7563, 3.1543, 0.2986, 0.1728, 68.0419, 63.9433, 11.4056, 3.5131, 302.552, g
22.1048, 12.8114, 2.5315, 0.55, 0.2926, -16.8134, -17.7512, -7.3296, 9.0091, 151.762, g
20.1977, 17.8147, 2.3222, 0.6, 0.3357, -26.5785, 13.7824, 16.3283, 14.9307, 212.861, g
92.2151, 26.3726, 3.4681, 0.112, 0.0577, 100.015, 74.4771, -3.4159, 2.474, 248.102, g
54.8481, 23.6269, 3.3415, 0.23, 0.115, 18.4385, 47.3407, -11.7603, 12.3916, 251.278, g
40.8475, 12.6122, 2.6439, 0.4495, 0.2463, 15.9419, 41.3819, -6.9769, 2.995, 272.28, g
42.8647, 23.4034, 3.1768, 0.197, 0.1082, -12.0406, -16.8023, 17.2307, 12.867, 167.686, g
13.0526, 10.2315, 2.2135, 0.789, 0.5229, 12.3499, 6.8819, 9.2901, 47.2633, 215.006, g
39.997, 17.5973, 2.8454, 0.334, 0.2206, 26.4118, 30.2556, 10.7953, 1.809, 157.242, g
19.628, 17.7513, 2.42, 0.4297, 0.2262, 14.7148, 15.3736, -16.1524, 14.1914, 238.282, g
30.7144, 21.3005, 3.1342, 0.2988, 0.1854, 2.1477, 18.5775, -7.9586, 25.431, 55.8725, g
101.552, 40.472, 4.0642, 0.1061, 0.0554, 80.511, 68.9832, 12.2065, 0.2386, 318.629, g
43.072, 12.2106, 2.6101, 0.4049, 0.2638, 15.0457, 29.089, 5.78, 0.7536, 231.376, g
39.799, 7.3193, 2.4807, 0.5653, 0.3025, -48.6824, -19.3096, 4.2377, 2.609, 226.427, g
47.7599, 11.7024, 2.4314, 0.4296, 0.2426, -52.3848, -32.5899, 8.0892, 19.6618, 213.613, g
67.2381, 23.3964, 3.107, 0.2571, 0.1356, -64.0668, 48.9179, 18.5981, 6.5364, 267.672, g
74.9258, 21.744, 3.1269, 0.2247, 0.1161, 54.7943, 64.5847, -7.3296, 3.5, 241.857, g
23.3316, 14.544, 2.4639, 0.433, 0.2423, -10.6612, -16.0339, 11.9253, 37.3772, 200.612, g
42.0269, 22.3989, 2.8454, 0.2541, 0.1478, 4.2789, -25.6141, -19.1254, 2.4092, 152.081, g
34.9077, 21.9432, 2.8779, 0.2384, 0.1225, 37.3566, 27.3424, -6.7122, 19.1787, 89.6273, g
18.1344, 14.6744, 2.3664, 0.5462, 0.3247, -7.9164, 16.4175, 8.1317, 39.134, 150.231, g
25.867, 16.2597, 2.5605, 0.3989, 0.2352, 8.5181, 10.8968, 3.8152, 3.665, 86.6499, g
35.8038, 15.5345, 2.7173, 0.3854, 0.2176, -4.4131, -29.9929, 12.8724, 29.837, 87.5836, g
35.6734, 17.9468, 2.8825, 0.2844, 0.1723, -25.2885, -19.74, -5.5409, 5.955, 112.79, g
65.7938, 25.0718, 3.372, 0.1384, 0.0699, 0.506, 45.7745, -18.8072, 1.8622, 197.087, g
28.9642, 11.014, 2.6609, 0.4279, 0.2172, -19.0459, 19.5525, 9.75, 5.3282, 196.925, g
86.4015, 30.646, 3.6466, 0.1771, 0.0983, -74.6932, 50.0957, 17.1267, 4.1261, 287.023, g
70.69, 20.5861, 2.8865, 0.2896, 0.1474, -88.0805, 37.3382, -10.6598, 1.638, 252.56, g
81.4835, 27.3376, 3.2641, 0.2874, 0.1761, 10.4481, -30.9463, -15.7335, 6.3243, 353.048, g
21.9801, 9.9722, 2.2041, 0.6312, 0.3969, 20.4518, 19.9955, 11.4957, 7.597, 81.0011, g
35.6033, 12.9944, 2.3253, 0.4634, 0.2388, -33.4441, -11.8136, 8.1807, 0.98, 204.434, g
100.5, 23.4542, 3.3883, 0.1415, 0.0763, -85.1168, 88.64, 14.1886, 2.3248, 255.465, g
23.9751, 13.9242, 2.3454, 0.4831, 0.246, -23.1798, -14.1801, 4.9188, 4.1125, 237.022, g
21.6639, 10.6492, 2.2577, 0.558, 0.2845, 4.8909, -17.3416, -7.7182, 3.033, 113.216, g
94.1154, 33.5484, 3.7746, 0.183, 0.0979, -56.3968, 57.5239, -22.1615, 3.425, 343.441, g
32.4832, 20.0252, 2.4836, 0.3711, 0.1921, 17.5165, -12.1209, -12.5134, 24.26, 132.917, g
19.2002, 12.8107, 2.3531, 0.541, 0.286, -12.0461, -13.9132, 8.4257, 8.542, 172.938, g
64.7091, 21.1799, 3.1518, 0.2235, 0.1146, 51.0312, 52.0702, -11.1183, 3.8163, 199.788, g
42.1175, 15.6664, 2.8716, 0.293, 0.1673, -8.2759, -31.9718, -11.5558, 4.9345, 159.29, g
86.757, 1.2098, 2.3997, 0.6813, 0.3805, -30.153, -71.1567, 0.6234, 2.9754, 331.477, g
18.0165, 17.3877, 2.4871, 0.5277, 0.3762, 13.5811, 15.9863, 16.6684, 57.922, 155.34, g
30.1127, 12.3727, 2.6604, 0.3628, 0.2, 29.2892, 18.7213, 8.6098, 23.856, 202.592, g
29.719, 16.6646, 2.5031, 0.3893, 0.2213, -34.3291, -25.141, 17.7535, 4.549, 204.247, g
20.9196, 12.3885, 2.357, 0.4703, 0.2484, -1.0318, 7.3312, 10.5233, 19.31, 233.962, g
21.5804, 8.8966, 2.3284, 0.6667, 0.3732, 0.4564, 10.9501, 9.4223, 48.415, 147.006, g
28.2481, 17.8266, 2.534, 0.3743, 0.1886, 6.2037, 22.5733, 12.5798, 5.219, 165.14, g
35.8039, 15.6036, 2.5244, 0.4126, 0.2377, 27.3099, 28.0062, -8.1598, 22.478, 178.469, g
78.2002, 23.1372, 3.2357, 0.2005, 0.1212, 57.955, 86.1356, 16.129, 12.616, 217.965, g
21.3424, 10.1083, 2.2788, 0.6, 0.3132, -6.4027, 17.53, -10.7113, 51.719, 158.054, g
22.2607, 13.2452, 2.404, 0.6114, 0.4635, 7.9961, 19.9549, 13.6282, 27.312, 217.046, g
46.9609, 24.6372, 3.246, 0.1969, 0.103, 43.7176, 28.8646, -9.4719, 5.775, 149.14, g
25.3993, 14.0419, 2.5334, 0.3953, 0.2533, 6.6444, 16.4517, 9.2754, 8.4814, 164.808, g
47.0143, 17.4822, 2.8811, 0.2143, 0.1151, 53.5906, 26.3564, -11.9949, 14.353, 237.027, g
64.3699, 20.7244, 3.2195, 0.2232, 0.1258, -93.2575, 41.7337, 14.056, 3.675, 237.681, g
82.1558, 24.0037, 3.4339, 0.2213, 0.1173, 44.378, 85.7075, -18.0565, 0.3795, 254.18, g
51.2164, 21.3518, 2.9576, 0.3716, 0.2111, -42.9887, 31.882, -14.1963, 2.325, 296.595, g
68.8179, 24.1383, 3.1422, 0.1903, 0.1027, 70.5787, -34.3792, 18.0536, 3.446, 250.754, g
30.9558, 15.5488, 2.5539, 0.3436, 0.1746, 30.7408, -6.8359, -6.6009, 16.541, 211.382, g
36.0227, 21.2618, 2.7427, 0.2658, 0.142, -6.8613, 16.2844, 15.7586, 7.4337, 203.547, g
24.398, 14.5592, 2.2956, 0.5013, 0.2759, -15.2866, -9.8324, 11.2114, 21.322, 74.3741, g
23.6039, 20.9673, 2.638, 0.3728, 0.2198, -10.6964, -13.8416, 2.4591, 6.139, 170.939, g
24.3752, 10.4927, 2.3757, 0.5137, 0.3053, 4.0677, 20.0027, -8.0053, 38.542, 125.95, g
34.3084, 9.2682, 2.4969, 0.4299, 0.2182, -35.7422, 25.3377, 7.4421, 3.927, 122.989, g
40.1211, 12.6981, 2.5024, 0.4057, 0.206, -37.4845, 21.9521, -6.2214, 7.61, 190.449, g
64.0218, 25.0722, 3.4972, 0.1801, 0.1039, -71.4549, 38.5772, -11.7093, 3.96, 258.743, g
80.271, 27.8899, 3.1882, 0.2425, 0.1592, -43.3434, 61.0639, 20.5658, 2.956, 286.609, g
92.4258, 24.9458, 2.6693, 0.3084, 0.1552, -124.497, 79.9403, -13.8176, 1.4029, 215.52, g
65.9375, 15.0955, 2.6898, 0.3882, 0.2114, -32.2986, -50.0464, 9.1057, 15.485, 179.332, g
78.9361, 30.75, 3.5039, 0.2899, 0.16, 2.5897, 42.3403, 10.3801, 1.3658, 333.065, g
24.9509, 12.2758, 2.4928, 0.4566, 0.2331, 31.4747, 18.5466, 6.3908, 23.425, 184.21, g
45.1824, 17.6643, 2.9457, 0.2867, 0.1671, 20.781, 33.8088, -10.0147, 5.545, 257.257, g
28.2718, 10.9174, 2.3263, 0.684, 0.4693, -27.3974, -20.9364, -13.1405, 6.076, 334.757, g
51.2309, 16.2157, 2.7003, 0.4128, 0.2124, 64.4355, 16.2625, 11.868, 10.5101, 172.602, g
29.2617, 12.7089, 2.5422, 0.3644, 0.1994, 15.8677, 11.6095, 9.145, 6.879, 136.742, g
30.4555, 12.3082, 2.5557, 0.3783, 0.1961, 28.482, 22.3489, -4.7752, 10.909, 240.721, g
28.4454, 11.6231, 2.3793, 0.5344, 0.2693, 27.3789, 20.2982, -9.7914, 1.44, 194.105, g
37.3136, 15.9101, 2.8576, 0.2804, 0.1575, 6.5877, -28.581, 6.6207, 6.132, 203.961, g
48.5199, 13.6503, 2.6405, 0.4416, 0.2346, 32.3873, 41.2817, 4.732, 14.583, 124.931, g
25.0793, 18.8493, 2.4216, 0.4356, 0.233, -19.1632, -17.3796, -15.7077, 42.506, 138.949, g
21.7329, 6.8412, 2.1021, 0.7036, 0.3834, 24.4104, 10.3684, 6.5599, 41.1319, 207.932, g
13.1518, 10.457, 2.1538, 0.786, 0.4877, 13.1788, 5.5659, 10.5332, 2.463, 279.904, g
30.6718, 22.2139, 2.7771, 0.3024, 0.1629, 6.1392, 17.4148, 8.0693, 27.715, 115.389, g
109.756, 17.1293, 2.8531, 0.2973, 0.1578, 79.3909, 103.006, 8.7697, 11.0651, 138.074, g
25.643, 13.8085, 2.4409, 0.4058, 0.2047, 28.4416, 20.009, -7.4265, 33.9455, 67.7682, g
89.6287, 26.609, 3.2316, 0.1707, 0.0924, -65.7543, 63.948, 8.7326, 4.319, 273.927, g
70.8438, 23.4765, 3.0711, 0.2088, 0.1133, -43.4378, 57.3618, 14.276, 1.6041, 286.032, g
76.1742, 22.2858, 2.946, 0.2254, 0.1319, -107.614, 55.9253, -15.0163, 5.2872, 231.92, g
19.2296, 7.437, 2.1222, 0.7547, 0.4491, 1.8458, -7.5664, 4.2152, 74.6152, 179.885, g
31.4413, 21.7385, 2.6594, 0.3133, 0.1676, 1.9765, 16.4581, 13.5577, 6.283, 243.982, g
68.4086, 25.0497, 3.5108, 0.2205, 0.1146, 69.7821, 61.9179, -19.3912, 5.9606, 229.217, g
33.6009, 16.3082, 2.6981, 0.2826, 0.1493, 32.9809, 10.3581, -5.0109, 14.504, 187.088, g
21.4278, 6.8068, 2.1222, 0.7245, 0.4264, -22.2295, -13.6566, 6.3816, 45.363, 182.764, g
23.3911, 16.4648, 2.5729, 0.4706, 0.2714, -20.3501, -14.1416, -8.0312, 19.703, 110.646, g
18.5424, 10.4038, 2.2878, 0.5619, 0.2912, -0.8683, 6.543, -5.2262, 74.4102, 92.1155, g
25.9155, 21.7162, 3.1174, 0.3342, 0.1744, -0.1817, 18.9628, 10.3883, 62.395, 56.3603, g
76.099, 18.7547, 2.8639, 0.3461, 0.2209, -90.7206, -52.0151, -19.5767, 3.46, 271.43, g
25.8138, 10.7479, 2.4241, 0.4896, 0.2844, -15.4485, -20.2511, 5.3209, 7.007, 93.3981, g
23.8686, 16.2113, 2.3883, 0.5153, 0.3211, 25.2185, 15.2242, -11.02, 68.464, 158.83, g
58.9667, 14.9409, 3.0661, 0.2799, 0.1636, 45.8596, 26.7538, -12.7487, 11.591, 213.63, g
80.6936, 27.46, 3.8403, 0.1535, 0.0814, 34.3815, 82.165, 19.6038, 0.913, 290.335, g
36.0699, 15.0459, 2.7976, 0.2948, 0.1602, 2.2124, 22.3355, -10.2402, 4.5385, 210.714, g
104.672, 39.6681, 3.8711, 0.1386, 0.0708, -84.4156, 72.5498, -24.3648, 1.3782, 314.936, g
68.4038, 20.6881, 3.1874, 0.2592, 0.14, -42.5928, 50.5009, -13.3345, 2.887, 286.88, g
13.0105, 11.1066, 2.1055, 0.7529, 0.4275, -14.5498, 6.1336, 10.9106, 69.383, 194.141, g
26.7645, 19.9991, 2.7173, 0.3317, 0.185, -11.8517, -17.942, -16.4464, 17.682, 187.65, g
19.7158, 18.1893, 2.4257, 0.4991, 0.257, 20.3809, 18.8192, 18.6287, 68.308, 233.075, g
94.2885, 45.5174, 4.2157, 0.0769, 0.0396, 82.9233, 84.686, 11.8346, 1.4735, 292.376, g
