@relation  magic
@attribute FLength real[4.2835,334.177]
@attribute FWidth real[0.0,256.382]
@attribute FSize real[1.9413,5.3233]
@attribute FConc real[0.0131,0.893]
@attribute FConc1 real[3.0E-4,0.6752]
@attribute FAsym real[-457.9161,575.2407]
@attribute FM3Long real[-331.78,238.321]
@attribute FM3Trans real[-205.8947,179.851]
@attribute FAlpha real[0.0,90.0]
@attribute FDist real[1.2826,495.561]
@attribute Class{g,h}
@inputs FLength,FWidth,FSize,FConc,FConc1,FAsym,FM3Long,FM3Trans,FAlpha,FDist
@outputs Class
@data
23.2823, 11.9064, 2.5119, 0.4892, 0.2846, 12.3782, 10.1816, 5.7956, 16.6009, 222.446, g
22.3732, 10.8996, 2.4057, 0.5737, 0.336, -12.9103, -18.8408, 8.2273, 12.6972, 224.699, g
23.12, 13.0592, 2.3847, 0.466, 0.2577, 24.7351, 14.5916, 2.8713, 42.462, 77.5756, g
56.4901, 22.3784, 3.2172, 0.2092, 0.118, 47.8174, 40.8954, 15.0326, 1.2155, 257.514, g
31.5877, 19.981, 2.9825, 0.2957, 0.1723, 5.5238, -13.7991, 7.924, 0.5867, 221.858, g
22.3966, 15.2822, 2.4425, 0.4693, 0.2942, 13.8438, 15.2297, 10.5538, 18.996, 118.244, g
94.923, 25.5776, 3.4601, 0.1491, 0.0754, -60.3048, 89.4115, 15.5445, 0.4546, 278.737, g
20.585, 10.9031, 2.3747, 0.6582, 0.4283, 14.8568, 19.4121, -9.6527, 42.803, 185.876, g
59.996, 19.7337, 2.9248, 0.258, 0.1397, 22.8397, 55.9957, 10.4966, 7.8247, 257.096, g
74.3186, 23.4183, 3.4752, 0.1624, 0.0892, 33.7267, 60.1494, 11.4887, 1.714, 248.998, g
28.2025, 21.6164, 2.766, 0.3119, 0.1928, -25.8824, -18.5048, 8.9818, 20.162, 245.658, g
24.2462, 19.1157, 2.8392, 0.3273, 0.1644, 2.7627, 16.4395, -6.85, 25.7863, 91.159, g
28.7177, 17.7968, 2.5838, 0.4329, 0.2595, 42.5954, -21.6171, -5.5786, 8.54, 179.446, g
32.9572, 14.8179, 2.3766, 0.437, 0.2206, -3.135, -15.6034, -16.0488, 21.1247, 162.2, g
53.3355, 18.381, 2.9235, 0.1944, 0.0984, 62.8444, 38.541, 9.8957, 2.523, 221.733, g
19.9527, 6.5626, 2.2292, 0.8201, 0.5162, 17.6483, 16.5275, -5.1195, 56.684, 189.301, g
19.5502, 10.7632, 2.3201, 0.6077, 0.3421, 8.3626, -17.3795, -10.0925, 17.368, 173.394, g
102.814, 24.6349, 2.889, 0.3602, 0.2163, -118.404, 73.4539, 25.7711, 3.458, 223.154, g
83.7959, 25.5426, 3.5502, 0.1786, 0.0987, 53.131, 77.2854, 13.0044, 1.9876, 263.155, g
81.7059, 28.5607, 3.4166, 0.1713, 0.0918, 70.1731, 62.872, -19.1166, 3.953, 225.511, g
67.4091, 22.8023, 3.3188, 0.3283, 0.2455, -26.2686, 39.4368, 18.252, 6.118, 334.597, g
29.4757, 17.0463, 2.6069, 0.5142, 0.2806, 9.356, 30.8968, -15.4773, 12.3834, 90.0854, g
90.5566, 31.2819, 3.5124, 0.2001, 0.1292, -30.207, 66.9714, 16.0473, 1.9149, 331.586, g
96.2358, 33.1716, 4.0803, 0.092, 0.0463, 46.3278, 87.5188, 10.3555, 2.2634, 272.689, g
31.6799, 16.8524, 2.637, 0.3437, 0.1949, -38.0625, -27.3328, -13.4097, 9.7853, 128.834, g
56.5206, 25.5338, 3.3015, 0.1728, 0.0872, 37.5944, 32.893, -17.3517, 2.379, 234.512, g
33.1706, 15.5717, 2.667, 0.3918, 0.253, 31.8744, 20.7756, 7.7843, 7.608, 170.48, g
27.6315, 10.7508, 2.4464, 0.4759, 0.2773, -2.3165, -21.8862, -4.7659, 34.121, 134.02, g
13.1053, 10.7551, 2.1383, 0.7709, 0.4618, 13.7969, -3.1518, 10.621, 67.9698, 122.004, g
77.0229, 25.0324, 3.2476, 0.2482, 0.1496, -60.278, 51.9473, -14.5936, 4.1493, 270.595, g
12.8128, 11.5202, 2.0774, 0.728, 0.3891, 15.2486, -7.1802, 11.1366, 21.21, 228.697, g
65.8168, 28.7954, 3.4192, 0.1725, 0.0863, 69.8768, 65.376, 7.528, 6.9368, 207.387, g
54.5046, 23.7133, 3.2514, 0.2388, 0.1208, 28.6488, 45.0035, 2.4342, 0.5673, 254.422, g
105.761, 37.9127, 3.2134, 0.1218, 0.0639, 81.4085, 97.9701, 16.2744, 3.634, 169.257, g
27.1259, 12.9634, 2.5653, 0.3918, 0.1973, -13.1926, -16.2096, 4.5179, 21.073, 99.2327, g
17.2893, 11.0976, 2.2355, 0.5698, 0.311, 1.9631, -7.3545, 5.4249, 23.4938, 144.308, g
78.2112, 25.6598, 3.361, 0.2265, 0.1278, 39.8441, 96.8077, -14.1376, 7.052, 148.372, g
47.9828, 22.6073, 2.9939, 0.2099, 0.106, 11.8885, 40.388, -14.6321, 7.3372, 243.33, g
54.5115, 22.4033, 3.3076, 0.1965, 0.1056, 10.4624, 38.6475, 11.2975, 3.7247, 188.931, g
38.4073, 19.4175, 2.8893, 0.3239, 0.1968, -28.6286, -25.369, -17.1513, 11.4565, 158.769, g
31.8879, 16.651, 2.6091, 0.31, 0.1587, 25.2696, 17.5417, -16.307, 31.3209, 68.3407, g
59.5007, 31.4947, 3.7937, 0.195, 0.1128, -58.7423, 40.9948, 10.1785, 4.6349, 272.548, g
13.1978, 10.3512, 2.2467, 0.7932, 0.4901, -13.1068, -6.2493, 10.7913, 32.221, 177.329, g
15.4067, 11.9714, 2.4314, 0.6444, 0.3648, -1.9396, 3.5627, 6.5407, 68.753, 63.5686, g
20.4751, 12.3055, 2.3883, 0.5603, 0.3701, 16.4521, 15.9503, 8.5912, 10.796, 194.27, g
16.9161, 10.8969, 2.3032, 0.6368, 0.3905, 2.053, -6.1137, -7.7358, 4.058, 79.684, g
31.8861, 15.6996, 2.5145, 0.4434, 0.2339, 18.5376, 28.5424, 12.9482, 19.612, 146.454, g
24.6496, 16.2858, 2.527, 0.3774, 0.1917, 9.3793, 12.9851, -8.6052, 50.7377, 139.631, g
43.5269, 13.9408, 2.5557, 0.4395, 0.2295, 26.916, 41.3843, -11.402, 3.9958, 164.793, g
41.3546, 19.3979, 2.9403, 0.2742, 0.1383, 59.0774, 26.6164, -13.1682, 7.917, 167.038, g
16.9777, 11.22, 2.2989, 0.5729, 0.3442, 0.2979, -3.5736, 6.4646, 65.595, 63.9031, g
26.6892, 10.8106, 2.5999, 0.5176, 0.3128, -7.8042, 12.1072, -7.5764, 5.8253, 217.201, g
24.2671, 10.0765, 2.3493, 0.5459, 0.3065, 7.8302, 17.0319, 7.5599, 10.9993, 217.508, g
38.7822, 20.3438, 2.8537, 0.2437, 0.1296, -13.8735, 4.86, 9.5305, 5.733, 166.524, g
22.9072, 12.7121, 2.3551, 0.4768, 0.2406, 27.1027, 9.6974, -3.5992, 9.7478, 50.9291, g
55.6762, 25.6956, 3.4948, 0.2272, 0.1339, 50.1669, 44.5951, 14.2184, 4.2001, 246.598, g
48.4126, 15.4321, 2.5179, 0.3672, 0.2018, 47.1148, 31.4549, -7.3338, 10.9987, 155.285, g
41.8231, 25.2456, 3.3309, 0.1876, 0.0945, 3.1144, 28.248, 17.0575, 12.156, 119.375, g
87.4843, 25.5134, 3.5567, 0.1834, 0.0939, 59.1418, 97.7039, -2.8502, 2.72, 149.034, g
17.0052, 11.2854, 2.3979, 0.568, 0.306, -1.6498, 6.6965, 4.7586, 52.599, 169.947, g
89.4755, 29.1612, 3.5509, 0.2483, 0.127, -17.5889, -47.842, 15.3515, 0.7, 367.97, g
29.1046, 14.2871, 2.4864, 0.3687, 0.2104, 42.3025, -15.1837, 7.4776, 0.0578, 224.784, g
20.1095, 10.7264, 2.5165, 0.6575, 0.3333, -24.0972, -11.2912, -9.9808, 13.961, 186.873, g
35.0368, 14.4674, 2.7255, 0.3198, 0.1665, 2.0845, 11.7581, -10.7916, 11.385, 221.437, g
33.6189, 9.0267, 2.4713, 0.4662, 0.2584, -1.0379, -20.1952, -2.6969, 11.7369, 237.232, g
58.3519, 19.2454, 3.1978, 0.2727, 0.1531, -61.5909, 37.0846, 15.1964, 0.78, 278.865, g
37.716, 19.0122, 2.8567, 0.3658, 0.194, 30.0224, 34.101, 9.5223, 21.8653, 85.0906, g
71.4886, 23.9922, 3.2861, 0.2111, 0.1079, -46.5365, 54.7414, -17.1485, 3.3555, 283.428, g
36.9391, 19.833, 3.0451, 0.292, 0.1537, -19.253, 28.9002, 10.5359, 3.0159, 256.056, g
12.9161, 11.1984, 2.1599, 0.7336, 0.4394, 14.5145, -7.7258, -8.2029, 87.3306, 165.809, g
34.4717, 15.4518, 2.7903, 0.3063, 0.1629, -3.1478, -19.8879, -9.2102, 8.3289, 133.084, g
37.3397, 20.437, 2.8907, 0.2842, 0.1846, 32.7575, 26.3113, 9.0852, 3.892, 139.333, g
129.232, 32.686, 3.513, 0.1323, 0.0714, 100.113, 132.099, 6.7363, 6.204, 208.132, g
50.6955, 34.9227, 3.8675, 0.1511, 0.0784, 49.1489, 40.381, 22.3072, 13.7648, 127.808, g
23.2142, 18.087, 2.4191, 0.3276, 0.1657, -11.5238, 7.7459, -15.0106, 47.2791, 99.5487, g
29.1486, 16.3655, 2.7756, 0.3755, 0.2054, -9.5722, -19.5828, 11.0002, 15.2554, 116.632, g
29.7499, 18.698, 2.7304, 0.2995, 0.1628, 23.4646, 16.5765, -12.374, 0.56, 205.114, g
12.7005, 11.6757, 2.0846, 0.7078, 0.3909, 15.6953, -9.2572, 8.8155, 18.557, 174.246, g
21.1286, 12.6477, 2.5218, 0.5895, 0.3654, 20.4751, 19.5594, 5.9315, 24.538, 173.304, g
20.947, 12.872, 2.3375, 0.4828, 0.246, 18.2173, 4.5452, -3.9038, 34.4932, 100.973, g
19.8723, 7.3787, 2.2999, 0.7268, 0.4135, 1.2087, -7.3216, 5.1661, 47.741, 152.917, g
88.3491, 31.4021, 3.6765, 0.1689, 0.0898, -44.3056, 70.1349, -20.5013, 0.8347, 296.501, g
76.1269, 32.9058, 3.3737, 0.1032, 0.0518, 39.422, 61.1586, 15.2836, 19.5424, 145.529, g
41.6172, 27.5223, 3.3406, 0.2131, 0.1134, 1.9107, 42.088, -13.3336, 25.23, 135.35, g
31.1549, 13.4921, 2.7447, 0.4428, 0.2277, 18.7514, 22.0389, -9.3737, 1.5067, 205.165, g
67.4344, 28.541, 3.6391, 0.1871, 0.0963, 32.5808, 76.0223, 9.837, 2.579, 169.482, g
30.554, 21.1807, 2.7509, 0.2715, 0.15, 2.1798, -20.8938, -15.2262, 2.2982, 197.39, g
35.9235, 17.7575, 2.6395, 0.328, 0.2167, -26.1562, -28.7616, -5.3126, 0.7528, 155.514, g
30.4837, 17.4756, 2.8218, 0.2924, 0.1515, -30.0794, -5.7384, 11.8032, 21.1876, 180.255, g
12.6191, 11.8, 2.1945, 0.6965, 0.3802, -16.0483, 9.8061, 7.5212, 81.1099, 165.104, g
21.143, 6.8428, 2.0737, 0.7426, 0.4346, 21.5922, 14.1347, -6.2006, 61.5734, 171.131, g
44.903, 20.0392, 3.1555, 0.2412, 0.1451, 6.1555, 26.7131, -7.4629, 9.599, 239.209, g
75.9021, 22.406, 2.5694, 0.3342, 0.1685, -87.2503, 29.213, 16.2202, 4.814, 271.558, g
31.0421, 20.6488, 2.7517, 0.2498, 0.1267, -10.1345, -24.9739, -8.4211, 18.7887, 142.75, g
38.8804, 11.9079, 2.6994, 0.4176, 0.2747, -13.3895, -28.9003, 6.0192, 3.533, 203.315, g
12.8328, 11.4876, 2.2368, 0.7304, 0.3913, 15.2011, -7.0645, 11.165, 62.804, 197.934, g
84.2564, 29.1738, 3.0953, 0.2489, 0.1289, -25.9247, 57.1937, -26.013, 1.605, 335.621, g
43.8482, 25.1626, 3.3698, 0.2168, 0.1146, 16.1731, 37.8449, 5.569, 3.636, 226.592, g
67.9253, 31.8348, 3.5835, 0.1652, 0.0841, 45.4297, 54.2326, -38.4032, 0.1225, 227.755, g
29.0851, 25.0471, 2.8404, 0.2426, 0.1321, 4.0515, 16.2811, 11.5845, 16.727, 185.537, g
31.6582, 15.3503, 2.4962, 0.3509, 0.1898, 3.4884, 19.1343, 9.5615, 39.136, 222.252, g
41.9654, 13.3986, 2.7619, 0.2976, 0.167, 47.5821, -9.4224, 8.4213, 7.1441, 137.348, g
38.726, 21.9505, 3.1059, 0.2821, 0.1524, 35.9498, 23.4397, 15.0785, 2.507, 142.506, g
97.794, 26.8347, 3.5327, 0.1516, 0.077, 29.7042, 95.3544, 12.0158, 3.2128, 256.435, g
28.2082, 12.1254, 2.4099, 0.4163, 0.2082, 6.3914, -19.1434, -10.7975, 64.547, 78.8033, g
35.3659, 13.6076, 2.5004, 0.3791, 0.2038, 9.7695, -19.9187, -11.2864, 69.35, 121.49, g
37.5814, 14.2783, 2.6048, 0.3801, 0.1925, -58.7195, 27.0547, -8.2296, 5.933, 149.744, g
75.5072, 25.994, 3.4212, 0.2457, 0.1598, -48.7551, 74.3902, 15.5433, 4.096, 291.434, g
34.1804, 13.9786, 2.451, 0.3434, 0.1929, 48.6888, 21.2462, -13.2761, 27.156, 155.731, g
90.5838, 40.4816, 3.4125, 0.2089, 0.105, -91.0433, -46.4003, 25.8974, 4.5116, 391.28, g
28.1101, 11.4555, 2.3775, 0.5409, 0.304, 31.9282, 18.912, -10.7647, 44.1008, 144.122, g
61.7387, 26.1604, 3.1075, 0.2217, 0.1151, 62.3235, 54.7415, -18.7104, 5.861, 290.023, g
25.6681, 12.7911, 2.5798, 0.4263, 0.2461, -18.5243, -14.9176, -2.5865, 1.1917, 160.575, g
61.8679, 16.3463, 2.8901, 0.3426, 0.1784, 58.8868, 51.2343, -7.7744, 16.96, 108.821, g
16.8602, 11.149, 2.4216, 0.6136, 0.3352, -3.5675, 8.1895, -6.5193, 10.828, 180.96, g
31.4487, 12.5907, 2.5152, 0.3969, 0.2, 1.9766, -9.897, 9.2871, 21.501, 136.8, g
70.4188, 27.2113, 2.6238, 0.3948, 0.2295, -78.9582, -21.8642, 11.3134, 13.734, 319.286, g
44.2256, 19.3192, 2.7513, 0.2996, 0.1516, 38.4027, 19.0718, 6.3077, 4.217, 205.962, g
90.6662, 37.7353, 3.5818, 0.2266, 0.118, -15.7899, -38.7518, -19.065, 2.481, 404.328, g
25.4223, 0.0038, 2.1383, 0.72, 0.3818, -28.6911, -11.0853, 0.0, 26.188, 235.482, g
25.473, 12.3598, 2.444, 0.4173, 0.2356, 9.1552, 13.3961, 7.0911, 13.937, 202.692, g
12.6243, 9.2136, 2.2467, 0.8215, 0.6204, 9.8606, 10.054, -6.7862, 47.441, 57.7961, g
59.3778, 18.3907, 2.7118, 0.3165, 0.1738, -70.3242, -29.9143, -13.9255, 8.789, 256.883, g
24.8322, 9.1005, 2.4921, 0.5862, 0.3494, -6.3235, -11.4506, -2.7892, 4.5268, 175.637, g
47.371, 12.4404, 2.6585, 0.3425, 0.1811, 28.8176, 32.9627, 5.8394, 3.4872, 186.742, g
13.0433, 10.3253, 2.2135, 0.7829, 0.5168, -12.5129, -6.31, 9.0248, 72.219, 202.517, g
68.1479, 24.5447, 3.3906, 0.1969, 0.1019, 75.1495, 51.6814, -18.9234, 1.652, 315.013, g
22.1272, 12.1793, 2.6435, 0.5091, 0.258, -13.5068, -9.1786, 5.5149, 1.577, 144.539, g
22.5238, 9.5856, 2.3541, 0.6239, 0.3296, -28.6544, 11.6377, -7.5322, 22.9198, 199.423, g
85.1125, 30.0761, 3.6711, 0.1177, 0.0619, 94.0432, 56.9297, 7.3804, 1.627, 243.701, g
50.3748, 18.2968, 2.9633, 0.2905, 0.1572, 23.7008, 51.0189, -4.4907, 0.9822, 257.778, g
46.413, 17.8084, 2.9479, 0.292, 0.164, -3.0463, 28.0419, -13.7728, 0.595, 271.668, g
45.0286, 17.5759, 3.0779, 0.2608, 0.1333, -9.0442, -12.8998, 13.0118, 11.8623, 168.228, g
25.2455, 19.0726, 2.6191, 0.3678, 0.1863, 13.6337, 11.1564, -7.5994, 81.6368, 229.061, g
37.7252, 23.8649, 2.964, 0.2618, 0.1537, 25.9342, 32.3372, 20.656, 4.0561, 157.084, g
26.567, 18.815, 2.8176, 0.3227, 0.2017, 11.1595, 15.0154, 8.5459, 12.3055, 226.567, g
28.1608, 24.4385, 2.9996, 0.2613, 0.1637, 12.8199, 19.821, -17.0894, 9.4205, 65.1213, g
94.6049, 30.5083, 3.7389, 0.1392, 0.0709, 88.6854, 79.2618, 18.4839, 1.2109, 315.243, g
50.0912, 19.207, 2.8561, 0.2396, 0.1247, 30.3353, 32.4541, 5.0886, 2.9598, 227.268, g
39.1912, 16.9653, 2.8716, 0.2675, 0.1526, -29.1034, -25.066, 12.9417, 2.992, 225.822, g
68.9157, 7.9361, 2.2201, 0.5422, 0.2741, -75.7325, -31.2334, 4.9703, 19.048, 185.545, g
67.2794, 21.2906, 3.232, 0.2327, 0.1339, -75.3727, 46.2737, 15.7832, 0.8667, 265.229, g
67.4572, 22.0192, 3.2475, 0.2132, 0.1292, 50.2192, 71.0193, -15.0709, 2.653, 229.732, g
31.5005, 10.8628, 2.6191, 0.4447, 0.2584, -20.0983, -17.5151, -7.1259, 31.413, 194.368, g
28.0453, 23.9976, 2.8624, 0.3267, 0.208, 12.0582, -20.7506, -14.5466, 4.9786, 132.009, g
32.3432, 17.8505, 2.6021, 0.43, 0.2188, 29.8188, 30.9411, -16.2215, 17.4491, 83.9524, g
25.6828, 15.2839, 2.596, 0.3954, 0.2269, -22.7552, 18.3512, -6.5384, 56.894, 148.947, g
28.7755, 10.9466, 2.5198, 0.4471, 0.2432, 9.7904, 13.7141, -7.5287, 5.5984, 88.8504, g
31.0309, 8.2536, 2.3757, 0.5095, 0.2547, 15.4009, -16.7236, 9.061, 21.014, 92.7866, g
34.6531, 16.7608, 2.5894, 0.3243, 0.166, -27.3874, -20.4525, -12.4442, 1.392, 109.554, g
52.6825, 18.4592, 3.0261, 0.2081, 0.1116, -0.9688, 38.5699, -12.3256, 2.3692, 180.639, g
34.105, 11.555, 2.5321, 0.4552, 0.2746, -13.268, 23.8552, -5.2855, 12.8796, 194.693, g
62.6624, 24.93, 3.1235, 0.1828, 0.0929, -76.4225, 51.0764, 22.2626, 2.245, 284.268, g
60.9973, 14.2755, 2.4914, 0.4161, 0.2403, -86.3971, 43.923, -3.1255, 5.081, 255.541, g
81.5093, 22.6787, 2.9859, 0.3192, 0.1823, -3.947, -22.4769, -10.9749, 4.376, 335.89, g
29.6154, 15.3251, 2.721, 0.3479, 0.1797, 36.0308, 20.5275, 3.5068, 18.362, 84.186, g
32.7861, 17.9806, 2.356, 0.4053, 0.2137, -27.1037, -25.4106, 14.6214, 29.924, 217.15, g
116.678, 57.0686, 4.1841, 0.0697, 0.0385, -82.9353, 99.1974, 28.7854, 8.6023, 243.754, g
19.6436, 17.8033, 2.4807, 0.5554, 0.2992, -23.6004, -14.4434, 19.1951, 15.4011, 235.351, g
33.3917, 10.8839, 2.4886, 0.4578, 0.2549, 9.7498, -16.8504, 10.168, 4.116, 117.805, g
95.0858, 33.2752, 3.417, 0.1746, 0.0986, -84.1491, 78.7495, -17.0518, 3.485, 337.871, g
34.1403, 24.525, 2.9219, 0.2406, 0.143, 10.8774, 10.9488, -16.5945, 20.826, 142.351, g
26.2813, 11.4371, 2.5126, 0.51, 0.3303, -6.922, -18.2562, -10.1384, 22.598, 173.144, g
57.4269, 20.2649, 3.2958, 0.1827, 0.0939, 64.8393, 48.4879, 14.5873, 9.716, 211.043, g
28.3417, 13.9166, 2.3655, 0.3707, 0.1875, -5.775, -20.6703, -9.6614, 78.069, 160.356, g
95.4803, 25.99, 3.0924, 0.3015, 0.1823, -36.6549, -60.5343, -24.0202, 3.0836, 323.495, g
22.7309, 18.9412, 2.4298, 0.3978, 0.2175, 17.4354, -16.9273, 17.5185, 66.851, 148.022, g
30.9023, 17.6166, 2.6021, 0.39, 0.2612, 21.4873, 24.5736, -9.8571, 10.6775, 202.231, g
38.3285, 18.183, 2.842, 0.2532, 0.1388, -39.1088, -26.7741, 12.6358, 13.576, 208.581, g
22.5931, 0.0033, 2.2418, 0.7736, 0.4155, -3.9542, 13.6766, 0.0, 19.423, 234.385, g
29.0606, 15.9605, 2.64, 0.4261, 0.244, -3.8274, 22.0494, -11.1108, 73.4413, 153.579, g
28.6134, 12.329, 2.6508, 0.4022, 0.2402, 11.4541, 15.1813, 9.8838, 1.338, 160.99, g
33.5981, 14.042, 2.7756, 0.3521, 0.1802, 44.8047, 22.0735, -5.736, 16.463, 180.038, g
66.4347, 17.664, 2.912, 0.3858, 0.2162, 60.8973, 67.7566, 12.2796, 10.237, 219.291, g
34.4067, 15.989, 2.9423, 0.313, 0.1799, -6.4452, 18.3329, -7.4337, 7.166, 160.923, g
23.7691, 10.8291, 2.3811, 0.4948, 0.2723, 12.0606, 18.9078, 4.4044, 12.969, 211.29, g
35.1271, 10.2434, 2.5296, 0.4225, 0.2408, 46.9723, 10.7028, -4.7189, 1.0485, 150.896, g
25.1407, 10.8048, 2.3865, 0.5626, 0.3593, 4.0279, 17.9199, 10.9738, 2.4381, 171.212, g
56.6057, 16.0101, 2.6444, 0.2472, 0.1281, 43.3117, 38.435, 11.2362, 7.617, 238.447, g
77.7269, 28.5435, 3.6814, 0.1608, 0.0944, -89.29, 48.1096, -7.142, 5.68, 241.255, g
76.4172, 23.2299, 2.9759, 0.2167, 0.1179, 43.3646, 59.0817, -7.1795, 9.7797, 261.636, g
55.4206, 22.9117, 3.3071, 0.319, 0.2157, -34.8881, 46.8108, -16.8031, 2.0902, 295.371, g
70.2452, 19.4757, 2.9562, 0.2721, 0.1499, 77.4517, -35.9015, -9.1656, 5.353, 259.379, g
29.5483, 11.7966, 2.3883, 0.4908, 0.2965, 37.0028, -9.5899, 6.3568, 20.7634, 219.026, g
34.6872, 15.5802, 2.5484, 0.396, 0.2249, 1.2197, 23.2029, -8.6914, 4.286, 209.891, g
34.0557, 15.214, 2.6518, 0.3122, 0.1594, -26.4406, -16.1588, -11.1017, 31.791, 86.0526, g
27.4634, 6.955, 2.1875, 0.5714, 0.3344, -12.2795, -11.7199, 4.2132, 8.5588, 169.087, g
25.5298, 12.2168, 2.3856, 0.3992, 0.1996, 17.7841, 14.4982, -3.4568, 41.5557, 128.087, g
37.0689, 16.538, 2.6498, 0.3337, 0.1736, -29.1614, -11.3445, 11.4908, 2.76, 129.665, g
33.8872, 15.3817, 2.5786, 0.4011, 0.215, -31.4705, 20.0251, -8.7236, 4.107, 203.121, g
57.278, 13.6043, 2.8808, 0.2868, 0.1454, -65.7264, 51.378, 9.8678, 1.741, 264.794, g
74.3998, 28.9861, 3.5147, 0.2164, 0.1218, -34.485, 63.2741, 19.7265, 4.3296, 296.273, g
103.02, 23.7979, 3.0045, 0.2138, 0.1331, -144.265, 83.1531, -16.6329, 8.6009, 199.15, g
42.3083, 17.4667, 3.063, 0.2448, 0.125, -1.6417, -18.4165, -7.3354, 1.0036, 178.341, g
72.8137, 34.9071, 3.2667, 0.2922, 0.1631, -0.4914, 18.4641, 20.3378, 12.275, 338.84, g
19.6621, 9.3984, 2.3962, 0.6265, 0.3795, 21.8295, 12.733, 4.3104, 10.2591, 179.981, g
37.0597, 22.8855, 2.9039, 0.2695, 0.1454, 34.8938, 34.3343, -19.3562, 3.6658, 245.11, g
49.1701, 25.8629, 2.6464, 0.5124, 0.2585, -50.407, -31.4249, 16.456, 8.474, 314.395, g
46.2842, 25.4463, 3.1094, 0.1757, 0.089, 62.6102, 19.3928, 16.9034, 5.452, 181.334, g
13.3663, 8.0592, 2.4241, 0.8889, 0.6045, 10.4752, 11.1805, -10.6035, 5.787, 130.23, g
27.8575, 12.7818, 2.5905, 0.4262, 0.2144, 27.2821, 15.8826, 9.1153, 9.754, 240.869, g
30.8784, 17.2585, 2.7589, 0.3693, 0.1925, 31.0391, 19.2528, 5.6373, 13.7391, 186.985, g
41.7981, 19.6858, 3.2026, 0.2659, 0.1515, 12.7696, -31.5654, -9.5015, 3.627, 195.093, g
46.1392, 24.2704, 3.2414, 0.2334, 0.1334, 42.9664, 40.2157, -13.2266, 3.1433, 120.077, g
22.0678, 10.6681, 2.3747, 0.557, 0.2975, -17.0286, -17.382, -5.2847, 35.542, 130.182, g
16.8791, 10.4149, 2.4624, 0.6793, 0.4086, 18.1153, 12.3424, 5.6396, 22.4722, 213.275, g
16.3165, 11.013, 2.2718, 0.6631, 0.4198, 2.8513, -5.0345, -8.4312, 13.689, 266.501, g
39.9975, 25.3932, 3.268, 0.1991, 0.1001, -0.233, 27.034, 14.3708, 13.039, 109.174, g
101.216, 25.0589, 3.3925, 0.1823, 0.0974, 49.5071, 114.48, 19.6086, 0.561, 153.433, g
28.1363, 17.3482, 2.7396, 0.3534, 0.1794, 25.5993, 24.9913, 12.7907, 25.3978, 55.5818, g
80.1359, 34.931, 3.5736, 0.1642, 0.0826, -48.8281, 66.5127, 20.9043, 5.1312, 282.661, g
71.5663, 13.8504, 2.9085, 0.2864, 0.1747, -49.9372, 59.1168, -8.5215, 5.9543, 281.525, g
83.8514, 12.662, 2.4362, 0.4396, 0.2692, -109.118, 52.2503, 8.8363, 2.588, 221.101, g
13.3872, 10.4586, 2.2418, 0.7966, 0.3983, 15.0, -0.5703, 11.9009, 48.4033, 180.765, g
28.6176, 18.6998, 2.9447, 0.3532, 0.188, 6.3629, 25.2265, -11.3296, 4.7349, 246.171, g
70.3028, 26.3295, 2.9566, 0.2044, 0.1033, 66.2029, 41.2638, -9.7278, 6.0446, 222.422, g
44.1482, 16.1695, 2.3729, 0.3814, 0.197, 29.1013, 11.0392, -9.6475, 26.329, 193.915, g
19.4174, 12.5738, 2.4616, 0.5803, 0.361, -13.4007, -16.7375, -4.3015, 63.385, 200.235, g
19.9107, 9.4678, 2.3997, 0.6016, 0.3606, -22.8756, -11.7614, 1.4623, 8.044, 108.082, g
18.5402, 10.1955, 2.233, 0.5848, 0.3538, 21.5747, 11.8282, 0.0, 76.5195, 92.5498, g
19.2814, 14.4914, 2.3064, 0.5235, 0.3136, -6.0002, 16.7003, 0.1864, 33.6702, 46.8615, g
111.817, 34.3484, 3.2641, 0.16, 0.0944, -82.7613, -76.8154, 30.3985, 1.692, 256.2, g
22.5329, 9.0443, 2.3729, 0.6398, 0.3581, -23.1293, -18.2522, 11.1217, 35.6211, 86.7946, g
18.6522, 17.8766, 2.4108, 0.5243, 0.3049, 13.8246, 15.1624, 4.5545, 65.882, 162.854, g
37.0964, 20.6435, 2.8142, 0.3144, 0.1802, 46.9384, 22.3427, -19.2893, 7.886, 215.599, g
97.854, 30.699, 3.9531, 0.1298, 0.0657, 55.569, 79.7741, -17.748, 2.4052, 290.111, g
32.6838, 11.6639, 2.7686, 0.4106, 0.2121, 4.3021, 22.4851, -5.603, 7.3877, 212.383, g
98.9353, 22.7219, 3.3004, 0.1898, 0.1134, -61.1028, 74.1378, 12.3454, 0.647, 337.257, g
78.2925, 22.5372, 2.9365, 0.2546, 0.1372, -39.7707, 52.6223, -16.6503, 0.925, 290.377, g
13.002, 10.93, 2.1319, 0.7528, 0.4613, -13.9187, 6.0316, -9.1771, 62.424, 204.586, g
20.9635, 11.2686, 2.2253, 0.619, 0.4077, -14.0838, -19.8654, -8.5675, 40.2935, 191.965, g
17.9301, 10.1039, 2.3522, 0.6667, 0.3933, 19.5482, 12.795, 5.6509, 83.2347, 242.055, g
97.4933, 36.4169, 4.0082, 0.1183, 0.0608, 79.1005, 84.8883, -21.2947, 1.9247, 304.475, g
