@relation  magic
@attribute FLength numeric
@attribute FWidth numeric
@attribute FSize numeric
@attribute FConc numeric
@attribute FConc1 numeric
@attribute FAsym real[-457.9161,575.2407]
@attribute FM3Long real[-331.78,238.321]
@attribute FM3Trans real[-205.8947,179.851]
@attribute FAlpha numeric
@attribute FDist numeric
@attribute Class {g,h}


@data
34.912, 17.5311, 2.639, 0.3398, 0.194, 13.7388, -26.3934, 9.5327, 5.485, 223.612, g
24.3779, 14.5923, 2.6058, 0.3866, 0.2069, 11.0896, 10.0478, 2.2291, 2.248, 118.019, g
90.5255, 45.2159, 4.0593, 0.0953, 0.0494, -55.9708, 76.0565, -16.9888, 4.046, 283.586, g
21.9771, 6.7315, 2.1021, 0.7194, 0.3913, 24.4014, 10.5652, -6.658, 42.9804, 172.796, g
68.619, 13.7645, 2.6871, 0.3083, 0.1593, 18.6779, 57.7698, 5.6543, 1.9636, 256.718, g
73.6129, 25.178, 3.5681, 0.1795, 0.1015, 27.8167, 76.2647, -20.5203, 1.141, 254.304, g
32.9558, 16.3255, 2.7105, 0.4167, 0.223, -32.9483, -21.6516, 10.1676, 7.371, 235.9, g
23.4293, 15.0895, 2.7513, 0.4858, 0.2952, 10.2046, 17.1517, -5.1196, 15.311, 89.2638, g
30.5799, 17.6846, 2.7063, 0.3383, 0.1976, 31.8659, -15.4914, -13.7831, 3.1547, 188.017, g
32.752, 11.6661, 2.4175, 0.5468, 0.3614, -8.7188, -25.4862, -8.4706, 23.863, 158.232, g
37.9953, 17.6303, 2.5916, 0.356, 0.2318, 43.0104, 27.3013, -14.3472, 10.0049, 223.025, g
28.9475, 20.2296, 2.78, 0.2988, 0.1751, 19.3121, 16.1185, -9.4908, 56.0565, 197.445, g
19.9761, 7.328, 2.1833, 0.741, 0.4033, 2.3635, -9.3424, -5.238, 19.965, 165.975, g
81.8663, 22.5846, 3.0037, 0.2062, 0.1076, -98.9128, 56.3823, 15.6502, 4.4916, 242.715, g
87.1305, 45.278, 4.0839, 0.0946, 0.0516, 35.9765, 77.5289, 36.7874, 3.0206, 262.814, g
70.4825, 23.8289, 3.5782, 0.1783, 0.0992, 58.6184, 71.1424, -6.3053, 4.159, 226.179, g
76.201, 31.0262, 3.3725, 0.1824, 0.0986, -25.9972, 63.1651, 24.3781, 2.0088, 335.855, g
30.817, 15.7507, 2.6561, 0.415, 0.2196, 1.3366, 24.8213, -10.6264, 34.5966, 99.5598, g
105.264, 41.3551, 3.6546, 0.1805, 0.0909, -33.9941, 78.1311, 19.6724, 5.8936, 328.714, g
94.0642, 18.9737, 3.1281, 0.2264, 0.1255, 38.5984, 81.5687, 13.3962, 4.9933, 272.645, g
34.1382, 0.0047, 2.2405, 0.5977, 0.3305, -40.3451, -17.199, 0.0, 2.0E-4, 139.655, g
62.1599, 19.1734, 2.9304, 0.2617, 0.1403, 26.2062, 42.0676, -13.3103, 2.228, 235.656, g
29.9045, 15.1933, 2.7202, 0.4724, 0.2848, 18.9963, 28.622, 7.155, 2.9967, 173.984, g
25.3859, 19.355, 2.7505, 0.3979, 0.262, 2.1886, -12.8104, 15.2668, 0.685, 132.66, g
16.2153, 11.6035, 2.3118, 0.6, 0.3195, 2.8361, -6.8129, -4.9052, 75.817, 122.801, g
67.9392, 23.9354, 3.4596, 0.2141, 0.1102, -56.1803, 44.3933, -11.5944, 5.3057, 275.317, g
12.4392, 12.0404, 2.2, 0.6877, 0.3438, 15.0011, -0.7681, 11.2238, 18.3994, 221.305, g
73.3591, 21.924, 3.258, 0.2059, 0.1074, 63.983, 64.7779, -7.384, 0.3152, 201.318, g
50.3222, 20.8316, 3.1055, 0.2627, 0.1424, 19.4934, 31.8366, 8.5538, 1.8611, 253.047, g
90.2095, 19.0275, 3.022, 0.2129, 0.1098, 81.0268, 99.3898, 5.4586, 3.042, 168.421, g
22.3633, 17.0705, 2.5145, 0.4098, 0.2187, -11.5086, -9.48, 11.8309, 1.9194, 92.7694, g
17.5048, 11.0088, 2.2122, 0.546, 0.316, -0.1748, 3.3504, 5.654, 5.9071, 156.575, g
103.362, 21.7072, 3.2955, 0.2451, 0.136, 50.2421, 105.713, -13.1332, 1.696, 158.329, g
50.5199, 17.5663, 2.9692, 0.2598, 0.1315, 8.4112, 43.074, -14.4995, 12.511, 241.873, g
57.6218, 32.8825, 3.3346, 0.1842, 0.096, 4.6552, 51.444, -20.9246, 2.673, 187.199, g
32.002, 22.0948, 2.6149, 0.2718, 0.1566, -19.6795, -25.2602, -10.9333, 19.576, 157.839, g
27.8081, 18.8811, 2.7825, 0.3746, 0.217, 14.7493, 22.9861, -14.4222, 7.968, 71.6143, g
57.0396, 26.1477, 3.1999, 0.2802, 0.1903, -56.2214, 26.7743, -22.4117, 2.377, 273.673, g
22.0734, 16.2121, 2.5883, 0.4439, 0.2568, -14.9276, -15.5985, 11.1452, 1.283, 181.276, g
18.2936, 12.9298, 2.3918, 0.5233, 0.2819, -0.5436, 7.4971, 6.7502, 43.5251, 59.0353, g
18.2899, 16.9979, 2.4362, 0.5165, 0.2912, 14.9739, 13.8627, 10.3602, 23.367, 197.529, g
29.5024, 14.0183, 2.5982, 0.4212, 0.2308, 7.4738, -10.529, 8.1991, 3.8455, 82.6159, g
33.1412, 18.2692, 2.8695, 0.2876, 0.1641, 22.1164, 20.581, 12.7008, 11.856, 143.47, g
27.9506, 19.63, 2.8149, 0.3262, 0.1708, 14.1589, 14.1282, -13.1226, 18.513, 147.129, g
50.7769, 15.7053, 2.5353, 0.3644, 0.191, 34.1354, 36.8926, -12.7068, 3.9303, 171.382, g
41.4986, 23.3668, 2.8713, 0.2663, 0.15, 60.5456, 23.7276, 17.5422, 11.817, 160.948, g
18.1497, 10.6094, 2.4014, 0.7222, 0.3948, 8.496, -15.7528, 6.5633, 74.8176, 56.1165, g
20.4878, 9.6293, 2.2529, 0.6313, 0.3827, -5.2322, 15.7766, 10.4855, 4.1929, 210.796, g
21.9585, 16.0732, 2.5563, 0.4444, 0.2375, 6.9527, 8.9352, -7.7108, 19.662, 220.263, g
40.6884, 11.1535, 2.7235, 0.3781, 0.1994, -16.0116, 21.5729, -6.7787, 6.2944, 171.584, g
20.5981, 10.6593, 2.4393, 0.6436, 0.3436, 16.7569, 17.5245, 7.0791, 37.747, 50.5289, g
58.8909, 20.3842, 2.9484, 0.2376, 0.1188, 48.7265, 51.1341, -10.6031, 2.718, 258.23, g
58.5807, 36.5795, 3.516, 0.1753, 0.0928, 47.7038, 58.625, -21.7586, 6.582, 150.3, g
26.417, 8.1402, 2.4074, 0.6145, 0.4677, 4.8383, 24.3051, 10.0181, 7.3755, 125.237, g
105.217, 73.1736, 4.1822, 0.072, 0.0388, 89.2509, 98.4422, 73.1276, 2.1215, 163.06, g
20.8279, 7.1696, 2.0881, 0.702, 0.3551, 1.4435, -8.7773, -6.0379, 49.935, 166.977, g
88.3505, 30.1839, 3.1268, 0.3264, 0.2102, -14.1726, -61.5763, -21.4036, 8.3369, 370.066, g
40.2341, 25.8946, 3.0362, 0.2042, 0.1026, 56.4132, -20.9438, -16.2614, 6.2066, 223.564, g
22.0498, 16.529, 2.6866, 0.4486, 0.25, -6.2847, -12.7693, -4.7993, 9.097, 190.807, g
38.0751, 16.0546, 2.7745, 0.3496, 0.2328, 11.1156, -14.5999, -9.4914, 8.0786, 227.148, g
36.651, 15.5952, 2.5139, 0.3798, 0.1976, -9.9137, -33.9712, -7.4388, 10.943, 230.79, g
57.0409, 14.7336, 2.8312, 0.3702, 0.2308, -62.7072, 48.5506, 12.442, 6.78, 278.601, g
43.0287, 22.9664, 3.1273, 0.2439, 0.1317, 44.4516, 41.8777, 7.8542, 21.8794, 92.7433, g
62.6862, 23.7632, 3.2362, 0.2409, 0.1303, -50.357, 49.3294, -13.6863, 1.4357, 277.996, g
26.3201, 13.6678, 2.4099, 0.4202, 0.2121, -32.1474, -18.1186, -10.5491, 0.3082, 262.888, g
16.9257, 11.0041, 2.2625, 0.6339, 0.3579, -3.5048, 7.9115, 7.2225, 88.6483, 167.322, g
36.2652, 16.2752, 2.6803, 0.2651, 0.1347, -1.7525, -15.3032, 10.9965, 5.0774, 134.804, g
37.593, 16.7365, 2.9605, 0.3133, 0.1714, 30.7254, 25.8026, 11.4176, 1.2879, 138.887, g
122.273, 50.8824, 4.3901, 0.0568, 0.0298, 134.135, 95.3013, 33.7007, 1.3933, 242.286, g
42.4526, 15.2802, 2.7007, 0.3008, 0.1863, 41.1634, 25.7461, -3.4215, 11.9391, 122.813, g
19.2617, 17.9343, 2.5792, 0.4506, 0.2516, -20.5137, -15.4653, -6.5563, 48.5785, 109.587, g
38.6741, 20.2022, 2.9405, 0.2362, 0.1244, -8.9323, -22.7626, -11.0834, 3.4588, 119.997, g
32.748, 8.7535, 2.4314, 0.4519, 0.2574, 22.3976, 17.2276, 3.3865, 8.4594, 205.518, g
26.4076, 14.7294, 2.6915, 0.3906, 0.2106, 13.517, -7.4281, -4.8817, 4.7804, 170.996, g
21.6558, 12.2628, 2.5688, 0.5695, 0.3117, 21.7724, 17.3251, 7.6043, 17.935, 173.668, g
32.112, 13.2602, 2.4654, 0.4726, 0.2723, 13.8301, 15.3232, -10.2672, 31.5112, 90.2205, g
13.0005, 10.6432, 2.1658, 0.7577, 0.4949, -13.1121, 2.8342, 7.0106, 48.743, 150.236, g
83.3045, 21.4643, 3.0953, 0.2128, 0.124, -40.8964, 70.6312, -16.6665, 1.494, 300.26, g
67.5356, 28.5682, 3.6705, 0.1676, 0.0898, 35.1468, 70.1802, -11.9984, 2.531, 154.251, g
51.8097, 20.6343, 3.1855, 0.2179, 0.1093, 13.6999, 49.5199, -9.6974, 8.0894, 142.784, g
39.3737, 12.0817, 2.7763, 0.3213, 0.1615, 18.1724, 13.6391, 6.5266, 3.7449, 201.01, g
64.3483, 31.637, 3.5569, 0.149, 0.0759, 29.2215, 59.7345, -26.0566, 14.2235, 163.92, g
32.8882, 13.3841, 2.659, 0.4035, 0.2533, -1.0943, -22.07, -7.3832, 8.0922, 196.129, g
38.8885, 17.7863, 2.8946, 0.2486, 0.1281, -28.7839, -23.494, 7.7041, 10.1466, 160.565, g
31.4908, 10.9882, 2.5575, 0.41, 0.2091, -26.4721, -15.2539, -9.1242, 6.1882, 183.255, g
12.5027, 11.9627, 2.1973, 0.6921, 0.3587, -16.1014, 8.9941, -10.2901, 39.702, 151.754, g
18.5085, 11.5876, 2.3979, 0.68, 0.414, 11.9813, 18.8142, -8.4055, 85.9662, 185.613, g
40.3361, 15.2931, 2.8482, 0.3333, 0.1894, -5.667, 19.472, -5.0618, 12.26, 234.002, g
80.9416, 26.1937, 3.5336, 0.1706, 0.0947, -84.8159, 60.5693, 22.9385, 0.0974, 275.661, g
28.5416, 15.7541, 2.7135, 0.4487, 0.2408, -20.0201, -26.8414, -14.5744, 17.9519, 143.426, g
31.3875, 19.8846, 2.5587, 0.3425, 0.1975, -14.8853, -27.6233, 2.6469, 33.6933, 204.592, g
13.1486, 10.7687, 2.1156, 0.7739, 0.4483, 14.0483, -2.4687, -11.1593, 70.3187, 189.839, g
77.6046, 32.2943, 3.125, 0.282, 0.1819, -10.9527, 57.1265, -17.1458, 3.821, 330.608, g
39.1007, 17.8057, 2.9983, 0.3102, 0.1822, 20.979, 38.5368, -10.1579, 4.659, 227.408, g
70.0891, 22.8547, 3.178, 0.1328, 0.0773, 39.9608, 52.7026, 9.046, 3.2454, 226.962, g
32.3228, 16.6363, 2.9437, 0.3449, 0.1736, 5.7786, 16.9448, 11.1982, 4.6127, 191.308, g
27.4014, 11.8757, 2.4843, 0.4852, 0.2443, 2.4912, 23.6171, 11.3589, 48.202, 223.787, g
29.2374, 13.659, 2.5416, 0.4368, 0.2284, 42.7098, -18.5499, 11.0718, 1.9738, 121.736, g
35.315, 16.4057, 2.6871, 0.3145, 0.1799, 44.3245, 29.9203, -9.4979, 5.231, 151.136, g
84.6723, 18.2798, 2.9605, 0.3001, 0.1561, 35.044, 99.6052, 10.7542, 5.3339, 273.305, g
18.0147, 14.7309, 2.3901, 0.5662, 0.3809, 3.9021, -15.1944, 9.5231, 69.6147, 81.3067, g
12.9531, 11.0009, 2.2822, 0.7311, 0.4621, 13.974, -6.9109, 0.4483, 69.1684, 112.345, g
51.5202, 19.258, 2.6959, 0.2457, 0.1239, -65.5257, 40.6714, 11.2022, 13.747, 154.013, g
71.862, 28.8326, 3.5638, 0.2047, 0.1173, -53.1898, 64.8095, -11.1288, 1.2638, 287.365, g
37.3135, 15.1553, 2.7931, 0.277, 0.1409, 42.6178, 24.4088, -8.6108, 6.6237, 151.793, g
78.1818, 38.0072, 3.6764, 0.2142, 0.1128, -54.817, -43.2986, 13.5114, 0.796, 378.614, g
28.4148, 13.01, 2.4778, 0.5923, 0.4409, 28.2765, 20.1871, 10.6797, 13.6965, 136.651, g
50.6018, 21.8851, 3.0296, 0.2475, 0.1415, 51.4898, 46.9723, -9.7504, 21.9881, 294.823, g
20.3418, 12.8448, 2.5099, 0.5039, 0.2581, -18.4019, -6.987, 5.1613, 11.572, 163.561, g
51.0232, 19.7804, 2.891, 0.2288, 0.1317, 38.3584, 45.9393, 7.6547, 17.353, 114.705, g
22.1067, 16.9431, 2.7435, 0.4116, 0.2356, -0.0932, 18.2243, 9.1987, 7.3063, 182.836, g
30.2259, 15.854, 2.7756, 0.3353, 0.1819, -2.8406, -7.6128, 8.1954, 24.878, 129.45, g
77.481, 24.4619, 3.0124, 0.2974, 0.1569, -36.9952, -30.9218, 18.6103, 1.751, 324.231, g
45.041, 21.7446, 3.2604, 0.2092, 0.1156, 28.9406, 18.7778, 13.4478, 11.531, 206.449, g
91.4389, 28.1738, 3.58, 0.2488, 0.1361, -18.2016, -43.5379, -24.0957, 1.088, 402.724, g
25.3012, 16.2202, 2.5682, 0.5568, 0.3149, -17.2506, -27.258, -14.7233, 48.5567, 228.125, g
33.7548, 11.2156, 2.4921, 0.3736, 0.2077, 16.0017, 22.1589, 7.0006, 11.3175, 198.531, g
28.4957, 17.4665, 2.8351, 0.4137, 0.2303, 7.0179, 16.2612, -10.0685, 45.184, 48.2319, g
61.3352, 19.0376, 2.9836, 0.2513, 0.1438, -87.3769, -29.4839, 17.8461, 9.634, 277.29, g
24.1407, 10.3973, 2.4241, 0.5687, 0.3446, -15.1117, -19.6333, 8.6287, 2.541, 180.903, g
39.7354, 17.432, 2.7892, 0.2632, 0.1357, 27.4178, 31.1119, 4.0029, 0.256, 182.875, g
13.3057, 10.1597, 2.3086, 0.8059, 0.4889, -13.1228, -6.9755, -11.2024, 66.476, 208.31, g
64.587, 28.563, 3.4475, 0.2241, 0.1208, 67.0937, 50.7011, -22.1067, 1.926, 307.242, g
29.1582, 10.0509, 2.3551, 0.4945, 0.2494, -10.862, -12.429, -3.0595, 5.7711, 147.652, g
21.434, 14.7528, 2.3589, 0.4683, 0.2385, -33.9448, 17.357, -6.2743, 10.066, 192.929, g
77.192, 16.2878, 2.9845, 0.2808, 0.1404, 89.3915, 64.4648, -7.8153, 8.446, 254.59, g
52.5964, 25.6208, 2.9518, 0.2939, 0.1603, 19.694, 51.4918, -20.7042, 5.258, 255.029, g
36.7909, 19.7933, 2.8748, 0.2842, 0.1541, 10.1309, 34.4378, -18.1396, 8.0884, 254.084, g
37.7881, 27.329, 2.7101, 0.2885, 0.1706, -12.7274, -15.5314, 18.5424, 7.342, 167.035, g
23.4415, 15.1862, 2.5315, 0.4353, 0.2456, 13.6543, 13.6845, 10.7842, 49.711, 222.705, g
46.5667, 25.5487, 3.5403, 0.194, 0.1059, 24.0793, 41.5627, 14.0566, 13.249, 153.452, g
19.9214, 12.7713, 2.5581, 0.5477, 0.361, 13.8345, 15.1574, 7.9706, 8.3678, 231.332, g
27.4852, 17.0142, 2.6542, 0.3747, 0.1874, 3.743, 24.416, -6.0413, 6.422, 63.0075, g
117.306, 24.6754, 2.9445, 0.2886, 0.1563, 116.222, 90.6799, -29.0852, 0.0969, 342.712, g
46.7488, 9.5968, 2.4983, 0.4635, 0.2746, 22.5199, 40.3481, -9.0636, 0.4583, 218.909, g
42.1289, 16.1025, 2.4969, 0.3121, 0.1704, -37.9885, -22.3351, 14.4754, 12.9801, 220.713, g
48.4137, 17.6279, 3.0533, 0.2574, 0.1305, -52.0346, -29.4894, 14.7127, 0.3636, 217.651, g
74.1398, 23.3213, 2.8516, 0.2421, 0.1246, -66.2239, 32.8741, -11.5187, 0.7406, 262.22, g
66.6671, 14.9063, 3.0007, 0.3295, 0.1692, 56.2458, 70.2166, -8.2287, 0.5477, 252.716, g
24.7542, 15.3671, 2.6693, 0.4304, 0.2666, -10.9095, -15.3471, 7.97, 26.265, 202.563, g
42.8019, 24.0479, 3.1508, 0.2064, 0.1113, -3.5253, -22.1735, -14.5744, 3.034, 146.676, g
41.989, 12.7864, 2.3664, 0.486, 0.2516, 31.4147, 26.8038, 8.2184, 28.063, 85.428, g
29.4778, 19.7679, 2.76, 0.3076, 0.1607, -11.0644, 14.0597, -11.7159, 16.05, 152.973, g
26.7063, 18.6618, 2.8842, 0.3499, 0.1821, 11.9666, 16.8838, 14.2216, 17.71, 89.0357, g
28.0155, 12.7643, 2.5065, 0.4611, 0.2788, 6.0017, -20.6969, -5.7731, 30.92, 91.4822, g
32.6603, 21.8534, 2.8176, 0.2694, 0.1454, -36.7412, -19.3401, -14.8934, 19.681, 105.747, g
56.0434, 23.3478, 2.9098, 0.2265, 0.1237, 12.9185, 52.4391, -16.0983, 1.7181, 193.002, g
36.8727, 15.0899, 3.0204, 0.3225, 0.1703, -7.0212, 22.4359, 10.1139, 2.0174, 200.935, g
71.967, 35.066, 3.6719, 0.1563, 0.0959, -73.1891, 52.2989, 30.2453, 6.811, 283.679, g
61.8217, 14.0563, 2.4116, 0.4496, 0.2616, -88.3227, 47.814, -6.6789, 1.251, 252.886, g
71.1038, 7.1559, 2.525, 0.6299, 0.3328, -23.1515, -43.0173, 8.0829, 1.4405, 338.583, g
36.1546, 7.3768, 2.3608, 0.4444, 0.2331, 23.3872, 17.9313, 5.3122, 6.3767, 81.2112, g
21.5368, 6.9542, 2.055, 0.6872, 0.348, -25.7641, -5.2793, 6.4756, 5.554, 209.005, g
115.948, 52.6694, 4.4133, 0.0597, 0.0352, -87.7005, 90.9207, -21.9716, 1.744, 253.064, g
19.7692, 19.4544, 2.5359, 0.4017, 0.2169, -18.2985, -13.9118, 10.3167, 65.2853, 237.608, g
22.7982, 18.0663, 2.5717, 0.4879, 0.2748, 7.2067, -13.8599, -6.2713, 10.6855, 117.355, g
100.038, 57.3927, 4.2401, 0.089, 0.0481, -65.9405, 67.0984, -16.0677, 2.931, 333.991, g
27.6075, 7.5854, 2.2878, 0.5928, 0.3376, 10.478, -8.0901, 3.8484, 2.676, 147.808, g
25.5801, 15.8765, 2.5276, 0.5193, 0.2923, -8.6292, -17.1298, 14.7861, 3.628, 176.888, g
56.1812, 18.8593, 3.031, 0.2095, 0.1345, 54.2843, 35.6583, 10.7217, 7.318, 203.671, g
31.2839, 19.369, 2.8309, 0.3675, 0.197, -10.8869, -22.0762, -8.2597, 5.898, 154.428, g
95.5353, 16.219, 2.6128, 0.5366, 0.2817, -16.4813, -74.6842, 15.1027, 6.552, 344.887, g
20.1335, 7.3341, 2.1599, 0.7197, 0.3979, -1.244, 7.6737, 5.4455, 57.56, 147.567, g
36.2174, 17.4475, 2.8041, 0.3454, 0.1939, 20.3095, 24.7243, 9.5885, 3.713, 202.864, g
42.8365, 18.4889, 3.0304, 0.2527, 0.131, -36.8778, -25.1251, 7.2787, 0.1562, 197.162, g
17.6926, 10.7532, 2.2577, 0.6022, 0.3287, -2.2635, 7.9581, -6.3275, 15.1814, 238.986, g
20.1664, 10.812, 2.2304, 0.6294, 0.3265, -6.6795, 17.3249, 5.3727, 74.454, 148.084, g
25.0766, 15.1314, 2.5993, 0.4151, 0.2277, 11.9596, 16.6171, 10.0893, 20.4432, 169.707, g
28.9202, 12.5617, 2.4698, 0.4373, 0.2322, 32.4781, 20.3291, 8.073, 24.9379, 176.121, g
74.7209, 29.5317, 3.1461, 0.2229, 0.1211, 61.5817, 68.8218, 30.1167, 18.969, 226.081, g
27.0634, 9.7774, 2.3294, 0.4403, 0.2272, -12.8749, 16.597, -5.5194, 31.108, 158.647, g
30.5089, 15.8601, 2.6609, 0.4367, 0.2303, 3.5959, 16.7796, -10.4328, 6.33, 212.259, g
27.0828, 15.3809, 2.776, 0.4539, 0.2303, 30.1999, 24.9191, -9.786, 3.791, 149.6, g
23.5152, 15.669, 2.8331, 0.4699, 0.2357, 8.0791, 11.0749, 5.2289, 6.411, 167.022, g
56.3022, 21.8228, 3.0312, 0.282, 0.1698, 45.197, 42.6022, -11.2161, 1.2986, 232.56, g
72.3105, 20.7811, 3.049, 0.2144, 0.1184, -94.0293, 46.8973, 16.5033, 0.064, 247.025, g
70.3425, 17.5892, 2.913, 0.2834, 0.1814, 60.0825, 70.6436, -13.317, 9.8881, 258.308, g
53.8028, 32.9317, 3.6384, 0.1885, 0.1024, -40.1283, 38.5475, 18.7867, 5.2892, 298.301, g
92.9499, 23.5875, 2.747, 0.3527, 0.2104, 110.038, -31.81, 22.43, 12.255, 224.661, g
33.1995, 10.5032, 2.5099, 0.3988, 0.2334, 24.6519, -12.7121, 3.5871, 3.651, 220.918, g
26.016, 10.3418, 2.4749, 0.6164, 0.3266, -2.4577, 23.7102, -9.1486, 19.099, 207.792, g
21.8483, 12.7848, 2.3757, 0.4589, 0.2421, -28.5594, -9.35, 8.8048, 28.132, 85.2515, g
20.7297, 12.8606, 2.2867, 0.4548, 0.2506, -16.5516, -9.7549, -6.8576, 7.9853, 168.896, g
18.3345, 12.8692, 2.4057, 0.5619, 0.2849, -3.1215, 11.77, -7.1361, 40.824, 127.44, g
38.0261, 14.9378, 2.6875, 0.4004, 0.231, -35.8383, 15.7637, -12.431, 13.0541, 146.565, g
30.8216, 10.2465, 2.3901, 0.4644, 0.2546, -41.7539, 15.4014, 6.6259, 28.6827, 186.946, g
59.963, 15.0103, 2.9146, 0.3007, 0.1686, -72.8926, 47.3335, 11.0761, 2.592, 257.817, g
88.4638, 26.6695, 3.444, 0.2338, 0.1509, -45.0756, 44.1096, 19.3974, 0.533, 295.65, g
94.6984, 18.5091, 2.8189, 0.2792, 0.1586, -147.426, 67.7843, -9.0978, 5.866, 233.889, g
42.2145, 14.1213, 2.8987, 0.2715, 0.1357, -2.1463, -18.7026, -3.1977, 0.5371, 180.135, g
50.1329, 20.7712, 2.9206, 0.4262, 0.2695, -9.486, 42.4254, 10.372, 2.0888, 331.647, g
20.9711, 7.1236, 2.0354, 0.7005, 0.3548, 24.6388, 9.2732, 6.1364, 8.9281, 182.127, g
38.8245, 16.474, 2.7899, 0.3228, 0.1679, 17.4768, 34.4857, -9.777, 0.804, 254.646, g
52.8238, 12.0126, 2.4735, 0.5513, 0.3109, -65.754, -16.8244, 10.1719, 6.278, 319.447, g
42.4826, 17.1329, 2.6365, 0.3533, 0.1767, 48.9592, 30.9446, 9.2541, 5.978, 180.709, g
18.9505, 12.913, 2.3334, 0.4919, 0.2668, -0.1723, 4.1078, 7.7879, 6.2819, 135.559, g
28.733, 16.4655, 2.8014, 0.3776, 0.1935, 19.9484, 16.9077, -11.1605, 11.8961, 234.124, g
35.1579, 16.1087, 2.6279, 0.3039, 0.1708, 38.9387, 23.953, 14.975, 2.6246, 188.231, g
46.8212, 18.8514, 3.1578, 0.2413, 0.1297, 5.8579, -20.9938, 11.4032, 6.648, 185.857, g
46.9591, 36.5351, 3.696, 0.1516, 0.076, 32.8331, 33.523, 14.256, 4.533, 110.385, g
19.761, 12.2279, 2.4057, 0.499, 0.3163, 0.442, -8.1121, -10.8094, 36.6026, 136.117, g
21.4765, 12.0621, 2.6058, 0.5601, 0.3185, -1.5605, 9.3728, -7.7419, 36.335, 209.941, g
35.5577, 24.3995, 2.8119, 0.2591, 0.1303, 6.2848, -21.9429, 17.7932, 3.314, 280.751, g
29.7627, 23.3493, 3.2034, 0.2623, 0.1606, 8.7653, 20.2408, 14.5303, 0.951, 116.309, g
58.8727, 25.4116, 3.2527, 0.1632, 0.0835, 36.2002, 61.0861, -6.8907, 53.831, 124.927, g
21.4824, 12.6292, 2.3253, 0.4444, 0.2293, 28.1533, 11.1342, 9.8983, 35.8283, 71.743, g
84.9312, 26.6571, 3.548, 0.1665, 0.0913, -61.5873, 66.5324, 14.9757, 1.1373, 268.919, g
59.782, 21.8068, 3.2024, 0.268, 0.1421, -53.8742, 51.5739, 10.1969, 8.4866, 272.835, g
70.217, 18.8949, 3.1154, 0.1947, 0.1031, -111.158, 46.3781, 11.8901, 8.293, 230.3, g
13.3706, 10.4955, 2.1717, 0.7946, 0.4007, 14.9398, 2.0921, 11.9017, 47.994, 180.736, g
20.3254, 12.8782, 2.3811, 0.474, 0.2765, 14.6766, 12.5931, -6.7737, 4.829, 241.909, g
75.4045, 40.178, 3.4087, 0.1178, 0.0599, 68.7596, 60.9121, 12.1566, 13.77, 230.517, g
29.7465, 11.671, 2.3531, 0.4967, 0.3171, 35.0728, 13.8927, 6.3463, 25.441, 192.77, g
23.0242, 13.2275, 2.2188, 0.4471, 0.2326, -25.6063, -10.429, 5.5499, 33.4008, 210.819, g
22.4632, 16.3469, 2.4609, 0.4048, 0.2059, -24.0797, -11.1927, 8.6936, 16.2131, 110.497, g
19.7239, 11.9991, 2.2833, 0.6563, 0.4193, 10.2977, 20.551, 6.8192, 60.3974, 95.4172, g
27.1226, 18.3417, 2.723, 0.4144, 0.2412, -8.365, -5.4101, 15.0415, 39.0678, 50.5404, g
91.573, 37.3135, 3.3333, 0.1875, 0.101, -56.7903, -80.6057, -17.8709, 7.388, 271.107, g
28.0209, 18.9925, 2.8021, 0.3375, 0.1711, -15.1411, -14.9509, -8.975, 27.3043, 89.7217, g
21.7471, 10.5469, 2.2201, 0.6145, 0.4006, 19.606, 20.5637, -11.5252, 16.005, 158.279, g
50.0122, 17.8938, 3.0388, 0.257, 0.1331, 42.9603, 19.7787, -11.2019, 2.8523, 201.766, g
94.0405, 35.4464, 4.07, 0.1071, 0.0554, 35.6285, 80.7777, -21.468, 2.148, 273.855, g
36.8174, 9.5267, 2.4942, 0.4359, 0.242, 17.218, 26.784, -2.3707, 7.2759, 204.873, g
113.486, 32.2434, 3.4706, 0.1645, 0.0882, -72.1478, 64.421, -16.8485, 1.2941, 327.433, g
67.3071, 28.7303, 3.095, 0.2194, 0.133, -38.1019, 52.5158, -23.41, 4.0631, 291.655, g
12.8449, 11.4868, 2.1917, 0.7331, 0.3762, -15.105, 5.0576, -11.632, 51.2589, 182.407, g
21.6375, 16.7437, 2.4564, 0.4965, 0.2605, -9.0926, -16.2297, 11.358, 21.088, 189.92, g
21.3047, 6.9613, 2.0473, 0.7085, 0.3901, 23.5513, 11.6434, -6.331, 82.8039, 245.893, g
91.7756, 29.917, 3.0179, 0.2294, 0.1224, 86.9593, 74.6589, 26.8484, 2.4654, 283.401, g
31.4411, 25.0631, 2.5198, 0.3051, 0.1677, 9.6219, -15.2078, 22.4223, 4.4742, 206.846, g
114.476, 10.5387, 2.567, 0.4797, 0.2561, 95.3054, 92.1562, -7.7853, 1.1708, 244.602, g
35.2689, 18.4724, 2.8331, 0.2922, 0.1652, 2.2985, 25.2277, -11.8835, 12.9944, 159.832, g
31.3812, 16.2673, 2.637, 0.3691, 0.2134, 29.2412, 24.9286, 10.5468, 9.9904, 164.816, g
77.9834, 20.0944, 3.2053, 0.2188, 0.1144, 30.4593, 82.5238, -7.915, 12.316, 212.208, g
29.5468, 9.166, 2.3454, 0.5011, 0.2551, 42.0525, -18.1544, 7.164, 8.4488, 208.981, g
