@relation  magic
@attribute FLength real[4.2835,334.177]
@attribute FWidth real[0.0,256.382]
@attribute FSize real[1.9413,5.3233]
@attribute FConc real[0.0131,0.893]
@attribute FConc1 real[3.0E-4,0.6752]
@attribute FAsym real[-457.9161,575.2407]
@attribute FM3Long real[-331.78,238.321]
@attribute FM3Trans real[-205.8947,179.851]
@attribute FAlpha real[0.0,90.0]
@attribute FDist real[1.2826,495.561]
@attribute Class{g,h}
@inputs FLength,FWidth,FSize,FConc,FConc1,FAsym,FM3Long,FM3Trans,FAlpha,FDist
@outputs Class
@data
17.5918, 10.6484, 2.3729, 0.6229, 0.3369, -21.2632, -10.8721, 5.2913, 20.982, 225.741, g
23.5264, 19.3466, 2.643, 0.3595, 0.2332, 18.7937, 13.6245, -4.6144, 52.2065, 70.9672, g
47.9212, 26.6334, 3.1834, 0.1783, 0.096, 41.2368, 38.3743, -9.5688, 4.251, 255.654, g
33.6992, 20.6143, 2.6069, 0.2991, 0.152, 8.3139, -24.4158, 17.0315, 22.229, 220.931, g
23.2898, 12.6184, 2.6107, 0.5662, 0.3909, 17.0016, 17.9877, 9.4745, 11.726, 122.28, g
89.5444, 25.6436, 3.5707, 0.1827, 0.0963, -62.2558, 80.4365, 12.4215, 2.459, 278.635, g
21.0882, 6.971, 2.0512, 0.7289, 0.4044, 22.7032, 12.6902, 6.1804, 42.201, 177.704, g
68.107, 21.8035, 3.2627, 0.213, 0.1106, 22.5649, 57.5264, 14.1235, 3.902, 260.161, g
75.4579, 23.318, 3.669, 0.1841, 0.0946, 34.7362, 71.8543, -15.5098, 3.952, 243.838, g
37.8835, 12.4431, 2.5752, 0.3298, 0.1662, -25.5734, -25.4924, -3.8536, 6.518, 242.106, g
20.7445, 17.3249, 2.5916, 0.4686, 0.2446, 11.7553, 17.0726, -12.0534, 25.7775, 91.6373, g
39.2972, 16.7651, 2.7882, 0.2801, 0.1507, 24.6147, -23.715, -8.0415, 6.5895, 171.63, g
26.4404, 7.0226, 2.2945, 0.6244, 0.3731, -6.6369, -17.999, -3.8175, 18.463, 162.916, g
47.3516, 11.2472, 2.7054, 0.4138, 0.2414, 58.7, 25.9334, -7.3072, 6.594, 224.921, g
20.6343, 7.0359, 2.1833, 0.7541, 0.4098, 21.9868, 13.0967, -5.8091, 79.2518, 195.738, g
18.1641, 7.0722, 2.2978, 0.8463, 0.471, 6.8624, -9.8466, -4.7293, 14.3451, 175.339, g
86.9287, 23.861, 3.0147, 0.1769, 0.0962, -115.494, 67.8687, -9.7501, 2.3402, 245.899, g
81.6624, 26.8262, 3.7255, 0.1893, 0.1038, 44.8891, 72.5713, 19.2051, 0.3395, 261.226, g
81.8428, 21.4325, 3.5977, 0.1326, 0.0741, 61.393, 75.5197, -11.2675, 2.008, 228.566, g
62.7766, 29.9104, 3.3331, 0.2475, 0.1261, -33.9065, 57.5848, 23.771, 9.9144, 323.094, g
32.2851, 20.7487, 2.9472, 0.3027, 0.1666, 5.2304, 27.5241, 9.8785, 30.388, 79.3781, g
92.595, 24.5334, 3.167, 0.2056, 0.1059, -30.6767, 79.5929, -23.0421, 0.0787, 330.463, g
98.484, 28.6089, 4.014, 0.1099, 0.0551, 29.4484, 81.7236, 20.7354, 0.637, 284.779, g
27.975, 15.9896, 2.6547, 0.392, 0.2027, -34.8216, -23.1474, -16.7027, 10.1631, 134.054, g
58.3387, 19.8153, 3.0404, 0.2487, 0.1262, 34.5057, 29.8649, 14.0494, 5.4681, 242.639, g
29.0889, 13.3365, 2.5459, 0.4154, 0.2148, 22.8066, 22.6222, 9.7382, 1.544, 177.328, g
32.5175, 20.2779, 2.7828, 0.3479, 0.2003, -3.0618, -21.3123, 16.818, 13.229, 134.954, g
12.8539, 11.4698, 2.1717, 0.734, 0.3805, 15.1205, -5.57, -11.5824, 81.2444, 126.504, g
75.0465, 22.0343, 3.1343, 0.2224, 0.1229, -64.9762, 62.2713, -17.4064, 7.7575, 276.47, g
27.1111, 14.7768, 2.5826, 0.3817, 0.2288, 15.8706, -12.3721, 11.6509, 12.4588, 225.281, g
72.5221, 21.6377, 3.2048, 0.1941, 0.097, 70.6315, 65.5715, -13.3125, 0.386, 207.992, g
49.2796, 24.96, 3.1892, 0.2283, 0.1362, 28.0875, 31.771, 13.1595, 3.414, 254.867, g
121.54, 12.7204, 2.3375, 0.4276, 0.2184, 97.1065, 90.6037, -8.3424, 2.8134, 172.702, g
28.1749, 12.494, 2.4526, 0.3845, 0.2099, -14.796, -7.7343, 10.2744, 22.765, 97.1298, g
20.7417, 15.2144, 2.4669, 0.4573, 0.2406, 2.6314, -10.302, -8.5521, 16.395, 151.372, g
103.824, 34.1769, 3.1958, 0.1644, 0.0876, 15.2711, 95.6895, 14.6144, 35.216, 164.426, g
43.2949, 12.6941, 2.7054, 0.3232, 0.1665, 10.1203, 35.6792, -7.3071, 0.5486, 244.195, g
44.3893, 17.5785, 2.7941, 0.3454, 0.1839, 5.5836, 39.0851, -14.7831, 0.084, 187.953, g
52.4722, 23.5699, 3.1558, 0.1963, 0.1065, -22.716, -25.9285, -6.1415, 10.7248, 160.741, g
30.2497, 15.8214, 2.6128, 0.3683, 0.2207, 21.3257, 22.6355, -7.0036, 20.2662, 74.0516, g
52.735, 12.6817, 2.6561, 0.5563, 0.3609, -64.5213, 32.0105, 11.6103, 8.9282, 277.766, g
13.1053, 10.5762, 2.2266, 0.7774, 0.4837, -13.2998, -4.3241, -10.1826, 10.381, 183.961, g
15.1639, 12.1648, 2.2529, 0.6592, 0.3492, -0.3199, 1.518, 5.0515, 41.3022, 68.9062, g
21.3784, 12.8035, 2.3043, 0.4367, 0.2208, 16.3091, 6.6136, 8.6171, 31.0226, 187.951, g
17.3878, 10.8932, 2.2967, 0.596, 0.351, 1.2155, -6.0171, 6.8011, 2.3939, 79.0246, g
28.2788, 13.7217, 2.5664, 0.4858, 0.2809, 22.1734, 22.8593, -11.5038, 20.694, 145.391, g
18.5095, 11.5116, 2.3674, 0.6867, 0.4185, 12.2497, 18.7466, -8.7502, 58.5288, 146.66, g
41.5898, 21.5951, 3.1198, 0.2156, 0.1211, 29.0887, 31.0661, -6.2653, 8.909, 166.164, g
48.8338, 11.2261, 2.7462, 0.3964, 0.2233, 43.7001, 38.4029, 7.4139, 3.631, 162.932, g
30.5634, 12.3542, 2.5916, 0.4661, 0.2369, 4.2251, -19.3062, 10.6886, 85.6181, 61.0844, g
24.0177, 16.4528, 2.6015, 0.418, 0.2215, -0.6816, 15.4814, -14.7638, 4.6955, 209.999, g
23.8479, 12.1111, 2.5145, 0.4404, 0.2217, 7.2266, 4.5911, 5.9242, 11.4981, 218.958, g
33.7922, 21.9821, 3.1755, 0.2964, 0.1499, -14.5338, 15.0484, 9.9533, 8.5072, 166.723, g
18.5594, 10.1974, 2.2355, 0.6047, 0.3459, 21.9107, 11.4938, -4.4105, 17.4835, 50.4178, g
52.8537, 15.8412, 2.8603, 0.3434, 0.1786, 43.4556, 47.8926, 11.4639, 0.2426, 253.247, g
56.5977, 9.269, 2.5682, 0.3351, 0.1743, 50.5667, 44.69, -6.4003, 4.562, 154.621, g
41.0476, 23.8253, 3.0092, 0.2066, 0.1121, 4.0119, 23.1823, -9.0349, 6.121, 123.831, g
86.1808, 58.2923, 3.5283, 0.1597, 0.0911, 52.3378, 94.7966, 64.7861, 26.0415, 140.842, g
17.4031, 11.109, 2.4378, 0.5511, 0.3011, 0.4025, -4.4399, 4.8201, 52.56, 171.206, g
81.7537, 22.9181, 2.9741, 0.3577, 0.198, -26.1529, -66.9286, -11.1344, 0.2053, 359.074, g
55.968, 14.1856, 2.7745, 0.2672, 0.1571, 54.6299, -28.4815, 12.3666, 19.1473, 222.656, g
22.6892, 11.0188, 2.281, 0.6021, 0.3377, -16.0832, -18.8818, -4.3507, 11.3678, 189.22, g
33.2327, 14.4435, 2.5058, 0.3526, 0.1981, 18.4146, -3.9771, -9.8572, 10.291, 222.612, g
31.0074, 22.0149, 2.9511, 0.2876, 0.1505, -4.3861, -19.6534, -14.1832, 20.518, 233.833, g
60.5815, 17.7835, 2.9965, 0.3397, 0.188, -50.4952, 43.4581, 11.611, 6.0049, 281.002, g
50.2744, 29.8464, 3.6069, 0.1951, 0.1042, 27.2243, 42.186, -14.0583, 16.6925, 85.991, g
54.0779, 19.6182, 2.9125, 0.3095, 0.1939, -46.9322, 36.1548, -15.8737, 7.4712, 280.891, g
35.989, 11.6932, 2.4713, 0.4392, 0.2348, -35.6725, 9.7044, 11.5262, 16.9615, 258.973, g
22.4846, 12.964, 2.2776, 0.4591, 0.2507, 0.8333, -8.823, -4.5256, 78.7388, 167.476, g
26.3584, 14.5054, 2.4289, 0.3464, 0.1993, -8.242, -14.9746, 8.7465, 22.106, 128.517, g
42.8176, 17.1172, 2.9474, 0.2743, 0.1891, 31.9148, 31.5061, -6.1019, 1.9292, 139.977, g
125.281, 26.6265, 3.1958, 0.1854, 0.1061, 112.725, 112.466, 12.5443, 2.935, 199.092, g
40.3756, 23.5152, 2.7774, 0.2387, 0.1194, 50.5773, 38.3548, 16.3403, 6.978, 130.919, g
22.5967, 11.999, 2.3589, 0.512, 0.3042, -28.3095, 3.7697, -9.5853, 56.553, 116.499, g
36.328, 15.3849, 2.7118, 0.3573, 0.1816, -16.9161, -15.0475, 11.495, 12.0273, 116.339, g
21.9693, 10.1512, 2.3424, 0.6227, 0.3977, 20.2552, 20.192, -11.5115, 5.762, 200.756, g
12.9383, 11.1055, 2.1287, 0.7361, 0.4498, 14.2672, -7.3614, -7.5549, 15.001, 172.745, g
17.5084, 10.4688, 2.4425, 0.6282, 0.3773, 19.6975, 12.1284, 3.3264, 44.4946, 172.133, g
23.3751, 12.5305, 2.3243, 0.5924, 0.3104, 28.3051, 4.9827, -7.8915, 33.8435, 94.5324, g
26.8971, 19.2128, 2.7657, 0.319, 0.1655, -12.9068, 4.6154, 8.1139, 41.065, 152.596, g
91.9847, 26.1815, 3.5952, 0.2189, 0.1264, -34.8518, 71.2449, -10.8179, 4.536, 295.34, g
84.3673, 16.2703, 2.6107, 0.5907, 0.4032, 57.5241, 63.4487, 16.7601, 12.706, 137.916, g
39.1431, 20.9245, 2.8739, 0.2567, 0.1504, 22.0114, 36.095, -15.6353, 14.8637, 131.863, g
40.0059, 18.2218, 2.9101, 0.278, 0.1691, 22.4953, 15.8917, -2.6572, 4.611, 201.515, g
53.5736, 25.803, 3.5737, 0.1956, 0.0986, 39.2808, 58.4267, 14.9922, 7.596, 171.407, g
34.0974, 15.3949, 2.4749, 0.3719, 0.1859, 4.1227, -22.6602, -12.5063, 4.829, 199.522, g
31.8987, 23.787, 2.9462, 0.2377, 0.1375, -32.1377, -9.3855, -13.76, 5.2291, 149.742, g
18.7091, 10.3988, 2.1931, 0.5192, 0.2724, -25.3147, -6.2981, 2.6795, 0.091, 182.532, g
12.6919, 11.7118, 2.1414, 0.7148, 0.3718, -15.4367, 7.1163, -11.2249, 76.277, 149.275, g
24.5623, 0.0, 2.1414, 0.7365, 0.4368, 24.8016, 16.9511, 0.0, 77.6551, 186.17, g
37.9977, 21.6524, 2.9474, 0.2517, 0.1337, -5.5474, 20.436, -18.2256, 5.49, 250.65, g
70.9653, 20.5648, 3.337, 0.1694, 0.0904, -92.0304, 55.5307, 18.032, 1.534, 269.253, g
31.3363, 10.0005, 2.4456, 0.4839, 0.2634, -18.2729, -24.6263, 6.8461, 10.025, 138.553, g
27.6461, 12.1572, 2.6928, 0.4179, 0.2241, -22.5774, -23.6784, -8.1852, 4.9577, 204.639, g
12.5969, 11.8327, 2.2266, 0.6944, 0.3769, 16.1353, -9.8924, 7.468, 56.6622, 192.025, g
78.8116, 28.7278, 3.5756, 0.2011, 0.108, -19.3556, 72.7752, -18.0107, 2.442, 340.083, g
42.6868, 19.2865, 3.071, 0.2607, 0.138, 17.4673, 41.7046, 10.7413, 4.8021, 234.337, g
63.9655, 26.6584, 3.7121, 0.1744, 0.0987, 46.6175, 55.6288, -13.0858, 5.7611, 228.0, g
23.0256, 13.2356, 2.4857, 0.5131, 0.3121, 5.3137, 17.1076, -9.1623, 17.3342, 189.92, g
27.6996, 12.8585, 2.7016, 0.4453, 0.2594, -3.5011, 18.6738, -8.9501, 26.6481, 222.431, g
33.1065, 11.8138, 2.3191, 0.4221, 0.2182, 48.3987, -19.1853, -6.1835, 4.0681, 137.834, g
43.721, 23.5163, 3.1587, 0.2096, 0.1155, 38.8419, 28.3415, 10.336, 7.992, 146.153, g
96.8724, 27.5535, 3.1256, 0.1947, 0.1127, 21.1073, 96.471, -23.4008, 6.0195, 260.204, g
20.6112, 17.6015, 2.2911, 0.4962, 0.2788, 11.3106, -13.1724, -7.8231, 65.696, 71.1747, g
28.5069, 21.9304, 2.673, 0.3248, 0.1688, 12.2205, -19.926, 10.2982, 67.511, 106.735, g
48.9883, 13.8838, 2.8306, 0.2511, 0.1292, -44.3238, 29.3484, -7.4223, 8.287, 153.18, g
74.7915, 22.9493, 2.9836, 0.2264, 0.1137, -45.5277, 69.2272, -12.5623, 11.45, 295.343, g
43.964, 25.5927, 3.479, 0.1958, 0.1011, 48.367, 22.1145, 10.4792, 2.9782, 156.744, g
87.7847, 22.4011, 2.9829, 0.2985, 0.1586, -89.7125, -44.7121, -8.9452, 2.0092, 368.684, g
23.8641, 22.2821, 2.7336, 0.3546, 0.193, 26.6777, 20.5925, 15.1969, 39.8008, 136.096, g
53.2494, 30.1739, 3.0022, 0.2368, 0.1259, 51.8209, 44.1646, -15.4511, 2.9517, 290.654, g
30.3706, 22.2166, 3.0177, 0.3005, 0.1531, -18.1745, -15.7373, 9.9684, 6.7334, 160.596, g
58.1746, 22.3844, 3.1623, 0.19, 0.0967, 43.1332, 38.4787, 13.1044, 14.438, 98.5945, g
22.6828, 10.0152, 2.3674, 0.5408, 0.2725, -4.197, 16.9618, -10.3244, 6.211, 182.619, g
27.8701, 22.266, 3.1041, 0.2526, 0.1341, 5.6966, -10.3258, 6.2291, 18.606, 133.023, g
79.0219, 27.9276, 3.0416, 0.3289, 0.1922, -69.1081, -57.9233, 13.507, 1.202, 330.15, g
44.5095, 21.3266, 2.9467, 0.2634, 0.143, 36.3432, 14.4895, 15.9669, 2.472, 203.496, g
91.7205, 47.5454, 3.9939, 0.1362, 0.0687, -52.1311, -54.4754, 34.1139, 0.982, 387.442, g
30.288, 12.8258, 2.4601, 0.3882, 0.2409, -28.9176, -17.866, 6.5964, 26.8446, 229.35, g
27.2607, 17.4652, 2.4778, 0.3727, 0.188, 11.3212, 12.6389, 15.0341, 10.741, 200.478, g
22.0114, 18.5969, 2.8048, 0.3824, 0.2045, 12.7294, 14.4986, -10.6666, 35.946, 51.9799, g
58.4743, 20.9718, 3.0598, 0.2126, 0.1076, -76.9438, -36.8528, 14.5579, 4.336, 250.777, g
25.2017, 10.3461, 2.3191, 0.494, 0.2902, -8.9005, -18.1472, -7.456, 1.9439, 172.782, g
35.0575, 19.9323, 2.8876, 0.2876, 0.1483, 29.6089, 30.2589, 5.0611, 1.273, 187.037, g
23.9355, 15.7287, 2.4393, 0.4836, 0.2564, -20.9615, -11.3804, 7.0833, 86.6051, 211.768, g
75.0145, 24.7537, 3.4029, 0.1748, 0.09, 65.293, 55.901, -11.0179, 2.5791, 305.393, g
22.2442, 11.3451, 2.5735, 0.5581, 0.3298, -6.2041, -19.0011, -6.9374, 6.6462, 147.737, g
21.6457, 12.6951, 2.4005, 0.4573, 0.2366, -29.5819, 6.9841, 8.7935, 30.9668, 204.558, g
80.6137, 27.269, 3.0754, 0.1925, 0.1072, 98.042, 68.3545, 13.9029, 3.298, 250.519, g
53.9679, 25.405, 3.0243, 0.2175, 0.1121, 16.7438, 50.671, -11.1705, 8.986, 261.066, g
31.741, 19.3926, 2.64, 0.3024, 0.1592, 14.7127, 25.2396, -11.3593, 10.898, 271.184, g
45.4241, 15.3792, 2.9159, 0.2536, 0.128, -29.4628, -10.2001, 11.1693, 7.295, 176.706, g
12.7824, 11.5799, 2.0314, 0.7256, 0.3767, 15.2348, -6.2252, 11.4563, 68.3548, 226.328, g
46.7996, 28.0491, 3.2139, 0.1778, 0.0975, 23.1562, 35.179, 18.519, 18.651, 155.62, g
18.8614, 12.4778, 2.4822, 0.5931, 0.3806, 14.5851, 15.8814, 7.9247, 17.8187, 237.282, g
30.7238, 26.8029, 2.9727, 0.2694, 0.156, 3.6902, 22.0893, -16.9203, 22.799, 66.2526, g
94.6741, 33.5956, 3.9912, 0.1232, 0.0616, 108.849, 80.329, 19.1019, 1.437, 305.609, g
41.671, 17.1878, 3.0654, 0.2822, 0.157, 18.3394, 36.2814, -6.557, 5.7949, 227.657, g
44.1068, 18.0102, 2.7139, 0.3304, 0.1671, -38.0924, -19.9217, -8.9393, 2.7663, 220.962, g
61.3543, 16.2208, 2.7749, 0.2351, 0.1352, -62.543, -29.7386, 9.3806, 6.0857, 212.947, g
76.3259, 28.009, 3.288, 0.1947, 0.1239, -65.7738, 43.6336, 21.1378, 3.6015, 260.839, g
68.222, 13.291, 2.8179, 0.3513, 0.2137, 54.4541, 66.8235, -9.323, 8.2019, 240.263, g
29.1833, 20.3191, 2.5641, 0.4229, 0.2169, -15.6993, -18.1053, -9.3697, 26.398, 200.807, g
31.9122, 14.2005, 2.5263, 0.4494, 0.2664, 5.984, -22.063, -14.27, 3.3657, 136.97, g
46.2915, 16.0328, 2.7756, 0.3403, 0.192, 49.9706, 33.3653, -12.7979, 38.707, 75.5234, g
27.4478, 13.557, 2.382, 0.4315, 0.2552, -17.2792, 15.5032, -6.6386, 40.505, 150.175, g
27.4917, 8.5165, 2.3541, 0.6018, 0.3473, 10.8076, 21.1234, 1.7764, 4.18, 90.3423, g
36.0474, 9.6582, 2.5993, 0.4478, 0.2553, 10.7562, -27.961, 10.5147, 18.862, 87.9567, g
39.9641, 11.9567, 2.6604, 0.3388, 0.2022, -28.4351, -28.1013, -2.9941, 6.987, 109.072, g
61.3416, 24.4418, 3.5471, 0.1549, 0.0785, 3.6469, 60.7341, -8.9958, 0.8541, 186.119, g
40.0284, 16.5307, 2.9348, 0.3126, 0.1842, -19.2515, 22.1593, 13.3917, 2.184, 190.811, g
66.0574, 23.4257, 3.0408, 0.2394, 0.1234, -78.4668, 37.3598, 12.0314, 11.302, 281.62, g
61.4489, 24.0428, 3.2683, 0.1822, 0.0925, -101.756, 37.3025, 14.8199, 7.3758, 262.074, g
75.5011, 17.0911, 2.9773, 0.451, 0.2482, 1.1458, -49.4256, -8.9153, 1.1556, 341.699, g
26.5291, 15.9191, 2.5988, 0.4005, 0.2481, 24.6018, 21.35, 9.8111, 1.578, 84.1926, g
23.8305, 8.5612, 2.4014, 0.6548, 0.3988, -26.4887, -10.6839, 9.6172, 9.3104, 213.813, g
105.033, 46.2846, 4.2755, 0.0736, 0.0406, -68.7262, 82.1337, 29.8384, 3.9102, 271.041, g
21.1505, 7.0203, 2.1688, 0.7119, 0.3831, -23.6547, -11.3333, 6.2385, 29.3485, 237.31, g
42.027, 19.8294, 2.5378, 0.2928, 0.1493, 10.6125, -21.2785, -11.3906, 4.897, 118.085, g
91.3763, 33.8905, 3.8081, 0.165, 0.0877, -75.5898, 68.6722, -13.9476, 3.0507, 345.136, g
25.5805, 17.8441, 2.6571, 0.4053, 0.2302, 13.2119, -8.2515, -14.7949, 1.8043, 144.022, g
24.7655, 17.8989, 2.5502, 0.307, 0.1592, -9.3047, -15.7562, 7.0011, 5.887, 173.376, g
67.8641, 18.5765, 3.1082, 0.1988, 0.1002, 52.903, 53.2713, 14.0758, 2.5919, 211.423, g
29.1855, 17.7624, 2.6689, 0.3215, 0.179, -14.0744, -25.8882, 10.013, 38.222, 157.295, g
106.983, 41.799, 3.5201, 0.2062, 0.1224, -50.1167, -69.1267, -35.7643, 0.4318, 330.752, g
18.8495, 11.5078, 2.3674, 0.6352, 0.3326, 11.491, 18.224, 6.6396, 65.3027, 148.866, g
26.3101, 12.0873, 2.4843, 0.5574, 0.3066, 22.49, 23.7883, 9.4817, 14.572, 206.077, g
41.3527, 11.3559, 2.2911, 0.4348, 0.2225, -41.9522, -22.2029, 6.5168, 9.469, 198.14, g
22.5539, 9.7776, 2.2068, 0.559, 0.2888, -4.0544, 16.5945, 10.4839, 9.215, 236.65, g
19.4433, 14.7756, 2.4273, 0.5458, 0.3308, -2.3428, 15.6273, 7.9397, 64.4617, 149.542, g
34.2809, 17.5006, 2.8678, 0.3349, 0.1783, 9.9103, 21.069, 14.6616, 0.2299, 167.953, g
28.7399, 6.2873, 2.3139, 0.6456, 0.4102, 29.3165, 21.5648, -4.4403, 19.7509, 177.942, g
71.2165, 31.2844, 3.5004, 0.1479, 0.0769, 61.683, 69.656, 23.0812, 13.0114, 220.547, g
32.3988, 21.6611, 2.9874, 0.2851, 0.158, -7.4064, 21.2979, -6.6219, 34.772, 157.905, g
26.7498, 15.6235, 2.7235, 0.3781, 0.2013, 7.5013, 19.633, -8.3525, 15.4262, 214.837, g
30.9136, 13.2071, 2.6902, 0.3755, 0.2031, 43.9834, 14.6628, -7.6709, 11.2674, 149.848, g
29.5149, 15.1711, 2.8106, 0.3697, 0.2049, 3.3765, 17.0961, -7.5056, 9.6888, 169.451, g
53.7411, 15.5309, 2.78, 0.2805, 0.1419, 50.0957, 37.6512, -13.0556, 26.16, 236.574, g
81.8524, 27.0644, 3.3412, 0.1901, 0.1251, -94.2813, 59.1152, 25.6115, 2.8559, 236.44, g
77.7161, 30.1417, 3.8886, 0.1406, 0.0711, 44.8366, 63.5847, -23.6233, 1.0204, 261.15, g
68.4131, 23.1206, 3.023, 0.2418, 0.1257, -29.8501, 36.9312, -18.3673, 2.9291, 300.914, g
64.6445, 28.8301, 2.7168, 0.3186, 0.1679, 104.88, -54.6747, -6.9935, 10.304, 261.443, g
32.2731, 12.8275, 2.3483, 0.3856, 0.213, 32.5539, -15.3179, -5.9688, 14.4105, 215.423, g
35.5793, 19.1013, 3.0284, 0.3091, 0.1719, -5.288, 22.0654, 12.1228, 12.398, 206.159, g
33.2252, 13.57, 2.5735, 0.4619, 0.2577, -27.9605, -15.7714, -9.7642, 15.71, 76.5837, g
24.3134, 16.608, 2.4354, 0.3376, 0.1817, -9.9913, -5.1129, 13.4901, 11.9691, 171.53, g
21.5549, 12.0299, 2.4224, 0.552, 0.3195, -0.9938, 7.559, -6.7381, 45.4834, 129.024, g
42.8176, 17.5801, 2.6915, 0.3683, 0.2004, -41.91, 7.2154, -12.3568, 4.9361, 125.49, g
30.208, 7.9626, 2.1931, 0.5128, 0.266, -40.7532, 14.632, -5.1431, 5.508, 197.854, g
58.6891, 15.5086, 2.786, 0.3306, 0.2021, -64.4703, 47.0768, -9.1711, 1.7099, 266.071, g
89.102, 22.2456, 3.307, 0.1894, 0.1092, -41.9241, 69.5356, 7.5609, 4.472, 299.979, g
102.45, 27.5832, 3.0728, 0.208, 0.1129, -166.114, 79.8849, 23.9538, 9.451, 197.165, g
61.0366, 21.3336, 2.7828, 0.2143, 0.1113, -8.4173, -52.2643, -17.355, 1.615, 174.064, g
67.6011, 25.9772, 3.0962, 0.2941, 0.1494, -3.3199, 31.6754, 11.2731, 1.37, 326.562, g
25.5909, 0.0, 2.1414, 0.7365, 0.4152, 27.1843, 14.455, 0.0, 16.345, 184.646, g
41.2802, 17.6486, 2.8993, 0.3443, 0.1784, 28.8183, 37.2935, -11.7042, 14.077, 253.827, g
59.5815, 20.1643, 2.6551, 0.5221, 0.2887, -51.671, -39.2618, 18.0153, 7.0357, 346.257, g
55.9692, 23.7766, 3.0408, 0.2021, 0.1033, 71.9799, 24.7609, 13.5666, 3.2503, 175.683, g
18.8406, 12.7065, 2.3936, 0.5657, 0.305, 15.5, 13.6196, 4.7478, 4.5583, 133.906, g
23.5813, 0.0, 2.1477, 0.7687, 0.4235, 24.2345, 16.6562, -1.0E-4, 12.5074, 239.929, g
31.5256, 7.4577, 2.3324, 0.6093, 0.3837, 33.1918, 21.022, -7.3445, 10.2785, 189.48, g
43.0627, 24.468, 3.1593, 0.2432, 0.1452, 5.9946, -36.3161, 9.428, 2.85, 188.651, g
48.8058, 34.6768, 3.6885, 0.1516, 0.0868, 37.4582, 38.7533, -7.6062, 1.4845, 116.025, g
28.3396, 6.8049, 2.2175, 0.5636, 0.2879, -8.3458, -15.8779, 1.7177, 35.715, 138.106, g
19.5683, 12.8453, 2.4091, 0.4834, 0.2476, 10.6271, 10.2146, -7.9696, 29.1592, 210.945, g
22.4678, 0.0, 2.2418, 0.7564, 0.4327, -2.4071, 11.428, 1.0E-4, 0.0, 297.593, g
33.2272, 27.2944, 3.0658, 0.2544, 0.1285, 4.6903, 24.3646, 15.5226, 29.984, 115.601, g
87.487, 33.0007, 3.5659, 0.1628, 0.0825, 53.2477, 106.885, 15.257, 12.056, 115.757, g
33.4044, 24.8757, 2.8379, 0.2513, 0.1387, 31.8588, 21.0436, 15.2057, 29.609, 59.978, g
81.4536, 20.3701, 3.381, 0.2354, 0.152, -53.6616, 67.2432, 11.2162, 5.2231, 276.536, g
67.3393, 20.0735, 2.8727, 0.2373, 0.1213, -57.8128, 50.1302, 4.2402, 0.4888, 283.35, g
74.5996, 18.6462, 3.0058, 0.2585, 0.1505, -129.214, 59.7841, 13.0292, 2.591, 231.935, g
12.6701, 11.7428, 2.0394, 0.7123, 0.3699, 15.4757, -7.2067, 11.194, 82.2488, 189.34, g
30.4186, 19.6837, 2.8395, 0.4009, 0.2583, 4.2864, 13.9833, -17.0272, 6.1324, 238.562, g
71.7643, 25.328, 2.8172, 0.3123, 0.1759, 67.2804, 59.3279, 13.0951, 6.9898, 221.046, g
35.0935, 14.411, 2.6532, 0.4267, 0.2211, 35.2548, 9.6713, 10.4039, 7.5143, 193.408, g
19.1572, 7.0447, 2.2214, 0.8228, 0.4174, -20.328, -12.7218, 2.8133, 41.337, 196.529, g
23.9073, 12.3949, 2.2923, 0.6071, 0.375, -25.7692, -13.9242, -4.2336, 3.145, 111.872, g
24.7067, 14.5735, 2.4108, 0.501, 0.2738, 6.03, 11.5113, 12.5287, 75.425, 101.517, g
31.1134, 21.4521, 2.8745, 0.255, 0.1422, -8.5077, 18.2, 11.4588, 65.437, 50.7078, g
97.719, 31.3451, 3.0959, 0.2839, 0.1969, -80.2914, -80.3631, -20.8974, 9.5897, 279.075, g
36.1792, 23.6883, 3.1297, 0.2025, 0.1027, -21.4756, -7.1112, 9.8583, 18.8627, 89.4831, g
22.1208, 10.4853, 2.2095, 0.5741, 0.3302, 22.1506, 19.2172, -10.9631, 63.6052, 159.272, g
35.7062, 19.2807, 2.7871, 0.2857, 0.1445, 52.2812, 19.3887, -12.6915, 0.762, 210.396, g
87.1478, 30.1456, 3.5906, 0.1535, 0.0805, 35.3944, 81.1524, -19.9712, 2.152, 291.692, g
31.3662, 15.6784, 2.688, 0.3877, 0.2328, 8.6684, 25.3387, -7.7915, 9.4083, 203.315, g
104.872, 31.7432, 3.7156, 0.1524, 0.0946, -85.576, 78.4918, -17.3348, 0.604, 335.745, g
77.0216, 22.1833, 3.3844, 0.1741, 0.0897, -28.0933, 45.2733, 13.7054, 1.666, 276.477, g
12.968, 11.2631, 2.1351, 0.7473, 0.3993, -14.9313, 5.6859, 11.5159, 55.5492, 197.405, g
21.974, 11.53, 2.3201, 0.6077, 0.3086, -10.7185, -20.5018, -9.209, 23.452, 192.441, g
29.6097, 15.5349, 2.3608, 0.488, 0.2636, 31.3172, 22.9959, 15.0313, 60.281, 246.735, g
105.958, 66.7134, 4.3649, 0.0686, 0.0345, 96.0039, 69.9438, 23.6269, 3.726, 303.839, g
30.8293, 24.121, 2.8075, 0.2679, 0.1394, 18.1533, -15.122, 17.7868, 16.393, 209.02, g
