@relation  movement_libras
@attribute 1st_coordinate_abcissa numeric
@attribute 1st_coordinate_ordinate numeric
@attribute 2st_coordinate_abcissa numeric
@attribute 2st_coordinate_ordinate numeric
@attribute 3st_coordinate_abcissa numeric
@attribute 3st_coordinate_ordinate numeric
@attribute 4st_coordinate_abcissa numeric
@attribute 4st_coordinate_ordinate numeric
@attribute 5st_coordinate_abcissa numeric
@attribute 5st_coordinate_ordinate numeric
@attribute 6st_coordinate_abcissa numeric
@attribute 6st_coordinate_ordinate numeric
@attribute 7st_coordinate_abcissa numeric
@attribute 7st_coordinate_ordinate numeric
@attribute 8st_coordinate_abcissa numeric
@attribute 8st_coordinate_ordinate numeric
@attribute 9st_coordinate_abcissa numeric
@attribute 9st_coordinate_ordinate numeric
@attribute 10st_coordinate_abcissa numeric
@attribute 10st_coordinate_ordinate numeric
@attribute 11st_coordinate_abcissa numeric
@attribute 11st_coordinate_ordinate numeric
@attribute 12st_coordinate_abcissa numeric
@attribute 12st_coordinate_ordinate numeric
@attribute 13st_coordinate_abcissa numeric
@attribute 13st_coordinate_ordinate numeric
@attribute 14st_coordinate_abcissa numeric
@attribute 14st_coordinate_ordinate numeric
@attribute 15st_coordinate_abcissa numeric
@attribute 15st_coordinate_ordinate numeric
@attribute 16st_coordinate_abcissa numeric
@attribute 16st_coordinate_ordinate numeric
@attribute 17st_coordinate_abcissa numeric
@attribute 17st_coordinate_ordinate numeric
@attribute 18st_coordinate_abcissa numeric
@attribute 18st_coordinate_ordinate numeric
@attribute 19st_coordinate_abcissa numeric
@attribute 19st_coordinate_ordinate numeric
@attribute 20st_coordinate_abcissa numeric
@attribute 20st_coordinate_ordinate numeric
@attribute 21st_coordinate_abcissa numeric
@attribute 21st_coordinate_ordinate numeric
@attribute 22st_coordinate_abcissa numeric
@attribute 22st_coordinate_ordinate numeric
@attribute 23st_coordinate_abcissa numeric
@attribute 23st_coordinate_ordinate numeric
@attribute 24st_coordinate_abcissa numeric
@attribute 24st_coordinate_ordinate numeric
@attribute 25st_coordinate_abcissa numeric
@attribute 25st_coordinate_ordinate numeric
@attribute 26st_coordinate_abcissa numeric
@attribute 26st_coordinate_ordinate numeric
@attribute 27st_coordinate_abcissa numeric
@attribute 27st_coordinate_ordinate numeric
@attribute 28st_coordinate_abcissa numeric
@attribute 28st_coordinate_ordinate numeric
@attribute 29st_coordinate_abcissa numeric
@attribute 29st_coordinate_ordinate numeric
@attribute 30st_coordinate_abcissa numeric
@attribute 30st_coordinate_ordinate numeric
@attribute 31st_coordinate_abcissa numeric
@attribute 31st_coordinate_ordinate numeric
@attribute 32st_coordinate_abcissa numeric
@attribute 32st_coordinate_ordinate numeric
@attribute 33st_coordinate_abcissa numeric
@attribute 33st_coordinate_ordinate numeric
@attribute 34st_coordinate_abcissa numeric
@attribute 34st_coordinate_ordinate numeric
@attribute 35st_coordinate_abcissa numeric
@attribute 35st_coordinate_ordinate numeric
@attribute 36st_coordinate_abcissa numeric
@attribute 36st_coordinate_ordinate numeric
@attribute 37st_coordinate_abcissa numeric
@attribute 37st_coordinate_ordinate numeric
@attribute 38st_coordinate_abcissa numeric
@attribute 38st_coordinate_ordinate numeric
@attribute 39st_coordinate_abcissa numeric
@attribute 39st_coordinate_ordinate numeric
@attribute 40st_coordinate_abcissa numeric
@attribute 40st_coordinate_ordinate numeric
@attribute 41st_coordinate_abcissa numeric
@attribute 41st_coordinate_ordinate numeric
@attribute 42st_coordinate_abcissa numeric
@attribute 42st_coordinate_ordinate numeric
@attribute 43st_coordinate_abcissa numeric
@attribute 43st_coordinate_ordinate numeric
@attribute 44st_coordinate_abcissa numeric
@attribute 44st_coordinate_ordinate numeric
@attribute 45st_coordinate_abcissa numeric
@attribute 45st_coordinate_ordinate numeric
@attribute Class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}


@data
0.72921, 0.78472, 0.73114, 0.78241, 0.72727, 0.78472, 0.72727, 0.78241, 0.71567, 0.77778, 0.66151, 0.77315, 0.61702, 0.76852, 0.56093, 0.76157, 0.51451, 0.75231, 0.49516, 0.75, 0.49516, 0.74769, 0.5087, 0.74074, 0.55513, 0.71065, 0.61509, 0.65972, 0.67118, 0.625, 0.70986, 0.59954, 0.72534, 0.59259, 0.7234, 0.59259, 0.70213, 0.58796, 0.66151, 0.56481, 0.61896, 0.51852, 0.57834, 0.4838, 0.53772, 0.46296, 0.4971, 0.44444, 0.48356, 0.44444, 0.48936, 0.44213, 0.52224, 0.42593, 0.58027, 0.39583, 0.63443, 0.35648, 0.68472, 0.31713, 0.72921, 0.28704, 0.74855, 0.27778, 0.74662, 0.27778, 0.73114, 0.27083, 0.69632, 0.24306, 0.6499, 0.20833, 0.60155, 0.17824, 0.55706, 0.15972, 0.5087, 0.15741, 0.47389, 0.15509, 0.47582, 0.15509, 0.4913, 0.14352, 0.53385, 0.10417, 0.59768, 0.060185, 0.65184, 0.034722, 11
0.60542, 0.63657, 0.60542, 0.63426, 0.60542, 0.63426, 0.60542, 0.63194, 0.60735, 0.62269, 0.59768, 0.59954, 0.58027, 0.5625, 0.55899, 0.52546, 0.53578, 0.49537, 0.51064, 0.46991, 0.48549, 0.45833, 0.46035, 0.45833, 0.4352, 0.47222, 0.41779, 0.49074, 0.40232, 0.50694, 0.39265, 0.53241, 0.38878, 0.56944, 0.39458, 0.61574, 0.39458, 0.64583, 0.38878, 0.67361, 0.38104, 0.68519, 0.37524, 0.69444, 0.3617, 0.69444, 0.34816, 0.69213, 0.33269, 0.68519, 0.31528, 0.66898, 0.30174, 0.6412, 0.29207, 0.61343, 0.294, 0.57407, 0.29787, 0.53241, 0.29594, 0.48611, 0.28627, 0.44676, 0.27273, 0.41435, 0.24952, 0.39352, 0.21277, 0.38657, 0.18182, 0.39815, 0.16441, 0.40972, 0.15861, 0.4213, 0.16441, 0.45833, 0.18375, 0.5, 0.19729, 0.53472, 0.20116, 0.56481, 0.19342, 0.59259, 0.17795, 0.61574, 0.16054, 0.63657, 12
0.75629, 0.75, 0.75242, 0.76389, 0.75435, 0.75926, 0.75435, 0.75231, 0.74855, 0.74537, 0.74662, 0.71528, 0.75048, 0.68056, 0.75048, 0.64352, 0.74662, 0.60417, 0.74081, 0.5625, 0.73308, 0.53009, 0.7176, 0.50926, 0.69439, 0.49074, 0.66538, 0.48611, 0.6383, 0.49306, 0.61896, 0.52315, 0.60542, 0.55324, 0.59768, 0.59028, 0.58607, 0.62731, 0.57834, 0.66667, 0.5706, 0.69676, 0.55706, 0.71759, 0.52998, 0.74074, 0.5029, 0.75, 0.47969, 0.75694, 0.45455, 0.75694, 0.42553, 0.74306, 0.40426, 0.71759, 0.40039, 0.67824, 0.40039, 0.62963, 0.40232, 0.58796, 0.40619, 0.5463, 0.39458, 0.50694, 0.36944, 0.47454, 0.33075, 0.46296, 0.28433, 0.46296, 0.24371, 0.4838, 0.23404, 0.51852, 0.22631, 0.5625, 0.2205, 0.60648, 0.2147, 0.65278, 0.21277, 0.69444, 0.20503, 0.69907, 0.1528, 0.72917, 0.098646, 0.87963, 12
0.8646, 0.50926, 0.86074, 0.50926, 0.86267, 0.50926, 0.8646, 0.50694, 0.86074, 0.50926, 0.8646, 0.50694, 0.86267, 0.50463, 0.86267, 0.49074, 0.8588, 0.47454, 0.85493, 0.47222, 0.85106, 0.46296, 0.84526, 0.4375, 0.83946, 0.40046, 0.82979, 0.36806, 0.81044, 0.34028, 0.78917, 0.32407, 0.76209, 0.31481, 0.72921, 0.31019, 0.69826, 0.31481, 0.67118, 0.32176, 0.64603, 0.34028, 0.62669, 0.37037, 0.61315, 0.40741, 0.61122, 0.44907, 0.60928, 0.49074, 0.61122, 0.51852, 0.60735, 0.54398, 0.60542, 0.56019, 0.59768, 0.57407, 0.57253, 0.59259, 0.54352, 0.6088, 0.51644, 0.61574, 0.48549, 0.61574, 0.45841, 0.60185, 0.43907, 0.58565, 0.41586, 0.56944, 0.40232, 0.55324, 0.39845, 0.53009, 0.39265, 0.50463, 0.38491, 0.47685, 0.37718, 0.44213, 0.37137, 0.40509, 0.35783, 0.36806, 0.33849, 0.33333, 0.30948, 0.30093, 12
0.5087, 0.84491, 0.5087, 0.84491, 0.5087, 0.84028, 0.5087, 0.83565, 0.50484, 0.83796, 0.4913, 0.84028, 0.46422, 0.84028, 0.44101, 0.84028, 0.41779, 0.83333, 0.39652, 0.8125, 0.38491, 0.78704, 0.38491, 0.75694, 0.39845, 0.7338, 0.42166, 0.72222, 0.45261, 0.73148, 0.48743, 0.73611, 0.52805, 0.72454, 0.5648, 0.7037, 0.58414, 0.66667, 0.58994, 0.62269, 0.58801, 0.58333, 0.5764, 0.56944, 0.54739, 0.57176, 0.51257, 0.57407, 0.47582, 0.57176, 0.44294, 0.54861, 0.41393, 0.5162, 0.40426, 0.47917, 0.40812, 0.45139, 0.42166, 0.42593, 0.44681, 0.40278, 0.48162, 0.38889, 0.51257, 0.39352, 0.54739, 0.3912, 0.58414, 0.36343, 0.61702, 0.31481, 0.63636, 0.26157, 0.6325, 0.21991, 0.60735, 0.19907, 0.56286, 0.18287, 0.51838, 0.17593, 0.47969, 0.17824, 0.44101, 0.17361, 0.41199, 0.15509, 0.39458, 0.13194, 13
0.4352, 0.80787, 0.41586, 0.81019, 0.37331, 0.79167, 0.33462, 0.76157, 0.30174, 0.72685, 0.2824, 0.70833, 0.29207, 0.66204, 0.33849, 0.61111, 0.39458, 0.59259, 0.45455, 0.61111, 0.52031, 0.64352, 0.5648, 0.65046, 0.58027, 0.62037, 0.58414, 0.59722, 0.56093, 0.53935, 0.53191, 0.49769, 0.50484, 0.4838, 0.47002, 0.47222, 0.44101, 0.47222, 0.41199, 0.47917, 0.38685, 0.49537, 0.3501, 0.49074, 0.31721, 0.48148, 0.29207, 0.47222, 0.27853, 0.44676, 0.27273, 0.40509, 0.28627, 0.36806, 0.32302, 0.34491, 0.37331, 0.33565, 0.4294, 0.34722, 0.47776, 0.37731, 0.52611, 0.39815, 0.5648, 0.41667, 0.56867, 0.40046, 0.54739, 0.35185, 0.52418, 0.3125, 0.49516, 0.27083, 0.44874, 0.22685, 0.39458, 0.19676, 0.34236, 0.18519, 0.294, 0.16898, 0.25532, 0.15046, 0.24178, 0.11343, 0.26692, 0.083333, 0.30561, 0.074074, 13
0.7176, 0.72917, 0.71567, 0.72917, 0.7176, 0.72917, 0.71567, 0.73148, 0.70986, 0.7338, 0.69632, 0.7338, 0.67118, 0.73611, 0.64217, 0.7338, 0.60735, 0.72685, 0.58027, 0.71528, 0.55899, 0.7037, 0.54352, 0.68287, 0.53965, 0.66435, 0.53965, 0.64815, 0.54739, 0.62731, 0.56093, 0.61806, 0.58414, 0.61574, 0.60928, 0.61111, 0.63636, 0.60648, 0.66731, 0.60648, 0.69439, 0.59954, 0.7176, 0.58796, 0.73501, 0.56944, 0.74468, 0.5463, 0.74275, 0.51389, 0.72534, 0.47222, 0.69632, 0.43287, 0.66538, 0.41667, 0.63636, 0.4213, 0.60542, 0.4375, 0.5706, 0.45602, 0.52805, 0.46759, 0.48743, 0.46065, 0.45068, 0.44213, 0.42553, 0.41435, 0.41006, 0.37731, 0.40812, 0.33796, 0.41779, 0.30324, 0.44101, 0.27778, 0.46809, 0.25926, 0.50484, 0.25231, 0.53965, 0.25, 0.57447, 0.24306, 0.60928, 0.22917, 0.6383, 0.21065, 13
0.15861, 0.36806, 0.16634, 0.375, 0.16441, 0.36806, 0.16441, 0.375, 0.16248, 0.37963, 0.16441, 0.38426, 0.16054, 0.38426, 0.16441, 0.39815, 0.16634, 0.40972, 0.17602, 0.42824, 0.18569, 0.44907, 0.19149, 0.47454, 0.20309, 0.5, 0.2205, 0.52083, 0.23985, 0.54167, 0.26306, 0.56481, 0.29014, 0.58565, 0.31915, 0.6088, 0.34816, 0.63657, 0.37911, 0.65972, 0.41006, 0.68056, 0.44487, 0.69907, 0.48356, 0.71065, 0.52805, 0.72454, 0.5706, 0.73843, 0.61315, 0.73843, 0.65764, 0.73148, 0.70213, 0.71991, 0.74468, 0.69907, 0.78337, 0.6713, 0.81818, 0.63889, 0.84139, 0.60648, 0.8588, 0.54861, 0.87814, 0.52083, 0.88781, 0.49769, 0.89749, 0.49074, 0.90329, 0.48843, 0.90909, 0.46296, 0.90909, 0.44907, 0.90716, 0.43519, 0.90522, 0.42593, 0.89942, 0.41667, 0.89555, 0.41204, 0.89168, 0.40972, 0.89362, 0.41435, 14
0.35977, 0.27083, 0.35977, 0.26852, 0.35977, 0.2662, 0.35977, 0.26852, 0.3617, 0.2662, 0.36364, 0.26389, 0.36557, 0.26157, 0.36557, 0.26389, 0.35977, 0.27083, 0.3501, 0.28704, 0.33849, 0.3125, 0.32882, 0.34028, 0.32882, 0.375, 0.33269, 0.40741, 0.33849, 0.44213, 0.3501, 0.46991, 0.3675, 0.50231, 0.38491, 0.53472, 0.40619, 0.56713, 0.4236, 0.59491, 0.4352, 0.625, 0.44681, 0.65278, 0.46809, 0.67593, 0.49903, 0.69444, 0.53772, 0.7037, 0.58414, 0.71296, 0.62863, 0.71528, 0.67892, 0.71065, 0.7234, 0.69907, 0.76209, 0.67593, 0.79497, 0.64352, 0.82398, 0.6088, 0.8472, 0.57176, 0.86654, 0.53009, 0.86654, 0.49537, 0.86847, 0.46065, 0.86267, 0.43287, 0.86074, 0.41435, 0.85493, 0.38889, 0.84526, 0.37269, 0.83946, 0.35185, 0.83752, 0.32639, 0.83752, 0.31944, 0.83946, 0.30787, 0.84139, 0.2963, 14
0.81818, 0.31019, 0.81818, 0.31019, 0.81818, 0.31019, 0.81818, 0.31019, 0.81818, 0.31481, 0.81431, 0.32639, 0.81238, 0.34954, 0.80271, 0.375, 0.79304, 0.39815, 0.78143, 0.4213, 0.76789, 0.44213, 0.75435, 0.47222, 0.74081, 0.50694, 0.72921, 0.53704, 0.7176, 0.5625, 0.70213, 0.59491, 0.68859, 0.61806, 0.67118, 0.64815, 0.66151, 0.65972, 0.65377, 0.6713, 0.64023, 0.68519, 0.61315, 0.69907, 0.59188, 0.71296, 0.57447, 0.72222, 0.55513, 0.72917, 0.53385, 0.72917, 0.51451, 0.72454, 0.4913, 0.71759, 0.46615, 0.71065, 0.43907, 0.70602, 0.40812, 0.70602, 0.37524, 0.7037, 0.34236, 0.69213, 0.32108, 0.68056, 0.30754, 0.66435, 0.294, 0.6412, 0.27853, 0.61343, 0.26499, 0.58333, 0.25338, 0.55324, 0.24565, 0.52546, 0.23791, 0.49769, 0.23404, 0.46528, 0.23017, 0.43981, 0.22824, 0.41667, 0.22631, 0.39583, 14
0.80271, 0.55324, 0.80271, 0.55324, 0.80271, 0.55093, 0.80271, 0.55093, 0.80271, 0.55324, 0.80271, 0.5463, 0.80077, 0.54398, 0.79884, 0.53472, 0.79497, 0.51852, 0.7911, 0.50694, 0.7853, 0.48843, 0.7795, 0.46759, 0.77563, 0.45139, 0.76789, 0.43519, 0.76015, 0.41435, 0.75048, 0.39815, 0.74081, 0.37963, 0.72921, 0.3588, 0.71567, 0.33796, 0.70019, 0.31713, 0.68279, 0.29861, 0.66344, 0.27778, 0.6441, 0.26157, 0.62282, 0.24769, 0.60348, 0.2338, 0.58414, 0.22454, 0.56673, 0.21528, 0.54739, 0.21065, 0.52611, 0.2037, 0.5029, 0.2037, 0.47969, 0.19907, 0.45261, 0.20139, 0.42553, 0.20602, 0.40426, 0.21528, 0.38298, 0.22685, 0.3617, 0.24306, 0.34236, 0.25926, 0.32689, 0.27778, 0.31141, 0.2963, 0.29594, 0.31713, 0.28046, 0.34028, 0.26886, 0.36574, 0.25725, 0.39352, 0.24565, 0.4213, 0.23598, 0.45139, 15
0.1354, 0.71065, 0.13346, 0.71065, 0.1354, 0.71065, 0.1354, 0.71065, 0.1354, 0.71065, 0.1354, 0.71065, 0.13346, 0.70833, 0.13346, 0.69907, 0.13153, 0.68287, 0.12959, 0.66204, 0.13153, 0.64583, 0.13346, 0.62963, 0.1354, 0.6088, 0.13926, 0.59028, 0.14313, 0.57176, 0.147, 0.54861, 0.15087, 0.57639, 0.15474, 0.55093, 0.16248, 0.50231, 0.17021, 0.47685, 0.18182, 0.45139, 0.19729, 0.43056, 0.2147, 0.40278, 0.23211, 0.38889, 0.25338, 0.36806, 0.27853, 0.34491, 0.30561, 0.31944, 0.33656, 0.29398, 0.36557, 0.27315, 0.39458, 0.25926, 0.42553, 0.25, 0.45648, 0.24537, 0.48549, 0.24537, 0.51257, 0.25, 0.53578, 0.25463, 0.55899, 0.25926, 0.5764, 0.2662, 0.59574, 0.27083, 0.61122, 0.28241, 0.62863, 0.29398, 0.6441, 0.30787, 0.65957, 0.32176, 0.67311, 0.34028, 0.68859, 0.35185, 0.70213, 0.37269, 15
0.17408, 0.50463, 0.17602, 0.50694, 0.17602, 0.5, 0.17988, 0.48843, 0.18762, 0.47917, 0.19342, 0.46759, 0.19536, 0.46065, 0.19729, 0.4537, 0.19729, 0.42593, 0.19536, 0.41435, 0.20116, 0.40046, 0.20116, 0.38657, 0.21663, 0.35417, 0.23017, 0.33102, 0.25145, 0.31019, 0.27853, 0.28704, 0.30368, 0.26852, 0.33075, 0.25, 0.3617, 0.23148, 0.39072, 0.21296, 0.42747, 0.19907, 0.46035, 0.18519, 0.49903, 0.17361, 0.53578, 0.16435, 0.57447, 0.15972, 0.61122, 0.16204, 0.64603, 0.16898, 0.68085, 0.18287, 0.71567, 0.20602, 0.75242, 0.23148, 0.7853, 0.25926, 0.82012, 0.29167, 0.8472, 0.32176, 0.87041, 0.3588, 0.88781, 0.3912, 0.90329, 0.43287, 0.91489, 0.46296, 0.92263, 0.49769, 0.92263, 0.5463, 0.9207, 0.57176, 0.91103, 0.59028, 0.90329, 0.60185, 0.89749, 0.60648, 0.88975, 0.60185, 0.88395, 0.59954, 15
