@relation page-blocks-1-3_vs_4
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {positive,negative}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@output Class
@data
101, 99, 9999, 0.98, 0.14, 0.778, 2.02, 1398, 7780, 691, negative
30, 60, 1800, 2.0, 0.154, 0.457, 1.85, 278, 823, 150, negative
30, 61, 1830, 2.033, 0.157, 0.483, 1.88, 288, 884, 153, negative
83, 277, 22991, 3.337, 0.18, 0.365, 6.86, 4138, 8387, 603, negative
54, 357, 19278, 6.611, 0.299, 0.655, 6.4, 5766, 12626, 901, negative
54, 357, 19278, 6.611, 0.324, 0.644, 6.22, 6238, 12422, 1003, negative
83, 315, 26145, 3.795, 0.295, 0.594, 9.21, 7725, 15523, 839, negative
83, 326, 27058, 3.928, 0.286, 0.671, 7.55, 7741, 18149, 1025, negative
83, 314, 26062, 3.783, 0.282, 0.619, 8.77, 7353, 16139, 838, negative
160, 286, 45760, 1.788, 0.201, 0.226, 55.42, 9199, 10347, 166, negative
118, 105, 12390, 0.89, 0.052, 0.105, 3.33, 642, 1296, 193, negative
158, 167, 26386, 1.057, 0.16, 0.276, 8.24, 4213, 7279, 511, negative
11, 48, 528, 4.364, 0.237, 0.39, 7.35, 125, 206, 17, negative
311, 463, 143993, 1.489, 0.088, 0.16, 3.93, 12631, 23092, 3212, negative
153, 442, 67626, 2.889, 0.114, 0.215, 6.27, 7689, 14538, 1227, negative
7, 13, 91, 1.857, 0.154, 0.484, 2.0, 14, 44, 7, negative
16, 30, 480, 1.875, 0.133, 0.471, 2.29, 64, 226, 28, negative
17, 9, 153, 0.529, 0.209, 0.497, 1.88, 32, 76, 17, negative
86, 67, 5762, 0.779, 0.164, 0.935, 2.37, 947, 5386, 399, negative
32, 350, 11200, 10.938, 0.142, 0.402, 3.96, 1588, 4497, 401, negative
28, 61, 1708, 2.179, 0.172, 0.509, 1.97, 294, 870, 149, negative
83, 314, 26062, 3.783, 0.298, 0.671, 8.75, 7772, 17482, 888, negative
197, 198, 39006, 1.005, 0.273, 0.332, 46.93, 10654, 12964, 227, negative
28, 31, 868, 1.107, 0.492, 0.745, 7.49, 427, 647, 57, positive
29, 31, 899, 1.069, 0.463, 0.726, 6.93, 416, 653, 60, positive
28, 32, 896, 1.143, 0.488, 0.743, 7.05, 437, 666, 62, positive
28, 31, 868, 1.107, 0.508, 0.767, 7.47, 441, 666, 59, positive
29, 32, 928, 1.103, 0.476, 0.72, 7.25, 442, 668, 61, positive
29, 32, 928, 1.103, 0.432, 0.689, 6.27, 401, 639, 64, positive
153, 158, 24174, 1.033, 0.587, 0.641, 46.95, 14180, 15491, 302, positive
83, 149, 12367, 1.795, 0.388, 0.472, 28.77, 4804, 5838, 167, positive
95, 93, 8835, 0.979, 0.675, 0.902, 3.63, 5966, 7968, 1644, positive
93, 104, 9672, 1.118, 0.451, 0.611, 4.25, 4366, 5908, 1028, positive
187, 137, 25619, 0.733, 0.899, 0.991, 29.29, 23025, 25400, 786, positive
128, 347, 44416, 2.711, 0.399, 0.567, 13.07, 17721, 25163, 1356, positive
174, 471, 81954, 2.707, 0.339, 0.433, 15.84, 27820, 35499, 1756, positive
72, 96, 6912, 1.333, 0.488, 0.582, 15.69, 3374, 4025, 215, positive
163, 161, 26243, 0.988, 0.523, 0.897, 8.4, 13725, 23547, 1634, positive
186, 469, 87234, 2.522, 0.378, 0.529, 22.29, 33017, 46133, 1481, positive
64, 73, 4672, 1.141, 0.403, 0.445, 72.38, 1882, 2077, 26, positive
63, 66, 4158, 1.048, 0.491, 0.591, 44.37, 2041, 2458, 46, positive
65, 50, 3250, 0.769, 0.454, 0.487, 245.83, 1475, 1582, 6, positive
63, 79, 4977, 1.254, 0.338, 0.345, 186.78, 1681, 1718, 9, positive
178, 140, 24920, 0.787, 0.574, 0.649, 21.52, 14292, 16177, 664, positive
166, 472, 78352, 2.843, 0.359, 0.547, 17.12, 28093, 42821, 1641, positive
