@relation page-blocks-1-3_vs_4
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {positive,negative}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@output Class
@data
31, 105, 3255, 3.387, 0.242, 0.456, 4.89, 787, 1485, 161, negative
31, 37, 1147, 1.194, 0.189, 0.555, 2.07, 217, 637, 105, negative
30, 61, 1830, 2.033, 0.157, 0.483, 1.88, 288, 884, 153, negative
29, 61, 1769, 2.103, 0.121, 0.431, 1.78, 214, 762, 120, negative
54, 357, 19278, 6.611, 0.299, 0.655, 6.4, 5766, 12626, 901, negative
54, 357, 19278, 6.611, 0.324, 0.644, 6.22, 6238, 12422, 1003, negative
83, 315, 26145, 3.795, 0.295, 0.594, 9.21, 7725, 15523, 839, negative
83, 326, 27058, 3.928, 0.286, 0.671, 7.55, 7741, 18149, 1025, negative
160, 286, 45760, 1.788, 0.201, 0.226, 55.42, 9199, 10347, 166, negative
91, 285, 25935, 3.132, 0.158, 0.165, 113.89, 4100, 4287, 36, negative
11, 48, 528, 4.364, 0.237, 0.39, 7.35, 125, 206, 17, negative
311, 463, 143993, 1.489, 0.088, 0.16, 3.93, 12631, 23092, 3212, negative
153, 442, 67626, 2.889, 0.114, 0.215, 6.27, 7689, 14538, 1227, negative
7, 13, 91, 1.857, 0.154, 0.484, 2.0, 14, 44, 7, negative
16, 30, 480, 1.875, 0.133, 0.471, 2.29, 64, 226, 28, negative
17, 9, 153, 0.529, 0.209, 0.497, 1.88, 32, 76, 17, negative
53, 48, 2544, 0.906, 0.157, 0.269, 7.84, 400, 685, 51, negative
86, 67, 5762, 0.779, 0.164, 0.935, 2.37, 947, 5386, 399, negative
31, 105, 3255, 3.387, 0.224, 0.417, 5.35, 728, 1358, 136, negative
28, 61, 1708, 2.179, 0.172, 0.509, 1.97, 294, 870, 149, negative
83, 314, 26062, 3.783, 0.298, 0.671, 8.75, 7772, 17482, 888, negative
197, 198, 39006, 1.005, 0.273, 0.332, 46.93, 10654, 12964, 227, negative
28, 31, 868, 1.107, 0.492, 0.745, 7.49, 427, 647, 57, positive
28, 32, 896, 1.143, 0.481, 0.742, 7.43, 431, 665, 58, positive
29, 31, 899, 1.069, 0.463, 0.726, 6.93, 416, 653, 60, positive
28, 32, 896, 1.143, 0.462, 0.722, 7.02, 414, 647, 59, positive
28, 31, 868, 1.107, 0.508, 0.767, 7.47, 441, 666, 59, positive
29, 32, 928, 1.103, 0.476, 0.72, 7.25, 442, 668, 61, positive
153, 158, 24174, 1.033, 0.587, 0.641, 46.95, 14180, 15491, 302, positive
83, 149, 12367, 1.795, 0.388, 0.472, 28.77, 4804, 5838, 167, positive
95, 93, 8835, 0.979, 0.675, 0.902, 3.63, 5966, 7968, 1644, positive
93, 104, 9672, 1.118, 0.451, 0.611, 4.25, 4366, 5908, 1028, positive
168, 145, 24360, 0.863, 0.798, 0.963, 13.06, 19430, 23457, 1488, positive
187, 137, 25619, 0.733, 0.899, 0.991, 29.29, 23025, 25400, 786, positive
132, 547, 72204, 4.144, 0.37, 0.483, 20.66, 26693, 34874, 1292, positive
168, 135, 22680, 0.804, 0.82, 0.904, 62.81, 18591, 20513, 296, positive
174, 471, 81954, 2.707, 0.339, 0.433, 15.84, 27820, 35499, 1756, positive
163, 161, 26243, 0.988, 0.523, 0.897, 8.4, 13725, 23547, 1634, positive
186, 469, 87234, 2.522, 0.378, 0.529, 22.29, 33017, 46133, 1481, positive
64, 73, 4672, 1.141, 0.403, 0.445, 72.38, 1882, 2077, 26, positive
65, 50, 3250, 0.769, 0.454, 0.487, 245.83, 1475, 1582, 6, positive
63, 79, 4977, 1.254, 0.338, 0.345, 186.78, 1681, 1718, 9, positive
178, 140, 24920, 0.787, 0.574, 0.649, 21.52, 14292, 16177, 664, positive
166, 472, 78352, 2.843, 0.359, 0.547, 17.12, 28093, 42821, 1641, positive
187, 141, 26367, 0.754, 0.415, 0.884, 4.69, 10947, 23301, 2333, positive
